retention,draw,donor_id,stable_key,baseline_centered,thinned_centered,signed_displacement,baseline_tail,thinned_tail
1.0,0,H19.33.004,2028720590257791601,-0.004679479079326759,-0.004679479079326759,0.0,False,False
1.0,0,H19.33.004,2042706446360720221,-0.00026088326248958557,-0.00026088326248958557,0.0,False,False
1.0,0,H19.33.004,2044596432419840063,-0.007853102301715686,-0.007853102301715686,0.0,False,False
1.0,0,H19.33.004,2051201043910595590,-0.003917993735319467,-0.003917993735319467,0.0,False,False
1.0,0,H19.33.004,2054689902521889796,-0.0032093783767698156,-0.0032093783767698156,0.0,False,False
1.0,0,H19.33.004,2072357785701672368,0.009905703463059953,0.009905703463059953,0.0,False,False
1.0,0,H19.33.004,2099864805070543467,0.016519993998693992,0.016519993998693992,0.0,True,True
1.0,0,H19.33.004,2101945908396916193,0.008433447421053782,0.008433447421053782,0.0,False,False
1.0,0,H19.33.004,2111355662800097253,0.004265294325995123,0.004265294325995123,0.0,False,False
1.0,0,H19.33.004,2113072121230570381,-0.00839054713087245,-0.00839054713087245,0.0,False,False
1.0,0,H19.33.004,2121683030172586074,0.00298683874454312,0.00298683874454312,0.0,False,False
1.0,0,H19.33.004,2146656517058405585,0.008098884070129524,0.008098884070129524,0.0,False,False
1.0,0,H19.33.004,2160841647771298795,-0.0007326130733938917,-0.0007326130733938917,0.0,False,False
1.0,0,H19.33.004,2197532685831335112,-0.004451746027610103,-0.004451746027610103,0.0,False,False
1.0,0,H19.33.004,2199771875355249601,-0.01759573139364085,-0.01759573139364085,0.0,False,False
1.0,0,H19.33.004,2246325946581815801,0.006644433717513651,0.006644433717513651,0.0,False,False
1.0,0,H19.33.004,2249517948240223656,0.0037671659004655245,0.0037671659004655245,0.0,False,False
1.0,0,H19.33.004,2263605301949735307,-0.0108127932718913,-0.0108127932718913,0.0,False,False
1.0,0,H19.33.004,2272450970400200459,-0.0007280238710433255,-0.0007280238710433255,0.0,False,False
1.0,0,H19.33.004,2285083835018029246,0.006879470194034391,0.006879470194034391,0.0,False,False
1.0,0,H19.33.004,2369940032841196380,0.004557217208085513,0.004557217208085513,0.0,False,False
1.0,0,H19.33.004,2388697185235267431,-0.004965912011141969,-0.004965912011141969,0.0,False,False
1.0,0,H19.33.004,2413786721732869017,-0.0047519400179336126,-0.0047519400179336126,0.0,False,False
1.0,0,H19.33.004,2430770068768375924,-0.0026792552416187443,-0.0026792552416187443,0.0,False,False
1.0,0,H19.33.004,2440400693848213951,0.006228644758182085,0.006228644758182085,0.0,False,False
1.0,0,H19.33.004,2447996084727693218,-0.0008858389864421119,-0.0008858389864421119,0.0,False,False
1.0,0,H19.33.004,2453857138311077684,0.0016030241531058455,0.0016030241531058455,0.0,False,False
1.0,0,H19.33.004,2462883069342251819,0.042358521718934325,0.042358521718934325,0.0,True,True
1.0,0,H19.33.004,2470989558025916504,0.0010559426555214434,0.0010559426555214434,0.0,False,False
1.0,0,H19.33.004,2480948990132484230,0.006287371032082264,0.006287371032082264,0.0,False,False
1.0,0,H19.33.004,2495303993075192120,-0.012891881848425147,-0.012891881848425147,0.0,False,False
1.0,0,H19.33.004,2511294103868034648,-0.0038817715950979596,-0.0038817715950979596,0.0,False,False
1.0,0,H19.33.004,2557618024904966679,0.004873309644448383,0.004873309644448383,0.0,False,False
1.0,0,H19.33.004,2577008445503924652,0.0024258908745418382,0.0024258908745418382,0.0,False,False
1.0,0,H19.33.004,2584704818508931813,0.00018844279686431112,0.00018844279686431112,0.0,False,False
1.0,0,H19.33.004,2610385142202292877,0.004203542182626977,0.004203542182626977,0.0,False,False
1.0,0,H19.33.004,2625552300020936025,0.008854406790724242,0.008854406790724242,0.0,False,False
1.0,0,H19.33.004,2633149270515454947,0.004398000521621991,0.004398000521621991,0.0,False,False
1.0,0,H19.33.004,2633195176924277939,-0.007524910681825082,-0.007524910681825082,0.0,False,False
1.0,0,H19.33.004,2665303072523260120,-0.006152920559902924,-0.006152920559902924,0.0,False,False
1.0,0,H19.33.004,2680418889582618703,0.0028903323287891684,0.0028903323287891684,0.0,False,False
1.0,0,H19.33.004,2695568790446772806,-0.007722326065524152,-0.007722326065524152,0.0,False,False
1.0,0,H19.33.004,2697663541260974385,-0.005377130721973419,-0.005377130721973419,0.0,False,False
1.0,0,H19.33.004,2724724995994102915,0.0072310844866472525,0.0072310844866472525,0.0,False,False
1.0,0,H19.33.004,2725510886548760624,-0.006018305582536267,-0.006018305582536267,0.0,False,False
1.0,0,H19.33.004,2738691804698202574,0.005754855928338624,0.005754855928338624,0.0,False,False
1.0,0,H19.33.004,2752935896084189016,-0.004763584254975866,-0.004763584254975866,0.0,False,False
1.0,0,H19.33.004,2775210618172473683,-0.0015509655941081807,-0.0015509655941081807,0.0,False,False
1.0,0,H19.33.004,2775924528291895539,-0.004823002823853411,-0.004823002823853411,0.0,False,False
1.0,0,H19.33.004,2786182991282716887,0.0016454313911405845,0.0016454313911405845,0.0,False,False
1.0,0,H19.33.004,2793683574324548422,-0.013461778532926743,-0.013461778532926743,0.0,False,False
1.0,0,H19.33.004,2811327710241928025,0.0021346421111807547,0.0021346421111807547,0.0,False,False
1.0,0,H19.33.004,2843101112486061512,-0.007713637560753861,-0.007713637560753861,0.0,False,False
1.0,0,H19.33.004,2858698255144865494,-0.0064559230698286885,-0.0064559230698286885,0.0,False,False
1.0,0,H19.33.004,2885770835434108136,-0.0001774526453701339,-0.0001774526453701339,0.0,False,False
1.0,0,H19.33.004,2890415971672148206,0.0011359287447769602,0.0011359287447769602,0.0,False,False
1.0,0,H19.33.004,2903718864182367531,0.010573480416115576,0.010573480416115576,0.0,False,False
1.0,0,H19.33.004,2921301813124776899,-0.017713662819336132,-0.017713662819336132,0.0,False,False
1.0,0,H19.33.004,2929621609575537748,0.006220866955808781,0.006220866955808781,0.0,False,False
1.0,0,H19.33.004,2957526402368904177,-0.005391273572475338,-0.005391273572475338,0.0,False,False
1.0,0,H19.33.004,2959414871498430900,-0.0024306350156909733,-0.0024306350156909733,0.0,False,False
1.0,0,H19.33.004,2975234329083773868,-0.007061377104205966,-0.007061377104205966,0.0,False,False
1.0,0,H19.33.004,2977869918048468902,-0.001378855384594934,-0.001378855384594934,0.0,False,False
1.0,0,H19.33.004,2978491048533288816,0.003704030891688314,0.003704030891688314,0.0,False,False
1.0,0,H19.33.004,2997200590530247092,0.008581656021324095,0.008581656021324095,0.0,False,False
1.0,0,H19.33.004,3000418529555755634,0.008003975689917238,0.008003975689917238,0.0,False,False
1.0,0,H19.33.004,3011264391925769020,-0.013438757488438206,-0.013438757488438206,0.0,False,False
1.0,0,H19.33.004,3016915904500616873,-0.005210863454838916,-0.005210863454838916,0.0,False,False
1.0,0,H19.33.004,3060494355205136182,-0.006955816243692015,-0.006955816243692015,0.0,False,False
1.0,0,H19.33.004,3096057978395594121,0.0013056600249521932,0.0013056600249521932,0.0,False,False
1.0,0,H19.33.004,3102722658015798952,0.007867536057372941,0.007867536057372941,0.0,False,False
1.0,0,H19.33.004,3111639307900925751,0.00922393676763815,0.00922393676763815,0.0,False,False
1.0,0,H19.33.004,3112018254428995522,-0.0016036860571982635,-0.0016036860571982635,0.0,False,False
1.0,0,H19.33.004,3121751331618628609,-0.010974124114933302,-0.010974124114933302,0.0,False,False
1.0,0,H19.33.004,3122236032857219020,0.0005045823017906861,0.0005045823017906861,0.0,False,False
1.0,0,H19.33.004,3128556218116104357,-0.0024912961143029773,-0.0024912961143029773,0.0,False,False
1.0,0,H19.33.004,3130583838134462599,-0.007477170943995099,-0.007477170943995099,0.0,False,False
1.0,0,H19.33.004,3135878123638711511,0.005465368744472725,0.005465368744472725,0.0,False,False
1.0,0,H19.33.004,3141235558443654022,0.005881326052949654,0.005881326052949654,0.0,False,False
1.0,0,H19.33.004,3162228734716275084,-0.0012179176492719476,-0.0012179176492719476,0.0,False,False
1.0,0,H19.33.004,3174662348851167461,0.0012912376254717167,0.0012912376254717167,0.0,False,False
1.0,0,H19.33.004,3268645795453695241,-0.0036755925268382728,-0.0036755925268382728,0.0,False,False
1.0,0,H19.33.004,3291312094017888076,-0.0022803697465328607,-0.0022803697465328607,0.0,False,False
1.0,0,H19.33.004,3307356610165793582,-0.018777300134447308,-0.018777300134447308,0.0,False,False
1.0,0,H19.33.004,3343539131897997709,0.0008561857475508083,0.0008561857475508083,0.0,False,False
1.0,0,H19.33.004,3364454270752860588,0.006797538948450775,0.006797538948450775,0.0,False,False
1.0,0,H19.33.004,3401157108778766078,-0.02449454827532447,-0.02449454827532447,0.0,False,False
1.0,0,H19.33.004,3422947408635876827,0.0024348094974874362,0.0024348094974874362,0.0,False,False
1.0,0,H19.33.004,3457008935063754688,0.012517998087692009,0.012517998087692009,0.0,False,False
1.0,0,H19.33.004,3471237050122885819,-0.010596703301284227,-0.010596703301284227,0.0,False,False
1.0,0,H19.33.004,3486186528619131348,-0.005499757163813951,-0.005499757163813951,0.0,False,False
1.0,0,H19.33.004,3523746636551285913,-0.00698383782279418,-0.00698383782279418,0.0,False,False
1.0,0,H19.33.004,3530358709608309533,-0.012186723703274864,-0.012186723703274864,0.0,False,False
1.0,0,H19.33.004,3538648851773066803,0.029341007340395884,0.029341007340395884,0.0,True,True
1.0,0,H19.33.004,3544410126742432893,-0.005226255512635697,-0.005226255512635697,0.0,False,False
1.0,0,H19.33.004,3546738394590245031,-0.011926642897332182,-0.011926642897332182,0.0,False,False
1.0,0,H19.33.004,3567592341647301791,0.004303536622451594,0.004303536622451594,0.0,False,False
1.0,0,H19.33.004,3581698949145687828,0.007230883708362997,0.007230883708362997,0.0,False,False
1.0,0,H19.33.004,3597309878851960107,-0.008133905742736208,-0.008133905742736208,0.0,False,False
1.0,0,H19.33.004,3603010573392226521,0.00039779660378883724,0.00039779660378883724,0.0,False,False
1.0,0,H19.33.004,3616554937555734360,0.0009385992527413088,0.0009385992527413088,0.0,False,False
1.0,0,H19.33.004,3616785797094700604,0.005357744660254373,0.005357744660254373,0.0,False,False
1.0,0,H19.33.004,3646556626221543432,0.005178072266096689,0.005178072266096689,0.0,False,False
1.0,0,H19.33.004,3655753693085045829,0.00036674743391936285,0.00036674743391936285,0.0,False,False
1.0,0,H19.33.004,3682434069023076818,0.006873646599728424,0.006873646599728424,0.0,False,False
1.0,0,H19.33.004,3711040813714644692,0.004859649249784336,0.004859649249784336,0.0,False,False
1.0,0,H19.33.004,3718026825345223954,-0.00378857017854305,-0.00378857017854305,0.0,False,False
1.0,0,H19.33.004,3727109648124711900,-0.011453901503637414,-0.011453901503637414,0.0,False,False
