dataset_id,dataset_name,approved_for_pretraining,matrix_path,metadata_path,gene_map_path,matrix_reused,n_obs,n_vars,max_cells,downsampled,sampling_logic,gene_overlap_fraction,gene_overlap_pass,normalization_status,benchmark_transform,clean_holdout_used,sea_ad_used_during_external_pretraining,external_labels_used_for_supervised_pathology_prediction,canonical_source_gene_count,canonical_target_gene_count,canonical_union_gene_count,canonical_gene_universe_pass
5c97eeeb-7e52-44b3-b010-b832b1f5424c,HBCC_Cohort,True,data/external_pretraining/stage34b/stage34b_hbcc_external_pretraining_matrix.h5ad,data/external_pretraining/stage34b/stage34b_hbcc_external_pretraining_metadata.csv,data/external_pretraining/stage34b/stage34b_hbcc_external_pretraining_gene_map.csv,False,100000,2863,100000,True,stratified_by_donor_id;cell_type;tissue;disease,0.968211024687183,True,raw_count_like,raw_count_size_factor_log1p,False,False,False,2957,2957,2957,True
