condition,target_guard_pass,min_target_spearman,notes
latent_plus_mri,True,0.03778475245519895,guard requires no severely negative target
latent_plus_safe_metadata,True,0.03239850156930242,guard requires no severely negative target
latent_plus_safe_metadata_plus_mri,True,0.07548850865647465,guard requires no severely negative target
mri_only,True,-0.023124664622675786,guard requires no severely negative target
safe_metadata_only,False,-0.05313354257365597,guard requires no severely negative target
safe_metadata_plus_mri,True,0.039951402247646046,guard requires no severely negative target
