donor_id,tail_stable_key,rest_stable_key,rank_distance_squared
H20.33.004,6213293310991051744,5203078758422088048,0.00014333139721198549
H20.33.004,6284345398813574957,7827503748301508112,0.00011266223361640567
H20.33.004,6299024750011106612,9211904037395744784,0.00022845397372215997
H20.33.004,6312315151885696644,1575144644691537738,0.0002128064412754363
H20.33.004,6372522068814145455,6339258654469077916,1.1266223361640356e-05
H20.33.004,6525720930489446117,7784944833185201880,6.259012978689379e-05
H20.33.004,6570874168721086699,683465122324471517,0.0003204614645088934
H20.33.004,6657026125179619498,1517270964794527415,2.503605191475752e-05
H20.33.004,6662858943351697830,8013680131635390582,2.1280644127543668e-05
H20.33.004,6758594436892304229,2689612523535244363,3.8179979170004953e-05
H20.33.004,6826416200211669550,7004170069841653324,0.0006340380147412282
H20.33.004,6848072517136279724,618372532626806904,0.00011266223361640777
H20.33.004,6912978325862807576,4309628904497446391,5.320161031885972e-05
H20.33.004,6925321813724947526,1242758454165266285,0.0003630227527639796
H20.33.004,7107219680909150733,8097250078340535371,2.0028841531805837e-05
H20.33.004,7252268405472096003,1779975482015878381,3.254686748918442e-05
H20.33.004,7270541458271979857,4990971761545950273,4.0057683063612026e-05
H20.33.004,7394463951658406749,1145921513363902534,6.509373497836866e-05
H20.33.004,7405827451481569549,7873269278256012585,3.254686748918443e-05
H20.33.004,747948084779798660,7464809861025549627,0.0008437149495273167
H20.33.004,7561584384190893175,7819821837718051654,0.0008512257651017429
H20.33.004,7587765808787402529,7024262345837421016,9.263339208460176e-05
H20.33.004,7610749314526558040,7650689517819889994,7.260455055279592e-05
H20.33.004,7668516656656659699,2505625931015714330,9.826650376542202e-05
H20.33.004,7882283879536687065,7974644299536574714,0.00015146811408428153
H20.33.004,7888984551270322488,2075588958123658038,0.00013644648293542703
H20.33.004,7950519377671554952,1468853913305126229,6.509373497836778e-05
H20.33.004,7966744222782295896,8174408730099881384,0.0004856994071462895
H20.33.004,7981896652685964517,7455398735870250928,6.509373497836866e-05
H20.33.004,7991487314372848854,8643007392719144158,0.00016586384393526573
H20.33.004,8060210589861108779,6158719577361818172,0.0008818949286973242
H20.33.004,8274885502280897877,6914969350146061237,0.00018276317897772705
H20.33.004,8348094930162729068,7236562528035396534,0.00011266223361640777
H20.33.004,8471470365123470589,7737049108277305657,0.0001383241868290353
H20.33.004,8483610266493835710,2507897546284825700,0.00021092873738182925
H20.33.004,8521725457279852823,122966089011746227,2.8165558404101677e-05
H20.33.004,8666606096370137903,5005912912741599813,0.0005414046226566271
H20.33.004,8838934835549995235,1783743244713926548,5.320161031885972e-05
H20.33.004,8890245570984144402,943612666594571973,2.0028841531805837e-05
H20.33.004,8892470865978382341,4125104955399699210,0.0002228208620413396
H20.33.004,8940993522005669636,8347421730843956198,2.128064412754345e-05
H20.33.004,8987490208224354957,1985258284601311657,9.012978689312495e-05
H20.33.004,9015917250490540481,6929480678248862416,2.0028841531805488e-05
H20.33.004,9157752106612982920,879896233733691553,4.5064893446563004e-05
H20.33.004,96141551310489164,7105816953387846046,5.320161031885909e-05
H20.33.004,964497863602911294,6192041282076304483,0.00028102968274315137
H20.33.004,983472184108161933,3631993941200856785,0.0002228208620413396
H20.33.012,1041613320074524749,8199643393388972710,2.7294960258537867e-05
H20.33.012,1450881482206923302,6167718445644072628,1.0917984103414889e-05
H20.33.012,1617886738358584951,3521398767820847071,0.00035483448336099245
H20.33.012,1746425803426789886,1097761101004045086,0.00048585029260197473
H20.33.012,2109559614911457423,1332057126029951362,0.0008079308236527205
H20.33.012,2227582239496989037,7612828496049422122,0.0011354703467551753
H20.33.012,2379414496505007461,6993607593541901250,2.7294960258538517e-05
H20.33.012,2393895758008368398,5724218289024237102,2.7294960258537738e-05
H20.33.012,2765328647926481496,358683256786757470,0.00159402567909861
H20.33.012,2771921953212450110,5764501625053008593,0.00013647480129268935
H20.33.012,2808132879401486052,1572929840919061075,0.00027294960258537795
H20.33.012,2988331597545537583,1891605173260368752,7.096689667219808e-05
H20.33.012,3310006660988074667,8755535355368913771,0.000665997030308328
H20.33.012,3342074693258866310,6813397707741441206,7.096689667219808e-05
H20.33.012,3773494893963303878,9049102605316694346,2.729496025853787e-05
H20.33.012,4310965965157026630,3412626139135053023,0.00024565464232684047
H20.33.012,4332278165332130395,6265215182544095938,0.00040396541182636386
H20.33.012,4646207888569690684,1687456731120311236,0.0007274106908900334
H20.33.012,5038143353127691969,7719630812897043228,0.00046401432439514443
H20.33.012,5040226263595304993,3246517578229728152,5.595466853000264e-05
H20.33.012,5050787271237151469,6054604460629905089,0.0003985064197746525
H20.33.012,5070724001789833756,2505219667278753577,8.324962878854047e-05
H20.33.012,5189983638323372776,7714612518435844314,7.09668966721986e-05
H20.33.012,5335219379827142150,807469873987428498,5.59546685300028e-05
H20.33.012,5480582839937644110,9039936198532969846,0.0006823740064634468
H20.33.012,5593035856876896452,75945947494854648,0.0003548344833609914
H20.33.012,5656395809306214734,1927764225358617317,0.0008079308236527205
H20.33.012,57230512695752963,7844258044865464869,2.7294960258536962e-05
H20.33.012,6153290932776377854,6792227940864614228,0.00048585029260197213
H20.33.012,6270930154258283143,392688790425177349,0.0009826185693073619
H20.33.012,651652815652041910,5863280520081382504,9.280286487902889e-05
H20.33.012,7139901729877693433,6618655606662830242,0.00024565464232684085
H20.33.012,7486777346780285797,7993268506607672643,0.0003548344833609914
H20.33.012,7501550628662556729,6450182005244115128,7.096689667219846e-05
H20.33.012,7791848318247810670,1583950839516444031,1.0917984103415407e-05
H20.33.012,794161419433894271,7187326502649249758,0.00044763734824002007
H20.33.012,8099896909247775740,3576926060490621577,0.00037121145951611557
H20.33.012,8396772109333689952,5606135700704774974,0.0003166215389990398
H20.33.012,8698400680647818579,8960336632730950672,0.0009280286487902898
H20.33.012,8736481078077694562,1960685625664669686,6.141366058171021e-05
H20.33.012,8971243441292164351,281679643103729539,0.0002238186741200112
H20.33.012,984235825189478466,3701006811229098431,0.00011600358109878754
H20.33.017,2071709982444215713,8029685840908202294,0.00024560545433846776
H20.33.017,2591265485067594544,4445398851251299835,8.432805299174826e-05
H20.33.017,3071478362542389891,629101868246482984,0.004393491560870097
H20.33.017,3073828790779736933,3371448271409151008,4.216402649587436e-05
H20.33.017,3157016706916777149,2531326064572828931,0.00024560545433846776
H20.33.017,3492482580523994012,1295581904246737236,0.00010962646888927311
H20.33.017,3731570052052187385,1415834886378926651,0.00023295624638970436
H20.33.017,3798729103159368126,1219361671417984652,2.635251655992156e-05
H20.33.017,4030454055292500831,8638449883108096148,0.0010836154809439713
H20.33.017,4120745763829361898,295082073793868532,4.2164026495874184e-05
H20.33.017,4524910520029666204,1259227431088695774,0.00010541006623968555
H20.33.017,4790141364402941006,355315200283336858,4.2164026495874476e-05
H20.33.017,4850327593101229181,6720968162348928824,0.00030779739341988245
H20.33.017,5411108580494068237,1756368390163051127,0.00010962646888927266
H20.33.017,5969722050092609290,7462475624165898852,0.00010962646888927311
H20.33.017,6890783868001551180,3919782567019922236,0.0015895837988944646
H20.33.017,690228371510100379,1606649449638167038,2.1082013247937106e-05
H20.33.017,7504013432997170564,599131241138232935,7.16788450429863e-05
H20.33.017,7685924980110031048,2434606203904704810,7.16788450429864e-05
H20.33.017,7718357697908345433,1387242329737746549,0.0001433576900859726
H20.33.017,7765445165818399869,1570978893095654604,0.0013766554650902947
H20.33.017,7887036663417746690,660873258359086331,0.00018973811923143376
H20.33.017,7912146261695793740,4980045570810204918,0.00011911337485084487
H20.33.017,8096489361998713277,6403869023733995906,8.959855630373264e-05
H20.33.017,8636135442228807671,1558289904897095606,0.00045958788880503317
H20.33.017,8869888781835559746,5604280731944363263,3.3731221196699405e-05
H20.33.020,1273220472858352915,5384139149511914222,0.0013111124060369462
H20.33.020,1440486374366051731,8449310446361158666,3.641978905658085e-05
H20.33.020,1461721543470218824,1322860706668566325,2.9135831245265313e-05
H20.33.020,1507030046481588236,8734565232190800791,0.0004051701532544719
H20.33.020,162011482330201560,5773718184094573289,0.0001456791562263293
H20.33.020,1692623078414783857,1846856378121659970,0.0003095682069809457
H20.33.020,2174552151865261738,4863775922719362466,0.0002367286288677806
H20.33.020,2517225853273074818,2274166024607500760,0.00023763912359419477
H20.33.020,2764552500397594130,4936125465873070920,7.283957811316317e-05
H20.33.020,2921324834493780047,3158362008144802395,0.00014567915622632697
H20.33.020,2931129353703766424,4395455804419705915,0.000105617388264087
H20.33.020,3043555474904277286,106395347216499396,2.9135831245265523e-05
H20.33.020,3195271697134538377,3994728073085429500,0.00039697570071674097
H20.33.020,3262804946869487470,7978633752872507262,0.0001930248819998823
H20.33.020,3613043272330280702,8780952381178651338,0.00022216071324515033
H20.33.020,4111938803901790517,5644617574088145051,0.00019302488199988147
H20.33.020,4249828089364518545,7214452412862340745,0.010372355923314482
H20.33.020,4272586816244201788,7917599307174692937,3.6419789056582116e-05
H20.33.020,4414177744846853579,5831276832791817770,3.6419789056580845e-06
H20.33.020,4559143599418611413,3662941116116410796,1.8209894528290892e-05
H20.33.020,4966460081771193287,6745162776652443645,2.9135831245265523e-05
H20.33.020,5259437948133812873,2945313144348599400,2.9135831245265523e-05
H20.33.020,5576244047247523678,5141834085754955516,1.8209894528290424e-05
H20.33.020,5745241302063283305,2403232352677103818,0.0001393056931414246
H20.33.020,6259733641520644075,3906398848579211650,0.00016479954548103288
H20.33.020,636621121138607052,1395645471626965531,4.09722626886544e-05
H20.33.020,6472507651551072616,5000826986505577510,0.0002367286288677827
H20.33.020,6647270705883003531,2976962312774121891,0.00016206806130178908
H20.33.020,6785634708334879940,6080354213310238938,0.0002476545655847559
H20.33.020,6789454605020385872,5286232472338106925,0.0004989511100751686
H20.33.020,6794007059201950948,6450750951266862478,6.191364139618913e-05
H20.33.020,7166025687912584136,4048764237067927697,2.2762368160363666e-05
H20.33.020,7296724139949391235,4735664961184673364,5.8271662490531046e-05
H20.33.020,7342874610752553799,8684283474575593302,0.0001638890507546189
H20.33.020,760427565150379327,2137710480122493511,4.734572577355631e-05
H20.33.020,7829676107749381446,2898417236649274094,4.8256220499971316e-05
H20.33.020,7843693609823675014,4952723485728472423,2.2762368160363598e-05
H20.33.020,7995385474830727717,2311357048652281637,0.0001684415243866878
H20.33.020,8070993709841971617,16151798545751431,7.283957811316381e-06
H20.33.020,8198278196410201780,3738802468560373672,7.283957811316338e-05
H20.33.020,8286000212301906513,2060933937137988945,0.0005972845405279411
H20.33.020,8645542227532719799,1232299654251996749,0.0009359885787541549
H20.33.020,8770800712334301939,1688648718721578628,0.00021942922906590436
H20.33.020,9163713706943954695,8621925562005121603,0.00014567915622632743
H20.33.024,2448128873351662745,4959947144155312622,0.00439453125
H20.33.024,3352332183703047459,5065951650106470092,0.00244140625
H20.33.024,3793845425732169260,6534530081127665906,0.00048828125
H20.33.024,8299356015546974198,7932174962780701391,0.00048828125
H20.33.024,8710502516293463594,1059304068278170886,0.001953125
H20.33.027,1143509985045620058,9154459705852597099,0.0008299020077244697
H20.33.027,2328888887812685848,599634596646799527,0.0016917233234383475
H20.33.027,2708396115871421591,222473965833810769,0.00041495100386223485
H20.33.027,4039374726875549645,1653489090666191065,0.0011810143956079038
H20.33.027,4143841760435370887,6417056626095518560,0.0003191930798940264
H20.33.027,5281630865570802408,8182246785481711505,0.0006383861597880566
H20.33.027,5618241842322383254,5254164114687825515,0.0009256599316926809
H20.33.027,6321519902010500044,3564081402591475561,0.0007979826997350707
H20.33.027,6981939123125203870,3942668461578532255,0.0012767723195761132
H20.33.027,7696542593097412331,2618740566567965043,0.00025535446391522265
H20.33.035,1698311521489878647,4657518927088646609,0.002712673611111117
H20.33.035,2901602804152075882,5126727511579909885,0.012586805555555546
H20.33.035,446897103140721624,2878224523475670032,0.00434027777777778
H20.33.035,4553133836986473410,4224531497901183495,0.023003472222222224
H20.33.035,8611686052693605535,8269580352529755962,0.003472222222222222
H20.33.036,1374794542375738970,5771682298323402191,0.0005649318550949788
H20.33.036,4487895586926711330,2109029651801763586,0.00035308240943436175
H20.33.036,5871233956852201049,554856510346566727,0.0007061648188687246
H20.33.036,605658543859375512,239326238894812061,0.0001412329637737447
H20.33.036,796673436264919534,734041736704299586,0.0001412329637737448
H20.33.036,8487211810414618134,3568297541985376318,0.0005649318550949788
H20.33.036,8946958188686324721,3801666009377875260,0.0003530824094343632
H20.33.038,1987053230787854509,6560273194501895369,6.56374711195128e-05
H20.33.038,3434858673437503640,925993606284955480,0.00026254988447805156
H20.33.038,3468812186109764755,8299193017372802390,2.6254988447805315e-05
H20.33.038,5124820416282505367,9158051409843539420,0.0019034866624658717
H20.33.038,5773262752879643071,7686152369422094726,0.0002395767695862203
H20.33.038,603817903386711116,7234178712844224932,0.00017065742491073296
H20.33.038,6093114505608831513,7118424371105634162,0.0002625498844780503
H20.33.038,617854826515357494,8139377739401950171,2.6254988447804912e-05
H20.33.038,6311249520901680795,7958594814281529105,0.00038069733249317426
H20.33.038,6414544643117447858,3851339551606493810,6.563747111951271e-05
H20.33.038,6768478942471916068,9067629525704055861,0.0008532871245536663
H20.33.038,7219880940570097542,2705073326348226363,0.00013127494223902415
H20.33.038,7770338565722416857,9103170178964968827,0.00048571728628439353
H20.33.038,8076149047255674132,4022548645976408315,0.0002133217811384164
H20.33.038,9004580309092887603,4928408246251543772,0.0006563747111951249
H20.33.040,1094398849844895827,1368697775102416923,2.108201324793661e-05
H20.33.040,1196682843870291509,6574710291316528484,8.432805299174644e-06
H20.33.040,1314128385338077506,2065193551409066436,0.0013197340293208638
H20.33.040,1421014822534356634,8297604336371906801,0.00015706099869713163
H20.33.040,2038697687431884909,3162307992237154635,0.00043850587555709216
H20.33.040,204963839897824320,7301721370918565235,8.432805299174871e-06
H20.33.040,2065102804446465844,3563709189849826293,0.00041847796297155037
H20.33.040,2237859333751626381,228261202435171485,4.321812715827136e-05
H20.33.040,2278503606774005008,3932193716140597590,0.0002108201324793718
H20.33.040,2830217001114609756,301183051965541646,3.373122119669995e-05
H20.33.040,3307791901707910495,5263879935955155440,5.481323444463747e-05
H20.33.040,3501888445701884402,669662074679236978,0.00033731221196699483
H20.33.040,3591753449392200000,6744153663072427447,7.58952476925718e-05
H20.33.040,3893881357773550977,780228580233552321,0.0007505196716265625
H20.33.040,406712054253328381,5267079222212895590,0.00109626468889273
H20.33.040,4769157266016372076,4738936729518675238,0.0008738494491269932
H20.33.040,564048981939778309,2082618969722984176,0.0006155947868397663
H20.33.040,6446722650828611744,4796073275644602570,5.481323444463649e-05
H20.33.040,6681543447904971280,4131909566995834004,0.00021082013247937067
H20.33.040,675606113434644598,6483868282982188272,0.00030885149408227907
H20.33.040,6760714922454748006,4629557484067300323,0.00012227567683803622
H20.33.040,6868534341547805933,1244389517512506437,0.00010541006623968624
H20.33.040,7035065064569254143,1693537311578936886,0.00010541006623968486
H20.33.040,7127728677729745492,1602437024632148523,2.1082013247937123e-05
H20.33.040,717711971450742713,1235776517858890664,0.00013176258279960708
H20.33.040,7189201913377775507,4423782169735928844,0.00025720056162483303
H20.33.040,7535193542724514259,2799853069938282569,2.108201324793713e-05
H20.33.040,8141838721728210590,5084333744255272486,0.00435554393702382
H20.33.040,97283557698996790,4702033275315972907,2.6352516559921334e-05
H21.33.002,1463391950954691641,326834510861698388,0.00018227282824773277
H21.33.002,1659645533070949359,1390012618198080598,2.848012941370806e-05
H21.33.002,1761259448401901031,3443702939415307082,0.0002563211647233728
H21.33.002,178824162333465188,8498153881744727126,2.848012941370818e-05
H21.33.002,18767005454956829,7811624891801088630,0.0001609127311874502
H21.33.002,2137822904138871425,3089637211505923153,0.0001210405500082583
H21.33.002,2230465174954432266,8659528886073124973,0.0002563211647233704
H21.33.002,2555112544785058801,4813903890082810731,0.00010252846588934908
H21.33.002,2910165362517503448,3746659816841502330,0.0008942760635904314
H21.33.002,3221006671139794514,6035046894539347074,5.696025882741662e-05
H21.33.002,3270737189950780519,8393247970938878355,5.696025882741636e-05
H21.33.002,3457456408980641691,8633290781059628026,2.848012941370818e-05
H21.33.002,3467415941486341075,7806545515875409737,0.0007120032353427007
H21.33.002,3774709584555205501,5767522573361968600,8.68643947118096e-05
H21.33.002,3788703105966918794,910268850906569040,0.000569602588274162
H21.33.002,3846049575746401305,136355014019872939,0.00025632116472337204
H21.33.002,3886065323894073909,2064307212769686346,4.556820706193293e-05
H21.33.002,3980207031930810435,1080226360447524155,0.0002107529576614383
H21.33.002,4021430567763005693,2523624100955145366,4.556820706193293e-05
H21.33.002,4507830328943545789,6461207485856678383,4.556820706193372e-05
H21.33.002,4554141120474980161,5846618597409550976,7.404833647564095e-05
H21.33.002,4903340084632961198,3719325211438304755,8.259237529975361e-05
H21.33.002,5914782461623683382,7385214031873131350,5.6960258827415294e-05
H21.33.002,6278448760029195530,2263092544097036592,0.0006792510865169331
H21.33.002,6502642723725282181,5563414024790218194,1.1392051765483165e-05
H21.33.002,6511206190926386516,93688854908483423,4.556820706193293e-05
H21.33.002,7295501723106129803,7030882669910551580,0.0004101138635573972
H21.33.002,744567381673830378,7447018545431678675,9.113641412386639e-05
H21.33.002,7863668445654502519,8841815006534592116,4.556820706193372e-05
H21.33.002,7931083870014986273,131029389778280863,5.696025882741611e-05
H21.33.002,7958965990612678799,6035354349516574303,0.0008316197788802727
H21.33.002,8185886502039545959,3459038099712629622,0.0005126423294467448
H21.33.002,8283640136955135097,8710169821510039190,0.0008102596818199946
H21.33.002,843876129113513311,8071063801477466046,0.001395526341271697
H21.33.002,8586678007814543783,3824065250985245133,5.6960258827416887e-05
H21.33.002,8682778440753154059,4665767689981545684,0.000445714025324528
H21.33.002,8985982217148899606,2664934882036083219,0.00011392051765483166
H21.33.002,9115625789717128731,3468597991634052644,0.00011392051765483377
H21.33.002,9135116333842934369,7815335383894613389,0.0005752986141569054
H21.33.012,2417831291063236337,2477399178528476243,0.00014146672702580393
H21.33.012,3553798884383566951,5434364736205138560,0.0003678134902670891
H21.33.012,7383625922722144055,4634623504696832341,0.00014146672702580306
H21.33.012,7921499088701274347,7300137604189973452,0.00022634676324128513
H21.33.012,8628495894515658279,3445279204592593107,0.0002829334540516061
H21.33.014,1935869156872953550,5418661543101258763,0.00012500000000000022
H21.33.014,263846003048942661,2922341312061323811,0.0005312499999999985
H21.33.014,3038836867270811665,1561062315838129142,0.0007250000000000013
H21.33.014,3833155219948154939,2298672444691530989,4.9999999999999975e-05
H21.33.014,4372828173331574091,6106740828882928447,0.0004999999999999999
H21.33.014,4392794772287781696,8058811796142055066,0.00020000000000000036
H21.33.014,5061517551599001306,2398839579656236172,0.0004500000000000008
H21.33.014,5739217496470698259,7528119889384910180,0.0009000000000000016
H21.33.014,6066988756188527473,1905679763264084239,0.009481250000000002
H21.33.014,7587268494632383695,794778903644991904,0.00020000000000000036
H21.33.014,8038509035291906617,326060506855313833,0.001125000000000002
H21.33.028,1172116354971413599,2725104397321934600,7.580367154320031e-05
H21.33.028,1326302846398288604,8357006413137323086,5.0874947344429006e-05
H21.33.028,1375729996048294354,3182011709915202886,2.645497261910361e-05
H21.33.028,1685816691238524911,6331811724897749209,0.00010174989468885992
H21.33.028,2066745610367646301,5637397414644354727,0.0006613743154775848
H21.33.028,2338728125756109503,2266118246372495657,3.255996630043492e-05
H21.33.028,2634622842850161976,3815353255401857951,0.00011243363363118889
H21.33.028,3039505684215183995,3626203783229437268,8.343491364486448e-05
H21.33.028,3076434515861067094,2816734237581837129,0.00014295860203784717
H21.33.028,3397303975952617649,2340695280593577266,0.0011172138436836795
H21.33.028,3408310430746351975,6899196541839528726,2.085872841121654e-05
H21.33.028,3418653894856038580,8881618083590807250,1.4753734729884474e-05
H21.33.028,34694548874118129,4381921210223302785,4.324370524276504e-05
H21.33.028,4012494356450509778,2350082625054273324,0.00029710969249146737
H21.33.028,4701802983781396148,423564708066264640,1.0174989468885835e-05
H21.33.028,4963612039298188114,7711584880316773046,0.00010785488837019265
H21.33.028,5027480866237892537,4804263574589474995,5.087494734442933e-05
H21.33.028,5218310916009208337,8030939743098274469,2.6454972619103374e-05
H21.33.028,5601011394798761645,3032998758847610179,7.325992417597857e-05
H21.33.028,5675590245778835634,5036627840844373634,8.139991575108793e-05
H21.33.028,594145398868996372,6059835950298590234,0.00010174989468886086
