target_address,partner_address,partner_rank_within_pool,p_target_detected,p_partner_detected,p_both_detected,n_both_detected,jaccard_codetection,e1_detection_association_phi,e2_conditional_quantitative_r,e2_state,e3_production_screening_score,classification
8507,6638,2,0.03603301879230211,0.677870877784481,0.02118062365169641,96444,0.0305758799791139,-0.037261436498316154,0.4778132751961002,MEASURED,0.09790605934262951,UNFROZEN__CONTINUOUS_ONLY
8507,3987,3,0.03603301879230211,0.378052302374903,0.029239424457334913,133139,0.07597696820288069,0.17280844598753908,0.26256043906720405,MEASURED,0.09445152237658232,UNFROZEN__CONTINUOUS_ONLY
8507,12919,4,0.03603301879230211,0.06189036033897256,0.017648103936239393,80359,0.2198448263598212,0.3433274612775987,0.343347881406322,MEASURED,0.0926837146245993,UNFROZEN__CONTINUOUS_ONLY
8507,16270,5,0.03603301879230211,0.04795771605744885,0.02289955631025296,104271,0.37484227441196666,0.531634013332764,0.34119959393770455,MEASURED,0.09192718226980923,UNFROZEN__CONTINUOUS_ONLY
8507,7303,6,0.03603301879230211,0.5001349538927664,0.0173127506502274,78832,0.03336720903054696,-0.007604365082587141,0.24386586730310583,MEASURED,0.09066957590134715,UNFROZEN__CONTINUOUS_ONLY
8507,11316,7,0.03603301879230211,0.022451979364023468,0.013191221430458555,60065,0.29123695094573826,0.4484565315866241,0.19740371388559366,MEASURED,0.08882329278176164,UNFROZEN__CONTINUOUS_ONLY
10447,8122,0,0.44446916341983045,0.7103219633123066,0.3149527375874812,1434108,0.37501588598283636,-0.003387133799161877,-0.42376896998382685,MEASURED,0.14103492973740947,UNFROZEN__CONTINUOUS_ONLY
10447,7479,1,0.44446916341983045,0.8695570152195927,0.3892443614199214,1772388,0.4209039950528485,0.016450719550177486,-0.4250575255049318,MEASURED,0.13012582263840092,UNFROZEN__CONTINUOUS_ONLY
10447,8742,2,0.44446916341983045,0.8774879996451009,0.4161934129762615,1895098,0.459494446466331,0.16067044187694698,-0.3712445228877805,MEASURED,0.11983355871081923,UNFROZEN__CONTINUOUS_ONLY
10447,16379,3,0.44446916341983045,0.3321892815643319,0.18693365209830792,851185,0.3169845567854399,0.16785750201893218,0.5025184777539166,MEASURED,0.11587025271093056,UNFROZEN__CONTINUOUS_ONLY
10447,14293,4,0.44446916341983045,0.593782853147105,0.2549299897856704,1160800,0.32544723762358474,-0.03683017812922583,-0.30318799795941287,MEASURED,0.1090263455192455,UNFROZEN__CONTINUOUS_ONLY
10447,5029,5,0.44446916341983045,0.7854088158602998,0.3698544847846898,1684098,0.43005160574325524,0.10178703094681428,-0.22420018808228567,MEASURED,0.10424321492766446,UNFROZEN__CONTINUOUS_ONLY
10447,18510,6,0.44446916341983045,0.34481345506782063,0.19350345796016039,881100,0.3247905780874181,0.17039512054003053,0.526833356519604,MEASURED,0.09871175758242533,UNFROZEN__CONTINUOUS_ONLY
10447,14000,7,0.44446916341983045,0.2347060124429905,0.14604712471342887,665012,0.2739438009284262,0.19813975318013324,0.38181039693262725,MEASURED,0.09241891963690341,UNFROZEN__CONTINUOUS_ONLY
5396,958,0,0.016224115261385594,0.09996800198181274,0.009569098479446269,43572,0.08974702264478947,0.209713504074607,0.17802816694304602,MEASURED,0.06318940519757028,UNFROZEN__CONTINUOUS_ONLY
5396,7436,1,0.016224115261385594,0.05577493951232561,0.011121123150203792,50639,0.18267905714965982,0.3523745204903402,0.27222270758468037,MEASURED,0.05560251423519494,UNFROZEN__CONTINUOUS_ONLY
5396,7770,2,0.016224115261385594,0.03555469563779386,0.006205024062202215,28254,0.13615335684959232,0.24057591241670162,0.293807209235399,MEASURED,0.0517671343858192,UNFROZEN__CONTINUOUS_ONLY
5396,4496,3,0.016224115261385594,0.39883695878712355,0.009603358540099754,43728,0.023685228256312647,0.05063840073380532,0.19997257800671286,MEASURED,0.04971590455050792,UNFROZEN__CONTINUOUS_ONLY
5396,13685,4,0.016224115261385594,0.07946313606492897,0.008946048530254378,40735,0.10313493751392518,0.22408713962538582,0.1049580103222078,MEASURED,0.04775964225650673,UNFROZEN__CONTINUOUS_ONLY
5396,17252,5,0.016224115261385594,0.02561356803817449,0.006710140341067689,30554,0.19102219443576118,0.3153825807515038,0.5522098448183348,MEASURED,0.04529359728053293,UNFROZEN__CONTINUOUS_ONLY
5396,1601,6,0.016224115261385594,0.058103964789442276,0.008099210107947742,36879,0.12229123213083659,0.24214148835741572,0.15053720832167675,MEASURED,0.0446410857461025,UNFROZEN__CONTINUOUS_ONLY
5396,10166,7,0.016224115261385594,0.7577317380150731,0.012574759954469258,57258,0.01651572394529026,0.005195549967806785,-0.113999458825881,MEASURED,0.04367233089842872,UNFROZEN__CONTINUOUS_ONLY
943,9253,0,0.052265918684624504,0.03113273203998676,0.026120441243227325,118937,0.4560275448504856,0.6336556292969301,0.5002197707431378,MEASURED,0.20845931431131992,UNFROZEN__CONTINUOUS_ONLY
943,25532,1,0.052265918684624504,0.7983116817802581,0.02237972577456836,101904,0.027022196577039935,-0.21661292172119959,-0.024558957768645168,MEASURED,0.20087235867158068,UNFROZEN__CONTINUOUS_ONLY
943,16938,2,0.052265918684624504,0.034909903727033405,0.021473371477664965,97777,0.3268275562389277,0.4809773698902317,0.3684146256051306,MEASURED,0.1944532133017081,UNFROZEN__CONTINUOUS_ONLY
943,310,3,0.052265918684624504,0.029067026075200394,0.023903859242101574,108844,0.4162326289302404,0.5986910023219834,0.4690588734259943,MEASURED,0.17743548764898,UNFROZEN__CONTINUOUS_ONLY
943,3987,4,0.052265918684624504,0.378052302374903,0.032517189875625,148064,0.08174234686835785,0.11821568451912806,0.04618668937194819,MEASURED,0.17041396884225732,UNFROZEN__CONTINUOUS_ONLY
943,15643,5,0.052265918684624504,0.3048903820809341,0.012032089378349002,54787,0.034863069530783185,-0.03809600010883768,0.1733075610144714,MEASURED,0.15918747577852305,UNFROZEN__CONTINUOUS_ONLY
943,6930,6,0.052265918684624504,0.01595267016543876,0.0034446734060891108,15685,0.0531799472438649,0.09362929459419408,0.1621744978209423,MEASURED,0.15606695165581966,UNFROZEN__CONTINUOUS_ONLY
943,9521,7,0.052265918684624504,0.33577604637582364,0.034016287144988354,154890,0.09608423701150666,0.15666443628799773,0.6713476987907694,MEASURED,0.1554420921635567,UNFROZEN__CONTINUOUS_ONLY
7381,13685,0,0.03615710170428429,0.07946313606492897,0.021416271376575827,97517,0.22733938067229437,0.36726480350277946,0.14093288703681348,MEASURED,0.05774554886728295,UNFROZEN__CONTINUOUS_ONLY
7381,3987,1,0.03615710170428429,0.378052302374903,0.029380637399643826,133782,0.07634730026331378,0.1735645489064297,-0.07277406102357503,MEASURED,0.056713350713348605,UNFROZEN__CONTINUOUS_ONLY
7381,958,2,0.03615710170428429,0.09996800198181274,0.021438013338144383,97616,0.18692612458039473,0.31829704484797644,0.19261517962459723,MEASURED,0.05632134331782274,UNFROZEN__CONTINUOUS_ONLY
7381,10166,3,0.03615710170428429,0.7577317380150731,0.028051083507360533,127728,0.03662797149896004,0.008172831533818183,-0.0588094270347462,MEASURED,0.05313409943270405,UNFROZEN__CONTINUOUS_ONLY
7381,4496,4,0.03615710170428429,0.39883695878712355,0.024452459444104162,111342,0.05956146559015023,0.10974367848142073,0.2880628839195431,MEASURED,0.04824385330861355,UNFROZEN__CONTINUOUS_ONLY
7381,7436,5,0.03615710170428429,0.05577493951232561,0.02244187703844616,102187,0.3229504103761808,0.47677055949883285,0.19506399047108366,MEASURED,0.047313829188586114,UNFROZEN__CONTINUOUS_ONLY
7381,7770,6,0.03615710170428429,0.03555469563779386,0.016760856211623515,76319,0.30501490723940305,0.4476637233977687,0.18310380947892588,MEASURED,0.04668346900232403,UNFROZEN__CONTINUOUS_ONLY
7381,7479,7,0.03615710170428429,0.8695570152195927,0.03279917652869598,149348,0.03757430994805443,0.02160753079390395,-0.14422256771347947,MEASURED,0.04392123767630887,UNFROZEN__CONTINUOUS_ONLY
12342,18510,0,0.7462153064727137,0.34481345506782063,0.2393036686595334,1089647,0.28096350648784724,-0.08702962908290574,-0.3510682392485951,MEASURED,0.16360854370569103,UNFROZEN__CONTINUOUS_ONLY
12342,5029,1,0.7462153064727137,0.7854088158602998,0.6957476017408503,3168022,0.832356914688738,0.6138235898039042,0.09544971102374909,MEASURED,0.16011679023720546,UNFROZEN__CONTINUOUS_ONLY
12342,7479,2,0.7462153064727137,0.8695570152195927,0.6968581987070341,3173079,0.7583496447341063,0.32737772795337255,0.22617757347004333,MEASURED,0.1554703507001536,UNFROZEN__CONTINUOUS_ONLY
12342,3629,3,0.7462153064727137,0.5927805267572172,0.5645096078606635,2570442,0.7288826958691367,0.5713870520424255,0.11641889726205157,MEASURED,0.15449884646488832,UNFROZEN__CONTINUOUS_ONLY
12342,8122,4,0.7462153064727137,0.7103219633123066,0.6275819402921812,2857636,0.7570757047622101,0.49406349837661023,0.1854122525916247,MEASURED,0.1535649484929659,UNFROZEN__CONTINUOUS_ONLY
12342,17220,5,0.7462153064727137,0.20402678697511556,0.07176516397501914,326776,0.0816927133397649,-0.4589286627076553,-0.3057416765814333,MEASURED,0.14983500624956922,UNFROZEN__CONTINUOUS_ONLY
12342,11428,6,0.7462153064727137,0.6920593744420387,0.638886662228964,2909111,0.7992197121984737,0.6095777852276453,0.13026878662351904,MEASURED,0.1427604151161742,UNFROZEN__CONTINUOUS_ONLY
12342,16379,7,0.7462153064727137,0.3321892815643319,0.22891210910863008,1042330,0.26946925933633825,-0.09256418047504873,-0.33373622582640333,MEASURED,0.1393423346293967,UNFROZEN__CONTINUOUS_ONLY
6930,25532,0,0.01595267016543876,0.7983116817802581,0.014475095241870538,65911,0.018098636760297066,0.03460756660073262,0.054163644597910156,MEASURED,0.17979328869249644,UNFROZEN__CONTINUOUS_ONLY
6930,943,1,0.01595267016543876,0.052265918684624504,0.0034446734060891108,15685,0.0531799472438649,0.09362929459419408,0.1621744978209423,MEASURED,0.15606695165581966,UNFROZEN__CONTINUOUS_ONLY
6930,12919,2,0.01595267016543876,0.06189036033897256,0.013044518093814149,59397,0.2013089129447491,0.3993774416159496,0.09165693276366896,MEASURED,0.15364716293922856,UNFROZEN__CONTINUOUS_ONLY
6930,14145,3,0.01595267016543876,0.08783774435274509,0.012177255404579472,55448,0.1329203743479595,0.30384816387919245,0.06561474949684679,MEASURED,0.15315124586173537,UNFROZEN__CONTINUOUS_ONLY
6930,11316,4,0.01595267016543876,0.022451979364023468,0.011423753685976238,52017,0.423401570957633,0.5961469293034296,0.054871443307365306,MEASURED,0.14765460399437305,UNFROZEN__CONTINUOUS_ONLY
6930,15643,5,0.01595267016543876,0.3048903820809341,0.01221854316998239,55636,0.03959032031042636,0.12750974779493077,0.22099592118115358,MEASURED,0.1419028442345942,UNFROZEN__CONTINUOUS_ONLY
6930,3471,6,0.01595267016543876,0.017319119507656574,0.011145061269506547,50748,0.503692234397332,0.6649465802278229,0.039177765338658306,MEASURED,0.13947152708106428,UNFROZEN__CONTINUOUS_ONLY
6930,9253,7,0.01595267016543876,0.03113273203998676,0.0021994519707990083,10015,0.04900090026616565,0.07825257659113896,0.1546933809701501,MEASURED,0.13706231893817244,UNFROZEN__CONTINUOUS_ONLY
4691,8534,0,0.02428203760393042,0.04830690513718629,0.006433644082332196,29295,0.09725062410368088,0.15939766606574735,0.531360113682922,MEASURED,0.10480048766974805,UNFROZEN__CONTINUOUS_ONLY
4691,5856,1,0.02428203760393042,0.8612897990449788,0.014159726991239746,64475,0.01624917399507144,-0.12695118784100284,-0.028306897377248248,MEASURED,0.09788562921411309,UNFROZEN__CONTINUOUS_ONLY
4691,25532,2,0.02428203760393042,0.7983116817802581,0.019957144177974867,90873,0.024864483870358722,0.009269401071549516,0.19552442471336842,MEASURED,0.0916243682906392,UNFROZEN__CONTINUOUS_ONLY
4691,10699,3,0.02428203760393042,0.0014907518699734067,0.0005455255811747116,2484,0.021624445024810656,0.08576564014284196,0.7029597041702853,MEASURED,0.09051055568617654,UNFROZEN__CONTINUOUS_ONLY
4691,3987,4,0.02428203760393042,0.378052302374903,0.01837854599863355,83685,0.0478663072332262,0.12324441561556218,0.16596909489963413,MEASURED,0.08865926352883098,UNFROZEN__CONTINUOUS_ONLY
4691,14145,5,0.02428203760393042,0.08783774435274509,0.008928698884154217,40656,0.08652587625114128,0.1559769714865514,0.272942048120714,MEASURED,0.08845437339874047,UNFROZEN__CONTINUOUS_ONLY
4691,943,6,0.02428203760393042,0.052265918684624504,0.00547040930011308,24909,0.07696395742248452,0.12263798899043353,0.4183944038512075,MEASURED,0.0860883681181931,UNFROZEN__CONTINUOUS_ONLY
4691,7303,7,0.02428203760393042,0.5001349538927664,0.013321892815643319,60660,0.026065389494092532,0.015301077321371108,0.29385787066506563,MEASURED,0.08546832476992254,UNFROZEN__CONTINUOUS_ONLY
1577,943,0,0.06006227864102638,0.052265918684624504,0.028491632748840593,129734,0.33984733144374996,0.47942036691788326,0.5513020585685471,MEASURED,0.12599551508186596,UNFROZEN__CONTINUOUS_ONLY
1577,25532,1,0.06006227864102638,0.7983116817802581,0.031359375518155964,142792,0.03791876962100881,-0.173998009765929,0.35522673888089173,MEASURED,0.10832203631193782,UNFROZEN__CONTINUOUS_ONLY
1577,9253,2,0.06006227864102638,0.03113273203998676,0.024284014145891198,110575,0.3629300922628523,0.5431631821236739,0.3553877794505066,MEASURED,0.10709180852833354,UNFROZEN__CONTINUOUS_ONLY
1577,16938,3,0.06006227864102638,0.034909903727033405,0.02034784063888864,92652,0.2726702864962698,0.418484799799717,0.2831629080574756,MEASURED,0.09436019347515882,UNFROZEN__CONTINUOUS_ONLY
1577,6930,4,0.06006227864102638,0.01595267016543876,0.01342664953956455,61137,0.21452331660760027,0.41883111283229035,0.1672127176324177,MEASURED,0.09377718750590346,UNFROZEN__CONTINUOUS_ONLY
1577,310,5,0.06006227864102638,0.029067026075200394,0.022319111821104506,101628,0.33406746566561696,0.5154163247778546,0.4096469883255627,MEASURED,0.0937228220937918,UNFROZEN__CONTINUOUS_ONLY
1577,12919,6,0.06006227864102638,0.06189036033897256,0.018306512024951867,83357,0.17662514329060924,0.2548260378741734,0.1817624518039272,MEASURED,0.08961014854039928,UNFROZEN__CONTINUOUS_ONLY
1577,15643,7,0.06006227864102638,0.3048903820809341,0.02149050150799171,97855,0.06257021605283636,0.029054760306491692,0.4915128232706225,MEASURED,0.08896759401124767,UNFROZEN__CONTINUOUS_ONLY
15219,6638,0,0.5610818448691277,0.677870877784481,0.4763523225575926,2169026,0.6246421094161725,0.4140272209651327,0.033069065813660516,MEASURED,0.17025899090707583,UNFROZEN__CONTINUOUS_ONLY
15219,14145,1,0.5610818448691277,0.08783774435274509,0.06526805093416864,297192,0.11182708628790682,0.11378916000195344,0.09069824729866738,MEASURED,0.1633452555081666,UNFROZEN__CONTINUOUS_ONLY
15219,6650,2,0.5610818448691277,0.3381432847975154,0.2529299489371365,1151693,0.39135360509982686,0.26921952922639864,0.09905151596908547,MEASURED,0.15277515137346823,UNFROZEN__CONTINUOUS_ONLY
15219,5856,3,0.5610818448691277,0.8612897990449788,0.5482890064516526,2496583,0.6272736500560042,0.37915168569992835,0.025976490850573613,MEASURED,0.14179292886232353,UNFROZEN__CONTINUOUS_ONLY
15219,7303,4,0.5610818448691277,0.5001349538927664,0.3738567626394917,1702322,0.5439023844745561,0.3757750616193837,0.16121607901754947,MEASURED,0.14040770030626157,UNFROZEN__CONTINUOUS_ONLY
15219,5029,5,0.5610818448691277,0.7854088158602998,0.5353826266793195,2437815,0.6600632766587108,0.4648465528552753,0.09426379425718674,MEASURED,0.13582787731902132,UNFROZEN__CONTINUOUS_ONLY
15219,7472,6,0.5610818448691277,0.023636147614302872,0.010849458438483535,49402,0.0189058256287559,-0.0319994211008829,0.2301606609991861,MEASURED,0.1329636421233908,UNFROZEN__CONTINUOUS_ONLY
15219,10166,7,0.5610818448691277,0.7577317380150731,0.48181350799522205,2193893,0.5756433272232749,0.2664994049884461,0.06811968525561475,MEASURED,0.13167685525464243,UNFROZEN__CONTINUOUS_ONLY
3471,14145,0,0.017319119507656574,0.08783774435274509,0.012026818599786928,54763,0.1291400489082887,0.2844938244374536,0.12121637454424353,MEASURED,0.17621584842177787,UNFROZEN__CONTINUOUS_ONLY
3471,12919,1,0.017319119507656574,0.06189036033897256,0.013184193725709123,60033,0.1996840074507717,0.38531810325659727,0.3953482598724642,MEASURED,0.17520316252414003,UNFROZEN__CONTINUOUS_ONLY
3471,6650,2,0.017319119507656574,0.3381432847975154,0.01106556035952859,50386,0.032130260639888684,0.08440552355680515,0.2098378940236761,MEASURED,0.17235173959659278,UNFROZEN__CONTINUOUS_ONLY
3471,3987,3,0.017319119507656574,0.378052302374903,0.016084000397943783,73237,0.042405836542080425,0.15075283728645922,0.49379699512055103,MEASURED,0.16931528301182877,UNFROZEN__CONTINUOUS_ONLY
3471,11316,4,0.017319119507656574,0.022451979364023468,0.011039865314038477,50269,0.3842461303267724,0.5510938246780109,0.2870036324716031,MEASURED,0.16856376528295222,UNFROZEN__CONTINUOUS_ONLY
3471,7303,5,0.017319119507656574,0.5001349538927664,0.012690717082834898,57786,0.025141914372346242,0.061764470584773266,0.21485754845971283,MEASURED,0.16430586295877392,UNFROZEN__CONTINUOUS_ONLY
3471,6248,6,0.017319119507656574,0.03217678542682435,0.010487751259661173,47755,0.26886048868370677,0.43135182188769766,0.018862586837211683,MEASURED,0.15950584792944464,UNFROZEN__CONTINUOUS_ONLY
3471,6638,7,0.017319119507656574,0.677870877784481,0.01362869605111074,62057,0.019996287973355897,0.030979562982542924,0.3184284588033616,MEASURED,0.15597586824357354,UNFROZEN__CONTINUOUS_ONLY
2358,3762,0,0.036370568236048305,0.08521926548626117,0.010892283514300391,49597,0.09839678921378987,0.1490859238247217,0.6159491461686034,MEASURED,0.08559804317575907,UNFROZEN__CONTINUOUS_ONLY
2358,14563,1,0.036370568236048305,0.03691785074341038,0.016587798982168736,75531,0.2925505749842165,0.4318666269212357,0.3811908586820866,MEASURED,0.0844308115692549,UNFROZEN__CONTINUOUS_ONLY
2358,6869,2,0.036370568236048305,0.16997096899091163,0.014907518699734067,67880,0.07787288181287334,0.12408809470063407,0.5797596708850772,MEASURED,0.07291826372789455,UNFROZEN__CONTINUOUS_ONLY
2358,943,3,0.036370568236048305,0.052265918684624504,0.014438419407709437,65744,0.19459293067419656,0.3009037345347267,0.5065354398256641,MEASURED,0.0669198979262469,UNFROZEN__CONTINUOUS_ONLY
2358,7347,4,0.036370568236048305,0.022940624459882458,0.011011534879267327,50140,0.2279837037575934,0.36310641256580317,0.4657050240045396,MEASURED,0.06381246447186971,UNFROZEN__CONTINUOUS_ONLY
2358,6452,5,0.036370568236048305,0.038729680874123484,0.007405224263941264,33719,0.10939096751588843,0.1660085881585334,0.6191493130518562,MEASURED,0.06254007819689936,UNFROZEN__CONTINUOUS_ONLY
2358,7310,6,0.036370568236048305,0.7344155705826428,0.002856322749097544,13006,0.003719510154869009,-0.2885182326412584,0.43932491414239655,MEASURED,0.06079473170119432,UNFROZEN__CONTINUOUS_ONLY
2358,9521,7,0.036370568236048305,0.33577604637582364,0.01665082870914021,75818,0.046838329368258935,0.050201930770414564,0.12497282819864149,MEASURED,0.060603289788335984,UNFROZEN__CONTINUOUS_ONLY
886,12919,0,0.1062602135060626,0.06189036033897256,0.02685417754222278,122278,0.19005564363206814,0.27307968033604846,0.5450782859679578,MEASURED,0.08864600900263427,UNFROZEN__CONTINUOUS_ONLY
886,3987,1,0.1062602135060626,0.378052302374903,0.06938101513877411,315920,0.16721076855980252,0.19546741235001067,0.6419132447324075,MEASURED,0.08837794821698701,UNFROZEN__CONTINUOUS_ONLY
886,14145,2,0.1062602135060626,0.08783774435274509,0.02285980585526398,104090,0.13349715345439436,0.15506244348403947,0.7363782900145198,MEASURED,0.08640983363873533,UNFROZEN__CONTINUOUS_ONLY
886,25532,3,0.1062602135060626,0.7983116817802581,0.08564751624442972,389988,0.1045853786214472,0.00662112749780658,0.2717785004780617,MEASURED,0.08436301436026883,UNFROZEN__CONTINUOUS_ONLY
886,6650,4,0.1062602135060626,0.3381432847975154,0.043902071569705936,199904,0.10961776572865567,0.05467436763198982,0.7920334669651345,MEASURED,0.08243438822023208,UNFROZEN__CONTINUOUS_ONLY
886,10166,5,0.1062602135060626,0.7577317380150731,0.08558602382787218,389708,0.10995037522581402,0.03839282233732105,0.19563991454019503,MEASURED,0.07780932386702463,UNFROZEN__CONTINUOUS_ONLY
886,7303,6,0.1062602135060626,0.5001349538927664,0.05886559229166204,268039,0.10751125595387315,0.03712975656652363,0.7363846904520424,MEASURED,0.07737069167611677,UNFROZEN__CONTINUOUS_ONLY
886,16270,7,0.1062602135060626,0.04795771605744885,0.031677818389614636,144242,0.25850978986513734,0.40367930023967996,0.4053135424365376,MEASURED,0.07685029338377845,UNFROZEN__CONTINUOUS_ONLY
14176,5029,0,0.20177704299220342,0.7854088158602998,0.17070602298454762,777294,0.20907561397775276,0.07422040480319834,-0.2169269815570695,MEASURED,0.06924698170141895,UNFROZEN__CONTINUOUS_ONLY
14176,7479,1,0.20177704299220342,0.8695570152195927,0.18720817181508265,852435,0.21174379655148,0.0869434724875377,-0.34606826800507173,MEASURED,0.06800667955449315,UNFROZEN__CONTINUOUS_ONLY
14176,10239,2,0.20177704299220342,0.747412432053625,0.1704293071100387,776034,0.21884697513713997,0.11250833468226806,0.07542291729082878,MEASURED,0.06675866616602726,UNFROZEN__CONTINUOUS_ONLY
14176,3987,3,0.20177704299220342,0.378052302374903,0.10102655000969604,460015,0.21099824601960201,0.1271521952491298,0.44656226968588336,MEASURED,0.0593208574864467,UNFROZEN__CONTINUOUS_ONLY
14176,755,4,0.20177704299220342,0.06824406427977996,0.018559509395931442,84509,0.07380653568056789,0.0473262145312232,0.343054209881581,MEASURED,0.054012834352622996,UNFROZEN__CONTINUOUS_ONLY
14176,1200,5,0.20177704299220342,0.11439324444311699,0.029340886944654847,133601,0.10229386141888792,0.048998556900712316,0.43805292973933246,MEASURED,0.053443157731009,UNFROZEN__CONTINUOUS_ONLY
14176,13685,6,0.20177704299220342,0.07946313606492897,0.02327641697744129,105987,0.09023134408409912,0.0667255090684809,0.21556367854540331,MEASURED,0.05276858890058069,UNFROZEN__CONTINUOUS_ONLY
