group,n,L_total__mean,L_total__min,L_total__p01,L_total__p05,L_total__p25,L_total__median,L_total__p75,L_total__p95,L_total__p99,L_total__max,L_ledger__mean,L_ledger__min,L_ledger__p01,L_ledger__p05,L_ledger__p25,L_ledger__median,L_ledger__p75,L_ledger__p95,L_ledger__p99,L_ledger__max,L_core__mean,L_core__min,L_core__p01,L_core__p05,L_core__p25,L_core__median,L_core__p75,L_core__p95,L_core__p99,L_core__max,L_outside_ledger__mean,L_outside_ledger__min,L_outside_ledger__p01,L_outside_ledger__p05,L_outside_ledger__p25,L_outside_ledger__median,L_outside_ledger__p75,L_outside_ledger__p95,L_outside_ledger__p99,L_outside_ledger__max,fraction_outside_ledger__mean,fraction_outside_ledger__min,fraction_outside_ledger__p01,fraction_outside_ledger__p05,fraction_outside_ledger__p25,fraction_outside_ledger__median,fraction_outside_ledger__p75,fraction_outside_ledger__p95,fraction_outside_ledger__p99,fraction_outside_ledger__max,fraction_inside_ledger__mean,fraction_inside_ledger__min,fraction_inside_ledger__p01,fraction_inside_ledger__p05,fraction_inside_ledger__p25,fraction_inside_ledger__median,fraction_inside_ledger__p75,fraction_inside_ledger__p95,fraction_inside_ledger__p99,fraction_inside_ledger__max,fraction_core__mean,fraction_core__min,fraction_core__p01,fraction_core__p05,fraction_core__p25,fraction_core__median,fraction_core__p75,fraction_core__p95,fraction_core__p99,fraction_core__max
H18.06.004,5101,27409.335424426583,1345.0,2974.0,4078.0,8656.0,21614.0,39673.0,72273.0,99214.0,155724.0,27409.335424426583,1345.0,2974.0,4078.0,8656.0,21614.0,39673.0,72273.0,99214.0,155724.0,26207.640854734367,1272.0,2823.0,3866.0,8246.0,20647.0,37912.0,69159.0,94852.0,149016.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9542991030323383,0.9101622874806801,0.940389294403893,0.945834289648841,0.9516417090259651,0.9549197434827155,0.9577735124760077,0.960680389498336,0.9624462935769837,0.9660001731152081
H18.06.005,3914,12162.991568727644,1226.0,1433.13,1778.65,3675.5,7844.0,16684.5,35632.899999999994,55548.229999999996,99965.0,12162.991568727644,1226.0,1433.13,1778.65,3675.5,7844.0,16684.5,35632.899999999994,55548.229999999996,99965.0,11627.130812468064,1153.0,1362.13,1692.0,3500.0,7489.5,15963.75,34127.69999999999,53382.489999999976,95854.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9542285714943373,0.8265497808390733,0.926388906845121,0.9445495682331541,0.9518396590663023,0.9553038215664253,0.9580578869120805,0.9616836723783857,0.9644396204736273,0.9689513766842414
H18.06.359,5533,12094.216157599856,1394.0,1566.28,1896.0,3296.0,9516.0,17435.0,32290.599999999977,47072.00000000017,92177.0,12094.216157599856,1394.0,1566.28,1896.0,3296.0,9516.0,17435.0,32290.599999999977,47072.00000000017,92177.0,11536.966564250859,1306.0,1481.0,1796.6,3124.0,9072.0,16643.0,30882.999999999967,45080.440000000126,88650.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9512692745924556,0.6094124700239808,0.9013834305574694,0.9364932110821949,0.9492475865985236,0.9537963961188973,0.9572758451739344,0.9609308397271952,0.9633306212072219,0.9686274509803922
H18.06.363,4416,13803.50294384058,1318.0,1587.9,2114.0,5690.75,11694.5,19557.75,33788.5,43479.35000000001,61262.0,13803.50294384058,1318.0,1587.9,2114.0,5690.75,11694.5,19557.75,33788.5,43479.35000000001,61262.0,13150.883378623188,1223.0,1480.9,1977.0,5408.5,11136.5,18633.25,32227.5,41521.40000000002,58600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9503590240136409,0.6685168334849864,0.901219864958232,0.9330699002448389,0.9487076194393829,0.9530935208562494,0.9562522439861559,0.9597411871994556,0.9620722356058301,0.9677170418006431
H18.06.367,3949,16322.428462902,1282.0,1749.0800000000002,2495.4,5764.0,12418.0,22762.0,43100.799999999996,59495.79999999999,100504.0,16322.428462902,1282.0,1749.0800000000002,2495.4,5764.0,12418.0,22762.0,43100.799999999996,59495.79999999999,100504.0,15511.546214231452,1211.0,1654.8,2359.2,5469.0,11808.0,21598.0,40912.6,56642.47999999999,95166.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9491648299043035,0.8733306353702954,0.9339398877903026,0.9388100046705568,0.9449824728180144,0.9495442708333334,0.9538553454698813,0.9581609327793734,0.9611604986533444,0.9678021465235651
H18.06.368,5613,10488.970425797257,1190.0,1468.0,1782.2,4296.0,9145.0,14713.0,24534.39999999999,33874.00000000002,49685.0,10488.970425797257,1190.0,1468.0,1782.2,4296.0,9145.0,14713.0,24534.39999999999,33874.00000000002,49685.0,10048.747550329592,1131.0,1395.12,1706.0,4096.0,8763.0,14097.0,23560.4,32495.920000000013,47797.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9565512130923557,0.8610526315789474,0.9414395114969426,0.9475991154228804,0.9536317341195389,0.9572016990603681,0.9601840101522843,0.9636816434557668,0.9657389518986942,0.969078947368421
H18.26.404,5967,11737.879503938328,1252.0,1604.98,2208.3,4363.5,8468.0,16359.5,31199.89999999999,43293.500000000015,93068.0,11737.879503938328,1252.0,1604.98,2208.3,4363.5,8468.0,16359.5,31199.89999999999,43293.500000000015,93068.0,11203.502597620245,1182.0,1518.66,2097.6,4141.5,8069.0,15624.5,29854.299999999996,41307.220000000016,89444.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9525511873528139,0.901427786930258,0.9326225949943727,0.9406326849506461,0.9498609516972627,0.9534883720930233,0.956530385221666,0.9606771081714203,0.9632750163815659,0.971764705882353
H19.03.306,9858,14466.085311422195,1332.0,1667.71,2339.7,5785.25,11382.5,19081.5,37262.34999999998,64305.04000000001,143955.0,14466.085311422195,1332.0,1667.71,2339.7,5785.25,11382.5,19081.5,37262.34999999998,64305.04000000001,143955.0,13786.545851085413,1237.0,1580.8500000000001,2226.25,5513.0,10851.0,18173.0,35535.549999999996,61261.44000000009,138011.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9524799720700365,0.7272094641614475,0.9289405177711062,0.936930795050805,0.9501551066658236,0.9543989421618577,0.9573919239325133,0.9611336038169741,0.9639809244560149,0.970913321698662
H19.03.310,5883,14779.39435662077,1262.0,2044.0,2910.1,6801.0,11810.0,19718.0,36655.29999999999,54950.7200000001,122271.0,14779.39435662077,1262.0,2044.0,2910.1,6801.0,11810.0,19718.0,36655.29999999999,54950.7200000001,122271.0,14086.448070712222,1184.0,1908.28,2733.1,6459.5,11274.0,18828.5,34952.59999999998,52407.82000000016,117042.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9513570256061306,0.7819597663854639,0.9223317181226638,0.9371185319291928,0.9484546084964206,0.9531910893881004,0.9565893830826753,0.9603141902212,0.962435690630686,0.9673629242819843
H19.03.313,7592,9530.262249736565,1343.0,1520.91,1841.2,3036.75,7091.0,13269.75,26202.39999999999,37303.56000000001,66341.0,9530.262249736565,1343.0,1520.91,1841.2,3036.75,7091.0,13269.75,26202.39999999999,37303.56000000001,66341.0,9088.113277133825,1228.0,1443.73,1744.55,2886.0,6756.5,12663.0,25044.35,35756.880000000005,63294.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9516346923353901,0.8600871977804201,0.9308946809149463,0.939976475478075,0.9484045388130526,0.9526890735221131,0.9559850371790016,0.9600366332030716,0.9627573203447414,0.9729461404815091
H19.03.314,5564,22150.920201294033,1210.0,1745.19,2703.0,8535.0,18073.5,30002.75,59139.149999999965,79815.68999999999,122481.0,22150.920201294033,1210.0,1745.19,2703.0,8535.0,18073.5,30002.75,59139.149999999965,79815.68999999999,122481.0,21099.68691588785,1138.0,1644.89,2556.3,8112.5,17201.5,28549.0,56322.249999999985,76292.89999999997,116934.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9512088034014747,0.9125756556825824,0.9352805220516119,0.941337983658115,0.9484415844543266,0.9518342876472117,0.9548238602467037,0.9587163107308408,0.9617307614519732,0.9721667332534292
H19.03.317,3160,19827.808544303796,1313.0,2097.67,3117.65,6515.75,16314.5,26803.75,53930.149999999936,80901.28,122990.0,19827.808544303796,1313.0,2097.67,3117.65,6515.75,16314.5,26803.75,53930.149999999936,80901.28,122990.0,18875.283860759493,1222.0,1973.36,2921.4500000000003,6180.0,15531.0,25492.75,51460.349999999955,77305.56,117379.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9501754503589918,0.9079956188389924,0.9337564885559787,0.9394931473700421,0.9468092536944359,0.951111289470228,0.9541981538854643,0.9582377112606246,0.960590050417758,0.9649172846548774
H19.03.319,6948,12669.3772308578,1194.0,1636.94,2540.05,5790.0,10189.5,17068.75,31016.85,43214.42999999999,85125.0,12669.3772308578,1194.0,1636.94,2540.05,5790.0,10189.5,17068.75,31016.85,43214.42999999999,85125.0,12048.702936096719,1106.0,1547.0,2379.35,5460.0,9656.5,16252.75,29642.899999999998,41409.22999999995,79797.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9481306601672381,0.7255097586830455,0.8983833156336678,0.9308872603946231,0.9446023759964605,0.9506651889538436,0.9550386120591693,0.9597594747143459,0.9622423063598909,0.967425025853154
H19.03.322,3697,14069.01622937517,1326.0,1803.0,2459.8,5684.0,10943.0,19018.0,35943.59999999998,58886.75999999999,130356.0,14069.01622937517,1326.0,1803.0,2459.8,5684.0,10943.0,19018.0,35943.59999999998,58886.75999999999,130356.0,13450.626724371112,1261.0,1731.2,2331.4,5408.0,10508.0,18218.0,34487.599999999984,56498.759999999995,125029.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9540552741772009,0.8274509803921568,0.9282015175072931,0.9410667062519562,0.9508128386827845,0.9556390095059265,0.9590508993494068,0.9630028808590851,0.9649969314046064,0.9679647036255515
H19.06.356,6596,14332.861279563373,1368.0,1986.95,2764.0,6231.5,12132.0,19292.75,34296.75,50043.450000000004,92500.0,14332.861279563373,1368.0,1986.95,2764.0,6231.5,12132.0,19292.75,34296.75,50043.450000000004,92500.0,13642.893268647666,1273.0,1874.5,2606.5,5903.5,11532.0,18382.75,32727.25,47773.850000000006,88224.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9496194510910849,0.8078091106290672,0.9212728418964383,0.9348977060280237,0.9467923908597775,0.9513389587716663,0.9549776388266792,0.9588455816331578,0.9608367774545299,0.9663544918487686
H19.06.362,4623,18614.793856802942,1384.0,2305.66,3102.8,6586.0,13701.0,25979.5,51278.5,71334.02,107367.0,18614.793856802942,1384.0,2305.66,3102.8,6586.0,13701.0,25979.5,51278.5,71334.02,107367.0,17697.980532121997,1308.0,2168.54,2941.1,6215.0,13034.0,24686.0,48993.399999999994,67988.11999999994,102750.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9488138901350077,0.725261366399222,0.9299236441141445,0.9366670780863714,0.9443625867204755,0.9496538703587162,0.9543949208412918,0.9588294699094227,0.9612710058081055,0.9652935452481349
H19.26.404,9734,19191.701356071502,1237.0,1651.32,2678.65,8623.5,15578.0,25365.25,49017.35000000001,71098.7,115885.0,19191.701356071502,1237.0,1651.32,2678.65,8623.5,15578.0,25365.25,49017.35000000001,71098.7,115885.0,18274.81600575303,1141.0,1558.97,2539.65,8195.5,14845.0,24180.5,46804.45000000003,67971.94,111123.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9508789652255272,0.6861111111111111,0.9203187631133741,0.936535812004418,0.9476246667270745,0.9529569523120733,0.9563130749497657,0.9599535968639292,0.9622343938048261,0.9667182662538699
H19.33.004,119240,29540.009677960417,208.0,1762.0,3999.0,11397.0,22238.5,40082.25,79634.24999999994,120556.81000000001,320219.0,28330.373549144584,203.0,1689.7800000000002,3845.9500000000007,10949.0,21332.0,38435.25,76365.04999999999,115586.37000000001,308067.0,16353.518794028849,105.0,914.0,2111.0,6188.0,12189.0,22182.0,44580.09999999998,67661.22,184611.0,1209.6361288158337,5.0,66.0,151.0,445.0,907.0,1654.0,3304.0,4984.0,12823.0,0.04035400735420244,0.015690376569037656,0.028661385375658596,0.031865828092243184,0.038325355247163115,0.04081867788262025,0.04296929119046042,0.046559273875939826,0.04965691128255703,0.17242718446601943,0.9596459926457975,0.8275728155339805,0.950343088717443,0.9534407261240602,0.9570307088095396,0.9591813221173797,0.9616746447528368,0.9681341719077569,0.9713386146243415,0.9843096234309623,0.5472964667252407,0.373342175066313,0.49908408886769595,0.513982797199792,0.53512748573436,0.5486292125396859,0.5605281715014113,0.5762843360324011,0.5886182534944935,0.7372476498690091
H20.06.354,4257,19024.11651397698,1264.0,1941.48,2691.2,6455.0,14217.0,26268.0,51804.999999999985,80010.67999999977,111786.0,19024.11651397698,1264.0,1941.48,2691.2,6455.0,14217.0,26268.0,51804.999999999985,80010.67999999977,111786.0,18093.944326990837,1171.0,1832.24,2547.6,6110.0,13519.0,25053.0,49256.19999999997,76478.87999999977,106929.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9488669398740517,0.8458498023715415,0.9154637061682444,0.9336427400434096,0.9456508403876825,0.9509529147982063,0.9544968129158331,0.958308730374072,0.9604449400379019,0.9708019375672766
H20.26.406,1625,15141.544615384615,1319.0,1760.56,2675.4,5846.0,11034.0,20546.0,41481.19999999999,61955.52,121650.0,15141.544615384615,1319.0,1760.56,2675.4,5846.0,11034.0,20546.0,41481.19999999999,61955.52,121650.0,14327.961230769231,1232.0,1578.32,2440.2,5465.0,10420.0,19452.0,39305.19999999999,59001.32,114445.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9395470852808617,0.49769903359410955,0.778094544809397,0.9115265821143892,0.9379194630872483,0.9457632447728345,0.9522078956539055,0.9577117910241244,0.9604076898667864,0.9638526757224907
H20.33.001,137980,31244.82283664299,46.0,1414.0,3472.0,10714.0,23727.0,43151.0,85193.04999999999,129071.60999999967,371036.0,29977.98483113495,44.0,1356.0,3331.0,10281.75,22750.5,41393.0,81759.09999999998,124010.88999999993,356787.0,17268.18385273228,24.0,746.0,1841.0,5779.0,13016.0,23873.25,47517.0,72178.34999999971,211176.0,1266.8380055080447,0.0,56.0,136.0,428.0,966.0,1760.0,3447.0,5184.209999999992,14249.0,0.040498496320197024,0.0,0.030136295819992363,0.03390786848585785,0.03832231098980426,0.04051727926541707,0.04277697190186598,0.046674799808437854,0.0500474704723539,0.10222432560340748,0.9595015036798028,0.8977756743965926,0.9499525295276461,0.9533252001915621,0.957223028098134,0.959482720734583,0.9616776890101958,0.9660921315141421,0.9698637041800077,1.0,0.5463936994109384,0.308411214953271,0.49994979787564076,0.514865970556695,0.5366655717455264,0.5491020001780216,0.5583081700858865,0.5693178673093875,0.5769413964453858,0.6974248927038627
H20.33.004,45334,30638.46133145101,515.0,1914.0,3715.0,10544.0,22378.5,41281.75,86187.44999999998,132037.16999999993,331060.0,29427.706202849957,497.0,1834.33,3569.65,10139.0,21484.5,39654.25,82847.35,126976.43999999994,318400.0,16929.034720077645,257.0,1005.99,1965.3000000000002,5685.0,12228.0,22914.0,48088.04999999997,74106.34999999999,181241.0,1210.75512860105,14.0,74.0,143.0,410.0,889.0,1648.0,3398.0,5125.009999999995,12660.0,0.03948259934736586,0.017708333333333333,0.030007259889142265,0.03359627821350452,0.0374460546184577,0.03948053778689543,0.04157007318390851,0.04525536217004463,0.04834471407847478,0.06958195819581958,0.9605174006526341,0.9304180418041804,0.9516552859215252,0.9547446378299554,0.9584299268160914,0.9605194622131046,0.9625539453815424,0.9664037217864955,0.9699927401108577,0.9822916666666667,0.5459174090630772,0.40655653071760456,0.5014436648250111,0.5142292231383179,0.5338944286237678,0.5480131404661811,0.5593920197400871,0.5710426766424599,0.5794635622987527,0.660188570329036
H20.33.008,127977,29020.194136446393,120.0,1199.0,2926.0,8412.0,18009.0,38652.0,89062.0,153455.6800000007,404620.0,27863.749244004783,115.0,1153.76,2810.0,8078.0,17279.0,37118.0,85540.4,147433.68000000028,389088.0,16104.82081936598,64.0,641.0,1553.0,4530.0,9821.0,21442.0,49942.399999999994,86129.20000000003,229291.0,1156.4448924416106,2.0,46.0,112.0,330.0,716.0,1546.0,3558.0,6139.0,15877.0,0.039727353840088284,0.012121212121212121,0.028425016788749813,0.03193713375936407,0.03754726661219526,0.03986190839388222,0.04219789863728334,0.04640857847900536,0.04988007703047886,0.07653575025176233,0.9602726461599119,0.9234642497482377,0.9501199229695212,0.9535914215209946,0.9578021013627167,0.9601380916061177,0.9624527333878048,0.968062866240636,0.9715749832112502,0.9878787878787879,0.5467270940325583,0.29390018484288355,0.4947279305369888,0.5144136363028844,0.5353334538225194,0.5484508433905004,0.559795918367347,0.573611472148419,0.5843426708360568,0.7526510480887793
H20.33.011,146564,33818.39159684507,28.0,1775.0,3907.0,11237.0,24748.5,46302.0,94393.70000000001,148167.8799999999,379615.0,32459.236319969434,27.0,1705.8900000000003,3753.1500000000005,10796.0,23767.0,44436.0,90572.65000000005,142148.06999999995,365799.0,18656.065705084467,11.0,936.6300000000001,2069.0,6033.0,13518.0,25618.0,52611.100000000035,82753.08999999973,212033.0,1359.1552768756312,1.0,68.0,150.0,435.0,987.0,1871.0,3824.0,6034.739999999991,17172.0,0.0398224431164692,0.011448701012769706,0.02834684323267469,0.03161503350009833,0.03760754969170588,0.040035353165817765,0.042379616990643354,0.04652686762778506,0.05013660642016502,0.13333333333333333,0.9601775568835308,0.8666666666666667,0.949863393579835,0.953473132372215,0.9576203830093566,0.9599646468341823,0.9623924503082941,0.9683849664999017,0.9716531567673253,0.9885512989872303,0.5452070745014048,0.24210526315789474,0.5,0.5143127394414713,0.5347723472038868,0.5475042655761406,0.5571099362617383,0.5695116720818338,0.578342562480008,0.762247344981158
H20.33.012,145427,24702.303141782475,3.0,694.0,1638.0,8003.0,16967.0,31744.0,72467.1999999999,129116.83999999985,520239.0,23680.56895899661,3.0,665.0,1572.0,7679.0,16271.0,30443.0,69478.09999999995,123693.61999999988,496497.0,13533.514684343347,1.0,372.26,876.0,4259.0,9171.0,17355.5,40146.0,71903.65999999992,293089.0,1021.7341827858651,0.0,28.0,66.0,321.0,692.0,1312.0,3000.0,5414.219999999972,23742.0,0.04108227119366994,0.0,0.028116086543458683,0.031492357322386096,0.03857782991313943,0.04149318018664752,0.044068230897049615,0.04836697093554866,0.05286710306586121,0.25,0.95891772880633,0.75,0.9471328969341388,0.9516330290644514,0.9559317691029503,0.9585068198133525,0.9614221700868606,0.9685076426776139,0.9718839134565413,1.0,0.5406889691219959,0.17516496700659867,0.48585289882413457,0.5065385131111004,0.5305340120352331,0.5433519675545325,0.5533791430502233,0.5662367466282907,0.5776367541547285,0.7520035226772347
H20.33.013,153523,33641.08554418556,19.0,1281.0,3435.0,11328.0,26080.0,46121.0,92824.9,140748.69999999998,401288.0,32319.017248229906,19.0,1233.0,3305.0,10887.5,25074.0,44324.0,89156.79999999999,135126.8,386020.0,18713.463044625234,11.0,683.44,1834.0,6130.0,14404.0,25777.0,51882.899999999994,78857.9,221167.0,1322.0682959556548,0.0,48.0,128.0,436.0,1015.0,1808.0,3703.0,5628.779999999999,15268.0,0.038999053659401935,0.0,0.0281177774484167,0.0318966181097025,0.03687719257799686,0.039058400179923534,0.0413409314674964,0.04529101709648602,0.04830893373309509,0.10144927536231885,0.9610009463405982,0.8985507246376812,0.9516910662669049,0.954708982903514,0.9586590685325036,0.9609415998200764,0.9631228074220031,0.9681033818902974,0.9718822225515833,1.0,0.550299054422682,0.29908345393150026,0.5039653089272499,0.5176122277371656,0.5379832353647824,0.5506916192026038,0.5615636832388896,0.5851242734220875,0.6071045854533154,0.6925338036449148
H20.33.017,138533,30431.906217291187,52.0,1178.0,3310.0,9768.0,22344.0,42995.0,84051.59999999995,126937.35999999999,379333.0,29204.719814051525,51.0,1126.6399999999999,3178.0,9381.0,21435.0,41247.0,80646.59999999998,121929.39999999997,364744.0,16866.457096865008,30.0,610.3199999999999,1740.0,5212.0,12169.0,23985.0,47121.59999999998,71366.7199999998,212324.0,1227.1864032396613,0.0,46.0,128.0,386.0,901.0,1741.0,3409.0,5110.679999999993,14589.0,0.040224368056112916,0.0,0.029135722401994524,0.032569082350198224,0.037815126050420166,0.04025423728813559,0.04274917936843177,0.04713493530499076,0.05114810277763399,0.12396694214876033,0.9597756319438869,0.8760330578512396,0.948851897222366,0.9528650646950092,0.9572508206315682,0.9597457627118644,0.9621848739495799,0.9674309176498018,0.9708642775980055,1.0,0.5450676987273848,0.282708142726441,0.4911952243768194,0.5100314323599167,0.530823233021491,0.5457802273510162,0.5600661953990111,0.5779667400021529,0.5948388970483331,0.7638491547464239
H20.33.018,121802,27811.270209027767,36.0,974.02,2614.05,8587.25,19521.5,38986.75,80165.69999999998,120099.85000000008,518884.0,26681.586681663684,34.0,932.01,2512.0,8250.0,18732.5,37391.75,76905.59999999998,115120.99,499550.0,15431.726096451619,21.0,508.0,1376.0,4605.25,10688.0,21681.0,45022.79999999999,67461.79000000011,282050.0,1129.6835273640827,0.0,38.0,100.0,336.0,789.0,1593.0,3285.0,4907.0,19334.0,0.040288676616136734,0.0,0.02857309913031158,0.03187795021707202,0.03806229220779353,0.040549364535363744,0.042860547546618936,0.04722928531289171,0.05142848371889052,0.11643835616438356,0.9597113233838633,0.8835616438356164,0.9485715162811096,0.9527707146871083,0.9571394524533811,0.9594506354646363,0.9619377077922064,0.968122049782928,0.9714269008696884,1.0,0.5463106572980418,0.16403508771929826,0.4903848631328591,0.5098886083352103,0.5333333333333333,0.5490620954228851,0.5614099174828768,0.5753054903375128,0.585070434054964,0.7129396052826829
H20.33.020,118155,23485.20414709492,86.0,687.0,1777.7000000000007,7098.0,15652.0,32105.5,69314.29999999999,112128.81999999986,527701.0,22526.89431678727,85.0,661.0,1706.7000000000007,6821.0,15030.0,30774.5,66481.29999999999,107563.91999999998,507137.0,12914.10895010791,53.0,361.0,940.0,3803.0,8504.0,17626.0,38582.29999999999,62423.579999999405,299474.0,958.3098303076467,1.0,27.0,70.0,276.0,624.0,1321.0,2879.0,4621.459999999992,20564.0,0.04030913282836387,0.011627906976744186,0.028266718118989818,0.0315100926049305,0.03781019253618359,0.04072377356753148,0.04315452116195728,0.047459981578143684,0.05195156698508305,0.09782608695652174,0.9596908671716362,0.9021739130434783,0.9480484330149169,0.9525400184218563,0.9568454788380427,0.9592762264324686,0.9621898074638164,0.9684899073950695,0.9717332818810102,0.9883720930232558,0.54299276868072,0.25608272506082724,0.4880650872487972,0.5091614423479173,0.5318898101081682,0.5451209240765251,0.5561606349750865,0.5703871214764709,0.5812392208022364,0.6957131722525332
H20.33.024,41496,29610.810102178522,521.0,2033.95,3792.0,9854.75,21886.0,40721.5,83164.5,121045.95000000006,263430.0,28481.2653749759,500.0,1959.75,3646.75,9477.25,21041.5,39164.25,80032.5,116384.35000000014,253720.0,16378.031665702718,271.0,1090.0,2035.0,5339.25,11982.5,22541.5,46492.0,67576.30000000008,148338.0,1129.544727202622,10.0,75.0,143.0,378.0,844.0,1557.0,3141.0,4563.3000000000175,9710.0,0.03829673995982622,0.019157088122605363,0.030864043901209986,0.033889102607057735,0.03658429192024144,0.03820640233536321,0.03996923510938454,0.04303843885570291,0.04580167001749693,0.06431852986217458,0.9617032600401737,0.9356814701378254,0.9541983299825031,0.9569615611442971,0.9600307648906155,0.9617935976646368,0.9634157080797585,0.9661108973929422,0.96913595609879,0.9808429118773946,0.5473806593190411,0.4592575297688536,0.5070146492005217,0.5180543070616728,0.5356500748707691,0.5488206619355767,0.5594404737328393,0.5735127666554025,0.5846193971359828,0.6514084507042254
