source_local_path,proposed_repo_path,bytes,filesystem_sha256,existing_authority_sha256_if_any,authority_hash_matches,git_present_status,git_filter_alters_bytes,applicable_attributes,exact_byte_preservation_possible,classification,historical_stage,chronology_class,sensitive_class,exact_or_reconstructed,superseded_by,recommended_commit_group,recommended_action,repair_disposition,repair_reason
scripts/v4/finalize_full104_expression_interface_v8.py,scripts/v4/finalize_full104_expression_interface_v8.py,5513,bbb8a7696be4d5e778535ac79c47c16db9444e7c2cf7a4ebf7a8d618f6af68bb,,UNKNOWN,UNTRACKED_NONIGNORED,False,{},True,CURRENT_SOURCE,FULL104,CURRENT_BYTES__SYNCED_AFTER_REVIEW,REVIEW_SAFE,EXACT_LOCAL_BYTES,,2_current_governance_contracts_source,PROPOSE_REVIEW_MIRROR,PROPOSE_REVIEW_MIRROR,
scripts/v4/freeze_full104_phase2_derivation.py,scripts/v4/freeze_full104_phase2_derivation.py,20850,775bebff33cebb6fd7517155a9cb23ac97b680f25defe632020ee2a6813cffbe,,UNKNOWN,UNTRACKED_NONIGNORED,False,{},True,CURRENT_SOURCE,FULL104,CURRENT_BYTES__SYNCED_AFTER_REVIEW,REVIEW_SAFE,EXACT_LOCAL_BYTES,,2_current_governance_contracts_source,PROPOSE_REVIEW_MIRROR,PROPOSE_REVIEW_MIRROR,
scripts/v4/build_full104_phase2_metadata_selection.py,scripts/v4/build_full104_phase2_metadata_selection.py,11714,33136f7111be71d387289a532a5f8ded2ca5f011029ca87bab5a660c79873e4a,,UNKNOWN,UNTRACKED_NONIGNORED,False,{},True,CURRENT_SOURCE,FULL104,CURRENT_BYTES__SYNCED_AFTER_REVIEW,REVIEW_SAFE,EXACT_LOCAL_BYTES,,2_current_governance_contracts_source,PROPOSE_REVIEW_MIRROR,PROPOSE_REVIEW_MIRROR,
scripts/v4/materialize_full104_phase2_nph_blocks.R,scripts/v4/materialize_full104_phase2_nph_blocks.R,4657,ca595536f6144a1f6fb2570fe24f58c5335ba31e43a1f9a4b660e18db58e7529,,UNKNOWN,UNTRACKED_NONIGNORED,False,{},True,CURRENT_SOURCE,FULL104,CURRENT_BYTES__SYNCED_AFTER_REVIEW,REVIEW_SAFE,EXACT_LOCAL_BYTES,,2_current_governance_contracts_source,PROPOSE_REVIEW_MIRROR,PROPOSE_REVIEW_MIRROR,
scripts/v4/materialize_full104_phase2_expression.py,scripts/v4/materialize_full104_phase2_expression.py,21820,575d02a4e7f7c5c6f3187eeed691a2eac7d3f1df9510621bc497b283806c270b,,UNKNOWN,UNTRACKED_NONIGNORED,False,{},True,CURRENT_SOURCE,FULL104,CURRENT_BYTES__SYNCED_AFTER_REVIEW,REVIEW_SAFE,EXACT_LOCAL_BYTES,,2_current_governance_contracts_source,PROPOSE_REVIEW_MIRROR,PROPOSE_REVIEW_MIRROR,
scripts/v4/build_full104_phase2_multiview_features.py,scripts/v4/build_full104_phase2_multiview_features.py,15947,217d00332e2021797b4900710bb330a1d99ee30d9c8d7fb26532d59593b3acf5,,UNKNOWN,UNTRACKED_NONIGNORED,False,{},True,CURRENT_SOURCE,FULL104,CURRENT_BYTES__SYNCED_AFTER_REVIEW,REVIEW_SAFE,EXACT_LOCAL_BYTES,,2_current_governance_contracts_source,PROPOSE_REVIEW_MIRROR,PROPOSE_REVIEW_MIRROR,
scripts/v4/assemble_full104_phase2_feature_matrix.py,scripts/v4/assemble_full104_phase2_feature_matrix.py,7003,01a49a0623d87500865a7e202ad00956d739278d4c97380c06c9e5f0647514cf,,UNKNOWN,UNTRACKED_NONIGNORED,False,{},True,CURRENT_SOURCE,FULL104,CURRENT_BYTES__SYNCED_AFTER_REVIEW,REVIEW_SAFE,EXACT_LOCAL_BYTES,,2_current_governance_contracts_source,PROPOSE_REVIEW_MIRROR,PROPOSE_REVIEW_MIRROR,
scripts/v4/derive_full104_phase2_shared_state.py,scripts/v4/derive_full104_phase2_shared_state.py,32033,395562010dcfa3a546e50d22164de70e40d995d0ca02245230a1deb96166db8f,,UNKNOWN,UNTRACKED_NONIGNORED,False,{},True,CURRENT_SOURCE,FULL104,CURRENT_BYTES__SYNCED_AFTER_REVIEW,REVIEW_SAFE,EXACT_LOCAL_BYTES,,2_current_governance_contracts_source,PROPOSE_REVIEW_MIRROR,PROPOSE_REVIEW_MIRROR,
scripts/v4/audit_full104_phase2_capacity_and_materialization.py,scripts/v4/audit_full104_phase2_capacity_and_materialization.py,9034,3d5e5e67ca4406e7f003dd69c997481bce4018d11a374eca1d4bc951f2ba7e2d,,UNKNOWN,UNTRACKED_NONIGNORED,False,{},True,CURRENT_SOURCE,FULL104,CURRENT_BYTES__SYNCED_AFTER_REVIEW,REVIEW_SAFE,EXACT_LOCAL_BYTES,,2_current_governance_contracts_source,PROPOSE_REVIEW_MIRROR,PROPOSE_REVIEW_MIRROR,
scripts/v4/freeze_full104_phase2_shared_procedure_amendment.py,scripts/v4/freeze_full104_phase2_shared_procedure_amendment.py,5300,713e30c90f4d7f714d93ee3abbd42a6641a306188c4124f1ec55688f4e9c79c4,,UNKNOWN,UNTRACKED_NONIGNORED,False,{},True,CURRENT_SOURCE,FULL104,CURRENT_BYTES__SYNCED_AFTER_REVIEW,REVIEW_SAFE,EXACT_LOCAL_BYTES,,2_current_governance_contracts_source,PROPOSE_REVIEW_MIRROR,PROPOSE_REVIEW_MIRROR,
scripts/v4/derive_full104_phase2_shared_empirical_null.py,scripts/v4/derive_full104_phase2_shared_empirical_null.py,14374,2dcd775c4fa9127ca6b1224959c69dd788967a8dee3af4ec57b0f8c09351eacf,,UNKNOWN,UNTRACKED_NONIGNORED,False,{},True,CURRENT_SOURCE,FULL104,CURRENT_BYTES__SYNCED_AFTER_REVIEW,REVIEW_SAFE,EXACT_LOCAL_BYTES,,2_current_governance_contracts_source,PROPOSE_REVIEW_MIRROR,PROPOSE_REVIEW_MIRROR,
scripts/v4/adjudicate_full104_phase2_shared_ladder.py,scripts/v4/adjudicate_full104_phase2_shared_ladder.py,5978,4fbc3ef8ae7c102803ada0a850bd669ab7d6a2aad524c679bec4cbe43c14e3b3,,UNKNOWN,UNTRACKED_NONIGNORED,False,{},True,CURRENT_SOURCE,FULL104,CURRENT_BYTES__SYNCED_AFTER_REVIEW,REVIEW_SAFE,EXACT_LOCAL_BYTES,,2_current_governance_contracts_source,PROPOSE_REVIEW_MIRROR,PROPOSE_REVIEW_MIRROR,
scripts/v4/audit_full104_phase2_shared_shortcuts_and_folds.py,scripts/v4/audit_full104_phase2_shared_shortcuts_and_folds.py,8149,9dbdf67756352dbe8426c4cc5e9f502031985db9025fa6a085b396b2ca171ea5,,UNKNOWN,UNTRACKED_NONIGNORED,False,{},True,CURRENT_SOURCE,FULL104,CURRENT_BYTES__SYNCED_AFTER_REVIEW,REVIEW_SAFE,EXACT_LOCAL_BYTES,,2_current_governance_contracts_source,PROPOSE_REVIEW_MIRROR,PROPOSE_REVIEW_MIRROR,
scripts/v4/freeze_full104_phase2_shared_candidate.py,scripts/v4/freeze_full104_phase2_shared_candidate.py,9796,55a67fd67a3c87fd075a40c6c383a047830e9f44eb20de29187a624acd3cfd91,,UNKNOWN,UNTRACKED_NONIGNORED,False,{},True,CURRENT_SOURCE,FULL104,CURRENT_BYTES__SYNCED_AFTER_REVIEW,REVIEW_SAFE,EXACT_LOCAL_BYTES,,2_current_governance_contracts_source,PROPOSE_REVIEW_MIRROR,PROPOSE_REVIEW_MIRROR,
scripts/v4/validate_full104_phase2_empirical_null_refit.py,scripts/v4/validate_full104_phase2_empirical_null_refit.py,16430,174dc3b9044b3ec3c746424ef41c306e685807bb3c6b53298aceacde23abc888,,UNKNOWN,UNTRACKED_NONIGNORED,False,{},True,CURRENT_SOURCE,FULL104,CURRENT_BYTES__SYNCED_AFTER_REVIEW,REVIEW_SAFE,EXACT_LOCAL_BYTES,,2_current_governance_contracts_source,PROPOSE_REVIEW_MIRROR,PROPOSE_REVIEW_MIRROR,
scripts/v4/correct_full104_phase2_shared_selection_with_refit_null.py,scripts/v4/correct_full104_phase2_shared_selection_with_refit_null.py,6701,8facc871d9700f21367ffb2fce2296efff6d4e1eb23b86258cead1c33056bd29,,UNKNOWN,UNTRACKED_NONIGNORED,False,{},True,CURRENT_SOURCE,FULL104,CURRENT_BYTES__SYNCED_AFTER_REVIEW,REVIEW_SAFE,EXACT_LOCAL_BYTES,,2_current_governance_contracts_source,PROPOSE_REVIEW_MIRROR,PROPOSE_REVIEW_MIRROR,
scripts/v4/jepa_scientific_promotion_harness_v1.py,scripts/v4/jepa_scientific_promotion_harness_v1.py,3916,67056ed0c44f0b5073a776400aa9dea05ee9bbf882649dae5c38d3bab30e819e,,UNKNOWN,UNTRACKED_NONIGNORED,False,{},True,CURRENT_SOURCE,CURRENT_GENERAL,CURRENT_BYTES__SYNCED_AFTER_REVIEW,REVIEW_SAFE,EXACT_LOCAL_BYTES,,2_current_governance_contracts_source,PROPOSE_REVIEW_MIRROR,PROPOSE_REVIEW_MIRROR,
scripts/v4/freeze_jepa_scientific_promotion_harness_v1.py,scripts/v4/freeze_jepa_scientific_promotion_harness_v1.py,7193,87d52e915599589c75ca94e2667acaa6315aa2ed33a25f58d64cfcd67f2ee4d0,,UNKNOWN,UNTRACKED_NONIGNORED,False,{},True,CURRENT_SOURCE,CURRENT_GENERAL,CURRENT_BYTES__SYNCED_AFTER_REVIEW,REVIEW_SAFE,EXACT_LOCAL_BYTES,,2_current_governance_contracts_source,PROPOSE_REVIEW_MIRROR,PROPOSE_REVIEW_MIRROR,
scripts/v4/test_jepa_scientific_promotion_harness_shared_v1.py,scripts/v4/test_jepa_scientific_promotion_harness_shared_v1.py,11197,e1bf5d1bc451aa7afa1d50c03b90c484f28ce75950d4d2bc34c80775c8116f78,,UNKNOWN,UNTRACKED_NONIGNORED,False,{},True,CURRENT_SOURCE,CURRENT_GENERAL,CURRENT_BYTES__SYNCED_AFTER_REVIEW,REVIEW_SAFE,EXACT_LOCAL_BYTES,,2_current_governance_contracts_source,PROPOSE_REVIEW_MIRROR,PROPOSE_REVIEW_MIRROR,
scripts/v4/independent_validate_full104_phase2_shared_level.py,scripts/v4/independent_validate_full104_phase2_shared_level.py,17324,6162a4721e46bd42c6dce71ca678154b119dd5dfa6b4bf96b05e90d13d898712,,UNKNOWN,UNTRACKED_NONIGNORED,False,{},True,CURRENT_SOURCE,FULL104,CURRENT_BYTES__SYNCED_AFTER_REVIEW,REVIEW_SAFE,EXACT_LOCAL_BYTES,,2_current_governance_contracts_source,PROPOSE_REVIEW_MIRROR,PROPOSE_REVIEW_MIRROR,
scripts/v4/record_full104_shared_promotion_state.py,scripts/v4/record_full104_shared_promotion_state.py,3873,ee5c2c93bec6567521279c79f331daee8daa87a40b6538eed81212a11a665572,,UNKNOWN,UNTRACKED_NONIGNORED,False,{},True,CURRENT_SOURCE,FULL104,CURRENT_BYTES__SYNCED_AFTER_REVIEW,REVIEW_SAFE,EXACT_LOCAL_BYTES,,2_current_governance_contracts_source,PROPOSE_REVIEW_MIRROR,PROPOSE_REVIEW_MIRROR,
scripts/v4/adjudicate_full104_phase2_shared_ladder_refit.py,scripts/v4/adjudicate_full104_phase2_shared_ladder_refit.py,7978,d6c0357156fa8ab0ec10457afc03a9134cac18813e9fddc33790f1640ca9f149,,UNKNOWN,UNTRACKED_NONIGNORED,False,{},True,CURRENT_SOURCE,FULL104,CURRENT_BYTES__SYNCED_AFTER_REVIEW,REVIEW_SAFE,EXACT_LOCAL_BYTES,,2_current_governance_contracts_source,PROPOSE_REVIEW_MIRROR,PROPOSE_REVIEW_MIRROR,
scripts/v4/audit_full104_phase2_materialization_boundary.py,scripts/v4/audit_full104_phase2_materialization_boundary.py,5209,507cc96189b1b0560c70f82ccec6c4a42a07735eafe77169e4b7ec51546a785f,,UNKNOWN,UNTRACKED_NONIGNORED,False,{},True,CURRENT_SOURCE,FULL104,CURRENT_BYTES__SYNCED_AFTER_REVIEW,REVIEW_SAFE,EXACT_LOCAL_BYTES,,2_current_governance_contracts_source,PROPOSE_REVIEW_MIRROR,PROPOSE_REVIEW_MIRROR,
scripts/v4/preflight_full104_phase2_feature_storage_memory.py,scripts/v4/preflight_full104_phase2_feature_storage_memory.py,6310,253894da8ab4d431430ba857325019048a300986c3010a5645c746dbaa98a759,,UNKNOWN,UNTRACKED_NONIGNORED,False,{},True,CURRENT_SOURCE,FULL104,CURRENT_BYTES__SYNCED_AFTER_REVIEW,REVIEW_SAFE,EXACT_LOCAL_BYTES,,2_current_governance_contracts_source,PROPOSE_REVIEW_MIRROR,PROPOSE_REVIEW_MIRROR,
scripts/v4/audit_full104_phase2_feature_boundary.py,scripts/v4/audit_full104_phase2_feature_boundary.py,2845,aecbf475d168dcba91c6ade5e224f3a8ea5679872d5fc73ebe1bf04b3d77eb0c,,UNKNOWN,UNTRACKED_NONIGNORED,False,{},True,CURRENT_SOURCE,FULL104,CURRENT_BYTES__SYNCED_AFTER_REVIEW,REVIEW_SAFE,EXACT_LOCAL_BYTES,,2_current_governance_contracts_source,PROPOSE_REVIEW_MIRROR,PROPOSE_REVIEW_MIRROR,
scripts/v4/validate_publish_full104_phase2_feature_matrix.py,scripts/v4/validate_publish_full104_phase2_feature_matrix.py,8076,51f37a57df41e3306ac0d18579d469c845c0d36b21f972dc4b3f423831d41d8d,,UNKNOWN,UNTRACKED_NONIGNORED,False,{},True,CURRENT_SOURCE,FULL104,CURRENT_BYTES__SYNCED_AFTER_REVIEW,REVIEW_SAFE,EXACT_LOCAL_BYTES,,2_current_governance_contracts_source,PROPOSE_REVIEW_MIRROR,PROPOSE_REVIEW_MIRROR,
scripts/v4/test_shared_d_selector_harness_v2.py,scripts/v4/test_shared_d_selector_harness_v2.py,5372,392d59d6cf16a00c080c1369f73b1c9f185b0d55443dc7d5d6c2710f07d5bfc7,,UNKNOWN,UNTRACKED_NONIGNORED,False,{},True,CURRENT_SOURCE,CURRENT_GENERAL,CURRENT_BYTES__SYNCED_AFTER_REVIEW,REVIEW_SAFE,EXACT_LOCAL_BYTES,,2_current_governance_contracts_source,PROPOSE_REVIEW_MIRROR,PROPOSE_REVIEW_MIRROR,
scripts/v4/build_full104_shared_p0_repair_package.py,scripts/v4/build_full104_shared_p0_repair_package.py,20572,7ac749be7cceeba26c49f9ef14088ae60fb239dff4db557aa27e466f2d5993f4,,UNKNOWN,UNTRACKED_NONIGNORED,False,{},True,CURRENT_SOURCE,FULL104,CURRENT_BYTES__SYNCED_AFTER_REVIEW,REVIEW_SAFE,EXACT_LOCAL_BYTES,,2_current_governance_contracts_source,PROPOSE_REVIEW_MIRROR,PROPOSE_REVIEW_MIRROR,
scripts/v4/freeze_full104_refit_null_sensitivity_v1.py,scripts/v4/freeze_full104_refit_null_sensitivity_v1.py,25112,cf8dae0ac764a9617aadb82037ecc467134447569f78686771f5a4dc9928c76a,,UNKNOWN,UNTRACKED_NONIGNORED,False,{},True,CURRENT_SOURCE,FULL104,CURRENT_BYTES__SYNCED_AFTER_REVIEW,REVIEW_SAFE,EXACT_LOCAL_BYTES,,2_current_governance_contracts_source,PROPOSE_REVIEW_MIRROR,PROPOSE_REVIEW_MIRROR,
scripts/v4/full104_refit_null_sensitivity_core_v1.py,scripts/v4/full104_refit_null_sensitivity_core_v1.py,13662,838d9c6f2dbdd6ee201566b281e22e6a621548723bb55b6286c51187d119f6e4,,UNKNOWN,UNTRACKED_NONIGNORED,False,{},True,CURRENT_SOURCE,FULL104,CURRENT_BYTES__SYNCED_AFTER_REVIEW,REVIEW_SAFE,EXACT_LOCAL_BYTES,,2_current_governance_contracts_source,PROPOSE_REVIEW_MIRROR,PROPOSE_REVIEW_MIRROR,
scripts/v4/run_full104_refit_null_sensitivity_v1.py,scripts/v4/run_full104_refit_null_sensitivity_v1.py,28387,0fdcb0f186c0184c2e907658baba0fd91c3b2352c2a1a0709c2b5aec9aece90a,,UNKNOWN,UNTRACKED_NONIGNORED,False,{},True,CURRENT_SOURCE,FULL104,CURRENT_BYTES__SYNCED_AFTER_REVIEW,REVIEW_SAFE,EXACT_LOCAL_BYTES,,2_current_governance_contracts_source,PROPOSE_REVIEW_MIRROR,PROPOSE_REVIEW_MIRROR,
scripts/v4/validate_full104_refit_null_sensitivity_implementation_v1.py,scripts/v4/validate_full104_refit_null_sensitivity_implementation_v1.py,27132,953553eaca2812d638dfb32a2c4e91469f4d8be001813fa7bbca1a5dbbd81eff,,UNKNOWN,UNTRACKED_NONIGNORED,False,{},True,CURRENT_SOURCE,FULL104,CURRENT_BYTES__SYNCED_AFTER_REVIEW,REVIEW_SAFE,EXACT_LOCAL_BYTES,,2_current_governance_contracts_source,PROPOSE_REVIEW_MIRROR,PROPOSE_REVIEW_MIRROR,
scripts/v4/preflight_full104_refit_null_sensitivity_v1.py,scripts/v4/preflight_full104_refit_null_sensitivity_v1.py,9097,55ed9c416a918ff4e8c52bc9bd7935f594c437ede1e9eee9a65fabb1967e9a17,,UNKNOWN,UNTRACKED_NONIGNORED,False,{},True,CURRENT_SOURCE,FULL104,CURRENT_BYTES__SYNCED_AFTER_REVIEW,REVIEW_SAFE,EXACT_LOCAL_BYTES,,2_current_governance_contracts_source,PROPOSE_REVIEW_MIRROR,PROPOSE_REVIEW_MIRROR,
scripts/v4/test_full104_refit_null_sensitivity_production_v1.py,scripts/v4/test_full104_refit_null_sensitivity_production_v1.py,20309,aedf8681e5131121fda2e8928830d6112c4cdddb2e4069475cbbcf3be2040bac,,UNKNOWN,UNTRACKED_NONIGNORED,False,{},True,CURRENT_SOURCE,FULL104,CURRENT_BYTES__SYNCED_AFTER_REVIEW,REVIEW_SAFE,EXACT_LOCAL_BYTES,,2_current_governance_contracts_source,PROPOSE_REVIEW_MIRROR,PROPOSE_REVIEW_MIRROR,
scripts/v4/build_full104_refit_null_implementation_gate_v1.py,scripts/v4/build_full104_refit_null_implementation_gate_v1.py,6123,3652a9361812d1db6c3720170fe6878aad350dd137ae541ded47d1f249ddd86b,,UNKNOWN,UNTRACKED_NONIGNORED,False,{},True,CURRENT_SOURCE,FULL104,CURRENT_BYTES__SYNCED_AFTER_REVIEW,REVIEW_SAFE,EXACT_LOCAL_BYTES,,2_current_governance_contracts_source,PROPOSE_REVIEW_MIRROR,PROPOSE_REVIEW_MIRROR,
scripts/v4/run_full104_refit_null_block_major_v1.py,scripts/v4/run_full104_refit_null_block_major_v1.py,26667,2e148fb2ee855e60d20b99b294eb5308d5f52e2854407efe132633dba1959d93,,UNKNOWN,UNTRACKED_NONIGNORED,False,{},True,CURRENT_SOURCE,FULL104,CURRENT_BYTES__SYNCED_AFTER_REVIEW,REVIEW_SAFE,EXACT_LOCAL_BYTES,,2_current_governance_contracts_source,PROPOSE_REVIEW_MIRROR,PROPOSE_REVIEW_MIRROR,
scripts/v4/test_full104_block_major_executor_v1.py,scripts/v4/test_full104_block_major_executor_v1.py,17391,cb25f0fc2b36a2e68ad1795d2935779486cc59fdfd62b82ddd601dda8cbc0c56,,UNKNOWN,UNTRACKED_NONIGNORED,False,{},True,CURRENT_SOURCE,FULL104,CURRENT_BYTES__SYNCED_AFTER_REVIEW,REVIEW_SAFE,EXACT_LOCAL_BYTES,,2_current_governance_contracts_source,PROPOSE_REVIEW_MIRROR,PROPOSE_REVIEW_MIRROR,
scripts/v4/benchmark_full104_block_major_executor_v1.py,scripts/v4/benchmark_full104_block_major_executor_v1.py,11985,4a957719dba346c9090672d053283d27770ad1e65f36117f8267a88bf377b883,,UNKNOWN,UNTRACKED_NONIGNORED,False,{},True,CURRENT_SOURCE,FULL104,CURRENT_BYTES__SYNCED_AFTER_REVIEW,REVIEW_SAFE,EXACT_LOCAL_BYTES,,2_current_governance_contracts_source,PROPOSE_REVIEW_MIRROR,PROPOSE_REVIEW_MIRROR,
scripts/v4/run_full104_refit_null_block_major_v1.zip,scripts/v4/run_full104_refit_null_block_major_v1.zip,11502,bff3533b5a5561a4118dfe48e84b9c6c86c7cbe299f47d3818ba896988397169,,UNKNOWN,UNTRACKED_NONIGNORED,False,{},True,CURRENT_SOURCE,FULL104,CURRENT_BYTES__SYNCED_AFTER_REVIEW,REVIEW_SAFE,EXACT_LOCAL_BYTES,,2_current_governance_contracts_source,PROPOSE_REVIEW_MIRROR,PROPOSE_REVIEW_MIRROR,
scripts/v4/validate_full104_block_major_gold_replicate_v1.py,scripts/v4/validate_full104_block_major_gold_replicate_v1.py,8566,500da08bc9d2583aa88121d636884a01a2dbbd06d15e92921de193ab05b0e0c4,,UNKNOWN,UNTRACKED_NONIGNORED,False,{},True,CURRENT_SOURCE,FULL104,CURRENT_BYTES__SYNCED_AFTER_REVIEW,REVIEW_SAFE,EXACT_LOCAL_BYTES,,2_current_governance_contracts_source,PROPOSE_REVIEW_MIRROR,PROPOSE_REVIEW_MIRROR,
scripts/v4/benchmark_full104_physical_read_locality_v1.py,scripts/v4/benchmark_full104_physical_read_locality_v1.py,5062,af88b7d76c520e86c3d94c11a94b6395e175ce3d83d2b610c14d35b5f2db9b5e,,UNKNOWN,UNTRACKED_NONIGNORED,False,{},True,CURRENT_SOURCE,FULL104,CURRENT_BYTES__SYNCED_AFTER_REVIEW,REVIEW_SAFE,EXACT_LOCAL_BYTES,,2_current_governance_contracts_source,PROPOSE_REVIEW_MIRROR,PROPOSE_REVIEW_MIRROR,
scripts/v4/preflight_full104_wsl_backend_v1.py,scripts/v4/preflight_full104_wsl_backend_v1.py,2865,038ac29fe411e056376ed18c73cd954cd12235d931187cc8f4e439c36c4a2653,,UNKNOWN,UNTRACKED_NONIGNORED,False,{},True,CURRENT_SOURCE,FULL104,CURRENT_BYTES__SYNCED_AFTER_REVIEW,REVIEW_SAFE,EXACT_LOCAL_BYTES,,2_current_governance_contracts_source,PROPOSE_REVIEW_MIRROR,PROPOSE_REVIEW_MIRROR,
scripts/v4/build_full104_block_major_wsl_gate_v1.py,scripts/v4/build_full104_block_major_wsl_gate_v1.py,10211,44d76d3ec4e9566fef7bb59c94fe690bb1c6127f30b7e98530fbb5810d9e4968,,UNKNOWN,UNTRACKED_NONIGNORED,False,{},True,CURRENT_SOURCE,FULL104,CURRENT_BYTES__SYNCED_AFTER_REVIEW,REVIEW_SAFE,EXACT_LOCAL_BYTES,,2_current_governance_contracts_source,PROPOSE_REVIEW_MIRROR,PROPOSE_REVIEW_MIRROR,
scripts/v4/launch_full104_block_major_wsl_all_v1.sh,scripts/v4/launch_full104_block_major_wsl_all_v1.sh,834,6d6eea2ed9122c08b5d20b1c2ac34372316be1f98d1f2654ccde9ca15db28387,,UNKNOWN,UNTRACKED_NONIGNORED,False,{},True,CURRENT_SOURCE,FULL104,CURRENT_BYTES__SYNCED_AFTER_REVIEW,REVIEW_SAFE,EXACT_LOCAL_BYTES,,2_current_governance_contracts_source,PROPOSE_REVIEW_MIRROR,PROPOSE_REVIEW_MIRROR,
scripts/v4/start_full104_block_major_wsl_all_v1.sh,scripts/v4/start_full104_block_major_wsl_all_v1.sh,513,1c8f7dd07702f751826ba226d9135d158e0d86cdd79e2c80c63500e64f6c9f4d,,UNKNOWN,UNTRACKED_NONIGNORED,False,{},True,CURRENT_SOURCE,FULL104,CURRENT_BYTES__SYNCED_AFTER_REVIEW,REVIEW_SAFE,EXACT_LOCAL_BYTES,,2_current_governance_contracts_source,PROPOSE_REVIEW_MIRROR,PROPOSE_REVIEW_MIRROR,
scripts/v4/resume_full104_block_major_wsl_all_v4.sh,scripts/v4/resume_full104_block_major_wsl_all_v4.sh,727,310297e17f8d5d4b435ffc61208f510d27fcfeb24600ec6c36c2f8de1c140e32,,UNKNOWN,UNTRACKED_NONIGNORED,False,{},True,CURRENT_SOURCE,FULL104,CURRENT_BYTES__SYNCED_AFTER_REVIEW,REVIEW_SAFE,EXACT_LOCAL_BYTES,,2_current_governance_contracts_source,PROPOSE_REVIEW_MIRROR,PROPOSE_REVIEW_MIRROR,
scripts/v4/monitor_full104_all_v4.ps1,scripts/v4/monitor_full104_all_v4.ps1,2557,a091f3e309519fbb4e8efdc4a36d3859d814a3677aea2f6335c664771b796468,,UNKNOWN,UNTRACKED_NONIGNORED,False,{},True,CURRENT_SOURCE,FULL104,CURRENT_BYTES__SYNCED_AFTER_REVIEW,REVIEW_SAFE,EXACT_LOCAL_BYTES,,2_current_governance_contracts_source,PROPOSE_REVIEW_MIRROR,PROPOSE_REVIEW_MIRROR,
scripts/v4/independent_adjudicate_full104_refit_null_results_v1.py,scripts/v4/independent_adjudicate_full104_refit_null_results_v1.py,22338,6a1d76c006e5283ba9dc6b05558d9f9b168d2f6da8c093d36b021168fee7354d,,UNKNOWN,UNTRACKED_NONIGNORED,False,{},True,CURRENT_SOURCE,FULL104,CURRENT_BYTES__SYNCED_AFTER_REVIEW,REVIEW_SAFE,EXACT_LOCAL_BYTES,,2_current_governance_contracts_source,PROPOSE_REVIEW_MIRROR,PROPOSE_REVIEW_MIRROR,
scripts/v4/compare_independent_full104_adjudication_v1.py,scripts/v4/compare_independent_full104_adjudication_v1.py,3912,3ebd26520a5b5c46c85eb85472982435f8df7ab904bf7d0c3cdf3c5c057e1696,,UNKNOWN,UNTRACKED_NONIGNORED,False,{},True,CURRENT_SOURCE,FULL104,CURRENT_BYTES__SYNCED_AFTER_REVIEW,REVIEW_SAFE,EXACT_LOCAL_BYTES,,2_current_governance_contracts_source,PROPOSE_REVIEW_MIRROR,PROPOSE_REVIEW_MIRROR,
scripts/v4/finalize_full104_shared_no_prefix_controls_v1.py,scripts/v4/finalize_full104_shared_no_prefix_controls_v1.py,6841,41622177f7c36e98a301fd77f2aec98211b021a2e4cbdc31139a4d079cfd34d0,,UNKNOWN,UNTRACKED_NONIGNORED,False,{},True,CURRENT_SOURCE,FULL104,CURRENT_BYTES__SYNCED_AFTER_REVIEW,REVIEW_SAFE,EXACT_LOCAL_BYTES,,2_current_governance_contracts_source,PROPOSE_REVIEW_MIRROR,PROPOSE_REVIEW_MIRROR,
scripts/v4/contextual_target_v1_f0_slow_reference.py,scripts/v4/contextual_target_v1_f0_slow_reference.py,5945,80cd7aca623452355ba1a5b67fff77280e25cd9c83465c7fdb8222c8c97090b6,,UNKNOWN,UNTRACKED_NONIGNORED,False,{},True,CURRENT_SOURCE,F0,CURRENT_BYTES__SYNCED_AFTER_REVIEW,REVIEW_SAFE,EXACT_LOCAL_BYTES,,2_current_governance_contracts_source,PROPOSE_REVIEW_MIRROR,PROPOSE_REVIEW_MIRROR,
scripts/v4/run_contextual_target_v1_f0.py,scripts/v4/run_contextual_target_v1_f0.py,45899,2e4e5241be1ab1d671a100384d6d807bc66b6c6bdbd87ff15171d9120b25f6d3,,UNKNOWN,UNTRACKED_NONIGNORED,False,{},True,CURRENT_SOURCE,F0,CURRENT_BYTES__SYNCED_AFTER_REVIEW,REVIEW_SAFE,EXACT_LOCAL_BYTES,,2_current_governance_contracts_source,PROPOSE_REVIEW_MIRROR,PROPOSE_REVIEW_MIRROR,
scripts/v4/contextual_target_v1_f0_authenticated_fixture.py,scripts/v4/contextual_target_v1_f0_authenticated_fixture.py,4549,6e865c3f23f6297cb6f9446f2108c8a2d3d8e6b72ec80a2e96ab45a7f8185587,,UNKNOWN,UNTRACKED_NONIGNORED,False,{},True,CURRENT_SOURCE,F0,CURRENT_BYTES__SYNCED_AFTER_REVIEW,REVIEW_SAFE,EXACT_LOCAL_BYTES,,2_current_governance_contracts_source,PROPOSE_REVIEW_MIRROR,PROPOSE_REVIEW_MIRROR,
