model,target,module,perturbation,intervention,Donor ID,prediction_model_scale_baseline,prediction_raw_scale_baseline,prediction_model_scale_perturbed,prediction_raw_scale_perturbed,delta_model_scale,delta_raw_scale
upgrade_fine_08,percent AT8 positive area_Grey matter,unannotated,TLR2,global_mean,H20.33.037,0.7726585,1.1655157,0.7655726,1.1502252,-0.0070859194,-0.015290499
upgrade_fine_08,percent AT8 positive area_Grey matter,unannotated,TLR2,global_mean,H20.33.038,0.5258336,0.69186866,0.52460796,0.6897962,-0.0012256503,-0.0020724535
upgrade_fine_08,percent AT8 positive area_Grey matter,unannotated,TLR2,global_mean,H20.33.039,0.08946955,0.09359404,0.086918265,0.09080751,-0.0025512874,-0.0027865246
upgrade_fine_08,percent AT8 positive area_Grey matter,unannotated,TLR2,global_mean,H20.33.040,0.6879855,0.9897032,0.6876495,0.9890348,-0.00033599138,-0.0006684065
upgrade_fine_08,percent AT8 positive area_Grey matter,unannotated,TLR2,global_mean,H20.33.041,0.6170649,0.85347986,0.6152735,0.8501625,-0.0017914176,-0.003317356
upgrade_fine_08,percent AT8 positive area_Grey matter,unannotated,TLR2,global_mean,H20.33.043,0.5115727,0.66791224,0.5106478,0.6663703,-0.0009249449,-0.0015419722
upgrade_fine_08,percent AT8 positive area_Grey matter,unannotated,TLR2,global_mean,H20.33.044,0.6253915,0.86897755,0.6242499,0.866845,-0.0011416078,-0.002132535
upgrade_fine_08,percent AT8 positive area_Grey matter,unannotated,TLR2,global_mean,H20.33.045,0.43516076,0.54521143,0.4324069,0.540962,-0.0027538538,-0.0042494535
upgrade_fine_08,percent AT8 positive area_Grey matter,unannotated,TLR2,global_mean,H20.33.046,0.4958105,0.6418284,0.4896738,0.63178384,-0.0061367154,-0.010044575
upgrade_fine_08,percent AT8 positive area_Grey matter,unannotated,TLR2,global_mean,H21.33.001,0.610737,0.8417883,0.6072626,0.83540034,-0.0034744143,-0.006387949
upgrade_fine_08,percent AT8 positive area_Grey matter,unannotated,TLR2,global_mean,H21.33.002,0.7209324,1.0563498,0.72012764,1.0546954,-0.0008047819,-0.0016543865
upgrade_fine_08,percent AT8 positive area_Grey matter,unannotated,TLR2,global_mean,H21.33.003,0.3473481,0.4153093,0.34534732,0.41248044,-0.002000779,-0.0028288662
upgrade_fine_08,percent AT8 positive area_Grey matter,unannotated,TLR2,global_mean,H21.33.004,0.53846556,0.7133758,0.5364218,0.7098776,-0.0020437837,-0.0034981966
upgrade_fine_08,percent AT8 positive area_Grey matter,unannotated,TLR2,global_mean,H21.33.005,0.45426983,0.57502294,0.45090538,0.5697328,-0.0033644438,-0.0052901506
upgrade_fine_08,percent AT8 positive area_Grey matter,unannotated,TLR2,global_mean,H21.33.006,0.40658647,0.501683,0.40456223,0.49864632,-0.0020242333,-0.0030366778
upgrade_fine_08,percent AT8 positive area_Grey matter,unannotated,TLR2,global_mean,H21.33.007,0.7537334,1.1249185,0.7513836,1.1199312,-0.002349794,-0.00498724
upgrade_fine_08,percent AT8 positive area_Grey matter,unannotated,TLR2,global_mean,H21.33.008,0.73209876,1.0794404,0.7280153,1.0709662,-0.0040834546,-0.008474112
upgrade_fine_08,percent AT8 positive area_Grey matter,unannotated,TLR2,global_mean,H21.33.009,0.8350994,1.3050432,0.83530414,1.305515,0.00020474195,0.00047183037
upgrade_fine_08,percent AT8 positive area_Grey matter,unannotated,TLR2,global_mean,H21.33.010,0.6378566,0.8924203,0.6385067,0.893651,0.00065010786,0.0012307167
upgrade_fine_08,percent AT8 positive area_Grey matter,unannotated,TLR2,global_mean,H21.33.011,0.4101716,0.5070764,0.4067235,0.50188875,-0.003448099,-0.0051876307
upgrade_fine_08,percent AT8 positive area_Grey matter,unannotated,TLR2,global_mean,H21.33.012,0.5788857,0.7840493,0.57708395,0.7808378,-0.0018017292,-0.0032114983
upgrade_fine_08,percent AT8 positive area_Grey matter,unannotated,TLR2,global_mean,H21.33.013,0.6756084,0.9652282,0.67598516,0.96596885,0.00037676096,0.0007406473
upgrade_fine_08,percent AT8 positive area_Grey matter,unannotated,TLR2,global_mean,H21.33.014,0.36409205,0.43920672,0.36364713,0.4385665,-0.00044491887,-0.0006402135
upgrade_fine_08,percent AT8 positive area_Grey matter,unannotated,TLR2,global_mean,H21.33.015,0.2974189,0.34637916,0.29648954,0.3451285,-0.0009293556,-0.0012506545
