model_variant,latent_dim,seed,target,pooled_oof_spearman,n_donors
dlpfc_state_abundance_only,8,107,6e10/A_beta,0.1718002812939522,80
dlpfc_state_abundance_only,8,107,AT8,0.402625410220347,80
dlpfc_state_abundance_only,8,107,GFAP,0.16436943272386312,80
dlpfc_state_abundance_only,8,107,Iba1,0.1958274730426629,80
dlpfc_state_abundance_only,8,107,NeuN,-0.07154242850445383,80
dlpfc_state_abundance_only,8,211,6e10/A_beta,0.09950773558368495,80
dlpfc_state_abundance_only,8,211,AT8,0.2852555086732302,80
dlpfc_state_abundance_only,8,211,GFAP,0.14528832630098454,80
dlpfc_state_abundance_only,8,211,Iba1,0.17759024847632443,80
dlpfc_state_abundance_only,8,211,NeuN,0.041537740271917485,80
dlpfc_state_abundance_only,8,307,6e10/A_beta,0.18713080168776372,80
dlpfc_state_abundance_only,8,307,AT8,0.40225035161744027,80
dlpfc_state_abundance_only,8,307,GFAP,0.16476793248945149,80
dlpfc_state_abundance_only,8,307,Iba1,0.22883263009845292,80
dlpfc_state_abundance_only,8,307,NeuN,0.02248007501172058,80
dlpfc_state_abundance_only,8,401,6e10/A_beta,0.17498827941865916,80
dlpfc_state_abundance_only,8,401,AT8,0.33169245194561653,80
dlpfc_state_abundance_only,8,401,GFAP,0.18605250820440694,80
dlpfc_state_abundance_only,8,401,Iba1,0.11760431317393343,80
dlpfc_state_abundance_only,8,401,NeuN,-0.0649789029535865,80
dlpfc_state_abundance_only,8,503,6e10/A_beta,0.1347866854195968,80
dlpfc_state_abundance_only,8,503,AT8,0.33187998124706986,80
dlpfc_state_abundance_only,8,503,GFAP,0.2812470698546648,80
dlpfc_state_abundance_only,8,503,Iba1,0.23115330520393812,80
dlpfc_state_abundance_only,8,503,NeuN,-0.13443506797937177,80
dlpfc_state_abundance_only,8,607,6e10/A_beta,0.08281762775433663,80
dlpfc_state_abundance_only,8,607,AT8,0.29725738396624474,80
dlpfc_state_abundance_only,8,607,GFAP,0.27149554617909055,80
dlpfc_state_abundance_only,8,607,Iba1,0.13865447726207222,80
dlpfc_state_abundance_only,8,607,NeuN,0.00018752930145335208,80
dlpfc_state_abundance_only,8,701,6e10/A_beta,0.14981247069854664,80
dlpfc_state_abundance_only,8,701,AT8,0.32522269104547585,80
dlpfc_state_abundance_only,8,701,GFAP,0.17780121894045947,80
dlpfc_state_abundance_only,8,701,Iba1,0.19538209095171122,80
dlpfc_state_abundance_only,8,701,NeuN,-0.10719643694327238,80
dlpfc_state_abundance_only,8,809,6e10/A_beta,0.07958274730426629,80
dlpfc_state_abundance_only,8,809,AT8,0.3145804031879982,80
dlpfc_state_abundance_only,8,809,GFAP,0.06064228785747773,80
dlpfc_state_abundance_only,8,809,Iba1,0.2558368495077356,80
dlpfc_state_abundance_only,8,809,NeuN,-0.0008204406938584154,80
dlpfc_state_abundance_only,8,911,6e10/A_beta,0.08401312705110174,80
dlpfc_state_abundance_only,8,911,AT8,0.33354430379746836,80
dlpfc_state_abundance_only,8,911,GFAP,0.2461556493202063,80
dlpfc_state_abundance_only,8,911,Iba1,0.22196436943272388,80
dlpfc_state_abundance_only,8,911,NeuN,-0.08012189404594468,80
dlpfc_state_abundance_only,8,1009,6e10/A_beta,0.07351148616971402,80
dlpfc_state_abundance_only,8,1009,AT8,0.2315518049695265,80
dlpfc_state_abundance_only,8,1009,GFAP,0.17205813408345055,80
dlpfc_state_abundance_only,8,1009,Iba1,0.21854195968120022,80
dlpfc_state_abundance_only,8,1009,NeuN,0.06713548992030005,80
dlpfc_state_abundance_only,16,107,6e10/A_beta,0.13370839193624007,80
dlpfc_state_abundance_only,16,107,AT8,0.38180965775902487,80
dlpfc_state_abundance_only,16,107,GFAP,0.25958743553680264,80
dlpfc_state_abundance_only,16,107,Iba1,0.16797937177684014,80
dlpfc_state_abundance_only,16,107,NeuN,-0.119971870604782,80
dlpfc_state_abundance_only,16,211,6e10/A_beta,0.08377871542428504,80
dlpfc_state_abundance_only,16,211,AT8,0.28012189404594473,80
dlpfc_state_abundance_only,16,211,GFAP,0.07243319268635724,80
dlpfc_state_abundance_only,16,211,Iba1,0.2109939052977028,80
dlpfc_state_abundance_only,16,211,NeuN,-0.03741209563994375,80
dlpfc_state_abundance_only,16,307,6e10/A_beta,0.11223628691983122,80
dlpfc_state_abundance_only,16,307,AT8,0.35586029067041725,80
dlpfc_state_abundance_only,16,307,GFAP,0.10752461322081576,80
dlpfc_state_abundance_only,16,307,Iba1,0.27747304266291606,80
dlpfc_state_abundance_only,16,307,NeuN,-0.033286451007969994,80
dlpfc_state_abundance_only,16,401,6e10/A_beta,0.16228316924519456,80
dlpfc_state_abundance_only,16,401,AT8,0.28621659634317864,80
dlpfc_state_abundance_only,16,401,GFAP,0.26202531645569627,80
dlpfc_state_abundance_only,16,401,Iba1,0.06043131739334271,80
dlpfc_state_abundance_only,16,401,NeuN,-0.10600093764650727,80
dlpfc_state_abundance_only,16,503,6e10/A_beta,0.0879043600562588,80
dlpfc_state_abundance_only,16,503,AT8,0.32341772151898734,80
dlpfc_state_abundance_only,16,503,GFAP,0.17053445850914206,80
dlpfc_state_abundance_only,16,503,Iba1,0.23818565400843886,80
dlpfc_state_abundance_only,16,503,NeuN,-0.17702766057196437,80
dlpfc_state_abundance_only,16,607,6e10/A_beta,0.04786685419596812,80
dlpfc_state_abundance_only,16,607,AT8,0.31106422878574774,80
dlpfc_state_abundance_only,16,607,GFAP,0.2691279887482419,80
dlpfc_state_abundance_only,16,607,Iba1,0.13030942334739803,80
dlpfc_state_abundance_only,16,607,NeuN,-0.04505391467416784,80
dlpfc_state_abundance_only,16,701,6e10/A_beta,0.0636193155180497,80
dlpfc_state_abundance_only,16,701,AT8,0.266221284575715,80
dlpfc_state_abundance_only,16,701,GFAP,0.11671354899203,80
dlpfc_state_abundance_only,16,701,Iba1,0.23136427566807316,80
dlpfc_state_abundance_only,16,701,NeuN,-0.19676511954992967,80
dlpfc_state_abundance_only,16,809,6e10/A_beta,-0.02226910454758556,80
dlpfc_state_abundance_only,16,809,AT8,0.3020393811533052,80
dlpfc_state_abundance_only,16,809,GFAP,0.1959212376933896,80
dlpfc_state_abundance_only,16,809,Iba1,0.17555086732301922,80
dlpfc_state_abundance_only,16,809,NeuN,-0.0017815283638068448,80
dlpfc_state_abundance_only,16,911,6e10/A_beta,-0.029301453352086265,80
dlpfc_state_abundance_only,16,911,AT8,0.30447726207219883,80
dlpfc_state_abundance_only,16,911,GFAP,0.143483356774496,80
dlpfc_state_abundance_only,16,911,Iba1,0.2179324894514768,80
dlpfc_state_abundance_only,16,911,NeuN,-0.07876230661040788,80
dlpfc_state_abundance_only,16,1009,6e10/A_beta,-0.02932489451476793,80
dlpfc_state_abundance_only,16,1009,AT8,0.28431786216596344,80
dlpfc_state_abundance_only,16,1009,GFAP,0.20203938115330522,80
dlpfc_state_abundance_only,16,1009,Iba1,0.18928738865447728,80
dlpfc_state_abundance_only,16,1009,NeuN,-0.06812001875293015,80
dlpfc_state_expression_modules_only,8,107,6e10/A_beta,0.24446788560712615,80
dlpfc_state_expression_modules_only,8,107,AT8,0.27008907641819035,80
dlpfc_state_expression_modules_only,8,107,GFAP,0.18307548054383496,80
dlpfc_state_expression_modules_only,8,107,Iba1,0.10879043600562588,80
dlpfc_state_expression_modules_only,8,107,NeuN,0.24273323956868265,80
dlpfc_state_expression_modules_only,8,211,6e10/A_beta,0.30356305672761374,80
