analysis_label,donor_id,base_score,score_without_donor,influence_score_without_minus_base,abs_influence
stage62_aggregate,H20.33.038,0.28477730895452413,0.29340311587147033,0.0086258069169462,0.0086258069169462
stage62_aggregate,H21.33.016,0.28477730895452413,0.2763096397273612,-0.00846766922716291,0.00846766922716291
stage62_aggregate,H21.33.047,0.28477730895452413,0.2773271665043817,-0.007450142450142416,0.007450142450142416
stage62_aggregate,H21.33.035,0.28477730895452413,0.27772151898734176,-0.007055789967182369,0.007055789967182369
stage62_aggregate,H21.33.032,0.28477730895452413,0.27791626095423566,-0.006861048000288472,0.006861048000288472
stage62_aggregate,H20.33.004,0.28477730895452413,0.27859785783836416,-0.006179451116159973,0.006179451116159973
stage62_aggregate,H20.33.046,0.28477730895452413,0.2786124634858812,-0.006164845468642932,0.006164845468642932
stage62_aggregate,H21.33.003,0.28477730895452413,0.279016553067186,-0.005760755887338154,0.005760755887338154
stage62_aggregate,H21.33.033,0.28477730895452413,0.2904625121713729,0.005685203216848789,0.005685203216848789
stage62_aggregate,H21.33.019,0.28477730895452413,0.29038461538461535,0.005607306430091219,0.005607306430091219
stage62_aggregate,H21.33.021,0.28477730895452413,0.2901850048685492,0.005407695914025068,0.005407695914025068
stage62_aggregate,H21.33.031,0.28477730895452413,0.2901363193768257,0.00535901042230158,0.00535901042230158
stage62_aggregate,H21.33.028,0.28477730895452413,0.28964459591041875,0.004867286955894612,0.004867286955894612
stage62_aggregate,H20.33.016,0.28477730895452413,0.28000973709834465,-0.004767571856179487,0.004767571856179487
stage62_aggregate,H21.33.006,0.28477730895452413,0.28923563777994155,0.0044583288254174125,0.0044583288254174125
stage62_aggregate,H21.33.001,0.28477730895452413,0.2803310613437196,-0.004446247610804532,0.004446247610804532
stage62_aggregate,H20.33.041,0.28477730895452413,0.2891333982473223,0.004356089292798182,0.004356089292798182
stage62_aggregate,H21.33.014,0.28477730895452413,0.28043816942551125,-0.004339139529012881,0.004339139529012881
stage62_aggregate,H20.33.002,0.28477730895452413,0.2805404089581305,-0.0042368999963936504,0.0042368999963936504
stage62_aggregate,H20.33.039,0.28477730895452413,0.28886562804284327,0.004088319088319137,0.004088319088319137
stage62_aggregate,H20.33.025,0.28477730895452413,0.28862706913339825,0.0038497601788741176,0.0038497601788741176
stage62_aggregate,H21.33.030,0.28477730895452413,0.2809591041869523,-0.003818204767571831,0.003818204767571831
stage62_aggregate,H20.33.040,0.28477730895452413,0.28856864654333014,0.0037913375888060097,0.0037913375888060097
stage62_aggregate,H20.33.026,0.28477730895452413,0.281110029211295,-0.0036672797432291127,0.0036672797432291127
stage62_aggregate,H20.33.013,0.28477730895452413,0.2884177215189873,0.00364041256446318,0.00364041256446318
stage62_aggregate,H20.33.024,0.28477730895452413,0.2883933787731256,0.003616069818601464,0.003616069818601464
stage62_aggregate,H21.33.046,0.28477730895452413,0.2882814021421617,0.003504093187637558,0.003504093187637558
stage62_aggregate,H20.33.033,0.28477730895452413,0.28810126582278484,0.0033239568682607024,0.0033239568682607024
stage62_aggregate,H21.33.036,0.28477730895452413,0.28808179162609543,0.003304482671571296,0.003304482671571296
stage62_aggregate,H20.33.020,0.28477730895452413,0.28169425511197665,-0.0030830538425474785,0.0030830538425474785
stage62_aggregate,H20.33.014,0.28477730895452413,0.28176241480038955,-0.003014894154134584,0.003014894154134584
stage62_aggregate,H20.33.015,0.28477730895452413,0.28775073028237586,0.002973421327851722,0.002973421327851722
stage62_aggregate,H20.33.036,0.28477730895452413,0.2818062317429406,-0.002971077211583517,0.002971077211583517
stage62_aggregate,H21.33.043,0.28477730895452413,0.2877361246348588,0.002958815680334681,0.002958815680334681
stage62_aggregate,H21.33.002,0.28477730895452413,0.28193768257059404,-0.002839626383930094,0.002839626383930094
stage62_aggregate,H21.33.007,0.28477730895452413,0.2819571567672834,-0.002820152187240743,0.002820152187240743
stage62_aggregate,H21.33.015,0.28477730895452413,0.28197176241480043,-0.0028055465397237023,0.0028055465397237023
