representation,latent_factor,latent_id,n_donors,r2_explained_by_2d,spearman_umap_x,spearman_umap_y,pearson_umap_x,pearson_umap_y,top_module_annotations
jepa_latent_umap,jepa_34,34,89,0.8668896854966317,0.8421007831120191,-0.3900749063670412,0.8495135445634531,-0.4168014533904015,homeostatic_microglia (-0.39); vascular_barrier_myeloid (+0.30); complement (+0.20)
jepa_latent_umap,jepa_72,72,89,0.6723435178722954,0.8489274770173647,-0.2059244126659857,0.8059150714482972,-0.18522850139439662,homeostatic_microglia (-0.50); senescence_stress (+0.22); oxidative_stress (+0.17)
jepa_latent_umap,jepa_31,31,89,0.6690995110066423,-0.9024004085801839,0.07104187946884576,-0.8164767370884874,0.08427609575540715,homeostatic_microglia (+0.57); synapse_pruning (+0.24); senescence_stress (-0.22)
jepa_latent_umap,jepa_101,101,89,0.6527452996138581,0.6128532516172965,-0.42972420837589376,0.6248050365518488,-0.5382835354350718,complement (+0.53); vascular_barrier_myeloid (+0.45); synapse_pruning (+0.45)
jepa_latent_umap,jepa_25,25,89,0.6477526959884008,-0.43741913517194414,-0.6768130745658836,-0.4374065139859399,-0.6564120308945712,homeostatic_microglia (+0.24); interferon_response (-0.22); synapse_pruning (+0.20)
jepa_latent_umap,jepa_52,52,89,0.628110568095821,-0.7826693905345591,-0.3273067756213824,-0.7314843460679823,-0.27369085292800893,homeostatic_microglia (+0.54); antigen_presentation (+0.41); synapse_pruning (+0.36)
jepa_latent_umap,jepa_127,127,89,0.6270079477059503,0.2843377596186585,-0.7169731018045625,0.2632343847362337,-0.7573076013525115,complement (+0.40); synapse_pruning (+0.37); vascular_barrier_myeloid (+0.29)
jepa_latent_umap,jepa_117,117,89,0.6215830137921623,-0.3035240040858018,0.7741573033707865,-0.28284923636187215,0.747267450483063,complement (-0.40); synapse_pruning (-0.33); vascular_barrier_myeloid (-0.27)
jepa_latent_umap,jepa_116,116,89,0.6138155926735867,0.6343888321416411,-0.4709056860742254,0.5966157121381732,-0.5326801364191937,homeostatic_microglia (-0.30); interferon_response (-0.18); chemokine_migration (-0.16)
jepa_latent_umap,jepa_64,64,89,0.6034419815017713,-0.7556009533537623,-0.3905515832482125,-0.6824229189386988,-0.3418225751737595,homeostatic_microglia (+0.50); at8_associated_first_pass (-0.29); synapse_pruning (+0.28)
jepa_latent_umap,jepa_1,1,89,0.5975372040162303,-0.6803711270003405,0.446407899216888,-0.6142804237128671,0.4949119008308471,lipid_metabolism (+0.33); disease_associated_microglia (+0.23); plaque_response (+0.22)
jepa_latent_umap,jepa_123,123,89,0.5959634747845333,0.7864487572352741,0.10934627170582227,0.7644272831446598,0.07521348182043307,homeostatic_microglia (-0.47); vascular_barrier_myeloid (+0.32); at8_associated_first_pass (+0.28)
jepa_latent_umap,jepa_120,120,89,0.5955707377879745,-0.751906707524685,-0.42160367722165476,-0.6732420175586696,-0.34832006568225315,homeostatic_microglia (+0.49); synapse_pruning (+0.37); complement (+0.32)
jepa_latent_umap,jepa_82,82,89,0.5928154869694178,0.5406196799455226,-0.46893088185223014,0.5853807375504569,-0.5245504619029546,complement (+0.24); synapse_pruning (+0.21); chemokine_migration (+0.20)
jepa_latent_umap,jepa_60,60,89,0.592609940196434,0.5218760640108955,-0.6474974463738509,0.5541277551268167,-0.557418660849204,homeostatic_microglia (-0.37); antigen_presentation (-0.36); lipid_metabolism (-0.33)
jepa_latent_umap,jepa_44,44,89,0.5894765317506583,-0.7505447735784815,-0.5453864487572353,-0.6183102364495976,-0.42849270175593906,homeostatic_microglia (+0.47); synapse_pruning (+0.37); complement (+0.30)
jepa_latent_umap,jepa_33,33,89,0.5730914744856992,0.6164623765747361,-0.3884576098059244,0.6029317037628747,-0.48297158848105093,complement (+0.52); synapse_pruning (+0.48); antigen_presentation (+0.34)
jepa_latent_umap,jepa_77,77,89,0.5635547318557315,0.6991147429349677,-0.08426966292134831,0.7404521584057195,-0.15496377263530292,vascular_barrier_myeloid (+0.45); complement (+0.37); lysosome_phagocytosis (+0.36)
jepa_latent_umap,jepa_10,10,89,0.552829812991424,0.5495062989445012,0.5950119169220293,0.4606546190347081,0.5635457799979211,homeostatic_microglia (-0.37); synapse_pruning (-0.37); complement (-0.33)
jepa_latent_umap,jepa_103,103,89,0.5506136378624695,-0.8274429690160027,0.16014640789921689,-0.718882669940331,0.21426545508752676,homeostatic_microglia (+0.51); vascular_barrier_myeloid (-0.33); at8_associated_first_pass (-0.18)
jepa_latent_umap,jepa_94,94,89,0.5485871996990732,0.7739019407558734,0.0005107252298263534,0.7390778812774625,-0.0798273169854196,vascular_barrier_myeloid (+0.46); lysosome_phagocytosis (+0.37); oxidative_stress (+0.28)
jepa_latent_umap,jepa_93,93,89,0.5447938453156145,-0.038627851549199864,-0.706401089547157,0.05075917335118816,-0.7378453081782377,synapse_pruning (+0.50); complement (+0.48); antigen_presentation (+0.46)
jepa_latent_umap,jepa_50,50,89,0.527453277775384,-0.662836227442969,0.4578140960163432,-0.6356478625844444,0.37796490783983816,homeostatic_microglia (+0.48); synapse_pruning (+0.22); antigen_presentation (+0.20)
jepa_latent_umap,jepa_110,110,89,0.5039953260944862,-0.27150153217568945,0.5727442969016002,-0.3746494134035791,0.6183846665393326,complement (-0.44); synapse_pruning (-0.43); homeostatic_microglia (-0.22)
jepa_latent_umap,jepa_121,121,89,0.49442708171814387,0.03581886278515492,-0.8218079673135853,0.03492952600188776,-0.7031367604045754,lysosome_phagocytosis (-0.19); lipid_metabolism (-0.19); oxidative_stress (-0.16)
jepa_latent_umap,jepa_75,75,89,0.4934915108701571,0.4194416070820565,-0.6698672114402452,0.422609511274437,-0.5785919325394568,vascular_barrier_myeloid (-0.29); lysosome_phagocytosis (-0.26); lipid_metabolism (-0.23)
jepa_latent_umap,jepa_21,21,89,0.48049765033776637,0.2990466462376575,-0.7744637385086823,0.24376676246112466,-0.6586689060874662,complement (+0.17); interferon_response (-0.13); lipid_metabolism (-0.13)
jepa_latent_umap,jepa_78,78,89,0.4703934735447126,-0.7983146067415731,0.11264896152536602,-0.6685656748536278,0.18126534758533003,homeostatic_microglia (+0.28); oxidative_stress (-0.24); at8_associated_first_pass (-0.20)
jepa_latent_umap,jepa_111,111,89,0.46762000708055373,-0.7316649642492339,0.33813415049370105,-0.6272212318497118,0.29880925549795284,homeostatic_microglia (+0.55); synapse_pruning (+0.29); lipid_metabolism (+0.25)
jepa_latent_umap,jepa_48,48,89,0.46737576030876005,-0.38670411985018727,-0.6701055498808308,-0.23938307702272976,-0.6296258909221867,synapse_pruning (+0.42); antigen_presentation (+0.37); homeostatic_microglia (+0.37)
jepa_latent_umap,jepa_96,96,89,0.4666365097633375,-0.7289410963568267,-0.2902281239359891,-0.6382071581298432,-0.21625414036990026,homeostatic_microglia (+0.58); synapse_pruning (+0.48); complement (+0.43)
jepa_latent_umap,jepa_68,68,89,0.4653529514224324,-0.7660878447395302,-0.3821075927817501,-0.6169639551794581,-0.2645868159084528,homeostatic_microglia (+0.43); at8_associated_first_pass (-0.25); lysosome_phagocytosis (-0.20)
jepa_latent_umap,jepa_104,104,89,0.46044420299852984,0.045812053115423905,-0.7072182499148791,0.03631479684932215,-0.6785188302218035,lipid_metabolism (-0.27); lysosome_phagocytosis (-0.26); vascular_barrier_myeloid (-0.24)
jepa_latent_umap,jepa_30,30,89,0.45434908505198546,0.3990296220633299,-0.5244296901600273,0.4285616799861388,-0.5380015053162854,homeostatic_microglia (-0.25); antigen_presentation (+0.24); senescence_stress (+0.21)
jepa_latent_umap,jepa_99,99,89,0.45366166792065465,-0.4509022812393599,0.4052604698672114,-0.5263338844196451,0.44224921154524066,chemokine_migration (-0.27); lipid_metabolism (+0.25); disease_associated_microglia (+0.15)
jepa_latent_umap,jepa_85,85,89,0.4342964113404695,-0.6863636363636364,-0.009482465100442629,-0.6589840352724866,0.034014232549824344,homeostatic_microglia (+0.61); antigen_presentation (+0.54); synapse_pruning (+0.50)
jepa_latent_umap,jepa_83,83,89,0.43404046516581074,-0.11435137895812053,0.6144194756554308,-0.051276832531088466,0.6584038950999751,complement (-0.25); antigen_presentation (-0.24); vascular_barrier_myeloid (-0.21)
jepa_latent_umap,jepa_69,69,89,0.4217653860876823,0.06441947565543071,-0.7451821586653047,0.026115564037262264,-0.6494330202877244,interferon_response (-0.18); lysosome_phagocytosis (-0.16); at8_associated_first_pass (-0.15)
jepa_latent_umap,jepa_19,19,89,0.4174829103057933,0.8216887980932924,0.11072522982635342,0.6257265352285392,0.13437242021621895,homeostatic_microglia (-0.58); synapse_pruning (-0.30); antigen_presentation (-0.24)
jepa_latent_umap,jepa_59,59,89,0.41698162416424145,-0.7448246510044263,0.08590398365679265,-0.6447738083300886,0.06267895300806452,senescence_stress (-0.30); homeostatic_microglia (+0.18); complement (-0.16)
jepa_latent_umap,jepa_14,14,89,0.4163328039003804,0.13869594824651005,-0.6485529451821587,0.1255912238807436,-0.6376598960840382,vascular_barrier_myeloid (-0.28); interferon_response (-0.24); lysosome_phagocytosis (-0.20)
jepa_latent_umap,jepa_87,87,89,0.4067719141311532,0.6491317671092952,0.07982635342185904,0.636755909615402,0.009175822654769437,vascular_barrier_myeloid (+0.41); lysosome_phagocytosis (+0.40); at8_associated_first_pass (+0.36)
jepa_latent_umap,jepa_12,12,89,0.40499977358061623,-0.2501021450459653,-0.6572693224378617,-0.1606847674898957,-0.6083976179970536,synapse_pruning (+0.40); antigen_presentation (+0.36); complement (+0.34)
jepa_latent_umap,jepa_65,65,89,0.40377300435365326,-0.4795028941096357,0.28106911814776986,-0.5451692660477447,0.3492954121830683,complement (-0.56); vascular_barrier_myeloid (-0.55); synapse_pruning (-0.49)
jepa_latent_umap,jepa_13,13,89,0.4033139239090142,-0.6632618318011576,-0.18323118828736806,-0.6243342736533134,-0.08966263982976054,vascular_barrier_myeloid (+0.23); homeostatic_microglia (+0.18); lipid_metabolism (+0.15)
jepa_latent_umap,jepa_39,39,89,0.39379245644803884,-0.6484508001361934,0.09073884916581546,-0.6077737738800727,0.1818828532909633,vascular_barrier_myeloid (-0.44); antigen_presentation (-0.42); complement (-0.41)
jepa_latent_umap,jepa_49,49,89,0.38603432824352857,-0.7786176370446033,-0.04361593462717058,-0.6179917811382754,-0.03789167316636128,homeostatic_microglia (+0.42); vascular_barrier_myeloid (+0.42); synapse_pruning (+0.35)
jepa_latent_umap,jepa_98,98,89,0.3846787802853643,0.7466802860061287,0.08827034388832142,0.6029162199957988,0.11976939508319685,homeostatic_microglia (-0.46); vascular_barrier_myeloid (+0.35); chemokine_migration (-0.31)
jepa_latent_umap,jepa_112,112,89,0.3845930956301613,0.7123935989104528,-0.0839632277834525,0.6200907505113042,-0.035297821798729444,vascular_barrier_myeloid (+0.35); complement (+0.32); antigen_presentation (+0.30)
jepa_latent_umap,jepa_0,0,89,0.38344889871670995,0.48949608443990467,-0.3025366019748042,0.5170312259823144,-0.3624220711854719,vascular_barrier_myeloid (+0.60); complement (+0.56); synapse_pruning (+0.49)
jepa_latent_umap,jepa_22,22,89,0.3831311711090336,-0.6441607082056521,0.22402110997616614,-0.6076004093457685,0.14381611768566374,vascular_barrier_myeloid (+0.45); antigen_presentation (+0.34); homeostatic_microglia (+0.32)
jepa_latent_umap,jepa_2,2,89,0.35169657762613005,-0.7069799114742935,-0.06450459652706844,-0.5930401145856166,0.025192810558507223,antigen_presentation (+0.45); homeostatic_microglia (+0.45); synapse_pruning (+0.31)
jepa_latent_umap,jepa_67,67,89,0.3500579767403368,0.6283282260810351,0.12223357167177391,0.5837517666103765,0.07151977722645429,homeostatic_microglia (-0.59); synapse_pruning (-0.35); complement (-0.26)
jepa_latent_umap,jepa_107,107,89,0.34909740289427027,0.5692032686414709,-0.47550221314266256,0.4960749609087824,-0.3417221786975277,complement (+0.38); antigen_presentation (+0.36); synapse_pruning (+0.31)
jepa_latent_umap,jepa_124,124,89,0.34568048379904626,0.6210248552945182,0.1261491317671093,0.5791411434332994,0.07668752042171863,complement (+0.46); lysosome_phagocytosis (+0.43); vascular_barrier_myeloid (+0.40)
jepa_latent_umap,jepa_79,79,89,0.3444782156356849,-0.4721995233231188,0.4397344228804903,-0.4038604585571956,0.44264616330881856,vascular_barrier_myeloid (-0.47); complement (-0.25); lysosome_phagocytosis (-0.19)
jepa_latent_umap,jepa_41,41,89,0.3425218124346987,-0.5892066734763364,-0.4725059584610146,-0.5015279928717835,-0.28007977156900254,lysosome_phagocytosis (-0.32); vascular_barrier_myeloid (-0.31); at8_associated_first_pass (-0.29)
jepa_latent_umap,jepa_66,66,89,0.34235788273802137,-0.3610316649642492,-0.5642492339121553,-0.3111546195095255,-0.48186130356718426,synapse_pruning (+0.60); complement (+0.56); homeostatic_microglia (+0.51)
jepa_latent_umap,jepa_7,7,89,0.34009605298645473,0.5505107252298264,-0.2485188968335036,0.5390230820051928,-0.24528614795129114,vascular_barrier_myeloid (+0.29); complement (+0.23); senescence_stress (+0.20)
jepa_latent_umap,jepa_122,122,89,0.31830989565194145,-0.31738168198842354,0.5925944841675179,-0.25457771874930135,0.5138437957177557,lipid_metabolism (+0.18); homeostatic_microglia (+0.15); complement (-0.15)
jepa_latent_umap,jepa_105,105,89,0.31411109562536643,-0.6409942117807287,-0.09610146407899217,-0.560231702896556,0.03963435389640033,homeostatic_microglia (+0.40); at8_associated_first_pass (-0.37); vascular_barrier_myeloid (-0.34)
jepa_latent_umap,jepa_9,9,89,0.30835045377638837,-0.38624446714334354,-0.7023152877085461,-0.18723380558496033,-0.514353326947716,synapse_pruning (+0.27); chemokine_migration (+0.25); homeostatic_microglia (+0.23)
jepa_latent_umap,jepa_100,100,89,0.3061328038668295,0.5799114742934968,-0.24763363976847122,0.5077281426193014,-0.24123589123366826,homeostatic_microglia (-0.56); synapse_pruning (-0.35); complement (-0.29)
jepa_latent_umap,jepa_36,36,89,0.2921181488792145,-0.349063670411985,-0.5366700715015322,-0.24352361378385592,-0.47173264143749416,antigen_presentation (+0.20); interferon_response (-0.09); lysosome_phagocytosis (-0.08)
jepa_latent_umap,jepa_84,84,89,0.2843313539515727,0.505311542390194,0.08137555328566565,0.5294275490167818,0.0410057712272909,antigen_presentation (-0.53); synapse_pruning (-0.34); homeostatic_microglia (-0.33)
jepa_latent_umap,jepa_113,113,89,0.2682415701884755,-0.37059925093632956,-0.48100102145045964,-0.3578661399987592,-0.3588638197787552,at8_associated_first_pass (-0.22); lysosome_phagocytosis (-0.21); lipid_metabolism (-0.17)
jepa_latent_umap,jepa_63,63,89,0.2626837471926572,0.23094994892747703,-0.434320735444331,0.22849507223316512,-0.4680628572816103,complement (+0.39); antigen_presentation (+0.34); synapse_pruning (+0.34)
jepa_latent_umap,jepa_18,18,89,0.2608138107477751,0.5217739189649302,0.4421859039836568,0.27912746127409044,0.41543188092884353,antigen_presentation (-0.36); homeostatic_microglia (-0.27); synapse_pruning (-0.22)
jepa_latent_umap,jepa_5,5,89,0.2580632815202297,0.14438202247191012,-0.4958631256384065,0.1906517752552186,-0.47853726699358584,complement (+0.65); synapse_pruning (+0.61); antigen_presentation (+0.54)
jepa_latent_umap,jepa_23,23,89,0.25605350189421827,-0.5470377936670071,0.0024685052774940414,-0.5028316336037234,0.07799116317575057,vascular_barrier_myeloid (-0.51); lysosome_phagocytosis (-0.41); complement (-0.33)
jepa_latent_umap,jepa_73,73,89,0.25212781902295456,0.5273408239700375,0.4864487572352741,0.37089244165923235,0.32242261763893204,homeostatic_microglia (-0.37); synapse_pruning (-0.28); vascular_barrier_myeloid (+0.28)
jepa_latent_umap,jepa_4,4,89,0.24482190378867186,0.21538985359210078,0.6246339802519578,0.1975666023233574,0.4448417837051697,antigen_presentation (+0.47); lysosome_phagocytosis (+0.46); lipid_metabolism (+0.44)
jepa_latent_umap,jepa_81,81,89,0.24269830847390084,0.6346612189308819,-0.08787878787878788,0.46961260101666724,-0.16867675492176662,homeostatic_microglia (-0.32); antigen_presentation (+0.28); senescence_stress (+0.25)
jepa_latent_umap,jepa_106,106,89,0.23423981506823366,-0.2476166155941437,-0.6911644535240041,-0.1289966056701304,-0.4605775759907001,vascular_barrier_myeloid (-0.32); at8_associated_first_pass (-0.26); lysosome_phagocytosis (-0.26)
jepa_latent_umap,jepa_38,38,89,0.2339376876253726,-0.5220973782771535,0.04341164453524004,-0.483610927385939,0.028154603150930706,antigen_presentation (+0.45); homeostatic_microglia (+0.27); synapse_pruning (+0.26)
jepa_latent_umap,jepa_95,95,89,0.22471520684551083,-0.6673987061627511,0.14400749063670412,-0.4408558202762471,0.19280775548843265,homeostatic_microglia (+0.47); lipid_metabolism (+0.29); antigen_presentation (+0.29)
jepa_latent_umap,jepa_102,102,89,0.21757504699565233,-0.8042900919305414,-0.022454885938032007,-0.45546521919750554,-0.08119948499733112,homeostatic_microglia (+0.37); antigen_presentation (+0.21); senescence_stress (-0.20)
jepa_latent_umap,jepa_35,35,89,0.21103764508511347,-0.4226932243786176,-0.2815457950289411,-0.3998044785370843,-0.20908021193483203,vascular_barrier_myeloid (-0.38); at8_associated_first_pass (-0.30); chemokine_migration (+0.28)
jepa_latent_umap,jepa_43,43,89,0.20602756453242688,-0.07945182158665305,0.47960503915560093,-0.18609484483685027,0.4215289717584638,chemokine_migration (-0.27); synapse_pruning (-0.20); complement (-0.15)
jepa_latent_umap,jepa_24,24,89,0.20514840082573815,-0.5323970037453184,0.03265236636023153,-0.42399326012059785,0.1771652154408612,vascular_barrier_myeloid (-0.43); antigen_presentation (-0.35); lysosome_phagocytosis (-0.30)
jepa_latent_umap,jepa_58,58,89,0.19488476652002484,-0.6801157643854273,-0.23071161048689137,-0.4146792207913143,-0.13366818307986936,homeostatic_microglia (+0.51); synapse_pruning (+0.44); complement (+0.34)
jepa_latent_umap,jepa_114,114,89,0.1922005898739595,0.4128532516172966,0.019594824651004428,0.43306442486402386,0.049782856835710355,antigen_presentation (-0.48); synapse_pruning (-0.30); homeostatic_microglia (-0.28)
jepa_latent_umap,jepa_97,97,89,0.18339668705427437,-0.3627511065713313,-0.10517534899557371,-0.4186275120150489,-0.07240720899584813,antigen_presentation (+0.32); disease_associated_microglia (+0.30); plaque_response (+0.29)
jepa_latent_umap,jepa_53,53,89,0.18308547871030778,-0.47861763704460336,-0.21629213483146068,-0.40378391558080046,-0.12430358443320506,homeostatic_microglia (+0.35); at8_associated_first_pass (-0.33); vascular_barrier_myeloid (-0.29)
jepa_latent_umap,jepa_27,27,89,0.18169185634464713,0.47574055158324824,-0.29635682669390534,0.40129136691927986,-0.1606359486017012,complement (+0.59); synapse_pruning (+0.51); antigen_presentation (+0.50)
jepa_latent_umap,jepa_80,80,89,0.17587789929922548,0.42907728975144704,0.12070139598229486,0.41368449910517907,0.051241516902808794,antigen_presentation (+0.48); disease_associated_microglia (+0.42); plaque_response (+0.41)
jepa_latent_umap,jepa_42,42,89,0.17448151301373183,0.3549880830779707,-0.6088525706503235,0.31100301820013865,-0.29180679890623645,complement (+0.35); synapse_pruning (+0.33); chemokine_migration (+0.23)
jepa_latent_umap,jepa_29,29,89,0.17383277304552003,-0.2511406196799455,0.2173135852911134,-0.285802384262949,0.3154238833621415,antigen_presentation (-0.52); complement (-0.46); synapse_pruning (-0.41)
jepa_latent_umap,jepa_37,37,89,0.17358613173713022,-0.542066734763364,0.07250595846101464,-0.4027580332060355,0.1236459534036069,vascular_barrier_myeloid (-0.48); lysosome_phagocytosis (-0.29); homeostatic_microglia (+0.24)
jepa_latent_umap,jepa_55,55,89,0.17199576688686846,-0.35994211780728635,-0.4199353081375553,-0.2867856603185146,-0.2871348019453037,at8_associated_first_pass (-0.33); lipid_metabolism (-0.29); chemokine_migration (+0.27)
jepa_latent_umap,jepa_16,16,89,0.17084588389891653,-0.5353592100783112,-0.195471569628873,-0.3602254726487636,-0.18721176129765,homeostatic_microglia (+0.39); chemokine_migration (+0.28); synapse_pruning (+0.27)
jepa_latent_umap,jepa_47,47,89,0.1637686539460098,-0.24085801838610826,-0.3242424242424242,-0.29164506417524816,-0.2679192426938647,vascular_barrier_myeloid (+0.21); antigen_presentation (+0.16); homeostatic_microglia (-0.15)
jepa_latent_umap,jepa_3,3,89,0.1627808744238335,-0.18556350017024173,-0.27267620020429006,-0.26549167038138166,-0.29225356241659234,lysosome_phagocytosis (-0.34); vascular_barrier_myeloid (-0.32); synapse_pruning (-0.27)
jepa_latent_umap,jepa_8,8,89,0.16212008303018555,-0.5000170241743276,-0.03484848484848485,-0.38143868795096,-0.11262334322565273,homeostatic_microglia (+0.59); synapse_pruning (+0.57); complement (+0.51)
jepa_latent_umap,jepa_56,56,89,0.1576937192735688,-0.4578992168879809,0.21343207354443308,-0.3713389482417804,0.15635744429366472,homeostatic_microglia (+0.48); synapse_pruning (+0.44); complement (+0.41)
jepa_latent_umap,jepa_71,71,89,0.15464500521121916,0.2927987742594484,0.1527579162410623,0.3107177535069439,0.22762710338055295,vascular_barrier_myeloid (+0.27); lysosome_phagocytosis (+0.25); interferon_response (+0.20)
jepa_latent_umap,jepa_17,17,89,0.14612081006695987,-0.20491998638066053,-0.3343888321416411,-0.23707592020390023,-0.28952238416104753,synapse_pruning (-0.42); complement (-0.40); antigen_presentation (-0.39)
jepa_latent_umap,jepa_109,109,89,0.13572617401978138,0.5014640789921688,-0.22534899557371468,0.3656951211835755,-0.06013389957994412,homeostatic_microglia (-0.39); synapse_pruning (-0.25); chemokine_migration (-0.25)
jepa_latent_umap,jepa_45,45,89,0.1291860044918971,-0.11642832822608104,-0.45922710248552945,-0.06462970361796605,-0.3505028965067831,chemokine_migration (+0.35); synapse_pruning (+0.26); homeostatic_microglia (+0.26)
jepa_latent_umap,jepa_126,126,89,0.12498922464243611,-0.5744126659856997,0.06692202928157984,-0.33592082895429154,0.12437542368343352,at8_associated_first_pass (-0.31); lysosome_phagocytosis (-0.29); vascular_barrier_myeloid (-0.27)
jepa_latent_umap,jepa_15,15,89,0.12172742094524269,-0.4272386789240722,0.05,-0.33191516892975875,0.12151319853908865,homeostatic_microglia (+0.32); synapse_pruning (+0.22); complement (+0.21)
jepa_latent_umap,jepa_32,32,89,0.1177774564594718,0.24247531494722505,-0.3078821927136534,0.24194860287961786,-0.2534434659680444,synapse_pruning (-0.46); vascular_barrier_myeloid (-0.44); complement (-0.43)
jepa_latent_umap,jepa_91,91,89,0.11581519629732939,-0.4460503915560095,-0.32696629213483147,-0.22521143164992574,-0.24534408460577362,synapse_pruning (+0.30); complement (+0.29); antigen_presentation (+0.27)
jepa_latent_umap,jepa_61,61,89,0.11400611171752151,0.5573544433094995,-0.019033026898195436,0.3259097460322596,0.07433649525640078,senescence_stress (+0.25); antigen_presentation (+0.25); complement (+0.21)
jepa_latent_umap,jepa_119,119,89,0.1104593584655702,-0.46876064010895474,-0.16964589717398706,-0.3266987376055427,-0.04712406785585656,homeostatic_microglia (+0.36); at8_associated_first_pass (-0.25); oxidative_stress (-0.21)
jepa_latent_umap,jepa_20,20,89,0.1076846124916806,-0.1641811372148451,0.19496084439904665,-0.19414067576919533,0.272568881535066,complement (-0.52); antigen_presentation (-0.51); synapse_pruning (-0.47)
jepa_latent_umap,jepa_115,115,89,0.08859652505220517,-0.27415730337078653,-0.37885597548518896,-0.11720982035604025,-0.2683788117276776,homeostatic_microglia (+0.37); antigen_presentation (+0.36); synapse_pruning (+0.34)
jepa_latent_umap,jepa_88,88,89,0.0564428831287801,0.1312904324140279,0.2425944841675179,0.06048836762514375,0.2269720733426671,synapse_pruning (-0.58); complement (-0.58); homeostatic_microglia (-0.42)
jepa_latent_umap,jepa_28,28,89,0.05628422132718636,0.28329928498467827,-0.0850187265917603,0.23147793781938036,0.04210654486650237,complement (+0.36); synapse_pruning (+0.34); vascular_barrier_myeloid (+0.33)
jepa_latent_umap,jepa_51,51,89,0.0433806942827738,-0.1097378277153558,-0.154341164453524,-0.12194596071645372,-0.16351826499990743,complement (-0.49); synapse_pruning (-0.49); plaque_response (-0.38)
