model_variant,mean_pooled_oof_spearman,median_pooled_oof_spearman,min_seed_dim_score,max_seed_dim_score,sd_seed_dim_score,n_seed_dim_runs,delta_vs_stage27c_locked
state_leave_one_out_remove_Micro-PVM_2_2-SEAAD,0.27825668073136434,0.27627519924988286,0.23584153774027192,0.346530707923113,0.032501285525140484,20,-0.04844575928078515
state_leave_one_out_remove_Micro-PVM_2,0.2755478199718706,0.2721378340365682,0.23433192686357246,0.33877168307548056,0.03156063043289747,20,-0.051154620040278875
state_leave_one_out_remove_Micro-PVM_2_1-SEAAD,0.27537458977965307,0.271235349273324,0.23064228785747778,0.3453633380215659,0.0320199478821122,20,-0.05132785023249642
state_leave_one_out_remove_Micro-PVM_1_1-SEAAD,0.27532512892639477,0.27224331926863576,0.22549929676511957,0.3390529770276606,0.03169030961940697,20,-0.05137731108575472
state_leave_one_out_remove_Micro-PVM_1,0.2750813408345054,0.27506094702297235,0.23082044069385846,0.33942334739803093,0.033656184677027225,20,-0.05162109917764407
state_leave_one_out_remove_Micro-PVM_3-SEAAD,0.2725740740740741,0.27064932020628224,0.22848101265822787,0.33637130801687765,0.031334564642026844,20,-0.05412836593807541
