scenario_id,control_type,metric,real_observed_value,control_count,null_mean,null_median,null_standard_deviation,null_p025,null_p975,real_minus_null_mean,real_to_null_mean_ratio,standardized_difference,empirical_upper_tail_p_value,empirical_lower_tail_p_value,empirical_two_sided_p_value,bh_q_value,unique_null_values,percentile_rank_descriptive,real_vs_null_95_interval_position,zero_variance_status,control_input_diversity_status,direct_real_minus_no_graph_difference,direct_real_to_no_graph_ratio,graph_mediated_fraction,validated_regulation,validated_grn_claim,causal_validation_pass,therapeutic_target_claim,biological_benefit_claim,donor_count,mean_paired_difference,median_paired_difference,min_paired_difference,max_paired_difference,positive_donor_differences,negative_donor_differences,zero_donor_differences,fraction_donors_same_sign_as_pooled_difference,donor_level_range,donor_difference_status
ELF1_down_0p10,expression_matched_random_targets,mean_full_changed_feature_l1_delta_norm,0.1059103784150551,50,0.1064567686976822,0.1063871223723519,0.0006085336340423,0.1055140406443383,0.1076912211967961,-0.000546390282627,0.9948674913834864,-0.8978801697410324,0.8235294117647058,0.196078431372549,0.392156862745098,0.7843137254901961,50,0.19607843137254902,inside_null_95_interval,nonzero_or_singleton_null,distinct_control_inputs_and_metric_variation,,,,False,False,False,False,False,0,,,,,0,0,0,,,not_available_for_this_metric_from_frozen_real_donor_artifacts
ELF1_down_0p10,expression_matched_random_targets,mean_full_changed_feature_l2_delta_norm,0.0835843086058845,50,0.0836950448249019,0.0836942618768423,0.000141289618986,0.0834679339552709,0.0839536726108755,-0.0001107362190174,0.9986769083014518,-0.7837533982479054,0.7843137254901961,0.2352941176470588,0.4705882352941176,0.8067226890756302,50,0.23529411764705882,inside_null_95_interval,nonzero_or_singleton_null,distinct_control_inputs_and_metric_variation,,,,False,False,False,False,False,0,,,,,0,0,0,,,not_available_for_this_metric_from_frozen_real_donor_artifacts
ELF1_down_0p10,expression_matched_random_targets,mean_target_only_l1_delta_norm,0.0246603784150551,50,0.0252067686976821,0.0251371223723518,0.0006085336340423,0.0242640406443383,0.026441221196796,-0.0005463902826269,0.9783236681710328,-0.8978801697409414,0.8235294117647058,0.196078431372549,0.392156862745098,0.7843137254901961,50,0.19607843137254902,inside_null_95_interval,nonzero_or_singleton_null,distinct_control_inputs_and_metric_variation,,,,False,False,False,False,False,0,,,,,0,0,0,,,not_available_for_this_metric_from_frozen_real_donor_artifacts
ELF1_down_0p10,expression_matched_random_targets,mean_target_only_l2_delta_norm,0.0107186491010456,50,0.0109083458608674,0.0108807091472207,0.0001764162713283,0.0106005502364184,0.0112690869454148,-0.0001896967598218,0.982609942676794,-1.0752792721072115,0.8823529411764706,0.1372549019607843,0.2745098039215686,0.5490196078431373,50,0.13725490196078433,inside_null_95_interval,nonzero_or_singleton_null,distinct_control_inputs_and_metric_variation,,,,False,False,False,False,False,0,,,,,0,0,0,,,not_available_for_this_metric_from_frozen_real_donor_artifacts
ELF1_down_0p10,no_graph,mean_clipping_fraction,0.74609375,1,0.1875,0.1875,,,,0.55859375,3.9791666666666665,,,,,,1,,direct_no_graph_comparison,nonzero_or_singleton_null,single_control_input_or_no_graph,0.55859375,3.9791666666666665,0.7486910994764397,False,False,False,False,False,6,0.42201930014430006,0.5491071428571428,-0.375,0.7604166666666667,5,1,0,0.8333333333333334,1.1354166666666667,available_from_frozen_donor_artifacts
ELF1_down_0p10,no_graph,mean_cosine_similarity,1.0000000149011612,1,1.0000000204890966,1.0000000204890966,,,,-5.587935447692871e-09,0.9999999944120648,,,,,,1,,direct_no_graph_comparison,nonzero_or_singleton_null,single_control_input_or_no_graph,-5.587935447692871e-09,0.9999999944120648,-5.587935364426145e-09,False,False,False,False,False,6,-2.2887151433318802e-08,-1.4475413756542821e-08,-1.1920928955078125e-07,4.470348358154297e-08,2,4,0,0.6666666666666666,1.6391277313232422e-07,available_from_frozen_donor_artifacts
ELF1_down_0p10,no_graph,mean_euclidean_displacement,0.0001639025813346,1,0.0001537666948934,0.0001537666948934,,,,1.01358864411798e-05,1.065917307048872,,,,,,1,,direct_no_graph_comparison,nonzero_or_singleton_null,single_control_input_or_no_graph,1.01358864411798e-05,1.065917307048872,0.06184092012869553,False,False,False,False,False,6,1.4427122737672047e-05,8.18868116685e-06,3.200315404699994e-06,3.627306432463229e-05,6,0,0,1.0,3.307274891993229e-05,available_from_frozen_donor_artifacts
ELF1_down_0p10,no_graph,mean_full_changed_feature_l1_delta_norm,0.1059103784150551,1,0.08125,0.08125,,,,0.024660378415055,1.3035123497237546,,,,,,1,,direct_no_graph_comparison,nonzero_or_singleton_null,single_control_input_or_no_graph,0.024660378415055,1.3035123497237546,0.23284194414274362,False,False,False,False,False,0,,,,,0,0,0,,,not_available_for_this_metric_from_frozen_real_donor_artifacts
ELF1_down_0p10,no_graph,mean_full_changed_feature_l2_delta_norm,0.0835843086058845,1,0.08125,0.08125,,,,0.0023343086058844,1.028729952072424,,,,,,1,,direct_no_graph_comparison,nonzero_or_singleton_null,single_control_input_or_no_graph,0.0023343086058844,1.028729952072424,0.027927593645491522,False,False,False,False,False,0,,,,,0,0,0,,,not_available_for_this_metric_from_frozen_real_donor_artifacts
ELF1_down_0p10,no_graph,mean_target_only_l1_delta_norm,0.0246603784150551,1,0.0,0.0,,,,0.0246603784150551,,,,,,,1,,direct_no_graph_comparison,nonzero_or_singleton_null,single_control_input_or_no_graph,0.0246603784150551,,1.0,False,False,False,False,False,0,,,,,0,0,0,,,not_available_for_this_metric_from_frozen_real_donor_artifacts
ELF1_down_0p10,no_graph,mean_target_only_l2_delta_norm,0.0107186491010456,1,0.0,0.0,,,,0.0107186491010456,,,,,,,1,,direct_no_graph_comparison,nonzero_or_singleton_null,single_control_input_or_no_graph,0.0107186491010456,,1.0,False,False,False,False,False,0,,,,,0,0,0,,,not_available_for_this_metric_from_frozen_real_donor_artifacts
ELF1_down_0p10,tf_label_shuffle,mean_clipping_fraction,0.74609375,50,0.7278125,0.7109375,0.0177423767403907,0.7109375,0.74609375,0.01828125,1.0251180764276513,1.0303721010715836,0.4901960784313725,1.0,0.9803921568627452,1.0,2,1.0,inside_null_95_interval,nonzero_or_singleton_null,distinct_control_inputs_and_metric_variation,,,,False,False,False,False,False,6,0.018876262626262616,0.02083333333333326,0.0,0.04166666666666674,156,0,144,0.52,0.04166666666666674,available_from_frozen_donor_artifacts
ELF1_down_0p10,tf_label_shuffle,mean_cosine_similarity,1.0000000149011612,50,1.000000025369227,1.000000026077032,1.0173563344824577e-08,1.000000003958121,1.0000000442843884,-1.0468065747559764e-08,0.9999999895319344,-1.0289478123596687,0.8431372549019608,0.2156862745098039,0.4313725490196078,0.7394957983193278,18,0.21568627450980393,inside_null_95_interval,nonzero_or_singleton_null,distinct_control_inputs_and_metric_variation,,,,False,False,False,False,False,6,-2.8013537952675803e-08,-1.1920928910669204e-08,-2.384185791015625e-07,8.940696716308594e-08,91,176,33,0.5866666666666667,3.2782554626464844e-07,available_from_frozen_donor_artifacts
ELF1_down_0p10,tf_label_shuffle,mean_euclidean_displacement,0.0001639025813346,50,0.0001629467866169,0.0001630644459424,7.542181735231979e-07,0.0001615162445993,0.0001642124389512,9.5579471765794e-07,1.0058656862003963,1.2672655621557256,0.0980392156862745,0.9215686274509804,0.196078431372549,0.3529411764705882,50,0.9215686274509803,inside_null_95_interval,nonzero_or_singleton_null,distinct_control_inputs_and_metric_variation,,,,False,False,False,False,False,6,1.1500779006948435e-06,5.825179621500066e-07,-3.0698247428517856e-06,8.903580237500021e-06,229,71,0,0.7633333333333333,1.1973404980351807e-05,available_from_frozen_donor_artifacts
ELF1_down_0p10,tf_label_shuffle,mean_full_changed_feature_l1_delta_norm,0.1059103784150551,50,0.1060342142179741,0.1059207583402497,0.0010961614752577,0.1042511115911043,0.1084498423054581,-0.0001238358029189,0.9988321146732466,-0.1129722269156394,0.5294117647058824,0.4901960784313725,0.9803921568627452,0.9803921568627452,50,0.49019607843137253,inside_null_95_interval,nonzero_or_singleton_null,distinct_control_inputs_and_metric_variation,,,,False,False,False,False,False,0,,,,,0,0,0,,,not_available_for_this_metric_from_frozen_real_donor_artifacts
ELF1_down_0p10,tf_label_shuffle,mean_full_changed_feature_l2_delta_norm,0.0835843086058845,50,0.0835754200617642,0.0835679831765118,0.0001252005832923,0.0833566857600662,0.0838204302159235,8.888544120261299e-06,1.000106353567995,0.070994430589055,0.4901960784313725,0.5294117647058824,0.9803921568627452,0.9803921568627452,50,0.5294117647058824,inside_null_95_interval,nonzero_or_singleton_null,distinct_control_inputs_and_metric_variation,,,,False,False,False,False,False,0,,,,,0,0,0,,,not_available_for_this_metric_from_frozen_real_donor_artifacts
ELF1_down_0p10,tf_label_shuffle,mean_target_only_l1_delta_norm,0.0246603784150551,50,0.024784214217974,0.0246707583402496,0.0010961614752577,0.0230011115911042,0.027199842305458,-0.0001238358029189,0.9950034404226084,-0.1129722269155886,0.5294117647058824,0.4901960784313725,0.9803921568627452,0.9803921568627452,50,0.49019607843137253,inside_null_95_interval,nonzero_or_singleton_null,distinct_control_inputs_and_metric_variation,,,,False,False,False,False,False,0,,,,,0,0,0,,,not_available_for_this_metric_from_frozen_real_donor_artifacts
ELF1_down_0p10,tf_label_shuffle,mean_target_only_l2_delta_norm,0.0107186491010456,50,0.0107017364832101,0.0107119863965122,0.0004403413665372,0.0099010352556818,0.011543350166903,1.6912617835507585e-05,1.0015803620152712,0.0384079696361583,0.4901960784313725,0.5294117647058824,0.9803921568627452,0.9803921568627452,50,0.5294117647058824,inside_null_95_interval,nonzero_or_singleton_null,distinct_control_inputs_and_metric_variation,,,,False,False,False,False,False,0,,,,,0,0,0,,,not_available_for_this_metric_from_frozen_real_donor_artifacts
ELF1_down_0p25,degree_preserving_edge_shuffle,mean_clipping_fraction,0.74609375,50,0.74609375,0.74609375,0.0,0.74609375,0.74609375,0.0,1.0,,1.0,1.0,1.0,1.0,1,1.0,inside_null_95_interval,zero_variance_null,single_control_input_or_no_graph,,,,False,False,False,False,False,6,0.0,0.0,0.0,0.0,0,0,300,,0.0,available_from_frozen_donor_artifacts
ELF1_down_0p25,degree_preserving_edge_shuffle,mean_cosine_similarity,0.9999999273568392,50,0.9999999273568392,0.9999999273568392,0.0,0.9999999273568392,0.9999999273568392,0.0,1.0,,1.0,1.0,1.0,1.0,1,1.0,inside_null_95_interval,zero_variance_null,single_control_input_or_no_graph,,,,False,False,False,False,False,6,0.0,0.0,0.0,0.0,0,0,300,,0.0,available_from_frozen_donor_artifacts
ELF1_down_0p25,degree_preserving_edge_shuffle,mean_euclidean_displacement,0.0004097597706618,50,0.0004097597706618,0.0004097597706618,0.0,0.0004097597706618,0.0004097597706618,-2.168404344971009e-17,0.999999999999947,,1.0,0.0196078431372549,0.0392156862745098,0.1176470588235294,1,1.0,inside_null_95_interval,zero_variance_null,single_control_input_or_no_graph,,,,False,False,False,False,False,6,0.0,0.0,0.0,0.0,0,0,300,0.0,0.0,available_from_frozen_donor_artifacts
ELF1_down_0p25,degree_preserving_edge_shuffle,mean_full_changed_feature_l1_delta_norm,0.2647759460376384,50,0.2647759460376386,0.2647759460376386,5.607473066727767e-17,0.2647759460376386,0.2647759460376386,-2.220446049250313e-16,0.9999999999999992,,1.0,0.0196078431372549,0.0392156862745098,0.0784313725490196,1,0.0196078431372549,below_null_95_interval,zero_variance_null,single_control_input_or_no_graph,,,,False,False,False,False,False,0,,,,,0,0,0,,,not_available_for_this_metric_from_frozen_real_donor_artifacts
ELF1_down_0p25,degree_preserving_edge_shuffle,mean_full_changed_feature_l2_delta_norm,0.2089607715147113,50,0.2089607715147114,0.2089607715147113,2.8037365333638836e-17,0.2089607715147113,0.2089607715147113,-5.551115123125783e-17,0.9999999999999998,,1.0,0.0196078431372549,0.0392156862745098,0.0941176470588235,1,1.0,inside_null_95_interval,zero_variance_null,single_control_input_or_no_graph,,,,False,False,False,False,False,0,,,,,0,0,0,,,not_available_for_this_metric_from_frozen_real_donor_artifacts
ELF1_down_0p25,degree_preserving_edge_shuffle,mean_target_only_l1_delta_norm,0.0616509460376384,50,0.0616509460376386,0.0616509460376386,0.0,0.0616509460376386,0.0616509460376386,-2.498001805406602e-16,0.999999999999996,,1.0,0.0196078431372549,0.0392156862745098,0.0784313725490196,1,0.0196078431372549,below_null_95_interval,zero_variance_null,single_control_input_or_no_graph,,,,False,False,False,False,False,0,,,,,0,0,0,,,not_available_for_this_metric_from_frozen_real_donor_artifacts
ELF1_down_0p25,degree_preserving_edge_shuffle,mean_target_only_l2_delta_norm,0.0267966227526143,50,0.0267966227526144,0.0267966227526144,0.0,0.0267966227526144,0.0267966227526144,-9.714451465470121e-17,0.9999999999999964,,1.0,0.0196078431372549,0.0392156862745098,0.0784313725490196,1,0.0196078431372549,below_null_95_interval,zero_variance_null,single_control_input_or_no_graph,,,,False,False,False,False,False,0,,,,,0,0,0,,,not_available_for_this_metric_from_frozen_real_donor_artifacts
ELF1_down_0p25,expression_matched_random_targets,mean_clipping_fraction,0.74609375,50,0.7403125,0.7408854166666666,0.0053921639678551,0.73076171875,0.7486979166666666,0.0057812499999999,1.007809202195019,1.0721576781537565,0.196078431372549,0.9215686274509804,0.392156862745098,1.0,17,0.9215686274509803,inside_null_95_interval,nonzero_or_singleton_null,distinct_control_inputs_and_metric_variation,,,,False,False,False,False,False,6,-0.01696428571428573,0.007575757575757458,-0.33333333333333337,0.11904761904761918,160,128,12,0.5333333333333333,0.45238095238095255,available_from_frozen_donor_artifacts
ELF1_down_0p25,expression_matched_random_targets,mean_cosine_similarity,0.9999999273568392,50,0.9999999373406172,0.9999999366700648,9.436034850205896e-09,0.999999922607094,0.999999951571226,-9.983778026523282e-09,0.9999999900162212,-1.0580480238800132,0.9019607843137256,0.196078431372549,0.392156862745098,0.5882352941176471,17,0.19607843137254902,inside_null_95_interval,nonzero_or_singleton_null,distinct_control_inputs_and_metric_variation,,,,False,False,False,False,False,6,-2.2088552431206073e-08,-1.4901161193847656e-08,-1.7881393432617188e-07,5.960464477539063e-08,84,185,31,0.6166666666666667,2.384185791015625e-07,available_from_frozen_donor_artifacts
ELF1_down_0p25,expression_matched_random_targets,mean_euclidean_displacement,0.0004097597706618,50,0.0004000895873036,0.0004001760212304,4.249052869465928e-06,0.0003937090261985,0.0004081912871122,9.670183358117517e-06,1.024170045072374,2.2758444423246207,0.0392156862745098,0.9803921568627452,0.0784313725490196,0.0784313725490196,50,0.9803921568627451,above_null_95_interval,nonzero_or_singleton_null,distinct_control_inputs_and_metric_variation,,,,False,False,False,False,False,6,1.6960865580373324e-05,6.8892700668500085e-06,-2.2508881946699992e-05,8.676484594616342e-05,225,75,0,0.75,0.00010927372789286341,available_from_frozen_donor_artifacts
ELF1_down_0p25,expression_matched_random_targets,mean_full_changed_feature_l1_delta_norm,0.2647759460376384,50,0.2661419217442054,0.2659678059308797,0.0015213340851057,0.2637851016108459,0.2692280529919902,-0.001365975706567,0.9948674913834884,-0.8978801697406648,0.8235294117647058,0.196078431372549,0.392156862745098,0.7843137254901961,50,0.19607843137254902,inside_null_95_interval,nonzero_or_singleton_null,distinct_control_inputs_and_metric_variation,,,,False,False,False,False,False,0,,,,,0,0,0,,,not_available_for_this_metric_from_frozen_real_donor_artifacts
ELF1_down_0p25,expression_matched_random_targets,mean_full_changed_feature_l2_delta_norm,0.2089607715147113,50,0.2092376120622547,0.2092356546921056,0.000353224047465,0.2086698348881772,0.2098841815271886,-0.0002768405475433,0.998676908301453,-0.7837533982472328,0.7843137254901961,0.2352941176470588,0.4705882352941176,0.8067226890756302,50,0.23529411764705882,inside_null_95_interval,nonzero_or_singleton_null,distinct_control_inputs_and_metric_variation,,,,False,False,False,False,False,0,,,,,0,0,0,,,not_available_for_this_metric_from_frozen_real_donor_artifacts
ELF1_down_0p25,expression_matched_random_targets,mean_target_only_l1_delta_norm,0.0616509460376384,50,0.0630169217442055,0.0628428059308798,0.0015213340851057,0.0606601016108459,0.0661030529919902,-0.0013659757065671,0.9783236681710384,-0.8978801697407028,0.8235294117647058,0.196078431372549,0.392156862745098,0.7843137254901961,50,0.19607843137254902,inside_null_95_interval,nonzero_or_singleton_null,distinct_control_inputs_and_metric_variation,,,,False,False,False,False,False,0,,,,,0,0,0,,,not_available_for_this_metric_from_frozen_real_donor_artifacts
ELF1_down_0p25,expression_matched_random_targets,mean_target_only_l2_delta_norm,0.0267966227526143,50,0.0272708646521687,0.0272017728680518,0.0004410406783209,0.0265013755910461,0.0281727173635372,-0.0004742418995544,0.9826099426767998,-1.0752792721068347,0.8823529411764706,0.1372549019607843,0.2745098039215686,0.5490196078431373,50,0.13725490196078433,inside_null_95_interval,nonzero_or_singleton_null,distinct_control_inputs_and_metric_variation,,,,False,False,False,False,False,0,,,,,0,0,0,,,not_available_for_this_metric_from_frozen_real_donor_artifacts
ELF1_down_0p25,no_graph,mean_clipping_fraction,0.74609375,1,0.1875,0.1875,,,,0.55859375,3.9791666666666665,,,,,,1,,direct_no_graph_comparison,nonzero_or_singleton_null,single_control_input_or_no_graph,0.55859375,3.9791666666666665,0.7486910994764397,False,False,False,False,False,6,0.42201930014430006,0.5491071428571428,-0.375,0.7604166666666667,5,1,0,0.8333333333333334,1.1354166666666667,available_from_frozen_donor_artifacts
ELF1_down_0p25,no_graph,mean_cosine_similarity,0.9999999273568392,1,0.9999999292194844,0.9999999292194844,,,,-1.862645149230957e-09,0.9999999981373549,,,,,,1,,direct_no_graph_comparison,nonzero_or_singleton_null,single_control_input_or_no_graph,-1.862645149230957e-09,0.9999999981373549,-1.8626453955617084e-09,False,False,False,False,False,6,-1.3094959820196076e-08,-7.450580596923828e-09,-5.960464477539063e-08,1.083720824190948e-08,1,3,2,0.5,7.04418530173001e-08,available_from_frozen_donor_artifacts
ELF1_down_0p25,no_graph,mean_euclidean_displacement,0.0004097597706618,1,0.0003844104676318,0.0003844104676318,,,,2.5349303029976143e-05,1.0659433214348757,,,,,,1,,direct_no_graph_comparison,nonzero_or_singleton_null,single_control_input_or_no_graph,2.5349303029976143e-05,1.0659433214348757,0.06186381593551393,False,False,False,False,False,6,3.607540761370386e-05,2.0469065268749996e-05,8.004339178999977e-06,9.067118662642316e-05,6,0,0,1.0,8.266684744742319e-05,available_from_frozen_donor_artifacts
ELF1_down_0p25,no_graph,mean_full_changed_feature_l1_delta_norm,0.2647759460376384,1,0.203125,0.203125,,,,0.0616509460376383,1.3035123497237582,,,,,,1,,direct_no_graph_comparison,nonzero_or_singleton_null,single_control_input_or_no_graph,0.0616509460376383,1.3035123497237582,0.23284194414274545,False,False,False,False,False,0,,,,,0,0,0,,,not_available_for_this_metric_from_frozen_real_donor_artifacts
ELF1_down_0p25,no_graph,mean_full_changed_feature_l2_delta_norm,0.2089607715147113,1,0.203125,0.203125,,,,0.0058357715147113,1.0287299520724251,,,,,,1,,direct_no_graph_comparison,nonzero_or_singleton_null,single_control_input_or_no_graph,0.0058357715147113,1.0287299520724251,0.027927593645491685,False,False,False,False,False,0,,,,,0,0,0,,,not_available_for_this_metric_from_frozen_real_donor_artifacts
ELF1_down_0p25,no_graph,mean_target_only_l1_delta_norm,0.0616509460376384,1,0.0,0.0,,,,0.0616509460376384,,,,,,,1,,direct_no_graph_comparison,nonzero_or_singleton_null,single_control_input_or_no_graph,0.0616509460376384,,1.0,False,False,False,False,False,0,,,,,0,0,0,,,not_available_for_this_metric_from_frozen_real_donor_artifacts
ELF1_down_0p25,no_graph,mean_target_only_l2_delta_norm,0.0267966227526143,1,0.0,0.0,,,,0.0267966227526143,,,,,,,1,,direct_no_graph_comparison,nonzero_or_singleton_null,single_control_input_or_no_graph,0.0267966227526143,,1.0,False,False,False,False,False,0,,,,,0,0,0,,,not_available_for_this_metric_from_frozen_real_donor_artifacts
ELF1_down_0p25,tf_label_shuffle,mean_clipping_fraction,0.74609375,50,0.7278125,0.7109375,0.0177423767403907,0.7109375,0.74609375,0.01828125,1.0251180764276513,1.0303721010715836,0.4901960784313725,1.0,0.9803921568627452,1.0,2,1.0,inside_null_95_interval,nonzero_or_singleton_null,distinct_control_inputs_and_metric_variation,,,,False,False,False,False,False,6,0.018876262626262616,0.02083333333333326,0.0,0.04166666666666674,156,0,144,0.52,0.04166666666666674,available_from_frozen_donor_artifacts
ELF1_down_0p25,tf_label_shuffle,mean_cosine_similarity,0.9999999273568392,50,0.9999999333918096,0.9999999329447746,1.0805832096326261e-08,0.9999999128747732,0.999999955482781,-6.034970301271869e-09,0.9999999939650293,-0.558491955776698,0.7058823529411765,0.3333333333333333,0.6666666666666666,0.8888888888888888,21,0.3333333333333333,inside_null_95_interval,nonzero_or_singleton_null,distinct_control_inputs_and_metric_variation,,,,False,False,False,False,False,6,-1.6032488298067805e-08,-6.966776600059177e-09,-1.7881393432617188e-07,7.663454337780706e-08,87,158,55,0.5266666666666666,2.5544847770397894e-07,available_from_frozen_donor_artifacts
ELF1_down_0p25,tf_label_shuffle,mean_euclidean_displacement,0.0004097597706618,50,0.0004073808133955,0.0004076837417983,1.885172615236669e-06,0.0004038073265789,0.0004105496267754,2.378957266251872e-06,1.0058396399340044,1.261930736222376,0.0980392156862745,0.9215686274509804,0.196078431372549,0.3529411764705882,50,0.9215686274509803,inside_null_95_interval,nonzero_or_singleton_null,distinct_control_inputs_and_metric_variation,,,,False,False,False,False,False,6,2.859374368460091e-06,1.4487430400000293e-06,-7.701644790358841e-06,2.228448283859996e-05,227,73,0,0.7566666666666667,2.99861276289588e-05,available_from_frozen_donor_artifacts
ELF1_down_0p25,tf_label_shuffle,mean_full_changed_feature_l1_delta_norm,0.2647759460376384,50,0.2650855355449353,0.2648018958506243,0.0027404036881443,0.2606277789777605,0.2711246057636452,-0.0003095895072969,0.9988321146732488,-0.1129722269154315,0.5294117647058824,0.4901960784313725,0.9803921568627452,0.9803921568627452,50,0.49019607843137253,inside_null_95_interval,nonzero_or_singleton_null,distinct_control_inputs_and_metric_variation,,,,False,False,False,False,False,0,,,,,0,0,0,,,not_available_for_this_metric_from_frozen_real_donor_artifacts
