scenario_id,control_type,metric,metric_direction,real_observed_value,n_stochastic_control_seeds,null_mean,null_std,null_median,null_p025,null_p975,real_minus_null_mean,real_to_null_mean_ratio,standardized_difference,empirical_upper_tail_p_value,empirical_lower_tail_p_value,empirical_two_sided_p_value,pseudocount_used,n_donors_represented,donor_level_paired_difference_mean,bh_q_value_within_control_metric
ELF1_down_0p10,tf_label_shuffle,mean_clipping_fraction,larger_or_smaller_reports_numerical_displacement_only,0.74609375,50,0.7278125,0.017742376740390763,0.7109375,0.7109375,0.74609375,0.018281250000000027,1.0251180764276513,1.0303721010715836,0.49019607843137253,1.0,0.9803921568627451,1,6,,1.0
ELF1_down_0p10,expression_matched_random_targets,mean_euclidean_displacement,larger_or_smaller_reports_numerical_displacement_only,0.0001639025813346,50,0.000160038393783708,1.7002154508446964e-06,0.0001600774656651538,0.00015748550020546758,0.00016327612375359734,3.864187550892015e-06,1.0241453782403893,2.272763460049854,0.0392156862745098,0.9803921568627451,0.0784313725490196,1,6,,0.0784313725490196
ELF1_down_0p10,expression_matched_random_targets,mean_cosine_similarity,larger_or_smaller_reports_numerical_displacement_only,1.0000000149011612,50,1.000000025369227,1.0556114606841216e-08,1.000000026077032,0.9999999998137354,1.0000000391155481,-1.0468065747559763e-08,0.9999999895319345,-0.9916589708845724,0.9019607843137255,0.17647058823529413,0.35294117647058826,1,6,,0.5882352941176471
ELF1_down_0p10,expression_matched_random_targets,mean_target_only_l1_delta_norm,larger_or_smaller_reports_numerical_displacement_only,0.024660378415055154,50,0.02520676869768214,0.0006085336340423143,0.025137122372351862,0.024264040644338302,0.02644122119679602,-0.0005463902826269851,0.9783236681710327,-0.8978801697409414,0.8235294117647058,0.19607843137254902,0.39215686274509803,1,6,,0.7843137254901961
ELF1_down_0p10,expression_matched_random_targets,mean_target_only_l2_delta_norm,larger_or_smaller_reports_numerical_displacement_only,0.010718649101045637,50,0.010908345860867481,0.00017641627132837552,0.010880709147220712,0.010600550236418437,0.011269086945414867,-0.00018969675982184395,0.9826099426767939,-1.0752792721072115,0.8823529411764706,0.13725490196078433,0.27450980392156865,1,6,,0.5490196078431373
ELF1_down_0p10,expression_matched_random_targets,mean_full_changed_feature_l1_delta_norm,larger_or_smaller_reports_numerical_displacement_only,0.10591037841505516,50,0.1064567686976822,0.0006085336340423145,0.10638712237235193,0.10551404064433838,0.1076912211967961,-0.0005463902826270406,0.9948674913834865,-0.8978801697410324,0.8235294117647058,0.19607843137254902,0.39215686274509803,1,6,,0.7843137254901961
ELF1_down_0p10,expression_matched_random_targets,mean_full_changed_feature_l2_delta_norm,larger_or_smaller_reports_numerical_displacement_only,0.08358430860588452,50,0.08369504482490196,0.00014128961898601783,0.08369426187684231,0.08346793395527095,0.08395367261087554,-0.00011073621901744324,0.9986769083014518,-0.7837533982479054,0.7843137254901961,0.23529411764705882,0.47058823529411764,1,6,,0.8067226890756302
ELF1_down_0p10,expression_matched_random_targets,mean_clipping_fraction,larger_or_smaller_reports_numerical_displacement_only,0.74609375,50,0.7403125,0.005392163967855184,0.7408854166666666,0.73076171875,0.7486979166666666,0.00578124999999996,1.007809202195019,1.0721576781537563,0.19607843137254902,0.9215686274509803,0.39215686274509803,1,6,,1.0
ELF1_down_0p25,no_graph,mean_euclidean_displacement,larger_or_smaller_reports_numerical_displacement_only,0.0004097597706618,0,0.00038441046763182385,,0.00038441046763182385,,,2.5349303029976143e-05,1.0659433214348755,,,,,1,6,,
ELF1_down_0p25,no_graph,mean_cosine_similarity,larger_or_smaller_reports_numerical_displacement_only,0.9999999273568392,0,0.9999999292194843,,0.9999999292194843,,,-1.862645149230957e-09,0.9999999981373547,,,,,1,6,,
ELF1_down_0p25,no_graph,mean_target_only_l1_delta_norm,larger_or_smaller_reports_numerical_displacement_only,0.061650946037638404,0,0.0,,0.0,,,0.061650946037638404,,,,,,1,6,,
ELF1_down_0p25,no_graph,mean_target_only_l2_delta_norm,larger_or_smaller_reports_numerical_displacement_only,0.02679662275261433,0,0.0,,0.0,,,0.02679662275261433,,,,,,1,6,,
ELF1_down_0p25,no_graph,mean_full_changed_feature_l1_delta_norm,larger_or_smaller_reports_numerical_displacement_only,0.2647759460376384,0,0.203125,,0.203125,,,0.06165094603763838,1.3035123497237582,,,,,1,6,,
ELF1_down_0p25,no_graph,mean_full_changed_feature_l2_delta_norm,larger_or_smaller_reports_numerical_displacement_only,0.20896077151471135,0,0.203125,,0.203125,,,0.0058357715147113465,1.0287299520724251,,,,,1,6,,
ELF1_down_0p25,no_graph,mean_clipping_fraction,larger_or_smaller_reports_numerical_displacement_only,0.74609375,0,0.1875,,0.1875,,,0.55859375,3.9791666666666665,,,,,1,6,,
ELF1_down_0p25,degree_preserving_edge_shuffle,mean_euclidean_displacement,larger_or_smaller_reports_numerical_displacement_only,0.0004097597706618,50,0.0004097597706618217,0.0,0.0004097597706618217,0.0004097597706618217,0.0004097597706618217,-2.168404344971009e-17,0.999999999999947,,1.0,0.0196078431372549,0.0392156862745098,1,6,,0.11764705882352941
ELF1_down_0p25,degree_preserving_edge_shuffle,mean_cosine_similarity,larger_or_smaller_reports_numerical_displacement_only,0.9999999273568392,50,0.9999999273568392,0.0,0.9999999273568392,0.9999999273568392,0.9999999273568392,0.0,1.0,,1.0,1.0,1.0,1,6,,1.0
ELF1_down_0p25,degree_preserving_edge_shuffle,mean_target_only_l1_delta_norm,larger_or_smaller_reports_numerical_displacement_only,0.061650946037638404,50,0.061650946037638654,0.0,0.061650946037638654,0.061650946037638654,0.061650946037638654,-2.498001805406602e-16,0.999999999999996,,1.0,0.0196078431372549,0.0392156862745098,1,6,,0.0784313725490196
ELF1_down_0p25,degree_preserving_edge_shuffle,mean_target_only_l2_delta_norm,larger_or_smaller_reports_numerical_displacement_only,0.02679662275261433,50,0.026796622752614428,0.0,0.026796622752614428,0.026796622752614428,0.026796622752614428,-9.71445146547012e-17,0.9999999999999963,,1.0,0.0196078431372549,0.0392156862745098,1,6,,0.0784313725490196
ELF1_down_0p25,degree_preserving_edge_shuffle,mean_full_changed_feature_l1_delta_norm,larger_or_smaller_reports_numerical_displacement_only,0.2647759460376384,50,0.2647759460376386,5.607473066727768e-17,0.26477594603763865,0.26477594603763865,0.26477594603763865,-2.220446049250313e-16,0.9999999999999991,-3.959797974644666,1.0,0.0196078431372549,0.0392156862745098,1,6,,0.0784313725490196
ELF1_down_0p25,degree_preserving_edge_shuffle,mean_full_changed_feature_l2_delta_norm,larger_or_smaller_reports_numerical_displacement_only,0.20896077151471135,50,0.2089607715147114,2.803736533363884e-17,0.20896077151471137,0.20896077151471137,0.20896077151471137,-5.551115123125783e-17,0.9999999999999998,-1.979898987322333,1.0,0.0196078431372549,0.0392156862745098,1,6,,0.09411764705882353
ELF1_down_0p25,degree_preserving_edge_shuffle,mean_clipping_fraction,larger_or_smaller_reports_numerical_displacement_only,0.74609375,50,0.74609375,0.0,0.74609375,0.74609375,0.74609375,0.0,1.0,,1.0,1.0,1.0,1,6,,1.0
ELF1_down_0p25,tf_label_shuffle,mean_euclidean_displacement,larger_or_smaller_reports_numerical_displacement_only,0.0004097597706618,50,0.0004073808133955481,1.8851726152366695e-06,0.000407683741798337,0.0004038073265789421,0.00041054962677549155,2.3789572662518722e-06,1.0058396399340044,1.261930736222376,0.09803921568627451,0.9215686274509803,0.19607843137254902,1,6,,0.3529411764705882
ELF1_down_0p25,tf_label_shuffle,mean_cosine_similarity,larger_or_smaller_reports_numerical_displacement_only,0.9999999273568392,50,0.9999999333918095,1.080583209632626e-08,0.9999999329447746,0.9999999128747732,0.999999955482781,-6.034970301271869e-09,0.9999999939650293,-0.558491955776698,0.7058823529411765,0.3333333333333333,0.6666666666666666,1,6,,0.8888888888888888
ELF1_down_0p25,tf_label_shuffle,mean_target_only_l1_delta_norm,larger_or_smaller_reports_numerical_displacement_only,0.061650946037638404,50,0.06196053554493527,0.0027404036881443195,0.06167689585062436,0.05750277897776058,0.06799960576364524,-0.00030958950729686324,0.9950034404226163,-0.1129722269154088,0.5294117647058824,0.49019607843137253,0.9803921568627451,1,6,,0.9803921568627451
ELF1_down_0p25,tf_label_shuffle,mean_target_only_l2_delta_norm,larger_or_smaller_reports_numerical_displacement_only,0.02679662275261433,50,0.026754341208025344,0.0011008534163431556,0.026779965991280474,0.02475258813920453,0.028858375417257658,4.228154458898667e-05,1.0015803620152794,0.03840796963635598,0.49019607843137253,0.5294117647058824,0.9803921568627451,1,6,,0.9803921568627451
ELF1_down_0p25,tf_label_shuffle,mean_full_changed_feature_l1_delta_norm,larger_or_smaller_reports_numerical_displacement_only,0.2647759460376384,50,0.2650855355449353,0.0027404036881443204,0.26480189585062436,0.26062777897776057,0.2711246057636452,-0.0003095895072969257,0.9988321146732487,-0.11297222691543156,0.5294117647058824,0.49019607843137253,0.9803921568627451,1,6,,0.9803921568627451
ELF1_down_0p25,tf_label_shuffle,mean_full_changed_feature_l2_delta_norm,larger_or_smaller_reports_numerical_displacement_only,0.20896077151471135,50,0.20893855015441049,0.00031300145823099957,0.20891995794127932,0.2083917144001654,0.20955107553980884,2.2221360300861415e-05,1.0001063535679962,0.07099443058971863,0.49019607843137253,0.5294117647058824,0.9803921568627451,1,6,,0.9803921568627451
ELF1_down_0p25,tf_label_shuffle,mean_clipping_fraction,larger_or_smaller_reports_numerical_displacement_only,0.74609375,50,0.7278125,0.017742376740390763,0.7109375,0.7109375,0.74609375,0.018281250000000027,1.0251180764276513,1.0303721010715836,0.49019607843137253,1.0,0.9803921568627451,1,6,,1.0
ELF1_down_0p25,expression_matched_random_targets,mean_euclidean_displacement,larger_or_smaller_reports_numerical_displacement_only,0.0004097597706618,50,0.0004000895873036825,4.249052869465928e-06,0.00040017602123043616,0.00039370902619850767,0.00040819128711220285,9.670183358117515e-06,1.024170045072374,2.2758444423246207,0.0392156862745098,0.9803921568627451,0.0784313725490196,1,6,,0.0784313725490196
ELF1_down_0p25,expression_matched_random_targets,mean_cosine_similarity,larger_or_smaller_reports_numerical_displacement_only,0.9999999273568392,50,0.9999999373406172,9.436034850205895e-09,0.9999999366700649,0.999999922607094,0.9999999515712261,-9.983778026523282e-09,0.9999999900162213,-1.0580480238800132,0.9019607843137255,0.19607843137254902,0.39215686274509803,1,6,,0.5882352941176471
ELF1_down_0p25,expression_matched_random_targets,mean_target_only_l1_delta_norm,larger_or_smaller_reports_numerical_displacement_only,0.061650946037638404,50,0.0630169217442055,0.0015213340851057881,0.0628428059308798,0.06066010161084595,0.06610305299199022,-0.0013659757065671019,0.9783236681710384,-0.8978801697407028,0.8235294117647058,0.19607843137254902,0.39215686274509803,1,6,,0.7843137254901961
ELF1_down_0p25,expression_matched_random_targets,mean_target_only_l2_delta_norm,larger_or_smaller_reports_numerical_displacement_only,0.02679662275261433,50,0.02727086465216878,0.0004410406783209433,0.02720177286805188,0.026501375591046154,0.028172717363537263,-0.00047424189955444854,0.9826099426767998,-1.0752792721068347,0.8823529411764706,0.13725490196078433,0.27450980392156865,1,6,,0.5490196078431373
ELF1_down_0p25,expression_matched_random_targets,mean_full_changed_feature_l1_delta_norm,larger_or_smaller_reports_numerical_displacement_only,0.2647759460376384,50,0.2661419217442054,0.0015213340851057907,0.26596780593087976,0.26378510161084595,0.2692280529919902,-0.0013659757065670464,0.9948674913834885,-0.8978801697406648,0.8235294117647058,0.19607843137254902,0.39215686274509803,1,6,,0.7843137254901961
ELF1_down_0p25,expression_matched_random_targets,mean_full_changed_feature_l2_delta_norm,larger_or_smaller_reports_numerical_displacement_only,0.20896077151471135,50,0.20923761206225472,0.00035322404746504667,0.20923565469210562,0.20866983488817722,0.20988418152718868,-0.0002768405475433722,0.998676908301453,-0.7837533982472328,0.7843137254901961,0.23529411764705882,0.47058823529411764,1,6,,0.8067226890756302
ELF1_down_0p25,expression_matched_random_targets,mean_clipping_fraction,larger_or_smaller_reports_numerical_displacement_only,0.74609375,50,0.7403125,0.005392163967855184,0.7408854166666666,0.73076171875,0.7486979166666666,0.00578124999999996,1.007809202195019,1.0721576781537563,0.19607843137254902,0.9215686274509803,0.39215686274509803,1,6,,1.0
ELF1_up_0p10,no_graph,mean_euclidean_displacement,larger_or_smaller_reports_numerical_displacement_only,0.0002500475575288,0,0.0001855441964835336,,0.0001855441964835336,,,6.450336104526643e-05,1.3476441854164427,,,,,1,6,,
ELF1_up_0p10,no_graph,mean_cosine_similarity,larger_or_smaller_reports_numerical_displacement_only,1.0000000167638063,0,1.0000000074505806,,1.0000000074505806,,,9.313225746154785e-09,1.0000000093132257,,,,,1,6,,
ELF1_up_0p10,no_graph,mean_target_only_l1_delta_norm,larger_or_smaller_reports_numerical_displacement_only,0.09999999999999898,0,0.0,,0.0,,,0.09999999999999898,,,,,,1,6,,
ELF1_up_0p10,no_graph,mean_target_only_l2_delta_norm,larger_or_smaller_reports_numerical_displacement_only,0.021950817714523382,0,0.0,,0.0,,,0.021950817714523382,,,,,,1,6,,
ELF1_up_0p10,no_graph,mean_full_changed_feature_l1_delta_norm,larger_or_smaller_reports_numerical_displacement_only,0.199999999999999,0,0.10000000000000007,,0.10000000000000007,,,0.09999999999999894,1.9999999999999887,,,,,1,6,,
ELF1_up_0p10,no_graph,mean_full_changed_feature_l2_delta_norm,larger_or_smaller_reports_numerical_displacement_only,0.10238084976369474,0,0.10000000000000007,,0.10000000000000007,,,0.0023808497636946674,1.0238084976369466,,,,,1,6,,
ELF1_up_0p10,no_graph,mean_clipping_fraction,larger_or_smaller_reports_numerical_displacement_only,0.0,0,0.0,,0.0,,,0.0,,,,,,1,6,,
ELF1_up_0p10,degree_preserving_edge_shuffle,mean_euclidean_displacement,larger_or_smaller_reports_numerical_displacement_only,0.0002500475575288,50,0.0002500475575288874,0.0,0.0002500475575288874,0.0002500475575288874,0.0002500475575288874,-8.738669510233166e-17,0.9999999999996505,,1.0,0.0196078431372549,0.0392156862745098,1,6,,0.11764705882352941
ELF1_up_0p10,degree_preserving_edge_shuffle,mean_cosine_similarity,larger_or_smaller_reports_numerical_displacement_only,1.0000000167638063,50,1.0000000167638063,0.0,1.0000000167638063,1.0000000167638063,1.0000000167638063,0.0,1.0,,1.0,1.0,1.0,1,6,,1.0
ELF1_up_0p10,degree_preserving_edge_shuffle,mean_target_only_l1_delta_norm,larger_or_smaller_reports_numerical_displacement_only,0.09999999999999898,50,0.1,1.401868266681942e-17,0.10000000000000002,0.10000000000000002,0.10000000000000002,-1.0269562977782698e-15,0.9999999999999898,-73.25626253092632,1.0,0.0196078431372549,0.0392156862745098,1,6,,0.0784313725490196
ELF1_up_0p10,degree_preserving_edge_shuffle,mean_target_only_l2_delta_norm,larger_or_smaller_reports_numerical_displacement_only,0.021950817714523382,50,0.021950817714523566,3.504670666704855e-18,0.02195081771452357,0.02195081771452357,0.02195081771452357,-1.8388068845354155e-16,0.9999999999999917,-52.46732316404182,1.0,0.0196078431372549,0.0392156862745098,1,6,,0.0784313725490196
ELF1_up_0p10,degree_preserving_edge_shuffle,mean_full_changed_feature_l1_delta_norm,larger_or_smaller_reports_numerical_displacement_only,0.199999999999999,50,0.2,2.803736533363884e-17,0.20000000000000004,0.20000000000000004,0.20000000000000004,-9.992007221626409e-16,0.999999999999995,-35.638181771801996,1.0,0.0196078431372549,0.0392156862745098,1,6,,0.0784313725490196
ELF1_up_0p10,degree_preserving_edge_shuffle,mean_full_changed_feature_l2_delta_norm,larger_or_smaller_reports_numerical_displacement_only,0.10238084976369474,50,0.10238084976369485,1.401868266681942e-17,0.10238084976369484,0.10238084976369484,0.10238084976369484,-1.1102230246251565e-16,0.9999999999999989,-7.919595949289332,1.0,0.0196078431372549,0.0392156862745098,1,6,,0.09411764705882353
ELF1_up_0p10,degree_preserving_edge_shuffle,mean_clipping_fraction,larger_or_smaller_reports_numerical_displacement_only,0.0,50,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,1.0,1.0,1,6,,1.0
ELF1_up_0p10,tf_label_shuffle,mean_euclidean_displacement,larger_or_smaller_reports_numerical_displacement_only,0.0002500475575288,50,0.00024694558833289194,2.5138885927584874e-06,0.00024712571143936657,0.0002422308908080595,0.00025113901490385614,3.1019691959080823e-06,1.0125613468815102,1.2339326431742526,0.11764705882352941,0.9019607843137255,0.23529411764705882,1,6,,0.3529411764705882
ELF1_up_0p10,tf_label_shuffle,mean_cosine_similarity,larger_or_smaller_reports_numerical_displacement_only,1.0000000167638063,50,1.0000000063329935,9.841813577555615e-09,1.0000000074505806,0.9999999873805792,1.0000000237952917,1.043081288010228e-08,1.0000000104308129,1.0598466225665852,0.1568627450980392,0.8823529411764706,0.3137254901960784,1,6,,0.7058823529411765
ELF1_up_0p10,tf_label_shuffle,mean_target_only_l1_delta_norm,larger_or_smaller_reports_numerical_displacement_only,0.09999999999999898,50,0.0993750997475053,0.0006078627540894214,0.09887409159352042,0.09871849843131845,0.10000000000000016,0.0006249002524936764,1.0062882981157397,1.0280285282979333,0.49019607843137253,0.5294117647058824,0.9803921568627451,1,6,,0.9803921568627451
ELF1_up_0p10,tf_label_shuffle,mean_target_only_l2_delta_norm,larger_or_smaller_reports_numerical_displacement_only,0.021950817714523382,50,0.022239236956650088,0.00017505571718156378,0.02222227237053781,0.02197253582703935,0.022561225175350502,-0.00028841924212670567,0.987031063939428,-1.6475853903563962,0.9803921568627451,0.0392156862745098,0.0784313725490196,1,6,,0.23529411764705882
ELF1_up_0p10,tf_label_shuffle,mean_full_changed_feature_l1_delta_norm,larger_or_smaller_reports_numerical_displacement_only,0.199999999999999,50,0.19937509974750536,0.0006078627540894221,0.19887409159352049,0.1987184984313185,0.2000000000000002,0.0006249002524936487,1.0031342943691817,1.0280285282978865,0.49019607843137253,0.5294117647058824,0.9803921568627451,1,6,,0.9803921568627451
ELF1_up_0p10,tf_label_shuffle,mean_full_changed_feature_l2_delta_norm,larger_or_smaller_reports_numerical_displacement_only,0.10238084976369474,50,0.10244321554492743,3.804743790077337e-05,0.10243939437403393,0.10238550951669102,0.10251345744330694,-6.236578123268444e-05,0.9993912160907783,-1.639158499853068,0.9803921568627451,0.0392156862745098,0.0784313725490196,1,6,,0.23529411764705882
ELF1_up_0p10,tf_label_shuffle,mean_clipping_fraction,larger_or_smaller_reports_numerical_displacement_only,0.0,50,0.01828125,0.017742376740390763,0.03515625,0.0,0.03515625,-0.01828125,0.0,-1.030372101071582,1.0,0.49019607843137253,0.9803921568627451,1,6,,1.0
ELF1_up_0p10,expression_matched_random_targets,mean_euclidean_displacement,larger_or_smaller_reports_numerical_displacement_only,0.0002500475575288,50,0.00020567130417930456,6.586732325931517e-06,0.00020606026168934477,0.00019301256862149784,0.0002206150010977126,4.437625334949546e-05,1.2157629793158125,6.737218267514708,0.0196078431372549,1.0,0.0392156862745098,1,6,,0.058823529411764705
ELF1_up_0p10,expression_matched_random_targets,mean_cosine_similarity,larger_or_smaller_reports_numerical_displacement_only,1.0000000167638063,50,1.000000019185245,1.0625376982402272e-08,1.000000019557774,1.0000000004190952,1.0000000368338078,-2.421438605182402e-09,0.9999999975785614,-0.22789201824959096,0.6470588235294118,0.43137254901960786,0.8627450980392157,1,6,,0.9019607843137255
ELF1_up_0p10,expression_matched_random_targets,mean_target_only_l1_delta_norm,larger_or_smaller_reports_numerical_displacement_only,0.09999999999999898,50,0.09999286909344171,3.5438534037867735e-05,0.09999999999999996,0.09987432076999246,0.1,7.13090655726778e-06,1.000071314150918,0.20121900498615636,0.9607843137254902,0.058823529411764705,0.11764705882352941,1,6,,0.3529411764705882
ELF1_up_0p10,expression_matched_random_targets,mean_target_only_l2_delta_norm,larger_or_smaller_reports_numerical_displacement_only,0.021950817714523382,50,0.021949866501537366,4.788101098094657e-06,0.021950817714523563,0.02193574838651026,0.021950817714523573,9.512129860167473e-07,1.0000433357071192,0.19866184245676563,0.9607843137254902,0.058823529411764705,0.11764705882352941,1,6,,0.3529411764705882
ELF1_up_0p10,expression_matched_random_targets,mean_full_changed_feature_l1_delta_norm,larger_or_smaller_reports_numerical_displacement_only,0.199999999999999,50,0.19999286909344172,3.543853403786567e-05,0.2,0.19987432076999248,0.20000000000000004,7.1309065572955355e-06,1.0000356558040775,0.2012190049869513,0.9607843137254902,0.058823529411764705,0.11764705882352941,1,6,,0.3529411764705882
ELF1_up_0p10,expression_matched_random_targets,mean_full_changed_feature_l2_delta_norm,larger_or_smaller_reports_numerical_displacement_only,0.10238084976369474,50,0.10238064931080426,1.008468822215051e-06,0.10238084976369484,0.10237766258963775,0.10238084976369485,2.0045289048087334e-07,1.0000019579177495,0.19876954652954829,0.9607843137254902,0.058823529411764705,0.11764705882352941,1,6,,0.2823529411764706
ELF1_up_0p10,expression_matched_random_targets,mean_clipping_fraction,larger_or_smaller_reports_numerical_displacement_only,0.0,50,5.208333333333333e-05,0.00025774565588822576,0.0,0.0,0.0010091145833333315,-5.208333333333333e-05,0.0,-0.20207259421636903,1.0,0.9607843137254902,1.0,1,6,,1.0
ELF1_up_0p25,no_graph,mean_euclidean_displacement,larger_or_smaller_reports_numerical_displacement_only,0.000625147124083,0,0.000463856364149251,,0.000463856364149251,,,0.00016129075993374898,1.347717035702569,,,,,1,6,,
