gene,scope,AT8_delta,A_beta_6e10_delta,GFAP_delta,Iba1_delta,NeuN_delta,manifold_safety_status,prediction_safety_status,perturbation_success,failure_reason,mean_latent_shift,median_latent_shift,mean_nearest_real_cell_distance,p95_nearest_real_cell_distance,baseline_nn_p95_threshold,manifold_violation_fraction
NLK,graph_connected,-0.0066544553264975,-0.0234302673488855,0.025667043402791,-0.0087502058595418,0.0141725232824683,within_manifold_threshold,not_separately_audited,True,,0.0002094196388497,0.0002533610968384,0.000209419634696,0.0002949448506115,0.0183959422633051,0.0
NPLOC4,graph_connected,-0.0105630327016115,-0.0403628014028072,-0.006646204739809,0.0195652320981025,0.0035444404929876,within_manifold_threshold,not_separately_audited,True,,0.0002739456831477,0.0001980981178348,0.0002739456846723,0.0006084670138079,0.0183959422633051,0.0
NRCAM,graph_connected,0.0079632876440882,0.0121604483574628,0.0139117641374468,-0.0002695576404221,-0.0115811824798583,within_manifold_threshold,not_separately_audited,True,,0.000172388536157,0.0001194823416881,0.000172388514629,0.0004165482474491,0.0183959422633051,0.0
NSMCE2,graph_connected,-0.013171412050724,-0.0225412659347057,-0.0013302953448146,-0.0391194149851799,0.0153485471382737,within_manifold_threshold,not_separately_audited,True,,0.0001556540228193,0.00015155019355,0.0001556539878233,0.0002518306282581,0.0183959422633051,0.0
NUMB,graph_connected,-0.0073584811761975,-0.0297597609460353,-0.0158257465809583,-0.0064216530881822,0.0104354750365018,within_manifold_threshold,not_separately_audited,True,,0.0001640151895117,0.0001191601695609,0.0001640150713903,0.00042847188015,0.0183959422633051,0.0
OIP5-AS1,graph_connected,0.0094527322798967,0.0386020019650459,-0.0010567648569121,-0.0261055380105972,-0.0005798299680463,within_manifold_threshold,not_separately_audited,True,,0.0001933878374984,0.0001572431210661,0.0001933877983278,0.0003680300636915,0.0183959422633051,0.0
OSBPL9,graph_connected,-0.0120910136029124,-0.0663378834724426,0.0030669523403048,0.0543043427169323,0.0136208264157176,within_manifold_threshold,not_separately_audited,True,,0.0006420979043468,0.0006653314922004,0.000642097924974,0.0009292487346101,0.0183959422633051,0.0
P2RY12,graph_connected,0.0347086861729621,0.0290522687137126,0.0681209117174148,0.0095631349831819,-0.0082925958558917,within_manifold_threshold,not_separately_audited,True,,0.0002743841323535,0.0002934487711172,0.000274384148635,0.0003941296134144,0.0183959422633051,0.0
P2RY13,graph_connected,0.0033827316947281,0.0263013485819101,0.0131879011169075,0.0117825996130704,-0.0025613657198846,within_manifold_threshold,not_separately_audited,True,,0.0001295179245062,8.851196616888046e-05,0.0001295178761721,0.0003273715177783,0.0183959422633051,0.0
PAFAH1B1,graph_connected,-0.3453369736671448,-0.5327016711235046,-0.0663667172193527,0.3944332599639892,0.1520362049341201,within_manifold_threshold,not_separately_audited,True,,0.0023475014604628,0.0021746037527918,0.0023475013528675,0.0039970831014215,0.0183959422633051,0.0
PBRM1,graph_connected,0.0096362428739666,0.0168836135417222,0.0059864092618227,0.0064277690835297,-0.014130163937807,within_manifold_threshold,not_separately_audited,True,,0.0002468174207024,0.0002488479076419,0.0002468174215096,0.00037834016548,0.0183959422633051,0.0
PCGF5,graph_connected,0.0100777745246887,-0.0040208343416452,-0.0272407699376344,0.0083746118471026,0.0007253925432451,within_manifold_threshold,not_separately_audited,True,,0.0002148687199223,0.0001499373029218,0.0002148686952879,0.0005075455526821,0.0183959422633051,0.0
PDE9A,graph_connected,0.0100939692929387,0.0127980094403028,0.0332328081130981,0.0006748732412233,-0.0134873064234852,within_manifold_threshold,not_separately_audited,True,,0.0001364470954285,9.415948443347588e-05,0.0001364470599944,0.0003294880094472,0.0183959422633051,0.0
PHKB,graph_connected,0.1136287823319435,0.2946040034294128,0.749212384223938,0.3719916641712188,0.240417867898941,within_manifold_threshold,not_separately_audited,True,,0.0027468358166515,0.0032702770549803,0.0027468360484321,0.0037114664446562,0.0183959422633051,0.0
PIK3C2A,graph_connected,-0.0200045518577098,-0.0440956838428974,-0.0174772664904594,0.0288366973400115,0.015996977686882,within_manifold_threshold,not_separately_audited,True,,0.0003793055948335,0.0003318635572213,0.0003793055916303,0.0006570836005266,0.0183959422633051,0.0
PIK3CA,graph_connected,0.0132401688024401,0.0224660318344831,0.04087820276618,0.0082733845338225,-0.0050046094693243,within_manifold_threshold,not_separately_audited,True,,0.0002477884117979,0.0002216153370682,0.0002477883973102,0.0004220848670229,0.0183959422633051,0.0
PIK3CB,graph_connected,-0.0010820527095347,-0.004813983105123,0.0255203377455472,-0.0016862301854416,0.0300066284835338,within_manifold_threshold,not_separately_audited,True,,0.0004367404908407,0.0003997065941803,0.0004367405270969,0.0007236708770506,0.0183959422633051,0.0
PLCB2,graph_connected,0.009975804015994,0.0459608025848865,-0.0035667472984641,0.0175791997462511,-0.0082590039819478,within_manifold_threshold,not_separately_audited,True,,0.000270852149697,0.0002139615680789,0.0002708521261792,0.0005412578524556,0.0183959422633051,0.0
PLCG2,graph_connected,-0.0183486826717853,-0.0177227687090635,-0.0258450005203485,0.0136867612600326,-0.0073355436325073,within_manifold_threshold,not_separately_audited,True,,0.0001505312538938,9.62888152571395e-05,0.0001505312582533,0.0005724891554564,0.0183959422633051,0.0
POLK,graph_connected,-0.0934888198971748,-0.0248789191246032,0.3196641802787781,0.3399767577648163,0.1262578815221786,within_manifold_threshold,not_separately_audited,True,,0.0018741604872047,0.0020069547463208,0.0018741604643574,0.0027813437394797,0.0183959422633051,0.0
POU2F1,graph_connected,0.0052670561708509,0.006137172691524,0.0251130517572164,-0.0054237935692071,0.0056072687730193,within_manifold_threshold,not_separately_audited,True,,0.0001607936719665,0.0001739498402457,0.0001607936562595,0.0002473744010785,0.0183959422633051,0.0
PPIG,graph_connected,-0.025988932698965,-0.0483047328889369,0.0388390496373176,0.0281002465635538,-0.0344140455126762,within_manifold_threshold,not_separately_audited,True,,0.0004174527130089,0.0003643502423074,0.0004174527262683,0.0007367638812866,0.0183959422633051,0.0
PPP2R2D,graph_connected,0.0300249196588993,0.0343965478241443,0.0693745166063308,0.0046213865280151,0.001549482345581,within_manifold_threshold,not_separately_audited,True,,0.0002775976608972,0.0002258279128,0.0002775976547848,0.000524603750091,0.0183959422633051,0.0
PPP2R5E,graph_connected,-0.1057679802179336,-0.2634192407131195,-0.4834036529064178,0.4639584720134735,-0.0499624870717525,within_manifold_threshold,not_separately_audited,True,,0.0027853562496602,0.0029664554167538,0.0027853562206724,0.0042693720664829,0.0183959422633051,0.0
PPP3CC,graph_connected,0.0131937088444828,0.017701094970107,0.0486995503306388,-0.0023015858605504,0.0010226723970845,within_manifold_threshold,not_separately_audited,True,,0.0001876763708423,0.0001561394310556,0.0001876763512626,0.0003428997268201,0.0183959422633051,0.0
PPP4R3A,graph_connected,0.0044319368898868,0.0163753107190132,0.0064993198029696,0.0142169054597616,0.0074293077923357,within_manifold_threshold,not_separately_audited,True,,0.0002735571761149,0.0002515493251848,0.0002735571478464,0.0004550536832539,0.0183959422633051,0.0
PRKAR2A,graph_connected,0.0324840582907199,0.0411486476659774,0.0333663448691368,-0.0151109900325536,0.0235109813511371,within_manifold_threshold,not_separately_audited,True,,0.0002956281532533,0.0002372778690187,0.0002956281702139,0.0005720659450162,0.0183959422633051,0.0
PSEN1,graph_connected,0.0156739987432956,0.022033654153347,0.0414560362696647,0.0123895341530442,-0.0179312899708747,within_manifold_threshold,not_separately_audited,True,,0.0003866116167046,0.0003935867280233,0.0003866116334785,0.0005725152674131,0.0183959422633051,0.0
PSMA1,graph_connected,0.0111627494916319,0.0480835735797882,0.0303972791880369,-0.0109276315197348,-0.0213108379393816,within_manifold_threshold,not_separately_audited,True,,0.0002035494107985,0.0002383797545917,0.0002035493988155,0.0002986232779221,0.0183959422633051,0.0
RAB2A,graph_connected,-0.0126783195883035,-0.0146759012714028,0.0128784477710723,0.0183569714426994,0.0226403083652257,within_manifold_threshold,not_separately_audited,True,,0.0003031494270544,0.0003158845938742,0.0003031494339056,0.0004546723997918,0.0183959422633051,0.0
RAD23B,graph_connected,-0.0192128345370292,-0.0035299423616379,0.0170580316334962,0.0556233078241348,0.0318235717713832,within_manifold_threshold,not_separately_audited,True,,0.0003963635244872,0.0003179849300067,0.0003963634952115,0.000766312261112,0.0183959422633051,0.0
RALGAPB,graph_connected,-0.0041174385696649,0.0083269421011209,0.0510962791740894,0.011610547080636,0.0397002398967742,within_manifold_threshold,not_separately_audited,True,,0.0004741979937534,0.0004026370006613,0.0004741979743263,0.0008493219327647,0.0183959422633051,0.0
RBMS1,graph_connected,0.0040455795824527,-0.0315851978957653,0.0152336666360497,-0.0063852285966277,0.0040310942567884,within_manifold_threshold,not_separately_audited,True,,0.0001636973174754,0.0002030849136644,0.0001636972827838,0.0002328501344891,0.0183959422633051,0.0
RC3H1,graph_connected,-0.6189413666725159,-1.034308910369873,-0.3985403180122375,1.0466029644012451,0.3557913303375244,within_manifold_threshold,not_separately_audited,True,,0.0037312344647943,0.0043086442165076,0.0037312346686834,0.0055546295363456,0.0183959422633051,0.0
RC3H2,graph_connected,-0.0049956329166889,0.000533077167347,0.0517103746533393,0.044570580124855,0.0221685972064733,within_manifold_threshold,not_separately_audited,True,,0.0003187443362548,0.0002333511074539,0.0003187443513726,0.000691689515952,0.0183959422633051,0.0
RCBTB2,graph_connected,0.0183509048074483,0.0115505820140242,0.0510725267231464,-0.0207503121346235,-0.0128297498449683,within_manifold_threshold,not_separately_audited,True,,0.0002242849295726,0.0001852038985816,0.0002242848826388,0.0004106525128008,0.0183959422633051,0.0
REL,graph_connected,-0.0087590245530009,-0.0049923700280487,0.0080543849617242,-0.0057035190984606,0.0113148046657443,within_manifold_threshold,not_separately_audited,True,,0.0002179905714001,0.0002460985269863,0.0002179905459972,0.0003221323597244,0.0183959422633051,0.0
REPS1,graph_connected,-0.0167352762073278,-0.0130632743239402,-0.0087001696228981,0.0162288974970579,-0.019713757559657,within_manifold_threshold,not_separately_audited,True,,0.0002956808602903,0.0002457203809171,0.0002956808627449,0.000537493196316,0.0183959422633051,0.0
RFFL,graph_connected,0.0110136177390813,-0.0074056452140212,-0.0214184001088142,-0.022494712844491,0.0061822230927646,within_manifold_threshold,not_separately_audited,True,,0.0001962974492926,0.0001786938519217,0.0001962974363437,0.0003251859510783,0.0183959422633051,0.0
RHOQ,graph_connected,-0.0009138289606198,0.0054761008359491,0.0218398794531822,0.021382100880146,0.0011239547748118,within_manifold_threshold,not_separately_audited,True,,0.0002167573984479,0.0002306997048435,0.0002167574199158,0.0003371986473212,0.0183959422633051,0.0
RNF138,graph_connected,0.0230141729116439,0.0434436239302158,0.0477597638964653,0.0434324145317077,0.0036373767070472,within_manifold_threshold,not_separately_audited,True,,0.000287616654532,0.0002128516207449,0.0002876166328205,0.0006196186644956,0.0183959422633051,0.0
RNF19A,graph_connected,0.0282964929938316,0.0081043830141425,0.0742724761366844,-0.0204119533300399,0.034830804914236,within_manifold_threshold,not_separately_audited,True,,0.0002822594251483,0.0002268174721393,0.0002822593999947,0.0005384004267398,0.0183959422633051,0.0
ROCK1,graph_connected,-0.012047978118062,-0.0199958011507987,0.0159797742962837,0.0109105501323938,0.002336700214073,within_manifold_threshold,not_separately_audited,True,,0.0002426435239613,0.0002036205842159,0.0002426435169233,0.0004862551402766,0.0183959422633051,0.0
RPL28,graph_connected,-0.0048169251531362,-0.0277916397899389,-0.0115114357322454,0.0035459366627037,-0.0011201133020222,within_manifold_threshold,not_separately_audited,True,,0.0002551790967117,0.0002364069223403,0.0002551790960316,0.0004374704527435,0.0183959422633051,0.0
RPS12,graph_connected,-0.0025497004389762,-0.0162973329424858,-0.0237200912088155,0.0032638686243444,-0.0015108826337382,within_manifold_threshold,not_separately_audited,True,,0.0001272260997211,9.16238859645091e-05,0.000127226053326,0.0002925796579802,0.0183959422633051,0.0
RSBN1L,graph_connected,0.0370735898613929,0.0425802394747734,-0.0181126166135072,0.0173081550747156,-0.0136692682281136,within_manifold_threshold,not_separately_audited,True,,0.0003588428371585,0.0003159033658448,0.0003588428293729,0.0006141466787084,0.0183959422633051,0.0
RSRC2,graph_connected,0.0029070966411381,0.0081614693626761,-0.0012362994020804,-0.0149808060377836,-0.0127323810011148,within_manifold_threshold,not_separately_audited,True,,0.0002199996379204,0.0001675444946158,0.0002199996453135,0.0004560597997624,0.0183959422633051,0.0
RTN1,graph_connected,0.0175537224858999,0.0501950718462467,-0.0199567172676324,0.0205763559788465,-0.0065356893464922,within_manifold_threshold,not_separately_audited,True,,0.0001774426054907,0.0001303470926359,0.0001774425745394,0.0003941225470043,0.0183959422633051,0.0
RTN3,graph_connected,-0.0152585692703723,-0.0259053707122802,-0.0150111261755228,-0.0142808686941862,-0.0063955234363675,within_manifold_threshold,not_separately_audited,True,,0.0002342232182854,0.0002417503856122,0.0002342232067699,0.0003601891366997,0.0183959422633051,0.0
RUBCNL,graph_connected,0.0092486385256052,-0.0020145874004811,9.336364746559413e-05,-0.027408979833126,-0.0152092892676591,within_manifold_threshold,not_separately_audited,True,,0.0001861837372416,0.0002088839682983,0.0001861837332573,0.0002677788987057,0.0183959422633051,0.0
SCAF11,graph_connected,0.0020193210802972,-0.010483936406672,0.0414086766541004,-0.0153251253068447,-0.0093210451304912,within_manifold_threshold,not_separately_audited,True,,0.0001863843790488,0.0001655233500059,0.0001863843396763,0.0003444369329372,0.0183959422633051,0.0
SCYL2,graph_connected,-0.0212081931531429,-0.0572249442338943,0.0063649779185652,0.0016243752324953,0.0408035144209861,within_manifold_threshold,not_separately_audited,True,,0.0003531599068082,0.0002622524043545,0.0003531598924902,0.0007462961715646,0.0183959422633051,0.0
SELPLG,graph_connected,0.0072274375706911,0.0175497736781835,0.0088775856420397,0.0006968466332182,0.0084527982398867,within_manifold_threshold,not_separately_audited,True,,0.0001744735491229,0.0001255030656466,0.0001744735372329,0.0004062379768583,0.0183959422633051,0.0
SERGEF,graph_connected,-0.0372099056839942,-0.0368597321212291,0.0189172532409429,-0.0075914901681244,0.0360132306814193,within_manifold_threshold,not_separately_audited,True,,0.0002859817177522,0.0002542576112318,0.0002859816914588,0.0004794050968484,0.0183959422633051,0.0
SETBP1,graph_connected,0.0141520509496331,0.0350165143609046,0.0427282936871051,-0.0077669927850365,-0.0062260734848678,within_manifold_threshold,not_separately_audited,True,,0.000168156941072,0.0001746463531162,0.0001681569397022,0.0002481939096469,0.0183959422633051,0.0
SETD5,graph_connected,0.0036623235791921,-0.0136413602158427,-0.0001945254480233,0.0001357472356176,0.0079891495406627,within_manifold_threshold,not_separately_audited,True,,0.0001874277950264,0.0001920466165756,0.0001874277596523,0.0002823848073603,0.0183959422633051,0.0
SFSWAP,graph_connected,0.004597078077495,0.054352194070816,-0.1482205390930175,0.2721228003501892,0.1545135676860809,within_manifold_threshold,not_separately_audited,True,,0.0017490279860794,0.001736591453664,0.0017490279773612,0.002722811512649,0.0183959422633051,0.0
SH2B3,graph_connected,0.0058617438189685,0.0159758124500513,0.0160904359072446,-0.0064905709587037,0.0009586610249243,within_manifold_threshold,not_separately_audited,True,,0.000192254257854,0.000203620060347,0.0001922542304337,0.0002987934771226,0.0183959422633051,0.0
SLAIN2,graph_connected,-0.0503061451017856,-0.0898009538650512,-0.0208575837314128,0.0081475088372826,0.0662937089800834,within_manifold_threshold,not_separately_audited,True,,0.0004982614191249,0.0003626220859587,0.0004982613557203,0.0010745509178377,0.0183959422633051,0.0
SLC25A12,graph_connected,-0.0111272381618618,-0.0177510362118482,0.0466607511043548,0.0099411532282829,0.0145857920870184,within_manifold_threshold,not_separately_audited,True,,0.0002047323796432,0.0001563821861054,0.0002047323552824,0.0004216408182401,0.0183959422633051,0.0
SLC25A26,graph_connected,-0.0159953720867633,-0.010431052185595,-0.0110439611598849,0.0039008466992527,0.0086955605074763,within_manifold_threshold,not_separately_audited,True,,0.0001522196835139,0.0001158388477051,0.0001522196436037,0.0003115431289188,0.0183959422633051,0.0
SLC4A10,graph_connected,0.0052866460755467,0.0160440672188997,-7.527597745138337e-07,0.0127755068242549,0.0016711481148377,within_manifold_threshold,not_separately_audited,True,,0.000155048284796,0.0001148018563981,0.0001550482466664,0.0003442560526309,0.0183959422633051,0.0
SLC6A12,graph_connected,-0.000723544799257,-0.0005074056098237,-0.0003348093305248,-0.0015241162618622,0.001091665122658,within_manifold_threshold,not_separately_audited,True,,1.0241954441880807e-05,5.46970068171504e-06,1.0241261375639384e-05,5.679668902303092e-06,0.0183959422633051,0.0
SLTM,graph_connected,0.0085442634299397,-0.0074934558942914,0.0357853360474109,0.015469810925424,0.0074078915640711,within_manifold_threshold,not_separately_audited,True,,0.0002557330590207,0.0002839211374521,0.0002557330563554,0.0003909915365511,0.0183959422633051,0.0
SMARCAD1,graph_connected,0.0150135839357972,0.0062600630335509,0.0083091584965586,-0.0183385405689477,-0.0042340056970715,within_manifold_threshold,not_separately_audited,True,,0.0001836121082305,0.0001394674618495,0.0001836120803751,0.0003767700487514,0.0183959422633051,0.0
SMC5,graph_connected,-0.0018851328641176,0.0284976847469806,0.0110976509749889,0.0059212218038737,-4.839629400521517e-05,within_manifold_threshold,not_separately_audited,True,,0.0003673079190775,0.0003461181477177,0.0003673079193596,0.0006036239734385,0.0183959422633051,0.0
SMG1,graph_connected,-0.0677359849214553,0.0568936578929424,0.1599208265542984,0.4215417504310608,0.1761359274387359,within_manifold_threshold,not_separately_audited,True,,0.0023530239704996,0.0025816382840275,0.0023530240679462,0.0034376262687146,0.0183959422633051,0.0
SNX18,graph_connected,0.0002212892723036,0.0173982139676809,-0.0071572586894035,0.0031628140714019,0.0047653885558247,within_manifold_threshold,not_separately_audited,True,,0.0001401951303705,0.0001091213562176,0.0001401950898483,0.0002768331643892,0.0183959422633051,0.0
SPI1,graph_connected,0.0358187332749366,-0.0309783909469842,-0.0493606813251972,0.0424393825232982,-0.052892480045557,within_manifold_threshold,not_separately_audited,True,,0.0004138070216868,0.0003787195601034,0.0004138069870513,0.000710786296986,0.0183959422633051,0.0
SPP1,graph_connected,0.0168346483260393,-0.0149895716458559,-0.0455463826656341,-0.0267964135855436,-0.0044877878390252,within_manifold_threshold,not_separately_audited,True,,0.0002206184726674,0.000204687094083,0.000220618437514,0.0003923855401808,0.0183959422633051,0.0
SPPL2A,graph_connected,-0.0101959351450204,0.0157541427761316,0.0060537718236446,0.0339011512696743,0.0141461258754134,within_manifold_threshold,not_separately_audited,True,,0.0002796908665914,0.0002264193171868,0.0002796908425621,0.0005274622526485,0.0183959422633051,0.0
STAT3,graph_connected,-0.0243797190487384,-0.0139895342290401,-0.1037848219275474,0.0809335261583328,-0.0321857780218124,within_manifold_threshold,not_separately_audited,True,,0.0003681102534756,0.0004105642728973,0.0003681102420643,0.0005213744356296,0.0183959422633051,0.0
STIM1,graph_connected,0.007653207052499,-0.0171151999384164,0.0568746514618396,0.0120674120262265,0.0126958806067705,within_manifold_threshold,not_separately_audited,True,,0.0004094758769497,0.0003719860105775,0.0004094758613539,0.0006851914629805,0.0183959422633051,0.0
STK24,graph_connected,0.0015191851416602,-0.0076147303916513,0.0022613010369241,-0.0016934577142819,0.022159269079566,within_manifold_threshold,not_separately_audited,True,,0.0001722604501992,0.0001640427071833,0.0001722604364552,0.0002769987448118,0.0183959422633051,0.0
SUPT20H,graph_connected,-0.0202488303184509,-0.0003675209009088,-0.0208528358489274,0.0284797586500644,0.0210836287587881,within_manifold_threshold,not_separately_audited,True,,0.0001966184645425,0.0001482912775827,0.0001966184424829,0.0004132711241254,0.0183959422633051,0.0
TASOR,graph_connected,0.0174201223999261,0.0339631028473377,-0.0196286533027887,0.0319160670042037,0.0025645601563155,within_manifold_threshold,not_separately_audited,True,,0.0003392581711523,0.0003070386010222,0.0003392581727908,0.000568823138019,0.0183959422633051,0.0
TCF20,graph_connected,-0.0020225858315825,0.0030503419693559,-0.0240399036556482,-0.0172004476189613,0.002882370725274,within_manifold_threshold,not_separately_audited,True,,0.0001955345796886,0.0001604510180186,0.000195534564676,0.000367669085972,0.0183959422633051,0.0
TGOLN2,graph_connected,-0.0169665962457656,-0.0272167511284351,0.0350127667188644,-0.0078643672168254,0.0088682631030678,within_manifold_threshold,not_separately_audited,True,,0.0003573007124941,0.0002929484471678,0.0003573007151666,0.0006702243117615,0.0183959422633051,0.0
TIAL1,graph_connected,0.0177371073514223,-0.0252215545624494,0.0758132860064506,0.0280622337013483,-0.0014687000075355,within_manifold_threshold,not_separately_audited,True,,0.000351487804437,0.0003076046705245,0.0003514878096162,0.0006040724983904,0.0183959422633051,0.0
TLK1,graph_connected,0.0119557892903685,0.0188128873705863,-0.0896046534180641,0.049541849642992,0.0045676138252019,within_manifold_threshold,not_separately_audited,True,,0.0004769391671288,0.0005338357877917,0.0004769391116272,0.0006936198624316,0.0183959422633051,0.0
TLK2,graph_connected,-0.0286648031324148,-0.0599595718085765,0.0533991679549217,0.0106456819921731,0.016946205869317,within_manifold_threshold,not_separately_audited,True,,0.0008078246028162,0.000762928801123,0.0008078246306962,0.0013645396451465,0.0183959422633051,0.0
TLR2,graph_connected,-0.0261303838342428,-0.0187196172773838,-0.0066138599067926,0.0078233145177364,0.0279243402183055,within_manifold_threshold,not_separately_audited,True,,0.0002924273721873,0.0002396858762949,0.0002924274114789,0.000633494136855,0.0183959422633051,0.0
TMEM131,graph_connected,0.1657325774431228,0.08167614787817,0.0310497060418128,0.3391148149967193,0.1753401309251785,within_manifold_threshold,not_separately_audited,True,,0.0022332142107188,0.0023048527073115,0.0022332142507302,0.0033220747718587,0.0183959422633051,0.0
TMEM181,graph_connected,-0.0092580923810601,-0.0199111476540565,0.0219566654413938,-0.0055891866795718,0.0028423338662832,within_manifold_threshold,not_separately_audited,True,,0.0001484917738707,0.000115166469186,0.0001484917395872,0.0002969002205645,0.0183959422633051,0.0
TNFSF13B,graph_connected,0.0109133878722786,0.0045349383726716,-0.0167809184640645,-0.0131511501967906,-0.0058656781911849,within_manifold_threshold,not_separately_audited,True,,0.0001703535963315,0.00012458684796,0.0001703535679103,0.0003691900143167,0.0183959422633051,0.0
TNKS2,graph_connected,-0.0206789523363113,0.0088697038590908,0.0197271816432476,0.0322323590517044,0.0078899394720792,within_manifold_threshold,not_separately_audited,True,,0.000424751167884,0.0004047481052111,0.0004247511522783,0.0006840806512627,0.0183959422633051,0.0
TNPO3,graph_connected,0.0193047448992729,-0.0013886261731386,0.033709667623043,-0.0119365211576223,0.0277744457125663,within_manifold_threshold,not_separately_audited,True,,0.000361988262739,0.000313491502311,0.0003619882505635,0.0006364275817759,0.0183959422633051,0.0
TREM2,graph_connected,0.0068747922778129,0.0040741409175097,0.001082195318304,-0.0126445079222321,-0.0007507774280384,within_manifold_threshold,not_separately_audited,True,,0.0001367907534586,8.704003994353116e-05,0.0001367907196489,0.0003949756035581,0.0183959422633051,0.0
TRIM33,graph_connected,-0.0542917139828205,-0.0493607781827449,0.0328688509762287,0.0828013867139816,-0.0168875195086002,within_manifold_threshold,not_separately_audited,True,,0.0006826266180723,0.0007187985465861,0.0006826265639699,0.001012207835447,0.0183959422633051,0.0
TYROBP,graph_connected,-0.0084092915058135,-0.0031081195920705,-0.0169089529663324,0.0201805904507637,0.0003934911219403,within_manifold_threshold,not_separately_audited,True,,0.000259274005657,0.0002206416538683,0.0002592739801818,0.0004753696528496,0.0183959422633051,0.0
UBL3,graph_connected,0.0132452556863427,0.0305030234158039,0.008138476870954,-0.0105957305058836,0.0059805987402796,within_manifold_threshold,not_separately_audited,True,,0.0001427447859896,0.000160981202498,0.0001427447440504,0.0002036376012256,0.0183959422633051,0.0
UBXN4,graph_connected,0.0057392483577132,-0.0303176809102296,0.0443998351693153,0.0089811328798532,0.0154393576085567,within_manifold_threshold,not_separately_audited,True,,0.0002808357821777,0.0002407909632893,0.0002808357429101,0.0005034517904277,0.0183959422633051,0.0
UGCG,graph_connected,-0.0335582979023456,-0.037101749330759,0.0032886199187487,0.0029303960036486,0.0393748246133327,within_manifold_threshold,not_separately_audited,True,,0.0002703810168895,0.0002998484123963,0.0002703810103314,0.0003959911176934,0.0183959422633051,0.0
UPF3A,graph_connected,0.0070895976386964,0.0177375730127096,-0.0001098895372706,0.009612288326025,-0.0021881696302443,within_manifold_threshold,not_separately_audited,True,,0.0001371968828607,0.0001005027734208,0.0001371968595485,0.0003017859329702,0.0183959422633051,0.0
UQCC1,graph_connected,-0.015646269544959,-0.0159153863787651,0.1013887375593185,0.0567857325077056,-0.0188369527459144,within_manifold_threshold,not_separately_audited,True,,0.0003020863805431,0.000219373658183,0.00030208635576,0.0006565146788489,0.0183958742767572,0.0
USP33,graph_connected,-0.0011276823934167,0.0125186536461114,-0.0451941490173339,-0.0031823066528886,-0.0106160556897521,within_manifold_threshold,not_separately_audited,True,,0.0002149225620087,0.0002203894400736,0.0002149225219721,0.0003467096539679,0.0183958742767572,0.0
USP47,graph_connected,0.0142907034605741,0.0403272770345211,0.0313080735504627,0.0096896132454276,0.0140970237553119,within_manifold_threshold,not_separately_audited,True,,0.0003100408066529,0.0003266806015744,0.000310040748358,0.0004892270837444,0.0183958742767572,0.0
USP7,graph_connected,0.0077007813379168,0.0084369126707315,0.0474053807556629,0.0071289045736193,0.0198187455534935,within_manifold_threshold,not_separately_audited,True,,0.0003629591956268,0.0002847134019248,0.0003629592006148,0.0007191784272436,0.0183958742767572,0.0
USP8,graph_connected,0.0034512181300669,0.0150740826502442,0.001304859528318,0.0271804872900247,-0.0017378812190145,within_manifold_threshold,not_separately_audited,True,,0.0003091427497565,0.0002631431852933,0.0003091427191236,0.0005587865656707,0.0183958742767572,0.0
VPS13C,graph_connected,0.0074600237421691,0.0252910200506448,-0.00525818252936,-0.0106657594442367,-0.001907774596475,within_manifold_threshold,not_separately_audited,True,,0.000137476628879,9.488536306889728e-05,0.0001374765706044,0.0004120907018659,0.0183958742767572,0.0
VPS54,graph_connected,0.0659412667155265,-0.0249115005135536,0.2496919333934784,0.1248029842972755,-0.0833469331264495,within_manifold_threshold,not_separately_audited,True,,0.000908845977392,0.0009197014733217,0.0009088460038759,0.0013623235863633,0.0183958742767572,0.0
WAPL,graph_connected,0.2505970597267151,0.7647004723548889,0.346981018781662,-0.3305743634700775,0.5779619812965393,within_manifold_threshold,not_separately_audited,True,,0.0041562211699783,0.0045597138814628,0.0041562213420658,0.0059680230915546,0.0183958742767572,0.0
WASL,graph_connected,-0.0028330001514405,0.0164029113948345,0.0389744266867637,0.0422330126166343,0.0058376868255436,within_manifold_threshold,not_separately_audited,True,,0.0003784788423217,0.0002802576345857,0.0003784788460886,0.0008130565984174,0.0183958742767572,0.0
WDR33,graph_connected,0.0093610677868127,0.0207702219486236,-0.0666218772530555,0.1287717968225479,0.0134754059836268,within_manifold_threshold,not_separately_audited,True,,0.000899996550288,0.0010066515533253,0.0008999965148807,0.0013288274407386,0.0183958742767572,0.0
WDR70,graph_connected,-0.0038232556544244,-0.0262298826128244,0.0143313277512788,-0.0130422441288828,0.0108225475996732,within_manifold_threshold,not_separately_audited,True,,0.0001616876106709,0.0001313235989073,0.0001616876797951,0.0003318537055747,0.0183958742767572,0.0
WRN,graph_connected,0.0153694236651062,0.0163488648831844,0.0519669763743877,-1.7084432329284027e-05,-0.0039619128219783,within_manifold_threshold,not_separately_audited,True,,0.0001822981721488,0.0001372377446386,0.0001822981378433,0.0003788687405176,0.0183958742767572,0.0
XIAP,graph_connected,-0.0167179591953754,-0.0466656722128391,0.0216057859361171,0.0137689849361777,-0.0048611848615109,within_manifold_threshold,not_separately_audited,True,,0.0004726902989204,0.0003638462803792,0.0004726903006119,0.000962954130955,0.0183958742767572,0.0
