gate_variant,candidate_branches,gate_scope,tie_breaker
nested_target_gated_programming_vs_state_module,programming_only;programming_plus_state_module,inner_cv_training_donors_only,programming_only
negative_control_nested_target_gated_programming_vs_shuffled_state_module,programming_only;programming_plus_shuffled_state_module,inner_cv_training_donors_only,programming_only
