baseline_id,mean_pooled_oof_spearman,worst_target,worst_target_spearman,best_target,best_target_spearman,target_spread,passes_target_stability_gate,notes
module_mean_baseline,0.31283993115318415,Iba1,0.0291181532854105,AT8,0.5417434443656981,0.5126252910802876,True,Minimum target delta versus module baseline=0.0000; future v3 may not degrade any target by more than 0.02.
lightgbm_raw_expression,0.2678789106003847,Iba1,-0.0077958894401133,AT8,0.5993925280955755,0.6071884175356889,False,Minimum target delta versus module baseline=-0.1481; future v3 may not degrade any target by more than 0.02.
raw_expression_ridge,0.2643839222435962,Iba1,0.033856434139921,AT8,0.4317100334109547,0.3978535992710337,False,Minimum target delta versus module baseline=-0.1121; future v3 may not degrade any target by more than 0.02.
xgboost_raw_expression,0.24618001417434437,Iba1,-0.0712564543889845,AT8,0.5207046674091323,0.5919611217981169,False,Minimum target delta versus module baseline=-0.1573; future v3 may not degrade any target by more than 0.02.
raw_expression_elasticnet,0.23665261089225278,Iba1,-0.0562650656619388,NeuN,0.5727245114913435,0.6289895771532823,False,Minimum target delta versus module baseline=-0.2531; future v3 may not degrade any target by more than 0.02.
pca_ridge,0.2297418244406196,Iba1,-0.0021868988559279,NeuN,0.4950896021059026,0.49727650096183046,False,Minimum target delta versus module baseline=-0.2040; future v3 may not degrade any target by more than 0.02.
pca_elasticnet,0.21817150956768244,Iba1,-0.0747190442442037,NeuN,0.5407309911916574,0.6154500354358611,False,Minimum target delta versus module baseline=-0.1882; future v3 may not degrade any target by more than 0.02.
wgcna_module_summary_ridge,-0.027810063784549966,GFAP,-0.2357598461071175,Iba1,0.2629138402348891,0.4986736863420066,False,Minimum target delta versus module baseline=-0.5369; future v3 may not degrade any target by more than 0.02.
wgcna_module_summary_elasticnet,-0.07419572292125062,6e10/Aβ,-0.2206630924790786,Iba1,0.2582768046977827,0.47893989717686125,False,Minimum target delta versus module baseline=-0.5825; future v3 may not degrade any target by more than 0.02.
