representation,target,n_donors,pathology_tertile_silhouette,knn_spearman,knn_r2,knn_mae
expression_pca_128,percent AT8 positive area_Grey matter,84,-0.007514383486001599,0.2186493874658297,-0.010721592182692197,1.015285611152649
expression_pca_128,percent NeuN positive area_Grey matter,84,-0.0038462778378830676,0.329776247848537,0.10248577115072321,1.4595980644226074
expression_pca_128,percent 6e10 positive area_Grey matter,84,-0.005722828069782464,0.0989774222942189,-0.3573007382883968,2.65954852104187
expression_pca_128,percent GFAP positive area_Grey matter,84,-0.01658129194605934,-0.01210893996152678,-0.12774438557130408,3.4605205059051514
expression_pca_128,percent Iba1 positive area_Grey matter,84,-0.011620044020699476,-0.04355573554723094,-0.171487625549416,1.7882496118545532
jepa_latent_128,percent AT8 positive area_Grey matter,84,-0.06338529521128415,0.07678444871924674,-0.09819901899053529,1.1469782590866089
jepa_latent_128,percent NeuN positive area_Grey matter,84,-0.04697308748171276,0.2397286625493571,0.00958298276449221,1.5138198137283325
jepa_latent_128,percent 6e10 positive area_Grey matter,84,-0.05873003046161775,0.16808747595423712,-0.08210723572303347,1.9584017992019653
jepa_latent_128,percent GFAP positive area_Grey matter,84,-0.06557527928316358,-0.08105700111369848,-0.24462876316227478,3.9846019744873047
jepa_latent_128,percent Iba1 positive area_Grey matter,84,-0.05826717656079199,-0.03229725625189835,-0.2234993100504048,1.7722480297088623
