scenario_id,control_type,metric,number_of_graphs,distinct_edge_set_hashes,distinct_input_delta_vector_hashes,distinct_latent_output_vector_hashes,distinct_metric_values,null_min,null_max,null_range,null_standard_deviation,frozen_statistics_zero_variance,edge_sets_differ,input_deltas_differ,latent_outputs_differ,control_input_diversity_status,validated_regulation,validated_grn_claim,causal_validation_pass,therapeutic_target_claim,biological_benefit_claim
SPI1_down_0p10,expression_matched_random_targets,mean_full_changed_feature_l2_delta_norm,50,50,50,50,50,0.0219312014841405,0.0233498484710321,0.0014186469868916023,0.0002789428298415708,False,True,True,True,distinct_control_inputs_and_metric_variation,False,False,False,False,False
SPI1_down_0p10,expression_matched_random_targets,mean_target_only_l1_delta_norm,50,50,50,50,50,0.0271894327886335,0.0309472568532478,0.0037578240646143034,0.0008199086341774612,False,True,True,True,distinct_control_inputs_and_metric_variation,False,False,False,False,False
SPI1_down_0p10,expression_matched_random_targets,mean_target_only_l2_delta_norm,50,50,50,50,50,0.013986316505589,0.0151357480550676,0.0011494315494786009,0.00024346930927681605,False,True,True,True,distinct_control_inputs_and_metric_variation,False,False,False,False,False
SPI1_down_0p10,no_graph,mean_clipping_fraction,1,1,1,1,1,0.90625,0.90625,0.0,,False,False,False,False,single_control_input_or_no_graph,False,False,False,False,False
SPI1_down_0p10,no_graph,mean_cosine_similarity,1,1,1,1,1,1.000000033527613,1.000000033527613,0.0,,False,False,False,False,single_control_input_or_no_graph,False,False,False,False,False
SPI1_down_0p10,no_graph,mean_euclidean_displacement,1,1,1,1,1,2.929984657384921e-05,2.929984657384921e-05,0.0,,False,False,False,False,single_control_input_or_no_graph,False,False,False,False,False
SPI1_down_0p10,no_graph,mean_full_changed_feature_l1_delta_norm,1,1,1,1,1,0.009375,0.009375,0.0,,False,False,False,False,single_control_input_or_no_graph,False,False,False,False,False
SPI1_down_0p10,no_graph,mean_full_changed_feature_l2_delta_norm,1,1,1,1,1,0.009375,0.009375,0.0,,False,False,False,False,single_control_input_or_no_graph,False,False,False,False,False
SPI1_down_0p10,no_graph,mean_target_only_l1_delta_norm,1,1,1,1,1,0.0,0.0,0.0,,False,False,False,False,single_control_input_or_no_graph,False,False,False,False,False
SPI1_down_0p10,no_graph,mean_target_only_l2_delta_norm,1,1,1,1,1,0.0,0.0,0.0,,False,False,False,False,single_control_input_or_no_graph,False,False,False,False,False
SPI1_down_0p10,tf_label_shuffle,mean_clipping_fraction,50,50,50,50,10,0.6729166666666666,0.7375,0.06458333333333344,0.020736338835467553,False,True,True,True,distinct_control_inputs_and_metric_variation,False,False,False,False,False
SPI1_down_0p10,tf_label_shuffle,mean_cosine_similarity,50,50,50,50,19,1.0,1.000000048428774,4.842877410204949e-08,9.800359007144593e-09,False,True,True,True,distinct_control_inputs_and_metric_variation,False,False,False,False,False
SPI1_down_0p10,tf_label_shuffle,mean_euclidean_displacement,50,50,50,50,50,7.119118001241986e-05,8.239502778906171e-05,1.1203847776641851e-05,2.4786544828107977e-06,False,True,True,True,distinct_control_inputs_and_metric_variation,False,False,False,False,False
SPI1_down_0p10,tf_label_shuffle,mean_full_changed_feature_l1_delta_norm,50,50,50,50,50,0.0347537544638521,0.0417771744724888,0.007023420008636698,0.001532705741781152,False,True,True,True,distinct_control_inputs_and_metric_variation,False,False,False,False,False
SPI1_down_0p10,tf_label_shuffle,mean_full_changed_feature_l2_delta_norm,50,50,50,50,50,0.0206743306194256,0.0241140279481389,0.0034396973287133016,0.0007353493372816275,False,True,True,True,distinct_control_inputs_and_metric_variation,False,False,False,False,False
SPI1_down_0p10,tf_label_shuffle,mean_target_only_l1_delta_norm,50,50,50,50,50,0.0253787544638521,0.0324021744724888,0.007023420008636698,0.0015327057417811535,False,True,True,True,distinct_control_inputs_and_metric_variation,False,False,False,False,False
SPI1_down_0p10,tf_label_shuffle,mean_target_only_l2_delta_norm,50,50,50,50,50,0.0128240507797461,0.0164758864907189,0.0036518357109728023,0.0007604370530823639,False,True,True,True,distinct_control_inputs_and_metric_variation,False,False,False,False,False
SPI1_down_0p25,degree_preserving_edge_shuffle,mean_clipping_fraction,50,48,22,22,7,0.725,0.7375,0.012500000000000067,0.0037655572985559093,False,True,True,True,distinct_control_inputs_and_metric_variation,False,False,False,False,False
SPI1_down_0p25,degree_preserving_edge_shuffle,mean_cosine_similarity,50,48,22,22,10,0.9999999720603228,0.9999999962747096,2.421438682898014e-08,5.034699990179388e-09,False,True,True,True,distinct_control_inputs_and_metric_variation,False,False,False,False,False
SPI1_down_0p25,degree_preserving_edge_shuffle,mean_euclidean_displacement,50,48,22,22,22,0.0001901669406834,0.000199475810632,9.3088699486e-06,2.484506363957751e-06,False,True,True,True,distinct_control_inputs_and_metric_variation,False,False,False,False,False
SPI1_down_0p25,degree_preserving_edge_shuffle,mean_full_changed_feature_l1_delta_norm,50,48,22,22,13,0.0944965230193577,0.0975799055328367,0.003083382513479005,0.0009414027563901484,False,True,True,True,distinct_control_inputs_and_metric_variation,False,False,False,False,False
SPI1_down_0p25,degree_preserving_edge_shuffle,mean_full_changed_feature_l2_delta_norm,50,48,22,22,22,0.0549270137725697,0.0556859813347222,0.0007589675621524974,0.0002374219553085693,False,True,True,True,distinct_control_inputs_and_metric_variation,False,False,False,False,False
SPI1_down_0p25,degree_preserving_edge_shuffle,mean_target_only_l1_delta_norm,50,48,22,22,13,0.0710590230193577,0.0741424055328367,0.003083382513479005,0.0009414027563901483,False,True,True,True,distinct_control_inputs_and_metric_variation,False,False,False,False,False
SPI1_down_0p25,degree_preserving_edge_shuffle,mean_target_only_l2_delta_norm,50,48,22,22,22,0.0355480112892549,0.0362956504061695,0.0007476391169145974,0.00023327370518409334,False,True,True,True,distinct_control_inputs_and_metric_variation,False,False,False,False,False
SPI1_down_0p25,expression_matched_random_targets,mean_clipping_fraction,50,50,50,50,16,0.7166666666666667,0.7479166666666667,0.03125,0.007440357141904759,False,True,True,True,distinct_control_inputs_and_metric_variation,False,False,False,False,False
SPI1_down_0p25,expression_matched_random_targets,mean_cosine_similarity,50,50,50,50,21,0.999999973922968,1.0000000223517418,4.842877376898258e-08,9.913495600627569e-09,False,True,True,True,distinct_control_inputs_and_metric_variation,False,False,False,False,False
SPI1_down_0p25,expression_matched_random_targets,mean_euclidean_displacement,50,50,50,50,50,0.0001334916672135,0.0001725852953313,3.909362811779999e-05,8.863968579923472e-06,False,True,True,True,distinct_control_inputs_and_metric_variation,False,False,False,False,False
SPI1_down_0p25,expression_matched_random_targets,mean_full_changed_feature_l1_delta_norm,50,50,50,50,50,0.0914110819715835,0.1008056421331191,0.0093945601615356,0.0020497715854436668,False,True,True,True,distinct_control_inputs_and_metric_variation,False,False,False,False,False
SPI1_down_0p25,expression_matched_random_targets,mean_full_changed_feature_l2_delta_norm,50,50,50,50,50,0.054828003710351,0.0583746211775802,0.0035466174672292017,0.0006973570746039403,False,True,True,True,distinct_control_inputs_and_metric_variation,False,False,False,False,False
SPI1_down_0p25,expression_matched_random_targets,mean_target_only_l1_delta_norm,50,50,50,50,50,0.0679735819715835,0.0773681421331191,0.0093945601615356,0.0020497715854436668,False,True,True,True,distinct_control_inputs_and_metric_variation,False,False,False,False,False
SPI1_down_0p25,expression_matched_random_targets,mean_target_only_l2_delta_norm,50,50,50,50,50,0.0349657912639724,0.0378393701376688,0.0028735788736963946,0.0006086732731920367,False,True,True,True,distinct_control_inputs_and_metric_variation,False,False,False,False,False
SPI1_down_0p25,no_graph,mean_clipping_fraction,1,1,1,1,1,0.90625,0.90625,0.0,,False,False,False,False,single_control_input_or_no_graph,False,False,False,False,False
SPI1_down_0p25,no_graph,mean_cosine_similarity,1,1,1,1,1,1.0000000037252903,1.0000000037252903,0.0,,False,False,False,False,single_control_input_or_no_graph,False,False,False,False,False
SPI1_down_0p25,no_graph,mean_euclidean_displacement,1,1,1,1,1,7.3239244557044e-05,7.3239244557044e-05,0.0,,False,False,False,False,single_control_input_or_no_graph,False,False,False,False,False
SPI1_down_0p25,no_graph,mean_full_changed_feature_l1_delta_norm,1,1,1,1,1,0.0234375,0.0234375,0.0,,False,False,False,False,single_control_input_or_no_graph,False,False,False,False,False
SPI1_down_0p25,no_graph,mean_full_changed_feature_l2_delta_norm,1,1,1,1,1,0.0234375,0.0234375,0.0,,False,False,False,False,single_control_input_or_no_graph,False,False,False,False,False
SPI1_down_0p25,no_graph,mean_target_only_l1_delta_norm,1,1,1,1,1,0.0,0.0,0.0,,False,False,False,False,single_control_input_or_no_graph,False,False,False,False,False
SPI1_down_0p25,no_graph,mean_target_only_l2_delta_norm,1,1,1,1,1,0.0,0.0,0.0,,False,False,False,False,single_control_input_or_no_graph,False,False,False,False,False
SPI1_down_0p25,tf_label_shuffle,mean_clipping_fraction,50,50,50,50,10,0.6729166666666666,0.7375,0.06458333333333344,0.020736338835467553,False,True,True,True,distinct_control_inputs_and_metric_variation,False,False,False,False,False
SPI1_down_0p25,tf_label_shuffle,mean_cosine_similarity,50,50,50,50,22,0.9999999683350324,1.000000011175871,4.2840838543334314e-08,1.0688561547506986e-08,False,True,True,True,distinct_control_inputs_and_metric_variation,False,False,False,False,False
SPI1_down_0p25,tf_label_shuffle,mean_euclidean_displacement,50,50,50,50,50,0.0001779650666549,0.0002059765253079,2.8011458653000006e-05,6.198592916496805e-06,False,True,True,True,distinct_control_inputs_and_metric_variation,False,False,False,False,False
SPI1_down_0p25,tf_label_shuffle,mean_full_changed_feature_l1_delta_norm,50,50,50,50,50,0.0868843861596306,0.104442936181222,0.0175585500215914,0.003831764354452869,False,True,True,True,distinct_control_inputs_and_metric_variation,False,False,False,False,False
SPI1_down_0p25,tf_label_shuffle,mean_full_changed_feature_l2_delta_norm,50,50,50,50,50,0.0516858265485642,0.0602850698703474,0.008599243321783204,0.0018383733432040584,False,True,True,True,distinct_control_inputs_and_metric_variation,False,False,False,False,False
SPI1_down_0p25,tf_label_shuffle,mean_target_only_l1_delta_norm,50,50,50,50,50,0.0634468861596306,0.081005436181222,0.0175585500215914,0.0038317643544528712,False,True,True,True,distinct_control_inputs_and_metric_variation,False,False,False,False,False
SPI1_down_0p25,tf_label_shuffle,mean_target_only_l2_delta_norm,50,50,50,50,50,0.0320601269493655,0.0411897162267974,0.009129589277431904,0.0019010926327059135,False,True,True,True,distinct_control_inputs_and_metric_variation,False,False,False,False,False
SPI1_up_0p10,degree_preserving_edge_shuffle,mean_clipping_fraction,50,48,22,22,1,0.0,0.0,0.0,0.0,True,True,True,True,metric_invariant_despite_distinct_control_inputs,False,False,False,False,False
SPI1_up_0p10,degree_preserving_edge_shuffle,mean_cosine_similarity,50,48,22,22,14,0.9999999534338712,0.9999999888241292,3.539025805743279e-08,9.260924845006234e-09,False,True,True,True,distinct_control_inputs_and_metric_variation,False,False,False,False,False
SPI1_up_0p10,degree_preserving_edge_shuffle,mean_euclidean_displacement,50,48,22,22,22,0.000342170264048,0.0003615883078964,1.9418043848400005e-05,5.366750973554991e-06,False,True,True,True,distinct_control_inputs_and_metric_variation,False,False,False,False,False
SPI1_up_0p10,degree_preserving_edge_shuffle,mean_full_changed_feature_l1_delta_norm,50,48,22,22,1,0.2000000000000001,0.2000000000000002,1.1102230246251565e-16,7.268115783753716e-17,True,True,True,True,metric_invariant_despite_distinct_control_inputs,False,False,False,False,False
SPI1_up_0p10,degree_preserving_edge_shuffle,mean_full_changed_feature_l2_delta_norm,50,48,22,22,1,0.1036249982115835,0.1036249982115835,0.0,1.401868266681942e-17,True,True,True,True,metric_invariant_despite_distinct_control_inputs,False,False,False,False,False
SPI1_up_0p10,degree_preserving_edge_shuffle,mean_target_only_l1_delta_norm,50,48,22,22,1,0.1000000000000001,0.1000000000000002,9.71445146547012e-17,4.815575637255844e-17,True,True,True,True,metric_invariant_despite_distinct_control_inputs,False,False,False,False,False
SPI1_up_0p10,degree_preserving_edge_shuffle,mean_target_only_l2_delta_norm,50,48,22,22,1,0.0271687367087738,0.0271687367087739,1.0061396160665481e-16,5.108891516207854e-17,True,True,True,True,metric_invariant_despite_distinct_control_inputs,False,False,False,False,False
SPI1_up_0p10,expression_matched_random_targets,mean_clipping_fraction,50,50,50,50,2,0.0,0.0020833333333333,0.0020833333333333,0.0004123930494211546,False,True,True,True,distinct_control_inputs_and_metric_variation,False,False,False,False,False
SPI1_up_0p10,expression_matched_random_targets,mean_cosine_similarity,50,50,50,50,24,0.9999999720603228,1.0000000223517418,5.029141902923584e-08,1.1787912899626428e-08,False,True,True,True,distinct_control_inputs_and_metric_variation,False,False,False,False,False
SPI1_up_0p10,expression_matched_random_targets,mean_euclidean_displacement,50,50,50,50,50,0.0002517953560072,0.000312366869366,6.057151335880001e-05,1.5208934601786374e-05,False,True,True,True,distinct_control_inputs_and_metric_variation,False,False,False,False,False
SPI1_up_0p10,expression_matched_random_targets,mean_full_changed_feature_l1_delta_norm,50,50,50,50,3,0.1997542482139389,0.2000000000000002,0.00024575178606131565,4.009526539283869e-05,False,True,True,True,distinct_control_inputs_and_metric_variation,False,False,False,False,False
SPI1_up_0p10,expression_matched_random_targets,mean_full_changed_feature_l2_delta_norm,50,50,50,50,3,0.1036156597471877,0.1036249982115835,9.338464395797219e-06,1.3923413985550575e-06,False,True,True,True,distinct_control_inputs_and_metric_variation,False,False,False,False,False
SPI1_up_0p10,expression_matched_random_targets,mean_target_only_l1_delta_norm,50,50,50,50,3,0.0997542482139388,0.1000000000000002,0.0002457517860613989,4.0095265392841256e-05,False,True,True,True,distinct_control_inputs_and_metric_variation,False,False,False,False,False
SPI1_up_0p10,expression_matched_random_targets,mean_target_only_l2_delta_norm,50,50,50,50,3,0.0271323920681428,0.0271687367087739,3.6344640631100905e-05,5.4113616743173435e-06,False,True,True,True,distinct_control_inputs_and_metric_variation,False,False,False,False,False
SPI1_up_0p10,no_graph,mean_clipping_fraction,1,1,1,1,1,0.0,0.0,0.0,,False,False,False,False,single_control_input_or_no_graph,False,False,False,False,False
SPI1_up_0p10,no_graph,mean_cosine_similarity,1,1,1,1,1,1.000000013038516,1.000000013038516,0.0,,False,False,False,False,single_control_input_or_no_graph,False,False,False,False,False
SPI1_up_0p10,no_graph,mean_euclidean_displacement,1,1,1,1,1,0.0002625107429139,0.0002625107429139,0.0,,False,False,False,False,single_control_input_or_no_graph,False,False,False,False,False
SPI1_up_0p10,no_graph,mean_full_changed_feature_l1_delta_norm,1,1,1,1,1,0.1,0.1,0.0,,False,False,False,False,single_control_input_or_no_graph,False,False,False,False,False
SPI1_up_0p10,no_graph,mean_full_changed_feature_l2_delta_norm,1,1,1,1,1,0.1,0.1,0.0,,False,False,False,False,single_control_input_or_no_graph,False,False,False,False,False
SPI1_up_0p10,no_graph,mean_target_only_l1_delta_norm,1,1,1,1,1,0.0,0.0,0.0,,False,False,False,False,single_control_input_or_no_graph,False,False,False,False,False
SPI1_up_0p10,no_graph,mean_target_only_l2_delta_norm,1,1,1,1,1,0.0,0.0,0.0,,False,False,False,False,single_control_input_or_no_graph,False,False,False,False,False
SPI1_up_0p10,tf_label_shuffle,mean_clipping_fraction,50,50,50,50,2,0.0,0.05625,0.05625,0.02083095224488241,False,True,True,True,distinct_control_inputs_and_metric_variation,False,False,False,False,False
SPI1_up_0p10,tf_label_shuffle,mean_cosine_similarity,50,50,50,50,18,0.9999999459832908,0.9999999850988388,3.9115548022827795e-08,9.131963637162815e-09,False,True,True,True,distinct_control_inputs_and_metric_variation,False,False,False,False,False
SPI1_up_0p10,tf_label_shuffle,mean_euclidean_displacement,50,50,50,50,50,0.000336969212185,0.0003664183277578,2.9449115572799996e-05,6.953308838853761e-06,False,True,True,True,distinct_control_inputs_and_metric_variation,False,False,False,False,False
SPI1_up_0p10,tf_label_shuffle,mean_full_changed_feature_l1_delta_norm,50,50,50,50,9,0.197923517661271,0.2000000000000001,0.002076482338729091,0.0007109343648862014,False,True,True,True,distinct_control_inputs_and_metric_variation,False,False,False,False,False
SPI1_up_0p10,tf_label_shuffle,mean_full_changed_feature_l2_delta_norm,50,50,50,50,50,0.103630179630955,0.1041849057887894,0.0005547261578344037,0.00010660955334501003,False,True,True,True,distinct_control_inputs_and_metric_variation,False,False,False,False,False
SPI1_up_0p10,tf_label_shuffle,mean_target_only_l1_delta_norm,50,50,50,50,9,0.0979235176612709,0.1000000000000001,0.002076482338729202,0.0007109343648862004,False,True,True,True,distinct_control_inputs_and_metric_variation,False,False,False,False,False
SPI1_up_0p10,tf_label_shuffle,mean_target_only_l2_delta_norm,50,50,50,50,50,0.0271884926088962,0.0292317395003945,0.002043246891498301,0.00039492355546332886,False,True,True,True,distinct_control_inputs_and_metric_variation,False,False,False,False,False
SPI1_up_0p25,degree_preserving_edge_shuffle,mean_clipping_fraction,50,48,22,22,1,0.0,0.0,0.0,0.0,True,True,True,True,metric_invariant_despite_distinct_control_inputs,False,False,False,False,False
SPI1_up_0p25,degree_preserving_edge_shuffle,mean_cosine_similarity,50,48,22,22,15,0.9999995846301316,0.999999636784196,5.21540644005114e-08,1.431150431018509e-08,False,True,True,True,distinct_control_inputs_and_metric_variation,False,False,False,False,False
SPI1_up_0p25,degree_preserving_edge_shuffle,mean_euclidean_displacement,50,48,22,22,22,0.0008555223002986,0.0009041106550284,4.858835472980002e-05,1.3428623772266223e-05,False,True,True,True,distinct_control_inputs_and_metric_variation,False,False,False,False,False
SPI1_up_0p25,degree_preserving_edge_shuffle,mean_full_changed_feature_l1_delta_norm,50,48,22,22,1,0.4999999999999999,0.5,1.1102230246251565e-16,2.74708955197652e-17,True,True,True,True,metric_invariant_despite_distinct_control_inputs,False,False,False,False,False
SPI1_up_0p25,degree_preserving_edge_shuffle,mean_full_changed_feature_l2_delta_norm,50,48,22,22,1,0.2590624955289586,0.2590624955289586,0.0,0.0,True,True,True,True,metric_invariant_despite_distinct_control_inputs,False,False,False,False,False
SPI1_up_0p25,degree_preserving_edge_shuffle,mean_target_only_l1_delta_norm,50,48,22,22,1,0.2499999999999999,0.25,1.1102230246251565e-16,5.960825634029851e-17,True,True,True,True,metric_invariant_despite_distinct_control_inputs,False,False,False,False,False
SPI1_up_0p25,degree_preserving_edge_shuffle,mean_target_only_l2_delta_norm,50,48,22,22,1,0.0679218417719346,0.0679218417719346,0.0,0.0,True,True,True,True,metric_invariant_despite_distinct_control_inputs,False,False,False,False,False
SPI1_up_0p25,expression_matched_random_targets,mean_clipping_fraction,50,50,50,50,2,0.0,0.0020833333333333,0.0020833333333333,0.0004123930494211546,False,True,True,True,distinct_control_inputs_and_metric_variation,False,False,False,False,False
SPI1_up_0p25,expression_matched_random_targets,mean_cosine_similarity,50,50,50,50,32,0.9999997075647116,0.999999824911356,1.1734664440155029e-07,3.090896156301907e-08,False,True,True,True,distinct_control_inputs_and_metric_variation,False,False,False,False,False
SPI1_up_0p25,expression_matched_random_targets,mean_euclidean_displacement,50,50,50,50,50,0.0006295460098044,0.0007809382568666,0.0001513922470622001,3.8028689590396635e-05,False,True,True,True,distinct_control_inputs_and_metric_variation,False,False,False,False,False
SPI1_up_0p25,expression_matched_random_targets,mean_full_changed_feature_l1_delta_norm,50,50,50,50,3,0.4993856205348468,0.5000000000000001,0.000614379465153303,0.00010023816348209648,False,True,True,True,distinct_control_inputs_and_metric_variation,False,False,False,False,False
SPI1_up_0p25,expression_matched_random_targets,mean_full_changed_feature_l2_delta_norm,50,50,50,50,3,0.2590391493679692,0.2590624955289587,2.334616098953468e-05,3.480853496385464e-06,False,True,True,True,distinct_control_inputs_and_metric_variation,False,False,False,False,False
SPI1_up_0p25,expression_matched_random_targets,mean_target_only_l1_delta_norm,50,50,50,50,3,0.2493856205348467,0.2500000000000001,0.000614379465153414,0.00010023816348209911,False,True,True,True,distinct_control_inputs_and_metric_variation,False,False,False,False,False
SPI1_up_0p25,expression_matched_random_targets,mean_target_only_l2_delta_norm,50,50,50,50,3,0.0678309801703571,0.0679218417719346,9.086160157749379e-05,1.3528404185786648e-05,False,True,True,True,distinct_control_inputs_and_metric_variation,False,False,False,False,False
SPI1_up_0p25,no_graph,mean_clipping_fraction,1,1,1,1,1,0.0,0.0,0.0,,False,False,False,False,single_control_input_or_no_graph,False,False,False,False,False
SPI1_up_0p25,no_graph,mean_cosine_similarity,1,1,1,1,1,0.9999997951090336,0.9999997951090336,0.0,,False,False,False,False,single_control_input_or_no_graph,False,False,False,False,False
SPI1_up_0p25,no_graph,mean_euclidean_displacement,1,1,1,1,1,0.0006563247870872,0.0006563247870872,0.0,,False,False,False,False,single_control_input_or_no_graph,False,False,False,False,False
SPI1_up_0p25,no_graph,mean_full_changed_feature_l1_delta_norm,1,1,1,1,1,0.25,0.25,0.0,,False,False,False,False,single_control_input_or_no_graph,False,False,False,False,False
SPI1_up_0p25,no_graph,mean_full_changed_feature_l2_delta_norm,1,1,1,1,1,0.25,0.25,0.0,,False,False,False,False,single_control_input_or_no_graph,False,False,False,False,False
SPI1_up_0p25,no_graph,mean_target_only_l1_delta_norm,1,1,1,1,1,0.0,0.0,0.0,,False,False,False,False,single_control_input_or_no_graph,False,False,False,False,False
SPI1_up_0p25,no_graph,mean_target_only_l2_delta_norm,1,1,1,1,1,0.0,0.0,0.0,,False,False,False,False,single_control_input_or_no_graph,False,False,False,False,False
SPI1_up_0p25,tf_label_shuffle,mean_clipping_fraction,50,50,50,50,2,0.0,0.05625,0.05625,0.02083095224488241,False,True,True,True,distinct_control_inputs_and_metric_variation,False,False,False,False,False
SPI1_up_0p25,tf_label_shuffle,mean_cosine_similarity,50,50,50,50,23,0.9999995827674866,0.9999996535480022,7.078051567077637e-08,1.694340682573858e-08,False,True,True,True,distinct_control_inputs_and_metric_variation,False,False,False,False,False
SPI1_up_0p25,tf_label_shuffle,mean_euclidean_displacement,50,50,50,50,50,0.0008425033020103,0.0009161749367194,7.367163470910004e-05,1.7397630526614928e-05,False,True,True,True,distinct_control_inputs_and_metric_variation,False,False,False,False,False
SPI1_up_0p25,tf_label_shuffle,mean_full_changed_feature_l1_delta_norm,50,50,50,50,9,0.4948087941531771,0.5000000000000002,0.005191205846823144,0.0017773359122154968,False,True,True,True,distinct_control_inputs_and_metric_variation,False,False,False,False,False
SPI1_up_0p25,tf_label_shuffle,mean_full_changed_feature_l2_delta_norm,50,50,50,50,50,0.2590754490773876,0.2604622644719735,0.0013868153945859052,0.00026652388336252355,False,True,True,True,distinct_control_inputs_and_metric_variation,False,False,False,False,False
SPI1_up_0p25,tf_label_shuffle,mean_target_only_l1_delta_norm,50,50,50,50,9,0.244808794153177,0.2500000000000002,0.005191205846823227,0.0017773359122154968,False,True,True,True,distinct_control_inputs_and_metric_variation,False,False,False,False,False
SPI1_up_0p25,tf_label_shuffle,mean_target_only_l2_delta_norm,50,50,50,50,50,0.0679712315222407,0.0730793487509864,0.005108117228745698,0.0009873088886583209,False,True,True,True,distinct_control_inputs_and_metric_variation,False,False,False,False,False
STAT1_down_0p10,degree_preserving_edge_shuffle,mean_clipping_fraction,50,48,43,43,8,0.6746323529411765,0.6875,0.012867647058823484,0.003072366765170087,False,True,True,True,distinct_control_inputs_and_metric_variation,False,False,False,False,False
STAT1_down_0p10,degree_preserving_edge_shuffle,mean_cosine_similarity,50,48,43,43,21,1.0000000093132255,1.000000050291419,4.097819350512566e-08,1.0950848368441445e-08,False,True,True,True,distinct_control_inputs_and_metric_variation,False,False,False,False,False
STAT1_down_0p10,degree_preserving_edge_shuffle,mean_euclidean_displacement,50,48,43,43,43,0.0001092321735711,0.0001172562629676,8.024089396499999e-06,2.1389403549496747e-06,False,True,True,True,distinct_control_inputs_and_metric_variation,False,False,False,False,False
STAT1_down_0p10,degree_preserving_edge_shuffle,mean_full_changed_feature_l1_delta_norm,50,48,43,43,28,0.0599534028664928,0.0613895650409873,0.0014361621744945,0.0003405460885382205,False,True,True,True,distinct_control_inputs_and_metric_variation,False,False,False,False,False
STAT1_down_0p10,degree_preserving_edge_shuffle,mean_full_changed_feature_l2_delta_norm,50,48,43,43,39,0.0405475881717798,0.0408044559137486,0.0002568677419687998,6.849827733703837e-05,False,True,True,True,distinct_control_inputs_and_metric_variation,False,False,False,False,False
STAT1_down_0p10,degree_preserving_edge_shuffle,mean_target_only_l1_delta_norm,50,48,43,43,28,0.0287034028664928,0.0301395650409872,0.0014361621744943993,0.000340546088538209,False,True,True,True,distinct_control_inputs_and_metric_variation,False,False,False,False,False
STAT1_down_0p10,degree_preserving_edge_shuffle,mean_target_only_l2_delta_norm,50,48,43,43,39,0.0132034845791114,0.013607372714253,0.00040388813514160085,9.642296891138074e-05,False,True,True,True,distinct_control_inputs_and_metric_variation,False,False,False,False,False
STAT1_down_0p10,expression_matched_random_targets,mean_clipping_fraction,50,50,50,50,19,0.6544117647058824,0.6948529411764706,0.0404411764705882,0.008733424103902859,False,True,True,True,distinct_control_inputs_and_metric_variation,False,False,False,False,False
STAT1_down_0p10,expression_matched_random_targets,mean_cosine_similarity,50,50,50,50,17,1.0000000074505806,1.0000000447034836,3.725290298461914e-08,9.588552786037789e-09,False,True,True,True,distinct_control_inputs_and_metric_variation,False,False,False,False,False
STAT1_down_0p10,expression_matched_random_targets,mean_euclidean_displacement,50,50,50,50,50,9.615500528070696e-05,0.0001158563578087,1.9701352527993037e-05,3.595546648627664e-06,False,True,True,True,distinct_control_inputs_and_metric_variation,False,False,False,False,False
STAT1_down_0p10,expression_matched_random_targets,mean_full_changed_feature_l1_delta_norm,50,50,50,50,50,0.0590413202893699,0.0634181604491284,0.004376840159758505,0.0009392665089053308,False,True,True,True,distinct_control_inputs_and_metric_variation,False,False,False,False,False
STAT1_down_0p10,expression_matched_random_targets,mean_full_changed_feature_l2_delta_norm,50,50,50,50,50,0.0400244798071042,0.0410752096044764,0.0010507297973722032,0.0002515219595494985,False,True,True,True,distinct_control_inputs_and_metric_variation,False,False,False,False,False
STAT1_down_0p10,expression_matched_random_targets,mean_target_only_l1_delta_norm,50,50,50,50,50,0.0277913202893699,0.0321681604491284,0.0043768401597585015,0.0009392665089053267,False,True,True,True,distinct_control_inputs_and_metric_variation,False,False,False,False,False
STAT1_down_0p10,expression_matched_random_targets,mean_target_only_l2_delta_norm,50,50,50,50,50,0.0130517326468311,0.0140804030483125,0.001028670401481399,0.00025039720225415816,False,True,True,True,distinct_control_inputs_and_metric_variation,False,False,False,False,False
STAT1_down_0p10,no_graph,mean_clipping_fraction,1,1,1,1,1,0.6875,0.6875,0.0,,False,False,False,False,single_control_input_or_no_graph,False,False,False,False,False
STAT1_down_0p10,no_graph,mean_cosine_similarity,1,1,1,1,1,1.0000000298023224,1.0000000298023224,0.0,,False,False,False,False,single_control_input_or_no_graph,False,False,False,False,False
STAT1_down_0p10,no_graph,mean_euclidean_displacement,1,1,1,1,1,7.943456239445368e-05,7.943456239445368e-05,0.0,,False,False,False,False,single_control_input_or_no_graph,False,False,False,False,False
STAT1_down_0p10,no_graph,mean_full_changed_feature_l1_delta_norm,1,1,1,1,1,0.03125,0.03125,0.0,,False,False,False,False,single_control_input_or_no_graph,False,False,False,False,False
STAT1_down_0p10,no_graph,mean_full_changed_feature_l2_delta_norm,1,1,1,1,1,0.03125,0.03125,0.0,,False,False,False,False,single_control_input_or_no_graph,False,False,False,False,False
STAT1_down_0p10,no_graph,mean_target_only_l1_delta_norm,1,1,1,1,1,0.0,0.0,0.0,,False,False,False,False,single_control_input_or_no_graph,False,False,False,False,False
STAT1_down_0p10,no_graph,mean_target_only_l2_delta_norm,1,1,1,1,1,0.0,0.0,0.0,,False,False,False,False,single_control_input_or_no_graph,False,False,False,False,False
STAT1_down_0p10,tf_label_shuffle,mean_clipping_fraction,50,50,50,50,11,0.6746323529411765,0.7334558823529411,0.05882352941176461,0.02241312111292707,False,True,True,True,distinct_control_inputs_and_metric_variation,False,False,False,False,False
