input_id,source_version,expected_path,found,input_type,used_in_stage47,notes
I041,unknown,results\tables\cellxgene_normal_microglia_dataset_id_counts.csv,True,cell_state_or_disease_axis,True,read as local evidence only; no raw/intermediate file is staged
I042,unknown,results\tables\cellxgene_normal_microglia_development_stage_counts.csv,True,cell_state_or_disease_axis,True,read as local evidence only; no raw/intermediate file is staged
I043,unknown,results\tables\cellxgene_normal_microglia_disease_counts.csv,True,cell_state_or_disease_axis,True,read as local evidence only; no raw/intermediate file is staged
I044,unknown,results\tables\cellxgene_normal_microglia_donor_id_counts.csv,True,cell_state_or_disease_axis,True,read as local evidence only; no raw/intermediate file is staged
I045,unknown,results\tables\cellxgene_normal_microglia_matched_genes.csv,True,cell_state_or_disease_axis,True,read as local evidence only; no raw/intermediate file is staged
I046,unknown,results\tables\cellxgene_normal_microglia_missing_genes.csv,True,cell_state_or_disease_axis,True,read as local evidence only; no raw/intermediate file is staged
I047,unknown,results\tables\cellxgene_normal_microglia_suspension_type_counts.csv,True,cell_state_or_disease_axis,True,read as local evidence only; no raw/intermediate file is staged
I048,unknown,results\tables\cellxgene_normal_microglia_tissue_counts.csv,True,cell_state_or_disease_axis,True,read as local evidence only; no raw/intermediate file is staged
I049,unknown,results\tables\cellxgene_normal_microglia_tissue_general_counts.csv,True,cell_state_or_disease_axis,True,read as local evidence only; no raw/intermediate file is staged
I050,v1,results\tables\discovery_ablation_artifact_inventory_v1.csv,True,in_silico_perturbation_or_counterfactual,True,read as local evidence only; no raw/intermediate file is staged
I051,v1,results\tables\discovery_ablation_training_decision_packet_v1.csv,True,in_silico_perturbation_or_counterfactual,True,read as local evidence only; no raw/intermediate file is staged
I052,v1,results\tables\discovery_ablation_training_protocol_v1.csv,True,in_silico_perturbation_or_counterfactual,True,read as local evidence only; no raw/intermediate file is staged
I053,v1,results\tables\discovery_candidate_scorecard_v1.csv,True,candidate_or_mechanism,True,read as local evidence only; no raw/intermediate file is staged
I054,v1,results\tables\discovery_final_candidate_shortlist_v1.csv,True,candidate_or_mechanism,True,read as local evidence only; no raw/intermediate file is staged
I055,v2,results\tables\discovery_final_candidate_shortlist_v2.csv,True,candidate_or_mechanism,True,read as local evidence only; no raw/intermediate file is staged
I056,v3,results\tables\discovery_final_candidate_shortlist_v3.csv,True,candidate_or_mechanism,True,read as local evidence only; no raw/intermediate file is staged
I057,unknown,results\tables\discovery_graph_connected_feature_wide_pathology_axis_counterfactuals.csv,True,in_silico_perturbation_or_counterfactual,True,read as local evidence only; no raw/intermediate file is staged
I058,unknown,results\tables\discovery_pilot_feature_wide_pathology_axis_counterfactuals.csv,True,in_silico_perturbation_or_counterfactual,True,read as local evidence only; no raw/intermediate file is staged
I059,v1,results\tables\existing_v1_no_graph_ablation_compatibility_v1.csv,True,in_silico_perturbation_or_counterfactual,True,read as local evidence only; no raw/intermediate file is staged
I060,unknown,results\tables\gse138852_graph_jepa_zero_shot_aligned_sea_ad_trajectory_vectors.csv,True,cell_state_or_disease_axis,True,read as local evidence only; no raw/intermediate file is staged
I061,unknown,results\tables\gse138852_graph_jepa_zero_shot_aligned_trajectory_scores.csv,True,cell_state_or_disease_axis,True,read as local evidence only; no raw/intermediate file is staged
I062,unknown,results\tables\gse138852_graph_jepa_zero_shot_baseline_sea_ad_trajectory_vectors.csv,True,cell_state_or_disease_axis,True,read as local evidence only; no raw/intermediate file is staged
I063,unknown,results\tables\gse138852_graph_jepa_zero_shot_baseline_trajectory_scores.csv,True,cell_state_or_disease_axis,True,read as local evidence only; no raw/intermediate file is staged
I064,unknown,results\tables\microglia_pvm_jepa_all_module_preserved_cell_embeddings.csv,True,cell_state_or_disease_axis,True,read as local evidence only; no raw/intermediate file is staged
I065,unknown,results\tables\microglia_pvm_jepa_all_module_preserved_donor_embeddings.csv,True,cell_state_or_disease_axis,True,read as local evidence only; no raw/intermediate file is staged
I066,unknown,results\tables\microglia_pvm_jepa_all_module_preserved_e100_cell_embeddings.csv,True,cell_state_or_disease_axis,True,read as local evidence only; no raw/intermediate file is staged
I067,unknown,results\tables\microglia_pvm_jepa_all_module_preserved_e100_donor_embeddings.csv,True,cell_state_or_disease_axis,True,read as local evidence only; no raw/intermediate file is staged
I068,unknown,results\tables\microglia_pvm_jepa_all_module_preserved_e100_embedding_ridge.csv,True,cell_state_or_disease_axis,True,read as local evidence only; no raw/intermediate file is staged
I069,unknown,results\tables\microglia_pvm_jepa_all_module_preserved_embedding_ridge.csv,True,cell_state_or_disease_axis,True,read as local evidence only; no raw/intermediate file is staged
I070,unknown,results\tables\microglia_pvm_jepa_cell_embeddings.csv,True,cell_state_or_disease_axis,True,read as local evidence only; no raw/intermediate file is staged
I071,unknown,results\tables\microglia_pvm_jepa_donor_embeddings.csv,True,cell_state_or_disease_axis,True,read as local evidence only; no raw/intermediate file is staged
I072,unknown,results\tables\microglia_pvm_jepa_ema_expanded_balanced_e10_cell_embeddings.csv,True,cell_state_or_disease_axis,True,read as local evidence only; no raw/intermediate file is staged
I073,unknown,results\tables\microglia_pvm_jepa_ema_expanded_balanced_e10_donor_embeddings.csv,True,cell_state_or_disease_axis,True,read as local evidence only; no raw/intermediate file is staged
I074,unknown,results\tables\microglia_pvm_jepa_ema_expanded_balanced_e10_embedding_ridge.csv,True,cell_state_or_disease_axis,True,read as local evidence only; no raw/intermediate file is staged
I075,unknown,results\tables\microglia_pvm_jepa_ema_expanded_balanced_e20_cell_embeddings.csv,True,cell_state_or_disease_axis,True,read as local evidence only; no raw/intermediate file is staged
I076,unknown,results\tables\microglia_pvm_jepa_ema_expanded_balanced_e20_donor_embeddings.csv,True,cell_state_or_disease_axis,True,read as local evidence only; no raw/intermediate file is staged
I077,unknown,results\tables\microglia_pvm_jepa_ema_expanded_balanced_e20_embedding_ridge.csv,True,cell_state_or_disease_axis,True,read as local evidence only; no raw/intermediate file is staged
I078,unknown,results\tables\microglia_pvm_jepa_ema_expanded_balanced_e30_cell_embeddings.csv,True,cell_state_or_disease_axis,True,read as local evidence only; no raw/intermediate file is staged
I079,unknown,results\tables\microglia_pvm_jepa_ema_expanded_balanced_e30_donor_embeddings.csv,True,cell_state_or_disease_axis,True,read as local evidence only; no raw/intermediate file is staged
I080,unknown,results\tables\microglia_pvm_jepa_ema_expanded_balanced_e30_embedding_ridge.csv,True,cell_state_or_disease_axis,True,read as local evidence only; no raw/intermediate file is staged
I081,unknown,results\tables\microglia_pvm_jepa_ema_expanded_balanced_e40_cell_embeddings.csv,True,cell_state_or_disease_axis,True,read as local evidence only; no raw/intermediate file is staged
I082,unknown,results\tables\microglia_pvm_jepa_ema_expanded_balanced_e40_donor_embeddings.csv,True,cell_state_or_disease_axis,True,read as local evidence only; no raw/intermediate file is staged
I083,unknown,results\tables\microglia_pvm_jepa_ema_expanded_balanced_e40_embedding_ridge.csv,True,cell_state_or_disease_axis,True,read as local evidence only; no raw/intermediate file is staged
I084,unknown,results\tables\microglia_pvm_jepa_ema_var_expanded_balanced_e10_cell_embeddings.csv,True,cell_state_or_disease_axis,True,read as local evidence only; no raw/intermediate file is staged
I085,unknown,results\tables\microglia_pvm_jepa_ema_var_expanded_balanced_e10_donor_embeddings.csv,True,cell_state_or_disease_axis,True,read as local evidence only; no raw/intermediate file is staged
I086,unknown,results\tables\microglia_pvm_jepa_ema_var_expanded_balanced_e10_embedding_ridge.csv,True,cell_state_or_disease_axis,True,read as local evidence only; no raw/intermediate file is staged
I087,unknown,results\tables\microglia_pvm_jepa_ema_var_expanded_balanced_e20_cell_embeddings.csv,True,cell_state_or_disease_axis,True,read as local evidence only; no raw/intermediate file is staged
I088,unknown,results\tables\microglia_pvm_jepa_ema_var_expanded_balanced_e20_donor_embeddings.csv,True,cell_state_or_disease_axis,True,read as local evidence only; no raw/intermediate file is staged
I089,unknown,results\tables\microglia_pvm_jepa_ema_var_expanded_balanced_e20_embedding_ridge.csv,True,cell_state_or_disease_axis,True,read as local evidence only; no raw/intermediate file is staged
I090,unknown,results\tables\microglia_pvm_jepa_ema_var_expanded_balanced_e30_cell_embeddings.csv,True,cell_state_or_disease_axis,True,read as local evidence only; no raw/intermediate file is staged
I091,unknown,results\tables\microglia_pvm_jepa_ema_var_expanded_balanced_e30_donor_embeddings.csv,True,cell_state_or_disease_axis,True,read as local evidence only; no raw/intermediate file is staged
I092,unknown,results\tables\microglia_pvm_jepa_ema_var_expanded_balanced_e30_embedding_ridge.csv,True,cell_state_or_disease_axis,True,read as local evidence only; no raw/intermediate file is staged
I093,unknown,results\tables\microglia_pvm_jepa_ema_var_expanded_balanced_e40_cell_embeddings.csv,True,cell_state_or_disease_axis,True,read as local evidence only; no raw/intermediate file is staged
I094,unknown,results\tables\microglia_pvm_jepa_ema_var_expanded_balanced_e40_donor_embeddings.csv,True,cell_state_or_disease_axis,True,read as local evidence only; no raw/intermediate file is staged
I095,unknown,results\tables\microglia_pvm_jepa_ema_var_expanded_balanced_e40_embedding_ridge.csv,True,cell_state_or_disease_axis,True,read as local evidence only; no raw/intermediate file is staged
I096,unknown,results\tables\microglia_pvm_jepa_embedding_ridge.csv,True,cell_state_or_disease_axis,True,read as local evidence only; no raw/intermediate file is staged
I097,unknown,results\tables\microglia_pvm_jepa_expanded_modules_balanced_e40_cell_embeddings.csv,True,cell_state_or_disease_axis,True,read as local evidence only; no raw/intermediate file is staged
I098,unknown,results\tables\microglia_pvm_jepa_expanded_modules_balanced_e40_donor_embeddings.csv,True,cell_state_or_disease_axis,True,read as local evidence only; no raw/intermediate file is staged
I099,unknown,results\tables\microglia_pvm_jepa_expanded_modules_balanced_e40_embedding_ridge.csv,True,cell_state_or_disease_axis,True,read as local evidence only; no raw/intermediate file is staged
I100,unknown,results\tables\microglia_pvm_jepa_expanded_modules_balanced_e80_cell_embeddings.csv,True,cell_state_or_disease_axis,True,read as local evidence only; no raw/intermediate file is staged
I101,unknown,results\tables\microglia_pvm_jepa_expanded_modules_balanced_e80_donor_embeddings.csv,True,cell_state_or_disease_axis,True,read as local evidence only; no raw/intermediate file is staged
I102,unknown,results\tables\microglia_pvm_jepa_expanded_modules_balanced_e80_embedding_ridge.csv,True,cell_state_or_disease_axis,True,read as local evidence only; no raw/intermediate file is staged
I103,unknown,results\tables\microglia_pvm_jepa_mixed_cell_embeddings.csv,True,cell_state_or_disease_axis,True,read as local evidence only; no raw/intermediate file is staged
I104,unknown,results\tables\microglia_pvm_jepa_mixed_donor_embeddings.csv,True,cell_state_or_disease_axis,True,read as local evidence only; no raw/intermediate file is staged
I105,unknown,results\tables\microglia_pvm_jepa_mixed_embedding_ridge.csv,True,cell_state_or_disease_axis,True,read as local evidence only; no raw/intermediate file is staged
I106,unknown,results\tables\microglia_pvm_jepa_module_preserved_cell_embeddings.csv,True,cell_state_or_disease_axis,True,read as local evidence only; no raw/intermediate file is staged
I107,unknown,results\tables\microglia_pvm_jepa_module_preserved_donor_embeddings.csv,True,cell_state_or_disease_axis,True,read as local evidence only; no raw/intermediate file is staged
I108,unknown,results\tables\microglia_pvm_jepa_module_preserved_embedding_ridge.csv,True,cell_state_or_disease_axis,True,read as local evidence only; no raw/intermediate file is staged
I109,unknown,results\tables\microglia_pvm_model_comparison.csv,True,cell_state_or_disease_axis,True,read as local evidence only; no raw/intermediate file is staged
I110,unknown,results\tables\microglia_pvm_percent_AT8_gene_rankings.csv,True,cell_state_or_disease_axis,True,read as local evidence only; no raw/intermediate file is staged
I111,unknown,results\tables\microglia_pvm_percent_AT8_gene_set_scores.csv,True,cell_state_or_disease_axis,True,read as local evidence only; no raw/intermediate file is staged
I112,unknown,results\tables\microglia_pvm_pseudobulk_ridge_1000genes.csv,True,cell_state_or_disease_axis,True,read as local evidence only; no raw/intermediate file is staged
I113,v1,results\tables\no_graph_ablation_predictive_representation_comparison_v1.csv,True,in_silico_perturbation_or_counterfactual,True,read as local evidence only; no raw/intermediate file is staged
I114,v1,results\tables\no_graph_ablation_preflight_v1.csv,True,in_silico_perturbation_or_counterfactual,True,read as local evidence only; no raw/intermediate file is staged
I115,v1,results\tables\no_graph_ablation_training_run_manifest_v1.csv,True,in_silico_perturbation_or_counterfactual,True,read as local evidence only; no raw/intermediate file is staged
I116,unknown,results\tables\pathology_head_gene_counterfactual_donor.csv,True,in_silico_perturbation_or_counterfactual,True,read as local evidence only; no raw/intermediate file is staged
I117,unknown,results\tables\pathology_head_gene_counterfactual_summary.csv,True,in_silico_perturbation_or_counterfactual,True,read as local evidence only; no raw/intermediate file is staged
I118,unknown,results\tables\pathology_head_module_counterfactual_donor.csv,True,in_silico_perturbation_or_counterfactual,True,read as local evidence only; no raw/intermediate file is staged
I119,unknown,results\tables\pathology_head_module_counterfactual_summary.csv,True,in_silico_perturbation_or_counterfactual,True,read as local evidence only; no raw/intermediate file is staged
I120,unknown,results\tables\perturbseq_streaming_validation.csv,True,external_support_or_readiness,True,read as local evidence only; no raw/intermediate file is staged
I121,unknown,results\tables\sea_ad_low_pathology_microglia_pvm_relaxed_subset_summary.csv,True,cell_state_or_disease_axis,True,read as local evidence only; no raw/intermediate file is staged
I122,unknown,results\tables\sea_ad_low_pathology_microglia_pvm_strict_subset_summary.csv,True,cell_state_or_disease_axis,True,read as local evidence only; no raw/intermediate file is staged
I123,v1,results\tables\shuffled_graph_ablation_preflight_v1.csv,True,in_silico_perturbation_or_counterfactual,True,read as local evidence only; no raw/intermediate file is staged
I124,unknown,results\tables\stage27_external_matrix_readiness_v1.csv,True,external_support_or_readiness,True,read as local evidence only; no raw/intermediate file is staged
I125,v3,results\tables\stage32_external_cell_sample_summary_v1.csv,True,cell_state_or_disease_axis,True,read as local evidence only; no raw/intermediate file is staged
I126,v3,results\tables\stage32_external_dataset_role_audit_v1.csv,True,external_support_or_readiness,True,read as local evidence only; no raw/intermediate file is staged
I127,v3,results\tables\stage32_external_gene_overlap_v1.csv,True,external_support_or_readiness,True,read as local evidence only; no raw/intermediate file is staged
I128,v3,results\tables\stage32_external_holdout_protection_audit_v1.csv,True,external_support_or_readiness,True,read as local evidence only; no raw/intermediate file is staged
I129,v3,results\tables\stage32_external_matrix_inventory_v1.csv,True,external_support_or_readiness,True,read as local evidence only; no raw/intermediate file is staged
I130,v3,results\tables\stage32_external_pretraining_build_pass_fail_v1.csv,True,external_support_or_readiness,True,read as local evidence only; no raw/intermediate file is staged
I131,v3,results\tables\stage32_external_pretraining_matrix_manifest_v1.csv,True,external_support_or_readiness,True,read as local evidence only; no raw/intermediate file is staged
I132,v3,results\tables\stage32b_candidate_download_plan_v1.csv,True,candidate_or_mechanism,True,read as local evidence only; no raw/intermediate file is staged
I133,v3,results\tables\stage32c_candidate_matrix_recommendations_v1.csv,True,candidate_or_mechanism,True,read as local evidence only; no raw/intermediate file is staged
I134,v3,results\tables\stage32c_metadata_field_mapping_candidates_v1.csv,True,candidate_or_mechanism,True,read as local evidence only; no raw/intermediate file is staged
I135,v3,results\tables\stage33a_external_pretrained_pass_fail_v1.csv,True,external_support_or_readiness,True,read as local evidence only; no raw/intermediate file is staged
I136,v3,results\tables\stage33b_external_pretraining_audit_v1.csv,True,external_support_or_readiness,True,read as local evidence only; no raw/intermediate file is staged
I137,v3,results\tables\stage33c_external_pretraining_diagnostic_audit_v1.csv,True,external_support_or_readiness,True,read as local evidence only; no raw/intermediate file is staged
I138,v3,results\tables\stage35d_perturbation_resource_audit_v1.csv,True,in_silico_perturbation_or_counterfactual,True,read as local evidence only; no raw/intermediate file is staged
I139,v3,results\tables\stage36a_agent_ranked_hypotheses_v1.csv,True,other_context,False,read as local evidence only; no raw/intermediate file is staged
I140,v3,results\tables\stage36a_gene_hypothesis_scores_v1.csv,True,candidate_or_mechanism,True,read as local evidence only; no raw/intermediate file is staged
I141,v3,results\tables\stage36a_module_counterfactual_scores_v1.csv,True,in_silico_perturbation_or_counterfactual,True,read as local evidence only; no raw/intermediate file is staged
I142,v3,results\tables\stage36b_hypothesis_grounding_v1.csv,True,candidate_or_mechanism,True,read as local evidence only; no raw/intermediate file is staged
I143,v3,results\tables\stage36c_ranked_gene_hypotheses_v1.csv,True,other_context,False,read as local evidence only; no raw/intermediate file is staged
I144,v3,results\tables\stage36c_ranked_module_hypotheses_v1.csv,True,other_context,False,read as local evidence only; no raw/intermediate file is staged
I145,v3,results\tables\stage36c_target_level_hypothesis_summary_v1.csv,True,candidate_or_mechanism,True,read as local evidence only; no raw/intermediate file is staged
I146,v3,results\tables\stage36d_candidate_shortlist_v1.csv,True,candidate_or_mechanism,True,read as local evidence only; no raw/intermediate file is staged
I147,v3,results\tables\stage36e_frozen_mechanism_registry_v1.csv,True,other_context,False,read as local evidence only; no raw/intermediate file is staged
I148,v3,results\tables\stage36e_mechanism_to_assay_map_v1.csv,True,other_context,False,read as local evidence only; no raw/intermediate file is staged
I149,v3,results\tables\stage36e_priority_candidate_registry_v1.csv,True,candidate_or_mechanism,True,read as local evidence only; no raw/intermediate file is staged
I150,v3,results\tables\stage37b_candidate_validation_route_v1.csv,True,external_support_or_readiness,True,read as local evidence only; no raw/intermediate file is staged
I151,v3,results\tables\stage37b_rev1_conditional_validation_candidates_v1.csv,True,external_support_or_readiness,True,read as local evidence only; no raw/intermediate file is staged
I152,v3,results\tables\stage37b_rev1_external_support_candidates_v1.csv,True,external_support_or_readiness,True,read as local evidence only; no raw/intermediate file is staged
I153,v3,results\tables\stage37c_f_candidate_gene_mapping_matrix_v1.csv,True,candidate_or_mechanism,True,read as local evidence only; no raw/intermediate file is staged
I154,v3,results\tables\stage37c_f_candidate_level_external_support_summary_v1.csv,True,external_support_or_readiness,True,read as local evidence only; no raw/intermediate file is staged
I155,v3,results\tables\stage37c_f_dataset_specific_support_scores_v1.csv,True,external_support_or_readiness,True,read as local evidence only; no raw/intermediate file is staged
I156,v3,results\tables\stage37c_f_mechanism_gene_coverage_matrix_v1.csv,True,other_context,False,read as local evidence only; no raw/intermediate file is staged
I157,v3,results\tables\stage37c_f_mechanism_level_external_support_summary_v1.csv,True,external_support_or_readiness,True,read as local evidence only; no raw/intermediate file is staged
I158,v3,results\tables\stage37c_gse160936_support_scores_v1.csv,True,external_support_or_readiness,True,read as local evidence only; no raw/intermediate file is staged
I159,v3,results\tables\stage37d_gse125050_support_scores_v1.csv,True,external_support_or_readiness,True,read as local evidence only; no raw/intermediate file is staged
I160,v3,results\tables\stage37e_gse157827_support_scores_v1.csv,True,external_support_or_readiness,True,read as local evidence only; no raw/intermediate file is staged
I161,v3,results\tables\stage37f_gse138852_support_scores_v1.csv,True,external_support_or_readiness,True,read as local evidence only; no raw/intermediate file is staged
I162,v3,results\tables\stage38a_external_dataset_claim_level_v1.csv,True,external_support_or_readiness,True,read as local evidence only; no raw/intermediate file is staged
I163,v3,results\tables\stage38b_abeta_amyloid_support_results_v1.csv,True,cell_state_or_disease_axis,True,read as local evidence only; no raw/intermediate file is staged
I164,v3,results\tables\stage38b_candidate_gene_external_results_v1.csv,True,external_support_or_readiness,True,read as local evidence only; no raw/intermediate file is staged
I165,v3,results\tables\stage38b_external_support_tiers_v1.csv,True,external_support_or_readiness,True,read as local evidence only; no raw/intermediate file is staged
I166,v3,results\tables\stage38b_mechanism_external_results_v1.csv,True,external_support_or_readiness,True,read as local evidence only; no raw/intermediate file is staged
I167,v3,results\tables\stage38b_microglia_specificity_results_v1.csv,True,cell_state_or_disease_axis,True,read as local evidence only; no raw/intermediate file is staged
I168,v3,results\tables\stage38b_tau_ptau_support_results_v1.csv,True,external_support_or_readiness,True,read as local evidence only; no raw/intermediate file is staged
I169,v3,results\tables\stage38c_candidate_priority_after_external_support_v1.csv,True,external_support_or_readiness,True,read as local evidence only; no raw/intermediate file is staged
I170,v3,results\tables\stage38c_mechanism_priority_after_external_support_v1.csv,True,external_support_or_readiness,True,read as local evidence only; no raw/intermediate file is staged
I171,v3,results\tables\stage38c_microglia_priority_summary_v1.csv,True,cell_state_or_disease_axis,True,read as local evidence only; no raw/intermediate file is staged
I172,v3,results\tables\stage38c_tau_abeta_support_priority_v1.csv,True,cell_state_or_disease_axis,True,read as local evidence only; no raw/intermediate file is staged
I173,v3,results\tables\stage39a_external_file_metadata_inventory_v1.csv,True,external_support_or_readiness,True,read as local evidence only; no raw/intermediate file is staged
I174,v3,results\tables\stage39a_metadata_column_candidates_v1.csv,True,candidate_or_mechanism,True,read as local evidence only; no raw/intermediate file is staged
I175,v3,results\tables\stage39a_microglia_astrocyte_label_audit_v1.csv,True,cell_state_or_disease_axis,True,read as local evidence only; no raw/intermediate file is staged
I176,v3,results\tables\stage39b_lph_candidate_interpretation_audit_v1.csv,True,candidate_or_mechanism,True,read as local evidence only; no raw/intermediate file is staged
I177,v3,results\tables\stage39d_block_ablation_results_v1.csv,True,in_silico_perturbation_or_counterfactual,True,read as local evidence only; no raw/intermediate file is staged
I178,v3,results\tables\stage39f_candidate_model_registry_v1.csv,True,candidate_or_mechanism,True,read as local evidence only; no raw/intermediate file is staged
I179,v3,results\tables\stage39h_feature_block_ablation_registry_v1.csv,True,in_silico_perturbation_or_counterfactual,True,read as local evidence only; no raw/intermediate file is staged
I180,v3,results\tables\stage40b_best_candidate_summary_v1.csv,True,candidate_or_mechanism,True,read as local evidence only; no raw/intermediate file is staged
I181,v3,results\tables\stage40b_external_metadata_repair_plan_v1.csv,True,external_support_or_readiness,True,read as local evidence only; no raw/intermediate file is staged
I182,v3,results\tables\stage41c_candidate_registry_v1.csv,True,candidate_or_mechanism,True,read as local evidence only; no raw/intermediate file is staged
I183,v3,results\tables\stage41de_candidate_registry_v1.csv,True,candidate_or_mechanism,True,read as local evidence only; no raw/intermediate file is staged
I184,v3,results\tables\stage42_candidate_feature_registry_v1.csv,True,candidate_or_mechanism,True,read as local evidence only; no raw/intermediate file is staged
I185,v3,results\tables\stage42_external_cell_state_support_v1.csv,True,cell_state_or_disease_axis,True,read as local evidence only; no raw/intermediate file is staged
I186,v3,results\tables\stage42_external_dataset_inventory_v1.csv,True,external_support_or_readiness,True,read as local evidence only; no raw/intermediate file is staged
I187,v3,results\tables\stage42_external_gene_module_support_v1.csv,True,external_support_or_readiness,True,read as local evidence only; no raw/intermediate file is staged
