model,target,module,perturbation,intervention,Donor ID,prediction_model_scale_baseline,prediction_raw_scale_baseline,prediction_model_scale_perturbed,prediction_raw_scale_perturbed,delta_model_scale,delta_raw_scale
upgrade_fine_08,percent GFAP positive area_Grey matter,complement,complement,global_mean,H20.33.043,1.6626508,4.2732706,1.6627599,4.273846,0.0001090765,0.00057554245
upgrade_fine_08,percent GFAP positive area_Grey matter,complement,complement,global_mean,H20.33.044,1.871632,5.4988937,1.8706045,5.49222,-0.0010274649,-0.006673813
upgrade_fine_08,percent GFAP positive area_Grey matter,complement,complement,global_mean,H20.33.045,1.6320941,4.114574,1.6352084,4.130527,0.0031142235,0.015953064
upgrade_fine_08,percent GFAP positive area_Grey matter,complement,complement,global_mean,H20.33.046,1.8735175,5.5111594,1.8670623,5.469264,-0.006455183,-0.04189539
upgrade_fine_08,percent GFAP positive area_Grey matter,complement,complement,global_mean,H21.33.001,2.1457715,7.5486336,2.1278112,7.396468,-0.01796031,-0.15216541
upgrade_fine_08,percent GFAP positive area_Grey matter,complement,complement,global_mean,H21.33.002,1.7190181,4.5790477,1.7206458,4.588136,0.0016276836,0.009088516
upgrade_fine_08,percent GFAP positive area_Grey matter,complement,complement,global_mean,H21.33.003,1.6238407,4.072535,1.6137235,4.021474,-0.010117173,-0.051061153
upgrade_fine_08,percent GFAP positive area_Grey matter,complement,complement,global_mean,H21.33.004,1.7478403,4.742188,1.7417643,4.707404,-0.0060759783,-0.03478384
upgrade_fine_08,percent GFAP positive area_Grey matter,complement,complement,global_mean,H21.33.005,1.7731336,4.8892794,1.7705567,4.8741226,-0.0025769472,-0.015156746
upgrade_fine_08,percent GFAP positive area_Grey matter,complement,complement,global_mean,H21.33.006,1.5771717,3.8412437,1.5747947,3.8297496,-0.0023770332,-0.01149416
upgrade_fine_08,percent GFAP positive area_Grey matter,complement,complement,global_mean,H21.33.007,1.9609737,6.106243,1.9504164,6.0316153,-0.010557294,-0.07462788
upgrade_fine_08,percent GFAP positive area_Grey matter,complement,complement,global_mean,H21.33.008,1.976756,6.2192855,1.9645032,6.1313686,-0.012252808,-0.08791685
upgrade_fine_08,percent GFAP positive area_Grey matter,complement,complement,global_mean,H21.33.009,1.8711536,5.4957857,1.8809122,5.5594854,0.009758592,0.06369972
upgrade_fine_08,percent GFAP positive area_Grey matter,complement,complement,global_mean,H21.33.010,1.6166066,4.035972,1.6184015,4.0450196,0.0017949343,0.009047508
upgrade_fine_08,percent GFAP positive area_Grey matter,complement,complement,global_mean,H21.33.011,1.8046831,5.078045,1.8019626,5.061532,-0.0027204752,-0.01651287
upgrade_fine_08,percent GFAP positive area_Grey matter,complement,complement,global_mean,H21.33.012,1.7068014,4.511305,1.7046393,4.4994016,-0.002162099,-0.011903286
upgrade_fine_08,percent GFAP positive area_Grey matter,complement,complement,global_mean,H21.33.013,1.5930085,3.9185243,1.5944784,3.9257588,0.0014698505,0.0072345734
upgrade_fine_08,percent GFAP positive area_Grey matter,complement,complement,global_mean,H21.33.014,1.7467871,4.736143,1.7482712,4.744663,0.0014841557,0.0085196495
upgrade_fine_08,percent GFAP positive area_Grey matter,complement,complement,global_mean,H21.33.015,1.5159371,3.5536861,1.5151255,3.549992,-0.00081157684,-0.0036940575
upgrade_fine_08,percent GFAP positive area_Grey matter,complement,complement,global_mean,H21.33.016,1.6873698,4.4052453,1.6767647,4.348225,-0.010605097,-0.057020187
upgrade_fine_08,percent GFAP positive area_Grey matter,complement,complement,global_mean,H21.33.017,1.6588436,4.2532325,1.6712892,4.3190207,0.012445569,0.06578827
upgrade_fine_08,percent GFAP positive area_Grey matter,complement,complement,global_mean,H21.33.018,1.4627736,3.3179188,1.4626235,3.3172708,-0.0001500845,-0.0006480217
upgrade_fine_08,percent GFAP positive area_Grey matter,complement,complement,global_mean,H21.33.019,2.1326787,7.437438,2.1101694,7.2496386,-0.022509336,-0.18779945
upgrade_fine_08,percent GFAP positive area_Grey matter,complement,complement,global_mean,H21.33.020,1.7807302,4.9341884,1.7712278,4.878066,-0.009502411,-0.056122303
upgrade_fine_08,percent GFAP positive area_Grey matter,complement,complement,global_mean,H21.33.021,1.8038193,5.072797,1.7999016,5.0490522,-0.003917694,-0.023744583
upgrade_fine_08,percent GFAP positive area_Grey matter,complement,complement,global_mean,H21.33.022,1.662025,4.2699714,1.65821,4.249905,-0.0038149357,-0.020066261
upgrade_fine_08,percent GFAP positive area_Grey matter,complement,complement,global_mean,H21.33.023,1.7382318,4.6872783,1.7428856,4.7138076,0.0046538115,0.026529312
upgrade_fine_08,percent GFAP positive area_Grey matter,complement,complement,global_mean,H21.33.025,1.6714065,4.3196445,1.6708896,4.3168955,-0.0005168915,-0.0027489662
upgrade_fine_08,percent GFAP positive area_Grey matter,complement,complement,global_mean,H21.33.026,1.8087041,5.1025343,1.816308,5.149114,0.0076038837,0.046579838
upgrade_fine_08,percent GFAP positive area_Grey matter,complement,complement,global_mean,H21.33.027,1.665339,4.2874656,1.6678101,4.300547,0.0024710894,0.013081551
upgrade_fine_08,percent GFAP positive area_Grey matter,complement,complement,global_mean,H21.33.028,1.6489679,4.201608,1.6495004,4.204379,0.0005325079,0.0027709007
upgrade_fine_08,percent GFAP positive area_Grey matter,complement,complement,global_mean,H21.33.029,1.6295698,4.1016793,1.6271586,4.089393,-0.002411127,-0.012286186
upgrade_fine_08,percent GFAP positive area_Grey matter,complement,complement,global_mean,H21.33.030,1.9654127,6.137858,1.9612893,6.108486,-0.0041234493,-0.029371738
upgrade_fine_08,percent GFAP positive area_Grey matter,complement,complement,global_mean,H21.33.031,2.2242324,8.246383,2.2348175,8.344776,0.01058507,0.09839344
upgrade_fine_08,percent GFAP positive area_Grey matter,complement,complement,global_mean,H21.33.032,1.9696792,6.168377,1.9643441,6.1302347,-0.0053350925,-0.038142204
upgrade_fine_08,percent GFAP positive area_Grey matter,complement,complement,global_mean,H21.33.033,1.8182683,5.16118,1.8103638,5.1126704,-0.00790453,-0.048509598
upgrade_fine_08,percent GFAP positive area_Grey matter,complement,complement,global_mean,H21.33.034,1.9609201,6.105862,1.9714942,6.181399,0.010574102,0.07553673
upgrade_fine_08,percent GFAP positive area_Grey matter,complement,complement,global_mean,H21.33.035,2.0835166,7.032667,2.087884,7.0678253,0.0043673515,0.035158157
upgrade_fine_08,percent GFAP positive area_Grey matter,complement,complement,global_mean,H21.33.036,1.5895815,3.9016972,1.589551,3.9015474,-3.0517578e-05,-0.00014972687
upgrade_fine_08,percent GFAP positive area_Grey matter,complement,complement,global_mean,H21.33.037,1.8423098,5.311099,1.8417238,5.3074017,-0.00058603287,-0.0036973953
upgrade_fine_08,percent GFAP positive area_Grey matter,complement,complement,global_mean,H21.33.038,1.5812137,3.8608518,1.5774451,3.842568,-0.0037685633,-0.018283844
upgrade_fine_08,percent GFAP positive area_Grey matter,complement,complement,global_mean,H21.33.039,1.7545369,4.78077,1.7505038,4.7575026,-0.0040330887,-0.02326727
upgrade_fine_08,percent GFAP positive area_Grey matter,complement,complement,global_mean,H21.33.040,1.691876,4.4296575,1.7023023,4.4865646,0.010426283,0.056907177
upgrade_fine_08,percent GFAP positive area_Grey matter,complement,complement,global_mean,H21.33.041,1.7978402,5.036596,1.7968906,5.030866,-0.0009496212,-0.0057296753
upgrade_fine_08,percent GFAP positive area_Grey matter,complement,complement,global_mean,H21.33.042,2.0074615,6.444396,2.0117548,6.476425,0.0042932034,0.032029152
upgrade_fine_08,percent GFAP positive area_Grey matter,complement,complement,global_mean,H21.33.043,1.9309766,5.896242,1.9308801,5.895576,-9.6559525e-05,-0.0006661415
upgrade_fine_08,percent GFAP positive area_Grey matter,complement,complement,global_mean,H21.33.044,1.6565888,4.2414007,1.6501461,4.207741,-0.006442666,-0.033659935
upgrade_fine_08,percent GFAP positive area_Grey matter,complement,complement,global_mean,H21.33.045,1.7310104,4.646356,1.729217,4.6362395,-0.0017933846,-0.010116577
upgrade_fine_08,percent GFAP positive area_Grey matter,complement,complement,global_mean,H21.33.046,1.8811446,5.5610104,1.8778832,5.539647,-0.003261447,-0.021363258
upgrade_fine_08,percent GFAP positive area_Grey matter,complement,complement,global_mean,H21.33.047,1.6555841,4.2361374,1.6643386,4.2821784,0.008754492,0.04604101
upgrade_fine_08,percent GFAP positive area_Grey matter,lipid_metabolism,lipid_metabolism,global_mean,H19.33.004,1.6277814,4.0925636,1.6437492,4.174534,0.015967846,0.081970215
upgrade_fine_08,percent GFAP positive area_Grey matter,lipid_metabolism,lipid_metabolism,global_mean,H20.33.001,1.674095,4.333966,1.6846609,4.3906226,0.010565877,0.056656837
upgrade_fine_08,percent GFAP positive area_Grey matter,lipid_metabolism,lipid_metabolism,global_mean,H20.33.002,1.7074157,4.5146914,1.7228839,4.600657,0.01546824,0.08596563
upgrade_fine_08,percent GFAP positive area_Grey matter,lipid_metabolism,lipid_metabolism,global_mean,H20.33.004,1.8573624,5.406816,1.8582383,5.4124303,0.00087594986,0.0056142807
upgrade_fine_08,percent GFAP positive area_Grey matter,lipid_metabolism,lipid_metabolism,global_mean,H20.33.005,1.733035,4.6577992,1.7450858,4.7263927,0.012050867,0.0685935
upgrade_fine_08,percent GFAP positive area_Grey matter,lipid_metabolism,lipid_metabolism,global_mean,H20.33.008,1.6433778,4.172612,1.6529113,4.222161,0.0095335245,0.049548626
upgrade_fine_08,percent GFAP positive area_Grey matter,lipid_metabolism,lipid_metabolism,global_mean,H20.33.011,1.5313878,3.6245904,1.5542911,3.731731,0.022903323,0.10714054
upgrade_fine_08,percent GFAP positive area_Grey matter,lipid_metabolism,lipid_metabolism,global_mean,H20.33.012,1.9702173,6.172235,1.9798903,6.2419486,0.009672999,0.06971359
upgrade_fine_08,percent GFAP positive area_Grey matter,lipid_metabolism,lipid_metabolism,global_mean,H20.33.013,1.5877558,3.8927565,1.6085912,3.995768,0.0208354,0.10301161
upgrade_fine_08,percent GFAP positive area_Grey matter,lipid_metabolism,lipid_metabolism,global_mean,H20.33.014,1.6883147,4.4103546,1.7061559,4.5077486,0.01784122,0.09739399
upgrade_fine_08,percent GFAP positive area_Grey matter,lipid_metabolism,lipid_metabolism,global_mean,H20.33.015,1.5816236,3.8628445,1.5978534,3.942412,0.016229868,0.07956743
upgrade_fine_08,percent GFAP positive area_Grey matter,lipid_metabolism,lipid_metabolism,global_mean,H20.33.016,1.4271495,3.1668048,1.4408152,3.2241378,0.013665676,0.057332993
upgrade_fine_08,percent GFAP positive area_Grey matter,lipid_metabolism,lipid_metabolism,global_mean,H20.33.017,1.7005335,4.4768686,1.7052529,4.502777,0.0047193766,0.02590847
upgrade_fine_08,percent GFAP positive area_Grey matter,lipid_metabolism,lipid_metabolism,global_mean,H20.33.018,1.7883381,4.9795065,1.793645,5.011324,0.005306959,0.031817436
upgrade_fine_08,percent GFAP positive area_Grey matter,lipid_metabolism,lipid_metabolism,global_mean,H20.33.019,1.6322641,4.1154437,1.6422251,4.166653,0.009961009,0.05120945
upgrade_fine_08,percent GFAP positive area_Grey matter,lipid_metabolism,lipid_metabolism,global_mean,H20.33.020,1.7021518,4.4857388,1.7143515,4.5530734,0.0121997595,0.06733465
upgrade_fine_08,percent GFAP positive area_Grey matter,lipid_metabolism,lipid_metabolism,global_mean,H20.33.024,1.3729777,2.9470866,1.3865364,3.000968,0.013558626,0.053881407
upgrade_fine_08,percent GFAP positive area_Grey matter,lipid_metabolism,lipid_metabolism,global_mean,H20.33.025,1.977052,6.2214227,1.9818034,6.2558165,0.004751444,0.034393787
upgrade_fine_08,percent GFAP positive area_Grey matter,lipid_metabolism,lipid_metabolism,global_mean,H20.33.026,1.7162368,4.5635524,1.7247498,4.611117,0.008512974,0.047564507
upgrade_fine_08,percent GFAP positive area_Grey matter,lipid_metabolism,lipid_metabolism,global_mean,H20.33.027,1.7240106,4.606971,1.7377434,4.684501,0.013732791,0.077530384
upgrade_fine_08,percent GFAP positive area_Grey matter,lipid_metabolism,lipid_metabolism,global_mean,H20.33.028,1.5505711,3.7141614,1.5647423,3.7814426,0.014171243,0.067281246
upgrade_fine_08,percent GFAP positive area_Grey matter,lipid_metabolism,lipid_metabolism,global_mean,H20.33.029,1.7140865,4.551602,1.7268201,4.6227455,0.012733579,0.07114363
upgrade_fine_08,percent GFAP positive area_Grey matter,lipid_metabolism,lipid_metabolism,global_mean,H20.33.030,1.7821845,4.9428244,1.7887889,4.982203,0.006604433,0.039378643
upgrade_fine_08,percent GFAP positive area_Grey matter,lipid_metabolism,lipid_metabolism,global_mean,H20.33.031,1.6586503,4.252217,1.6706564,4.315656,0.012006164,0.06343937
upgrade_fine_08,percent GFAP positive area_Grey matter,lipid_metabolism,lipid_metabolism,global_mean,H20.33.032,2.0314057,6.624797,2.0694404,6.920389,0.038034678,0.2955923
upgrade_fine_08,percent GFAP positive area_Grey matter,lipid_metabolism,lipid_metabolism,global_mean,H20.33.033,2.331303,9.291341,2.3397436,9.378575,0.008440733,0.0872345
upgrade_fine_08,percent GFAP positive area_Grey matter,lipid_metabolism,lipid_metabolism,global_mean,H20.33.034,1.7880809,4.977969,1.7988297,5.0425715,0.010748744,0.064602375
upgrade_fine_08,percent GFAP positive area_Grey matter,lipid_metabolism,lipid_metabolism,global_mean,H20.33.035,1.5541406,3.731019,1.5655425,3.7852702,0.011401892,0.054251194
upgrade_fine_08,percent GFAP positive area_Grey matter,lipid_metabolism,lipid_metabolism,global_mean,H20.33.036,1.7823454,4.943781,1.8043516,5.0760303,0.022006154,0.13224936
upgrade_fine_08,percent GFAP positive area_Grey matter,lipid_metabolism,lipid_metabolism,global_mean,H20.33.037,2.0364203,6.663129,2.056266,6.816728,0.019845724,0.15359926
upgrade_fine_08,percent GFAP positive area_Grey matter,lipid_metabolism,lipid_metabolism,global_mean,H20.33.038,1.6116424,4.0110345,1.6258252,4.082611,0.014182806,0.071576595
upgrade_fine_08,percent GFAP positive area_Grey matter,lipid_metabolism,lipid_metabolism,global_mean,H20.33.039,1.4134052,3.1099267,1.4245169,3.15585,0.011111736,0.045923233
upgrade_fine_08,percent GFAP positive area_Grey matter,lipid_metabolism,lipid_metabolism,global_mean,H20.33.040,1.715923,4.561806,1.7244214,4.6092744,0.00849843,0.047468185
upgrade_fine_08,percent GFAP positive area_Grey matter,lipid_metabolism,lipid_metabolism,global_mean,H20.33.041,1.8407058,5.3009834,1.8560649,5.3985085,0.015359163,0.09752512
upgrade_fine_08,percent GFAP positive area_Grey matter,lipid_metabolism,lipid_metabolism,global_mean,H20.33.043,1.6626508,4.2732706,1.6753174,4.34049,0.012666583,0.06721926
upgrade_fine_08,percent GFAP positive area_Grey matter,lipid_metabolism,lipid_metabolism,global_mean,H20.33.044,1.871632,5.4988937,1.8924574,5.635655,0.020825386,0.13676119
upgrade_fine_08,percent GFAP positive area_Grey matter,lipid_metabolism,lipid_metabolism,global_mean,H20.33.045,1.6320941,4.114574,1.6511204,4.212817,0.01902628,0.09824324
upgrade_fine_08,percent GFAP positive area_Grey matter,lipid_metabolism,lipid_metabolism,global_mean,H20.33.046,1.8735175,5.5111594,1.8861014,5.593612,0.012583852,0.082452774
upgrade_fine_08,percent GFAP positive area_Grey matter,lipid_metabolism,lipid_metabolism,global_mean,H21.33.001,2.1457715,7.5486336,2.1562176,7.638402,0.010446072,0.08976841
upgrade_fine_08,percent GFAP positive area_Grey matter,lipid_metabolism,lipid_metabolism,global_mean,H21.33.002,1.7190181,4.5790477,1.7271005,4.6243224,0.00808239,0.045274734
upgrade_fine_08,percent GFAP positive area_Grey matter,lipid_metabolism,lipid_metabolism,global_mean,H21.33.003,1.6238407,4.072535,1.6327183,4.117768,0.008877635,0.045232773
upgrade_fine_08,percent GFAP positive area_Grey matter,lipid_metabolism,lipid_metabolism,global_mean,H21.33.004,1.7478403,4.742188,1.7579968,4.8008056,0.010156512,0.05861759
upgrade_fine_08,percent GFAP positive area_Grey matter,lipid_metabolism,lipid_metabolism,global_mean,H21.33.005,1.7731336,4.8892794,1.7869864,4.9714293,0.0138527155,0.08214998
upgrade_fine_08,percent GFAP positive area_Grey matter,lipid_metabolism,lipid_metabolism,global_mean,H21.33.006,1.5771717,3.8412437,1.5908539,3.907938,0.013682246,0.06669426
upgrade_fine_08,percent GFAP positive area_Grey matter,lipid_metabolism,lipid_metabolism,global_mean,H21.33.007,1.9609737,6.106243,1.9678717,6.1554313,0.0068979263,0.049188137
upgrade_fine_08,percent GFAP positive area_Grey matter,lipid_metabolism,lipid_metabolism,global_mean,H21.33.008,1.976756,6.2192855,1.9798306,6.241516,0.003074646,0.022230625
upgrade_fine_08,percent GFAP positive area_Grey matter,lipid_metabolism,lipid_metabolism,global_mean,H21.33.009,1.8711536,5.4957857,1.895967,5.6589847,0.024813414,0.16319895
upgrade_fine_08,percent GFAP positive area_Grey matter,lipid_metabolism,lipid_metabolism,global_mean,H21.33.010,1.6166066,4.035972,1.6248968,4.0778947,0.008290172,0.04192257
upgrade_fine_08,percent GFAP positive area_Grey matter,lipid_metabolism,lipid_metabolism,global_mean,H21.33.011,1.8046831,5.078045,1.8238518,5.1956773,0.019168735,0.11763239
upgrade_fine_08,percent GFAP positive area_Grey matter,lipid_metabolism,lipid_metabolism,global_mean,H21.33.012,1.7068014,4.511305,1.7193333,4.5808063,0.012531877,0.0695014
upgrade_fine_08,percent GFAP positive area_Grey matter,lipid_metabolism,lipid_metabolism,global_mean,H21.33.013,1.5930085,3.9185243,1.6050582,3.9781494,0.012049675,0.05962515
upgrade_fine_08,percent GFAP positive area_Grey matter,lipid_metabolism,lipid_metabolism,global_mean,H21.33.014,1.7467871,4.736143,1.7609673,4.8180623,0.014180183,0.08191919
upgrade_fine_08,percent GFAP positive area_Grey matter,lipid_metabolism,lipid_metabolism,global_mean,H21.33.015,1.5159371,3.5536861,1.5284028,3.6108065,0.012465715,0.057120323
upgrade_fine_08,percent GFAP positive area_Grey matter,lipid_metabolism,lipid_metabolism,global_mean,H21.33.016,1.6873698,4.4052453,1.6945502,4.444196,0.007180333,0.03895092
upgrade_fine_08,percent GFAP positive area_Grey matter,lipid_metabolism,lipid_metabolism,global_mean,H21.33.017,1.6588436,4.2532325,1.6804421,4.3679285,0.021598458,0.114696026
upgrade_fine_08,percent GFAP positive area_Grey matter,lipid_metabolism,lipid_metabolism,global_mean,H21.33.018,1.4627736,3.3179188,1.4759684,3.3752704,0.013194799,0.05735159
upgrade_fine_08,percent GFAP positive area_Grey matter,lipid_metabolism,lipid_metabolism,global_mean,H21.33.019,2.1326787,7.437438,2.1232605,7.358345,-0.009418249,-0.07909298
upgrade_fine_08,percent GFAP positive area_Grey matter,lipid_metabolism,lipid_metabolism,global_mean,H21.33.020,1.7807302,4.9341884,1.7845091,4.956655,0.0037788153,0.02246666
upgrade_fine_08,percent GFAP positive area_Grey matter,lipid_metabolism,lipid_metabolism,global_mean,H21.33.021,1.8038193,5.072797,1.811225,5.1179376,0.007405758,0.045140743
upgrade_fine_08,percent GFAP positive area_Grey matter,lipid_metabolism,lipid_metabolism,global_mean,H21.33.022,1.662025,4.2699714,1.6676329,4.299608,0.0056079626,0.02963686
upgrade_fine_08,percent GFAP positive area_Grey matter,lipid_metabolism,lipid_metabolism,global_mean,H21.33.023,1.7382318,4.6872783,1.7540429,4.777915,0.015811086,0.09063673
upgrade_fine_08,percent GFAP positive area_Grey matter,lipid_metabolism,lipid_metabolism,global_mean,H21.33.025,1.6714065,4.3196445,1.6803857,4.3676257,0.008979201,0.047981262
upgrade_fine_08,percent GFAP positive area_Grey matter,lipid_metabolism,lipid_metabolism,global_mean,H21.33.026,1.8087041,5.1025343,1.8339938,5.2588334,0.025289655,0.15629911
upgrade_fine_08,percent GFAP positive area_Grey matter,lipid_metabolism,lipid_metabolism,global_mean,H21.33.027,1.665339,4.2874656,1.685092,4.3929467,0.01975298,0.10548115
upgrade_fine_08,percent GFAP positive area_Grey matter,lipid_metabolism,lipid_metabolism,global_mean,H21.33.028,1.6489679,4.201608,1.6562449,4.2395983,0.007277012,0.037990093
upgrade_fine_08,percent GFAP positive area_Grey matter,lipid_metabolism,lipid_metabolism,global_mean,H21.33.029,1.6295698,4.1016793,1.6355288,4.132171,0.005959034,0.030491829
upgrade_fine_08,percent GFAP positive area_Grey matter,lipid_metabolism,lipid_metabolism,global_mean,H21.33.030,1.9654127,6.137858,1.977294,6.2231703,0.011881232,0.08531237
upgrade_fine_08,percent GFAP positive area_Grey matter,lipid_metabolism,lipid_metabolism,global_mean,H21.33.031,2.2242324,8.246383,2.2556138,8.541148,0.03138137,0.29476547
upgrade_fine_08,percent GFAP positive area_Grey matter,lipid_metabolism,lipid_metabolism,global_mean,H21.33.032,1.9696792,6.168377,1.982533,6.2611117,0.012853742,0.09273481
upgrade_fine_08,percent GFAP positive area_Grey matter,lipid_metabolism,lipid_metabolism,global_mean,H21.33.033,1.8182683,5.16118,1.8233742,5.1927185,0.005105853,0.031538486
upgrade_fine_08,percent GFAP positive area_Grey matter,lipid_metabolism,lipid_metabolism,global_mean,H21.33.034,1.9609201,6.105862,1.9860442,6.286652,0.025124073,0.18078995
upgrade_fine_08,percent GFAP positive area_Grey matter,lipid_metabolism,lipid_metabolism,global_mean,H21.33.035,2.0835166,7.032667,2.1057673,7.2134027,0.022250652,0.18073559
upgrade_fine_08,percent GFAP positive area_Grey matter,lipid_metabolism,lipid_metabolism,global_mean,H21.33.036,1.5895815,3.9016972,1.6018709,3.962308,0.012289405,0.06061077
upgrade_fine_08,percent GFAP positive area_Grey matter,lipid_metabolism,lipid_metabolism,global_mean,H21.33.037,1.8423098,5.311099,1.8633808,5.445491,0.021070957,0.13439178
upgrade_fine_08,percent GFAP positive area_Grey matter,lipid_metabolism,lipid_metabolism,global_mean,H21.33.038,1.5812137,3.8608518,1.5929235,3.918106,0.011709809,0.057254314
upgrade_fine_08,percent GFAP positive area_Grey matter,lipid_metabolism,lipid_metabolism,global_mean,H21.33.039,1.7545369,4.78077,1.7651954,4.842714,0.010658503,0.061944008
upgrade_fine_08,percent GFAP positive area_Grey matter,lipid_metabolism,lipid_metabolism,global_mean,H21.33.040,1.691876,4.4296575,1.7134242,4.5479264,0.021548152,0.11826897
