run,epoch,loss,jepa_loss,domain_loss,domain_accuracy,effective_dims,top_sv_ratio,mean_dim_std,history_csv,domain_gap_from_chance,usable_alignment_flag
baseline_partial_w01,20,0.0855673080490481,0.0099132514949287,0.7565405561077979,0.6246639784946236,64.5789566040039,0.1414059847593307,0.0073369173333048,results/tables/v2_2_stage_b_adversarial_history.csv,0.2913306451612903,1
full_w05,20,0.3564808705160694,0.0105933988046261,0.6917749431825453,0.6545698924731183,62.21669387817383,0.1757927387952804,0.0073375599458813,results/tables/v2_2_stage_b_adversarial_full_w05_history.csv,0.32123655913978494,1
ttur_w02,20,0.2526296761728102,0.0133063755629043,1.1966164919637865,0.3244287634408602,19.486167907714844,0.3943193852901459,0.0303769465535879,results/tables/v2_2_stage_b_adversarial_ttur_w02_history.csv,0.008904569892473124,0
