model,target,module,perturbation,intervention,Donor ID,prediction_model_scale_baseline,prediction_raw_scale_baseline,prediction_model_scale_perturbed,prediction_raw_scale_perturbed,delta_model_scale,delta_raw_scale
upgrade_fine_08,percent AT8 positive area_Grey matter,complement,complement,global_mean,H20.33.032,0.8201343,1.2708046,0.8175133,1.2648609,-0.002620995,-0.005943775
upgrade_fine_08,percent AT8 positive area_Grey matter,complement,complement,global_mean,H20.33.033,0.72808206,1.0711045,0.70254755,1.0188894,-0.02553451,-0.0522151
upgrade_fine_08,percent AT8 positive area_Grey matter,complement,complement,global_mean,H20.33.034,0.45487478,0.575976,0.44959193,0.5676724,-0.005282849,-0.008303642
upgrade_fine_08,percent AT8 positive area_Grey matter,complement,complement,global_mean,H20.33.035,0.54085326,0.7174717,0.5408147,0.71740544,-3.8564205e-05,-6.6280365e-05
upgrade_fine_08,percent AT8 positive area_Grey matter,complement,complement,global_mean,H20.33.036,0.65607285,0.927209,0.6479229,0.91156614,-0.0081499815,-0.015642881
upgrade_fine_08,percent AT8 positive area_Grey matter,complement,complement,global_mean,H20.33.037,0.77265954,1.1655178,0.7618786,1.142297,-0.0107809305,-0.023220778
upgrade_fine_08,percent AT8 positive area_Grey matter,complement,complement,global_mean,H20.33.038,0.5258335,0.6918684,0.5223269,0.6859461,-0.0035066009,-0.0059223175
upgrade_fine_08,percent AT8 positive area_Grey matter,complement,complement,global_mean,H20.33.039,0.0894748,0.09359977,0.08217636,0.085647255,-0.0072984397,-0.007952511
upgrade_fine_08,percent AT8 positive area_Grey matter,complement,complement,global_mean,H20.33.040,0.687988,0.9897082,0.6867188,0.9871845,-0.0012691617,-0.0025236607
upgrade_fine_08,percent AT8 positive area_Grey matter,complement,complement,global_mean,H20.33.041,0.6170646,0.8534794,0.6128393,0.8456644,-0.0042253137,-0.007815003
upgrade_fine_08,percent AT8 positive area_Grey matter,complement,complement,global_mean,H20.33.043,0.5115753,0.66791654,0.5083424,0.66253304,-0.0032328963,-0.0053834915
upgrade_fine_08,percent AT8 positive area_Grey matter,complement,complement,global_mean,H20.33.044,0.6253831,0.8689618,0.6198515,0.8586521,-0.0055315495,-0.010309696
upgrade_fine_08,percent AT8 positive area_Grey matter,complement,complement,global_mean,H20.33.045,0.43516302,0.5452149,0.4273485,0.5331869,-0.007814527,-0.012027979
upgrade_fine_08,percent AT8 positive area_Grey matter,complement,complement,global_mean,H20.33.046,0.49580914,0.64182615,0.4842273,0.6229205,-0.011581838,-0.01890564
upgrade_fine_08,percent AT8 positive area_Grey matter,complement,complement,global_mean,H21.33.001,0.6107402,0.84179413,0.5959724,0.8147948,-0.014767766,-0.026999354
upgrade_fine_08,percent AT8 positive area_Grey matter,complement,complement,global_mean,H21.33.002,0.7209357,1.0563564,0.72093654,1.0563581,8.34465e-07,1.66893e-06
upgrade_fine_08,percent AT8 positive area_Grey matter,complement,complement,global_mean,H21.33.003,0.347351,0.41531345,0.3408842,0.40619043,-0.006466806,-0.009123027
upgrade_fine_08,percent AT8 positive area_Grey matter,complement,complement,global_mean,H21.33.004,0.5384663,0.713377,0.5300441,0.69900715,-0.008422196,-0.014369845
upgrade_fine_08,percent AT8 positive area_Grey matter,complement,complement,global_mean,H21.33.005,0.4542709,0.5750246,0.44734567,0.56415486,-0.0069252253,-0.010869741
upgrade_fine_08,percent AT8 positive area_Grey matter,complement,complement,global_mean,H21.33.006,0.4065864,0.5016829,0.4012227,0.4936499,-0.005363703,-0.008032978
upgrade_fine_08,percent AT8 positive area_Grey matter,complement,complement,global_mean,H21.33.007,0.75373626,1.1249244,0.74335766,1.1029847,-0.010378599,-0.021939754
upgrade_fine_08,percent AT8 positive area_Grey matter,complement,complement,global_mean,H21.33.008,0.732101,1.0794449,0.7203124,1.0550752,-0.011788607,-0.024369717
upgrade_fine_08,percent AT8 positive area_Grey matter,complement,complement,global_mean,H21.33.009,0.83509415,1.3050311,0.8312951,1.2962906,-0.0037990808,-0.008740425
upgrade_fine_08,percent AT8 positive area_Grey matter,complement,complement,global_mean,H21.33.010,0.63785875,0.89242435,0.63921773,0.89499795,0.0013589859,0.0025736094
upgrade_fine_08,percent AT8 positive area_Grey matter,complement,complement,global_mean,H21.33.011,0.41016704,0.50706947,0.39934254,0.4908442,-0.0108245015,-0.016225278
upgrade_fine_08,percent AT8 positive area_Grey matter,complement,complement,global_mean,H21.33.012,0.57888687,0.7840514,0.5718484,0.7715385,-0.007038474,-0.012512922
upgrade_fine_08,percent AT8 positive area_Grey matter,complement,complement,global_mean,H21.33.013,0.6756099,0.9652312,0.6757539,0.9655142,0.00014400482,0.00028300285
upgrade_fine_08,percent AT8 positive area_Grey matter,complement,complement,global_mean,H21.33.014,0.36409187,0.43920642,0.3562172,0.42791766,-0.007874668,-0.011288762
upgrade_fine_08,percent AT8 positive area_Grey matter,complement,complement,global_mean,H21.33.015,0.29742232,0.34638378,0.29626155,0.3448218,-0.0011607707,-0.0015619695
upgrade_fine_08,percent AT8 positive area_Grey matter,complement,complement,global_mean,H21.33.016,0.38436425,0.46868026,0.3747971,0.45469624,-0.0095671415,-0.0139840245
upgrade_fine_08,percent AT8 positive area_Grey matter,complement,complement,global_mean,H21.33.017,0.8483599,1.3358128,0.850721,1.3413343,0.0023611188,0.005521536
upgrade_fine_08,percent AT8 positive area_Grey matter,complement,complement,global_mean,H21.33.018,0.45263982,0.5724577,0.45177916,0.5711049,-0.00086066127,-0.001352787
upgrade_fine_08,percent AT8 positive area_Grey matter,complement,complement,global_mean,H21.33.019,0.42785713,0.5339669,0.40908226,0.5054356,-0.018774867,-0.028531313
upgrade_fine_08,percent AT8 positive area_Grey matter,complement,complement,global_mean,H21.33.020,0.38356173,0.46750218,0.37403905,0.4535939,-0.0095226765,-0.013908267
upgrade_fine_08,percent AT8 positive area_Grey matter,complement,complement,global_mean,H21.33.021,0.72925603,1.0735373,0.7241523,1.0629816,-0.0051037073,-0.010555744
upgrade_fine_08,percent AT8 positive area_Grey matter,complement,complement,global_mean,H21.33.022,0.68769014,0.9891156,0.68653786,0.986825,-0.001152277,-0.0022906065
upgrade_fine_08,percent AT8 positive area_Grey matter,complement,complement,global_mean,H21.33.023,0.5956732,0.8142519,0.5944405,0.81201684,-0.0012326837,-0.002235055
upgrade_fine_08,percent AT8 positive area_Grey matter,complement,complement,global_mean,H21.33.025,0.52410704,0.68895006,0.5223404,0.6859689,-0.0017666221,-0.002981186
upgrade_fine_08,percent AT8 positive area_Grey matter,complement,complement,global_mean,H21.33.026,0.6063038,0.8336414,0.60195017,0.8256757,-0.0043536425,-0.007965684
upgrade_fine_08,percent AT8 positive area_Grey matter,complement,complement,global_mean,H21.33.027,0.4268251,0.53238463,0.42426643,0.5284687,-0.0025586784,-0.003915906
upgrade_fine_08,percent AT8 positive area_Grey matter,complement,complement,global_mean,H21.33.028,0.65560305,0.92630386,0.65410376,0.9234179,-0.0014992952,-0.0028859377
upgrade_fine_08,percent AT8 positive area_Grey matter,complement,complement,global_mean,H21.33.029,0.39796802,0.4887964,0.39653638,0.48666653,-0.001431644,-0.0021298826
upgrade_fine_08,percent AT8 positive area_Grey matter,complement,complement,global_mean,H21.33.030,0.556928,0.7453027,0.54924065,0.7319374,-0.0076873302,-0.013365269
upgrade_fine_08,percent AT8 positive area_Grey matter,complement,complement,global_mean,H21.33.031,0.808339,1.2441773,0.8042001,1.2349081,-0.004138887,-0.0092692375
upgrade_fine_08,percent AT8 positive area_Grey matter,complement,complement,global_mean,H21.33.032,0.50248605,0.6528251,0.49308813,0.63736486,-0.009397924,-0.015460253
upgrade_fine_08,percent AT8 positive area_Grey matter,complement,complement,global_mean,H21.33.033,0.4971233,0.64398515,0.48858804,0.6300131,-0.008535266,-0.013972044
upgrade_fine_08,percent AT8 positive area_Grey matter,complement,complement,global_mean,H21.33.034,0.7068233,1.0275402,0.70243084,1.0186539,-0.004392445,-0.008886337
upgrade_fine_08,percent AT8 positive area_Grey matter,complement,complement,global_mean,H21.33.035,0.69395757,1.0016215,0.6892079,0.99213696,-0.0047496557,-0.0094845295
upgrade_fine_08,percent AT8 positive area_Grey matter,complement,complement,global_mean,H21.33.036,0.59746444,0.8175045,0.5977991,0.81811297,0.00033468008,0.0006084442
upgrade_fine_08,percent AT8 positive area_Grey matter,complement,complement,global_mean,H21.33.037,0.57151455,0.7709472,0.5638024,0.757342,-0.007712126,-0.013605237
upgrade_fine_08,percent AT8 positive area_Grey matter,complement,complement,global_mean,H21.33.038,0.36630583,0.44239628,0.3617416,0.43582788,-0.0045642257,-0.006568402
upgrade_fine_08,percent AT8 positive area_Grey matter,complement,complement,global_mean,H21.33.039,0.733793,1.0829663,0.73083496,1.0768139,-0.0029580593,-0.0061523914
upgrade_fine_08,percent AT8 positive area_Grey matter,complement,complement,global_mean,H21.33.040,0.580341,0.78664756,0.5779424,0.7823672,-0.00239861,-0.0042803288
upgrade_fine_08,percent AT8 positive area_Grey matter,complement,complement,global_mean,H21.33.041,0.4552055,0.5764973,0.44808945,0.5653187,-0.0071160495,-0.011178613
upgrade_fine_08,percent AT8 positive area_Grey matter,complement,complement,global_mean,H21.33.042,0.92547613,1.5230694,0.9222637,1.514977,-0.003212452,-0.008092403
upgrade_fine_08,percent AT8 positive area_Grey matter,complement,complement,global_mean,H21.33.043,0.5298355,0.69865286,0.5253926,0.69112265,-0.00444293,-0.0075302124
upgrade_fine_08,percent AT8 positive area_Grey matter,complement,complement,global_mean,H21.33.044,0.39362454,0.48234388,0.38400194,0.46814826,-0.009622604,-0.014195621
upgrade_fine_08,percent AT8 positive area_Grey matter,complement,complement,global_mean,H21.33.045,0.56605417,0.76130354,0.561289,0.75293064,-0.004765153,-0.008372903
upgrade_fine_08,percent AT8 positive area_Grey matter,complement,complement,global_mean,H21.33.046,0.627606,0.8731209,0.62486684,0.86799717,-0.0027391315,-0.0051237345
upgrade_fine_08,percent AT8 positive area_Grey matter,complement,complement,global_mean,H21.33.047,0.5021666,0.65229726,0.50360775,0.65468013,0.0014411211,0.0023828745
upgrade_fine_08,percent AT8 positive area_Grey matter,lipid_metabolism,lipid_metabolism,global_mean,H19.33.004,0.39168936,0.47947806,0.4003637,0.4923674,0.008674353,0.012889326
upgrade_fine_08,percent AT8 positive area_Grey matter,lipid_metabolism,lipid_metabolism,global_mean,H20.33.001,0.68715626,0.98805404,0.6938573,1.0014207,0.006701052,0.013366699
upgrade_fine_08,percent AT8 positive area_Grey matter,lipid_metabolism,lipid_metabolism,global_mean,H20.33.002,0.53884846,0.71403193,0.5435655,0.72213626,0.004717052,0.008104324
upgrade_fine_08,percent AT8 positive area_Grey matter,lipid_metabolism,lipid_metabolism,global_mean,H20.33.004,0.59857404,0.8195224,0.6074723,0.83578527,0.008898258,0.016262889
upgrade_fine_08,percent AT8 positive area_Grey matter,lipid_metabolism,lipid_metabolism,global_mean,H20.33.005,0.642287,0.9008231,0.64967936,0.91492677,0.007392347,0.014103651
upgrade_fine_08,percent AT8 positive area_Grey matter,lipid_metabolism,lipid_metabolism,global_mean,H20.33.008,0.53429085,0.7062378,0.5449437,0.72451127,0.01065284,0.018273473
upgrade_fine_08,percent AT8 positive area_Grey matter,lipid_metabolism,lipid_metabolism,global_mean,H20.33.011,0.49387625,0.6386558,0.50386673,0.6551088,0.0099904835,0.016453028
upgrade_fine_08,percent AT8 positive area_Grey matter,lipid_metabolism,lipid_metabolism,global_mean,H20.33.012,0.80043244,1.2265036,0.80527115,1.237303,0.004838705,0.010799408
upgrade_fine_08,percent AT8 positive area_Grey matter,lipid_metabolism,lipid_metabolism,global_mean,H20.33.013,0.37665212,0.4573972,0.38738167,0.4731186,0.010729551,0.01572141
upgrade_fine_08,percent AT8 positive area_Grey matter,lipid_metabolism,lipid_metabolism,global_mean,H20.33.014,0.3233203,0.38170785,0.3289615,0.38952434,0.005641192,0.0078164935
upgrade_fine_08,percent AT8 positive area_Grey matter,lipid_metabolism,lipid_metabolism,global_mean,H20.33.015,0.5098853,0.6651002,0.51831645,0.67919827,0.008431137,0.014098048
upgrade_fine_08,percent AT8 positive area_Grey matter,lipid_metabolism,lipid_metabolism,global_mean,H20.33.016,0.18240663,0.2001021,0.19477448,0.21503694,0.012367845,0.014934838
upgrade_fine_08,percent AT8 positive area_Grey matter,lipid_metabolism,lipid_metabolism,global_mean,H20.33.017,0.60076475,0.8235128,0.6036649,0.8288089,0.0029001236,0.005296111
upgrade_fine_08,percent AT8 positive area_Grey matter,lipid_metabolism,lipid_metabolism,global_mean,H20.33.018,0.6514533,0.91832674,0.65350837,0.92227304,0.002055049,0.0039463043
upgrade_fine_08,percent AT8 positive area_Grey matter,lipid_metabolism,lipid_metabolism,global_mean,H20.33.019,0.5582464,0.7476052,0.5668106,0.7626363,0.008564234,0.015031099
upgrade_fine_08,percent AT8 positive area_Grey matter,lipid_metabolism,lipid_metabolism,global_mean,H20.33.020,0.67538524,0.96478975,0.6822758,0.97837496,0.0068905354,0.01358521
upgrade_fine_08,percent AT8 positive area_Grey matter,lipid_metabolism,lipid_metabolism,global_mean,H20.33.024,0.15273839,0.16502015,0.16626123,0.18088154,0.013522834,0.015861392
upgrade_fine_08,percent AT8 positive area_Grey matter,lipid_metabolism,lipid_metabolism,global_mean,H20.33.025,0.4688749,0.5981951,0.4713766,0.60219824,0.0025016963,0.004003167
upgrade_fine_08,percent AT8 positive area_Grey matter,lipid_metabolism,lipid_metabolism,global_mean,H20.33.026,0.7372618,1.0902042,0.7471528,1.110981,0.009891033,0.020776749
upgrade_fine_08,percent AT8 positive area_Grey matter,lipid_metabolism,lipid_metabolism,global_mean,H20.33.027,0.33716312,0.40096754,0.3458935,0.4132521,0.008730382,0.012284547
upgrade_fine_08,percent AT8 positive area_Grey matter,lipid_metabolism,lipid_metabolism,global_mean,H20.33.028,0.5288022,0.6968986,0.5397891,0.71564496,0.010986865,0.018746376
upgrade_fine_08,percent AT8 positive area_Grey matter,lipid_metabolism,lipid_metabolism,global_mean,H20.33.029,0.71238005,1.0388379,0.72196543,1.058475,0.009585381,0.019637108
upgrade_fine_08,percent AT8 positive area_Grey matter,lipid_metabolism,lipid_metabolism,global_mean,H20.33.030,0.543697,0.72236264,0.5490022,0.73152435,0.005305171,0.009161711
upgrade_fine_08,percent AT8 positive area_Grey matter,lipid_metabolism,lipid_metabolism,global_mean,H20.33.031,0.6515351,0.9184836,0.6585617,0.9320115,0.0070266128,0.01352787
upgrade_fine_08,percent AT8 positive area_Grey matter,lipid_metabolism,lipid_metabolism,global_mean,H20.33.032,0.8201343,1.2708046,0.83393264,1.3023553,0.013798356,0.031550646
upgrade_fine_08,percent AT8 positive area_Grey matter,lipid_metabolism,lipid_metabolism,global_mean,H20.33.033,0.72808206,1.0711045,0.7271267,1.0691268,-0.00095534325,-0.001977682
upgrade_fine_08,percent AT8 positive area_Grey matter,lipid_metabolism,lipid_metabolism,global_mean,H20.33.034,0.45487478,0.575976,0.4617203,0.5868014,0.006845504,0.010825396
upgrade_fine_08,percent AT8 positive area_Grey matter,lipid_metabolism,lipid_metabolism,global_mean,H20.33.035,0.54085326,0.7174717,0.5513814,0.735649,0.010528147,0.01817727
upgrade_fine_08,percent AT8 positive area_Grey matter,lipid_metabolism,lipid_metabolism,global_mean,H20.33.036,0.65607285,0.927209,0.6669819,0.94834805,0.010909021,0.021139026
upgrade_fine_08,percent AT8 positive area_Grey matter,lipid_metabolism,lipid_metabolism,global_mean,H20.33.037,0.77265954,1.1655178,0.77793825,1.1769793,0.0052787066,0.011461496
upgrade_fine_08,percent AT8 positive area_Grey matter,lipid_metabolism,lipid_metabolism,global_mean,H20.33.038,0.5258335,0.6918684,0.536381,0.7098079,0.010547519,0.017939448
upgrade_fine_08,percent AT8 positive area_Grey matter,lipid_metabolism,lipid_metabolism,global_mean,H20.33.039,0.0894748,0.09359977,0.098820984,0.10386868,0.009346187,0.010268912
upgrade_fine_08,percent AT8 positive area_Grey matter,lipid_metabolism,lipid_metabolism,global_mean,H20.33.040,0.687988,0.9897082,0.6941833,1.0020733,0.006195307,0.012365103
upgrade_fine_08,percent AT8 positive area_Grey matter,lipid_metabolism,lipid_metabolism,global_mean,H20.33.041,0.6170646,0.8534794,0.6245194,0.8673483,0.0074548125,0.013868928
upgrade_fine_08,percent AT8 positive area_Grey matter,lipid_metabolism,lipid_metabolism,global_mean,H20.33.043,0.5115753,0.66791654,0.51950705,0.6811987,0.007931769,0.01328218
upgrade_fine_08,percent AT8 positive area_Grey matter,lipid_metabolism,lipid_metabolism,global_mean,H20.33.044,0.6253831,0.8689618,0.6362118,0.88931024,0.010828733,0.02034843
upgrade_fine_08,percent AT8 positive area_Grey matter,lipid_metabolism,lipid_metabolism,global_mean,H20.33.045,0.43516302,0.5452149,0.44255364,0.55667734,0.0073906183,0.01146245
upgrade_fine_08,percent AT8 positive area_Grey matter,lipid_metabolism,lipid_metabolism,global_mean,H20.33.046,0.49580914,0.64182615,0.50004923,0.6488024,0.0042400956,0.006976247
upgrade_fine_08,percent AT8 positive area_Grey matter,lipid_metabolism,lipid_metabolism,global_mean,H21.33.001,0.6107402,0.84179413,0.6145605,0.8488438,0.0038203,0.0070496798
upgrade_fine_08,percent AT8 positive area_Grey matter,lipid_metabolism,lipid_metabolism,global_mean,H21.33.002,0.7209357,1.0563564,0.72701806,1.068902,0.006082356,0.012545586
upgrade_fine_08,percent AT8 positive area_Grey matter,lipid_metabolism,lipid_metabolism,global_mean,H21.33.003,0.347351,0.41531345,0.36097112,0.434722,0.013620108,0.019408554
upgrade_fine_08,percent AT8 positive area_Grey matter,lipid_metabolism,lipid_metabolism,global_mean,H21.33.004,0.5384663,0.713377,0.54556996,0.72559166,0.0071036816,0.012214661
upgrade_fine_08,percent AT8 positive area_Grey matter,lipid_metabolism,lipid_metabolism,global_mean,H21.33.005,0.4542709,0.5750246,0.46143532,0.58634925,0.0071644187,0.011324644
upgrade_fine_08,percent AT8 positive area_Grey matter,lipid_metabolism,lipid_metabolism,global_mean,H21.33.006,0.4065864,0.5016829,0.41696003,0.51734185,0.010373622,0.015658975
upgrade_fine_08,percent AT8 positive area_Grey matter,lipid_metabolism,lipid_metabolism,global_mean,H21.33.007,0.75373626,1.1249244,0.75680625,1.131458,0.0030699968,0.0065336227
upgrade_fine_08,percent AT8 positive area_Grey matter,lipid_metabolism,lipid_metabolism,global_mean,H21.33.008,0.732101,1.0794449,0.73452604,1.0844939,0.002425015,0.0050489902
upgrade_fine_08,percent AT8 positive area_Grey matter,lipid_metabolism,lipid_metabolism,global_mean,H21.33.009,0.83509415,1.3050311,0.8468584,1.332308,0.011764228,0.027276993
upgrade_fine_08,percent AT8 positive area_Grey matter,lipid_metabolism,lipid_metabolism,global_mean,H21.33.010,0.63785875,0.89242435,0.645381,0.90671325,0.0075222254,0.014288902
upgrade_fine_08,percent AT8 positive area_Grey matter,lipid_metabolism,lipid_metabolism,global_mean,H21.33.011,0.41016704,0.50706947,0.42328674,0.52697206,0.013119698,0.019902587
upgrade_fine_08,percent AT8 positive area_Grey matter,lipid_metabolism,lipid_metabolism,global_mean,H21.33.012,0.57888687,0.7840514,0.5861908,0.79712975,0.007303953,0.013078332
upgrade_fine_08,percent AT8 positive area_Grey matter,lipid_metabolism,lipid_metabolism,global_mean,H21.33.013,0.6756099,0.9652312,0.6841287,0.9820441,0.008518815,0.01681292
upgrade_fine_08,percent AT8 positive area_Grey matter,lipid_metabolism,lipid_metabolism,global_mean,H21.33.014,0.36409187,0.43920642,0.36855233,0.4456403,0.004460454,0.0064338744
upgrade_fine_08,percent AT8 positive area_Grey matter,lipid_metabolism,lipid_metabolism,global_mean,H21.33.015,0.29742232,0.34638378,0.30785775,0.36050746,0.010435432,0.014123678
upgrade_fine_08,percent AT8 positive area_Grey matter,lipid_metabolism,lipid_metabolism,global_mean,H21.33.016,0.38436425,0.46868026,0.39151034,0.4792132,0.0071460903,0.010532945
upgrade_fine_08,percent AT8 positive area_Grey matter,lipid_metabolism,lipid_metabolism,global_mean,H21.33.017,0.8483599,1.3358128,0.8617939,1.3674037,0.013433993,0.03159094
upgrade_fine_08,percent AT8 positive area_Grey matter,lipid_metabolism,lipid_metabolism,global_mean,H21.33.018,0.45263982,0.5724577,0.46498352,0.59198797,0.012343705,0.019530296
upgrade_fine_08,percent AT8 positive area_Grey matter,lipid_metabolism,lipid_metabolism,global_mean,H21.33.019,0.42785713,0.5339669,0.4282459,0.5345634,0.0003887713,0.0005965233
upgrade_fine_08,percent AT8 positive area_Grey matter,lipid_metabolism,lipid_metabolism,global_mean,H21.33.020,0.38356173,0.46750218,0.38455397,0.46895897,0.0009922385,0.0014567971
upgrade_fine_08,percent AT8 positive area_Grey matter,lipid_metabolism,lipid_metabolism,global_mean,H21.33.021,0.72925603,1.0735373,0.7353835,1.086282,0.0061274767,0.012744665
upgrade_fine_08,percent AT8 positive area_Grey matter,lipid_metabolism,lipid_metabolism,global_mean,H21.33.022,0.68769014,0.9891156,0.6950286,1.0037663,0.0073384643,0.0146507025
upgrade_fine_08,percent AT8 positive area_Grey matter,lipid_metabolism,lipid_metabolism,global_mean,H21.33.023,0.5956732,0.8142519,0.60581887,0.83275235,0.010145664,0.018500447
upgrade_fine_08,percent AT8 positive area_Grey matter,lipid_metabolism,lipid_metabolism,global_mean,H21.33.025,0.52410704,0.68895006,0.5321183,0.70253503,0.0080112815,0.013584971
upgrade_fine_08,percent AT8 positive area_Grey matter,lipid_metabolism,lipid_metabolism,global_mean,H21.33.026,0.6063038,0.8336414,0.618879,0.8568454,0.012575209,0.023203969
upgrade_fine_08,percent AT8 positive area_Grey matter,lipid_metabolism,lipid_metabolism,global_mean,H21.33.027,0.4268251,0.53238463,0.43721682,0.5483918,0.010391712,0.016007185
upgrade_fine_08,percent AT8 positive area_Grey matter,lipid_metabolism,lipid_metabolism,global_mean,H21.33.028,0.65560305,0.92630386,0.66228384,0.93921614,0.0066807866,0.012912273
upgrade_fine_08,percent AT8 positive area_Grey matter,lipid_metabolism,lipid_metabolism,global_mean,H21.33.029,0.39796802,0.4887964,0.40521127,0.49961928,0.007243246,0.010822862
upgrade_fine_08,percent AT8 positive area_Grey matter,lipid_metabolism,lipid_metabolism,global_mean,H21.33.030,0.556928,0.7453027,0.56054264,0.7516228,0.003614664,0.006320119
upgrade_fine_08,percent AT8 positive area_Grey matter,lipid_metabolism,lipid_metabolism,global_mean,H21.33.031,0.808339,1.2441773,0.8163202,1.2621601,0.007981181,0.017982721
upgrade_fine_08,percent AT8 positive area_Grey matter,lipid_metabolism,lipid_metabolism,global_mean,H21.33.032,0.50248605,0.6528251,0.5114,0.66762424,0.008913934,0.014799118
upgrade_fine_08,percent AT8 positive area_Grey matter,lipid_metabolism,lipid_metabolism,global_mean,H21.33.033,0.4971233,0.64398515,0.5022792,0.65248334,0.005155921,0.008498192
upgrade_fine_08,percent AT8 positive area_Grey matter,lipid_metabolism,lipid_metabolism,global_mean,H21.33.034,0.7068233,1.0275402,0.71366316,1.0414557,0.0068398714,0.013915539
upgrade_fine_08,percent AT8 positive area_Grey matter,lipid_metabolism,lipid_metabolism,global_mean,H21.33.035,0.69395757,1.0016215,0.70033216,1.0144217,0.0063745975,0.012800217
upgrade_fine_08,percent AT8 positive area_Grey matter,lipid_metabolism,lipid_metabolism,global_mean,H21.33.036,0.59746444,0.8175045,0.60692567,0.834782,0.009461224,0.01727748
upgrade_fine_08,percent AT8 positive area_Grey matter,lipid_metabolism,lipid_metabolism,global_mean,H21.33.037,0.57151455,0.7709472,0.5810291,0.78787744,0.00951457,0.016930223
