trajectory,direction_label,n_low_donors,n_high_donors,direction_norm,z_0,z_1,z_2,z_3,z_4,z_5,z_6,z_7,z_8,z_9,z_10,z_11,z_12,z_13,z_14,z_15,z_16,z_17,z_18,z_19,z_20,z_21,z_22,z_23,z_24,z_25,z_26,z_27,z_28,z_29,z_30,z_31,z_32,z_33,z_34,z_35,z_36,z_37,z_38,z_39,z_40,z_41,z_42,z_43,z_44,z_45,z_46,z_47,z_48,z_49,z_50,z_51,z_52,z_53,z_54,z_55,z_56,z_57,z_58,z_59,z_60,z_61,z_62,z_63,z_64,z_65,z_66,z_67,z_68,z_69,z_70,z_71,z_72,z_73,z_74,z_75,z_76,z_77,z_78,z_79,z_80,z_81,z_82,z_83,z_84,z_85,z_86,z_87,z_88,z_89,z_90,z_91,z_92,z_93,z_94,z_95,z_96,z_97,z_98,z_99,z_100,z_101,z_102,z_103,z_104,z_105,z_106,z_107,z_108,z_109,z_110,z_111,z_112,z_113,z_114,z_115,z_116,z_117,z_118,z_119,z_120,z_121,z_122,z_123,z_124,z_125,z_126,z_127
AT8/pTau,high_AT8/pTau_direction,21,21,0.10521829128265381,-0.010293043218553066,0.03548554331064224,-0.09224895387887955,0.005231636110693216,-0.08088213950395584,0.13017328083515167,0.13045908510684967,-0.041601285338401794,0.0547049455344677,0.04027740657329559,-0.07034334540367126,-0.043815817683935165,-0.01587887480854988,0.03713907673954964,0.054698146879673004,-0.06783155351877213,0.07226996123790741,0.022680100053548813,-0.1567828208208084,-0.04123929888010025,-0.03096410259604454,-0.02295243740081787,-0.009896785952150822,-0.09021594375371933,0.041727397590875626,-0.10699064284563065,0.0009616800816729665,0.12239459156990051,0.04033131152391434,-0.1095389798283577,-0.030644036829471588,0.04665093868970871,0.13843970000743866,-0.1578391045331955,0.10989367216825485,-0.13426615297794342,0.07226967811584473,-0.005470409523695707,0.010397134348750114,-0.015694482252001762,0.10201998800039291,0.12867875397205353,0.052813734859228134,0.08975256234407425,-0.04205751791596413,0.08209594339132309,-0.12352501600980759,0.055404696613550186,0.04383373260498047,0.10204416513442993,0.004160553216934204,0.019780542701482773,-0.22826960682868958,0.0771094486117363,-0.08491052687168121,-0.06342499703168869,-0.10400377959012985,0.024876365438103676,0.05227373167872429,-0.0460614375770092,-0.08236756920814514,-0.14831896126270294,-0.030844997614622116,0.008189823478460312,0.07517093420028687,0.08806471526622772,0.14007659256458282,-0.09092045575380325,-0.11816021800041199,0.019910799339413643,0.03984886035323143,-0.04512850567698479,0.1422652006149292,-0.11440572887659073,-0.16641759872436523,0.003450392745435238,-0.052001677453517914,-0.12151044607162476,0.013767723925411701,-0.07451155036687851,0.062218207865953445,-0.019192956387996674,0.04377998784184456,-0.04321923851966858,0.06352165341377258,0.04815155640244484,0.1315101981163025,-0.08414633572101593,0.149916872382164,-0.09932927787303925,-0.13758347928524017,0.038063015788793564,0.11060234159231186,-0.06197139993309975,0.011825386434793472,0.10374121367931366,-0.040479645133018494,0.004050849936902523,-0.08864479511976242,-0.17776274681091309,-0.022217972204089165,0.08118956536054611,-0.11046326905488968,0.012856390327215195,0.21335546672344208,-0.07826297730207443,0.12099204212427139,0.018718665465712547,0.10554999858140945,-0.056077539920806885,-0.14322327077388763,0.12531255185604095,-0.022878652438521385,0.07280752062797546,0.12412938475608826,0.036597657948732376,0.014472857117652893,0.05323992669582367,-0.08494235575199127,-0.15916743874549866,-0.005144680384546518,0.1878758668899536,0.06540089845657349,0.0649300143122673,0.137693390250206,-0.008152293972671032,0.0614648200571537,0.05903884395956993
A beta/6e10,high_A beta/6e10_direction,21,21,0.04429425671696663,-0.00882142037153244,0.03193828836083412,-0.09850793331861496,0.011808430776000023,-0.08052657544612885,0.1348208487033844,0.13209691643714905,-0.04502180591225624,0.061067864298820496,0.04510490223765373,-0.07599299401044846,-0.04893597215414047,-0.009385248646140099,0.02624088153243065,0.05972036346793175,-0.05841272324323654,0.06697645038366318,0.027700241655111313,-0.15716809034347534,-0.04266994446516037,-0.026614973321557045,-0.01570913940668106,-0.013827749527990818,-0.08448052406311035,0.04180687665939331,-0.10691169649362564,0.011767556890845299,0.1239977702498436,0.04334693402051926,-0.10378154367208481,-0.03658423572778702,0.04912840202450752,0.134614959359169,-0.1467202752828598,0.10232336074113846,-0.12491820007562637,0.06455226242542267,-0.016259677708148956,0.005230212118476629,-0.015695681795477867,0.10307268053293228,0.12810403108596802,0.052172936499118805,0.09351001679897308,-0.027922946959733963,0.08030412346124649,-0.11347275972366333,0.06620471924543381,0.05280657112598419,0.10791252553462982,0.002719562267884612,0.007422615308314562,-0.2191017121076584,0.05965745076537132,-0.08481508493423462,-0.06565704196691513,-0.11074142158031464,0.03395197167992592,0.056806690990924835,-0.04481474682688713,-0.07417569309473038,-0.15457232296466827,-0.030830563977360725,0.013390917330980301,0.07312742620706558,0.08067653328180313,0.14232958853244781,-0.08849858492612839,-0.1175711527466774,0.02005416341125965,0.04311535507440567,-0.050559502094984055,0.148570716381073,-0.10774701088666916,-0.17103637754917145,-0.0022669185418635607,-0.04447244480252266,-0.11488232761621475,0.006904202979058027,-0.0649075135588646,0.054166942834854126,-0.02851974405348301,0.04985908791422844,-0.04975337162613869,0.0641939789056778,0.05095312371850014,0.14308954775333405,-0.07878084480762482,0.14676553010940552,-0.10271494835615158,-0.13418906927108765,0.040310345590114594,0.11247369647026062,-0.04876995086669922,0.020449869334697723,0.09959639608860016,-0.04179863631725311,0.011112560518085957,-0.08050765097141266,-0.17975787818431854,-0.028546571731567383,0.0880749300122261,-0.10688512027263641,0.013500924222171307,0.2114417552947998,-0.08057884871959686,0.11884712427854538,0.016270611435174942,0.1133805364370346,-0.05198622867465019,-0.15462572872638702,0.12559236586093903,-0.016917534172534943,0.07761736214160919,0.12549464404582977,0.04411618411540985,0.005212381947785616,0.05334392935037613,-0.08808762580156326,-0.16844196617603302,-0.007853560149669647,0.19230692088603973,0.07195570319890976,0.06235010176897049,0.13963021337985992,0.0016797097632661462,0.06861848384141922,0.052551738917827606
GFAP,high_GFAP_direction,21,21,0.04346918314695358,0.05055931955575943,0.0026793971192091703,0.03150402009487152,0.13910719752311707,0.04680027812719345,-0.023954058066010475,-0.0218537338078022,0.0012669824063777924,0.06955017149448395,0.04975031316280365,0.012403813190758228,-0.04566004499793053,0.13933035731315613,-0.12114354223012924,0.015951432287693024,0.12590157985687256,-0.05452275276184082,0.11032962799072266,0.03164919465780258,0.039253830909729004,-0.016431007534265518,-0.00822098832577467,0.02720138616859913,0.13164019584655762,-0.07537851482629776,-0.0296376533806324,-0.06780194491147995,0.07147378474473953,-0.0018737353384494781,0.024148082360625267,-0.07735586166381836,0.02349059469997883,-0.14085479080677032,0.14638788998126984,-0.06754497438669205,0.22369644045829773,-0.20784887671470642,-0.08653274178504944,0.05424302816390991,0.056151729077100754,-0.04946409910917282,-0.003001541830599308,-0.132594034075737,0.09146543592214584,0.1448574662208557,-0.10605613142251968,0.21293601393699646,0.11571430414915085,0.05631661415100098,-0.009265151806175709,0.07311544567346573,-0.09383074194192886,0.25997135043144226,-0.20373393595218658,0.11081159859895706,0.02085276134312153,-0.040064889937639236,0.01470827404409647,-0.024667421355843544,0.06515258550643921,0.054334212094545364,-0.016276061534881592,0.003067359095439315,0.01219093520194292,-0.07876955717802048,-0.1586703509092331,-0.08742178976535797,0.0170233566313982,-0.005820157937705517,-0.09803319722414017,0.07999540865421295,-0.12779726088047028,-0.008353308774530888,0.1262214183807373,-0.04407288879156113,-0.0716978907585144,0.20365646481513977,0.09321610629558563,-0.05875014141201973,0.1841745525598526,-0.11556201428174973,-0.18598555028438568,0.03133244812488556,-0.043818533420562744,-0.005013424903154373,-0.025055082514882088,0.02972729504108429,-0.019083237275481224,-0.0719338208436966,-0.021291887387633324,0.03909408673644066,-0.018673593178391457,0.023451387882232666,0.10939516127109528,0.06496713310480118,-0.12951330840587616,0.013031133450567722,0.19960685074329376,0.14761990308761597,0.10655952990055084,0.010898028500378132,0.01046768855303526,0.08426735550165176,0.013448662124574184,-0.035460080951452255,-0.08726803213357925,-0.074737049639225,0.033155448734760284,-0.06441985070705414,-0.022311540320515633,0.012523278594017029,-0.022172877565026283,0.02176220528781414,0.025458429008722305,-0.03233170509338379,0.008897672407329082,-0.10604190826416016,0.015412017703056335,0.09498348832130432,0.0005237957811914384,-0.004958234261721373,-0.05472877249121666,-0.02455224096775055,-0.07337871193885803,-0.09332066029310226,0.05912858992815018,0.07379624247550964,-0.07954839617013931
Iba1,high_Iba1_direction,21,21,0.2138633131980896,-0.033015601336956024,0.017948145046830177,-0.08245600014925003,-0.05075318366289139,-0.07047996670007706,0.10652513802051544,0.11089181154966354,-0.0347931794822216,0.008997971192002296,0.003434056183323264,-0.058682046830654144,-0.020883040502667427,-0.06136610731482506,0.08372043073177338,0.028366394340991974,-0.1041458398103714,0.08194508403539658,-0.031326234340667725,-0.1374783217906952,-0.04921891540288925,-0.02135990373790264,-0.015784701332449913,-0.01605117879807949,-0.12212425470352173,0.055945657193660736,-0.06803752481937408,0.016582388430833817,0.05838313698768616,0.03078741952776909,-0.09703347831964493,0.010317636653780937,0.018041372299194336,0.15787196159362793,-0.1779077798128128,0.11505377292633057,-0.19407831132411957,0.14001356065273285,0.03014717623591423,-0.0049653975293040276,-0.03154320642352104,0.10054045915603638,0.10129838436841965,0.09502460807561874,0.02742088958621025,-0.08064486086368561,0.10666166990995407,-0.17474570870399475,-0.006622294895350933,0.014672497287392616,0.09309758245944977,-0.03033822774887085,0.056885797530412674,-0.2730700969696045,0.13347293436527252,-0.10235502570867538,-0.05217590183019638,-0.0668804869055748,0.0203973650932312,0.049070924520492554,-0.0559534952044487,-0.08393113315105438,-0.1056242287158966,-0.0207406934350729,-0.009293119423091412,0.0938442274928093,0.13332326710224152,0.1472545862197876,-0.07034442573785782,-0.09460730850696564,0.05557850003242493,-0.0003545119834598154,0.008352352306246758,0.10943620651960373,-0.1377686709165573,-0.10978918522596359,0.03318517655134201,-0.13051587343215942,-0.1252749115228653,0.02846052683889866,-0.12933973968029022,0.08669818937778473,0.06251325458288193,0.02292817458510399,-0.019069651141762733,0.04955705627799034,0.04440978169441223,0.08659007400274277,-0.060067068785429,0.13673648238182068,-0.06923727691173553,-0.10648179799318314,0.034612610936164856,0.08184564858675003,-0.08978911489248276,-0.015295575372874737,0.1276385337114334,-0.03349915146827698,-0.07391665875911713,-0.11378190666437149,-0.1771768480539322,-0.01952791027724743,0.0646921694278717,-0.11888428777456284,0.013459749519824982,0.17463567852973938,-0.02577621303498745,0.12063272297382355,0.004369945731014013,0.11243526637554169,-0.040469516068696976,-0.10398352891206741,0.10647427290678024,-0.029366664588451385,0.04966752603650093,0.10001920163631439,0.02278791554272175,0.05680455267429352,0.03072376549243927,-0.10820694267749786,-0.11606936901807785,-0.009602341800928116,0.15258462727069855,0.06241145730018616,0.07974317669868469,0.145785391330719,-0.02933475188910961,0.014069903641939163,0.06704958528280258
NeuN,low_NeuN_direction,21,21,0.13725724816322327,-0.030378308147192,0.006330596283078194,-0.09312362223863602,-0.013463207520544529,-0.06571122258901596,0.1293002963066101,0.1252274066209793,-0.0445796400308609,0.03906536102294922,0.016021620482206345,-0.0737278088927269,-0.04040569067001343,-0.022373467683792114,0.056581687182188034,0.045497871935367584,-0.08477526158094406,0.085703045129776,-0.001683389418758452,-0.1604897826910019,-0.04874707758426666,-0.018617162480950356,-0.014653717167675495,-0.01574559696018696,-0.11361483484506607,0.05074554681777954,-0.08613328635692596,0.001021571340970695,0.07904146611690521,0.033271707594394684,-0.09468229860067368,-0.008207853883504868,0.029198653995990753,0.13783936202526093,-0.15783561766147614,0.10567834228277206,-0.16163231432437897,0.10104505717754364,-0.00811698567122221,0.004965705797076225,-0.025071928277611732,0.11439880728721619,0.11370163410902023,0.0794721394777298,0.06238458305597305,-0.046432606875896454,0.10690777003765106,-0.12982769310474396,0.04269899055361748,0.04269980266690254,0.12533032894134521,-0.012806613929569721,0.033669959753751755,-0.24780869483947754,0.08637961745262146,-0.09662672877311707,-0.04958594962954521,-0.10166571289300919,0.04032595083117485,0.061372388154268265,-0.04170362278819084,-0.07502536475658417,-0.133324533700943,-0.019930675625801086,-0.003392399987205863,0.08664320409297943,0.11278405785560608,0.16335804760456085,-0.07488834857940674,-0.1149517223238945,0.03974052146077156,0.03144766017794609,-0.02083294838666916,0.13507522642612457,-0.12234558910131454,-0.14331674575805664,0.0166173093020916,-0.10114363580942154,-0.11405772715806961,0.004920543171465397,-0.10043883323669434,0.06323420256376266,0.014974414370954037,0.0481417253613472,-0.04524434730410576,0.062375083565711975,0.05205473676323891,0.12458368390798569,-0.06931287795305252,0.13168011605739594,-0.09414061903953552,-0.09614123404026031,0.041809529066085815,0.10956539958715439,-0.06661476939916611,0.0020548945758491755,0.10729061812162399,-0.03438800200819969,-0.03187232092022896,-0.07775726169347763,-0.18155331909656525,-0.034103211015462875,0.08150466531515121,-0.11647261679172516,0.02966374158859253,0.19802987575531006,-0.05478459596633911,0.12310407310724258,0.011258929036557674,0.12522195279598236,-0.055403660982847214,-0.12354246526956558,0.12239455431699753,-0.029125047847628593,0.07410192489624023,0.11598771810531616,0.03443044796586037,0.039333947002887726,0.03464621305465698,-0.10911381244659424,-0.1553519070148468,-0.0077517773024737835,0.15753473341464996,0.08373120427131653,0.07072841376066208,0.15507353842258453,0.004702004604041576,0.047496695071458817,0.0460907407104969
