dataset_id,dataset_name,source,path,exists,n_rows,n_columns,has_gene_expression,has_cell_level_data,has_donor_level_data,has_pathology_targets,has_cell_state_labels,has_trajectory_scores,has_perturbation_labels,overlap_with_2957_gene_universe,notes
v2_2_abeta_responsive_microglia,v2.2 Aβ-responsive microglia derived artifacts,SEA-AD derived / internal v2.2 analysis,results/tables/v2_2_abeta_mil_head_stable_oof_predictions.csv,True,84,4,False,False,True,True,False,False,False,0,
v2_2_abeta_responsive_microglia,v2.2 Aβ-responsive microglia derived artifacts,SEA-AD derived / internal v2.2 analysis,results/tables/v2_2_abeta_responsive_microglia_axis_coefficients_summary.csv,True,128,5,False,False,False,True,False,False,False,0,
v2_2_abeta_responsive_microglia,v2.2 Aβ-responsive microglia derived artifacts,SEA-AD derived / internal v2.2 analysis,results/tables/v2_2_abeta_responsive_microglia_cell_scores_summary.csv,True,40000,6,False,True,True,True,False,False,False,0,
v2_2_abeta_responsive_microglia,v2.2 Aβ-responsive microglia derived artifacts,SEA-AD derived / internal v2.2 analysis,results/tables/v2_2_abeta_responsive_microglia_dge_all_summary.csv,True,2957,5,False,False,False,True,False,False,False,0,
v2_2_abeta_responsive_microglia,v2.2 Aβ-responsive microglia derived artifacts,SEA-AD derived / internal v2.2 analysis,results/tables/v2_2_abeta_responsive_microglia_dge_upregulated_summary.csv,True,98,5,False,False,False,True,False,False,False,0,
v2_2_abeta_responsive_microglia,v2.2 Aβ-responsive microglia derived artifacts,SEA-AD derived / internal v2.2 analysis,results/tables/v2_2_abeta_responsive_microglia_donor_validation_summary.csv,True,84,6,False,True,True,True,False,False,False,0,
v2_2_abeta_responsive_microglia,v2.2 Aβ-responsive microglia derived artifacts,SEA-AD derived / internal v2.2 analysis,results/tables/v2_2_abeta_responsive_microglia_smoke_axis_coefficients_summary.csv,True,128,5,False,False,False,True,False,False,False,0,
v2_2_abeta_responsive_microglia,v2.2 Aβ-responsive microglia derived artifacts,SEA-AD derived / internal v2.2 analysis,results/tables/v2_2_abeta_responsive_microglia_smoke_cell_scores_summary.csv,True,7821,6,False,True,True,True,False,False,False,0,
v2_2_abeta_responsive_microglia,v2.2 Aβ-responsive microglia derived artifacts,SEA-AD derived / internal v2.2 analysis,results/tables/v2_2_abeta_responsive_microglia_smoke_dge_all_summary.csv,True,2957,5,False,False,False,True,False,False,False,0,
v2_2_abeta_responsive_microglia,v2.2 Aβ-responsive microglia derived artifacts,SEA-AD derived / internal v2.2 analysis,results/tables/v2_2_abeta_responsive_microglia_smoke_dge_upregulated_summary.csv,True,44,5,False,False,False,True,False,False,False,0,
v2_2_abeta_responsive_microglia,v2.2 Aβ-responsive microglia derived artifacts,SEA-AD derived / internal v2.2 analysis,results/tables/v2_2_abeta_responsive_microglia_smoke_donor_validation_summary.csv,True,84,6,False,True,True,True,False,False,False,0,
v2_2_abeta_responsive_microglia,v2.2 Aβ-responsive microglia derived artifacts,SEA-AD derived / internal v2.2 analysis,results/tables/v2_2_abeta_responsive_microglia_smoke_validation_metrics_summary.csv,True,1,20,True,True,True,True,False,False,False,0,
v2_2_abeta_responsive_microglia,v2.2 Aβ-responsive microglia derived artifacts,SEA-AD derived / internal v2.2 analysis,results/tables/v2_2_abeta_responsive_microglia_validation_metrics_summary.csv,True,1,20,True,True,True,True,False,False,False,0,
v2_2_abeta_responsive_microglia,v2.2 Aβ-responsive microglia derived artifacts,SEA-AD derived / internal v2.2 analysis,scripts/identify_abeta_responsive_microglia.py,True,,,False,False,False,True,False,False,False,0,"Documentation or script artifact; role assignment reflects provenance/use, not direct training data."
v2_2_abeta_responsive_microglia,v2.2 Aβ-responsive microglia derived artifacts,SEA-AD derived / internal v2.2 analysis,scripts/train_abeta_mil_head.py,True,,,False,False,False,True,False,False,False,0,"Documentation or script artifact; role assignment reflects provenance/use, not direct training data."
v2_2_abeta_responsive_microglia,v2.2 Aβ-responsive microglia derived artifacts,SEA-AD derived / internal v2.2 analysis,scripts/validate_abeta_mil_biology.py,True,,,False,False,False,True,False,False,False,0,"Documentation or script artifact; role assignment reflects provenance/use, not direct training data."
v2_2_external_or_projection_artifacts,v2.2 external/projection artifacts,mixed v2.2 artifacts,results/archive/smoke_and_benchmark/tables/v2_2_stage_b_adversarial_smoke_history.csv,True,1,21,True,True,False,False,False,False,False,0,
v2_2_external_or_projection_artifacts,v2.2 external/projection artifacts,mixed v2.2 artifacts,results/archive/smoke_and_benchmark/tables/v2_2_topology_dropout_fast_benchmark_2k_history.csv,True,1,19,True,True,False,False,False,False,False,0,
v2_2_external_or_projection_artifacts,v2.2 external/projection artifacts,mixed v2.2 artifacts,results/archive/smoke_and_benchmark/tables/v2_2_topology_dropout_fast_benchmark_full_b512_history.csv,True,1,19,True,True,False,False,False,False,False,0,
v2_2_external_or_projection_artifacts,v2.2 external/projection artifacts,mixed v2.2 artifacts,results/archive/smoke_and_benchmark/tables/v2_2_topology_dropout_fast_benchmark_full_history.csv,True,1,19,True,True,False,False,False,False,False,0,
v2_2_external_or_projection_artifacts,v2.2 external/projection artifacts,mixed v2.2 artifacts,results/archive/smoke_and_benchmark/tables/v2_2_topology_dropout_gentle_test_history.csv,True,5,14,True,False,False,False,False,False,False,0,
v2_2_external_or_projection_artifacts,v2.2 external/projection artifacts,mixed v2.2 artifacts,results/archive/smoke_and_benchmark/tables/v2_2_topology_dropout_tiny_smoke_history.csv,True,1,14,True,False,False,False,False,False,False,0,
v2_2_external_or_projection_artifacts,v2.2 external/projection artifacts,mixed v2.2 artifacts,results/tables/v2_2_abeta_frozen_embedding_elasticnet_oof_predictions.csv,True,84,10,False,False,True,True,False,False,False,0,
v2_2_external_or_projection_artifacts,v2.2 external/projection artifacts,mixed v2.2 artifacts,results/tables/v2_2_abeta_frozen_embedding_elasticnet_sweep.csv,True,90,18,False,False,True,True,False,False,False,0,
v2_2_external_or_projection_artifacts,v2.2 external/projection artifacts,mixed v2.2 artifacts,results/tables/v2_2_druggability_summary.csv,True,3,12,True,True,False,False,False,False,False,0,
v2_2_external_or_projection_artifacts,v2.2 external/projection artifacts,mixed v2.2 artifacts,results/tables/v2_2_fast_stage_c_escalate_A_w1_temp075_lr2e5_history.csv,True,10,19,True,True,False,True,False,False,False,0,
v2_2_external_or_projection_artifacts,v2.2 external/projection artifacts,mixed v2.2 artifacts,results/tables/v2_2_fast_stage_c_escalate_B_w1_temp2_lr2e5_history.csv,True,10,19,True,True,False,True,False,False,False,0,
v2_2_external_or_projection_artifacts,v2.2 external/projection artifacts,mixed v2.2 artifacts,results/tables/v2_2_fast_stage_c_escalate_C_w1_temp2_lr1e4_history.csv,True,10,19,True,True,False,True,False,False,False,0,
v2_2_external_or_projection_artifacts,v2.2 external/projection artifacts,mixed v2.2 artifacts,results/tables/v2_2_fast_stage_c_escalation_comparison.csv,True,4,13,False,False,False,True,False,False,False,0,
v2_2_external_or_projection_artifacts,v2.2 external/projection artifacts,mixed v2.2 artifacts,results/tables/v2_2_fast_stage_c_evaluation.csv,True,30,7,False,False,True,False,False,False,False,0,
v2_2_external_or_projection_artifacts,v2.2 external/projection artifacts,mixed v2.2 artifacts,results/tables/v2_2_fast_stage_c_regression_smoke_e8_history.csv,True,8,24,True,True,False,True,False,False,False,0,
v2_2_external_or_projection_artifacts,v2.2 external/projection artifacts,mixed v2.2 artifacts,results/tables/v2_2_fast_stage_c_safety_smoke_e10_history.csv,True,10,19,True,True,False,True,False,False,False,0,
v2_2_external_or_projection_artifacts,v2.2 external/projection artifacts,mixed v2.2 artifacts,results/tables/v2_2_fast_stage_c_supcon_comparison.csv,True,5,15,False,False,False,True,False,False,False,0,
v2_2_external_or_projection_artifacts,v2.2 external/projection artifacts,mixed v2.2 artifacts,results/tables/v2_2_fast_stage_c_supcon_smoke_e10_history.csv,True,10,21,True,True,False,True,False,False,False,0,
v2_2_external_or_projection_artifacts,v2.2 external/projection artifacts,mixed v2.2 artifacts,results/tables/v2_2_ft_abeta_cv_gate_failure.csv,True,6,10,False,False,False,True,False,False,False,0,
v2_2_external_or_projection_artifacts,v2.2 external/projection artifacts,mixed v2.2 artifacts,results/tables/v2_2_stage_b_adversarial_checkpoint_ranking.csv,True,4,14,False,True,False,False,False,False,False,0,
v2_2_external_or_projection_artifacts,v2.2 external/projection artifacts,mixed v2.2 artifacts,results/tables/v2_2_stage_b_adversarial_experiment_comparison.csv,True,3,12,False,False,False,False,False,False,False,0,
v2_2_external_or_projection_artifacts,v2.2 external/projection artifacts,mixed v2.2 artifacts,results/tables/v2_2_stage_b_adversarial_full_w05_history.csv,True,20,25,True,True,False,False,True,False,False,0,
v2_2_external_or_projection_artifacts,v2.2 external/projection artifacts,mixed v2.2 artifacts,results/tables/v2_2_stage_b_adversarial_history.csv,True,20,25,True,True,False,False,True,False,False,0,
v2_2_external_or_projection_artifacts,v2.2 external/projection artifacts,mixed v2.2 artifacts,results/tables/v2_2_stage_b_adversarial_stateaware_smoke_history.csv,True,1,25,True,True,False,False,True,False,False,0,
v2_2_external_or_projection_artifacts,v2.2 external/projection artifacts,mixed v2.2 artifacts,results/tables/v2_2_stage_b_adversarial_ttur_w02_history.csv,True,20,25,True,True,False,False,True,False,False,0,
v2_2_external_or_projection_artifacts,v2.2 external/projection artifacts,mixed v2.2 artifacts,results/tables/v2_2_target_covariate_audit.csv,True,4,18,True,True,True,False,False,False,False,0,
v2_2_external_or_projection_artifacts,v2.2 external/projection artifacts,mixed v2.2 artifacts,results/tables/v2_2_target_covariate_audit_long.csv,True,28,7,True,False,False,False,False,False,False,0,
v2_2_external_or_projection_artifacts,v2.2 external/projection artifacts,mixed v2.2 artifacts,results/tables/v2_2_topology_dropout_full_e50_fast_checkpoint_ranking.csv,True,10,13,False,True,False,False,False,False,False,0,
v2_2_external_or_projection_artifacts,v2.2 external/projection artifacts,mixed v2.2 artifacts,results/tables/v2_2_topology_dropout_full_e50_fast_history.csv,True,50,19,True,True,False,False,False,False,False,0,
v2_2_external_or_projection_artifacts,v2.2 external/projection artifacts,mixed v2.2 artifacts,results/tables/v2_2_topology_dropout_test_history.csv,True,5,17,True,False,False,False,False,False,False,0,
