model_variant,latent_dim,seed,fold_id,target,chosen_branch,inner_scores,selection_scope
nested_target_gated_programming_vs_state_module,16,107,3,Iba1,programming_plus_state_module,programming_only=0.171936;programming_plus_state_module=0.201348,inner_cv_training_donors_only
nested_target_gated_programming_vs_state_module,16,107,3,NeuN,programming_only,programming_only=0.366299;programming_plus_state_module=0.352819,inner_cv_training_donors_only
nested_target_gated_programming_vs_state_module,16,107,4,AT8,programming_plus_state_module,programming_only=0.360417;programming_plus_state_module=0.380637,inner_cv_training_donors_only
nested_target_gated_programming_vs_state_module,16,107,4,6e10/A_beta,programming_plus_state_module,programming_only=0.278799;programming_plus_state_module=0.286275,inner_cv_training_donors_only
nested_target_gated_programming_vs_state_module,16,107,4,GFAP,programming_plus_state_module,programming_only=0.210907;programming_plus_state_module=0.273529,inner_cv_training_donors_only
nested_target_gated_programming_vs_state_module,16,107,4,Iba1,programming_only,programming_only=0.369240;programming_plus_state_module=0.340686,inner_cv_training_donors_only
nested_target_gated_programming_vs_state_module,16,107,4,NeuN,programming_plus_state_module,programming_only=0.512990;programming_plus_state_module=0.515564,inner_cv_training_donors_only
nested_target_gated_programming_vs_state_module,16,107,5,AT8,programming_plus_state_module,programming_only=0.383578;programming_plus_state_module=0.447917,inner_cv_training_donors_only
nested_target_gated_programming_vs_state_module,16,107,5,6e10/A_beta,programming_only,programming_only=0.407475;programming_plus_state_module=0.296569,inner_cv_training_donors_only
nested_target_gated_programming_vs_state_module,16,107,5,GFAP,programming_only,programming_only=0.207721;programming_plus_state_module=0.172181,inner_cv_training_donors_only
nested_target_gated_programming_vs_state_module,16,107,5,Iba1,programming_plus_state_module,programming_only=0.103554;programming_plus_state_module=0.151348,inner_cv_training_donors_only
nested_target_gated_programming_vs_state_module,16,107,5,NeuN,programming_plus_state_module,programming_only=0.442402;programming_plus_state_module=0.446078,inner_cv_training_donors_only
nested_target_gated_programming_vs_state_module,16,211,1,AT8,programming_plus_state_module,programming_only=0.290931;programming_plus_state_module=0.321201,inner_cv_training_donors_only
nested_target_gated_programming_vs_state_module,16,211,1,6e10/A_beta,programming_plus_state_module,programming_only=0.153186;programming_plus_state_module=0.159804,inner_cv_training_donors_only
nested_target_gated_programming_vs_state_module,16,211,1,GFAP,programming_only,programming_only=0.134804;programming_plus_state_module=0.084436,inner_cv_training_donors_only
nested_target_gated_programming_vs_state_module,16,211,1,Iba1,programming_only,programming_only=0.109191;programming_plus_state_module=0.061152,inner_cv_training_donors_only
nested_target_gated_programming_vs_state_module,16,211,1,NeuN,programming_plus_state_module,programming_only=0.462500;programming_plus_state_module=0.478186,inner_cv_training_donors_only
nested_target_gated_programming_vs_state_module,16,211,2,AT8,programming_only,programming_only=0.298284;programming_plus_state_module=0.286887,inner_cv_training_donors_only
nested_target_gated_programming_vs_state_module,16,211,2,6e10/A_beta,programming_only,programming_only=0.112500;programming_plus_state_module=0.040931,inner_cv_training_donors_only
nested_target_gated_programming_vs_state_module,16,211,2,GFAP,programming_only,programming_only=0.426961;programming_plus_state_module=0.404902,inner_cv_training_donors_only
nested_target_gated_programming_vs_state_module,16,211,2,Iba1,programming_plus_state_module,programming_only=-0.219730;programming_plus_state_module=-0.113603,inner_cv_training_donors_only
nested_target_gated_programming_vs_state_module,16,211,2,NeuN,programming_only,programming_only=0.480637;programming_plus_state_module=0.478676,inner_cv_training_donors_only
nested_target_gated_programming_vs_state_module,16,211,3,AT8,programming_only,programming_only=0.404044;programming_plus_state_module=0.340931,inner_cv_training_donors_only
nested_target_gated_programming_vs_state_module,16,211,3,6e10/A_beta,programming_only,programming_only=-0.020711;programming_plus_state_module=-0.065931,inner_cv_training_donors_only
nested_target_gated_programming_vs_state_module,16,211,3,GFAP,programming_only,programming_only=0.200858;programming_plus_state_module=0.167892,inner_cv_training_donors_only
nested_target_gated_programming_vs_state_module,16,211,3,Iba1,programming_only,programming_only=0.036765;programming_plus_state_module=0.007108,inner_cv_training_donors_only
nested_target_gated_programming_vs_state_module,16,211,3,NeuN,programming_plus_state_module,programming_only=0.597059;programming_plus_state_module=0.608211,inner_cv_training_donors_only
nested_target_gated_programming_vs_state_module,16,211,4,AT8,programming_plus_state_module,programming_only=0.534069;programming_plus_state_module=0.550858,inner_cv_training_donors_only
nested_target_gated_programming_vs_state_module,16,211,4,6e10/A_beta,programming_only,programming_only=0.295343;programming_plus_state_module=0.261887,inner_cv_training_donors_only
nested_target_gated_programming_vs_state_module,16,211,4,GFAP,programming_plus_state_module,programming_only=0.389951;programming_plus_state_module=0.394975,inner_cv_training_donors_only
nested_target_gated_programming_vs_state_module,16,211,4,Iba1,programming_plus_state_module,programming_only=0.045221;programming_plus_state_module=0.049632,inner_cv_training_donors_only
nested_target_gated_programming_vs_state_module,16,211,4,NeuN,programming_only,programming_only=0.504902;programming_plus_state_module=0.503922,inner_cv_training_donors_only
nested_target_gated_programming_vs_state_module,16,211,5,AT8,programming_only,programming_only=0.282475;programming_plus_state_module=0.233456,inner_cv_training_donors_only
nested_target_gated_programming_vs_state_module,16,211,5,6e10/A_beta,programming_plus_state_module,programming_only=0.251838;programming_plus_state_module=0.282475,inner_cv_training_donors_only
nested_target_gated_programming_vs_state_module,16,211,5,GFAP,programming_plus_state_module,programming_only=0.004902;programming_plus_state_module=0.059436,inner_cv_training_donors_only
nested_target_gated_programming_vs_state_module,16,211,5,Iba1,programming_plus_state_module,programming_only=0.249387;programming_plus_state_module=0.318627,inner_cv_training_donors_only
nested_target_gated_programming_vs_state_module,16,211,5,NeuN,programming_only,programming_only=0.363358;programming_plus_state_module=0.340074,inner_cv_training_donors_only
nested_target_gated_programming_vs_state_module,16,307,1,AT8,programming_plus_state_module,programming_only=0.386152;programming_plus_state_module=0.388971,inner_cv_training_donors_only
nested_target_gated_programming_vs_state_module,16,307,1,6e10/A_beta,programming_plus_state_module,programming_only=0.132475;programming_plus_state_module=0.169363,inner_cv_training_donors_only
nested_target_gated_programming_vs_state_module,16,307,1,GFAP,programming_only,programming_only=0.322426;programming_plus_state_module=0.295343,inner_cv_training_donors_only
nested_target_gated_programming_vs_state_module,16,307,1,Iba1,programming_only,programming_only=0.011887;programming_plus_state_module=0.005270,inner_cv_training_donors_only
nested_target_gated_programming_vs_state_module,16,307,1,NeuN,programming_only,programming_only=0.502696;programming_plus_state_module=0.479657,inner_cv_training_donors_only
nested_target_gated_programming_vs_state_module,16,307,2,AT8,programming_plus_state_module,programming_only=0.332108;programming_plus_state_module=0.376716,inner_cv_training_donors_only
nested_target_gated_programming_vs_state_module,16,307,2,6e10/A_beta,programming_plus_state_module,programming_only=-0.041667;programming_plus_state_module=-0.002083,inner_cv_training_donors_only
nested_target_gated_programming_vs_state_module,16,307,2,GFAP,programming_plus_state_module,programming_only=-0.019485;programming_plus_state_module=0.017034,inner_cv_training_donors_only
nested_target_gated_programming_vs_state_module,16,307,2,Iba1,programming_plus_state_module,programming_only=0.107353;programming_plus_state_module=0.188725,inner_cv_training_donors_only
nested_target_gated_programming_vs_state_module,16,307,2,NeuN,programming_only,programming_only=0.452819;programming_plus_state_module=0.434681,inner_cv_training_donors_only
nested_target_gated_programming_vs_state_module,16,307,3,AT8,programming_plus_state_module,programming_only=0.462500;programming_plus_state_module=0.505025,inner_cv_training_donors_only
nested_target_gated_programming_vs_state_module,16,307,3,6e10/A_beta,programming_only,programming_only=0.375980;programming_plus_state_module=0.311029,inner_cv_training_donors_only
nested_target_gated_programming_vs_state_module,16,307,3,GFAP,programming_plus_state_module,programming_only=0.131127;programming_plus_state_module=0.169118,inner_cv_training_donors_only
nested_target_gated_programming_vs_state_module,16,307,3,Iba1,programming_only,programming_only=0.250490;programming_plus_state_module=0.204779,inner_cv_training_donors_only
nested_target_gated_programming_vs_state_module,16,307,3,NeuN,programming_plus_state_module,programming_only=0.519363;programming_plus_state_module=0.571936,inner_cv_training_donors_only
nested_target_gated_programming_vs_state_module,16,307,4,AT8,programming_plus_state_module,programming_only=0.389216;programming_plus_state_module=0.390809,inner_cv_training_donors_only
nested_target_gated_programming_vs_state_module,16,307,4,6e10/A_beta,programming_only,programming_only=0.146201;programming_plus_state_module=0.132598,inner_cv_training_donors_only
nested_target_gated_programming_vs_state_module,16,307,4,GFAP,programming_only,programming_only=0.203922;programming_plus_state_module=0.145588,inner_cv_training_donors_only
nested_target_gated_programming_vs_state_module,16,307,4,Iba1,programming_only,programming_only=0.204779;programming_plus_state_module=0.172794,inner_cv_training_donors_only
nested_target_gated_programming_vs_state_module,16,307,4,NeuN,programming_plus_state_module,programming_only=0.447426;programming_plus_state_module=0.460539,inner_cv_training_donors_only
nested_target_gated_programming_vs_state_module,16,307,5,AT8,programming_only,programming_only=0.306985;programming_plus_state_module=0.280025,inner_cv_training_donors_only
nested_target_gated_programming_vs_state_module,16,307,5,6e10/A_beta,programming_only,programming_only=-0.019608;programming_plus_state_module=-0.123775,inner_cv_training_donors_only
nested_target_gated_programming_vs_state_module,16,307,5,GFAP,programming_plus_state_module,programming_only=0.174020;programming_plus_state_module=0.196078,inner_cv_training_donors_only
nested_target_gated_programming_vs_state_module,16,307,5,Iba1,programming_only,programming_only=-0.086397;programming_plus_state_module=-0.135417,inner_cv_training_donors_only
nested_target_gated_programming_vs_state_module,16,307,5,NeuN,programming_plus_state_module,programming_only=0.423407;programming_plus_state_module=0.433824,inner_cv_training_donors_only
negative_control_nested_target_gated_programming_vs_shuffled_state_module,8,107,1,AT8,programming_only,programming_only=0.523407;programming_plus_shuffled_state_module=0.519975,inner_cv_training_donors_only
negative_control_nested_target_gated_programming_vs_shuffled_state_module,8,107,1,6e10/A_beta,programming_plus_shuffled_state_module,programming_only=0.176348;programming_plus_shuffled_state_module=0.198775,inner_cv_training_donors_only
negative_control_nested_target_gated_programming_vs_shuffled_state_module,8,107,1,GFAP,programming_plus_shuffled_state_module,programming_only=0.125735;programming_plus_shuffled_state_module=0.182475,inner_cv_training_donors_only
negative_control_nested_target_gated_programming_vs_shuffled_state_module,8,107,1,Iba1,programming_plus_shuffled_state_module,programming_only=0.084804;programming_plus_shuffled_state_module=0.115196,inner_cv_training_donors_only
negative_control_nested_target_gated_programming_vs_shuffled_state_module,8,107,1,NeuN,programming_only,programming_only=0.539093;programming_plus_shuffled_state_module=0.538235,inner_cv_training_donors_only
negative_control_nested_target_gated_programming_vs_shuffled_state_module,8,107,2,AT8,programming_only,programming_only=0.375123;programming_plus_shuffled_state_module=0.351961,inner_cv_training_donors_only
negative_control_nested_target_gated_programming_vs_shuffled_state_module,8,107,2,6e10/A_beta,programming_plus_shuffled_state_module,programming_only=0.196814;programming_plus_shuffled_state_module=0.199387,inner_cv_training_donors_only
negative_control_nested_target_gated_programming_vs_shuffled_state_module,8,107,2,GFAP,programming_plus_shuffled_state_module,programming_only=0.250368;programming_plus_shuffled_state_module=0.280637,inner_cv_training_donors_only
negative_control_nested_target_gated_programming_vs_shuffled_state_module,8,107,2,Iba1,programming_plus_shuffled_state_module,programming_only=-0.019118;programming_plus_shuffled_state_module=0.099142,inner_cv_training_donors_only
negative_control_nested_target_gated_programming_vs_shuffled_state_module,8,107,2,NeuN,programming_only,programming_only=0.577083;programming_plus_shuffled_state_module=0.572426,inner_cv_training_donors_only
negative_control_nested_target_gated_programming_vs_shuffled_state_module,8,107,3,AT8,programming_plus_shuffled_state_module,programming_only=0.406127;programming_plus_shuffled_state_module=0.423529,inner_cv_training_donors_only
negative_control_nested_target_gated_programming_vs_shuffled_state_module,8,107,3,6e10/A_beta,programming_plus_shuffled_state_module,programming_only=0.171936;programming_plus_shuffled_state_module=0.208088,inner_cv_training_donors_only
negative_control_nested_target_gated_programming_vs_shuffled_state_module,8,107,3,GFAP,programming_only,programming_only=0.303309;programming_plus_shuffled_state_module=0.249142,inner_cv_training_donors_only
negative_control_nested_target_gated_programming_vs_shuffled_state_module,8,107,3,Iba1,programming_plus_shuffled_state_module,programming_only=0.202941;programming_plus_shuffled_state_module=0.210172,inner_cv_training_donors_only
negative_control_nested_target_gated_programming_vs_shuffled_state_module,8,107,3,NeuN,programming_only,programming_only=0.418015;programming_plus_shuffled_state_module=0.385907,inner_cv_training_donors_only
negative_control_nested_target_gated_programming_vs_shuffled_state_module,8,107,4,AT8,programming_only,programming_only=0.427328;programming_plus_shuffled_state_module=0.393137,inner_cv_training_donors_only
negative_control_nested_target_gated_programming_vs_shuffled_state_module,8,107,4,6e10/A_beta,programming_only,programming_only=0.315441;programming_plus_shuffled_state_module=0.289583,inner_cv_training_donors_only
negative_control_nested_target_gated_programming_vs_shuffled_state_module,8,107,4,GFAP,programming_plus_shuffled_state_module,programming_only=0.253922;programming_plus_shuffled_state_module=0.274877,inner_cv_training_donors_only
negative_control_nested_target_gated_programming_vs_shuffled_state_module,8,107,4,Iba1,programming_only,programming_only=0.313725;programming_plus_shuffled_state_module=0.295956,inner_cv_training_donors_only
negative_control_nested_target_gated_programming_vs_shuffled_state_module,8,107,4,NeuN,programming_only,programming_only=0.533946;programming_plus_shuffled_state_module=0.518260,inner_cv_training_donors_only
negative_control_nested_target_gated_programming_vs_shuffled_state_module,8,107,5,AT8,programming_only,programming_only=0.506127;programming_plus_shuffled_state_module=0.500000,inner_cv_training_donors_only
negative_control_nested_target_gated_programming_vs_shuffled_state_module,8,107,5,6e10/A_beta,programming_plus_shuffled_state_module,programming_only=0.289216;programming_plus_shuffled_state_module=0.323529,inner_cv_training_donors_only
negative_control_nested_target_gated_programming_vs_shuffled_state_module,8,107,5,GFAP,programming_plus_shuffled_state_module,programming_only=0.132966;programming_plus_shuffled_state_module=0.183211,inner_cv_training_donors_only
negative_control_nested_target_gated_programming_vs_shuffled_state_module,8,107,5,Iba1,programming_plus_shuffled_state_module,programming_only=0.054534;programming_plus_shuffled_state_module=0.075368,inner_cv_training_donors_only
negative_control_nested_target_gated_programming_vs_shuffled_state_module,8,107,5,NeuN,programming_only,programming_only=0.484681;programming_plus_shuffled_state_module=0.474265,inner_cv_training_donors_only
negative_control_nested_target_gated_programming_vs_shuffled_state_module,8,211,1,AT8,programming_only,programming_only=0.310907;programming_plus_shuffled_state_module=0.298775,inner_cv_training_donors_only
negative_control_nested_target_gated_programming_vs_shuffled_state_module,8,211,1,6e10/A_beta,programming_only,programming_only=0.169730;programming_plus_shuffled_state_module=0.166299,inner_cv_training_donors_only
