dataset,donor_id,feature,n_cells,mean,variance,q90,q95,q99,fraction_high_global_q95,top_10pct_mean,top_5pct_mean,top_1pct_mean
DLPFC,H20.33.031,disease_program_score,735,0.1414892452388825,0.472265741597048,1.0438250436380894,1.2770554813029202,1.7219730228117223,0.044897959183673466,1.3596779502963912,1.5405615852834291,1.87792435977523
DLPFC,H20.33.032,disease_program_score,1048,-0.29474593809573435,0.2708812089446385,0.36899673443428893,0.587012995037193,1.0632141887557582,0.003816793893129771,0.684030027444882,0.8953895987721192,1.361830893867818
DLPFC,H20.33.033,disease_program_score,575,0.2692712770473495,0.8415696663739742,1.454046194864743,1.8665677296829184,2.6439257764001565,0.12695652173913044,2.0131313925252154,2.3900857747969906,3.632935954105299
DLPFC,H20.33.034,disease_program_score,294,0.11872975266525021,0.47841185413817433,0.9891992228870432,1.1713616816925825,1.5602690258629865,0.02040816326530612,1.2524318973700415,1.4340907321733902,1.9561668387827928
DLPFC,H20.33.035,disease_program_score,714,0.04543309400612894,0.26787343064508573,0.6946717497428895,0.9148940808683432,1.3002739656484466,0.00980392156862745,0.9789631044582033,1.1615063217904158,1.5228999574641824
DLPFC,H20.33.036,disease_program_score,607,0.38368725393530134,0.5735965489537532,1.3764472849586402,1.6777262114196032,2.0671635538295825,0.11532125205930807,1.7249298358185274,1.9418077030949434,2.2495239597678816
DLPFC,H20.33.037,disease_program_score,527,-0.2361773953015067,0.6647256357776508,0.8552960165188244,1.28483435219126,2.3130465184497107,0.04933586337760911,1.504329280667177,1.9350389621038506,2.720021278596922
DLPFC,H20.33.038,disease_program_score,630,0.024041117693067503,0.4252093255339112,0.892327876642453,1.136227025385124,1.9999775717915393,0.03015873015873016,1.3030816749377125,1.580907575585511,2.220483301025806
DLPFC,H20.33.039,disease_program_score,527,-0.018517794927316332,0.3204401791217461,0.6842530061311892,0.9493596086511868,1.4898857400753993,0.017077798861480076,1.039239355312001,1.2537972890545845,1.750349004965302
DLPFC,H20.33.040,disease_program_score,614,0.4008499537853617,0.6832866858724227,1.442405827268376,1.7451011425213627,2.366545444166258,0.12052117263843648,1.864111792522958,2.1481179307704004,2.8450603603133584
DLPFC,H20.33.041,disease_program_score,427,0.1491492665578436,0.45330659147970187,1.0513568971930454,1.3339260615150665,1.7523528220329516,0.05620608899297424,1.38550383515669,1.5948239590378661,1.9646699273975101
DLPFC,H20.33.044,disease_program_score,376,-0.14688374508761617,0.35443458291854274,0.6614296494319365,0.8731472085584134,1.5425280301584405,0.015957446808510637,0.9941686012348279,1.2291656714163393,1.73832682764243
DLPFC,H20.33.045,disease_program_score,262,-0.0889305213138878,0.5391133809539166,0.9039143513684736,1.2886615301049584,1.7689912379480515,0.03816793893129771,1.3326743267429402,1.567206441801847,1.9804782173603002
DLPFC,H20.33.046,disease_program_score,245,-0.47577099688359265,0.2782416792363516,0.2690692860096773,0.5084411465854726,0.8967084394351919,0.004081632653061225,0.5660081509928441,0.7473891759331472,1.175926066978419
DLPFC,H21.33.001,disease_program_score,318,0.20288837742464028,0.3275935625670065,0.9303116338303642,1.150330252524734,1.7864665221915492,0.040880503144654086,1.2852719852512098,1.5354436868918169,1.8795979636759435
DLPFC,H21.33.002,disease_program_score,532,0.14583349126224673,0.6202657903022578,1.1758294582518458,1.4778749442916004,2.0050846889857055,0.07142857142857142,1.5730350648001763,1.841444519926077,2.3411288151100114
DLPFC,H21.33.003,disease_program_score,812,-0.750414550397197,0.2359273809862558,-0.12788521382277881,0.12747161137189408,0.5624260339719604,0.0012315270935960591,0.2269766584106142,0.45245723518709835,0.9139244959649476
DLPFC,H21.33.004,disease_program_score,533,-0.09694862087564735,0.553185964755648,0.9263018350508035,1.2061047536711904,1.75990214107133,0.03377110694183865,1.288112276744367,1.52516182478457,2.0376136553115485
DLPFC,H21.33.005,disease_program_score,427,-0.19608133588717191,0.3422477705446368,0.5155419979977189,0.8951692058038384,1.4822712620633682,0.0234192037470726,0.9855280717568062,1.2770618662844746,1.6116040874037787
DLPFC,H21.33.006,disease_program_score,308,-0.1346552837224148,0.42165333318431814,0.6970273728770608,0.9754946398585039,1.4975677965142915,0.03571428571428571,1.1221100442420668,1.3893002532175132,1.7951903049744908
DLPFC,H21.33.007,disease_program_score,448,-0.40445943493376957,0.30998500432949333,0.2784088256890284,0.5871851729919403,1.2430945362381471,0.008928571428571428,0.741585087194782,1.0581403691562785,1.745476370724343
DLPFC,H21.33.008,disease_program_score,528,0.13021552943975453,0.6539929788296457,1.1383021863858118,1.5077081697707935,2.74766383289416,0.06628787878787878,1.7697815409572737,2.2485093928461257,3.3041118477068725
DLPFC,H21.33.011,disease_program_score,417,-0.23966676397978506,0.22258168674437553,0.4120123937510478,0.6016286993900137,0.8534592225905441,0.002398081534772182,0.6427633825545012,0.8023145240143774,1.1080192059134113
DLPFC,H21.33.012,disease_program_score,855,0.3521367909163994,0.48393114544846466,1.2214007454718323,1.4573346870832724,1.9359575674735898,0.0783625730994152,1.554653075789578,1.7833234299896863,2.2235559805191536
DLPFC,H21.33.013,disease_program_score,565,0.43564151811846274,0.585457951412958,1.3837803098742836,1.672541656249865,2.1545320270980626,0.12920353982300886,1.778257148953082,2.0116849075858787,2.398960466434765
DLPFC,H21.33.014,disease_program_score,405,0.09333654638405722,0.36282312192111094,0.787675930527163,1.0231426566001782,2.084341956797205,0.019753086419753086,1.1922254371785341,1.4879769516154053,2.330943786252542
DLPFC,H21.33.015,disease_program_score,1237,-0.13857997468582775,0.2518019222897161,0.4890507129661673,0.6519784157409488,1.172425672631694,0.004042037186742118,0.7620698446636338,0.9631093746713968,1.414370250698063
DLPFC,H21.33.016,disease_program_score,239,0.16790625204418616,0.4750987155390889,1.0552170587491312,1.241202889103916,1.597995652416251,0.0502092050209205,1.345307063757848,1.5381133197659047,1.8952870616990964
DLPFC,H21.33.017,disease_program_score,612,-0.1494585869336846,0.29324407736103386,0.49791762793708166,0.7614655411768297,1.1852621793253144,0.008169934640522876,0.8192657927162,1.0401968462034266,1.474068276076999
DLPFC,H21.33.018,disease_program_score,548,-0.08723368931351001,0.46256658098468406,0.8196316972020937,1.1546027610869225,1.5908634189878785,0.029197080291970802,1.2135246914874696,1.442911071510834,1.8349380467450915
DLPFC,H21.33.019,disease_program_score,158,-0.1288313846670115,0.530386707965267,0.9058923493477979,1.1807306582803418,1.61730356557192,0.0379746835443038,1.3039668344456319,1.5789359759631,2.045927007507353
DLPFC,H21.33.020,disease_program_score,285,0.6134527644621471,0.9348953255983913,1.9149620867972168,2.4348606715582033,3.4475562902042447,0.20350877192982456,2.591996729386879,3.0248947007308873,3.721689991319638
