scenario_id,control_type,control_graph_id,seed,donor_id,metric,real_donor_value,control_donor_value,paired_difference,aggregation_unit,validated_regulation,validated_grn_claim,causal_validation_pass,therapeutic_target_claim,biological_benefit_claim
ELF1_up_0p25,expression_matched_random_targets,expression_matched_random_targets_seed_79020,79020.0,H19.33.004,mean_cosine_similarity,0.99999985369769,0.9999998862093146,-3.2511624614706136e-08,Donor ID,False,False,False,False,False
ELF1_up_0p25,expression_matched_random_targets,expression_matched_random_targets_seed_79020,79020.0,H20.33.001,mean_cosine_similarity,0.9999999063355582,0.999999931880406,-2.5544847792602354e-08,Donor ID,False,False,False,False,False
ELF1_up_0p25,expression_matched_random_targets,expression_matched_random_targets_seed_79020,79020.0,H20.33.002,mean_cosine_similarity,0.999999850988388,0.9999999105930328,-5.960464488641293e-08,Donor ID,False,False,False,False,False
ELF1_up_0p25,expression_matched_random_targets,expression_matched_random_targets_seed_79020,79020.0,H20.33.004,mean_cosine_similarity,0.9999998360872268,0.999999925494194,-8.940696727410824e-08,Donor ID,False,False,False,False,False
ELF1_up_0p25,expression_matched_random_targets,expression_matched_random_targets_seed_79021,79021.0,H18.30.001,mean_cosine_similarity,0.9999998807907104,1.0,-1.1920928955078125e-07,Donor ID,False,False,False,False,False
ELF1_up_0p25,expression_matched_random_targets,expression_matched_random_targets_seed_79021,79021.0,H18.30.002,mean_cosine_similarity,0.9999996542930604,0.9999998211860656,-1.6689300519345807e-07,Donor ID,False,False,False,False,False
ELF1_up_0p25,expression_matched_random_targets,expression_matched_random_targets_seed_79021,79021.0,H19.33.004,mean_cosine_similarity,0.99999985369769,0.9999999078837308,-5.418604087648049e-08,Donor ID,False,False,False,False,False
ELF1_up_0p25,expression_matched_random_targets,expression_matched_random_targets_seed_79021,79021.0,H20.33.001,mean_cosine_similarity,0.9999999063355582,0.9999999148505074,-8.514949190185916e-09,Donor ID,False,False,False,False,False
ELF1_up_0p25,expression_matched_random_targets,expression_matched_random_targets_seed_79021,79021.0,H20.33.002,mean_cosine_similarity,0.999999850988388,0.9999998956918716,-4.470348369256527e-08,Donor ID,False,False,False,False,False
ELF1_up_0p25,expression_matched_random_targets,expression_matched_random_targets_seed_79021,79021.0,H20.33.004,mean_cosine_similarity,0.9999998360872268,0.9999998956918716,-5.960464488641293e-08,Donor ID,False,False,False,False,False
ELF1_up_0p25,expression_matched_random_targets,expression_matched_random_targets_seed_79022,79022.0,H18.30.001,mean_cosine_similarity,0.9999998807907104,1.0,-1.1920928955078125e-07,Donor ID,False,False,False,False,False
ELF1_up_0p25,expression_matched_random_targets,expression_matched_random_targets_seed_79022,79022.0,H18.30.002,mean_cosine_similarity,0.9999996542930604,0.9999998211860656,-1.6689300519345807e-07,Donor ID,False,False,False,False,False
ELF1_up_0p25,expression_matched_random_targets,expression_matched_random_targets_seed_79022,79022.0,H19.33.004,mean_cosine_similarity,0.99999985369769,0.999999918720939,-6.502324900736767e-08,Donor ID,False,False,False,False,False
ELF1_up_0p25,expression_matched_random_targets,expression_matched_random_targets_seed_79022,79022.0,H20.33.001,mean_cosine_similarity,0.9999999063355582,0.9999999148505074,-8.514949190185916e-09,Donor ID,False,False,False,False,False
ELF1_up_0p25,expression_matched_random_targets,expression_matched_random_targets_seed_79022,79022.0,H20.33.002,mean_cosine_similarity,0.999999850988388,0.9999998956918716,-4.470348369256527e-08,Donor ID,False,False,False,False,False
ELF1_up_0p25,expression_matched_random_targets,expression_matched_random_targets_seed_79022,79022.0,H20.33.004,mean_cosine_similarity,0.9999998360872268,0.9999999105930328,-7.450580608026058e-08,Donor ID,False,False,False,False,False
ELF1_up_0p25,expression_matched_random_targets,expression_matched_random_targets_seed_79023,79023.0,H18.30.001,mean_cosine_similarity,0.9999998807907104,0.9999999403953552,-5.960464477539063e-08,Donor ID,False,False,False,False,False
ELF1_up_0p25,expression_matched_random_targets,expression_matched_random_targets_seed_79023,79023.0,H18.30.002,mean_cosine_similarity,0.9999996542930604,0.9999997615814208,-1.0728836041806744e-07,Donor ID,False,False,False,False,False
ELF1_up_0p25,expression_matched_random_targets,expression_matched_random_targets_seed_79023,79023.0,H19.33.004,mean_cosine_similarity,0.99999985369769,0.9999999349767512,-8.127906125920958e-08,Donor ID,False,False,False,False,False
ELF1_up_0p25,expression_matched_random_targets,expression_matched_random_targets_seed_79023,79023.0,H20.33.001,mean_cosine_similarity,0.9999999063355582,0.9999999063355582,0.0,Donor ID,False,False,False,False,False
ELF1_up_0p25,expression_matched_random_targets,expression_matched_random_targets_seed_79023,79023.0,H20.33.002,mean_cosine_similarity,0.999999850988388,0.9999999552965164,-1.043081284679559e-07,Donor ID,False,False,False,False,False
ELF1_up_0p25,expression_matched_random_targets,expression_matched_random_targets_seed_79023,79023.0,H20.33.004,mean_cosine_similarity,0.9999998360872268,0.9999998658895493,-2.9802322498717615e-08,Donor ID,False,False,False,False,False
ELF1_up_0p25,expression_matched_random_targets,expression_matched_random_targets_seed_79024,79024.0,H18.30.001,mean_cosine_similarity,0.9999998807907104,0.9999998807907104,0.0,Donor ID,False,False,False,False,False
ELF1_up_0p25,expression_matched_random_targets,expression_matched_random_targets_seed_79024,79024.0,H18.30.002,mean_cosine_similarity,0.9999996542930604,0.9999997615814208,-1.0728836041806744e-07,Donor ID,False,False,False,False,False
ELF1_up_0p25,expression_matched_random_targets,expression_matched_random_targets_seed_79024,79024.0,H19.33.004,mean_cosine_similarity,0.99999985369769,0.9999999295581472,-7.586045724927715e-08,Donor ID,False,False,False,False,False
ELF1_up_0p25,expression_matched_random_targets,expression_matched_random_targets_seed_79024,79024.0,H20.33.001,mean_cosine_similarity,0.9999999063355582,0.9999999233654568,-1.7029898602416438e-08,Donor ID,False,False,False,False,False
ELF1_up_0p25,expression_matched_random_targets,expression_matched_random_targets_seed_79024,79024.0,H20.33.002,mean_cosine_similarity,0.999999850988388,0.9999998956918716,-4.470348369256527e-08,Donor ID,False,False,False,False,False
ELF1_up_0p25,expression_matched_random_targets,expression_matched_random_targets_seed_79024,79024.0,H20.33.004,mean_cosine_similarity,0.9999998360872268,0.9999998807907104,-4.470348369256527e-08,Donor ID,False,False,False,False,False
ELF1_up_0p25,expression_matched_random_targets,expression_matched_random_targets_seed_79025,79025.0,H18.30.001,mean_cosine_similarity,0.9999998807907104,0.9999999403953552,-5.960464477539063e-08,Donor ID,False,False,False,False,False
ELF1_up_0p25,expression_matched_random_targets,expression_matched_random_targets_seed_79025,79025.0,H18.30.002,mean_cosine_similarity,0.9999996542930604,0.999999749660492,-9.536743161842054e-08,Donor ID,False,False,False,False,False
ELF1_up_0p25,expression_matched_random_targets,expression_matched_random_targets_seed_79025,79025.0,H19.33.004,mean_cosine_similarity,0.99999985369769,0.9999998753721064,-2.167441648381896e-08,Donor ID,False,False,False,False,False
ELF1_up_0p25,expression_matched_random_targets,expression_matched_random_targets_seed_79025,79025.0,H20.33.001,mean_cosine_similarity,0.9999999063355582,0.9999999148505074,-8.514949190185916e-09,Donor ID,False,False,False,False,False
ELF1_up_0p25,expression_matched_random_targets,expression_matched_random_targets_seed_79025,79025.0,H20.33.002,mean_cosine_similarity,0.999999850988388,0.999999925494194,-7.450580608026058e-08,Donor ID,False,False,False,False,False
ELF1_up_0p25,expression_matched_random_targets,expression_matched_random_targets_seed_79025,79025.0,H20.33.004,mean_cosine_similarity,0.9999998360872268,0.9999998658895493,-2.9802322498717615e-08,Donor ID,False,False,False,False,False
ELF1_up_0p25,expression_matched_random_targets,expression_matched_random_targets_seed_79026,79026.0,H18.30.001,mean_cosine_similarity,0.9999998807907104,1.0,-1.1920928955078125e-07,Donor ID,False,False,False,False,False
ELF1_up_0p25,expression_matched_random_targets,expression_matched_random_targets_seed_79026,79026.0,H18.30.002,mean_cosine_similarity,0.9999996542930604,0.9999998092651368,-1.5497207639381116e-07,Donor ID,False,False,False,False,False
ELF1_up_0p25,expression_matched_random_targets,expression_matched_random_targets_seed_79026,79026.0,H19.33.004,mean_cosine_similarity,0.99999985369769,0.999999924139543,-7.04418530173001e-08,Donor ID,False,False,False,False,False
ELF1_up_0p25,expression_matched_random_targets,expression_matched_random_targets_seed_79026,79026.0,H20.33.001,mean_cosine_similarity,0.9999999063355582,0.9999998893056598,1.7029898491394135e-08,Donor ID,False,False,False,False,False
ELF1_up_0p25,expression_matched_random_targets,expression_matched_random_targets_seed_79026,79026.0,H20.33.002,mean_cosine_similarity,0.999999850988388,0.999999925494194,-7.450580608026058e-08,Donor ID,False,False,False,False,False
ELF1_up_0p25,expression_matched_random_targets,expression_matched_random_targets_seed_79026,79026.0,H20.33.004,mean_cosine_similarity,0.9999998360872268,0.9999999552965164,-1.1920928966180355e-07,Donor ID,False,False,False,False,False
ELF1_up_0p25,expression_matched_random_targets,expression_matched_random_targets_seed_79027,79027.0,H18.30.001,mean_cosine_similarity,0.9999998807907104,0.9999999403953552,-5.960464477539063e-08,Donor ID,False,False,False,False,False
ELF1_up_0p25,expression_matched_random_targets,expression_matched_random_targets_seed_79027,79027.0,H18.30.002,mean_cosine_similarity,0.9999996542930604,0.9999997615814208,-1.0728836041806744e-07,Donor ID,False,False,False,False,False
ELF1_up_0p25,expression_matched_random_targets,expression_matched_random_targets_seed_79027,79027.0,H19.33.004,mean_cosine_similarity,0.99999985369769,0.9999998916279186,-3.7930228624638573e-08,Donor ID,False,False,False,False,False
ELF1_up_0p25,expression_matched_random_targets,expression_matched_random_targets_seed_79027,79027.0,H20.33.001,mean_cosine_similarity,0.9999999063355582,0.999999931880406,-2.5544847792602354e-08,Donor ID,False,False,False,False,False
ELF1_up_0p25,expression_matched_random_targets,expression_matched_random_targets_seed_79027,79027.0,H20.33.002,mean_cosine_similarity,0.999999850988388,0.9999998658895493,-1.490116130486996e-08,Donor ID,False,False,False,False,False
ELF1_up_0p25,expression_matched_random_targets,expression_matched_random_targets_seed_79027,79027.0,H20.33.004,mean_cosine_similarity,0.9999998360872268,0.999999850988388,-1.4901161193847656e-08,Donor ID,False,False,False,False,False
ELF1_up_0p25,expression_matched_random_targets,expression_matched_random_targets_seed_79028,79028.0,H18.30.001,mean_cosine_similarity,0.9999998807907104,0.9999999403953552,-5.960464477539063e-08,Donor ID,False,False,False,False,False
ELF1_up_0p25,expression_matched_random_targets,expression_matched_random_targets_seed_79028,79028.0,H18.30.002,mean_cosine_similarity,0.9999996542930604,0.9999998092651368,-1.5497207639381116e-07,Donor ID,False,False,False,False,False
ELF1_up_0p25,expression_matched_random_targets,expression_matched_random_targets_seed_79028,79028.0,H19.33.004,mean_cosine_similarity,0.99999985369769,0.9999999133023348,-5.960464488641293e-08,Donor ID,False,False,False,False,False
ELF1_up_0p25,expression_matched_random_targets,expression_matched_random_targets_seed_79028,79028.0,H20.33.001,mean_cosine_similarity,0.9999999063355582,0.9999999233654568,-1.7029898602416438e-08,Donor ID,False,False,False,False,False
ELF1_up_0p25,expression_matched_random_targets,expression_matched_random_targets_seed_79028,79028.0,H20.33.002,mean_cosine_similarity,0.999999850988388,0.9999998658895493,-1.490116130486996e-08,Donor ID,False,False,False,False,False
ELF1_up_0p25,expression_matched_random_targets,expression_matched_random_targets_seed_79028,79028.0,H20.33.004,mean_cosine_similarity,0.9999998360872268,0.9999999552965164,-1.1920928966180355e-07,Donor ID,False,False,False,False,False
ELF1_up_0p25,expression_matched_random_targets,expression_matched_random_targets_seed_79029,79029.0,H18.30.001,mean_cosine_similarity,0.9999998807907104,1.0,-1.1920928955078125e-07,Donor ID,False,False,False,False,False
ELF1_up_0p25,expression_matched_random_targets,expression_matched_random_targets_seed_79029,79029.0,H18.30.002,mean_cosine_similarity,0.9999996542930604,0.9999997735023498,-1.1920928943975895e-07,Donor ID,False,False,False,False,False
ELF1_up_0p25,expression_matched_random_targets,expression_matched_random_targets_seed_79029,79029.0,H19.33.004,mean_cosine_similarity,0.99999985369769,0.9999999078837308,-5.418604087648049e-08,Donor ID,False,False,False,False,False
ELF1_up_0p25,expression_matched_random_targets,expression_matched_random_targets_seed_79029,79029.0,H20.33.001,mean_cosine_similarity,0.9999999063355582,0.9999999403953552,-3.405979698278827e-08,Donor ID,False,False,False,False,False
ELF1_up_0p25,expression_matched_random_targets,expression_matched_random_targets_seed_79029,79029.0,H20.33.002,mean_cosine_similarity,0.999999850988388,0.9999999105930328,-5.960464488641293e-08,Donor ID,False,False,False,False,False
ELF1_up_0p25,expression_matched_random_targets,expression_matched_random_targets_seed_79029,79029.0,H20.33.004,mean_cosine_similarity,0.9999998360872268,0.9999998807907104,-4.470348369256527e-08,Donor ID,False,False,False,False,False
ELF1_up_0p25,expression_matched_random_targets,expression_matched_random_targets_seed_79030,79030.0,H18.30.001,mean_cosine_similarity,0.9999998807907104,1.0,-1.1920928955078125e-07,Donor ID,False,False,False,False,False
ELF1_up_0p25,expression_matched_random_targets,expression_matched_random_targets_seed_79030,79030.0,H18.30.002,mean_cosine_similarity,0.9999996542930604,0.9999997854232788,-1.3113021846145045e-07,Donor ID,False,False,False,False,False
ELF1_up_0p25,expression_matched_random_targets,expression_matched_random_targets_seed_79030,79030.0,H19.33.004,mean_cosine_similarity,0.99999985369769,0.9999999024651268,-4.876743686654805e-08,Donor ID,False,False,False,False,False
ELF1_up_0p25,expression_matched_random_targets,expression_matched_random_targets_seed_79030,79030.0,H20.33.001,mean_cosine_similarity,0.9999999063355582,0.9999999063355582,0.0,Donor ID,False,False,False,False,False
ELF1_up_0p25,expression_matched_random_targets,expression_matched_random_targets_seed_79030,79030.0,H20.33.002,mean_cosine_similarity,0.999999850988388,0.9999999701976776,-1.1920928966180355e-07,Donor ID,False,False,False,False,False
ELF1_up_0p25,expression_matched_random_targets,expression_matched_random_targets_seed_79030,79030.0,H20.33.004,mean_cosine_similarity,0.9999998360872268,0.9999998956918716,-5.960464488641293e-08,Donor ID,False,False,False,False,False
ELF1_up_0p25,expression_matched_random_targets,expression_matched_random_targets_seed_79031,79031.0,H18.30.001,mean_cosine_similarity,0.9999998807907104,1.0,-1.1920928955078125e-07,Donor ID,False,False,False,False,False
ELF1_up_0p25,expression_matched_random_targets,expression_matched_random_targets_seed_79031,79031.0,H18.30.002,mean_cosine_similarity,0.9999996542930604,0.9999997735023498,-1.1920928943975895e-07,Donor ID,False,False,False,False,False
ELF1_up_0p25,expression_matched_random_targets,expression_matched_random_targets_seed_79031,79031.0,H19.33.004,mean_cosine_similarity,0.99999985369769,0.9999999078837308,-5.418604087648049e-08,Donor ID,False,False,False,False,False
ELF1_up_0p25,expression_matched_random_targets,expression_matched_random_targets_seed_79031,79031.0,H20.33.001,mean_cosine_similarity,0.9999999063355582,0.9999999403953552,-3.405979698278827e-08,Donor ID,False,False,False,False,False
ELF1_up_0p25,expression_matched_random_targets,expression_matched_random_targets_seed_79031,79031.0,H20.33.002,mean_cosine_similarity,0.999999850988388,0.9999999552965164,-1.043081284679559e-07,Donor ID,False,False,False,False,False
ELF1_up_0p25,expression_matched_random_targets,expression_matched_random_targets_seed_79031,79031.0,H20.33.004,mean_cosine_similarity,0.9999998360872268,0.9999999403953552,-1.043081284679559e-07,Donor ID,False,False,False,False,False
ELF1_up_0p25,expression_matched_random_targets,expression_matched_random_targets_seed_79032,79032.0,H18.30.001,mean_cosine_similarity,0.9999998807907104,0.9999999403953552,-5.960464477539063e-08,Donor ID,False,False,False,False,False
ELF1_up_0p25,expression_matched_random_targets,expression_matched_random_targets_seed_79032,79032.0,H18.30.002,mean_cosine_similarity,0.9999996542930604,0.9999997973442076,-1.4305114726109736e-07,Donor ID,False,False,False,False,False
ELF1_up_0p25,expression_matched_random_targets,expression_matched_random_targets_seed_79032,79032.0,H19.33.004,mean_cosine_similarity,0.99999985369769,0.9999998916279186,-3.7930228624638573e-08,Donor ID,False,False,False,False,False
ELF1_up_0p25,expression_matched_random_targets,expression_matched_random_targets_seed_79032,79032.0,H20.33.001,mean_cosine_similarity,0.9999999063355582,0.9999999148505074,-8.514949190185916e-09,Donor ID,False,False,False,False,False
ELF1_up_0p25,expression_matched_random_targets,expression_matched_random_targets_seed_79032,79032.0,H20.33.002,mean_cosine_similarity,0.999999850988388,0.999999925494194,-7.450580608026058e-08,Donor ID,False,False,False,False,False
ELF1_up_0p25,expression_matched_random_targets,expression_matched_random_targets_seed_79032,79032.0,H20.33.004,mean_cosine_similarity,0.9999998360872268,0.9999999105930328,-7.450580608026058e-08,Donor ID,False,False,False,False,False
ELF1_up_0p25,expression_matched_random_targets,expression_matched_random_targets_seed_79033,79033.0,H18.30.001,mean_cosine_similarity,0.9999998807907104,0.9999999403953552,-5.960464477539063e-08,Donor ID,False,False,False,False,False
ELF1_up_0p25,expression_matched_random_targets,expression_matched_random_targets_seed_79033,79033.0,H18.30.002,mean_cosine_similarity,0.9999996542930604,0.9999997854232788,-1.3113021846145045e-07,Donor ID,False,False,False,False,False
ELF1_up_0p25,expression_matched_random_targets,expression_matched_random_targets_seed_79033,79033.0,H19.33.004,mean_cosine_similarity,0.99999985369769,0.9999999078837308,-5.418604087648049e-08,Donor ID,False,False,False,False,False
ELF1_up_0p25,expression_matched_random_targets,expression_matched_random_targets_seed_79033,79033.0,H20.33.001,mean_cosine_similarity,0.9999999063355582,0.9999999148505074,-8.514949190185916e-09,Donor ID,False,False,False,False,False
ELF1_up_0p25,expression_matched_random_targets,expression_matched_random_targets_seed_79033,79033.0,H20.33.002,mean_cosine_similarity,0.999999850988388,0.9999998956918716,-4.470348369256527e-08,Donor ID,False,False,False,False,False
ELF1_up_0p25,expression_matched_random_targets,expression_matched_random_targets_seed_79033,79033.0,H20.33.004,mean_cosine_similarity,0.9999998360872268,0.999999925494194,-8.940696727410824e-08,Donor ID,False,False,False,False,False
ELF1_up_0p25,expression_matched_random_targets,expression_matched_random_targets_seed_79034,79034.0,H18.30.001,mean_cosine_similarity,0.9999998807907104,1.0,-1.1920928955078125e-07,Donor ID,False,False,False,False,False
ELF1_up_0p25,expression_matched_random_targets,expression_matched_random_targets_seed_79034,79034.0,H18.30.002,mean_cosine_similarity,0.9999996542930604,0.9999998211860656,-1.6689300519345807e-07,Donor ID,False,False,False,False,False
ELF1_up_0p25,expression_matched_random_targets,expression_matched_random_targets_seed_79034,79034.0,H19.33.004,mean_cosine_similarity,0.99999985369769,0.9999999295581472,-7.586045724927715e-08,Donor ID,False,False,False,False,False
ELF1_up_0p25,expression_matched_random_targets,expression_matched_random_targets_seed_79034,79034.0,H20.33.001,mean_cosine_similarity,0.9999999063355582,0.9999999489103044,-4.257474617297419e-08,Donor ID,False,False,False,False,False
ELF1_up_0p25,expression_matched_random_targets,expression_matched_random_targets_seed_79034,79034.0,H20.33.002,mean_cosine_similarity,0.999999850988388,0.9999999105930328,-5.960464488641293e-08,Donor ID,False,False,False,False,False
ELF1_up_0p25,expression_matched_random_targets,expression_matched_random_targets_seed_79034,79034.0,H20.33.004,mean_cosine_similarity,0.9999998360872268,0.999999925494194,-8.940696727410824e-08,Donor ID,False,False,False,False,False
ELF1_up_0p25,expression_matched_random_targets,expression_matched_random_targets_seed_79035,79035.0,H18.30.001,mean_cosine_similarity,0.9999998807907104,0.9999999403953552,-5.960464477539063e-08,Donor ID,False,False,False,False,False
ELF1_up_0p25,expression_matched_random_targets,expression_matched_random_targets_seed_79035,79035.0,H18.30.002,mean_cosine_similarity,0.9999996542930604,0.999999713897705,-5.960464466436832e-08,Donor ID,False,False,False,False,False
ELF1_up_0p25,expression_matched_random_targets,expression_matched_random_targets_seed_79035,79035.0,H19.33.004,mean_cosine_similarity,0.99999985369769,0.9999999295581472,-7.586045724927715e-08,Donor ID,False,False,False,False,False
ELF1_up_0p25,expression_matched_random_targets,expression_matched_random_targets_seed_79035,79035.0,H20.33.001,mean_cosine_similarity,0.9999999063355582,0.9999999233654568,-1.7029898602416438e-08,Donor ID,False,False,False,False,False
ELF1_up_0p25,expression_matched_random_targets,expression_matched_random_targets_seed_79035,79035.0,H20.33.002,mean_cosine_similarity,0.999999850988388,0.9999999403953552,-8.940696727410824e-08,Donor ID,False,False,False,False,False
ELF1_up_0p25,expression_matched_random_targets,expression_matched_random_targets_seed_79035,79035.0,H20.33.004,mean_cosine_similarity,0.9999998360872268,0.999999925494194,-8.940696727410824e-08,Donor ID,False,False,False,False,False
ELF1_up_0p25,expression_matched_random_targets,expression_matched_random_targets_seed_79036,79036.0,H18.30.001,mean_cosine_similarity,0.9999998807907104,0.9999998807907104,0.0,Donor ID,False,False,False,False,False
ELF1_up_0p25,expression_matched_random_targets,expression_matched_random_targets_seed_79036,79036.0,H18.30.002,mean_cosine_similarity,0.9999996542930604,0.9999997615814208,-1.0728836041806744e-07,Donor ID,False,False,False,False,False
ELF1_up_0p25,expression_matched_random_targets,expression_matched_random_targets_seed_79036,79036.0,H19.33.004,mean_cosine_similarity,0.99999985369769,0.9999998916279186,-3.7930228624638573e-08,Donor ID,False,False,False,False,False
ELF1_up_0p25,expression_matched_random_targets,expression_matched_random_targets_seed_79036,79036.0,H20.33.001,mean_cosine_similarity,0.9999999063355582,0.9999999148505074,-8.514949190185916e-09,Donor ID,False,False,False,False,False
ELF1_up_0p25,expression_matched_random_targets,expression_matched_random_targets_seed_79036,79036.0,H20.33.002,mean_cosine_similarity,0.999999850988388,0.9999998807907104,-2.9802322498717615e-08,Donor ID,False,False,False,False,False
ELF1_up_0p25,expression_matched_random_targets,expression_matched_random_targets_seed_79036,79036.0,H20.33.004,mean_cosine_similarity,0.9999998360872268,0.9999998807907104,-4.470348369256527e-08,Donor ID,False,False,False,False,False
ELF1_up_0p25,expression_matched_random_targets,expression_matched_random_targets_seed_79037,79037.0,H18.30.001,mean_cosine_similarity,0.9999998807907104,1.0,-1.1920928955078125e-07,Donor ID,False,False,False,False,False
ELF1_up_0p25,expression_matched_random_targets,expression_matched_random_targets_seed_79037,79037.0,H18.30.002,mean_cosine_similarity,0.9999996542930604,0.999999737739563,-8.344650259672903e-08,Donor ID,False,False,False,False,False
ELF1_up_0p25,expression_matched_random_targets,expression_matched_random_targets_seed_79037,79037.0,H19.33.004,mean_cosine_similarity,0.99999985369769,0.999999924139543,-7.04418530173001e-08,Donor ID,False,False,False,False,False
ELF1_up_0p25,expression_matched_random_targets,expression_matched_random_targets_seed_79037,79037.0,H20.33.001,mean_cosine_similarity,0.9999999063355582,0.9999999063355582,0.0,Donor ID,False,False,False,False,False
ELF1_up_0p25,expression_matched_random_targets,expression_matched_random_targets_seed_79037,79037.0,H20.33.002,mean_cosine_similarity,0.999999850988388,0.9999999552965164,-1.043081284679559e-07,Donor ID,False,False,False,False,False
ELF1_up_0p25,expression_matched_random_targets,expression_matched_random_targets_seed_79037,79037.0,H20.33.004,mean_cosine_similarity,0.9999998360872268,0.9999999105930328,-7.450580608026058e-08,Donor ID,False,False,False,False,False
ELF1_up_0p25,expression_matched_random_targets,expression_matched_random_targets_seed_79038,79038.0,H18.30.001,mean_cosine_similarity,0.9999998807907104,0.9999998807907104,0.0,Donor ID,False,False,False,False,False
ELF1_up_0p25,expression_matched_random_targets,expression_matched_random_targets_seed_79038,79038.0,H18.30.002,mean_cosine_similarity,0.9999996542930604,0.9999997735023498,-1.1920928943975895e-07,Donor ID,False,False,False,False,False
ELF1_up_0p25,expression_matched_random_targets,expression_matched_random_targets_seed_79038,79038.0,H19.33.004,mean_cosine_similarity,0.99999985369769,0.9999998916279186,-3.7930228624638573e-08,Donor ID,False,False,False,False,False
ELF1_up_0p25,expression_matched_random_targets,expression_matched_random_targets_seed_79038,79038.0,H20.33.001,mean_cosine_similarity,0.9999999063355582,0.9999999148505074,-8.514949190185916e-09,Donor ID,False,False,False,False,False
ELF1_up_0p25,expression_matched_random_targets,expression_matched_random_targets_seed_79038,79038.0,H20.33.002,mean_cosine_similarity,0.999999850988388,0.999999925494194,-7.450580608026058e-08,Donor ID,False,False,False,False,False
ELF1_up_0p25,expression_matched_random_targets,expression_matched_random_targets_seed_79038,79038.0,H20.33.004,mean_cosine_similarity,0.9999998360872268,0.9999998956918716,-5.960464488641293e-08,Donor ID,False,False,False,False,False
ELF1_up_0p25,expression_matched_random_targets,expression_matched_random_targets_seed_79039,79039.0,H18.30.001,mean_cosine_similarity,0.9999998807907104,1.0,-1.1920928955078125e-07,Donor ID,False,False,False,False,False
ELF1_up_0p25,expression_matched_random_targets,expression_matched_random_targets_seed_79039,79039.0,H18.30.002,mean_cosine_similarity,0.9999996542930604,0.9999998450279236,-1.9073486323684108e-07,Donor ID,False,False,False,False,False
ELF1_up_0p25,expression_matched_random_targets,expression_matched_random_targets_seed_79039,79039.0,H19.33.004,mean_cosine_similarity,0.99999985369769,0.9999999078837308,-5.418604087648049e-08,Donor ID,False,False,False,False,False
ELF1_up_0p25,expression_matched_random_targets,expression_matched_random_targets_seed_79039,79039.0,H20.33.001,mean_cosine_similarity,0.9999999063355582,0.9999999148505074,-8.514949190185916e-09,Donor ID,False,False,False,False,False
ELF1_up_0p25,expression_matched_random_targets,expression_matched_random_targets_seed_79039,79039.0,H20.33.002,mean_cosine_similarity,0.999999850988388,0.9999999105930328,-5.960464488641293e-08,Donor ID,False,False,False,False,False
ELF1_up_0p25,expression_matched_random_targets,expression_matched_random_targets_seed_79039,79039.0,H20.33.004,mean_cosine_similarity,0.9999998360872268,0.9999999403953552,-1.043081284679559e-07,Donor ID,False,False,False,False,False
ELF1_up_0p25,expression_matched_random_targets,expression_matched_random_targets_seed_79040,79040.0,H18.30.001,mean_cosine_similarity,0.9999998807907104,1.0,-1.1920928955078125e-07,Donor ID,False,False,False,False,False
ELF1_up_0p25,expression_matched_random_targets,expression_matched_random_targets_seed_79040,79040.0,H18.30.002,mean_cosine_similarity,0.9999996542930604,0.9999997735023498,-1.1920928943975895e-07,Donor ID,False,False,False,False,False
ELF1_up_0p25,expression_matched_random_targets,expression_matched_random_targets_seed_79040,79040.0,H19.33.004,mean_cosine_similarity,0.99999985369769,0.9999999133023348,-5.960464488641293e-08,Donor ID,False,False,False,False,False
ELF1_up_0p25,expression_matched_random_targets,expression_matched_random_targets_seed_79040,79040.0,H20.33.001,mean_cosine_similarity,0.9999999063355582,0.9999998893056598,1.7029898491394135e-08,Donor ID,False,False,False,False,False
ELF1_up_0p25,expression_matched_random_targets,expression_matched_random_targets_seed_79040,79040.0,H20.33.002,mean_cosine_similarity,0.999999850988388,0.9999999552965164,-1.043081284679559e-07,Donor ID,False,False,False,False,False
ELF1_up_0p25,expression_matched_random_targets,expression_matched_random_targets_seed_79040,79040.0,H20.33.004,mean_cosine_similarity,0.9999998360872268,0.9999998956918716,-5.960464488641293e-08,Donor ID,False,False,False,False,False
ELF1_up_0p25,expression_matched_random_targets,expression_matched_random_targets_seed_79041,79041.0,H18.30.001,mean_cosine_similarity,0.9999998807907104,1.0,-1.1920928955078125e-07,Donor ID,False,False,False,False,False
ELF1_up_0p25,expression_matched_random_targets,expression_matched_random_targets_seed_79041,79041.0,H18.30.002,mean_cosine_similarity,0.9999996542930604,0.999999737739563,-8.344650259672903e-08,Donor ID,False,False,False,False,False
ELF1_up_0p25,expression_matched_random_targets,expression_matched_random_targets_seed_79041,79041.0,H19.33.004,mean_cosine_similarity,0.99999985369769,0.999999918720939,-6.502324900736767e-08,Donor ID,False,False,False,False,False
ELF1_up_0p25,expression_matched_random_targets,expression_matched_random_targets_seed_79041,79041.0,H20.33.001,mean_cosine_similarity,0.9999999063355582,0.9999999148505074,-8.514949190185916e-09,Donor ID,False,False,False,False,False
ELF1_up_0p25,expression_matched_random_targets,expression_matched_random_targets_seed_79041,79041.0,H20.33.002,mean_cosine_similarity,0.999999850988388,0.9999999105930328,-5.960464488641293e-08,Donor ID,False,False,False,False,False
