model,target,module,perturbation,intervention,Donor ID,prediction_model_scale_baseline,prediction_raw_scale_baseline,prediction_model_scale_perturbed,prediction_raw_scale_perturbed,delta_model_scale,delta_raw_scale
upgrade_fine_08,percent NeuN positive area_Grey matter,complement,complement,global_mean,H20.33.031,1.2321982,2.4287584,1.2469257,2.479629,0.014727473,0.050870657
upgrade_fine_08,percent NeuN positive area_Grey matter,complement,complement,global_mean,H20.33.032,1.5426272,3.6768613,1.5695281,3.8043804,0.026900887,0.12751913
upgrade_fine_08,percent NeuN positive area_Grey matter,complement,complement,global_mean,H20.33.033,0.84107935,1.3188684,0.8632292,1.3708041,0.02214986,0.051935673
upgrade_fine_08,percent NeuN positive area_Grey matter,complement,complement,global_mean,H20.33.034,1.3585745,2.8906434,1.3810208,2.9789612,0.022446275,0.08831787
upgrade_fine_08,percent NeuN positive area_Grey matter,complement,complement,global_mean,H20.33.035,1.2362182,2.4425697,1.2413046,2.4601247,0.005086422,0.017554998
upgrade_fine_08,percent NeuN positive area_Grey matter,complement,complement,global_mean,H20.33.036,0.95921934,1.6096585,0.9705423,1.6393754,0.011322975,0.029716969
upgrade_fine_08,percent NeuN positive area_Grey matter,complement,complement,global_mean,H20.33.037,1.1318209,2.1012986,1.1516154,2.1632986,0.019794464,0.062000036
upgrade_fine_08,percent NeuN positive area_Grey matter,complement,complement,global_mean,H20.33.038,1.0402926,1.830045,1.0462016,1.8468173,0.005908966,0.01677227
upgrade_fine_08,percent NeuN positive area_Grey matter,complement,complement,global_mean,H20.33.039,1.2900054,2.6328063,1.3018769,2.6761901,0.011871457,0.043383837
upgrade_fine_08,percent NeuN positive area_Grey matter,complement,complement,global_mean,H20.33.040,1.1358583,2.113845,1.1468033,2.148113,0.0109449625,0.034267902
upgrade_fine_08,percent NeuN positive area_Grey matter,complement,complement,global_mean,H20.33.041,1.3397175,2.8179648,1.3587464,2.8913121,0.019028902,0.07334733
upgrade_fine_08,percent NeuN positive area_Grey matter,complement,complement,global_mean,H20.33.043,1.2428288,2.4654026,1.253486,2.5025318,0.010657191,0.037129164
upgrade_fine_08,percent NeuN positive area_Grey matter,complement,complement,global_mean,H20.33.044,1.4596416,3.3044167,1.4754846,3.3731546,0.015843034,0.06873798
upgrade_fine_08,percent NeuN positive area_Grey matter,complement,complement,global_mean,H20.33.045,1.1926963,2.2959561,1.2099957,2.3534703,0.017299414,0.05751419
upgrade_fine_08,percent NeuN positive area_Grey matter,complement,complement,global_mean,H20.33.046,1.1168001,2.0550625,1.1301583,2.0961466,0.013358235,0.04108405
upgrade_fine_08,percent NeuN positive area_Grey matter,complement,complement,global_mean,H21.33.001,1.4659808,3.3317895,1.4709439,3.3533425,0.0049631596,0.02155304
upgrade_fine_08,percent NeuN positive area_Grey matter,complement,complement,global_mean,H21.33.002,1.1986737,2.3157165,1.2070299,2.3435395,0.008356214,0.027822971
upgrade_fine_08,percent NeuN positive area_Grey matter,complement,complement,global_mean,H21.33.003,1.0529364,1.8660548,1.0663962,1.904892,0.013459802,0.038837194
upgrade_fine_08,percent NeuN positive area_Grey matter,complement,complement,global_mean,H21.33.004,1.1948866,2.303183,1.2011034,2.3237824,0.0062168837,0.020599365
upgrade_fine_08,percent NeuN positive area_Grey matter,complement,complement,global_mean,H21.33.005,1.2077562,2.3459685,1.2220674,2.3941975,0.014311194,0.04822898
upgrade_fine_08,percent NeuN positive area_Grey matter,complement,complement,global_mean,H21.33.006,0.985025,1.6778789,0.99617934,1.707916,0.011154354,0.030037165
upgrade_fine_08,percent NeuN positive area_Grey matter,complement,complement,global_mean,H21.33.007,1.1920685,2.2938874,1.1989772,2.3167229,0.0069087744,0.022835493
upgrade_fine_08,percent NeuN positive area_Grey matter,complement,complement,global_mean,H21.33.008,1.0718825,1.9208729,1.080516,1.9461994,0.008633494,0.02532649
upgrade_fine_08,percent NeuN positive area_Grey matter,complement,complement,global_mean,H21.33.009,1.1120213,2.040498,1.1223927,2.072196,0.010371327,0.03169799
upgrade_fine_08,percent NeuN positive area_Grey matter,complement,complement,global_mean,H21.33.010,1.2300133,2.421275,1.2366897,2.4441931,0.0066764355,0.022918224
upgrade_fine_08,percent NeuN positive area_Grey matter,complement,complement,global_mean,H21.33.011,1.3538606,2.8723464,1.3662105,2.9204657,0.012349844,0.048119307
upgrade_fine_08,percent NeuN positive area_Grey matter,complement,complement,global_mean,H21.33.012,1.1493629,2.1561816,1.1587731,2.1860218,0.009410143,0.029840231
upgrade_fine_08,percent NeuN positive area_Grey matter,complement,complement,global_mean,H21.33.013,1.0341986,1.8128512,1.0369194,1.8205147,0.0027207136,0.0076634884
upgrade_fine_08,percent NeuN positive area_Grey matter,complement,complement,global_mean,H21.33.014,1.3069178,2.6947682,1.32336,2.7560203,0.01644218,0.061252117
upgrade_fine_08,percent NeuN positive area_Grey matter,complement,complement,global_mean,H21.33.015,1.4356958,3.202568,1.4479536,3.2543993,0.012257814,0.051831245
upgrade_fine_08,percent NeuN positive area_Grey matter,complement,complement,global_mean,H21.33.016,1.0364149,1.819092,1.0462825,1.8470476,0.009867668,0.027955532
upgrade_fine_08,percent NeuN positive area_Grey matter,complement,complement,global_mean,H21.33.017,0.99534756,1.7056646,1.0005808,1.719861,0.005233228,0.014196396
upgrade_fine_08,percent NeuN positive area_Grey matter,complement,complement,global_mean,H21.33.018,1.0119537,1.7509704,1.0180875,1.7678962,0.006133795,0.016925812
upgrade_fine_08,percent NeuN positive area_Grey matter,complement,complement,global_mean,H21.33.019,1.1771731,2.2451875,1.1944326,2.301684,0.017259479,0.05649638
upgrade_fine_08,percent NeuN positive area_Grey matter,complement,complement,global_mean,H21.33.020,1.2120702,2.3604343,1.2279029,2.4140623,0.015832663,0.053627968
upgrade_fine_08,percent NeuN positive area_Grey matter,complement,complement,global_mean,H21.33.021,1.0670084,1.9066708,1.0765845,1.934639,0.009576082,0.027968168
upgrade_fine_08,percent NeuN positive area_Grey matter,complement,complement,global_mean,H21.33.022,1.1167976,2.055055,1.1236999,2.0762148,0.006902337,0.021159887
upgrade_fine_08,percent NeuN positive area_Grey matter,complement,complement,global_mean,H21.33.023,1.2587019,2.5208483,1.271432,2.5659554,0.012730122,0.045107126
upgrade_fine_08,percent NeuN positive area_Grey matter,complement,complement,global_mean,H21.33.025,1.2442007,2.47016,1.2583542,2.519624,0.0141534805,0.049463987
upgrade_fine_08,percent NeuN positive area_Grey matter,complement,complement,global_mean,H21.33.026,1.3322215,2.7894523,1.3490092,2.8536053,0.016787648,0.064152956
upgrade_fine_08,percent NeuN positive area_Grey matter,complement,complement,global_mean,H21.33.027,1.6084149,3.9948874,1.6271403,4.0893,0.018725395,0.0944128
upgrade_fine_08,percent NeuN positive area_Grey matter,complement,complement,global_mean,H21.33.028,1.1425741,2.1348274,1.155616,2.1759794,0.013041973,0.041152
upgrade_fine_08,percent NeuN positive area_Grey matter,complement,complement,global_mean,H21.33.029,1.4178295,3.1281505,1.4301578,3.1793585,0.012328267,0.05120802
upgrade_fine_08,percent NeuN positive area_Grey matter,complement,complement,global_mean,H21.33.030,1.3588672,2.891782,1.3776976,2.9657602,0.018830419,0.073978186
upgrade_fine_08,percent NeuN positive area_Grey matter,complement,complement,global_mean,H21.33.031,1.6372075,4.140794,1.6602567,4.260661,0.023049235,0.119867325
upgrade_fine_08,percent NeuN positive area_Grey matter,complement,complement,global_mean,H21.33.032,1.3834989,2.988834,1.3957831,3.0381355,0.01228416,0.049301624
upgrade_fine_08,percent NeuN positive area_Grey matter,complement,complement,global_mean,H21.33.033,1.048384,1.8530366,1.0616686,1.8911912,0.013284683,0.038154602
upgrade_fine_08,percent NeuN positive area_Grey matter,complement,complement,global_mean,H21.33.034,1.2226334,2.396119,1.2419132,2.4622312,0.019279838,0.06611204
upgrade_fine_08,percent NeuN positive area_Grey matter,complement,complement,global_mean,H21.33.035,1.6221464,4.0639477,1.6481862,4.197544,0.026039839,0.13359642
upgrade_fine_08,percent NeuN positive area_Grey matter,complement,complement,global_mean,H21.33.036,1.1863549,2.2751212,1.1911063,2.2907197,0.004751444,0.015598536
upgrade_fine_08,percent NeuN positive area_Grey matter,complement,complement,global_mean,H21.33.037,1.5101591,3.527451,1.5171572,3.5592456,0.006998062,0.031794548
upgrade_fine_08,percent NeuN positive area_Grey matter,complement,complement,global_mean,H21.33.038,1.2042913,2.3343954,1.2122495,2.3610368,0.007958174,0.026641369
upgrade_fine_08,percent NeuN positive area_Grey matter,complement,complement,global_mean,H21.33.039,1.0729806,1.9240823,1.080877,1.947263,0.007896304,0.023180723
upgrade_fine_08,percent NeuN positive area_Grey matter,complement,complement,global_mean,H21.33.040,1.2280555,2.4145834,1.2468904,2.4795063,0.018834949,0.06492281
upgrade_fine_08,percent NeuN positive area_Grey matter,complement,complement,global_mean,H21.33.041,1.5047116,3.5028548,1.5182925,3.564425,0.013580918,0.061570168
upgrade_fine_08,percent NeuN positive area_Grey matter,complement,complement,global_mean,H21.33.042,1.2887634,2.628297,1.3011137,2.6733856,0.012350321,0.04508853
upgrade_fine_08,percent NeuN positive area_Grey matter,complement,complement,global_mean,H21.33.043,1.3990755,3.0514526,1.4168147,3.1239634,0.017739177,0.07251072
upgrade_fine_08,percent NeuN positive area_Grey matter,complement,complement,global_mean,H21.33.044,0.8953973,1.4483082,0.9121572,1.4896874,0.016759872,0.041379213
upgrade_fine_08,percent NeuN positive area_Grey matter,complement,complement,global_mean,H21.33.045,1.4112985,3.1012774,1.4188958,3.132555,0.007597327,0.031277657
upgrade_fine_08,percent NeuN positive area_Grey matter,complement,complement,global_mean,H21.33.046,1.3693745,2.93289,1.385599,2.9972196,0.016224504,0.064329624
upgrade_fine_08,percent NeuN positive area_Grey matter,complement,complement,global_mean,H21.33.047,1.7142067,4.552269,1.7334721,4.660273,0.019265413,0.10800409
upgrade_fine_08,percent NeuN positive area_Grey matter,lipid_metabolism,lipid_metabolism,global_mean,H19.33.004,1.2301776,2.4218373,1.249683,2.4892368,0.019505382,0.0673995
upgrade_fine_08,percent NeuN positive area_Grey matter,lipid_metabolism,lipid_metabolism,global_mean,H20.33.001,1.1806277,2.2564175,1.1896254,2.28585,0.008997679,0.029432535
upgrade_fine_08,percent NeuN positive area_Grey matter,lipid_metabolism,lipid_metabolism,global_mean,H20.33.002,1.1672785,2.213236,1.1809459,2.257454,0.013667345,0.044217825
upgrade_fine_08,percent NeuN positive area_Grey matter,lipid_metabolism,lipid_metabolism,global_mean,H20.33.004,1.592226,3.9146771,1.5959148,3.9328399,0.0036888123,0.018162727
upgrade_fine_08,percent NeuN positive area_Grey matter,lipid_metabolism,lipid_metabolism,global_mean,H20.33.005,1.043429,1.8389351,1.0546867,1.8710754,0.0112576485,0.032140255
upgrade_fine_08,percent NeuN positive area_Grey matter,lipid_metabolism,lipid_metabolism,global_mean,H20.33.008,0.96527123,1.6254997,0.9743816,1.6495283,0.009110391,0.02402854
upgrade_fine_08,percent NeuN positive area_Grey matter,lipid_metabolism,lipid_metabolism,global_mean,H20.33.011,1.1575246,2.1820467,1.1747979,2.2374885,0.017273307,0.055441856
upgrade_fine_08,percent NeuN positive area_Grey matter,lipid_metabolism,lipid_metabolism,global_mean,H20.33.012,1.0002195,1.7188785,1.0121019,1.751378,0.011882424,0.03249955
upgrade_fine_08,percent NeuN positive area_Grey matter,lipid_metabolism,lipid_metabolism,global_mean,H20.33.013,1.1697707,2.2212539,1.1845565,2.2692366,0.014785767,0.047982693
upgrade_fine_08,percent NeuN positive area_Grey matter,lipid_metabolism,lipid_metabolism,global_mean,H20.33.014,1.161329,2.1941757,1.1880007,2.280516,0.026671648,0.08634019
upgrade_fine_08,percent NeuN positive area_Grey matter,lipid_metabolism,lipid_metabolism,global_mean,H20.33.015,1.262717,2.5350132,1.2770846,2.5861692,0.01436758,0.051156044
upgrade_fine_08,percent NeuN positive area_Grey matter,lipid_metabolism,lipid_metabolism,global_mean,H20.33.016,1.1686733,2.2177207,1.1837715,2.2666712,0.015098214,0.048950434
upgrade_fine_08,percent NeuN positive area_Grey matter,lipid_metabolism,lipid_metabolism,global_mean,H20.33.017,1.0741835,1.9276013,1.0835116,1.9550383,0.009328127,0.027436972
upgrade_fine_08,percent NeuN positive area_Grey matter,lipid_metabolism,lipid_metabolism,global_mean,H20.33.018,1.1208136,2.0673487,1.1343277,2.1090825,0.013514042,0.04173374
upgrade_fine_08,percent NeuN positive area_Grey matter,lipid_metabolism,lipid_metabolism,global_mean,H20.33.019,1.1483718,2.153055,1.1576266,2.1823714,0.009254813,0.029316425
upgrade_fine_08,percent NeuN positive area_Grey matter,lipid_metabolism,lipid_metabolism,global_mean,H20.33.020,0.95107067,1.5884795,0.96679986,1.6295161,0.015729189,0.041036606
upgrade_fine_08,percent NeuN positive area_Grey matter,lipid_metabolism,lipid_metabolism,global_mean,H20.33.024,1.4984014,3.4745302,1.509156,3.522912,0.010754585,0.048381805
upgrade_fine_08,percent NeuN positive area_Grey matter,lipid_metabolism,lipid_metabolism,global_mean,H20.33.025,1.184792,2.2700067,1.2009858,2.3233914,0.016193748,0.05338478
upgrade_fine_08,percent NeuN positive area_Grey matter,lipid_metabolism,lipid_metabolism,global_mean,H20.33.026,1.2438087,2.4688,1.2502313,2.4911501,0.0064225197,0.022350073
upgrade_fine_08,percent NeuN positive area_Grey matter,lipid_metabolism,lipid_metabolism,global_mean,H20.33.027,1.1842073,2.2680953,1.2059802,2.3400314,0.021772861,0.07193613
upgrade_fine_08,percent NeuN positive area_Grey matter,lipid_metabolism,lipid_metabolism,global_mean,H20.33.028,1.0040665,1.7293582,1.0201962,1.7737389,0.016129732,0.044380665
upgrade_fine_08,percent NeuN positive area_Grey matter,lipid_metabolism,lipid_metabolism,global_mean,H20.33.029,1.0869551,1.9652314,1.0947194,1.988344,0.0077643394,0.023112535
upgrade_fine_08,percent NeuN positive area_Grey matter,lipid_metabolism,lipid_metabolism,global_mean,H20.33.030,1.3367125,2.806509,1.3496436,2.856051,0.0129311085,0.04954195
upgrade_fine_08,percent NeuN positive area_Grey matter,lipid_metabolism,lipid_metabolism,global_mean,H20.33.031,1.2321982,2.4287584,1.2426943,2.4649363,0.01049602,0.036177874
upgrade_fine_08,percent NeuN positive area_Grey matter,lipid_metabolism,lipid_metabolism,global_mean,H20.33.032,1.5426272,3.6768613,1.5680366,3.7972198,0.02540934,0.12035847
upgrade_fine_08,percent NeuN positive area_Grey matter,lipid_metabolism,lipid_metabolism,global_mean,H20.33.033,0.84107935,1.3188684,0.8637316,1.3719957,0.022652268,0.05312729
upgrade_fine_08,percent NeuN positive area_Grey matter,lipid_metabolism,lipid_metabolism,global_mean,H20.33.034,1.3585745,2.8906434,1.3805983,2.9772806,0.022023797,0.08663726
upgrade_fine_08,percent NeuN positive area_Grey matter,lipid_metabolism,lipid_metabolism,global_mean,H20.33.035,1.2362182,2.4425697,1.2422471,2.4633873,0.0060288906,0.020817518
upgrade_fine_08,percent NeuN positive area_Grey matter,lipid_metabolism,lipid_metabolism,global_mean,H20.33.036,0.95921934,1.6096585,0.97520584,1.6517129,0.015986502,0.042054415
upgrade_fine_08,percent NeuN positive area_Grey matter,lipid_metabolism,lipid_metabolism,global_mean,H20.33.037,1.1318209,2.1012986,1.1519532,2.1643677,0.020132303,0.063069105
upgrade_fine_08,percent NeuN positive area_Grey matter,lipid_metabolism,lipid_metabolism,global_mean,H20.33.038,1.0402926,1.830045,1.056779,1.877089,0.016486406,0.04704404
upgrade_fine_08,percent NeuN positive area_Grey matter,lipid_metabolism,lipid_metabolism,global_mean,H20.33.039,1.2900054,2.6328063,1.3053542,2.6889956,0.015348792,0.0561893
upgrade_fine_08,percent NeuN positive area_Grey matter,lipid_metabolism,lipid_metabolism,global_mean,H20.33.040,1.1358583,2.113845,1.1486131,2.1538157,0.012754798,0.039970636
upgrade_fine_08,percent NeuN positive area_Grey matter,lipid_metabolism,lipid_metabolism,global_mean,H20.33.041,1.3397175,2.8179648,1.3516047,2.8636205,0.011887193,0.045655727
upgrade_fine_08,percent NeuN positive area_Grey matter,lipid_metabolism,lipid_metabolism,global_mean,H20.33.043,1.2428288,2.4654026,1.2577488,2.5174942,0.014919996,0.0520916
upgrade_fine_08,percent NeuN positive area_Grey matter,lipid_metabolism,lipid_metabolism,global_mean,H20.33.044,1.4596416,3.3044167,1.4713789,3.3552365,0.011737347,0.050819874
upgrade_fine_08,percent NeuN positive area_Grey matter,lipid_metabolism,lipid_metabolism,global_mean,H20.33.045,1.1926963,2.2959561,1.2153955,2.371627,0.022699118,0.07567096
upgrade_fine_08,percent NeuN positive area_Grey matter,lipid_metabolism,lipid_metabolism,global_mean,H20.33.046,1.1168001,2.0550625,1.1358292,2.1137545,0.01902914,0.05869198
upgrade_fine_08,percent NeuN positive area_Grey matter,lipid_metabolism,lipid_metabolism,global_mean,H21.33.001,1.4659808,3.3317895,1.4903102,3.4384723,0.024329424,0.10668278
upgrade_fine_08,percent NeuN positive area_Grey matter,lipid_metabolism,lipid_metabolism,global_mean,H21.33.002,1.1986737,2.3157165,1.2067654,2.342655,0.008091688,0.026938438
upgrade_fine_08,percent NeuN positive area_Grey matter,lipid_metabolism,lipid_metabolism,global_mean,H21.33.003,1.0529364,1.8660548,1.0648704,1.9004629,0.011933923,0.034408092
upgrade_fine_08,percent NeuN positive area_Grey matter,lipid_metabolism,lipid_metabolism,global_mean,H21.33.004,1.1948866,2.303183,1.2043784,2.3346856,0.009491801,0.031502485
upgrade_fine_08,percent NeuN positive area_Grey matter,lipid_metabolism,lipid_metabolism,global_mean,H21.33.005,1.2077562,2.3459685,1.2215625,2.3924844,0.013806343,0.04651594
upgrade_fine_08,percent NeuN positive area_Grey matter,lipid_metabolism,lipid_metabolism,global_mean,H21.33.006,0.985025,1.6778789,0.9999653,1.7181876,0.014940321,0.040308714
upgrade_fine_08,percent NeuN positive area_Grey matter,lipid_metabolism,lipid_metabolism,global_mean,H21.33.007,1.1920685,2.2938874,1.2057794,2.339361,0.013710976,0.045473576
upgrade_fine_08,percent NeuN positive area_Grey matter,lipid_metabolism,lipid_metabolism,global_mean,H21.33.008,1.0718825,1.9208729,1.0802019,1.9452741,0.008319378,0.024401188
upgrade_fine_08,percent NeuN positive area_Grey matter,lipid_metabolism,lipid_metabolism,global_mean,H21.33.009,1.1120213,2.040498,1.1300366,2.09577,0.018015265,0.055271864
upgrade_fine_08,percent NeuN positive area_Grey matter,lipid_metabolism,lipid_metabolism,global_mean,H21.33.010,1.2300133,2.421275,1.2393988,2.4535367,0.009385586,0.03226185
upgrade_fine_08,percent NeuN positive area_Grey matter,lipid_metabolism,lipid_metabolism,global_mean,H21.33.011,1.3538606,2.8723464,1.3714705,2.9411416,0.017609835,0.068795204
upgrade_fine_08,percent NeuN positive area_Grey matter,lipid_metabolism,lipid_metabolism,global_mean,H21.33.012,1.1493629,2.1561816,1.1632801,2.200414,0.013917208,0.04423237
upgrade_fine_08,percent NeuN positive area_Grey matter,lipid_metabolism,lipid_metabolism,global_mean,H21.33.013,1.0341986,1.8128512,1.043212,1.8383193,0.009013414,0.025468111
upgrade_fine_08,percent NeuN positive area_Grey matter,lipid_metabolism,lipid_metabolism,global_mean,H21.33.014,1.3069178,2.6947682,1.3284328,2.7751224,0.021515012,0.08035421
upgrade_fine_08,percent NeuN positive area_Grey matter,lipid_metabolism,lipid_metabolism,global_mean,H21.33.015,1.4356958,3.202568,1.4540938,3.2806025,0.018398046,0.0780344
upgrade_fine_08,percent NeuN positive area_Grey matter,lipid_metabolism,lipid_metabolism,global_mean,H21.33.016,1.0364149,1.819092,1.0483537,1.8529503,0.01193881,0.0338583
upgrade_fine_08,percent NeuN positive area_Grey matter,lipid_metabolism,lipid_metabolism,global_mean,H21.33.017,0.99534756,1.7056646,1.0063668,1.7356439,0.0110192895,0.029979229
upgrade_fine_08,percent NeuN positive area_Grey matter,lipid_metabolism,lipid_metabolism,global_mean,H21.33.018,1.0119537,1.7509704,1.0238997,1.7840304,0.011945963,0.033060074
upgrade_fine_08,percent NeuN positive area_Grey matter,lipid_metabolism,lipid_metabolism,global_mean,H21.33.019,1.1771731,2.2451875,1.1906898,2.2893493,0.0135166645,0.044161797
upgrade_fine_08,percent NeuN positive area_Grey matter,lipid_metabolism,lipid_metabolism,global_mean,H21.33.020,1.2120702,2.3604343,1.2290386,2.417942,0.01696837,0.057507753
upgrade_fine_08,percent NeuN positive area_Grey matter,lipid_metabolism,lipid_metabolism,global_mean,H21.33.021,1.0670084,1.9066708,1.0764973,1.9343834,0.00948894,0.027712584
upgrade_fine_08,percent NeuN positive area_Grey matter,lipid_metabolism,lipid_metabolism,global_mean,H21.33.022,1.1167976,2.055055,1.1240183,2.0771945,0.007220745,0.02213955
upgrade_fine_08,percent NeuN positive area_Grey matter,lipid_metabolism,lipid_metabolism,global_mean,H21.33.023,1.2587019,2.5208483,1.2694823,2.5590093,0.0107803345,0.03816104
upgrade_fine_08,percent NeuN positive area_Grey matter,lipid_metabolism,lipid_metabolism,global_mean,H21.33.025,1.2442007,2.47016,1.2569808,2.5147934,0.01278007,0.04463339
upgrade_fine_08,percent NeuN positive area_Grey matter,lipid_metabolism,lipid_metabolism,global_mean,H21.33.026,1.3322215,2.7894523,1.3490212,2.8536518,0.016799688,0.06419945
upgrade_fine_08,percent NeuN positive area_Grey matter,lipid_metabolism,lipid_metabolism,global_mean,H21.33.027,1.6084149,3.9948874,1.6279211,4.0932755,0.019506216,0.098388195
upgrade_fine_08,percent NeuN positive area_Grey matter,lipid_metabolism,lipid_metabolism,global_mean,H21.33.028,1.1425741,2.1348274,1.1544785,2.1723688,0.011904478,0.03754139
upgrade_fine_08,percent NeuN positive area_Grey matter,lipid_metabolism,lipid_metabolism,global_mean,H21.33.029,1.4178295,3.1281505,1.4340444,3.1956334,0.016214848,0.06748295
upgrade_fine_08,percent NeuN positive area_Grey matter,lipid_metabolism,lipid_metabolism,global_mean,H21.33.030,1.3588672,2.891782,1.3777606,2.9660103,0.01889348,0.07422829
upgrade_fine_08,percent NeuN positive area_Grey matter,lipid_metabolism,lipid_metabolism,global_mean,H21.33.031,1.6372075,4.140794,1.6607624,4.2633224,0.023554921,0.12252855
upgrade_fine_08,percent NeuN positive area_Grey matter,lipid_metabolism,lipid_metabolism,global_mean,H21.33.032,1.3834989,2.988834,1.4009132,3.0589051,0.017414331,0.07007122
upgrade_fine_08,percent NeuN positive area_Grey matter,lipid_metabolism,lipid_metabolism,global_mean,H21.33.033,1.048384,1.8530366,1.0650157,1.9008844,0.016631722,0.047847748
upgrade_fine_08,percent NeuN positive area_Grey matter,lipid_metabolism,lipid_metabolism,global_mean,H21.33.034,1.2226334,2.396119,1.2430258,2.4660852,0.020392418,0.06996608
upgrade_fine_08,percent NeuN positive area_Grey matter,lipid_metabolism,lipid_metabolism,global_mean,H21.33.035,1.6221464,4.0639477,1.6442436,4.1770926,0.02209723,0.113144875
upgrade_fine_08,percent NeuN positive area_Grey matter,lipid_metabolism,lipid_metabolism,global_mean,H21.33.036,1.1863549,2.2751212,1.1947801,2.3028314,0.008425236,0.0277102
upgrade_fine_08,percent NeuN positive area_Grey matter,lipid_metabolism,lipid_metabolism,global_mean,H21.33.037,1.5101591,3.527451,1.5226978,3.5845766,0.0125386715,0.05712557
upgrade_fine_08,percent NeuN positive area_Grey matter,lipid_metabolism,lipid_metabolism,global_mean,H21.33.038,1.2042913,2.3343954,1.220298,2.3881974,0.016006708,0.053802013
upgrade_fine_08,percent NeuN positive area_Grey matter,lipid_metabolism,lipid_metabolism,global_mean,H21.33.039,1.0729806,1.9240823,1.0839046,1.9561999,0.010923982,0.032117605
upgrade_fine_08,percent NeuN positive area_Grey matter,lipid_metabolism,lipid_metabolism,global_mean,H21.33.040,1.2280555,2.4145834,1.2513103,2.4949195,0.023254871,0.080336094
