model,target,module,perturbation,intervention,Donor ID,prediction_model_scale_baseline,prediction_raw_scale_baseline,prediction_model_scale_perturbed,prediction_raw_scale_perturbed,delta_model_scale,delta_raw_scale
upgrade_fine_08,percent 6e10 positive area_Grey matter,unannotated,TLR2,global_mean,H20.33.027,0.832253,1.2984915,0.827701,1.2880523,-0.0045520067,-0.0104391575
upgrade_fine_08,percent 6e10 positive area_Grey matter,unannotated,TLR2,global_mean,H20.33.028,0.99428004,1.7027779,0.9930494,1.6994536,-0.0012306571,-0.0033242702
upgrade_fine_08,percent 6e10 positive area_Grey matter,unannotated,TLR2,global_mean,H20.33.029,1.0340726,1.8124969,1.0336121,1.811202,-0.0004605055,-0.0012948513
upgrade_fine_08,percent 6e10 positive area_Grey matter,unannotated,TLR2,global_mean,H20.33.030,0.86848813,1.3833048,0.86720216,1.3802421,-0.0012859702,-0.003062725
upgrade_fine_08,percent 6e10 positive area_Grey matter,unannotated,TLR2,global_mean,H20.33.031,0.9699523,1.6378186,0.9691222,1.6356299,-0.0008301139,-0.0021886826
upgrade_fine_08,percent 6e10 positive area_Grey matter,unannotated,TLR2,global_mean,H20.33.032,1.0037802,1.7285771,1.0017862,1.7231417,-0.0019940138,-0.0054354668
upgrade_fine_08,percent 6e10 positive area_Grey matter,unannotated,TLR2,global_mean,H20.33.033,1.1340784,2.1083076,1.1284,2.0907073,-0.0056784153,-0.017600298
upgrade_fine_08,percent 6e10 positive area_Grey matter,unannotated,TLR2,global_mean,H20.33.034,0.86013925,1.3634899,0.8555055,1.3525634,-0.0046337247,-0.010926485
upgrade_fine_08,percent 6e10 positive area_Grey matter,unannotated,TLR2,global_mean,H20.33.035,0.9186519,1.5059099,0.91715634,1.5021648,-0.0014955401,-0.003745079
upgrade_fine_08,percent 6e10 positive area_Grey matter,unannotated,TLR2,global_mean,H20.33.036,1.0715644,1.919944,1.0701437,1.9157984,-0.0014207363,-0.0041456223
upgrade_fine_08,percent 6e10 positive area_Grey matter,unannotated,TLR2,global_mean,H20.33.037,1.0664093,1.9049301,1.0625688,1.893795,-0.0038405657,-0.011135101
upgrade_fine_08,percent 6e10 positive area_Grey matter,unannotated,TLR2,global_mean,H20.33.038,0.9827017,1.6716645,0.9820904,1.6700318,-0.00061130524,-0.0016326904
upgrade_fine_08,percent 6e10 positive area_Grey matter,unannotated,TLR2,global_mean,H20.33.039,0.68894506,0.9916134,0.6867599,0.9872662,-0.0021851659,-0.004347205
upgrade_fine_08,percent 6e10 positive area_Grey matter,unannotated,TLR2,global_mean,H20.33.040,1.0245979,1.785975,1.0240362,1.7844105,-0.0005617142,-0.0015645027
upgrade_fine_08,percent 6e10 positive area_Grey matter,unannotated,TLR2,global_mean,H20.33.041,0.93998283,1.5599375,0.93764716,1.5539653,-0.0023356676,-0.005972147
upgrade_fine_08,percent 6e10 positive area_Grey matter,unannotated,TLR2,global_mean,H20.33.043,0.9154639,1.4979339,0.91525894,1.4974217,-0.00020498037,-0.0005121231
upgrade_fine_08,percent 6e10 positive area_Grey matter,unannotated,TLR2,global_mean,H20.33.044,0.9069915,1.4768596,0.906852,1.4765141,-0.00013947487,-0.00034546852
upgrade_fine_08,percent 6e10 positive area_Grey matter,unannotated,TLR2,global_mean,H20.33.045,0.9376049,1.5538573,0.9343124,1.5454626,-0.003292501,-0.008394718
upgrade_fine_08,percent 6e10 positive area_Grey matter,unannotated,TLR2,global_mean,H20.33.046,0.91290957,1.4915614,0.90925,1.48246,-0.0036595464,-0.009101391
upgrade_fine_08,percent 6e10 positive area_Grey matter,unannotated,TLR2,global_mean,H21.33.001,0.8917869,1.4394848,0.8879385,1.4301147,-0.003848374,-0.009370089
upgrade_fine_08,percent 6e10 positive area_Grey matter,unannotated,TLR2,global_mean,H21.33.002,1.0158956,1.7618358,1.0157462,1.7614233,-0.00014936924,-0.00041246414
upgrade_fine_08,percent 6e10 positive area_Grey matter,unannotated,TLR2,global_mean,H21.33.003,0.8878568,1.4299161,0.88570213,1.4246862,-0.0021546483,-0.00522995
upgrade_fine_08,percent 6e10 positive area_Grey matter,unannotated,TLR2,global_mean,H21.33.004,0.8959323,1.4496186,0.89555347,1.4486907,-0.00037884712,-0.0009279251
upgrade_fine_08,percent 6e10 positive area_Grey matter,unannotated,TLR2,global_mean,H21.33.005,0.8850111,1.4230113,0.8839737,1.4204991,-0.0010373592,-0.0025122166
upgrade_fine_08,percent 6e10 positive area_Grey matter,unannotated,TLR2,global_mean,H21.33.006,0.9518518,1.5905023,0.9515271,1.5896614,-0.0003246665,-0.0008409023
upgrade_fine_08,percent 6e10 positive area_Grey matter,unannotated,TLR2,global_mean,H21.33.007,1.0030856,1.7266824,1.0009187,1.7207804,-0.0021668673,-0.005902052
upgrade_fine_08,percent 6e10 positive area_Grey matter,unannotated,TLR2,global_mean,H21.33.008,1.0326267,1.8084333,1.0293188,1.7991583,-0.0033079386,-0.00927496
upgrade_fine_08,percent 6e10 positive area_Grey matter,unannotated,TLR2,global_mean,H21.33.009,1.1643813,2.20394,1.1618484,2.195835,-0.0025328398,-0.008104801
upgrade_fine_08,percent 6e10 positive area_Grey matter,unannotated,TLR2,global_mean,H21.33.010,0.9697082,1.6371748,0.97101533,1.6406243,0.0013071299,0.00344944
upgrade_fine_08,percent 6e10 positive area_Grey matter,unannotated,TLR2,global_mean,H21.33.011,0.7994423,1.2243001,0.7978791,1.2208257,-0.0015631914,-0.003474474
upgrade_fine_08,percent 6e10 positive area_Grey matter,unannotated,TLR2,global_mean,H21.33.012,0.9678381,1.6322477,0.96576995,1.6268094,-0.002068162,-0.005438328
upgrade_fine_08,percent 6e10 positive area_Grey matter,unannotated,TLR2,global_mean,H21.33.013,1.0602747,1.8871641,1.0589138,1.8832376,-0.0013608932,-0.0039265156
upgrade_fine_08,percent 6e10 positive area_Grey matter,unannotated,TLR2,global_mean,H21.33.014,0.8359757,1.307064,0.83334905,1.301012,-0.0026266575,-0.006052017
upgrade_fine_08,percent 6e10 positive area_Grey matter,unannotated,TLR2,global_mean,H21.33.015,0.7734009,1.1671238,0.77343076,1.1671886,2.9861927e-05,6.484985e-05
upgrade_fine_08,percent 6e10 positive area_Grey matter,unannotated,TLR2,global_mean,H21.33.016,0.8839331,1.4204009,0.88364965,1.4197147,-0.0002834797,-0.00068616867
upgrade_fine_08,percent 6e10 positive area_Grey matter,unannotated,TLR2,global_mean,H21.33.017,1.1645765,2.2045655,1.1638477,2.2022307,-0.0007288456,-0.0023348331
upgrade_fine_08,percent 6e10 positive area_Grey matter,unannotated,TLR2,global_mean,H21.33.018,0.9687007,1.6345193,0.9678702,1.6323321,-0.0008305311,-0.002187252
upgrade_fine_08,percent 6e10 positive area_Grey matter,unannotated,TLR2,global_mean,H21.33.019,0.8360486,1.3072321,0.8321035,1.2981477,-0.003945112,-0.009084463
upgrade_fine_08,percent 6e10 positive area_Grey matter,unannotated,TLR2,global_mean,H21.33.020,0.8763039,1.4020052,0.8744925,1.3976583,-0.0018113852,-0.0043468475
upgrade_fine_08,percent 6e10 positive area_Grey matter,unannotated,TLR2,global_mean,H21.33.021,1.0454851,1.8447783,1.0437654,1.8398902,-0.0017197132,-0.0048880577
upgrade_fine_08,percent 6e10 positive area_Grey matter,unannotated,TLR2,global_mean,H21.33.022,1.0257791,1.7892678,1.0258161,1.7893708,3.695488e-05,0.000102996826
upgrade_fine_08,percent 6e10 positive area_Grey matter,unannotated,TLR2,global_mean,H21.33.023,0.93208814,1.5398071,0.9313308,1.5378842,-0.0007573366,-0.0019228458
upgrade_fine_08,percent 6e10 positive area_Grey matter,unannotated,TLR2,global_mean,H21.33.025,0.9203878,1.5102637,0.9180064,1.504293,-0.0023813844,-0.0059707165
upgrade_fine_08,percent 6e10 positive area_Grey matter,unannotated,TLR2,global_mean,H21.33.026,0.9195114,1.5080645,0.91696376,1.5016832,-0.0025476217,-0.0063812733
upgrade_fine_08,percent 6e10 positive area_Grey matter,unannotated,TLR2,global_mean,H21.33.027,0.75540346,1.1284702,0.7540025,1.1254904,-0.0014009476,-0.0029797554
upgrade_fine_08,percent 6e10 positive area_Grey matter,unannotated,TLR2,global_mean,H21.33.028,1.0056673,1.733731,1.0058513,1.7342339,0.00018393993,0.0005028248
upgrade_fine_08,percent 6e10 positive area_Grey matter,unannotated,TLR2,global_mean,H21.33.029,0.80263054,1.2314031,0.8009465,1.2276483,-0.0016840696,-0.0037548542
upgrade_fine_08,percent 6e10 positive area_Grey matter,unannotated,TLR2,global_mean,H21.33.030,0.877986,1.406049,0.8757323,1.4006326,-0.0022537112,-0.0054163933
