model_variant,latent_dim,seed,target,pooled_oof_spearman,n_donors
programming_only_pca_jepa,16,307,Iba1,0.012270932469373292,84
programming_only_pca_jepa,16,307,NeuN,0.48441834565151365,84
programming_plus_state_specific_module_programming,8,107,6e10/A_beta,0.3156424015389288,84
programming_plus_state_specific_module_programming,8,107,AT8,0.45240457628834674,84
programming_plus_state_specific_module_programming,8,107,GFAP,0.24630960818062164,84
programming_plus_state_specific_module_programming,8,107,Iba1,0.09990887921433635,84
programming_plus_state_specific_module_programming,8,107,NeuN,0.5111876075731497,84
programming_plus_state_specific_module_programming,8,211,6e10/A_beta,0.17819175863116332,84
programming_plus_state_specific_module_programming,8,211,AT8,0.5374911410347272,84
programming_plus_state_specific_module_programming,8,211,GFAP,0.19181937835375115,84
programming_plus_state_specific_module_programming,8,211,Iba1,0.048111774830414095,84
programming_plus_state_specific_module_programming,8,211,NeuN,0.5204616786473626,84
programming_plus_state_specific_module_programming,8,307,6e10/A_beta,0.20380682393439303,84
programming_plus_state_specific_module_programming,8,307,AT8,0.48976409841044855,84
programming_plus_state_specific_module_programming,8,307,GFAP,0.20905133137592385,84
programming_plus_state_specific_module_programming,8,307,Iba1,0.06518173534474031,84
programming_plus_state_specific_module_programming,8,307,NeuN,0.5424116634605649,84
programming_plus_state_specific_module_programming,16,107,6e10/A_beta,0.29316594107522526,84
programming_plus_state_specific_module_programming,16,107,AT8,0.4211805204009315,84
programming_plus_state_specific_module_programming,16,107,GFAP,0.21567277513415004,84
programming_plus_state_specific_module_programming,16,107,Iba1,0.07125645438898451,84
programming_plus_state_specific_module_programming,16,107,NeuN,0.4936721676622456,84
programming_plus_state_specific_module_programming,16,211,6e10/A_beta,0.12797408119874457,84
programming_plus_state_specific_module_programming,16,211,AT8,0.4272552394451756,84
programming_plus_state_specific_module_programming,16,211,GFAP,0.16515136174951908,84
programming_plus_state_specific_module_programming,16,211,Iba1,0.051857851574364684,84
programming_plus_state_specific_module_programming,16,211,NeuN,0.47806013971853806,84
programming_plus_state_specific_module_programming,16,307,6e10/A_beta,0.1550470790725929,84
programming_plus_state_specific_module_programming,16,307,AT8,0.43247949782322576,84
programming_plus_state_specific_module_programming,16,307,GFAP,0.20716816847220818,84
programming_plus_state_specific_module_programming,16,307,Iba1,0.04641085349802572,84
programming_plus_state_specific_module_programming,16,307,NeuN,0.475346765212109,84
state_specific_module_programming_only,8,107,6e10/A_beta,0.33708615976511086,84
state_specific_module_programming_only,8,107,AT8,0.4696567783740002,84
state_specific_module_programming_only,8,107,GFAP,0.19516047382808546,84
state_specific_module_programming_only,8,107,Iba1,0.2635618102662752,84
state_specific_module_programming_only,8,107,NeuN,0.17446593095069354,84
state_specific_module_programming_only,8,211,6e10/A_beta,0.29745874253315785,84
state_specific_module_programming_only,8,211,AT8,0.4676116229624379,84
state_specific_module_programming_only,8,211,GFAP,0.09830920319935203,84
state_specific_module_programming_only,8,211,Iba1,0.2013364381897337,84
state_specific_module_programming_only,8,211,NeuN,0.044487192467348384,84
state_specific_module_programming_only,8,307,6e10/A_beta,0.3290877796901894,84
state_specific_module_programming_only,8,307,AT8,0.48354763592183864,84
state_specific_module_programming_only,8,307,GFAP,0.1822010732003645,84
state_specific_module_programming_only,8,307,Iba1,0.21731294927609598,84
state_specific_module_programming_only,8,307,NeuN,0.09525159461374912,84
state_specific_module_programming_only,16,107,6e10/A_beta,0.29231548040903105,84
state_specific_module_programming_only,16,107,AT8,0.4239343930343222,84
state_specific_module_programming_only,16,107,GFAP,0.12605042016806722,84
state_specific_module_programming_only,16,107,Iba1,0.12321555128075326,84
state_specific_module_programming_only,16,107,NeuN,0.31047889035132126,84
state_specific_module_programming_only,16,211,6e10/A_beta,0.14903310721879115,84
state_specific_module_programming_only,16,211,AT8,0.42788296041308094,84
state_specific_module_programming_only,16,211,GFAP,0.10962842968512708,84
state_specific_module_programming_only,16,211,Iba1,0.1584894198643313,84
state_specific_module_programming_only,16,211,NeuN,0.2469778272754885,84
state_specific_module_programming_only,16,307,6e10/A_beta,0.20973979953427158,84
state_specific_module_programming_only,16,307,AT8,0.44626911005366,84
state_specific_module_programming_only,16,307,GFAP,0.1806418953123418,84
state_specific_module_programming_only,16,307,Iba1,0.16304545914751442,84
state_specific_module_programming_only,16,307,NeuN,0.203158853903007,84
