representation,target,n_donors,pathology_tertile_silhouette,knn_spearman,knn_r2,knn_mae
expression_pca_128,percent AT8 positive area_Grey matter,84,-0.007514385643421388,0.2186493874658297,-0.010721592182692197,1.015285611152649
expression_pca_128,percent NeuN positive area_Grey matter,84,-0.003846282487994984,0.329776247848537,0.10248577115072321,1.4595980644226074
expression_pca_128,percent 6e10 positive area_Grey matter,84,-0.005722839645803371,0.0989774222942189,-0.3573007382883968,2.65954852104187
expression_pca_128,percent GFAP positive area_Grey matter,84,-0.016581301277202934,-0.01210893996152678,-0.12774431815845344,3.4605205059051514
expression_pca_128,percent Iba1 positive area_Grey matter,84,-0.011620054120644829,-0.04355573554723094,-0.17148778744290927,1.7882496118545532
jepa_latent_128,percent AT8 positive area_Grey matter,84,-0.06390241972058064,0.040295636326819886,-0.11855822192598886,1.1474047899246216
jepa_latent_128,percent NeuN positive area_Grey matter,84,-0.046436642194971796,0.22652627315986634,0.00746502785746006,1.5391627550125122
jepa_latent_128,percent 6e10 positive area_Grey matter,84,-0.05946305291540275,0.2075326516148628,-0.03788499166672454,1.9267218112945557
jepa_latent_128,percent GFAP positive area_Grey matter,84,-0.06599639538764482,-0.10891971246329857,-0.26088645067095007,4.013425827026367
jepa_latent_128,percent Iba1 positive area_Grey matter,84,-0.05855675813645446,-0.07694644122709325,-0.24463183436417668,1.8045942783355713
