model,latent_dim,latent_factor,module,correlation,abs_correlation
upgrade_fine_08,17,z_17,lysosome_phagocytosis,-0.17658457494094978,0.17658457494094978
upgrade_fine_08,17,z_17,antigen_presentation,-0.15396348992427375,0.15396348992427375
upgrade_fine_08,17,z_17,synapse_pruning,-0.13811730517144533,0.13811730517144533
upgrade_fine_08,18,z_18,lysosome_phagocytosis,-0.4214364809456298,0.4214364809456298
upgrade_fine_08,18,z_18,vascular_barrier_myeloid,-0.32263459142345097,0.32263459142345097
upgrade_fine_08,18,z_18,synapse_pruning,-0.30500533591866474,0.30500533591866474
upgrade_fine_08,19,z_19,lysosome_phagocytosis,-0.39582297696691715,0.39582297696691715
upgrade_fine_08,19,z_19,vascular_barrier_myeloid,-0.2992588800145449,0.2992588800145449
upgrade_fine_08,19,z_19,synapse_pruning,-0.2866901337830219,0.2866901337830219
upgrade_fine_08,20,z_20,lysosome_phagocytosis,-0.4116859092768024,0.4116859092768024
upgrade_fine_08,20,z_20,vascular_barrier_myeloid,-0.32023320796821947,0.32023320796821947
upgrade_fine_08,20,z_20,complement,-0.29849738826667527,0.29849738826667527
upgrade_fine_08,21,z_21,lysosome_phagocytosis,-0.39127660173562423,0.39127660173562423
upgrade_fine_08,21,z_21,vascular_barrier_myeloid,-0.31067750307509273,0.31067750307509273
upgrade_fine_08,21,z_21,complement,-0.2817836138588448,0.2817836138588448
upgrade_fine_08,22,z_22,lysosome_phagocytosis,-0.3362506126328259,0.3362506126328259
upgrade_fine_08,22,z_22,vascular_barrier_myeloid,-0.2456071149419056,0.2456071149419056
upgrade_fine_08,22,z_22,synapse_pruning,-0.24539308475051766,0.24539308475051766
upgrade_fine_08,23,z_23,lysosome_phagocytosis,-0.3804801813652561,0.3804801813652561
upgrade_fine_08,23,z_23,vascular_barrier_myeloid,-0.28407321962666615,0.28407321962666615
upgrade_fine_08,23,z_23,synapse_pruning,-0.27762437105805143,0.27762437105805143
upgrade_fine_08,24,z_24,lysosome_phagocytosis,0.3707470767132074,0.3707470767132074
upgrade_fine_08,24,z_24,vascular_barrier_myeloid,0.27508327847175507,0.27508327847175507
upgrade_fine_08,24,z_24,synapse_pruning,0.2717493295439535,0.2717493295439535
upgrade_fine_08,25,z_25,lysosome_phagocytosis,-0.3686785355589931,0.3686785355589931
upgrade_fine_08,25,z_25,vascular_barrier_myeloid,-0.2915038196076378,0.2915038196076378
upgrade_fine_08,25,z_25,complement,-0.2617385473910312,0.2617385473910312
upgrade_fine_08,26,z_26,lysosome_phagocytosis,0.19201832003009503,0.19201832003009503
upgrade_fine_08,26,z_26,antigen_presentation,0.14386137352288333,0.14386137352288333
upgrade_fine_08,26,z_26,synapse_pruning,0.14006917017250223,0.14006917017250223
upgrade_fine_08,27,z_27,lysosome_phagocytosis,0.32402699735351037,0.32402699735351037
upgrade_fine_08,27,z_27,vascular_barrier_myeloid,0.2616300992801065,0.2616300992801065
upgrade_fine_08,27,z_27,complement,0.23194976696166972,0.23194976696166972
upgrade_fine_08,28,z_28,lysosome_phagocytosis,0.4142917489159281,0.4142917489159281
upgrade_fine_08,28,z_28,vascular_barrier_myeloid,0.31905941313165753,0.31905941313165753
upgrade_fine_08,28,z_28,complement,0.2956473227990324,0.2956473227990324
upgrade_fine_08,29,z_29,lysosome_phagocytosis,-0.41308672392516377,0.41308672392516377
upgrade_fine_08,29,z_29,vascular_barrier_myeloid,-0.31555051770222686,0.31555051770222686
upgrade_fine_08,29,z_29,synapse_pruning,-0.2960494969845969,0.2960494969845969
upgrade_fine_08,30,z_30,antigen_presentation,0.09932828854768488,0.09932828854768488
upgrade_fine_08,30,z_30,lysosome_phagocytosis,0.08845823717837223,0.08845823717837223
upgrade_fine_08,30,z_30,inflammatory_signaling,0.08443633579137308,0.08443633579137308
upgrade_fine_08,31,z_31,lysosome_phagocytosis,0.26873736525043546,0.26873736525043546
upgrade_fine_08,31,z_31,vascular_barrier_myeloid,0.2214913466526796,0.2214913466526796
upgrade_fine_08,31,z_31,complement,0.18859072842336036,0.18859072842336036
upgrade_fine_08,32,z_32,lysosome_phagocytosis,0.392458763151262,0.392458763151262
upgrade_fine_08,32,z_32,vascular_barrier_myeloid,0.2945027399455407,0.2945027399455407
upgrade_fine_08,32,z_32,synapse_pruning,0.28612158919365965,0.28612158919365965
upgrade_fine_08,33,z_33,lysosome_phagocytosis,-0.39555576122368397,0.39555576122368397
upgrade_fine_08,33,z_33,vascular_barrier_myeloid,-0.29761879661107343,0.29761879661107343
upgrade_fine_08,33,z_33,synapse_pruning,-0.2875320853867872,0.2875320853867872
upgrade_fine_08,34,z_34,lysosome_phagocytosis,0.40522416443927267,0.40522416443927267
upgrade_fine_08,34,z_34,vascular_barrier_myeloid,0.30462572557467776,0.30462572557467776
upgrade_fine_08,34,z_34,synapse_pruning,0.2951222790489954,0.2951222790489954
upgrade_fine_08,35,z_35,lysosome_phagocytosis,-0.3714294231463196,0.3714294231463196
upgrade_fine_08,35,z_35,vascular_barrier_myeloid,-0.27546655397786096,0.27546655397786096
upgrade_fine_08,35,z_35,synapse_pruning,-0.2725145190706333,0.2725145190706333
upgrade_fine_08,36,z_36,lysosome_phagocytosis,0.34253079196935915,0.34253079196935915
upgrade_fine_08,36,z_36,synapse_pruning,0.2517404362066906,0.2517404362066906
upgrade_fine_08,36,z_36,vascular_barrier_myeloid,0.2513498955749184,0.2513498955749184
upgrade_fine_08,37,z_37,lysosome_phagocytosis,0.22085030391898472,0.22085030391898472
upgrade_fine_08,37,z_37,antigen_presentation,0.1841006713381094,0.1841006713381094
upgrade_fine_08,37,z_37,synapse_pruning,0.16569579126606312,0.16569579126606312
upgrade_fine_08,38,z_38,lysosome_phagocytosis,-0.07910467504042167,0.07910467504042167
upgrade_fine_08,38,z_38,antigen_presentation,-0.0760119430729143,0.0760119430729143
upgrade_fine_08,38,z_38,inflammatory_signaling,-0.07375898790806237,0.07375898790806237
upgrade_fine_08,39,z_39,lysosome_phagocytosis,-0.3385461960367554,0.3385461960367554
upgrade_fine_08,39,z_39,vascular_barrier_myeloid,-0.25000147447722815,0.25000147447722815
upgrade_fine_08,39,z_39,synapse_pruning,-0.2424836397931375,0.2424836397931375
upgrade_fine_08,40,z_40,lysosome_phagocytosis,0.4147784822809394,0.4147784822809394
upgrade_fine_08,40,z_40,vascular_barrier_myeloid,0.3155265536761338,0.3155265536761338
upgrade_fine_08,40,z_40,synapse_pruning,0.3010078148321139,0.3010078148321139
upgrade_fine_08,41,z_41,lysosome_phagocytosis,0.410543475673856,0.410543475673856
upgrade_fine_08,41,z_41,vascular_barrier_myeloid,0.3168641717513501,0.3168641717513501
upgrade_fine_08,41,z_41,complement,0.2940332595665963,0.2940332595665963
upgrade_fine_08,42,z_42,lysosome_phagocytosis,0.3468298351053149,0.3468298351053149
upgrade_fine_08,42,z_42,synapse_pruning,0.2550848543718151,0.2550848543718151
upgrade_fine_08,42,z_42,vascular_barrier_myeloid,0.25379505752509807,0.25379505752509807
upgrade_fine_08,43,z_43,lysosome_phagocytosis,0.21662203490582319,0.21662203490582319
upgrade_fine_08,43,z_43,vascular_barrier_myeloid,0.18441195533479238,0.18441195533479238
upgrade_fine_08,43,z_43,complement,0.15529548214181343,0.15529548214181343
upgrade_fine_08,44,z_44,lysosome_phagocytosis,-0.33417095899771554,0.33417095899771554
upgrade_fine_08,44,z_44,synapse_pruning,-0.247430195851513,0.247430195851513
upgrade_fine_08,44,z_44,vascular_barrier_myeloid,-0.24449296206214777,0.24449296206214777
upgrade_fine_08,45,z_45,lysosome_phagocytosis,0.3856467708192908,0.3856467708192908
upgrade_fine_08,45,z_45,vascular_barrier_myeloid,0.28821146876618947,0.28821146876618947
upgrade_fine_08,45,z_45,synapse_pruning,0.2820478675236021,0.2820478675236021
upgrade_fine_08,46,z_46,lysosome_phagocytosis,-0.3655351216341953,0.3655351216341953
upgrade_fine_08,46,z_46,vascular_barrier_myeloid,-0.27149213143639933,0.27149213143639933
upgrade_fine_08,46,z_46,synapse_pruning,-0.2672690092972297,0.2672690092972297
upgrade_fine_08,47,z_47,inflammatory_signaling,-0.05840334780421644,0.05840334780421644
upgrade_fine_08,47,z_47,antigen_presentation,-0.05190861672643359,0.05190861672643359
upgrade_fine_08,47,z_47,chemokine_migration,-0.025970264160071452,0.025970264160071452
upgrade_fine_08,48,z_48,lysosome_phagocytosis,0.20132657079563443,0.20132657079563443
upgrade_fine_08,48,z_48,vascular_barrier_myeloid,0.1714651569050652,0.1714651569050652
upgrade_fine_08,48,z_48,complement,0.14019769774953872,0.14019769774953872
upgrade_fine_08,49,z_49,lysosome_phagocytosis,0.419290375379232,0.419290375379232
upgrade_fine_08,49,z_49,vascular_barrier_myeloid,0.3186333666550765,0.3186333666550765
upgrade_fine_08,49,z_49,synapse_pruning,0.30265383120314954,0.30265383120314954
upgrade_fine_08,50,z_50,lysosome_phagocytosis,-0.24057316777868668,0.24057316777868668
upgrade_fine_08,50,z_50,antigen_presentation,-0.1962475095980837,0.1962475095980837
upgrade_fine_08,50,z_50,synapse_pruning,-0.18634655925512736,0.18634655925512736
upgrade_fine_08,51,z_51,lysosome_phagocytosis,0.32492882023966047,0.32492882023966047
upgrade_fine_08,51,z_51,antigen_presentation,0.24341033893472586,0.24341033893472586
upgrade_fine_08,51,z_51,synapse_pruning,0.24320105792795854,0.24320105792795854
upgrade_fine_08,52,z_52,lysosome_phagocytosis,-0.3893703127585729,0.3893703127585729
upgrade_fine_08,52,z_52,vascular_barrier_myeloid,-0.29202008189210266,0.29202008189210266
upgrade_fine_08,52,z_52,synapse_pruning,-0.28352761084701167,0.28352761084701167
upgrade_fine_08,53,z_53,lysosome_phagocytosis,0.3468730866566648,0.3468730866566648
upgrade_fine_08,53,z_53,vascular_barrier_myeloid,0.2558265623827922,0.2558265623827922
upgrade_fine_08,53,z_53,synapse_pruning,0.2543992813355874,0.2543992813355874
upgrade_fine_08,54,z_54,lysosome_phagocytosis,-0.3839126810521531,0.3839126810521531
upgrade_fine_08,54,z_54,vascular_barrier_myeloid,-0.2868296922465749,0.2868296922465749
upgrade_fine_08,54,z_54,synapse_pruning,-0.2794871802863033,0.2794871802863033
upgrade_fine_08,55,z_55,lysosome_phagocytosis,-0.38651837521711996,0.38651837521711996
upgrade_fine_08,55,z_55,vascular_barrier_myeloid,-0.2982234370907424,0.2982234370907424
upgrade_fine_08,55,z_55,complement,-0.27531233968036467,0.27531233968036467
upgrade_fine_08,56,z_56,lysosome_phagocytosis,-0.40194501823936835,0.40194501823936835
upgrade_fine_08,56,z_56,vascular_barrier_myeloid,-0.31427939632131263,0.31427939632131263
upgrade_fine_08,56,z_56,complement,-0.28733312749492623,0.28733312749492623
upgrade_fine_08,57,z_57,lysosome_phagocytosis,0.4194730964716341,0.4194730964716341
upgrade_fine_08,57,z_57,vascular_barrier_myeloid,0.32345862632559574,0.32345862632559574
upgrade_fine_08,57,z_57,synapse_pruning,0.3107407353351719,0.3107407353351719
upgrade_fine_08,58,z_58,lysosome_phagocytosis,0.4138500581180213,0.4138500581180213
upgrade_fine_08,58,z_58,vascular_barrier_myeloid,0.3140184688833651,0.3140184688833651
upgrade_fine_08,58,z_58,synapse_pruning,0.29843458146131574,0.29843458146131574
upgrade_fine_08,59,z_59,lysosome_phagocytosis,-0.3739116983564293,0.3739116983564293
upgrade_fine_08,59,z_59,vascular_barrier_myeloid,-0.2777462193768126,0.2777462193768126
upgrade_fine_08,59,z_59,synapse_pruning,-0.27494080796725434,0.27494080796725434
upgrade_fine_08,60,z_60,lysosome_phagocytosis,-0.40086721826079197,0.40086721826079197
upgrade_fine_08,60,z_60,vascular_barrier_myeloid,-0.3056358262401773,0.3056358262401773
upgrade_fine_08,60,z_60,synapse_pruning,-0.2901076187157525,0.2901076187157525
upgrade_fine_08,61,z_61,lysosome_phagocytosis,-0.41264816399557147,0.41264816399557147
upgrade_fine_08,61,z_61,vascular_barrier_myeloid,-0.3202969649447115,0.3202969649447115
upgrade_fine_08,61,z_61,complement,-0.2951523507239112,0.2951523507239112
upgrade_fine_08,62,z_62,lysosome_phagocytosis,-0.4240794365823995,0.4240794365823995
upgrade_fine_08,62,z_62,vascular_barrier_myeloid,-0.32025538701079237,0.32025538701079237
upgrade_fine_08,62,z_62,complement,-0.30414181277632724,0.30414181277632724
upgrade_fine_08,63,z_63,lysosome_phagocytosis,-0.17239564181106937,0.17239564181106937
upgrade_fine_08,63,z_63,antigen_presentation,-0.16433064776181613,0.16433064776181613
upgrade_fine_08,63,z_63,synapse_pruning,-0.1435745872703975,0.1435745872703975
upgrade_fine_08,64,z_64,lysosome_phagocytosis,0.3928841955152304,0.3928841955152304
upgrade_fine_08,64,z_64,vascular_barrier_myeloid,0.2952008815662851,0.2952008815662851
upgrade_fine_08,64,z_64,synapse_pruning,0.28658408234483107,0.28658408234483107
upgrade_fine_08,65,z_65,lysosome_phagocytosis,0.36478800172103104,0.36478800172103104
upgrade_fine_08,65,z_65,vascular_barrier_myeloid,0.2699998378255115,0.2699998378255115
upgrade_fine_08,65,z_65,synapse_pruning,0.2676101762274844,0.2676101762274844
upgrade_fine_08,66,z_66,lysosome_phagocytosis,0.4079908111020928,0.4079908111020928
upgrade_fine_08,66,z_66,vascular_barrier_myeloid,0.3092345111504748,0.3092345111504748
upgrade_fine_08,66,z_66,synapse_pruning,0.29597998982030327,0.29597998982030327
upgrade_fine_08,67,z_67,lysosome_phagocytosis,-0.4013572100505801,0.4013572100505801
upgrade_fine_08,67,z_67,vascular_barrier_myeloid,-0.31102492775128204,0.31102492775128204
upgrade_fine_08,67,z_67,complement,-0.2876390945239791,0.2876390945239791
upgrade_fine_08,68,z_68,lysosome_phagocytosis,-0.42137723953221434,0.42137723953221434
upgrade_fine_08,68,z_68,vascular_barrier_myeloid,-0.3228769651444858,0.3228769651444858
upgrade_fine_08,68,z_68,synapse_pruning,-0.3010078578500822,0.3010078578500822
upgrade_fine_08,69,z_69,lysosome_phagocytosis,0.3151726784293443,0.3151726784293443
upgrade_fine_08,69,z_69,synapse_pruning,0.2326683320178889,0.2326683320178889
upgrade_fine_08,69,z_69,antigen_presentation,0.2308018524779395,0.2308018524779395
upgrade_fine_08,70,z_70,vascular_barrier_myeloid,0.050809406880533196,0.050809406880533196
upgrade_fine_08,70,z_70,inflammatory_signaling,-0.040130731366990524,0.040130731366990524
upgrade_fine_08,70,z_70,lysosome_phagocytosis,0.03928931322785415,0.03928931322785415
upgrade_fine_08,71,z_71,inflammatory_signaling,0.06834317854756047,0.06834317854756047
upgrade_fine_08,71,z_71,antigen_presentation,0.0644702207712528,0.0644702207712528
upgrade_fine_08,71,z_71,homeostatic_microglia,0.04693818030344713,0.04693818030344713
upgrade_fine_08,72,z_72,lysosome_phagocytosis,0.417082443074847,0.417082443074847
upgrade_fine_08,72,z_72,vascular_barrier_myeloid,0.3217991885374162,0.3217991885374162
upgrade_fine_08,72,z_72,complement,0.29850104639689656,0.29850104639689656
upgrade_fine_08,73,z_73,lysosome_phagocytosis,-0.3886264639410409,0.3886264639410409
upgrade_fine_08,73,z_73,vascular_barrier_myeloid,-0.29125503133869707,0.29125503133869707
upgrade_fine_08,73,z_73,synapse_pruning,-0.28356485270183035,0.28356485270183035
upgrade_fine_08,74,z_74,lysosome_phagocytosis,-0.4016017238690702,0.4016017238690702
upgrade_fine_08,74,z_74,vascular_barrier_myeloid,-0.31457477853679827,0.31457477853679827
upgrade_fine_08,74,z_74,complement,-0.28815187452054,0.28815187452054
upgrade_fine_08,75,z_75,lysosome_phagocytosis,0.2668546291133296,0.2668546291133296
upgrade_fine_08,75,z_75,antigen_presentation,0.2049016662276746,0.2049016662276746
upgrade_fine_08,75,z_75,synapse_pruning,0.20023310833631558,0.20023310833631558
upgrade_fine_08,76,z_76,lysosome_phagocytosis,-0.3296226511450605,0.3296226511450605
upgrade_fine_08,76,z_76,synapse_pruning,-0.24476003892146067,0.24476003892146067
upgrade_fine_08,76,z_76,antigen_presentation,-0.24224451822631468,0.24224451822631468
upgrade_fine_08,77,z_77,lysosome_phagocytosis,-0.40059674100609116,0.40059674100609116
upgrade_fine_08,77,z_77,vascular_barrier_myeloid,-0.30287638016988194,0.30287638016988194
upgrade_fine_08,77,z_77,synapse_pruning,-0.2903264766372396,0.2903264766372396
upgrade_fine_08,78,z_78,lysosome_phagocytosis,0.3057971979640503,0.3057971979640503
upgrade_fine_08,78,z_78,antigen_presentation,0.22679581358178705,0.22679581358178705
upgrade_fine_08,78,z_78,synapse_pruning,0.22486311659376387,0.22486311659376387
upgrade_fine_08,79,z_79,lysosome_phagocytosis,-0.34987710895863305,0.34987710895863305
upgrade_fine_08,79,z_79,synapse_pruning,-0.2582263636608068,0.2582263636608068
upgrade_fine_08,79,z_79,vascular_barrier_myeloid,-0.25653035256144996,0.25653035256144996
upgrade_fine_08,80,z_80,lysosome_phagocytosis,0.36568481706049416,0.36568481706049416
upgrade_fine_08,80,z_80,vascular_barrier_myeloid,0.27296686619343474,0.27296686619343474
upgrade_fine_08,80,z_80,synapse_pruning,0.26622454777156535,0.26622454777156535
upgrade_fine_08,81,z_81,lysosome_phagocytosis,0.21517438598110183,0.21517438598110183
upgrade_fine_08,81,z_81,antigen_presentation,0.17746627155473318,0.17746627155473318
upgrade_fine_08,81,z_81,synapse_pruning,0.16422390939929013,0.16422390939929013
upgrade_fine_08,82,z_82,lysosome_phagocytosis,0.36331140258232925,0.36331140258232925
upgrade_fine_08,82,z_82,vascular_barrier_myeloid,0.28821059746600725,0.28821059746600725
upgrade_fine_08,82,z_82,complement,0.25486493313248587,0.25486493313248587
upgrade_fine_08,83,z_83,lysosome_phagocytosis,-0.30889485421270335,0.30889485421270335
upgrade_fine_08,83,z_83,vascular_barrier_myeloid,-0.2512803569983993,0.2512803569983993
upgrade_fine_08,83,z_83,complement,-0.21959100862520736,0.21959100862520736
upgrade_fine_08,84,z_84,lysosome_phagocytosis,0.42223884450304505,0.42223884450304505
upgrade_fine_08,84,z_84,vascular_barrier_myeloid,0.32371217992819845,0.32371217992819845
upgrade_fine_08,84,z_84,synapse_pruning,0.30520340270154356,0.30520340270154356
upgrade_fine_08,85,z_85,lysosome_phagocytosis,0.41353053719416355,0.41353053719416355
upgrade_fine_08,85,z_85,vascular_barrier_myeloid,0.31329566710846074,0.31329566710846074
upgrade_fine_08,85,z_85,synapse_pruning,0.296384555573884,0.296384555573884
upgrade_fine_08,86,z_86,lysosome_phagocytosis,0.4068485297846105,0.4068485297846105
upgrade_fine_08,86,z_86,vascular_barrier_myeloid,0.3172413363473877,0.3172413363473877
upgrade_fine_08,86,z_86,complement,0.2900560247235948,0.2900560247235948
upgrade_fine_08,87,z_87,lysosome_phagocytosis,-0.415576900969065,0.415576900969065
upgrade_fine_08,87,z_87,vascular_barrier_myeloid,-0.3235185035267506,0.3235185035267506
upgrade_fine_08,87,z_87,complement,-0.3004949979140295,0.3004949979140295
upgrade_fine_08,88,z_88,lysosome_phagocytosis,0.40950777347517736,0.40950777347517736
upgrade_fine_08,88,z_88,vascular_barrier_myeloid,0.31172192553424316,0.31172192553424316
upgrade_fine_08,88,z_88,synapse_pruning,0.2949522517897629,0.2949522517897629
upgrade_fine_08,89,z_89,lysosome_phagocytosis,-0.4147857503401698,0.4147857503401698
upgrade_fine_08,89,z_89,vascular_barrier_myeloid,-0.3218297046367095,0.3218297046367095
upgrade_fine_08,89,z_89,complement,-0.29681833878115016,0.29681833878115016
upgrade_fine_08,90,z_90,lysosome_phagocytosis,-0.3957469596087356,0.3957469596087356
upgrade_fine_08,90,z_90,vascular_barrier_myeloid,-0.3054605339978786,0.3054605339978786
upgrade_fine_08,90,z_90,complement,-0.28405729965886567,0.28405729965886567
upgrade_fine_08,91,z_91,lysosome_phagocytosis,0.41723782489302597,0.41723782489302597
upgrade_fine_08,91,z_91,vascular_barrier_myeloid,0.3146964491874283,0.3146964491874283
upgrade_fine_08,91,z_91,synapse_pruning,0.30427493918096793,0.30427493918096793
upgrade_fine_08,92,z_92,lysosome_phagocytosis,0.4076960039276826,0.4076960039276826
upgrade_fine_08,92,z_92,vascular_barrier_myeloid,0.31754738296907326,0.31754738296907326
upgrade_fine_08,92,z_92,complement,0.2919471273370554,0.2919471273370554
upgrade_fine_08,93,z_93,lysosome_phagocytosis,-0.3730354818412137,0.3730354818412137
upgrade_fine_08,93,z_93,vascular_barrier_myeloid,-0.2779953783279257,0.2779953783279257
upgrade_fine_08,93,z_93,synapse_pruning,-0.27272286070633334,0.27272286070633334
upgrade_fine_08,94,z_94,lysosome_phagocytosis,-0.18599877466435294,0.18599877466435294
upgrade_fine_08,94,z_94,antigen_presentation,-0.1579038523111702,0.1579038523111702
upgrade_fine_08,94,z_94,synapse_pruning,-0.14413399899066995,0.14413399899066995
upgrade_fine_08,95,z_95,lysosome_phagocytosis,0.38344337093184283,0.38344337093184283
upgrade_fine_08,95,z_95,vascular_barrier_myeloid,0.28580888988424574,0.28580888988424574
upgrade_fine_08,95,z_95,synapse_pruning,0.2793867519211043,0.2793867519211043
upgrade_fine_08,96,z_96,lysosome_phagocytosis,-0.4130019093418413,0.4130019093418413
upgrade_fine_08,96,z_96,vascular_barrier_myeloid,-0.31321408652313254,0.31321408652313254
upgrade_fine_08,96,z_96,synapse_pruning,-0.2948931811781563,0.2948931811781563
upgrade_fine_08,97,z_97,lysosome_phagocytosis,-0.25025554211982565,0.25025554211982565
upgrade_fine_08,97,z_97,antigen_presentation,-0.19380096523837573,0.19380096523837573
upgrade_fine_08,97,z_97,synapse_pruning,-0.1869407288085859,0.1869407288085859
upgrade_fine_08,98,z_98,lysosome_phagocytosis,-0.365894747150504,0.365894747150504
upgrade_fine_08,98,z_98,vascular_barrier_myeloid,-0.27351615339017,0.27351615339017
upgrade_fine_08,98,z_98,synapse_pruning,-0.2647956023542003,0.2647956023542003
upgrade_fine_08,99,z_99,lysosome_phagocytosis,-0.4059213565639294,0.4059213565639294
upgrade_fine_08,99,z_99,vascular_barrier_myeloid,-0.3079147062386575,0.3079147062386575
upgrade_fine_08,99,z_99,synapse_pruning,-0.29294090247096427,0.29294090247096427
upgrade_fine_08,100,z_100,lysosome_phagocytosis,-0.4099274042211121,0.4099274042211121
upgrade_fine_08,100,z_100,vascular_barrier_myeloid,-0.31218090642408314,0.31218090642408314
upgrade_fine_08,100,z_100,synapse_pruning,-0.29055220718824387,0.29055220718824387
upgrade_fine_08,101,z_101,lysosome_phagocytosis,0.43317403462854387,0.43317403462854387
upgrade_fine_08,101,z_101,vascular_barrier_myeloid,0.3304174342189648,0.3304174342189648
upgrade_fine_08,101,z_101,synapse_pruning,0.3154914334470802,0.3154914334470802
upgrade_fine_08,102,z_102,lysosome_phagocytosis,-0.40413212041270374,0.40413212041270374
upgrade_fine_08,102,z_102,vascular_barrier_myeloid,-0.3046788540855502,0.3046788540855502
upgrade_fine_08,102,z_102,synapse_pruning,-0.29482224111505356,0.29482224111505356
upgrade_fine_08,103,z_103,lysosome_phagocytosis,0.32514568029878566,0.32514568029878566
upgrade_fine_08,103,z_103,vascular_barrier_myeloid,0.24524985213799613,0.24524985213799613
upgrade_fine_08,103,z_103,synapse_pruning,0.24194517762876303,0.24194517762876303
