model_variant,latent_dim,seed,target,pooled_oof_spearman,n_donors
negative_control_programming_plus_module_shuffled_compressed,8,107,6e10/A_beta,0.2971550065809456,84
negative_control_programming_plus_module_shuffled_compressed,8,107,AT8,0.4501366811784956,84
negative_control_programming_plus_module_shuffled_compressed,8,107,GFAP,0.26506024096385544,84
negative_control_programming_plus_module_shuffled_compressed,8,107,Iba1,0.07004151058013566,84
negative_control_programming_plus_module_shuffled_compressed,8,107,NeuN,0.5162903715703149,84
negative_control_programming_plus_module_shuffled_compressed,8,211,6e10/A_beta,0.15207046674091323,84
negative_control_programming_plus_module_shuffled_compressed,8,211,AT8,0.5264554014376835,84
negative_control_programming_plus_module_shuffled_compressed,8,211,GFAP,0.19398602814619825,84
negative_control_programming_plus_module_shuffled_compressed,8,211,Iba1,0.03620532550369546,84
negative_control_programming_plus_module_shuffled_compressed,8,211,NeuN,0.5148121899362155,84
negative_control_programming_plus_module_shuffled_compressed,8,307,6e10/A_beta,0.19599068543079887,84
negative_control_programming_plus_module_shuffled_compressed,8,307,AT8,0.4705072390401944,84
negative_control_programming_plus_module_shuffled_compressed,8,307,GFAP,0.22909790422192974,84
negative_control_programming_plus_module_shuffled_compressed,8,307,Iba1,0.04556039283183154,84
negative_control_programming_plus_module_shuffled_compressed,8,307,NeuN,0.5448820492052243,84
negative_control_programming_plus_module_shuffled_compressed,8,401,6e10/A_beta,0.1483851371874051,84
negative_control_programming_plus_module_shuffled_compressed,8,401,AT8,0.40465728460058725,84
negative_control_programming_plus_module_shuffled_compressed,8,401,GFAP,0.22079578819479598,84
negative_control_programming_plus_module_shuffled_compressed,8,401,Iba1,0.04343424116634605,84
negative_control_programming_plus_module_shuffled_compressed,8,401,NeuN,0.47556950491039796,84
negative_control_programming_plus_module_shuffled_compressed,8,503,6e10/A_beta,-0.0022476460463703553,84
negative_control_programming_plus_module_shuffled_compressed,8,503,AT8,0.40153892882454195,84
negative_control_programming_plus_module_shuffled_compressed,8,503,GFAP,0.3184367722992812,84
negative_control_programming_plus_module_shuffled_compressed,8,503,Iba1,0.0009922041105598866,84
negative_control_programming_plus_module_shuffled_compressed,8,503,NeuN,0.496142553406905,84
negative_control_programming_plus_module_shuffled_compressed,16,107,6e10/A_beta,0.26408828591677636,84
negative_control_programming_plus_module_shuffled_compressed,16,107,AT8,0.4496102055279943,84
negative_control_programming_plus_module_shuffled_compressed,16,107,GFAP,0.25351827477979144,84
negative_control_programming_plus_module_shuffled_compressed,16,107,Iba1,0.0573655968411461,84
negative_control_programming_plus_module_shuffled_compressed,16,107,NeuN,0.48755695049103975,84
negative_control_programming_plus_module_shuffled_compressed,16,211,6e10/A_beta,0.14024501366811784,84
negative_control_programming_plus_module_shuffled_compressed,16,211,AT8,0.4315277918396274,84
negative_control_programming_plus_module_shuffled_compressed,16,211,GFAP,0.17268401336438188,84
negative_control_programming_plus_module_shuffled_compressed,16,211,Iba1,0.04424420370557862,84
negative_control_programming_plus_module_shuffled_compressed,16,211,NeuN,0.4913030272349904,84
negative_control_programming_plus_module_shuffled_compressed,16,307,6e10/A_beta,0.178556241773818,84
negative_control_programming_plus_module_shuffled_compressed,16,307,AT8,0.43638756707502274,84
negative_control_programming_plus_module_shuffled_compressed,16,307,GFAP,0.1906246836083831,84
negative_control_programming_plus_module_shuffled_compressed,16,307,Iba1,0.011582464311025616,84
negative_control_programming_plus_module_shuffled_compressed,16,307,NeuN,0.48589652728561306,84
negative_control_programming_plus_module_shuffled_compressed,16,401,6e10/A_beta,0.18371975296142554,84
negative_control_programming_plus_module_shuffled_compressed,16,401,AT8,0.4378657487091222,84
negative_control_programming_plus_module_shuffled_compressed,16,401,GFAP,0.22719449225473323,84
