run,loss,jepa_loss,pathology_loss,pathology_weight,weighted_pathology,pathology_temp,latent_temp,embed_eff,embed_top,pred_eff,pred_top,sea_cos,cx_cos,head_lr
v2_2_fast_stage_c_safety_smoke_e10,0.9891823381185532,0.9891821593046188,2.6838336907530903e-06,0.075,2.0128752680648177e-07,,,75.40413665771484,0.109146274626255,55.420196533203125,0.0629972442984581,0.9999350309371948,0.9999352842569352,2e-05
v2_2_fast_stage_c_escalate_A_w1_temp075_lr2e5,0.9891850173473358,0.98918237388134,2.63957855395347e-06,1.0,2.63957855395347e-06,,,75.49152374267578,0.1085985973477363,55.458473205566406,0.0614279508590698,0.9999359250068665,0.9999361395835876,2e-05
v2_2_fast_stage_c_escalate_B_w1_temp2_lr2e5,0.9891850024461746,0.9891823589801788,2.6407626592117595e-06,1.0,2.6407626592117595e-06,,,75.49195861816406,0.1085956841707229,55.45839691162109,0.0614208169281482,0.9999359220266342,0.9999361395835876,2e-05
v2_2_fast_stage_c_escalate_C_w1_temp2_lr1e4,0.989182835817337,0.9891799926757812,2.841560933575238e-06,1.0,2.841560933575238e-06,,,75.84013366699219,0.1127362847328186,52.54660034179688,0.0655363202095031,0.9999117076396942,0.9999124079942704,0.0001
v2_2_fast_stage_c_supcon_smoke_e10,6.501963329315186,0.9891821682453156,5.512781167030335,1.0,5.512781167030335,2.0,0.1,75.39533233642578,0.109203815460205,55.41393280029297,0.0631590113043785,0.9999349385499954,0.999935194849968,2e-05
