model,target,module,perturbation,intervention,Donor ID,prediction_model_scale_baseline,prediction_raw_scale_baseline,prediction_model_scale_perturbed,prediction_raw_scale_perturbed,delta_model_scale,delta_raw_scale
upgrade_fine_08,percent 6e10 positive area_Grey matter,complement,complement,global_mean,H20.33.017,0.99354243,1.7007849,0.988503,1.6872087,-0.0050394535,-0.013576269
upgrade_fine_08,percent 6e10 positive area_Grey matter,complement,complement,global_mean,H20.33.018,0.9960081,1.7074523,0.9878489,1.6854515,-0.00815922,-0.02200079
upgrade_fine_08,percent 6e10 positive area_Grey matter,complement,complement,global_mean,H20.33.019,0.9584558,1.6076665,0.9537689,1.5954733,-0.004686892,-0.012193203
upgrade_fine_08,percent 6e10 positive area_Grey matter,complement,complement,global_mean,H20.33.020,1.0913806,1.9783831,1.0836427,1.9554257,-0.007737875,-0.022957325
upgrade_fine_08,percent 6e10 positive area_Grey matter,complement,complement,global_mean,H20.33.024,0.6558622,0.9268031,0.6549977,0.9251381,-0.00086450577,-0.0016649961
upgrade_fine_08,percent 6e10 positive area_Grey matter,complement,complement,global_mean,H20.33.025,0.86003476,1.3632429,0.84425575,1.3262458,-0.015779018,-0.03699708
upgrade_fine_08,percent 6e10 positive area_Grey matter,complement,complement,global_mean,H20.33.026,1.0075432,1.738864,1.005825,1.7341621,-0.0017181635,-0.004701853
upgrade_fine_08,percent 6e10 positive area_Grey matter,complement,complement,global_mean,H20.33.027,0.8322464,1.2984762,0.8203089,1.2712014,-0.011937499,-0.027274847
upgrade_fine_08,percent 6e10 positive area_Grey matter,complement,complement,global_mean,H20.33.028,0.9942772,1.70277,0.9901935,1.6917553,-0.004083693,-0.0110147
upgrade_fine_08,percent 6e10 positive area_Grey matter,complement,complement,global_mean,H20.33.029,1.0340791,1.812515,1.0305969,1.8027382,-0.0034822226,-0.009776831
upgrade_fine_08,percent 6e10 positive area_Grey matter,complement,complement,global_mean,H20.33.030,0.8684936,1.383318,0.860963,1.3654375,-0.0075306296,-0.01788044
upgrade_fine_08,percent 6e10 positive area_Grey matter,complement,complement,global_mean,H20.33.031,0.96995455,1.6378245,0.9636098,1.6211412,-0.0063447356,-0.01668334
upgrade_fine_08,percent 6e10 positive area_Grey matter,complement,complement,global_mean,H20.33.032,1.0037717,1.7285535,0.9888146,1.6880462,-0.01495707,-0.040507317
upgrade_fine_08,percent 6e10 positive area_Grey matter,complement,complement,global_mean,H20.33.033,1.1340804,2.1083138,1.1102657,2.0351648,-0.023814678,-0.073148966
upgrade_fine_08,percent 6e10 positive area_Grey matter,complement,complement,global_mean,H20.33.034,0.86013067,1.3634696,0.84816605,1.33536,-0.011964619,-0.02810955
upgrade_fine_08,percent 6e10 positive area_Grey matter,complement,complement,global_mean,H20.33.035,0.9186534,1.5059137,0.91570723,1.4985416,-0.002946198,-0.007372141
upgrade_fine_08,percent 6e10 positive area_Grey matter,complement,complement,global_mean,H20.33.036,1.0715663,1.9199495,1.0610168,1.8893073,-0.010549545,-0.030642271
upgrade_fine_08,percent 6e10 positive area_Grey matter,complement,complement,global_mean,H20.33.037,1.0664127,1.9049399,1.0495604,1.8563952,-0.01685226,-0.048544645
upgrade_fine_08,percent 6e10 positive area_Grey matter,complement,complement,global_mean,H20.33.038,0.9826994,1.6716583,0.97831327,1.6599658,-0.004386127,-0.011692524
upgrade_fine_08,percent 6e10 positive area_Grey matter,complement,complement,global_mean,H20.33.039,0.68893313,0.99158967,0.68004066,0.973958,-0.008892477,-0.01763165
upgrade_fine_08,percent 6e10 positive area_Grey matter,complement,complement,global_mean,H20.33.040,1.0246044,1.7859931,1.0190051,1.770437,-0.0055993795,-0.015556097
upgrade_fine_08,percent 6e10 positive area_Grey matter,complement,complement,global_mean,H20.33.041,0.93998694,1.559948,0.9283791,1.5304043,-0.011607826,-0.029543638
upgrade_fine_08,percent 6e10 positive area_Grey matter,complement,complement,global_mean,H20.33.043,0.91546506,1.4979367,0.90795225,1.4792404,-0.007512808,-0.018696308
upgrade_fine_08,percent 6e10 positive area_Grey matter,complement,complement,global_mean,H20.33.044,0.9069907,1.4768577,0.8971376,1.4525728,-0.009853125,-0.02428484
upgrade_fine_08,percent 6e10 positive area_Grey matter,complement,complement,global_mean,H20.33.045,0.9375981,1.5538399,0.92414945,1.5197241,-0.013448656,-0.03411579
upgrade_fine_08,percent 6e10 positive area_Grey matter,complement,complement,global_mean,H20.33.046,0.91290975,1.4915619,0.900523,1.4608898,-0.012386739,-0.030672073
upgrade_fine_08,percent 6e10 positive area_Grey matter,complement,complement,global_mean,H21.33.001,0.8917892,1.4394906,0.88261557,1.4172139,-0.009173632,-0.02227664
upgrade_fine_08,percent 6e10 positive area_Grey matter,complement,complement,global_mean,H21.33.002,1.015904,1.7618589,1.011922,1.7508831,-0.003981948,-0.010975838
upgrade_fine_08,percent 6e10 positive area_Grey matter,complement,complement,global_mean,H21.33.003,0.8878529,1.4299068,0.8807058,1.412602,-0.0071471334,-0.017304897
upgrade_fine_08,percent 6e10 positive area_Grey matter,complement,complement,global_mean,H21.33.004,0.895934,1.4496226,0.88834536,1.4311037,-0.007588625,-0.018518925
upgrade_fine_08,percent 6e10 positive area_Grey matter,complement,complement,global_mean,H21.33.005,0.88501006,1.4230087,0.8746692,1.3980818,-0.010340869,-0.0249269
upgrade_fine_08,percent 6e10 positive area_Grey matter,complement,complement,global_mean,H21.33.006,0.95185,1.5904977,0.9442323,1.5708389,-0.007617712,-0.019658804
upgrade_fine_08,percent 6e10 positive area_Grey matter,complement,complement,global_mean,H21.33.007,1.0030934,1.7267034,0.9952141,1.7053034,-0.007879257,-0.021399975
upgrade_fine_08,percent 6e10 positive area_Grey matter,complement,complement,global_mean,H21.33.008,1.0326316,1.8084469,1.0233663,1.782546,-0.009265304,-0.02590084
upgrade_fine_08,percent 6e10 positive area_Grey matter,complement,complement,global_mean,H21.33.009,1.1643844,2.20395,1.1554822,2.1755543,-0.008902192,-0.028395653
upgrade_fine_08,percent 6e10 positive area_Grey matter,complement,complement,global_mean,H21.33.010,0.96971256,1.6371863,0.9673067,1.6308491,-0.0024058819,-0.006337166
upgrade_fine_08,percent 6e10 positive area_Grey matter,complement,complement,global_mean,H21.33.011,0.79943585,1.2242858,0.78721154,1.1972609,-0.012224317,-0.027024984
upgrade_fine_08,percent 6e10 positive area_Grey matter,complement,complement,global_mean,H21.33.012,0.9678388,1.6322496,0.9591237,1.6094089,-0.008715153,-0.022840738
upgrade_fine_08,percent 6e10 positive area_Grey matter,complement,complement,global_mean,H21.33.013,1.0602798,1.8871789,1.0581956,1.8811674,-0.0020842552,-0.006011486
upgrade_fine_08,percent 6e10 positive area_Grey matter,complement,complement,global_mean,H21.33.014,0.835969,1.3070483,0.82325846,1.2779102,-0.012710512,-0.029138088
upgrade_fine_08,percent 6e10 positive area_Grey matter,complement,complement,global_mean,H21.33.015,0.7733931,1.1671071,0.7671742,1.1536717,-0.00621891,-0.013435364
upgrade_fine_08,percent 6e10 positive area_Grey matter,complement,complement,global_mean,H21.33.016,0.88393253,1.4203994,0.87516785,1.3992779,-0.008764684,-0.021121502
upgrade_fine_08,percent 6e10 positive area_Grey matter,complement,complement,global_mean,H21.33.017,1.1645819,2.2045827,1.1614166,2.1944554,-0.003165245,-0.010127306
upgrade_fine_08,percent 6e10 positive area_Grey matter,complement,complement,global_mean,H21.33.018,0.9687002,1.6345179,0.9654137,1.6258738,-0.003286481,-0.008644104
upgrade_fine_08,percent 6e10 positive area_Grey matter,complement,complement,global_mean,H21.33.019,0.8360477,1.30723,0.82092834,1.2726085,-0.015119374,-0.034621477
upgrade_fine_08,percent 6e10 positive area_Grey matter,complement,complement,global_mean,H21.33.020,0.8763026,1.4020021,0.86501086,1.375032,-0.011291742,-0.026970148
upgrade_fine_08,percent 6e10 positive area_Grey matter,complement,complement,global_mean,H21.33.021,1.045491,1.844795,1.0388107,1.8258543,-0.00668025,-0.018940687
upgrade_fine_08,percent 6e10 positive area_Grey matter,complement,complement,global_mean,H21.33.022,1.0257847,1.7892835,1.0228797,1.7811923,-0.0029050112,-0.008091211
upgrade_fine_08,percent 6e10 positive area_Grey matter,complement,complement,global_mean,H21.33.023,0.93209153,1.5398157,0.92529726,1.522618,-0.006794274,-0.017197609
upgrade_fine_08,percent 6e10 positive area_Grey matter,complement,complement,global_mean,H21.33.025,0.9203882,1.5102646,0.9135072,1.4930508,-0.0068809986,-0.017213821
upgrade_fine_08,percent 6e10 positive area_Grey matter,complement,complement,global_mean,H21.33.026,0.9195097,1.5080605,0.9085643,1.4807584,-0.01094538,-0.027302027
upgrade_fine_08,percent 6e10 positive area_Grey matter,complement,complement,global_mean,H21.33.027,0.75539196,1.1284456,0.745581,1.1076655,-0.009810984,-0.020780087
upgrade_fine_08,percent 6e10 positive area_Grey matter,complement,complement,global_mean,H21.33.028,1.0056716,1.7337427,0.99910474,1.7158494,-0.006566882,-0.017893314
upgrade_fine_08,percent 6e10 positive area_Grey matter,complement,complement,global_mean,H21.33.029,0.8026284,1.2313983,0.7968399,1.218519,-0.005788505,-0.012879372
upgrade_fine_08,percent 6e10 positive area_Grey matter,complement,complement,global_mean,H21.33.030,0.87798655,1.4060504,0.8657863,1.3768742,-0.012200236,-0.029176235
upgrade_fine_08,percent 6e10 positive area_Grey matter,complement,complement,global_mean,H21.33.031,0.9241254,1.5196636,0.9107727,1.4862428,-0.013352692,-0.0334208
upgrade_fine_08,percent 6e10 positive area_Grey matter,complement,complement,global_mean,H21.33.032,0.7929075,1.2098122,0.78319895,1.1884618,-0.009708524,-0.021350384
upgrade_fine_08,percent 6e10 positive area_Grey matter,complement,complement,global_mean,H21.33.033,0.9224877,1.5155404,0.91283506,1.4913757,-0.009652615,-0.024164677
upgrade_fine_08,percent 6e10 positive area_Grey matter,complement,complement,global_mean,H21.33.034,1.0229942,1.7815106,1.0100663,1.7457831,-0.01292789,-0.0357275
upgrade_fine_08,percent 6e10 positive area_Grey matter,complement,complement,global_mean,H21.33.035,0.86102957,1.3655949,0.84635985,1.3311458,-0.014669716,-0.0344491
upgrade_fine_08,percent 6e10 positive area_Grey matter,complement,complement,global_mean,H21.33.036,0.9686923,1.6344972,0.96638376,1.6284223,-0.0023085475,-0.0060749054
upgrade_fine_08,percent 6e10 positive area_Grey matter,complement,complement,global_mean,H21.33.037,0.83604056,1.3072135,0.8280805,1.2889209,-0.007960081,-0.018292665
upgrade_fine_08,percent 6e10 positive area_Grey matter,complement,complement,global_mean,H21.33.038,0.82988155,1.2930472,0.8240737,1.279768,-0.0058078766,-0.0132792
upgrade_fine_08,percent 6e10 positive area_Grey matter,complement,complement,global_mean,H21.33.039,1.0680445,1.9096842,1.0635399,1.8966064,-0.0045046806,-0.013077736
upgrade_fine_08,percent 6e10 positive area_Grey matter,complement,complement,global_mean,H21.33.040,1.0003587,1.7192571,0.9888195,1.6880593,-0.011539221,-0.031197786
upgrade_fine_08,percent 6e10 positive area_Grey matter,complement,complement,global_mean,H21.33.041,0.76637506,1.1519513,0.75565904,1.1290143,-0.010716021,-0.02293706
upgrade_fine_08,percent 6e10 positive area_Grey matter,complement,complement,global_mean,H21.33.042,1.0842061,1.9570913,1.0761374,1.9333274,-0.008068681,-0.023763895
upgrade_fine_08,percent 6e10 positive area_Grey matter,complement,complement,global_mean,H21.33.043,0.84730893,1.3333592,0.83717376,1.3098297,-0.010135174,-0.02352953
upgrade_fine_08,percent 6e10 positive area_Grey matter,complement,complement,global_mean,H21.33.044,0.9822392,1.6704292,0.970132,1.6382928,-0.0121071935,-0.03213644
upgrade_fine_08,percent 6e10 positive area_Grey matter,complement,complement,global_mean,H21.33.045,0.883508,1.4193721,0.8775682,1.4050441,-0.0059398413,-0.014328003
upgrade_fine_08,percent 6e10 positive area_Grey matter,complement,complement,global_mean,H21.33.046,0.90567046,1.4735899,0.89805603,1.4548264,-0.0076144338,-0.018763542
upgrade_fine_08,percent 6e10 positive area_Grey matter,complement,complement,global_mean,H21.33.047,0.75225794,1.1217854,0.7449472,1.1063302,-0.007310748,-0.015455246
upgrade_fine_08,percent 6e10 positive area_Grey matter,lipid_metabolism,lipid_metabolism,global_mean,H19.33.004,0.8774959,1.40487,0.874487,1.397645,-0.003008902,-0.0072250366
upgrade_fine_08,percent 6e10 positive area_Grey matter,lipid_metabolism,lipid_metabolism,global_mean,H20.33.001,1.0181794,1.7681506,1.0184839,1.7689934,0.00030446053,0.0008428097
upgrade_fine_08,percent 6e10 positive area_Grey matter,lipid_metabolism,lipid_metabolism,global_mean,H20.33.002,0.97693366,1.6562986,0.97407556,1.6487174,-0.0028581023,-0.007581234
upgrade_fine_08,percent 6e10 positive area_Grey matter,lipid_metabolism,lipid_metabolism,global_mean,H20.33.004,0.8322525,1.2984903,0.8390993,1.3142815,0.0068467855,0.015791178
upgrade_fine_08,percent 6e10 positive area_Grey matter,lipid_metabolism,lipid_metabolism,global_mean,H20.33.005,1.0341921,1.8128328,1.0336276,1.8112454,-0.000564456,-0.0015873909
upgrade_fine_08,percent 6e10 positive area_Grey matter,lipid_metabolism,lipid_metabolism,global_mean,H20.33.008,0.99944293,1.716768,1.0034479,1.7276704,0.0040049553,0.010902405
upgrade_fine_08,percent 6e10 positive area_Grey matter,lipid_metabolism,lipid_metabolism,global_mean,H20.33.011,0.9577515,1.6058307,0.9550717,1.5988569,-0.0026798248,-0.0069737434
upgrade_fine_08,percent 6e10 positive area_Grey matter,lipid_metabolism,lipid_metabolism,global_mean,H20.33.012,1.0900371,1.9743845,1.0889609,1.971185,-0.0010762215,-0.0031995773
upgrade_fine_08,percent 6e10 positive area_Grey matter,lipid_metabolism,lipid_metabolism,global_mean,H20.33.013,0.876659,1.4028583,0.87631315,1.4020274,-0.00034582615,-0.00083088875
upgrade_fine_08,percent 6e10 positive area_Grey matter,lipid_metabolism,lipid_metabolism,global_mean,H20.33.014,0.8819685,1.4156501,0.8746271,1.3979809,-0.007341385,-0.0176692
upgrade_fine_08,percent 6e10 positive area_Grey matter,lipid_metabolism,lipid_metabolism,global_mean,H20.33.015,0.92275876,1.5162225,0.92116016,1.5122032,-0.0015985966,-0.0040192604
upgrade_fine_08,percent 6e10 positive area_Grey matter,lipid_metabolism,lipid_metabolism,global_mean,H20.33.016,0.77168894,1.1634171,0.77391726,1.1682432,0.0022283196,0.004826069
upgrade_fine_08,percent 6e10 positive area_Grey matter,lipid_metabolism,lipid_metabolism,global_mean,H20.33.017,0.99354243,1.7007849,0.9921184,1.6969416,-0.0014240146,-0.0038433075
upgrade_fine_08,percent 6e10 positive area_Grey matter,lipid_metabolism,lipid_metabolism,global_mean,H20.33.018,0.9960081,1.7074523,0.99262595,1.6983109,-0.0033821464,-0.009141445
upgrade_fine_08,percent 6e10 positive area_Grey matter,lipid_metabolism,lipid_metabolism,global_mean,H20.33.019,0.9584558,1.6076665,0.9608219,1.6138439,0.0023661256,0.0061774254
upgrade_fine_08,percent 6e10 positive area_Grey matter,lipid_metabolism,lipid_metabolism,global_mean,H20.33.020,1.0913806,1.9783831,1.089263,1.9720826,-0.0021176338,-0.0063004494
upgrade_fine_08,percent 6e10 positive area_Grey matter,lipid_metabolism,lipid_metabolism,global_mean,H20.33.024,0.6558622,0.9268031,0.66029733,0.9353677,0.004435122,0.008564591
upgrade_fine_08,percent 6e10 positive area_Grey matter,lipid_metabolism,lipid_metabolism,global_mean,H20.33.025,0.86003476,1.3632429,0.85809207,1.3586562,-0.0019426942,-0.0045866966
upgrade_fine_08,percent 6e10 positive area_Grey matter,lipid_metabolism,lipid_metabolism,global_mean,H20.33.026,1.0075432,1.738864,1.0115945,1.7499824,0.0040513277,0.011118412
upgrade_fine_08,percent 6e10 positive area_Grey matter,lipid_metabolism,lipid_metabolism,global_mean,H20.33.027,0.8322464,1.2984762,0.8291939,1.2914708,-0.0030525327,-0.007005453
upgrade_fine_08,percent 6e10 positive area_Grey matter,lipid_metabolism,lipid_metabolism,global_mean,H20.33.028,0.9942772,1.70277,0.99495924,1.7046142,0.00068205595,0.0018441677
upgrade_fine_08,percent 6e10 positive area_Grey matter,lipid_metabolism,lipid_metabolism,global_mean,H20.33.029,1.0340791,1.812515,1.0364201,1.8191068,0.002341032,0.006591797
upgrade_fine_08,percent 6e10 positive area_Grey matter,lipid_metabolism,lipid_metabolism,global_mean,H20.33.030,0.8684936,1.383318,0.86690474,1.3795342,-0.001588881,-0.0037837029
upgrade_fine_08,percent 6e10 positive area_Grey matter,lipid_metabolism,lipid_metabolism,global_mean,H20.33.031,0.96995455,1.6378245,0.96995926,1.6378369,4.708767e-06,1.2397766e-05
upgrade_fine_08,percent 6e10 positive area_Grey matter,lipid_metabolism,lipid_metabolism,global_mean,H20.33.032,1.0037717,1.7285535,1.0007975,1.7204506,-0.0029741526,-0.008102894
upgrade_fine_08,percent 6e10 positive area_Grey matter,lipid_metabolism,lipid_metabolism,global_mean,H20.33.033,1.1340804,2.1083138,1.1265104,2.0848727,-0.0075700283,-0.023441076
upgrade_fine_08,percent 6e10 positive area_Grey matter,lipid_metabolism,lipid_metabolism,global_mean,H20.33.034,0.86013067,1.3634696,0.8574988,1.3572574,-0.002631843,-0.0062122345
upgrade_fine_08,percent 6e10 positive area_Grey matter,lipid_metabolism,lipid_metabolism,global_mean,H20.33.035,0.9186534,1.5059137,0.92274743,1.5161939,0.0040940046,0.010280132
upgrade_fine_08,percent 6e10 positive area_Grey matter,lipid_metabolism,lipid_metabolism,global_mean,H20.33.036,1.0715663,1.9199495,1.0705193,1.916894,-0.0010470152,-0.0030555725
upgrade_fine_08,percent 6e10 positive area_Grey matter,lipid_metabolism,lipid_metabolism,global_mean,H20.33.037,1.0664127,1.9049399,1.0607258,1.8884666,-0.005686879,-0.016473293
upgrade_fine_08,percent 6e10 positive area_Grey matter,lipid_metabolism,lipid_metabolism,global_mean,H20.33.038,0.9826994,1.6716583,0.98287994,1.6721408,0.00018054247,0.0004825592
upgrade_fine_08,percent 6e10 positive area_Grey matter,lipid_metabolism,lipid_metabolism,global_mean,H20.33.039,0.68893313,0.99158967,0.68963397,0.99298584,0.0007008314,0.0013961792
upgrade_fine_08,percent 6e10 positive area_Grey matter,lipid_metabolism,lipid_metabolism,global_mean,H20.33.040,1.0246044,1.7859931,1.0236073,1.7832165,-0.0009971857,-0.0027766228
upgrade_fine_08,percent 6e10 positive area_Grey matter,lipid_metabolism,lipid_metabolism,global_mean,H20.33.041,0.93998694,1.559948,0.9397564,1.5593579,-0.00023055077,-0.000590086
upgrade_fine_08,percent 6e10 positive area_Grey matter,lipid_metabolism,lipid_metabolism,global_mean,H20.33.043,0.91546506,1.4979367,0.9144249,1.4953399,-0.0010401607,-0.0025968552
upgrade_fine_08,percent 6e10 positive area_Grey matter,lipid_metabolism,lipid_metabolism,global_mean,H20.33.044,0.9069907,1.4768577,0.9092611,1.4824877,0.0022704005,0.0056300163
upgrade_fine_08,percent 6e10 positive area_Grey matter,lipid_metabolism,lipid_metabolism,global_mean,H20.33.045,0.9375981,1.5538399,0.9323486,1.5404687,-0.0052495003,-0.013371229
upgrade_fine_08,percent 6e10 positive area_Grey matter,lipid_metabolism,lipid_metabolism,global_mean,H20.33.046,0.91290975,1.4915619,0.90846074,1.4805014,-0.00444901,-0.011060476
upgrade_fine_08,percent 6e10 positive area_Grey matter,lipid_metabolism,lipid_metabolism,global_mean,H21.33.001,0.8917892,1.4394906,0.88534385,1.4238176,-0.0064453483,-0.015672922
upgrade_fine_08,percent 6e10 positive area_Grey matter,lipid_metabolism,lipid_metabolism,global_mean,H21.33.002,1.015904,1.7618589,1.0164444,1.7633519,0.0005404949,0.0014929771
upgrade_fine_08,percent 6e10 positive area_Grey matter,lipid_metabolism,lipid_metabolism,global_mean,H21.33.003,0.8878529,1.4299068,0.89501786,1.4473796,0.007164955,0.017472744
upgrade_fine_08,percent 6e10 positive area_Grey matter,lipid_metabolism,lipid_metabolism,global_mean,H21.33.004,0.895934,1.4496226,0.896984,1.4521961,0.0010499954,0.0025734901
upgrade_fine_08,percent 6e10 positive area_Grey matter,lipid_metabolism,lipid_metabolism,global_mean,H21.33.005,0.88501006,1.4230087,0.8840955,1.4207938,-0.00091457367,-0.0022149086
upgrade_fine_08,percent 6e10 positive area_Grey matter,lipid_metabolism,lipid_metabolism,global_mean,H21.33.006,0.95185,1.5904977,0.9531745,1.593931,0.0013244748,0.0034332275
upgrade_fine_08,percent 6e10 positive area_Grey matter,lipid_metabolism,lipid_metabolism,global_mean,H21.33.007,1.0030934,1.7267034,1.0004221,1.7194295,-0.0026712418,-0.0072739124
upgrade_fine_08,percent 6e10 positive area_Grey matter,lipid_metabolism,lipid_metabolism,global_mean,H21.33.008,1.0326316,1.8084469,1.0329535,1.809351,0.00032186508,0.00090408325
upgrade_fine_08,percent 6e10 positive area_Grey matter,lipid_metabolism,lipid_metabolism,global_mean,H21.33.009,1.1643844,2.20395,1.1633347,2.2005887,-0.0010496378,-0.0033612251
upgrade_fine_08,percent 6e10 positive area_Grey matter,lipid_metabolism,lipid_metabolism,global_mean,H21.33.010,0.96971256,1.6371863,0.97084725,1.6401803,0.0011346936,0.0029940605
upgrade_fine_08,percent 6e10 positive area_Grey matter,lipid_metabolism,lipid_metabolism,global_mean,H21.33.011,0.79943585,1.2242858,0.80112255,1.2280407,0.0016866922,0.0037548542
upgrade_fine_08,percent 6e10 positive area_Grey matter,lipid_metabolism,lipid_metabolism,global_mean,H21.33.012,0.9678388,1.6322496,0.96674716,1.6293776,-0.0010916591,-0.0028719902
upgrade_fine_08,percent 6e10 positive area_Grey matter,lipid_metabolism,lipid_metabolism,global_mean,H21.33.013,1.0602798,1.8871789,1.0616957,1.8912694,0.0014158487,0.0040905476
upgrade_fine_08,percent 6e10 positive area_Grey matter,lipid_metabolism,lipid_metabolism,global_mean,H21.33.014,0.835969,1.3070483,0.8309002,1.2953842,-0.005068779,-0.011664152
upgrade_fine_08,percent 6e10 positive area_Grey matter,lipid_metabolism,lipid_metabolism,global_mean,H21.33.015,0.7733931,1.1671071,0.77351004,1.1673605,0.00011694431,0.00025343895
upgrade_fine_08,percent 6e10 positive area_Grey matter,lipid_metabolism,lipid_metabolism,global_mean,H21.33.016,0.88393253,1.4203994,0.88524014,1.4235663,0.0013076067,0.003166914
upgrade_fine_08,percent 6e10 positive area_Grey matter,lipid_metabolism,lipid_metabolism,global_mean,H21.33.017,1.1645819,2.2045827,1.166511,2.2107708,0.0019291639,0.006188154
upgrade_fine_08,percent 6e10 positive area_Grey matter,lipid_metabolism,lipid_metabolism,global_mean,H21.33.018,0.9687002,1.6345179,0.9712409,1.6412199,0.0025407076,0.0067019463
upgrade_fine_08,percent 6e10 positive area_Grey matter,lipid_metabolism,lipid_metabolism,global_mean,H21.33.019,0.8360477,1.30723,0.8375699,1.3107448,0.0015221834,0.0035147667
upgrade_fine_08,percent 6e10 positive area_Grey matter,lipid_metabolism,lipid_metabolism,global_mean,H21.33.020,0.8763026,1.4020021,0.87253135,1.3929605,-0.0037712455,-0.009041548
upgrade_fine_08,percent 6e10 positive area_Grey matter,lipid_metabolism,lipid_metabolism,global_mean,H21.33.021,1.045491,1.844795,1.0464549,1.8475385,0.0009639263,0.0027434826
upgrade_fine_08,percent 6e10 positive area_Grey matter,lipid_metabolism,lipid_metabolism,global_mean,H21.33.022,1.0257847,1.7892835,1.0279934,1.7954509,0.0022087097,0.006167412
upgrade_fine_08,percent 6e10 positive area_Grey matter,lipid_metabolism,lipid_metabolism,global_mean,H21.33.023,0.93209153,1.5398157,0.9336378,1.543746,0.0015462637,0.0039303303
upgrade_fine_08,percent 6e10 positive area_Grey matter,lipid_metabolism,lipid_metabolism,global_mean,H21.33.025,0.9203882,1.5102646,0.9211389,1.5121498,0.0007506609,0.0018851757
upgrade_fine_08,percent 6e10 positive area_Grey matter,lipid_metabolism,lipid_metabolism,global_mean,H21.33.026,0.9195097,1.5080605,0.9197037,1.5085471,0.00019401312,0.00048661232
upgrade_fine_08,percent 6e10 positive area_Grey matter,lipid_metabolism,lipid_metabolism,global_mean,H21.33.027,0.75539196,1.1284456,0.7544089,1.1263542,-0.0009830594,-0.0020914078
upgrade_fine_08,percent 6e10 positive area_Grey matter,lipid_metabolism,lipid_metabolism,global_mean,H21.33.028,1.0056716,1.7337427,1.0054481,1.7331316,-0.00022351742,-0.0006110668
upgrade_fine_08,percent 6e10 positive area_Grey matter,lipid_metabolism,lipid_metabolism,global_mean,H21.33.029,0.8026284,1.2313983,0.802053,1.2301147,-0.00057542324,-0.0012836456
upgrade_fine_08,percent 6e10 positive area_Grey matter,lipid_metabolism,lipid_metabolism,global_mean,H21.33.030,0.87798655,1.4060504,0.87319577,1.394551,-0.004790783,-0.011499405
upgrade_fine_08,percent 6e10 positive area_Grey matter,lipid_metabolism,lipid_metabolism,global_mean,H21.33.031,0.9241254,1.5196636,0.9186066,1.5057964,-0.005518794,-0.01386714
upgrade_fine_08,percent 6e10 positive area_Grey matter,lipid_metabolism,lipid_metabolism,global_mean,H21.33.032,0.7929075,1.2098122,0.79375106,1.2116771,0.00084358454,0.0018649101
upgrade_fine_08,percent 6e10 positive area_Grey matter,lipid_metabolism,lipid_metabolism,global_mean,H21.33.033,0.9224877,1.5155404,0.9205686,1.5107176,-0.0019190907,-0.004822731
upgrade_fine_08,percent 6e10 positive area_Grey matter,lipid_metabolism,lipid_metabolism,global_mean,H21.33.034,1.0229942,1.7815106,1.0176318,1.766635,-0.0053623915,-0.01487565
upgrade_fine_08,percent 6e10 positive area_Grey matter,lipid_metabolism,lipid_metabolism,global_mean,H21.33.035,0.86102957,1.3655949,0.8555384,1.3526409,-0.0054911375,-0.012953997
