model,source_z_0,source_z_1,source_z_2,source_z_3,source_z_4,source_z_5,source_z_6,source_z_7,source_z_8,source_z_9,source_z_10,source_z_11,source_z_12,source_z_13,source_z_14,source_z_15,source_z_16,source_z_17,source_z_18,source_z_19,source_z_20,source_z_21,source_z_22,source_z_23,source_z_24,source_z_25,source_z_26,source_z_27,source_z_28,source_z_29,source_z_30,source_z_31,source_z_32,source_z_33,source_z_34,source_z_35,source_z_36,source_z_37,source_z_38,source_z_39,source_z_40,source_z_41,source_z_42,source_z_43,source_z_44,source_z_45,source_z_46,source_z_47,source_z_48,source_z_49,source_z_50,source_z_51,source_z_52,source_z_53,source_z_54,source_z_55,source_z_56,source_z_57,source_z_58,source_z_59,source_z_60,source_z_61,source_z_62,source_z_63,source_z_64,source_z_65,source_z_66,source_z_67,source_z_68,source_z_69,source_z_70,source_z_71,source_z_72,source_z_73,source_z_74,source_z_75,source_z_76,source_z_77,source_z_78,source_z_79,source_z_80,source_z_81,source_z_82,source_z_83,source_z_84,source_z_85,source_z_86,source_z_87,source_z_88,source_z_89,source_z_90,source_z_91,source_z_92,source_z_93,source_z_94,source_z_95,source_z_96,source_z_97,source_z_98,source_z_99,source_z_100,source_z_101,source_z_102,source_z_103,source_z_104,source_z_105,source_z_106,source_z_107,source_z_108,source_z_109,source_z_110,source_z_111,source_z_112,source_z_113,source_z_114,source_z_115,source_z_116,source_z_117,source_z_118,source_z_119,source_z_120,source_z_121,source_z_122,source_z_123,source_z_124,source_z_125,source_z_126,source_z_127
fine_bridge_06,0.04108947,-0.09744285,-0.0016648294,0.011801068,0.0150181195,-0.07759333,-0.023214258,0.11801654,0.034608454,-0.070383795,-0.064319655,-0.057949957,-0.082373574,-0.0010778827,-0.10610161,0.06287587,0.058094095,-0.07424233,0.08378747,-0.11311624,0.06304795,-0.028158482,0.1522712,-0.019576697,-0.032217994,-0.10416325,-0.012273056,0.054427493,-0.11929406,0.07402477,0.012932383,-0.088617265,-0.077126175,0.069964774,-0.044981044,-0.13657793,0.09457563,0.02266242,0.02478483,-0.020727612,-0.10049181,0.08426044,-0.031739604,-0.088482626,0.08813145,-0.20101258,-0.093820855,0.06899448,-0.027415644,-0.08940034,-0.057254568,0.005585097,0.013518752,-0.0026823066,-0.02032342,0.04358096,0.10063176,-0.054897394,0.013319536,-0.13161404,-0.017424848,-0.116685204,-0.01847556,0.020200381,-0.07590603,0.12156513,0.05742936,0.051458687,0.07015444,-0.03982056,0.09028191,0.08701891,0.1495425,0.008531078,-0.13729027,0.07863373,0.13902465,0.13847767,-0.096250154,0.12504624,-0.22647788,0.019275952,-0.008435929,0.08198408,-0.03832965,-0.042891137,-0.14918384,0.07091122,-0.14079598,-0.09725725,0.07944046,0.08912157,-0.037749056,-0.13339849,0.03268452,0.16892067,0.017599387,-0.01986802,0.025824314,0.037111197,-0.03222173,-0.033967227,0.10895011,0.034753338,-0.14717512,-0.027699133,-0.03369279,0.1366832,0.072321855,-0.076349355,-0.01672022,0.010202615,0.14927015,-0.034179196,0.0038043973,-0.0025877247,-0.034062453,-0.08822813,0.039673094,-0.030966321,-0.03981187,0.055143017,-0.07575121,-0.09803385,-0.18707544,-0.0625545,-0.066181906,0.05771607
fine_bridge_06,0.019847669,-0.097539105,0.09391469,0.040033806,0.017676657,0.09849727,0.11436334,0.13101119,0.11857629,0.04304603,0.108509205,0.090796396,0.06169321,-0.025121696,-0.056290265,-0.0918874,0.050078567,0.05493922,0.06655845,-0.057520255,-0.028241575,-0.042603094,0.04952964,0.0015896319,0.042120453,0.05141321,0.01104853,0.09186926,-0.16378035,-0.10154129,0.010701124,0.10440155,0.077812396,-0.03476888,-0.010695729,0.056731004,-0.14728154,-0.055584606,0.033376098,0.009393582,-0.022768004,-0.073270336,-0.00791625,-0.10367925,-0.078373,0.04618055,0.024171488,0.07958429,0.038538378,-0.017231531,0.13827962,0.033470664,-0.110508576,0.051468216,0.096200176,0.004703767,-0.103824414,0.018212842,-0.047873467,0.24970354,0.0808524,0.08630155,0.026160106,0.048878,0.015588811,-0.025739267,-0.084236264,-0.008161021,-0.024613747,-0.049916815,-0.15415208,-0.13446411,0.053172786,-0.002078924,0.1822116,-0.09093104,0.026189538,-0.13360134,0.013074075,0.05097791,-0.0031065024,-0.00178065,-0.018200085,0.006863345,0.08529813,0.0711391,0.015386013,-0.013765587,0.08349321,-0.026178412,0.12119978,-0.19096452,0.06679472,0.15843262,-0.032109015,-0.021655325,-0.07903568,-0.016697714,-0.0051150387,0.08351108,0.045375377,0.13952465,-0.05746953,-0.057222057,0.104150824,-0.112144105,0.026058719,-0.048886996,-0.028726114,0.010944684,0.06903297,0.1476396,0.038457923,-0.022545738,-0.010837519,0.11239676,-0.0324222,0.005552759,-0.042821605,-0.07799736,0.0216585,0.011928844,-0.003000328,-0.015175685,0.087165646,0.1292864,-0.0041130283,-0.08232624
fine_bridge_06,-0.07066783,0.039500274,0.22003491,0.005675347,0.02925963,0.35937452,-0.0036263776,0.042142622,-0.023685101,0.16772285,0.029831123,0.1572645,0.10936475,-0.02686828,0.17398253,0.14724535,-0.01303636,0.15314749,-0.039047442,0.22285229,-0.00045133408,-0.22010905,-0.14377102,-0.117692865,0.011769596,0.17686677,-0.045236323,-0.17676434,-0.10462982,-0.07997222,0.20070587,-0.020951709,0.10136506,0.04048217,0.119982176,0.12111561,-0.118408374,-0.2892971,0.048881486,0.10056817,-0.049901262,-0.043582417,-0.12106055,-0.008745986,-0.27828592,0.23876244,0.19988076,-0.12832874,-0.05082468,0.19867139,-0.083786994,0.09449253,-0.114879265,0.22911581,0.15062079,0.23884895,-0.23744726,0.078130804,-0.1935918,0.57819104,0.31787643,0.28229326,-0.11294624,0.03293107,0.013142424,-0.17039259,0.016928889,0.23518358,-0.123504676,-0.135487,-0.039412722,0.07199606,-0.04155276,-0.14821033,0.18091267,-0.124075346,-0.2132184,-0.12572712,0.042340588,0.027106008,0.17565773,-0.14236967,0.11183598,0.1298466,-0.071334854,0.21039088,0.13067807,0.0040917224,0.17199346,-0.14985797,-0.05157547,-0.29933044,0.13945866,0.267721,-0.018207097,-0.13810536,-0.09446201,0.28410947,0.05506949,-0.26887503,0.051218517,0.122647725,-0.2183508,-0.018276064,0.23636109,-0.08699961,0.0068364795,-0.1898489,0.0026641192,-0.0017488861,-0.23519354,0.024934202,-0.10316583,-0.0544215,0.043053035,-0.06778849,0.14779474,0.08440878,0.21379058,0.09289179,-0.10768436,0.0815991,0.25151753,0.25207326,0.2929537,0.04574998,0.059451446,-0.14377932
fine_bridge_06,0.05701102,0.007694967,0.0053015077,0.10059544,0.0017389103,-0.06419159,-0.05751679,0.19419971,0.113289535,-0.06522046,-0.08614361,0.062205493,-0.024114462,-0.05456281,-0.20163095,0.1654756,0.1634237,-0.049450487,0.031446375,0.053603746,-0.041954998,-0.045416813,0.054951143,-0.0013397416,-0.046118427,-0.026784452,0.010601012,-0.03157809,-0.04179624,-0.0021228134,-0.025518296,-0.12099233,0.03171025,0.19340982,0.06935087,-0.15376066,0.18472224,0.011650654,0.0243159,0.021782061,-0.12980703,-0.00459245,-0.18311614,-0.16447213,-0.009703285,-0.18892898,-0.00999715,-0.025292117,-0.19198972,0.03606334,-0.023707924,0.0021888113,0.05512381,0.10635056,-0.018951109,0.037548736,0.055356134,-0.03506659,-0.020476585,-0.11552079,0.050512858,-0.0798865,-0.11727282,0.0373864,-0.09658915,0.058478735,0.116851166,-0.0025001236,0.1634877,-0.051066745,0.0069416296,0.07321225,0.07472083,-0.07161676,-0.08377382,0.13308366,0.15215853,0.28387305,-0.009035735,0.13407525,-0.30692634,-0.0712235,-0.011236584,0.20145857,0.025303926,-0.027738981,-0.056297995,0.014463059,-0.12718931,-0.13486001,-0.10334288,0.10462039,-0.03526593,-0.113522366,0.15825084,0.35049954,-0.0041446635,0.08721304,-0.0215438,0.16259211,-0.03587152,-0.10759447,-0.060377512,0.07965594,-0.25700215,-0.021940617,-0.019730847,0.100174434,0.021469187,-0.14692453,-0.056823034,0.037145816,0.09408791,0.015358154,0.030164327,-0.013798801,0.0445983,-0.06565209,0.30572587,-0.03967925,0.016061865,-0.008819671,-0.11879464,0.0019301954,-0.20984317,-0.08208307,0.012556666,0.07874364
fine_bridge_06,0.044468164,-0.065178424,-0.04823086,0.024180196,-0.12838757,-0.22621879,-0.036566213,-0.021194234,-0.013695096,-0.20995155,-0.016550712,-0.028949624,-0.11462386,-0.008519421,-0.13845356,-0.07156789,0.09275244,-0.1606359,0.09421451,-0.11860254,0.00280726,0.0022800013,0.08974183,-0.016472487,0.043909088,-0.08647481,0.018156348,0.09381246,0.016610172,0.10639974,0.0060594007,0.014009996,0.042253982,0.08361976,0.051635493,-0.15017614,0.19281368,0.18608151,0.041666076,-0.018064203,-0.007494768,0.04534769,-0.022599125,-0.078905016,0.16771884,-0.24160482,-0.16090313,0.110656604,0.031152882,0.012434128,-0.056353636,-0.015786894,0.08100865,-0.05682649,-0.08941698,-0.077531904,0.12324543,-0.098099254,0.046471577,-0.23826396,-0.19901969,-0.23215514,-0.014397657,-0.00525254,-0.06603574,0.17181195,-0.014926345,-0.13682675,0.16102822,0.054482553,-0.0163315,0.027050935,0.07833197,0.1404122,-0.10783475,0.19008563,0.14562365,0.20148431,0.033955254,0.16079116,-0.26894432,0.010232291,-0.07523243,0.026993357,0.09015222,-0.019666161,-0.088903904,-0.021343173,-0.13173367,-0.032262705,0.024918973,0.3645617,-0.10680307,-0.30137062,0.13210869,0.22050753,0.0016165897,-0.07600774,0.0043434235,0.21585591,0.01325156,-0.07054437,0.13821991,-0.003341735,-0.34943408,0.08220974,-0.054854497,0.20850052,-0.022336412,-0.14857805,0.111614324,-0.013017875,0.02296232,-0.06854068,-0.018414924,0.030313736,0.0061335363,0.0013109676,-0.04440119,-0.12003159,0.07604878,-0.005534003,-0.07910594,-0.14520481,-0.33132744,-0.12965189,-0.110007875,0.08557186
fine_bridge_06,-0.023114119,0.18458873,0.09470007,-0.055495925,0.12556764,0.40017033,0.10936939,-0.034449052,-0.11188096,0.16158429,-0.04194102,0.055126067,0.031580336,0.029125003,0.13363904,-0.00075414823,-0.16792578,0.2738699,-0.21557122,0.34277782,-0.010279572,-0.31401128,-0.26243785,-0.07080897,-0.15950032,0.14984462,-0.056738943,-0.27707055,-0.0051058857,-0.22766712,-0.006637943,-0.07980116,-0.017897993,0.056410953,0.06392461,0.31688356,-0.16977066,-0.3381672,0.0095105115,0.1426754,-0.08129359,-0.067694955,-0.1687261,0.019433254,-0.34680572,0.33368215,0.3615909,-0.2448105,-0.124153554,0.22239852,0.0016611154,0.10753865,-0.23353772,-0.0004326463,0.21771204,0.17363356,-0.16001442,0.023778098,-0.2702906,0.30747426,0.3297819,0.3484881,-0.10738141,-0.10639168,0.03231469,-0.27042964,-0.00994541,0.36174437,-0.2133141,-0.009664398,-0.037762176,0.12107765,-0.25611934,-0.28001055,0.18782583,-0.26829323,-0.31470102,-0.21501738,0.0259853,-0.03111299,0.3015366,-0.14309752,0.049469564,0.046659242,-0.27619398,-0.031342052,0.19016023,0.017861454,0.23676988,-0.18588375,-0.25572017,-0.30755505,0.09007345,0.25661594,-0.044656694,-0.35002214,0.13126934,0.24167198,-0.070832096,-0.37514156,0.02810046,0.0372828,-0.33894554,0.020357305,0.4915179,-0.14359571,-0.06440539,-0.38861683,0.17343812,0.04132385,-0.31437868,0.03317771,-0.1776385,-0.114258625,0.05907489,-0.02107804,-0.08018663,0.18521243,0.26381895,0.09032962,-0.16166085,0.15565902,0.3363875,0.31125635,0.52651554,0.04203517,0.14824212,-0.1291621
fine_bridge_06,-0.021542951,-0.037694704,-0.111963004,0.12986454,0.02276191,-0.37550062,-0.16417448,0.09091213,0.058425277,-0.22476944,-0.073056854,-0.12092552,-0.02924751,-0.04638219,-0.079881914,0.07391442,0.18055181,-0.2500862,0.14808655,-0.20079905,0.019965477,0.20614423,0.1431979,-0.048135974,0.07062527,-0.16087392,-0.011506858,0.17141238,0.072687596,0.12415625,-0.11197288,-0.0071719177,-0.026856227,-0.01098919,-0.07981771,-0.1201713,0.3159102,0.2137632,-0.017783538,-0.06771364,0.0206535,0.09971053,0.08647849,-0.058252368,0.24650998,-0.23678516,-0.26423255,0.20789549,-0.00409093,-0.14316264,-0.018459495,-0.042553097,0.27185956,-0.040355086,-0.13694026,-0.2329286,0.18857534,0.021550978,0.19025338,-0.43527836,-0.2568127,-0.39040568,-0.0024710735,0.09261538,-0.036036797,0.16784218,0.047140684,-0.27357852,0.18789363,0.005343277,0.07140113,-0.022153104,0.10869153,0.15511987,-0.18227991,0.20244868,0.1891496,0.26899537,-0.10777474,-0.023359986,-0.20287237,0.07614251,-0.046684086,0.050703157,0.059479337,-0.115677975,-0.14705907,-0.0114140175,-0.15279922,0.09746244,0.024458325,0.33712092,-0.2297032,-0.28059354,0.041593708,0.33536267,0.06389567,-0.18016562,0.015254399,0.2852307,-0.108535446,-0.10893006,0.2668813,0.04334868,-0.34197694,0.18983823,-0.0071041924,0.24074835,-0.13650915,-0.037981324,0.13615806,-0.07820854,0.16256922,0.105364256,-0.03268893,-0.03888742,-0.0011813623,-0.11202263,-0.045705996,0.024002071,0.19421288,-0.15537976,-0.3082398,-0.21525978,-0.45064655,-0.117346436,-0.06210111,0.18129943
fine_bridge_06,-0.025323298,-0.031170184,-0.03447852,-0.040029872,0.020800414,0.03990579,0.0337668,-0.069911286,-0.05575298,0.08442922,0.03544825,0.07007229,0.08287977,0.07551928,0.14263517,0.001877567,-0.032715127,0.079527274,-0.066860475,0.039342057,0.08761844,0.069881015,-0.037177153,0.10236689,-0.062083647,0.077732034,0.0111937085,-0.09057374,0.025501946,0.00010556351,-0.008606425,-0.05134755,-0.04670858,-0.06816582,-0.028043745,0.097966745,-0.15921599,-0.048445195,0.069132514,-0.14910288,-0.016877573,-0.06109446,0.02116552,0.08311648,-0.06573275,0.109287,0.053861596,-0.13918425,0.046154134,-0.03909392,0.020077685,-0.02189168,-0.1219091,-0.020852966,-0.023914985,0.030054318,-0.0040765787,-0.02293486,-0.054493513,0.17854998,-0.001329452,0.14313817,0.07386391,0.052562147,0.11211062,-0.10631218,-0.0552489,-0.007753155,-0.19026233,0.03170369,-0.011134576,-0.006458337,0.00831168,-0.089579485,0.021551266,-0.116601355,-0.07471121,-0.09193483,-0.0041439044,-0.15129286,0.24701709,-0.023901325,0.053671423,-0.03832454,-0.08707003,-0.073870786,0.03653435,0.027905475,0.061005697,0.033610113,0.023374647,-0.15051354,0.07565294,0.122225314,-0.09663798,-0.23874384,0.06102871,0.038305353,-0.06662851,-0.14582661,0.025462337,-0.015474771,-0.022141809,-0.001162701,0.20918293,0.0075179557,-0.024788152,-0.08493007,0.008490657,0.09614819,0.00021905074,0.03844588,-0.06533273,0.05576194,-0.04761997,0.089127995,-0.02302496,-0.027813941,-0.084845796,0.089349985,-0.03386454,0.07122584,0.11321226,0.022422634,0.14712521,0.06733352,0.045176655,-0.017700782
fine_bridge_06,-0.042255428,0.04940722,-0.112047955,0.0047155614,-0.105077796,-0.1782174,0.015362148,-0.0595981,-0.118202776,-0.061833598,-0.060089834,-0.011709121,0.0041433955,0.06437576,-0.054749314,0.082830735,-0.023594856,-0.09109031,-0.071018,0.036423843,0.036301658,0.12930028,0.0889346,-0.037543386,-0.018250054,-0.05564448,-0.084168956,0.0069595366,0.012044819,0.1200932,0.04692908,-0.13429277,0.02259889,0.010529364,0.03926352,-0.05790777,0.04424712,0.015855063,0.07297992,-0.102580816,0.009820491,0.07251575,0.0068166647,0.016569857,0.2050279,0.022010284,-0.022004353,-0.014838594,-0.05093235,-0.08941027,-0.16623479,-0.0007877059,0.11038089,-0.035731714,-0.086416714,0.026641486,0.1813295,-0.04746134,-0.042192668,-0.12329766,-0.07890422,-0.09671843,0.008459982,0.014405847,-0.08301297,0.14514211,0.08705365,-0.123091176,0.06424091,-0.10604899,0.053792637,0.036417488,0.09837517,-0.008852424,-0.13978581,0.025232134,-0.0029311934,0.094721586,-0.025800198,-0.0079354,0.07385396,0.044124357,-0.09896054,0.0399663,-0.13570331,-0.0803179,-0.01587036,0.010946587,0.029390376,0.05630797,-0.01035849,0.16294107,-0.12548076,-0.15784931,-0.05864561,0.005300287,0.06337651,-0.12844123,-0.06225027,-0.03551507,0.0506036,-0.024475783,0.06350056,0.023822457,-0.056554537,0.02995182,-0.024877321,0.07161824,0.04310854,-0.07543534,-0.09315939,-0.017396709,0.03635542,-0.029598098,0.0066056764,-0.08659685,-0.026162598,-0.096400596,-0.08182604,0.11968355,-0.04656858,-0.096032016,0.004900938,-0.10775411,-0.12553495,-0.08750546,-0.048706077,0.063796505
fine_bridge_06,-0.05291935,0.005093269,-0.06944264,0.02050334,-0.02758989,-0.066470765,-0.016976234,-0.0051350533,-0.08046154,-0.08718825,-0.043936267,0.037272472,-0.064416245,-0.041860014,-0.017581271,0.067588635,-0.041783456,-0.021783505,-0.114909455,0.09969721,-0.0099427,0.0055268854,-0.10827241,-0.062924355,0.044618547,-0.0071769576,0.09970857,-0.07122823,0.03782668,0.09477177,0.030661307,-0.1760086,-0.0775838,0.15295976,0.07095439,-0.064465806,-0.011619841,-0.04592718,0.09839401,0.12157369,-0.14893317,0.016199443,-0.16440864,0.0006781386,0.012923133,-0.054812785,0.14785364,-0.056573335,0.021635292,0.14244038,-0.057626173,-0.027351482,-0.12270963,-0.045648202,-0.0040117567,0.10039285,0.050431196,-0.029177895,0.0064289197,-0.1743624,-0.07102891,0.06475476,-0.034775186,-0.0044435575,-0.06605048,0.095987104,0.0171979,0.03413421,-0.008913927,0.027514629,0.10584029,0.093707986,-0.062236547,-0.08993151,-0.04328261,0.08404071,0.062309776,0.058842853,-0.049203604,-0.03834531,0.004082875,-0.10431064,0.011405682,0.066849746,-0.004227179,-0.051628586,0.004347491,-0.007906855,0.03475037,-0.03834756,-0.04751623,0.04735167,-0.057633143,-0.0371612,0.06744328,-0.04982744,0.046286333,0.019852333,0.0044015865,-0.12648056,-0.046534166,-0.025189709,0.03422624,0.03231383,0.037400726,0.102429844,-0.028319439,-0.045586348,0.16120563,-0.035483114,-0.09874637,-0.05701319,-0.027979575,-0.065216035,0.023081308,-0.120173134,0.04686224,-0.04298997,0.13307008,0.056637995,-0.12630934,0.030833507,0.050037336,-0.08505632,-0.069358476,-0.13974774,-0.07282996,-0.036989335
fine_bridge_06,0.026733356,0.071388885,-0.012264723,0.06963521,-0.092760235,-0.017743513,0.07684025,-0.07166643,0.090463504,-0.03526952,0.054129507,-0.040924076,-0.042122282,-0.017154837,-0.04620214,-0.0108324075,-0.071929105,0.04304748,-0.03256284,-0.05597854,0.034807157,0.077244736,0.073781535,0.10037693,0.1457064,-0.0032009538,0.113879934,0.0111828735,-0.0047171596,0.060340714,0.037240207,0.07649595,-0.029664516,-0.0011077467,0.018272417,-0.10362575,0.07324274,-0.0009520972,0.001804627,0.08403019,0.07281284,0.019979762,-0.016718358,0.05854689,0.15014239,-0.06316769,0.039983515,0.014541405,0.10659633,-0.034576353,0.044022653,0.039937895,0.027865909,-0.113073945,-0.06734403,-0.02126882,0.10491588,-0.01586218,0.010435025,-0.17971863,-0.13914351,-0.04976986,0.11309144,-0.0559291,0.028376542,0.1349433,-0.024490636,0.039895393,0.022467056,0.12405765,-0.015634835,-0.07515671,0.03074679,0.0622782,0.12665172,0.052585166,0.117851764,-0.044723768,0.09563592,0.10802434,-0.05428831,-0.011303949,-0.024644071,-0.07271674,0.124262616,-0.017204534,-0.059535775,-0.044462807,-0.006017721,0.0038896764,0.06132902,0.033164345,-0.0052646403,-0.035419583,0.0575091,0.08256146,-0.09720601,-0.053226378,-0.041052453,0.1485816,0.046935257,0.061326243,0.00266456,0.013818693,-0.143652,0.09191588,-0.07884229,0.06866178,0.034371823,0.0025076657,0.02169159,-0.019162487,-0.029898845,-0.06334018,-0.0019322906,-0.04034654,-0.00022808806,-0.043222938,-0.06000875,-0.03599821,-0.02865037,-0.08295188,-0.056982443,-0.20393054,-0.047036517,0.036708955,-0.07938039,0.13999954
fine_bridge_06,-0.0011462895,0.0115380855,-0.17203003,-0.04636085,-0.0431278,-0.43276957,-0.065494224,-0.06600878,0.05765984,-0.21056771,0.005850552,-0.14652176,-0.14032944,-0.056348182,-0.08006301,-0.0472645,0.12721816,-0.17528963,0.089526854,-0.24503854,0.04829593,0.21445718,0.15771857,0.08722853,0.16584916,-0.10926039,0.095044464,0.15077484,0.17988318,0.14218935,-0.20147851,0.116064034,-0.051238094,-0.07220157,-0.09481684,-0.11195469,0.3075469,0.27596998,-0.082909375,-0.034175042,0.116914816,0.10639038,0.19406243,0.05508019,0.32499716,-0.28847066,-0.21715103,0.106907025,0.1446782,-0.12239218,0.036072474,-0.06410842,0.20769583,-0.23287359,-0.17727527,-0.2983042,0.20179854,0.03584962,0.22417617,-0.6056076,-0.3812996,-0.36233816,0.031386346,-0.04006595,0.011173496,0.18935344,0.01514822,-0.26645997,0.13640553,0.19557849,0.13893233,-0.04410682,0.010935531,0.20202652,-0.09581678,0.23627518,0.16393709,0.21577589,0.04159143,-0.056640275,-0.13335127,0.031199671,-0.038442466,-0.15271044,0.14464742,-0.11752623,-0.03999381,-0.063888095,-0.20832211,0.13860954,-0.010777891,0.45429397,-0.19364123,-0.3434047,0.02485906,0.22059132,0.08018644,-0.2563774,-0.0618102,0.32175946,-0.011237291,-0.021045493,0.25113454,0.08789744,-0.41841343,0.27272716,-0.09059216,0.17981422,-0.12867177,0.020818923,0.2329003,-0.08028376,0.06620348,0.08870208,-0.025577681,-0.02991524,-0.017942447,-0.057833657,-0.17779589,-0.04066437,0.18550035,-0.082398325,-0.27662906,-0.19546373,-0.31922984,-0.081230745,-0.112177186,0.24217305
fine_bridge_06,-0.03478205,0.027064541,-0.12580796,-0.008661523,0.08291787,0.1007342,0.05069411,-0.116580404,-0.014868961,0.04519015,-0.029748522,-0.04777759,0.048919853,0.052217163,0.11554073,-0.03354788,-0.04529271,0.08291748,-0.016189838,0.043806646,0.008711554,0.074598,-0.09294604,0.04326077,0.0036854986,0.0033065532,-0.015511381,-0.056691717,0.024587076,-0.09155039,-0.057602588,0.033079166,-0.019836742,-0.14570796,0.0011022188,0.15328021,-0.028604276,-0.12685685,-0.078382425,-0.10892162,0.0029396259,-0.10066927,0.11608143,0.07880876,-0.056688964,0.025051724,-0.020633262,-0.019850655,0.05314516,-0.06917518,0.027272198,0.071930155,-0.050182696,-0.12905408,0.026925065,-0.052703105,0.02053143,-0.022109777,-0.005380355,-0.036530916,0.020693533,0.032005537,0.0050991876,0.051482975,0.15644287,-0.1690599,-0.0056307144,-0.00094404444,-0.12701,0.031639364,-0.023732932,-0.06264728,0.012477859,-0.09591847,0.098759964,-0.19478235,-0.12760235,-0.03274097,-0.050069515,-0.14237025,0.26631987,0.038311947,0.024864148,-0.081789546,-0.1513943,-0.1402534,0.057949737,-0.0028085168,0.13218398,0.11166522,-0.033030424,-0.0757875,-0.032368638,0.039637085,-0.097076096,-0.21242364,0.06622571,0.010833775,-0.16319011,-0.0657799,-0.044836357,0.09753727,-0.0874379,0.042561814,0.18331051,0.091683395,-0.052438673,-0.098392434,0.051528323,0.08433,0.050135594,0.0603895,-0.022513367,0.09587466,-0.06082843,-0.012190396,-0.12251339,-0.018871022,-0.050686467,0.05404266,-0.10389965,-0.0065529877,0.00974755,0.010367301,0.19299485,0.15521827,0.04732344,0.04171472
fine_bridge_06,0.041568365,0.05544807,-0.17935777,-0.063348144,0.07641399,-0.122846276,0.02829356,-0.099955186,-0.041723173,0.0017284256,-0.0148060005,-0.11965215,0.012265448,0.023517566,0.016653989,0.027409524,-0.09814289,0.027328407,0.00034712596,-0.041373234,0.015988007,0.17479685,0.011592897,0.099309534,-0.010474964,0.014469714,0.092510395,0.10681153,0.08132901,-0.0047525875,-0.10134333,0.031409156,-0.13880742,-0.10091307,-0.09485331,-0.060410015,-0.08450437,0.05885062,-0.09545981,-0.1366489,0.066878624,-0.025945947,0.10770571,0.14861432,0.19346313,-0.12977491,-0.06511718,-0.0017890072,0.022383194,-0.05988168,0.007846922,-0.11244348,-0.008879302,-0.2108863,-0.09368138,-0.16826642,0.21863805,-0.019188095,-0.0056680045,-0.40981627,-0.17015728,0.06312009,0.013560759,-0.04537281,0.12546043,0.011280799,-0.011312707,-0.07809116,-0.15028653,0.110873505,0.0972058,-0.06756068,0.017393969,0.05035298,-0.06957751,-0.112138025,0.028291082,-0.017775534,-0.0031739622,-0.13522069,0.13633873,0.020287659,0.012359145,-0.14474753,-0.0849315,-0.12217166,0.025320295,0.025213568,-0.007846429,0.15658334,0.03296521,0.06346009,-0.023921058,-0.041315332,-0.12432254,-0.0114728,0.061710663,-0.1551427,-0.09859422,-0.05556778,0.025977116,-0.068850264,0.016819855,-0.02237517,0.033078246,0.1119896,-0.052215565,0.0571016,0.035044767,0.039630778,0.047661293,-0.019485997,0.0019251672,0.10830095,-0.011950656,0.05132695,-0.081669845,-0.112481974,-0.111092485,0.0060471813,-0.03242205,-0.0627566,-0.022559933,-0.044682413,0.10956885,0.028032199,0.0016992727,0.08119657
fine_bridge_06,0.0804694,-0.14219198,-0.22464266,-0.07669928,-0.17919223,-0.51420647,0.013451786,0.005224675,0.04534396,-0.11276879,0.029686548,-0.23761843,-0.100939475,-0.024302829,-0.19108076,-0.13682681,0.0653768,-0.308601,0.18075323,-0.48758194,-0.021750083,0.30100527,0.33830082,0.10580842,0.06236336,-0.14710695,0.08040298,0.29563293,0.12249775,0.05958715,-0.28658652,0.09303939,0.010423587,-0.28112757,-0.21411067,-0.15404658,0.06673329,0.44630256,-0.17488712,-0.15912414,0.06287868,0.15740287,0.1987524,-0.09123314,0.36045054,-0.38721693,-0.28741014,0.19572005,0.08057162,-0.30552185,0.10136231,-0.1067556,0.27801996,-0.26581228,-0.14887205,-0.1978572,0.27055502,-0.058654714,0.32091835,-0.61753607,-0.41373333,-0.33513904,0.11896768,0.026333537,-0.15865467,0.370142,0.03525495,-0.35161164,0.23501016,0.18896525,0.03308155,-0.095243596,0.11567639,0.24135105,-0.22309306,0.25685123,0.29578233,0.21726687,0.0061526536,-0.010513738,-0.31805602,0.10474905,-0.049637727,-0.15327986,0.19805688,-0.07314361,-0.10827365,-0.09117957,-0.30998743,0.28096175,0.12613852,0.3751195,-0.15600704,-0.36827394,-0.025587186,0.31985793,0.032243125,-0.32281128,0.06494024,0.41043776,-0.032795314,-0.08408392,0.3898135,-0.010673609,-0.5015303,0.13086739,-0.045109082,0.3270384,-0.095536426,-0.05386918,0.32416308,-0.041377537,0.087440856,0.12806551,-0.0056889975,0.104733594,-0.0077431295,-0.09598553,-0.38284692,-0.15667161,0.15508443,-0.091542006,-0.45816338,-0.35755324,-0.4670393,-0.11610886,-0.11378743,0.121958636
