source_local_path,filesystem_sha256,bytes,category,historical_or_current,decision_bearing,sensitive_class,generated_class,git_filter_alters_bytes,exact_byte_required,sync_disposition,proposed_repo_path,reason,chronology_class,source_root_kind,old_authority_sha256,delta_status
results/models/microglia_pvm_jepa_ema_expanded_balanced_e40/gene_jepa_epoch_010.pt,,13230779,LARGE_REPRODUCIBLE,HISTORICAL,False,REVIEW_SAFE,NOT_GENERATED,False,False,LEDGER_HASH_ONLY_LARGE_REPRODUCIBLE,,LARGE_RAW_CHECKPOINT_CACHE_OR_REPRODUCIBLE,RECOVERED_HISTORICAL_BYTES__BACKFILLED_20260902,CANONICAL,,FROM_REUSED_INVENTORY
results/models/microglia_pvm_jepa_ema_expanded_balanced_e40/gene_jepa_epoch_020.pt,,13231035,LARGE_REPRODUCIBLE,HISTORICAL,False,REVIEW_SAFE,NOT_GENERATED,False,False,LEDGER_HASH_ONLY_LARGE_REPRODUCIBLE,,LARGE_RAW_CHECKPOINT_CACHE_OR_REPRODUCIBLE,RECOVERED_HISTORICAL_BYTES__BACKFILLED_20260902,CANONICAL,,FROM_REUSED_INVENTORY
results/models/microglia_pvm_jepa_ema_expanded_balanced_e40/gene_jepa_epoch_030.pt,,13231355,LARGE_REPRODUCIBLE,HISTORICAL,False,REVIEW_SAFE,NOT_GENERATED,False,False,LEDGER_HASH_ONLY_LARGE_REPRODUCIBLE,,LARGE_RAW_CHECKPOINT_CACHE_OR_REPRODUCIBLE,RECOVERED_HISTORICAL_BYTES__BACKFILLED_20260902,CANONICAL,,FROM_REUSED_INVENTORY
results/models/microglia_pvm_jepa_ema_expanded_balanced_e40/gene_jepa_epoch_040.pt,,13231611,LARGE_REPRODUCIBLE,HISTORICAL,False,REVIEW_SAFE,NOT_GENERATED,False,False,LEDGER_HASH_ONLY_LARGE_REPRODUCIBLE,,LARGE_RAW_CHECKPOINT_CACHE_OR_REPRODUCIBLE,RECOVERED_HISTORICAL_BYTES__BACKFILLED_20260902,CANONICAL,,FROM_REUSED_INVENTORY
results/models/microglia_pvm_jepa_ema_var_expanded_balanced_e40/gene_jepa.pt,,13232607,LARGE_REPRODUCIBLE,HISTORICAL,False,REVIEW_SAFE,NOT_GENERATED,False,False,LEDGER_HASH_ONLY_LARGE_REPRODUCIBLE,,LARGE_RAW_CHECKPOINT_CACHE_OR_REPRODUCIBLE,RECOVERED_HISTORICAL_BYTES__BACKFILLED_20260902,CANONICAL,,FROM_REUSED_INVENTORY
results/models/microglia_pvm_jepa_ema_var_expanded_balanced_e40/gene_jepa_epoch_010.pt,,13231163,LARGE_REPRODUCIBLE,HISTORICAL,False,REVIEW_SAFE,NOT_GENERATED,False,False,LEDGER_HASH_ONLY_LARGE_REPRODUCIBLE,,LARGE_RAW_CHECKPOINT_CACHE_OR_REPRODUCIBLE,RECOVERED_HISTORICAL_BYTES__BACKFILLED_20260902,CANONICAL,,FROM_REUSED_INVENTORY
results/models/microglia_pvm_jepa_ema_var_expanded_balanced_e40/gene_jepa_epoch_020.pt,,13231739,LARGE_REPRODUCIBLE,HISTORICAL,False,REVIEW_SAFE,NOT_GENERATED,False,False,LEDGER_HASH_ONLY_LARGE_REPRODUCIBLE,,LARGE_RAW_CHECKPOINT_CACHE_OR_REPRODUCIBLE,RECOVERED_HISTORICAL_BYTES__BACKFILLED_20260902,CANONICAL,,FROM_REUSED_INVENTORY
results/models/microglia_pvm_jepa_ema_var_expanded_balanced_e40/gene_jepa_epoch_030.pt,,13232315,LARGE_REPRODUCIBLE,HISTORICAL,False,REVIEW_SAFE,NOT_GENERATED,False,False,LEDGER_HASH_ONLY_LARGE_REPRODUCIBLE,,LARGE_RAW_CHECKPOINT_CACHE_OR_REPRODUCIBLE,RECOVERED_HISTORICAL_BYTES__BACKFILLED_20260902,CANONICAL,,FROM_REUSED_INVENTORY
results/models/microglia_pvm_jepa_ema_var_expanded_balanced_e40/gene_jepa_epoch_040.pt,,13232891,LARGE_REPRODUCIBLE,HISTORICAL,False,REVIEW_SAFE,NOT_GENERATED,False,False,LEDGER_HASH_ONLY_LARGE_REPRODUCIBLE,,LARGE_RAW_CHECKPOINT_CACHE_OR_REPRODUCIBLE,RECOVERED_HISTORICAL_BYTES__BACKFILLED_20260902,CANONICAL,,FROM_REUSED_INVENTORY
results/models/microglia_pvm_jepa_expanded_modules_at8_finetune/jepa_pathology_finetuned.pt,,13298337,PROTECTED_OR_DONOR_LEVEL,HISTORICAL,False,PROTECTED_HUMAN_DATA_BLOCKED,NOT_GENERATED,False,False,LEDGER_HASH_ONLY_PROTECTED,,PROTECTED_HUMAN_DATA_BLOCKED,RECOVERED_HISTORICAL_BYTES__BACKFILLED_20260902,CANONICAL,,FROM_REUSED_INVENTORY
results/models/microglia_pvm_jepa_expanded_modules_balanced_e40/gene_jepa.pt,,13231327,LARGE_REPRODUCIBLE,HISTORICAL,False,REVIEW_SAFE,NOT_GENERATED,False,False,LEDGER_HASH_ONLY_LARGE_REPRODUCIBLE,,LARGE_RAW_CHECKPOINT_CACHE_OR_REPRODUCIBLE,RECOVERED_HISTORICAL_BYTES__BACKFILLED_20260902,CANONICAL,,FROM_REUSED_INVENTORY
results/models/microglia_pvm_jepa_expanded_modules_balanced_e40/gene_jepa_epoch_010.pt,,13230715,LARGE_REPRODUCIBLE,HISTORICAL,False,REVIEW_SAFE,NOT_GENERATED,False,False,LEDGER_HASH_ONLY_LARGE_REPRODUCIBLE,,LARGE_RAW_CHECKPOINT_CACHE_OR_REPRODUCIBLE,RECOVERED_HISTORICAL_BYTES__BACKFILLED_20260902,CANONICAL,,FROM_REUSED_INVENTORY
results/models/microglia_pvm_jepa_expanded_modules_balanced_e40/gene_jepa_epoch_020.pt,,13230971,LARGE_REPRODUCIBLE,HISTORICAL,False,REVIEW_SAFE,NOT_GENERATED,False,False,LEDGER_HASH_ONLY_LARGE_REPRODUCIBLE,,LARGE_RAW_CHECKPOINT_CACHE_OR_REPRODUCIBLE,RECOVERED_HISTORICAL_BYTES__BACKFILLED_20260902,CANONICAL,,FROM_REUSED_INVENTORY
results/models/microglia_pvm_jepa_expanded_modules_balanced_e40/gene_jepa_epoch_030.pt,,13231291,LARGE_REPRODUCIBLE,HISTORICAL,False,REVIEW_SAFE,NOT_GENERATED,False,False,LEDGER_HASH_ONLY_LARGE_REPRODUCIBLE,,LARGE_RAW_CHECKPOINT_CACHE_OR_REPRODUCIBLE,RECOVERED_HISTORICAL_BYTES__BACKFILLED_20260902,CANONICAL,,FROM_REUSED_INVENTORY
results/models/microglia_pvm_jepa_expanded_modules_balanced_e40/gene_jepa_epoch_040.pt,,13231547,LARGE_REPRODUCIBLE,HISTORICAL,False,REVIEW_SAFE,NOT_GENERATED,False,False,LEDGER_HASH_ONLY_LARGE_REPRODUCIBLE,,LARGE_RAW_CHECKPOINT_CACHE_OR_REPRODUCIBLE,RECOVERED_HISTORICAL_BYTES__BACKFILLED_20260902,CANONICAL,,FROM_REUSED_INVENTORY
results/models/microglia_pvm_jepa_expanded_modules_balanced_e80/gene_jepa.pt,,13232607,LARGE_REPRODUCIBLE,HISTORICAL,False,REVIEW_SAFE,NOT_GENERATED,False,False,LEDGER_HASH_ONLY_LARGE_REPRODUCIBLE,,LARGE_RAW_CHECKPOINT_CACHE_OR_REPRODUCIBLE,RECOVERED_HISTORICAL_BYTES__BACKFILLED_20260902,CANONICAL,,FROM_REUSED_INVENTORY
results/models/microglia_pvm_jepa_expanded_modules_balanced_e80/gene_jepa_epoch_050.pt,,13231995,LARGE_REPRODUCIBLE,HISTORICAL,False,REVIEW_SAFE,NOT_GENERATED,False,False,LEDGER_HASH_ONLY_LARGE_REPRODUCIBLE,,LARGE_RAW_CHECKPOINT_CACHE_OR_REPRODUCIBLE,RECOVERED_HISTORICAL_BYTES__BACKFILLED_20260902,CANONICAL,,FROM_REUSED_INVENTORY
results/models/microglia_pvm_jepa_expanded_modules_balanced_e80/gene_jepa_epoch_060.pt,,13232251,LARGE_REPRODUCIBLE,HISTORICAL,False,REVIEW_SAFE,NOT_GENERATED,False,False,LEDGER_HASH_ONLY_LARGE_REPRODUCIBLE,,LARGE_RAW_CHECKPOINT_CACHE_OR_REPRODUCIBLE,RECOVERED_HISTORICAL_BYTES__BACKFILLED_20260902,CANONICAL,,FROM_REUSED_INVENTORY
results/models/microglia_pvm_jepa_expanded_modules_balanced_e80/gene_jepa_epoch_070.pt,,13232571,LARGE_REPRODUCIBLE,HISTORICAL,False,REVIEW_SAFE,NOT_GENERATED,False,False,LEDGER_HASH_ONLY_LARGE_REPRODUCIBLE,,LARGE_RAW_CHECKPOINT_CACHE_OR_REPRODUCIBLE,RECOVERED_HISTORICAL_BYTES__BACKFILLED_20260902,CANONICAL,,FROM_REUSED_INVENTORY
results/models/microglia_pvm_jepa_expanded_modules_balanced_e80/gene_jepa_epoch_080.pt,,13232827,LARGE_REPRODUCIBLE,HISTORICAL,False,REVIEW_SAFE,NOT_GENERATED,False,False,LEDGER_HASH_ONLY_LARGE_REPRODUCIBLE,,LARGE_RAW_CHECKPOINT_CACHE_OR_REPRODUCIBLE,RECOVERED_HISTORICAL_BYTES__BACKFILLED_20260902,CANONICAL,,FROM_REUSED_INVENTORY
results/models/pathology_heads_stage_b_lp/best_pathology_head.pt,,8581,PROTECTED_OR_DONOR_LEVEL,HISTORICAL,False,PROTECTED_HUMAN_DATA_BLOCKED,NOT_GENERATED,False,False,LEDGER_HASH_ONLY_PROTECTED,,PROTECTED_HUMAN_DATA_BLOCKED,RECOVERED_HISTORICAL_BYTES__BACKFILLED_20260902,CANONICAL,,FROM_REUSED_INVENTORY
results/models/stage_c_fine_01_r007_cov0005/graph_jepa_stage_c.pt,,1654757,LARGE_REPRODUCIBLE,HISTORICAL,False,REVIEW_SAFE,NOT_GENERATED,False,False,LEDGER_HASH_ONLY_LARGE_REPRODUCIBLE,,LARGE_RAW_CHECKPOINT_CACHE_OR_REPRODUCIBLE,RECOVERED_HISTORICAL_BYTES__BACKFILLED_20260902,CANONICAL,,FROM_REUSED_INVENTORY
results/models/stage_c_fine_01_r007_cov0005/graph_jepa_stage_c_epoch_005.pt,,1655345,LARGE_REPRODUCIBLE,HISTORICAL,False,REVIEW_SAFE,NOT_GENERATED,False,False,LEDGER_HASH_ONLY_LARGE_REPRODUCIBLE,,LARGE_RAW_CHECKPOINT_CACHE_OR_REPRODUCIBLE,RECOVERED_HISTORICAL_BYTES__BACKFILLED_20260902,CANONICAL,,FROM_REUSED_INVENTORY
results/models/stage_c_fine_02_r007_cov001/graph_jepa_stage_c.pt,,1654757,LARGE_REPRODUCIBLE,HISTORICAL,False,REVIEW_SAFE,NOT_GENERATED,False,False,LEDGER_HASH_ONLY_LARGE_REPRODUCIBLE,,LARGE_RAW_CHECKPOINT_CACHE_OR_REPRODUCIBLE,RECOVERED_HISTORICAL_BYTES__BACKFILLED_20260902,CANONICAL,,FROM_REUSED_INVENTORY
results/models/stage_c_fine_02_r007_cov001/graph_jepa_stage_c_epoch_005.pt,,1655345,LARGE_REPRODUCIBLE,HISTORICAL,False,REVIEW_SAFE,NOT_GENERATED,False,False,LEDGER_HASH_ONLY_LARGE_REPRODUCIBLE,,LARGE_RAW_CHECKPOINT_CACHE_OR_REPRODUCIBLE,RECOVERED_HISTORICAL_BYTES__BACKFILLED_20260902,CANONICAL,,FROM_REUSED_INVENTORY
results/models/stage_c_fine_03_r010_cov0005/graph_jepa_stage_c.pt,,1654757,LARGE_REPRODUCIBLE,HISTORICAL,False,REVIEW_SAFE,NOT_GENERATED,False,False,LEDGER_HASH_ONLY_LARGE_REPRODUCIBLE,,LARGE_RAW_CHECKPOINT_CACHE_OR_REPRODUCIBLE,RECOVERED_HISTORICAL_BYTES__BACKFILLED_20260902,CANONICAL,,FROM_REUSED_INVENTORY
results/models/stage_c_fine_03_r010_cov0005/graph_jepa_stage_c_epoch_005.pt,,1655345,LARGE_REPRODUCIBLE,HISTORICAL,False,REVIEW_SAFE,NOT_GENERATED,False,False,LEDGER_HASH_ONLY_LARGE_REPRODUCIBLE,,LARGE_RAW_CHECKPOINT_CACHE_OR_REPRODUCIBLE,RECOVERED_HISTORICAL_BYTES__BACKFILLED_20260902,CANONICAL,,FROM_REUSED_INVENTORY
results/models/stage_c_fine_04_r010_cov002/graph_jepa_stage_c.pt,,1654757,LARGE_REPRODUCIBLE,HISTORICAL,False,REVIEW_SAFE,NOT_GENERATED,False,False,LEDGER_HASH_ONLY_LARGE_REPRODUCIBLE,,LARGE_RAW_CHECKPOINT_CACHE_OR_REPRODUCIBLE,RECOVERED_HISTORICAL_BYTES__BACKFILLED_20260902,CANONICAL,,FROM_REUSED_INVENTORY
results/models/stage_c_fine_04_r010_cov002/graph_jepa_stage_c_epoch_005.pt,,1655345,LARGE_REPRODUCIBLE,HISTORICAL,False,REVIEW_SAFE,NOT_GENERATED,False,False,LEDGER_HASH_ONLY_LARGE_REPRODUCIBLE,,LARGE_RAW_CHECKPOINT_CACHE_OR_REPRODUCIBLE,RECOVERED_HISTORICAL_BYTES__BACKFILLED_20260902,CANONICAL,,FROM_REUSED_INVENTORY
results/models/stage_c_fine_05_r012_cov001/graph_jepa_stage_c.pt,,1654757,LARGE_REPRODUCIBLE,HISTORICAL,False,REVIEW_SAFE,NOT_GENERATED,False,False,LEDGER_HASH_ONLY_LARGE_REPRODUCIBLE,,LARGE_RAW_CHECKPOINT_CACHE_OR_REPRODUCIBLE,RECOVERED_HISTORICAL_BYTES__BACKFILLED_20260902,CANONICAL,,FROM_REUSED_INVENTORY
results/models/stage_c_fine_05_r012_cov001/graph_jepa_stage_c_epoch_005.pt,,1655345,LARGE_REPRODUCIBLE,HISTORICAL,False,REVIEW_SAFE,NOT_GENERATED,False,False,LEDGER_HASH_ONLY_LARGE_REPRODUCIBLE,,LARGE_RAW_CHECKPOINT_CACHE_OR_REPRODUCIBLE,RECOVERED_HISTORICAL_BYTES__BACKFILLED_20260902,CANONICAL,,FROM_REUSED_INVENTORY
results/models/stage_c_fine_06_r015_cov001/graph_jepa_stage_c.pt,,1654757,LARGE_REPRODUCIBLE,HISTORICAL,False,REVIEW_SAFE,NOT_GENERATED,False,False,LEDGER_HASH_ONLY_LARGE_REPRODUCIBLE,,LARGE_RAW_CHECKPOINT_CACHE_OR_REPRODUCIBLE,RECOVERED_HISTORICAL_BYTES__BACKFILLED_20260902,CANONICAL,,FROM_REUSED_INVENTORY
results/models/stage_c_fine_06_r015_cov001/graph_jepa_stage_c_epoch_005.pt,,1655345,LARGE_REPRODUCIBLE,HISTORICAL,False,REVIEW_SAFE,NOT_GENERATED,False,False,LEDGER_HASH_ONLY_LARGE_REPRODUCIBLE,,LARGE_RAW_CHECKPOINT_CACHE_OR_REPRODUCIBLE,RECOVERED_HISTORICAL_BYTES__BACKFILLED_20260902,CANONICAL,,FROM_REUSED_INVENTORY
results/models/stage_c_fine_bridge_01_r0035_cov00025/graph_jepa_stage_c.pt,,1654821,LARGE_REPRODUCIBLE,HISTORICAL,False,REVIEW_SAFE,NOT_GENERATED,False,False,LEDGER_HASH_ONLY_LARGE_REPRODUCIBLE,,LARGE_RAW_CHECKPOINT_CACHE_OR_REPRODUCIBLE,RECOVERED_HISTORICAL_BYTES__BACKFILLED_20260902,CANONICAL,,FROM_REUSED_INVENTORY
results/models/stage_c_fine_bridge_01_r0035_cov00025/graph_jepa_stage_c_epoch_005.pt,,1655345,LARGE_REPRODUCIBLE,HISTORICAL,False,REVIEW_SAFE,NOT_GENERATED,False,False,LEDGER_HASH_ONLY_LARGE_REPRODUCIBLE,,LARGE_RAW_CHECKPOINT_CACHE_OR_REPRODUCIBLE,RECOVERED_HISTORICAL_BYTES__BACKFILLED_20260902,CANONICAL,,FROM_REUSED_INVENTORY
results/models/stage_c_fine_bridge_02_r0035_cov0005/graph_jepa_stage_c.pt,,1654821,LARGE_REPRODUCIBLE,HISTORICAL,False,REVIEW_SAFE,NOT_GENERATED,False,False,LEDGER_HASH_ONLY_LARGE_REPRODUCIBLE,,LARGE_RAW_CHECKPOINT_CACHE_OR_REPRODUCIBLE,RECOVERED_HISTORICAL_BYTES__BACKFILLED_20260902,CANONICAL,,FROM_REUSED_INVENTORY
results/models/stage_c_fine_bridge_02_r0035_cov0005/graph_jepa_stage_c_epoch_005.pt,,1655345,LARGE_REPRODUCIBLE,HISTORICAL,False,REVIEW_SAFE,NOT_GENERATED,False,False,LEDGER_HASH_ONLY_LARGE_REPRODUCIBLE,,LARGE_RAW_CHECKPOINT_CACHE_OR_REPRODUCIBLE,RECOVERED_HISTORICAL_BYTES__BACKFILLED_20260902,CANONICAL,,FROM_REUSED_INVENTORY
results/models/stage_c_fine_bridge_03_r004_cov00025/graph_jepa_stage_c.pt,,1654821,LARGE_REPRODUCIBLE,HISTORICAL,False,REVIEW_SAFE,NOT_GENERATED,False,False,LEDGER_HASH_ONLY_LARGE_REPRODUCIBLE,,LARGE_RAW_CHECKPOINT_CACHE_OR_REPRODUCIBLE,RECOVERED_HISTORICAL_BYTES__BACKFILLED_20260902,CANONICAL,,FROM_REUSED_INVENTORY
results/models/stage_c_fine_bridge_03_r004_cov00025/graph_jepa_stage_c_epoch_005.pt,,1655345,LARGE_REPRODUCIBLE,HISTORICAL,False,REVIEW_SAFE,NOT_GENERATED,False,False,LEDGER_HASH_ONLY_LARGE_REPRODUCIBLE,,LARGE_RAW_CHECKPOINT_CACHE_OR_REPRODUCIBLE,RECOVERED_HISTORICAL_BYTES__BACKFILLED_20260902,CANONICAL,,FROM_REUSED_INVENTORY
results/models/stage_c_fine_bridge_04_r004_cov0005/graph_jepa_stage_c.pt,,1654821,LARGE_REPRODUCIBLE,HISTORICAL,False,REVIEW_SAFE,NOT_GENERATED,False,False,LEDGER_HASH_ONLY_LARGE_REPRODUCIBLE,,LARGE_RAW_CHECKPOINT_CACHE_OR_REPRODUCIBLE,RECOVERED_HISTORICAL_BYTES__BACKFILLED_20260902,CANONICAL,,FROM_REUSED_INVENTORY
results/models/stage_c_fine_bridge_04_r004_cov0005/graph_jepa_stage_c_epoch_005.pt,,1655345,LARGE_REPRODUCIBLE,HISTORICAL,False,REVIEW_SAFE,NOT_GENERATED,False,False,LEDGER_HASH_ONLY_LARGE_REPRODUCIBLE,,LARGE_RAW_CHECKPOINT_CACHE_OR_REPRODUCIBLE,RECOVERED_HISTORICAL_BYTES__BACKFILLED_20260902,CANONICAL,,FROM_REUSED_INVENTORY
results/models/stage_c_fine_bridge_05_r0045_cov00025/graph_jepa_stage_c.pt,,1654821,LARGE_REPRODUCIBLE,HISTORICAL,False,REVIEW_SAFE,NOT_GENERATED,False,False,LEDGER_HASH_ONLY_LARGE_REPRODUCIBLE,,LARGE_RAW_CHECKPOINT_CACHE_OR_REPRODUCIBLE,RECOVERED_HISTORICAL_BYTES__BACKFILLED_20260902,CANONICAL,,FROM_REUSED_INVENTORY
results/models/stage_c_fine_bridge_05_r0045_cov00025/graph_jepa_stage_c_epoch_005.pt,,1655345,LARGE_REPRODUCIBLE,HISTORICAL,False,REVIEW_SAFE,NOT_GENERATED,False,False,LEDGER_HASH_ONLY_LARGE_REPRODUCIBLE,,LARGE_RAW_CHECKPOINT_CACHE_OR_REPRODUCIBLE,RECOVERED_HISTORICAL_BYTES__BACKFILLED_20260902,CANONICAL,,FROM_REUSED_INVENTORY
results/models/stage_c_fine_bridge_06_r0045_cov0005/graph_jepa_stage_c.pt,,1654821,LARGE_REPRODUCIBLE,HISTORICAL,False,REVIEW_SAFE,NOT_GENERATED,False,False,LEDGER_HASH_ONLY_LARGE_REPRODUCIBLE,,LARGE_RAW_CHECKPOINT_CACHE_OR_REPRODUCIBLE,RECOVERED_HISTORICAL_BYTES__BACKFILLED_20260902,CANONICAL,,FROM_REUSED_INVENTORY
results/models/stage_c_fine_bridge_06_r0045_cov0005/graph_jepa_stage_c_epoch_005.pt,,1655345,LARGE_REPRODUCIBLE,HISTORICAL,False,REVIEW_SAFE,NOT_GENERATED,False,False,LEDGER_HASH_ONLY_LARGE_REPRODUCIBLE,,LARGE_RAW_CHECKPOINT_CACHE_OR_REPRODUCIBLE,RECOVERED_HISTORICAL_BYTES__BACKFILLED_20260902,CANONICAL,,FROM_REUSED_INVENTORY
results/models/stage_c_fine_loose_01_r005_cov0005/graph_jepa_stage_c.pt,,1654821,LARGE_REPRODUCIBLE,HISTORICAL,False,REVIEW_SAFE,NOT_GENERATED,False,False,LEDGER_HASH_ONLY_LARGE_REPRODUCIBLE,,LARGE_RAW_CHECKPOINT_CACHE_OR_REPRODUCIBLE,RECOVERED_HISTORICAL_BYTES__BACKFILLED_20260902,CANONICAL,,FROM_REUSED_INVENTORY
results/models/stage_c_fine_loose_01_r005_cov0005/graph_jepa_stage_c_epoch_005.pt,,1655345,LARGE_REPRODUCIBLE,HISTORICAL,False,REVIEW_SAFE,NOT_GENERATED,False,False,LEDGER_HASH_ONLY_LARGE_REPRODUCIBLE,,LARGE_RAW_CHECKPOINT_CACHE_OR_REPRODUCIBLE,RECOVERED_HISTORICAL_BYTES__BACKFILLED_20260902,CANONICAL,,FROM_REUSED_INVENTORY
results/models/stage_c_fine_loose_02_r005_cov001/graph_jepa_stage_c.pt,,1654821,LARGE_REPRODUCIBLE,HISTORICAL,False,REVIEW_SAFE,NOT_GENERATED,False,False,LEDGER_HASH_ONLY_LARGE_REPRODUCIBLE,,LARGE_RAW_CHECKPOINT_CACHE_OR_REPRODUCIBLE,RECOVERED_HISTORICAL_BYTES__BACKFILLED_20260902,CANONICAL,,FROM_REUSED_INVENTORY
results/models/stage_c_fine_loose_02_r005_cov001/graph_jepa_stage_c_epoch_005.pt,,1655345,LARGE_REPRODUCIBLE,HISTORICAL,False,REVIEW_SAFE,NOT_GENERATED,False,False,LEDGER_HASH_ONLY_LARGE_REPRODUCIBLE,,LARGE_RAW_CHECKPOINT_CACHE_OR_REPRODUCIBLE,RECOVERED_HISTORICAL_BYTES__BACKFILLED_20260902,CANONICAL,,FROM_REUSED_INVENTORY
results/models/stage_c_fine_loose_03_r010_cov0005/graph_jepa_stage_c.pt,,1654821,LARGE_REPRODUCIBLE,HISTORICAL,False,REVIEW_SAFE,NOT_GENERATED,False,False,LEDGER_HASH_ONLY_LARGE_REPRODUCIBLE,,LARGE_RAW_CHECKPOINT_CACHE_OR_REPRODUCIBLE,RECOVERED_HISTORICAL_BYTES__BACKFILLED_20260902,CANONICAL,,FROM_REUSED_INVENTORY
results/models/stage_c_fine_loose_03_r010_cov0005/graph_jepa_stage_c_epoch_005.pt,,1655345,LARGE_REPRODUCIBLE,HISTORICAL,False,REVIEW_SAFE,NOT_GENERATED,False,False,LEDGER_HASH_ONLY_LARGE_REPRODUCIBLE,,LARGE_RAW_CHECKPOINT_CACHE_OR_REPRODUCIBLE,RECOVERED_HISTORICAL_BYTES__BACKFILLED_20260902,CANONICAL,,FROM_REUSED_INVENTORY
results/models/stage_c_fine_loose_04_r010_cov002/graph_jepa_stage_c.pt,,1654821,LARGE_REPRODUCIBLE,HISTORICAL,False,REVIEW_SAFE,NOT_GENERATED,False,False,LEDGER_HASH_ONLY_LARGE_REPRODUCIBLE,,LARGE_RAW_CHECKPOINT_CACHE_OR_REPRODUCIBLE,RECOVERED_HISTORICAL_BYTES__BACKFILLED_20260902,CANONICAL,,FROM_REUSED_INVENTORY
results/models/stage_c_fine_loose_04_r010_cov002/graph_jepa_stage_c_epoch_005.pt,,1655345,LARGE_REPRODUCIBLE,HISTORICAL,False,REVIEW_SAFE,NOT_GENERATED,False,False,LEDGER_HASH_ONLY_LARGE_REPRODUCIBLE,,LARGE_RAW_CHECKPOINT_CACHE_OR_REPRODUCIBLE,RECOVERED_HISTORICAL_BYTES__BACKFILLED_20260902,CANONICAL,,FROM_REUSED_INVENTORY
results/models/stage_c_fine_loose_05_r020_cov001/graph_jepa_stage_c.pt,,1654821,LARGE_REPRODUCIBLE,HISTORICAL,False,REVIEW_SAFE,NOT_GENERATED,False,False,LEDGER_HASH_ONLY_LARGE_REPRODUCIBLE,,LARGE_RAW_CHECKPOINT_CACHE_OR_REPRODUCIBLE,RECOVERED_HISTORICAL_BYTES__BACKFILLED_20260902,CANONICAL,,FROM_REUSED_INVENTORY
results/models/stage_c_fine_loose_05_r020_cov001/graph_jepa_stage_c_epoch_005.pt,,1655345,LARGE_REPRODUCIBLE,HISTORICAL,False,REVIEW_SAFE,NOT_GENERATED,False,False,LEDGER_HASH_ONLY_LARGE_REPRODUCIBLE,,LARGE_RAW_CHECKPOINT_CACHE_OR_REPRODUCIBLE,RECOVERED_HISTORICAL_BYTES__BACKFILLED_20260902,CANONICAL,,FROM_REUSED_INVENTORY
results/models/stage_c_fine_narrow_01_r003_cov00025/graph_jepa_stage_c.pt,,1654821,LARGE_REPRODUCIBLE,HISTORICAL,False,REVIEW_SAFE,NOT_GENERATED,False,False,LEDGER_HASH_ONLY_LARGE_REPRODUCIBLE,,LARGE_RAW_CHECKPOINT_CACHE_OR_REPRODUCIBLE,RECOVERED_HISTORICAL_BYTES__BACKFILLED_20260902,CANONICAL,,FROM_REUSED_INVENTORY
results/models/stage_c_fine_narrow_01_r003_cov00025/graph_jepa_stage_c_epoch_005.pt,,1655345,LARGE_REPRODUCIBLE,HISTORICAL,False,REVIEW_SAFE,NOT_GENERATED,False,False,LEDGER_HASH_ONLY_LARGE_REPRODUCIBLE,,LARGE_RAW_CHECKPOINT_CACHE_OR_REPRODUCIBLE,RECOVERED_HISTORICAL_BYTES__BACKFILLED_20260902,CANONICAL,,FROM_REUSED_INVENTORY
results/models/stage_c_fine_narrow_02_r003_cov0005/graph_jepa_stage_c.pt,,1654821,LARGE_REPRODUCIBLE,HISTORICAL,False,REVIEW_SAFE,NOT_GENERATED,False,False,LEDGER_HASH_ONLY_LARGE_REPRODUCIBLE,,LARGE_RAW_CHECKPOINT_CACHE_OR_REPRODUCIBLE,RECOVERED_HISTORICAL_BYTES__BACKFILLED_20260902,CANONICAL,,FROM_REUSED_INVENTORY
results/models/stage_c_fine_narrow_02_r003_cov0005/graph_jepa_stage_c_epoch_005.pt,,1655345,LARGE_REPRODUCIBLE,HISTORICAL,False,REVIEW_SAFE,NOT_GENERATED,False,False,LEDGER_HASH_ONLY_LARGE_REPRODUCIBLE,,LARGE_RAW_CHECKPOINT_CACHE_OR_REPRODUCIBLE,RECOVERED_HISTORICAL_BYTES__BACKFILLED_20260902,CANONICAL,,FROM_REUSED_INVENTORY
results/models/stage_c_fine_narrow_03_r005_cov00025/graph_jepa_stage_c.pt,,1654821,LARGE_REPRODUCIBLE,HISTORICAL,False,REVIEW_SAFE,NOT_GENERATED,False,False,LEDGER_HASH_ONLY_LARGE_REPRODUCIBLE,,LARGE_RAW_CHECKPOINT_CACHE_OR_REPRODUCIBLE,RECOVERED_HISTORICAL_BYTES__BACKFILLED_20260902,CANONICAL,,FROM_REUSED_INVENTORY
results/models/stage_c_fine_narrow_03_r005_cov00025/graph_jepa_stage_c_epoch_005.pt,,1655345,LARGE_REPRODUCIBLE,HISTORICAL,False,REVIEW_SAFE,NOT_GENERATED,False,False,LEDGER_HASH_ONLY_LARGE_REPRODUCIBLE,,LARGE_RAW_CHECKPOINT_CACHE_OR_REPRODUCIBLE,RECOVERED_HISTORICAL_BYTES__BACKFILLED_20260902,CANONICAL,,FROM_REUSED_INVENTORY
