path,bytes,sha256,mtime,extension,git_present_exact,git_present_different,git_present_status,ignored_reason,likely_stage,classification,decision_bearing,sensitive_or_protected,sensitive_class,large_or_generated,fresh_hash_performed,existing_manifest_sha256_if_available,recommended_action,reason,proposed_repo_path,chronology_class,exact_or_reconstructed,superseded_by,recommended_commit_group,git_filter_alters_bytes,repair_disposition,repair_reason
outputs/full104_v014_20260826/03_phase2_state_derivation_v1/expression_level2/PHASE2_EXPRESSION_BLOCK_MANIFEST.csv,245179,fc5d191242ac8b8d8404a47954688cebae25e1d14a02cb4464fdeb31cb1c2e58,2026-08-27T21:54:12+00:00,.csv,False,False,IGNORED,,FULL104,HISTORICAL_AUTHORITY,True,False,REVIEW_SAFE,False,True,,PROPOSE_REVIEW_MIRROR,compact conclusion-bearing/review authority,docs/history/full104_v014_20260826/03_phase2_state_derivation_v1/expression_level2/PHASE2_EXPRESSION_BLOCK_MANIFEST.csv,RECOVERED_HISTORICAL_BYTES__BACKFILLED_20260902,EXACT_LOCAL_BYTES,,1_recovered_historical_authority_ledger,False,PROPOSE_REVIEW_MIRROR,
outputs/full104_v014_20260826/03_phase2_state_derivation_v1/expression_level2/PHASE2_EXPRESSION_MATERIALIZATION_MANIFEST.csv,1028,a210b24cd921dc533fb36c681fe480d3df89f90a55b8d355510e4f5938b74c99,2026-08-27T21:54:12+00:00,.csv,False,False,IGNORED,,FULL104,HISTORICAL_AUTHORITY,True,False,REVIEW_SAFE,False,True,,PROPOSE_REVIEW_MIRROR,compact conclusion-bearing/review authority,docs/history/full104_v014_20260826/03_phase2_state_derivation_v1/expression_level2/PHASE2_EXPRESSION_MATERIALIZATION_MANIFEST.csv,RECOVERED_HISTORICAL_BYTES__BACKFILLED_20260902,EXACT_LOCAL_BYTES,,1_recovered_historical_authority_ledger,False,PROPOSE_REVIEW_MIRROR,
outputs/full104_v014_20260826/03_phase2_state_derivation_v1/scientific_promotion_harness_v1/JEPA_SCIENTIFIC_PROMOTION_HARNESS_V1_MANIFEST.csv,888,d703264a72ba4527ff0872d41899c6e6fa7e2577c69e45e6356a97b65c2ce34c,2026-08-27T20:53:40+00:00,.csv,False,False,IGNORED,,FULL104,HISTORICAL_AUTHORITY,True,False,REVIEW_SAFE,False,True,,PROPOSE_REVIEW_MIRROR,compact conclusion-bearing/review authority,docs/history/full104_v014_20260826/03_phase2_state_derivation_v1/scientific_promotion_harness_v1/JEPA_SCIENTIFIC_PROMOTION_HARNESS_V1_MANIFEST.csv,RECOVERED_HISTORICAL_BYTES__BACKFILLED_20260902,EXACT_LOCAL_BYTES,,1_recovered_historical_authority_ledger,False,PROPOSE_REVIEW_MIRROR,
outputs/full104_v014_20260826/03_phase2_state_derivation_v1/scientific_promotion_harness_tests_v1/SHARED_PROMOTION_HARNESS_TEST_MANIFEST.csv,794,cb9117d86b33b5b24a0bb68f447ed6cce60fd713fa29609da4fa6e319aa920b1,2026-08-27T20:53:54+00:00,.csv,False,False,IGNORED,,FULL104,HISTORICAL_AUTHORITY,True,False,REVIEW_SAFE,False,True,,PROPOSE_REVIEW_MIRROR,compact conclusion-bearing/review authority,docs/history/full104_v014_20260826/03_phase2_state_derivation_v1/scientific_promotion_harness_tests_v1/SHARED_PROMOTION_HARNESS_TEST_MANIFEST.csv,RECOVERED_HISTORICAL_BYTES__BACKFILLED_20260902,EXACT_LOCAL_BYTES,,1_recovered_historical_authority_ledger,False,PROPOSE_REVIEW_MIRROR,
outputs/full104_v014_20260826/03_phase2_state_derivation_v1/shared_refit_empirical_null_level1_v2/SHARED_REFIT_NULL_VALIDATION_ROWS.csv,168575,6ee08f5ffa4c8900d0398ecf162425dbffc0c6686607b65e3e724960c63c8371,2026-08-27T21:02:34+00:00,.csv,False,False,IGNORED,,FULL104,SUPERSEDED_BUT_IMPORTANT,True,False,REVIEW_SAFE,False,True,,PROPOSE_REVIEW_MIRROR,compact conclusion-bearing/review authority,docs/history/full104_v014_20260826/03_phase2_state_derivation_v1/shared_refit_empirical_null_level1_v2/SHARED_REFIT_NULL_VALIDATION_ROWS.csv,RECOVERED_HISTORICAL_BYTES__BACKFILLED_20260902,EXACT_LOCAL_BYTES,,1_recovered_historical_authority_ledger,False,PROPOSE_REVIEW_MIRROR,
outputs/full104_v014_20260826/03_phase2_state_derivation_v1/shared_refit_empirical_null_level1_v2/SHARED_REFIT_EMPIRICAL_NULL_MANIFEST.csv,1564,16762ac633a520e0489e8441ae97d2f953467db7ee8d72408fd0430a8992a15d,2026-08-27T21:06:30+00:00,.csv,False,False,IGNORED,,FULL104,HISTORICAL_AUTHORITY,True,False,REVIEW_SAFE,False,True,,PROPOSE_REVIEW_MIRROR,compact conclusion-bearing/review authority,docs/history/full104_v014_20260826/03_phase2_state_derivation_v1/shared_refit_empirical_null_level1_v2/SHARED_REFIT_EMPIRICAL_NULL_MANIFEST.csv,RECOVERED_HISTORICAL_BYTES__BACKFILLED_20260902,EXACT_LOCAL_BYTES,,1_recovered_historical_authority_ledger,False,PROPOSE_REVIEW_MIRROR,
outputs/full104_v014_20260826/03_phase2_state_derivation_v1/shared_selection_refit_corrected_level1_v2/SHARED_SELECTION_REFIT_CORRECTION_MANIFEST.csv,693,7ee16d989f4b36da382c1f33e2e7c467234d9afc560281c726d9fb1cc613fe34,2026-08-27T21:06:46+00:00,.csv,False,False,IGNORED,,FULL104,HISTORICAL_AUTHORITY,True,False,REVIEW_SAFE,False,True,,PROPOSE_REVIEW_MIRROR,compact conclusion-bearing/review authority,docs/history/full104_v014_20260826/03_phase2_state_derivation_v1/shared_selection_refit_corrected_level1_v2/SHARED_SELECTION_REFIT_CORRECTION_MANIFEST.csv,RECOVERED_HISTORICAL_BYTES__BACKFILLED_20260902,EXACT_LOCAL_BYTES,,1_recovered_historical_authority_ledger,False,PROPOSE_REVIEW_MIRROR,
outputs/full104_v014_20260826/03_phase2_state_derivation_v1/multiview_features_level2/FEATURE_BLOCK_MANIFEST.partial.csv,112808,299f99bd72b9d9e0949f36c891fa1e2207108eb62743596e39bc2c5dbf8914ed,2026-08-27T22:28:30+00:00,.csv,False,False,IGNORED,,FULL104,HISTORICAL_AUTHORITY,True,False,REVIEW_SAFE,False,True,,PROPOSE_REVIEW_MIRROR,compact conclusion-bearing/review authority,docs/history/full104_v014_20260826/03_phase2_state_derivation_v1/multiview_features_level2/FEATURE_BLOCK_MANIFEST.partial.csv,RECOVERED_HISTORICAL_BYTES__BACKFILLED_20260902,EXACT_LOCAL_BYTES,,1_recovered_historical_authority_ledger,False,PROPOSE_REVIEW_MIRROR,
outputs/full104_v014_20260826/03_phase2_state_derivation_v1/multiview_features_level2/PHASE2_MULTIVIEW_FEATURE_BLOCK_MANIFEST.csv,112808,299f99bd72b9d9e0949f36c891fa1e2207108eb62743596e39bc2c5dbf8914ed,2026-08-27T22:28:36+00:00,.csv,False,False,IGNORED,,FULL104,HISTORICAL_AUTHORITY,True,False,REVIEW_SAFE,False,True,,PROPOSE_REVIEW_MIRROR,compact conclusion-bearing/review authority,docs/history/full104_v014_20260826/03_phase2_state_derivation_v1/multiview_features_level2/PHASE2_MULTIVIEW_FEATURE_BLOCK_MANIFEST.csv,RECOVERED_HISTORICAL_BYTES__BACKFILLED_20260902,EXACT_LOCAL_BYTES,,1_recovered_historical_authority_ledger,False,PROPOSE_REVIEW_MIRROR,
outputs/full104_v014_20260826/03_phase2_state_derivation_v1/multiview_features_level2/PHASE2_MULTIVIEW_FEATURE_MANIFEST.csv,948,e92eaf341fcc22e9b9d2c0e30ce1fc91ee83c952591bd3b787b04696103c693b,2026-08-27T22:28:36+00:00,.csv,False,False,IGNORED,,FULL104,HISTORICAL_AUTHORITY,True,False,REVIEW_SAFE,False,True,,PROPOSE_REVIEW_MIRROR,compact conclusion-bearing/review authority,docs/history/full104_v014_20260826/03_phase2_state_derivation_v1/multiview_features_level2/PHASE2_MULTIVIEW_FEATURE_MANIFEST.csv,RECOVERED_HISTORICAL_BYTES__BACKFILLED_20260902,EXACT_LOCAL_BYTES,,1_recovered_historical_authority_ledger,False,PROPOSE_REVIEW_MIRROR,
outputs/full104_v014_20260826/03_phase2_state_derivation_v1/feature_matrix_level2/PHASE2_FEATURE_MATRIX_MANIFEST.csv,892,7782b2d725f0a119e24fc05a4027698c4fdcb624532fc1a04650cdd0634c73b8,2026-08-27T22:52:38+00:00,.csv,False,False,IGNORED,,FULL104,HISTORICAL_AUTHORITY,True,False,REVIEW_SAFE,False,True,,PROPOSE_REVIEW_MIRROR,compact conclusion-bearing/review authority,docs/history/full104_v014_20260826/03_phase2_state_derivation_v1/feature_matrix_level2/PHASE2_FEATURE_MATRIX_MANIFEST.csv,RECOVERED_HISTORICAL_BYTES__BACKFILLED_20260902,EXACT_LOCAL_BYTES,,1_recovered_historical_authority_ledger,False,PROPOSE_REVIEW_MIRROR,
outputs/full104_v014_20260826/03_phase2_state_derivation_v1/feature_matrix_level2/PHASE2_FEATURE_MATRIX_PACKAGE_MANIFEST.csv,776,652dfc5ed2f180c17af43e265c06796d9c47dfe40b9c4d7aac0dca8bc0e25b57,2026-08-27T22:52:38+00:00,.csv,False,False,IGNORED,,FULL104,HISTORICAL_AUTHORITY,True,False,REVIEW_SAFE,False,True,,PROPOSE_REVIEW_MIRROR,compact conclusion-bearing/review authority,docs/history/full104_v014_20260826/03_phase2_state_derivation_v1/feature_matrix_level2/PHASE2_FEATURE_MATRIX_PACKAGE_MANIFEST.csv,RECOVERED_HISTORICAL_BYTES__BACKFILLED_20260902,EXACT_LOCAL_BYTES,,1_recovered_historical_authority_ledger,False,PROPOSE_REVIEW_MIRROR,
outputs/full104_v014_20260826/03_phase2_state_derivation_v1/shared_analytic_level2_v1/SHARED_SUFFICIENT_STATISTICS_MANIFEST.csv,1361,844ed5de6dceae112c72ffce05c1f2adf33e2d65a1703a4e4299e6adc7933727,2026-08-27T23:03:12+00:00,.csv,False,False,IGNORED,,FULL104,HISTORICAL_AUTHORITY,True,False,REVIEW_SAFE,False,True,,PROPOSE_REVIEW_MIRROR,compact conclusion-bearing/review authority,docs/history/full104_v014_20260826/03_phase2_state_derivation_v1/shared_analytic_level2_v1/SHARED_SUFFICIENT_STATISTICS_MANIFEST.csv,RECOVERED_HISTORICAL_BYTES__BACKFILLED_20260902,EXACT_LOCAL_BYTES,,1_recovered_historical_authority_ledger,False,PROPOSE_REVIEW_MIRROR,
outputs/full104_v014_20260826/03_phase2_state_derivation_v1/shared_analytic_level2_v1/SHARED_LEVEL2_ANALYTIC_DIAGNOSTIC_MANIFEST.csv,2538,30891dbf38c51aad0dd5f3dc4965e336ba5fbbb9379b31951a1b990d98869ed8,2026-08-27T23:03:12+00:00,.csv,False,False,IGNORED,,FULL104,HISTORICAL_AUTHORITY,True,False,REVIEW_SAFE,False,True,,PROPOSE_REVIEW_MIRROR,compact conclusion-bearing/review authority,docs/history/full104_v014_20260826/03_phase2_state_derivation_v1/shared_analytic_level2_v1/SHARED_LEVEL2_ANALYTIC_DIAGNOSTIC_MANIFEST.csv,RECOVERED_HISTORICAL_BYTES__BACKFILLED_20260902,EXACT_LOCAL_BYTES,,1_recovered_historical_authority_ledger,False,PROPOSE_REVIEW_MIRROR,
outputs/full104_v014_20260826/03_phase2_state_derivation_v1/shared_empirical_level2_v1/SHARED_NULL_MANIFEST.csv,537,67bc78c69c93cd7be15d715565d8bda8c194f78af6f0756388af52aaff9dd51f,2026-08-27T23:06:26+00:00,.csv,False,False,IGNORED,,FULL104,HISTORICAL_AUTHORITY,True,False,REVIEW_SAFE,False,True,,PROPOSE_REVIEW_MIRROR,compact conclusion-bearing/review authority,docs/history/full104_v014_20260826/03_phase2_state_derivation_v1/shared_empirical_level2_v1/SHARED_NULL_MANIFEST.csv,RECOVERED_HISTORICAL_BYTES__BACKFILLED_20260902,EXACT_LOCAL_BYTES,,1_recovered_historical_authority_ledger,False,PROPOSE_REVIEW_MIRROR,
outputs/full104_v014_20260826/03_phase2_state_derivation_v1/shared_empirical_level2_v1/SHARED_LEVEL2_EMPIRICAL_PACKAGE_MANIFEST.csv,1903,631a7bd7005283099057bcc0768e4ba54b510cc23c76f2a3e7e7a81f9fc5e5c4,2026-08-27T23:06:26+00:00,.csv,False,False,IGNORED,,FULL104,HISTORICAL_AUTHORITY,True,False,REVIEW_SAFE,False,True,,PROPOSE_REVIEW_MIRROR,compact conclusion-bearing/review authority,docs/history/full104_v014_20260826/03_phase2_state_derivation_v1/shared_empirical_level2_v1/SHARED_LEVEL2_EMPIRICAL_PACKAGE_MANIFEST.csv,RECOVERED_HISTORICAL_BYTES__BACKFILLED_20260902,EXACT_LOCAL_BYTES,,1_recovered_historical_authority_ledger,False,PROPOSE_REVIEW_MIRROR,
outputs/full104_v014_20260826/03_phase2_state_derivation_v1/_failed_shared_refit_empirical_null_level2_attempt1_manifest_name/SHARED_REFIT_NULL_VALIDATION_ROWS.csv,170649,9bd2378a338e2d1da18694168caf8d853ff0cd5378d54798a6450cae33e3dbb4,2026-08-27T23:06:50+00:00,.csv,False,False,IGNORED,,T1,SUPERSEDED_BUT_IMPORTANT,True,False,REVIEW_SAFE,False,True,,PROPOSE_REVIEW_MIRROR,compact conclusion-bearing/review authority,docs/history/full104_v014_20260826/03_phase2_state_derivation_v1/_failed_shared_refit_empirical_null_level2_attempt1_manifest_name/SHARED_REFIT_NULL_VALIDATION_ROWS.csv,RECOVERED_HISTORICAL_BYTES__BACKFILLED_20260902,EXACT_LOCAL_BYTES,,1_recovered_historical_authority_ledger,False,PROPOSE_REVIEW_MIRROR,
outputs/full104_v014_20260826/03_phase2_state_derivation_v1/shared_refit_empirical_null_level2_v1/SHARED_REFIT_NULL_VALIDATION_ROWS.csv,170649,9bd2378a338e2d1da18694168caf8d853ff0cd5378d54798a6450cae33e3dbb4,2026-08-27T23:08:34+00:00,.csv,False,False,IGNORED,,FULL104,SUPERSEDED_BUT_IMPORTANT,True,False,REVIEW_SAFE,False,True,,PROPOSE_REVIEW_MIRROR,compact conclusion-bearing/review authority,docs/history/full104_v014_20260826/03_phase2_state_derivation_v1/shared_refit_empirical_null_level2_v1/SHARED_REFIT_NULL_VALIDATION_ROWS.csv,RECOVERED_HISTORICAL_BYTES__BACKFILLED_20260902,EXACT_LOCAL_BYTES,,1_recovered_historical_authority_ledger,False,PROPOSE_REVIEW_MIRROR,
outputs/full104_v014_20260826/03_phase2_state_derivation_v1/shared_refit_empirical_null_level2_v1/SHARED_REFIT_EMPIRICAL_NULL_MANIFEST.csv,1564,5b5355a77af95f596b4c5bc682f4ad80bc59f9346645e5361996bdb97a131223,2026-08-27T23:09:54+00:00,.csv,False,False,IGNORED,,FULL104,HISTORICAL_AUTHORITY,True,False,REVIEW_SAFE,False,True,,PROPOSE_REVIEW_MIRROR,compact conclusion-bearing/review authority,docs/history/full104_v014_20260826/03_phase2_state_derivation_v1/shared_refit_empirical_null_level2_v1/SHARED_REFIT_EMPIRICAL_NULL_MANIFEST.csv,RECOVERED_HISTORICAL_BYTES__BACKFILLED_20260902,EXACT_LOCAL_BYTES,,1_recovered_historical_authority_ledger,False,PROPOSE_REVIEW_MIRROR,
outputs/full104_v014_20260826/03_phase2_state_derivation_v1/shared_selection_refit_corrected_level2_v1/SHARED_SELECTION_REFIT_CORRECTION_MANIFEST.csv,693,705e354cd32d4e726fa15932d36036b95e50cfa389ed3608639e9b9f40968850,2026-08-27T23:10:02+00:00,.csv,False,False,IGNORED,,FULL104,HISTORICAL_AUTHORITY,True,False,REVIEW_SAFE,False,True,,PROPOSE_REVIEW_MIRROR,compact conclusion-bearing/review authority,docs/history/full104_v014_20260826/03_phase2_state_derivation_v1/shared_selection_refit_corrected_level2_v1/SHARED_SELECTION_REFIT_CORRECTION_MANIFEST.csv,RECOVERED_HISTORICAL_BYTES__BACKFILLED_20260902,EXACT_LOCAL_BYTES,,1_recovered_historical_authority_ledger,False,PROPOSE_REVIEW_MIRROR,
outputs/full104_v014_20260826/03_phase2_state_derivation_v1/independent_shared_validation_level2_v1/INDEPENDENT_SHARED_VALIDATION_MANIFEST.csv,603,6252f270eb867b2f4fe748b65185e974aea064914d74f131cc92f98e5e899bee,2026-08-27T23:11:46+00:00,.csv,False,False,IGNORED,,FULL104,HISTORICAL_AUTHORITY,True,False,REVIEW_SAFE,False,True,,PROPOSE_REVIEW_MIRROR,compact conclusion-bearing/review authority,docs/history/full104_v014_20260826/03_phase2_state_derivation_v1/independent_shared_validation_level2_v1/INDEPENDENT_SHARED_VALIDATION_MANIFEST.csv,RECOVERED_HISTORICAL_BYTES__BACKFILLED_20260902,EXACT_LOCAL_BYTES,,1_recovered_historical_authority_ledger,False,PROPOSE_REVIEW_MIRROR,
outputs/full104_v014_20260826/03_phase2_state_derivation_v1/promotion_state_level2_v1/SCIENTIFIC_PROMOTION_STATE_LEVEL2_MANIFEST.csv,580,039760b1a2f221adfff32e37549880d468b92eab90a30c80d7359f14ea455953,2026-08-27T23:12:48+00:00,.csv,False,False,IGNORED,,FULL104,HISTORICAL_AUTHORITY,True,False,REVIEW_SAFE,False,True,,PROPOSE_REVIEW_MIRROR,compact conclusion-bearing/review authority,docs/history/full104_v014_20260826/03_phase2_state_derivation_v1/promotion_state_level2_v1/SCIENTIFIC_PROMOTION_STATE_LEVEL2_MANIFEST.csv,RECOVERED_HISTORICAL_BYTES__BACKFILLED_20260902,EXACT_LOCAL_BYTES,,1_recovered_historical_authority_ledger,False,PROPOSE_REVIEW_MIRROR,
outputs/full104_v014_20260826/03_phase2_state_derivation_v1/metadata_selection_level3/PHASE2_METADATA_SELECTION_MANIFEST.csv,468,25414bc1b180bd0eeb8420293dbf88d1785a34c528b3819fe785737a53612cf2,2026-08-27T23:14:28+00:00,.csv,False,False,IGNORED,,FULL104,HISTORICAL_AUTHORITY,True,False,REVIEW_SAFE,False,True,,PROPOSE_REVIEW_MIRROR,compact conclusion-bearing/review authority,docs/history/full104_v014_20260826/03_phase2_state_derivation_v1/metadata_selection_level3/PHASE2_METADATA_SELECTION_MANIFEST.csv,RECOVERED_HISTORICAL_BYTES__BACKFILLED_20260902,EXACT_LOCAL_BYTES,,1_recovered_historical_authority_ledger,False,PROPOSE_REVIEW_MIRROR,
outputs/full104_v014_20260826/03_phase2_state_derivation_v1/expression_level3/BLOCK_MANIFEST.partial.csv,571905,5b2cc1b5ce8e874f6738a836ddc210a59398dd5c3e20657829535a15ad908dc6,2026-08-28T12:24:06+00:00,.csv,False,False,IGNORED,,FULL104,HISTORICAL_AUTHORITY,True,False,REVIEW_SAFE,False,True,,PROPOSE_REVIEW_MIRROR,compact conclusion-bearing/review authority,docs/history/full104_v014_20260826/03_phase2_state_derivation_v1/expression_level3/BLOCK_MANIFEST.partial.csv,RECOVERED_HISTORICAL_BYTES__BACKFILLED_20260902,EXACT_LOCAL_BYTES,,1_recovered_historical_authority_ledger,False,PROPOSE_REVIEW_MIRROR,
outputs/full104_v014_20260826/03_phase2_state_derivation_v1/expression_level3/PHASE2_EXPRESSION_BLOCK_MANIFEST.csv,571905,5b2cc1b5ce8e874f6738a836ddc210a59398dd5c3e20657829535a15ad908dc6,2026-08-28T12:26:42+00:00,.csv,False,False,IGNORED,,FULL104,HISTORICAL_AUTHORITY,True,False,REVIEW_SAFE,False,True,,PROPOSE_REVIEW_MIRROR,compact conclusion-bearing/review authority,docs/history/full104_v014_20260826/03_phase2_state_derivation_v1/expression_level3/PHASE2_EXPRESSION_BLOCK_MANIFEST.csv,RECOVERED_HISTORICAL_BYTES__BACKFILLED_20260902,EXACT_LOCAL_BYTES,,1_recovered_historical_authority_ledger,False,PROPOSE_REVIEW_MIRROR,
outputs/full104_v014_20260826/03_phase2_state_derivation_v1/expression_level3/PHASE2_EXPRESSION_MATERIALIZATION_MANIFEST.csv,1028,3443f8826d9d760291a64703d9b07ee31d93be0394bfd693a9a43d9c5fa70f00,2026-08-28T12:26:42+00:00,.csv,False,False,IGNORED,,FULL104,HISTORICAL_AUTHORITY,True,False,REVIEW_SAFE,False,True,,PROPOSE_REVIEW_MIRROR,compact conclusion-bearing/review authority,docs/history/full104_v014_20260826/03_phase2_state_derivation_v1/expression_level3/PHASE2_EXPRESSION_MATERIALIZATION_MANIFEST.csv,RECOVERED_HISTORICAL_BYTES__BACKFILLED_20260902,EXACT_LOCAL_BYTES,,1_recovered_historical_authority_ledger,False,PROPOSE_REVIEW_MIRROR,
outputs/full104_v014_20260826/03_phase2_state_derivation_v1/ladder_refit_adjudication_level2_v1/SHARED_LADDER_REFIT_ADJUDICATION_MANIFEST.csv,384,58b61d247a33c3915382266bd5687c627b9aff9f158aa01fe27fecd405794a25,2026-08-27T23:16:02+00:00,.csv,False,False,IGNORED,,FULL104,HISTORICAL_AUTHORITY,True,False,REVIEW_SAFE,False,True,,PROPOSE_REVIEW_MIRROR,compact conclusion-bearing/review authority,docs/history/full104_v014_20260826/03_phase2_state_derivation_v1/ladder_refit_adjudication_level2_v1/SHARED_LADDER_REFIT_ADJUDICATION_MANIFEST.csv,RECOVERED_HISTORICAL_BYTES__BACKFILLED_20260902,EXACT_LOCAL_BYTES,,1_recovered_historical_authority_ledger,False,PROPOSE_REVIEW_MIRROR,
outputs/full104_v014_20260826/03_phase2_state_derivation_v1/multiview_features_level3/FEATURE_BLOCK_MANIFEST.partial.csv,264473,ce57cd728d5e97a0711a01695618fbb8b0619850c9c12afa22a1ce21dd574f2d,2026-08-28T14:10:34+00:00,.csv,False,False,IGNORED,,FULL104,HISTORICAL_AUTHORITY,True,False,REVIEW_SAFE,False,True,,PROPOSE_REVIEW_MIRROR,compact conclusion-bearing/review authority,docs/history/full104_v014_20260826/03_phase2_state_derivation_v1/multiview_features_level3/FEATURE_BLOCK_MANIFEST.partial.csv,RECOVERED_HISTORICAL_BYTES__BACKFILLED_20260902,EXACT_LOCAL_BYTES,,1_recovered_historical_authority_ledger,False,PROPOSE_REVIEW_MIRROR,
outputs/full104_v014_20260826/03_phase2_state_derivation_v1/multiview_features_level3/PHASE2_MULTIVIEW_FEATURE_BLOCK_MANIFEST.csv,264473,ce57cd728d5e97a0711a01695618fbb8b0619850c9c12afa22a1ce21dd574f2d,2026-08-28T14:11:00+00:00,.csv,False,False,IGNORED,,FULL104,HISTORICAL_AUTHORITY,True,False,REVIEW_SAFE,False,True,,PROPOSE_REVIEW_MIRROR,compact conclusion-bearing/review authority,docs/history/full104_v014_20260826/03_phase2_state_derivation_v1/multiview_features_level3/PHASE2_MULTIVIEW_FEATURE_BLOCK_MANIFEST.csv,RECOVERED_HISTORICAL_BYTES__BACKFILLED_20260902,EXACT_LOCAL_BYTES,,1_recovered_historical_authority_ledger,False,PROPOSE_REVIEW_MIRROR,
outputs/full104_v014_20260826/03_phase2_state_derivation_v1/multiview_features_level3/PHASE2_MULTIVIEW_FEATURE_MANIFEST.csv,948,ecaf8e96a4c041765e5702f9fe0034e13b71a36d60d2056e647f0e9c17dc0107,2026-08-28T14:11:00+00:00,.csv,False,False,IGNORED,,FULL104,HISTORICAL_AUTHORITY,True,False,REVIEW_SAFE,False,True,,PROPOSE_REVIEW_MIRROR,compact conclusion-bearing/review authority,docs/history/full104_v014_20260826/03_phase2_state_derivation_v1/multiview_features_level3/PHASE2_MULTIVIEW_FEATURE_MANIFEST.csv,RECOVERED_HISTORICAL_BYTES__BACKFILLED_20260902,EXACT_LOCAL_BYTES,,1_recovered_historical_authority_ledger,False,PROPOSE_REVIEW_MIRROR,
outputs/full104_v014_20260826/03_phase2_state_derivation_v1/feature_matrix_level3/PHASE2_FEATURE_MATRIX_MANIFEST.csv,902,9cce979b0702cd94a65fbca2f961329c9affc204b79648156653064c8f957d80,2026-08-28T15:10:14+00:00,.csv,False,False,IGNORED,,FULL104,HISTORICAL_AUTHORITY,True,False,REVIEW_SAFE,False,True,,PROPOSE_REVIEW_MIRROR,compact conclusion-bearing/review authority,docs/history/full104_v014_20260826/03_phase2_state_derivation_v1/feature_matrix_level3/PHASE2_FEATURE_MATRIX_MANIFEST.csv,RECOVERED_HISTORICAL_BYTES__BACKFILLED_20260902,EXACT_LOCAL_BYTES,,1_recovered_historical_authority_ledger,False,PROPOSE_REVIEW_MIRROR,
outputs/full104_v014_20260826/03_phase2_state_derivation_v1/feature_matrix_level3/PHASE2_FEATURE_MATRIX_PACKAGE_MANIFEST.csv,777,aed7ad0acebe4b5f13f8d6222e88c98c4376999810447331151ab023747a4af3,2026-08-28T15:10:14+00:00,.csv,False,False,IGNORED,,FULL104,HISTORICAL_AUTHORITY,True,False,REVIEW_SAFE,False,True,,PROPOSE_REVIEW_MIRROR,compact conclusion-bearing/review authority,docs/history/full104_v014_20260826/03_phase2_state_derivation_v1/feature_matrix_level3/PHASE2_FEATURE_MATRIX_PACKAGE_MANIFEST.csv,RECOVERED_HISTORICAL_BYTES__BACKFILLED_20260902,EXACT_LOCAL_BYTES,,1_recovered_historical_authority_ledger,False,PROPOSE_REVIEW_MIRROR,
outputs/full104_v014_20260826/03_phase2_state_derivation_v1/shared_analytic_level3_v1/SHARED_SUFFICIENT_STATISTICS_MANIFEST.csv,1361,bbe5d336e7e7b770ed992d27e7608227bfd005a479d1974fe925ac44f8006f53,2026-08-28T15:25:32+00:00,.csv,False,False,IGNORED,,FULL104,HISTORICAL_AUTHORITY,True,False,REVIEW_SAFE,False,True,,PROPOSE_REVIEW_MIRROR,compact conclusion-bearing/review authority,docs/history/full104_v014_20260826/03_phase2_state_derivation_v1/shared_analytic_level3_v1/SHARED_SUFFICIENT_STATISTICS_MANIFEST.csv,RECOVERED_HISTORICAL_BYTES__BACKFILLED_20260902,EXACT_LOCAL_BYTES,,1_recovered_historical_authority_ledger,False,PROPOSE_REVIEW_MIRROR,
outputs/full104_v014_20260826/03_phase2_state_derivation_v1/shared_analytic_level3_v1/SHARED_LEVEL3_ANALYTIC_DIAGNOSTIC_MANIFEST.csv,2538,8368b255ed06e49a029363e495086b95f7d1496f7f2ecc5937aece9dd1ef0e22,2026-08-28T15:25:32+00:00,.csv,False,False,IGNORED,,FULL104,HISTORICAL_AUTHORITY,True,False,REVIEW_SAFE,False,True,,PROPOSE_REVIEW_MIRROR,compact conclusion-bearing/review authority,docs/history/full104_v014_20260826/03_phase2_state_derivation_v1/shared_analytic_level3_v1/SHARED_LEVEL3_ANALYTIC_DIAGNOSTIC_MANIFEST.csv,RECOVERED_HISTORICAL_BYTES__BACKFILLED_20260902,EXACT_LOCAL_BYTES,,1_recovered_historical_authority_ledger,False,PROPOSE_REVIEW_MIRROR,
outputs/full104_v014_20260826/03_phase2_state_derivation_v1/shared_empirical_level3_v1/SHARED_NULL_MANIFEST.csv,537,99a3cf6cb67b88a64e98ae3b882efebda1f06219f91d35f7f1a8f738a93f4577,2026-08-28T15:33:08+00:00,.csv,False,False,IGNORED,,FULL104,HISTORICAL_AUTHORITY,True,False,REVIEW_SAFE,False,True,,PROPOSE_REVIEW_MIRROR,compact conclusion-bearing/review authority,docs/history/full104_v014_20260826/03_phase2_state_derivation_v1/shared_empirical_level3_v1/SHARED_NULL_MANIFEST.csv,RECOVERED_HISTORICAL_BYTES__BACKFILLED_20260902,EXACT_LOCAL_BYTES,,1_recovered_historical_authority_ledger,False,PROPOSE_REVIEW_MIRROR,
