class_name,panel,K,depth_bin_geometry_r,null_p95,null_p99,exact_p
Neuronal: Glutamatergic,0,8,0.9602554078005745,0.6955777552983525,0.8113998340751393,4.960194439622033e-05
Neuronal: Glutamatergic,1,8,0.9513790379378354,0.6509288643452605,0.7864748145790891,4.960194439622033e-05
Neuronal: Glutamatergic,2,8,0.978550424537161,0.6877004494823773,0.7810025933403749,4.960194439622033e-05
Neuronal: Glutamatergic,3,8,0.9783085412794825,0.7054785974521812,0.8081189166499188,4.960194439622033e-05
Neuronal: GABAergic,0,8,0.9529063420064283,0.6900092163739919,0.8087730478061822,7.44029165943305e-05
Neuronal: GABAergic,1,8,0.9757718084796693,0.6064662669604244,0.7694586090476189,4.960194439622033e-05
Neuronal: GABAergic,2,8,0.9647928074328135,0.6718362365785442,0.8332566938303102,7.44029165943305e-05
Neuronal: GABAergic,3,8,0.9826987464920327,0.6813253627250042,0.839493773215082,4.960194439622033e-05
