source_partition,exact_source_donor_id,donor_field_name,sample_field,tissue_or_cell_class_partition,cell_count,donor_appears_in_multiple_partitions,other_exact_person_field,explicit_alias_table_exists,complete_foundation_metadata,foundation_eligibility,exclusion_reason,identity_resolution_method,fuzzy_matching_used
data/external/v4/living_human/hvs/a9b5738d-997d-433f-8d86-12dbfc8f01fb.h5ad,H17.06.013,obs/donor_id,a9b5738d-997d-433f-8d86-12dbfc8f01fb,neocortex|Non-neuronal and Non-neural,129,True,,False,True,True,,exact_source_donor_id,False
data/external/v4/living_human/hvs/ab88770a-7a74-4da5-a166-d68f02d644f2.h5ad,H17.06.013,obs/donor_id,ab88770a-7a74-4da5-a166-d68f02d644f2,neocortex|Non-neuronal and Non-neural,218,True,,False,True,True,,exact_source_donor_id,False
data/external/v4/living_human/hvs/bb3c4200-5c1b-4f8a-a846-e021919b7241.h5ad,H17.06.013,obs/donor_id,bb3c4200-5c1b-4f8a-a846-e021919b7241,neocortex|Neuronal: GABAergic,82,True,,False,True,True,,exact_source_donor_id,False
data/external/v4/living_human/hvs/c3b47645-c927-4a0a-868f-eb7640ea3354.h5ad,H17.06.013,obs/donor_id,c3b47645-c927-4a0a-868f-eb7640ea3354,neocortex|Neuronal: Glutamatergic,532,True,,False,True,True,,exact_source_donor_id,False
data/external/v4/living_human/hvs/c5e9db26-7b51-4290-b721-dd540ac906b1.h5ad,H17.06.013,obs/donor_id,c5e9db26-7b51-4290-b721-dd540ac906b1,neocortex|Non-neuronal and Non-neural,32,True,,False,True,True,,exact_source_donor_id,False
data/external/v4/living_human/hvs/c9143d44-4c95-4f06-8edc-e03d3491ab97.h5ad,H17.06.013,obs/donor_id,c9143d44-4c95-4f06-8edc-e03d3491ab97,neocortex|Neuronal: Glutamatergic,522,True,,False,True,True,,exact_source_donor_id,False
data/external/v4/living_human/hvs/d1303087-592a-4c3d-aa3e-21de203927dc.h5ad,H17.06.013,obs/donor_id,d1303087-592a-4c3d-aa3e-21de203927dc,neocortex|Neuronal: GABAergic,468,True,,False,True,True,,exact_source_donor_id,False
data/external/v4/living_human/hvs/e813d04b-7833-4b02-b14f-0247d6128516.h5ad,H17.06.013,obs/donor_id,e813d04b-7833-4b02-b14f-0247d6128516,neocortex|Neuronal: GABAergic,22,True,,False,True,True,,exact_source_donor_id,False
data/external/v4/living_human/hvs/f8975a92-8ddb-4dde-adbe-977a4b3e4e96.h5ad,H17.06.013,obs/donor_id,f8975a92-8ddb-4dde-adbe-977a4b3e4e96,neocortex|Non-neuronal and Non-neural,2,True,,False,True,True,,exact_source_donor_id,False
data/external/v4/living_human/hvs/19cd530b-622c-4bd8-b738-dbf169412cb0.h5ad,H17.06.015,obs/donor_id,19cd530b-622c-4bd8-b738-dbf169412cb0,neocortex|Neuronal: GABAergic,43,True,,False,True,True,,exact_source_donor_id,False
data/external/v4/living_human/hvs/38374d1b-6549-4429-b59a-ff2706dacd96.h5ad,H17.06.015,obs/donor_id,38374d1b-6549-4429-b59a-ff2706dacd96,neocortex|Neuronal: Glutamatergic,133,True,,False,True,True,,exact_source_donor_id,False
data/external/v4/living_human/hvs/42c9001a-3a29-4952-aaa0-b55e73851a5c.h5ad,H17.06.015,obs/donor_id,42c9001a-3a29-4952-aaa0-b55e73851a5c,neocortex|Neuronal: Glutamatergic,7,True,,False,True,True,,exact_source_donor_id,False
data/external/v4/living_human/hvs/4afcaa14-e1c1-4b2b-b5af-c5b8936c3ddd.h5ad,H17.06.015,obs/donor_id,4afcaa14-e1c1-4b2b-b5af-c5b8936c3ddd,neocortex|Neuronal: GABAergic,187,True,,False,True,True,,exact_source_donor_id,False
data/external/v4/living_human/hvs/57f3c92b-a07a-41da-b660-88eb9f93c4c9.h5ad,H17.06.015,obs/donor_id,57f3c92b-a07a-41da-b660-88eb9f93c4c9,neocortex|Neuronal: Glutamatergic,1084,True,,False,True,True,,exact_source_donor_id,False
data/external/v4/living_human/hvs/5e9da577-f665-44af-b9b4-fa0d5ad1964d.h5ad,H17.06.015,obs/donor_id,5e9da577-f665-44af-b9b4-fa0d5ad1964d,neocortex|Neuronal: GABAergic,1,True,,False,True,True,,exact_source_donor_id,False
data/external/v4/living_human/hvs/5fff0955-173e-407d-b160-64f513ca6db6.h5ad,H17.06.015,obs/donor_id,5fff0955-173e-407d-b160-64f513ca6db6,neocortex|Neuronal: GABAergic,298,True,,False,True,True,,exact_source_donor_id,False
data/external/v4/living_human/hvs/6201fd7d-f35b-4487-bace-99426881237b.h5ad,H17.06.015,obs/donor_id,6201fd7d-f35b-4487-bace-99426881237b,neocortex|Neuronal: Glutamatergic,65,True,,False,True,True,,exact_source_donor_id,False
data/external/v4/living_human/hvs/77dc6994-2777-4fad-a445-4ff7d143a682.h5ad,H17.06.015,obs/donor_id,77dc6994-2777-4fad-a445-4ff7d143a682,neocortex|Neuronal: Glutamatergic,96,True,,False,True,True,,exact_source_donor_id,False
data/external/v4/living_human/hvs/7958eba0-1d79-42e3-8947-a198f98578f2.h5ad,H17.06.015,obs/donor_id,7958eba0-1d79-42e3-8947-a198f98578f2,neocortex|Neuronal: GABAergic,8,True,,False,True,True,,exact_source_donor_id,False
data/external/v4/living_human/hvs/7b96819c-598c-47a1-9cea-f410fc0c37fa.h5ad,H17.06.015,obs/donor_id,7b96819c-598c-47a1-9cea-f410fc0c37fa,neocortex|Non-neuronal and Non-neural,898,True,,False,True,True,,exact_source_donor_id,False
data/external/v4/living_human/hvs/7be9f52d-7eef-4bdd-a0ba-c8f2d4986551.h5ad,H17.06.015,obs/donor_id,7be9f52d-7eef-4bdd-a0ba-c8f2d4986551,neocortex|Neuronal: Glutamatergic,249,True,,False,True,True,,exact_source_donor_id,False
data/external/v4/living_human/hvs/8dfadc37-e19c-4d4b-80d8-cee48e732bcf.h5ad,H17.06.015,obs/donor_id,8dfadc37-e19c-4d4b-80d8-cee48e732bcf,neocortex|Neuronal: GABAergic,21,True,,False,True,True,,exact_source_donor_id,False
data/external/v4/living_human/hvs/900faaa3-adec-4fd9-81b0-1e90a2ab256f.h5ad,H17.06.015,obs/donor_id,900faaa3-adec-4fd9-81b0-1e90a2ab256f,neocortex|Non-neuronal and Non-neural,25,True,,False,True,True,,exact_source_donor_id,False
data/external/v4/living_human/hvs/9adebd17-bc24-47b6-acdb-0db488bc602d.h5ad,H17.06.015,obs/donor_id,9adebd17-bc24-47b6-acdb-0db488bc602d,neocortex|Neuronal: Glutamatergic,42,True,,False,True,True,,exact_source_donor_id,False
data/external/v4/living_human/hvs/a9b5738d-997d-433f-8d86-12dbfc8f01fb.h5ad,H17.06.015,obs/donor_id,a9b5738d-997d-433f-8d86-12dbfc8f01fb,neocortex|Non-neuronal and Non-neural,116,True,,False,True,True,,exact_source_donor_id,False
data/external/v4/living_human/hvs/ab88770a-7a74-4da5-a166-d68f02d644f2.h5ad,H17.06.015,obs/donor_id,ab88770a-7a74-4da5-a166-d68f02d644f2,neocortex|Non-neuronal and Non-neural,71,True,,False,True,True,,exact_source_donor_id,False
data/external/v4/living_human/hvs/bb3c4200-5c1b-4f8a-a846-e021919b7241.h5ad,H17.06.015,obs/donor_id,bb3c4200-5c1b-4f8a-a846-e021919b7241,neocortex|Neuronal: GABAergic,79,True,,False,True,True,,exact_source_donor_id,False
data/external/v4/living_human/hvs/c3b47645-c927-4a0a-868f-eb7640ea3354.h5ad,H17.06.015,obs/donor_id,c3b47645-c927-4a0a-868f-eb7640ea3354,neocortex|Neuronal: Glutamatergic,368,True,,False,True,True,,exact_source_donor_id,False
data/external/v4/living_human/hvs/c5e9db26-7b51-4290-b721-dd540ac906b1.h5ad,H17.06.015,obs/donor_id,c5e9db26-7b51-4290-b721-dd540ac906b1,neocortex|Non-neuronal and Non-neural,80,True,,False,True,True,,exact_source_donor_id,False
data/external/v4/living_human/hvs/c9143d44-4c95-4f06-8edc-e03d3491ab97.h5ad,H17.06.015,obs/donor_id,c9143d44-4c95-4f06-8edc-e03d3491ab97,neocortex|Neuronal: Glutamatergic,466,True,,False,True,True,,exact_source_donor_id,False
data/external/v4/living_human/hvs/d1303087-592a-4c3d-aa3e-21de203927dc.h5ad,H17.06.015,obs/donor_id,d1303087-592a-4c3d-aa3e-21de203927dc,neocortex|Neuronal: GABAergic,292,True,,False,True,True,,exact_source_donor_id,False
data/external/v4/living_human/hvs/e813d04b-7833-4b02-b14f-0247d6128516.h5ad,H17.06.015,obs/donor_id,e813d04b-7833-4b02-b14f-0247d6128516,neocortex|Neuronal: GABAergic,31,True,,False,True,True,,exact_source_donor_id,False
data/external/v4/living_human/hvs/f8975a92-8ddb-4dde-adbe-977a4b3e4e96.h5ad,H17.06.015,obs/donor_id,f8975a92-8ddb-4dde-adbe-977a4b3e4e96,neocortex|Non-neuronal and Non-neural,26,True,,False,True,True,,exact_source_donor_id,False
data/external/v4/living_human/hvs/19cd530b-622c-4bd8-b738-dbf169412cb0.h5ad,H17.26.003,obs/donor_id,19cd530b-622c-4bd8-b738-dbf169412cb0,neocortex|Neuronal: GABAergic,132,True,,False,True,True,,exact_source_donor_id,False
data/external/v4/living_human/hvs/38374d1b-6549-4429-b59a-ff2706dacd96.h5ad,H17.26.003,obs/donor_id,38374d1b-6549-4429-b59a-ff2706dacd96,neocortex|Neuronal: Glutamatergic,158,True,,False,True,True,,exact_source_donor_id,False
data/external/v4/living_human/hvs/42c9001a-3a29-4952-aaa0-b55e73851a5c.h5ad,H17.26.003,obs/donor_id,42c9001a-3a29-4952-aaa0-b55e73851a5c,neocortex|Neuronal: Glutamatergic,6,True,,False,True,True,,exact_source_donor_id,False
data/external/v4/living_human/hvs/4afcaa14-e1c1-4b2b-b5af-c5b8936c3ddd.h5ad,H17.26.003,obs/donor_id,4afcaa14-e1c1-4b2b-b5af-c5b8936c3ddd,neocortex|Neuronal: GABAergic,401,True,,False,True,True,,exact_source_donor_id,False
data/external/v4/living_human/hvs/57f3c92b-a07a-41da-b660-88eb9f93c4c9.h5ad,H17.26.003,obs/donor_id,57f3c92b-a07a-41da-b660-88eb9f93c4c9,neocortex|Neuronal: Glutamatergic,1193,True,,False,True,True,,exact_source_donor_id,False
data/external/v4/living_human/hvs/5e9da577-f665-44af-b9b4-fa0d5ad1964d.h5ad,H17.26.003,obs/donor_id,5e9da577-f665-44af-b9b4-fa0d5ad1964d,neocortex|Neuronal: GABAergic,4,True,,False,True,True,,exact_source_donor_id,False
data/external/v4/living_human/hvs/5fff0955-173e-407d-b160-64f513ca6db6.h5ad,H17.26.003,obs/donor_id,5fff0955-173e-407d-b160-64f513ca6db6,neocortex|Neuronal: GABAergic,497,True,,False,True,True,,exact_source_donor_id,False
data/external/v4/living_human/hvs/6201fd7d-f35b-4487-bace-99426881237b.h5ad,H17.26.003,obs/donor_id,6201fd7d-f35b-4487-bace-99426881237b,neocortex|Neuronal: Glutamatergic,120,True,,False,True,True,,exact_source_donor_id,False
data/external/v4/living_human/hvs/77dc6994-2777-4fad-a445-4ff7d143a682.h5ad,H17.26.003,obs/donor_id,77dc6994-2777-4fad-a445-4ff7d143a682,neocortex|Neuronal: Glutamatergic,158,True,,False,True,True,,exact_source_donor_id,False
data/external/v4/living_human/hvs/7958eba0-1d79-42e3-8947-a198f98578f2.h5ad,H17.26.003,obs/donor_id,7958eba0-1d79-42e3-8947-a198f98578f2,neocortex|Neuronal: GABAergic,14,True,,False,True,True,,exact_source_donor_id,False
data/external/v4/living_human/hvs/7b96819c-598c-47a1-9cea-f410fc0c37fa.h5ad,H17.26.003,obs/donor_id,7b96819c-598c-47a1-9cea-f410fc0c37fa,neocortex|Non-neuronal and Non-neural,291,True,,False,True,True,,exact_source_donor_id,False
data/external/v4/living_human/hvs/7be9f52d-7eef-4bdd-a0ba-c8f2d4986551.h5ad,H17.26.003,obs/donor_id,7be9f52d-7eef-4bdd-a0ba-c8f2d4986551,neocortex|Neuronal: Glutamatergic,385,True,,False,True,True,,exact_source_donor_id,False
data/external/v4/living_human/hvs/8dfadc37-e19c-4d4b-80d8-cee48e732bcf.h5ad,H17.26.003,obs/donor_id,8dfadc37-e19c-4d4b-80d8-cee48e732bcf,neocortex|Neuronal: GABAergic,40,True,,False,True,True,,exact_source_donor_id,False
data/external/v4/living_human/hvs/9adebd17-bc24-47b6-acdb-0db488bc602d.h5ad,H17.26.003,obs/donor_id,9adebd17-bc24-47b6-acdb-0db488bc602d,neocortex|Neuronal: Glutamatergic,119,True,,False,True,True,,exact_source_donor_id,False
data/external/v4/living_human/hvs/a9b5738d-997d-433f-8d86-12dbfc8f01fb.h5ad,H17.26.003,obs/donor_id,a9b5738d-997d-433f-8d86-12dbfc8f01fb,neocortex|Non-neuronal and Non-neural,123,True,,False,True,True,,exact_source_donor_id,False
data/external/v4/living_human/hvs/ab88770a-7a74-4da5-a166-d68f02d644f2.h5ad,H17.26.003,obs/donor_id,ab88770a-7a74-4da5-a166-d68f02d644f2,neocortex|Non-neuronal and Non-neural,77,True,,False,True,True,,exact_source_donor_id,False
data/external/v4/living_human/hvs/bb3c4200-5c1b-4f8a-a846-e021919b7241.h5ad,H17.26.003,obs/donor_id,bb3c4200-5c1b-4f8a-a846-e021919b7241,neocortex|Neuronal: GABAergic,124,True,,False,True,True,,exact_source_donor_id,False
data/external/v4/living_human/hvs/c3b47645-c927-4a0a-868f-eb7640ea3354.h5ad,H17.26.003,obs/donor_id,c3b47645-c927-4a0a-868f-eb7640ea3354,neocortex|Neuronal: Glutamatergic,583,True,,False,True,True,,exact_source_donor_id,False
data/external/v4/living_human/hvs/c9143d44-4c95-4f06-8edc-e03d3491ab97.h5ad,H17.26.003,obs/donor_id,c9143d44-4c95-4f06-8edc-e03d3491ab97,neocortex|Neuronal: Glutamatergic,574,True,,False,True,True,,exact_source_donor_id,False
data/external/v4/living_human/hvs/d1303087-592a-4c3d-aa3e-21de203927dc.h5ad,H17.26.003,obs/donor_id,d1303087-592a-4c3d-aa3e-21de203927dc,neocortex|Neuronal: GABAergic,621,True,,False,True,True,,exact_source_donor_id,False
data/external/v4/living_human/hvs/e813d04b-7833-4b02-b14f-0247d6128516.h5ad,H17.26.003,obs/donor_id,e813d04b-7833-4b02-b14f-0247d6128516,neocortex|Neuronal: GABAergic,28,True,,False,True,True,,exact_source_donor_id,False
data/external/v4/living_human/hvs/19cd530b-622c-4bd8-b738-dbf169412cb0.h5ad,H17.26.005,obs/donor_id,19cd530b-622c-4bd8-b738-dbf169412cb0,neocortex|Neuronal: GABAergic,35,True,,False,True,True,,exact_source_donor_id,False
data/external/v4/living_human/hvs/38374d1b-6549-4429-b59a-ff2706dacd96.h5ad,H17.26.005,obs/donor_id,38374d1b-6549-4429-b59a-ff2706dacd96,neocortex|Neuronal: Glutamatergic,146,True,,False,True,True,,exact_source_donor_id,False
data/external/v4/living_human/hvs/42c9001a-3a29-4952-aaa0-b55e73851a5c.h5ad,H17.26.005,obs/donor_id,42c9001a-3a29-4952-aaa0-b55e73851a5c,neocortex|Neuronal: Glutamatergic,4,True,,False,True,True,,exact_source_donor_id,False
data/external/v4/living_human/hvs/4afcaa14-e1c1-4b2b-b5af-c5b8936c3ddd.h5ad,H17.26.005,obs/donor_id,4afcaa14-e1c1-4b2b-b5af-c5b8936c3ddd,neocortex|Neuronal: GABAergic,173,True,,False,True,True,,exact_source_donor_id,False
data/external/v4/living_human/hvs/57f3c92b-a07a-41da-b660-88eb9f93c4c9.h5ad,H17.26.005,obs/donor_id,57f3c92b-a07a-41da-b660-88eb9f93c4c9,neocortex|Neuronal: Glutamatergic,1127,True,,False,True,True,,exact_source_donor_id,False
data/external/v4/living_human/hvs/5e9da577-f665-44af-b9b4-fa0d5ad1964d.h5ad,H17.26.005,obs/donor_id,5e9da577-f665-44af-b9b4-fa0d5ad1964d,neocortex|Neuronal: GABAergic,5,True,,False,True,True,,exact_source_donor_id,False
data/external/v4/living_human/hvs/5fff0955-173e-407d-b160-64f513ca6db6.h5ad,H17.26.005,obs/donor_id,5fff0955-173e-407d-b160-64f513ca6db6,neocortex|Neuronal: GABAergic,187,True,,False,True,True,,exact_source_donor_id,False
data/external/v4/living_human/hvs/6201fd7d-f35b-4487-bace-99426881237b.h5ad,H17.26.005,obs/donor_id,6201fd7d-f35b-4487-bace-99426881237b,neocortex|Neuronal: Glutamatergic,40,True,,False,True,True,,exact_source_donor_id,False
data/external/v4/living_human/hvs/77dc6994-2777-4fad-a445-4ff7d143a682.h5ad,H17.26.005,obs/donor_id,77dc6994-2777-4fad-a445-4ff7d143a682,neocortex|Neuronal: Glutamatergic,113,True,,False,True,True,,exact_source_donor_id,False
data/external/v4/living_human/hvs/7958eba0-1d79-42e3-8947-a198f98578f2.h5ad,H17.26.005,obs/donor_id,7958eba0-1d79-42e3-8947-a198f98578f2,neocortex|Neuronal: GABAergic,19,True,,False,True,True,,exact_source_donor_id,False
data/external/v4/living_human/hvs/7b96819c-598c-47a1-9cea-f410fc0c37fa.h5ad,H17.26.005,obs/donor_id,7b96819c-598c-47a1-9cea-f410fc0c37fa,neocortex|Non-neuronal and Non-neural,67,True,,False,True,True,,exact_source_donor_id,False
data/external/v4/living_human/hvs/7be9f52d-7eef-4bdd-a0ba-c8f2d4986551.h5ad,H17.26.005,obs/donor_id,7be9f52d-7eef-4bdd-a0ba-c8f2d4986551,neocortex|Neuronal: Glutamatergic,267,True,,False,True,True,,exact_source_donor_id,False
data/external/v4/living_human/hvs/8dfadc37-e19c-4d4b-80d8-cee48e732bcf.h5ad,H17.26.005,obs/donor_id,8dfadc37-e19c-4d4b-80d8-cee48e732bcf,neocortex|Neuronal: GABAergic,25,True,,False,True,True,,exact_source_donor_id,False
data/external/v4/living_human/hvs/900faaa3-adec-4fd9-81b0-1e90a2ab256f.h5ad,H17.26.005,obs/donor_id,900faaa3-adec-4fd9-81b0-1e90a2ab256f,neocortex|Non-neuronal and Non-neural,1,True,,False,True,True,,exact_source_donor_id,False
data/external/v4/living_human/hvs/9adebd17-bc24-47b6-acdb-0db488bc602d.h5ad,H17.26.005,obs/donor_id,9adebd17-bc24-47b6-acdb-0db488bc602d,neocortex|Neuronal: Glutamatergic,47,True,,False,True,True,,exact_source_donor_id,False
data/external/v4/living_human/hvs/a9b5738d-997d-433f-8d86-12dbfc8f01fb.h5ad,H17.26.005,obs/donor_id,a9b5738d-997d-433f-8d86-12dbfc8f01fb,neocortex|Non-neuronal and Non-neural,22,True,,False,True,True,,exact_source_donor_id,False
data/external/v4/living_human/hvs/ab88770a-7a74-4da5-a166-d68f02d644f2.h5ad,H17.26.005,obs/donor_id,ab88770a-7a74-4da5-a166-d68f02d644f2,neocortex|Non-neuronal and Non-neural,21,True,,False,True,True,,exact_source_donor_id,False
data/external/v4/living_human/hvs/bb3c4200-5c1b-4f8a-a846-e021919b7241.h5ad,H17.26.005,obs/donor_id,bb3c4200-5c1b-4f8a-a846-e021919b7241,neocortex|Neuronal: GABAergic,55,True,,False,True,True,,exact_source_donor_id,False
data/external/v4/living_human/hvs/c3b47645-c927-4a0a-868f-eb7640ea3354.h5ad,H17.26.005,obs/donor_id,c3b47645-c927-4a0a-868f-eb7640ea3354,neocortex|Neuronal: Glutamatergic,273,True,,False,True,True,,exact_source_donor_id,False
data/external/v4/living_human/hvs/c5e9db26-7b51-4290-b721-dd540ac906b1.h5ad,H17.26.005,obs/donor_id,c5e9db26-7b51-4290-b721-dd540ac906b1,neocortex|Non-neuronal and Non-neural,18,True,,False,True,True,,exact_source_donor_id,False
data/external/v4/living_human/hvs/c9143d44-4c95-4f06-8edc-e03d3491ab97.h5ad,H17.26.005,obs/donor_id,c9143d44-4c95-4f06-8edc-e03d3491ab97,neocortex|Neuronal: Glutamatergic,349,True,,False,True,True,,exact_source_donor_id,False
data/external/v4/living_human/hvs/d1303087-592a-4c3d-aa3e-21de203927dc.h5ad,H17.26.005,obs/donor_id,d1303087-592a-4c3d-aa3e-21de203927dc,neocortex|Neuronal: GABAergic,230,True,,False,True,True,,exact_source_donor_id,False
data/external/v4/living_human/hvs/e813d04b-7833-4b02-b14f-0247d6128516.h5ad,H17.26.005,obs/donor_id,e813d04b-7833-4b02-b14f-0247d6128516,neocortex|Neuronal: GABAergic,8,True,,False,True,True,,exact_source_donor_id,False
data/external/v4/living_human/hvs/f8975a92-8ddb-4dde-adbe-977a4b3e4e96.h5ad,H17.26.005,obs/donor_id,f8975a92-8ddb-4dde-adbe-977a4b3e4e96,neocortex|Non-neuronal and Non-neural,4,True,,False,True,True,,exact_source_donor_id,False
data/external/v4/living_human/hvs/19cd530b-622c-4bd8-b738-dbf169412cb0.h5ad,H18.03.002,obs/donor_id,19cd530b-622c-4bd8-b738-dbf169412cb0,neocortex|Neuronal: GABAergic,34,True,,False,True,True,,exact_source_donor_id,False
data/external/v4/living_human/hvs/38374d1b-6549-4429-b59a-ff2706dacd96.h5ad,H18.03.002,obs/donor_id,38374d1b-6549-4429-b59a-ff2706dacd96,neocortex|Neuronal: Glutamatergic,213,True,,False,True,True,,exact_source_donor_id,False
data/external/v4/living_human/hvs/42c9001a-3a29-4952-aaa0-b55e73851a5c.h5ad,H18.03.002,obs/donor_id,42c9001a-3a29-4952-aaa0-b55e73851a5c,neocortex|Neuronal: Glutamatergic,5,True,,False,True,True,,exact_source_donor_id,False
data/external/v4/living_human/hvs/4afcaa14-e1c1-4b2b-b5af-c5b8936c3ddd.h5ad,H18.03.002,obs/donor_id,4afcaa14-e1c1-4b2b-b5af-c5b8936c3ddd,neocortex|Neuronal: GABAergic,243,True,,False,True,True,,exact_source_donor_id,False
data/external/v4/living_human/hvs/57f3c92b-a07a-41da-b660-88eb9f93c4c9.h5ad,H18.03.002,obs/donor_id,57f3c92b-a07a-41da-b660-88eb9f93c4c9,neocortex|Neuronal: Glutamatergic,734,True,,False,True,True,,exact_source_donor_id,False
data/external/v4/living_human/hvs/5e9da577-f665-44af-b9b4-fa0d5ad1964d.h5ad,H18.03.002,obs/donor_id,5e9da577-f665-44af-b9b4-fa0d5ad1964d,neocortex|Neuronal: GABAergic,11,True,,False,True,True,,exact_source_donor_id,False
data/external/v4/living_human/hvs/5fff0955-173e-407d-b160-64f513ca6db6.h5ad,H18.03.002,obs/donor_id,5fff0955-173e-407d-b160-64f513ca6db6,neocortex|Neuronal: GABAergic,172,True,,False,True,True,,exact_source_donor_id,False
data/external/v4/living_human/hvs/6201fd7d-f35b-4487-bace-99426881237b.h5ad,H18.03.002,obs/donor_id,6201fd7d-f35b-4487-bace-99426881237b,neocortex|Neuronal: Glutamatergic,33,True,,False,True,True,,exact_source_donor_id,False
data/external/v4/living_human/hvs/77dc6994-2777-4fad-a445-4ff7d143a682.h5ad,H18.03.002,obs/donor_id,77dc6994-2777-4fad-a445-4ff7d143a682,neocortex|Neuronal: Glutamatergic,112,True,,False,True,True,,exact_source_donor_id,False
data/external/v4/living_human/hvs/7958eba0-1d79-42e3-8947-a198f98578f2.h5ad,H18.03.002,obs/donor_id,7958eba0-1d79-42e3-8947-a198f98578f2,neocortex|Neuronal: GABAergic,10,True,,False,True,True,,exact_source_donor_id,False
data/external/v4/living_human/hvs/7b96819c-598c-47a1-9cea-f410fc0c37fa.h5ad,H18.03.002,obs/donor_id,7b96819c-598c-47a1-9cea-f410fc0c37fa,neocortex|Non-neuronal and Non-neural,695,True,,False,True,True,,exact_source_donor_id,False
data/external/v4/living_human/hvs/7be9f52d-7eef-4bdd-a0ba-c8f2d4986551.h5ad,H18.03.002,obs/donor_id,7be9f52d-7eef-4bdd-a0ba-c8f2d4986551,neocortex|Neuronal: Glutamatergic,223,True,,False,True,True,,exact_source_donor_id,False
data/external/v4/living_human/hvs/8dfadc37-e19c-4d4b-80d8-cee48e732bcf.h5ad,H18.03.002,obs/donor_id,8dfadc37-e19c-4d4b-80d8-cee48e732bcf,neocortex|Neuronal: GABAergic,12,True,,False,True,True,,exact_source_donor_id,False
data/external/v4/living_human/hvs/900faaa3-adec-4fd9-81b0-1e90a2ab256f.h5ad,H18.03.002,obs/donor_id,900faaa3-adec-4fd9-81b0-1e90a2ab256f,neocortex|Non-neuronal and Non-neural,5,True,,False,True,True,,exact_source_donor_id,False
data/external/v4/living_human/hvs/9adebd17-bc24-47b6-acdb-0db488bc602d.h5ad,H18.03.002,obs/donor_id,9adebd17-bc24-47b6-acdb-0db488bc602d,neocortex|Neuronal: Glutamatergic,46,True,,False,True,True,,exact_source_donor_id,False
data/external/v4/living_human/hvs/a9b5738d-997d-433f-8d86-12dbfc8f01fb.h5ad,H18.03.002,obs/donor_id,a9b5738d-997d-433f-8d86-12dbfc8f01fb,neocortex|Non-neuronal and Non-neural,43,True,,False,True,True,,exact_source_donor_id,False
