belief_factor_r2,coordinate_variance_error_spearman,diagonalized_factor_r2,diagonalized_nll,family,full_nll,gaussian_severe_fraction,joint_scale_diagonalized,joint_scale_full,marginal_coverage_1_96sigma,marginal_coverage_1sigma,marginal_mse_to_predicted_variance,marginal_standardized_variance,prior_nll,raw_factor_r2,uncertainty_error_spearman,view,visible_factor_r2
0.8851677179336548,0.802830159664154,0.8851677179336548,0.6734427213668823,RANDOM_40,0.6734448671340942,0.0,0.9645298719406128,0.9643390774726868,0.952563464641571,0.702349841594696,0.9535122513771057,0.9574667811393738,0.6964489221572876,0.8851689100265503,0.9276111721992493,0,0.8851670026779175
0.8845432996749878,0.7685251235961914,0.8845432996749878,0.6782436966896057,RANDOM_40,0.678246796131134,0.0,0.9741067886352539,0.9739176630973816,0.950408935546875,0.70208740234375,0.9600849151611328,0.9676739573478699,0.7008010149002075,0.8845392465591431,0.9341561794281006,1,0.8845424652099609
0.8830773234367371,0.8058185577392578,0.8830773234367371,0.6735893487930298,RANDOM_40,0.673589289188385,0.0,0.9648507237434387,0.9646555781364441,0.951855480670929,0.701550304889679,0.9560232758522034,0.9595400094985962,0.6952078938484192,0.883076548576355,0.9312747716903687,2,0.8830778002738953
0.8836187124252319,0.7405016422271729,0.8836187124252319,0.6855406761169434,RANDOM_40,0.6855410933494568,0.0,0.9887164235115051,0.9885223507881165,0.9494873285293579,0.697222888469696,0.9762365221977234,0.9800924062728882,0.7062724828720093,0.8836143612861633,0.9379736185073853,3,0.883618175983429
0.8583900332450867,0.4910728931427002,0.8583900332450867,0.789179801940918,COEXPRESSION_BLOCK_40,0.7891707420349121,0.0,1.1148054599761963,1.1145652532577515,0.9369751214981079,0.677258312702179,1.0824710130691528,1.0905410051345825,0.8322669267654419,0.8583948016166687,0.9468953609466553,0,0.8583881855010986
0.8612123727798462,0.47972869873046875,0.8612123727798462,0.7886037826538086,COEXPRESSION_BLOCK_40,0.7885912656784058,0.0,1.1136353015899658,1.1133878231048584,0.9367309808731079,0.67852783203125,1.0819653272628784,1.0896880626678467,0.8313642740249634,0.8612097501754761,0.9475950598716736,1,0.8612099289894104
0.8618602752685547,0.4632222354412079,0.8618602752685547,0.7894145846366882,COEXPRESSION_BLOCK_40,0.7894029021263123,0.0,1.1152719259262085,1.1150264739990234,0.93756103515625,0.676861584186554,1.0824259519577026,1.0912591218948364,0.8323332071304321,0.8618543148040771,0.9476610422134399,2,0.8618583083152771
0.8590511679649353,0.5074299573898315,0.8590511679649353,0.792637825012207,COEXPRESSION_BLOCK_40,0.7926262617111206,0.0,1.1216498613357544,1.1214044094085693,0.9364868402481079,0.676666259765625,1.0897023677825928,1.0973161458969116,0.8339805006980896,0.8590493202209473,0.9443832635879517,3,0.8590481281280518
