cell_id_hash,donor_id_hash,broad_family,annotation,dataset_id,matrix_id,technology,region,global_audit_frequency,within_family_audit_frequency,rna_local_isolation,ledger_local_isolation,pca_local_isolation,rep_local_isolation,rna_rare,ledger_rare,pca_rare,rep_rare,agreement_category,data_defined_candidate_only
0000b4789a3e884392db0c8679aa421018ae805da8f0af2528afd6b56b93a0c8,d8ebd2856212ce94ca5df295a610977852265c2d2207a6848b2cf82ee10370a3,Microglia / immune,Microglia-PVMSubclass,sea_ad_caudate_rna_all_2025,sea_ad_caudate_rna_all_2025,UNKNOWN / NOT PROVIDED,Human CaH,0.00024993751562109475,0.007042253521126761,0.6691552301247914,0.01773022203954977,0.32868538697560623,0.3119942863782247,True,False,False,False,RNA RARE / LEDGER NOT RARE,True
00a2237079a5e5826f5eac80f1ce2df1aada135c2599c6e364ad5991872e728b,6d3f6e2d0b06ddeb63a763ca670ac5ad2f5711647ecead3d275d123f11441dac,Microglia / immune,Microglia-PVMSubclass,sea_ad_caudate_rna_all_2025,sea_ad_caudate_rna_all_2025,UNKNOWN / NOT PROVIDED,Human CaH,0.00024993751562109475,0.007042253521126761,0.5627424478530884,0.018094751945703313,0.3710780998071035,0.3858863353729248,False,True,False,False,LEDGER RARE / RNA NOT RARE,True
0025b52d02331fcc8aaa6969934b11dab2ff655d9036fd5facdf62681a736845,13faf6f316047279b872b43f1c18a65360569502e36e5614e2d04a259f96c962,Microglia / immune,Microglia-PVMSubclass,sea_ad_caudate_rna_all_2025,sea_ad_caudate_rna_all_2025,UNKNOWN / NOT PROVIDED,Human CaH,0.00024993751562109475,0.007042253521126761,0.6261335025231043,0.017377212838719513,0.2873598754405975,0.2668870011965434,True,False,False,False,RNA RARE / LEDGER NOT RARE,True
004a7ecb68fc0ef608e1ab9fc57b959b60059e8a1826ad11df14350ae296b9e6,5286945a3f7846adccc0fc057fb4dc2bbe507186dee7aea26fd77970098e0f55,Microglia / immune,Microglia-PVMSubclass,sea_ad_caudate_rna_all_2025,sea_ad_caudate_rna_all_2025,UNKNOWN / NOT PROVIDED,Human CaH,0.00024993751562109475,0.007042253521126761,0.3005959252516429,0.010350479993973427,0.46825694044431054,0.4955168108145396,False,False,True,True,PCA RARE ONLY,True
01d0bb21f876317c15fdfbdd2d4c9eda00b5133b9c84dc266e0db19cc07e31ed,eac353b98e1103ccdbb965e633f341d51e9db1275d69797b9b7c9522352c50ad,OPCs,OPCSubclass,sea_ad_caudate_rna_all_2025,sea_ad_caudate_rna_all_2025,UNKNOWN / NOT PROVIDED,Human CaH,0.00024993751562109475,0.013157894736842105,0.5543295174837113,0.016946153933689367,0.47093306779861455,0.4664373427629471,True,True,False,False,RNA + LEDGER RARE / PCA NOT RARE,True
6fb66a4695dabcf4e778376363bea71fdbe5215ab73a946ce960ca104ea6139b,92f45a8b60e38a4a53101fa087650b44f39adc57045c0f033de1fb03ff164372,OPCs,OPC,NPH52,NPH52_exact_source_objects,snRNA-seq,brain / NOT FURTHER PROVIDED,0.00024993751562109475,0.013157894736842105,0.3621159633000691,0.011383434962515038,0.5876661737759907,0.6130530804395675,False,False,True,True,PCA RARE ONLY,True
0018c7ae24cad342e16aa7eb4b78e89e492b9b5c3f5ad70ca58127d13e418b3e,d8ebd2856212ce94ca5df295a610977852265c2d2207a6848b2cf82ee10370a3,Oligodendrocytes,OligodendrocyteSubclass,sea_ad_caudate_rna_all_2025,sea_ad_caudate_rna_all_2025,UNKNOWN / NOT PROVIDED,Human CaH,0.00024993751562109475,0.005376344086021506,0.5973322679599127,0.01780462967585683,0.29573839108149214,0.2897757768630982,True,True,False,False,RNA + LEDGER RARE / PCA NOT RARE,True
0013b33e840e1d562a1e5bc8613b14175fd76feb381e503400199d9cfefc920f,677e8aa7c21090a7bb793c7f6c3fa8ed7e2087bbb705058f59678cb36f8142d4,Oligodendrocytes,OligodendrocyteSubclass,sea_ad_caudate_rna_all_2025,sea_ad_caudate_rna_all_2025,UNKNOWN / NOT PROVIDED,Human CaH,0.00024993751562109475,0.005376344086021506,0.6166192293167114,0.016862569410360573,0.23750092784563703,0.22692227760950723,True,False,False,False,RNA RARE / LEDGER NOT RARE,True
e21d0f15cd0414d7b1f3c21f14f85c41d6b750e93abbaaac78c1060474482c06,e7354f5af7331954115c16dc2365fceff1ccfd9dded5f897a260b65ceafdc825,Oligodendrocytes,Oligo,NPH52,NPH52_exact_source_objects,snRNA-seq,brain / NOT FURTHER PROVIDED,0.00024993751562109475,0.005376344086021506,0.46414328614870703,0.01556872842403867,0.3620346903800964,0.22312595645586653,False,False,True,False,PCA RARE ONLY,True
8fdf81c6815313bc96b69e98cec04b1665b82aa5d9dc97f381012e89a4966708,de9642d61a67944f9879b84611c08e1aa181d3116dc8d46a46489714e3b4d61e,Oligodendrocytes,Oligo,NPH52,NPH52_exact_source_objects,snRNA-seq,brain / NOT FURTHER PROVIDED,0.00024993751562109475,0.005376344086021506,0.5183859407901764,0.016991576340300574,0.4946296264727911,0.32853801846504216,False,True,True,True,LEDGER RARE / RNA NOT RARE,True
6b6a04d7ce4743545a0cb04ba68117145bd6d151754f7c3f329afe98b14de3db,1411881e1d658bd83d2ec94ef985f9ebbe5e06400d2ca187f88af4a906f96f46,Other authorized families,Non-neuronal and Non-neural,HVS,HVS::f8975a92-8ddb-4dde-adbe-977a4b3e4e96,10x 3' v3,neocortex,0.00024993751562109475,0.0009765625,0.34517506559689837,0.012449964903264998,0.6319314668575923,0.6526477972666422,False,False,True,True,PCA RARE ONLY,True
57838f105d0cb4456cf7bfe9b9b643a08d2d6e91fef3d964d9c17ccc1aaf7deb,12a67adfdd500c1dcc405ec27303bf0419d5f161215e6b6de8b8e1ec1e179ec3,Other authorized families,Non-neuronal and Non-neural,HVS,HVS::f8975a92-8ddb-4dde-adbe-977a4b3e4e96,10x 3' v3,neocortex,0.00024993751562109475,0.0009765625,0.26233833432197573,0.009310764166437724,0.9159881836889933,0.9301555627180884,False,False,True,True,PCA RARE ONLY,True
15afee08ce57d9f23e89749826ebffb3ee415224b27af4332cbc5a8f0826da8f,ee58845eee6a168e41846c87ecec8829464c0c70277097a99dc88fe6f4546669,Other authorized families,Non-neuronal and Non-neural,HVS,HVS::ab88770a-7a74-4da5-a166-d68f02d644f2,10x 3' v3,neocortex,0.00024993751562109475,0.0009765625,0.2508562286694844,0.008789636013276647,0.9211105444274532,0.931307242566254,False,False,True,True,PCA RARE ONLY,True
7cb0da767c35c279414053f72b6de0294065a6824727b44b9845bef671d41599,c264aed2f5b5a233c0bfff401d1eb48abd03f4890f37d8cd0507c47d0927ac60,Other authorized families,Non-neuronal and Non-neural,HVS,HVS::c5e9db26-7b51-4290-b721-dd540ac906b1,10x 3' v3,neocortex,0.00024993751562109475,0.0009765625,0.25575310587882993,0.0090635331603377,0.8260821806887786,0.8344128472109635,False,False,True,True,PCA RARE ONLY,True
02ce8072d960ffba1a57638bf34bb293b409edc7472724a70ff6e182de3a65c5,f3d204af25756c92afab77c48e4b5dc6003f427e895cd434a614009472d4c4ce,Other authorized families,Non-neuronal and Non-neural,HVS,HVS::c5e9db26-7b51-4290-b721-dd540ac906b1,10x 3' v3,neocortex,0.00024993751562109475,0.0009765625,0.5202441583077113,0.01692759706139646,0.22557444572448726,0.22158098419507344,False,True,False,False,LEDGER RARE / RNA NOT RARE,True
6ec33b76a736da318fe0f2db66b6c810cc8d6737f9595923a793d96bdc4b67d3,f3d204af25756c92afab77c48e4b5dc6003f427e895cd434a614009472d4c4ce,Other authorized families,Non-neuronal and Non-neural,HVS,HVS::c5e9db26-7b51-4290-b721-dd540ac906b1,10x 3' v3,neocortex,0.00024993751562109475,0.0009765625,0.5445508817831675,0.017476825143775243,0.25401207407315574,0.25609098474184677,False,True,False,False,LEDGER RARE / RNA NOT RARE,True
a24c1bccf73cb9999f60382c5ebf3762ff3f2816062fde56fbf4af012b5483d6,5cd264db4709d1f2e7665cde0dd23d870472c6b1cc98707a336cab55c3e2696b,Other authorized families,Non-neuronal and Non-neural,HVS,HVS::c5e9db26-7b51-4290-b721-dd540ac906b1,10x 3' v3,neocortex,0.00024993751562109475,0.0009765625,0.5748750507831574,0.017281660579103297,0.2111813048521678,0.19311675429344177,False,True,False,False,LEDGER RARE / RNA NOT RARE,True
4e03581d125c66cddac0f2340cdfefd1a231c48b6ae7f37f8219fdb3bcf7d93e,d304cb3226115486c28dde7e7f3597c22ba22fa1ed7408439cfd1042eefa9e69,Other authorized families,Non-neuronal and Non-neural,HVS,HVS::a9b5738d-997d-433f-8d86-12dbfc8f01fb,10x 3' v3,neocortex,0.00024993751562109475,0.0009765625,0.24395565787951157,0.008950896053704915,0.6704173336426418,0.6909711663921674,False,False,True,True,PCA RARE ONLY,True
79e743ad497838112d5b890e35b9c834a5d4fd29b088a46e1f56827dbd7aaabb,c5b8af21c30fdf786af4826e5b159886812c5d8e069fbf985e33c73709916df1,Other authorized families,Non-neuronal and Non-neural,HVS,HVS::a9b5738d-997d-433f-8d86-12dbfc8f01fb,10x 3' v3,neocortex,0.00024993751562109475,0.0009765625,0.2588367223739624,0.009769756999704171,0.5954661399126053,0.6071391622225444,False,False,True,True,PCA RARE ONLY,True
23d43cf4d162dcdda9ded8c9a1ad288aac65c7570f21048ccf925917a1ee3f3a,898e0012ce7e03ca38af26d1c279988e5e0f4e24a0eeb52e222b17a43a9d4f4f,Other authorized families,Non-neuronal and Non-neural,HVS,HVS::a9b5738d-997d-433f-8d86-12dbfc8f01fb,10x 3' v3,neocortex,0.00024993751562109475,0.0009765625,0.23859058817227685,0.009039333681052142,0.6475641787052154,0.6687152902285258,False,False,True,True,PCA RARE ONLY,True
002ca42406b854971b84b8232461d09fa4a33e38d57584d15708d1a4e6c35325,b3e56745ed546036161e390e631c53c37d700673929a73e1cb7c82e05fa4aa16,Other authorized families,Non-neuronal and Non-neural,sea_ad_v1c_rna_final_2026,sea_ad_v1c_rna_final_2026,10xMulti,V1C,0.00024993751562109475,0.0009765625,0.6883494953314464,0.015364641438036841,0.2793372213840485,0.2802232404549917,True,False,False,False,RNA RARE / LEDGER NOT RARE,True
0029b4de140ec663a280bbbbcee486a20c1b076f77f38a3ad83d83360cb78a4d,0d7a5345cbc7a76bc71589b6fb74439209d9702b4643f587495274f595f300eb,Other authorized families,Non-neuronal and Non-neural,sea_ad_pfc_a9_rna_final_2026,sea_ad_pfc_a9_rna_final_2026,10Xv3.1,DFC,0.00024993751562109475,0.0009765625,0.5469490100940069,0.016927823761640814,0.20498415430386863,0.1984919130802154,False,True,False,False,LEDGER RARE / RNA NOT RARE,True
00d3792435756e80d9f059bfa8b7b8f61a078e6643ca850dd764c86cb1ec686c,21ee87c8140442bbdb6627a389d220675c9ba4853394fcfdd7e0d2f912ed973d,Other authorized families,Non-neuronal and Non-neural,sea_ad_pfc_a9_rna_final_2026,sea_ad_pfc_a9_rna_final_2026,10Xv3.1,DFC,0.00024993751562109475,0.0009765625,0.6092358976602554,0.015583048274338096,0.23958718379338584,0.22532626589139304,True,False,False,False,RNA RARE / LEDGER NOT RARE,True
006e2bf8f1c5aafd6dc8add78b263c772021ac299037a93fdfc7020b09470663,2815c8ad731339b857a050b893ae7b77f17ff5e57e880a8082a74ac2d32a6b9f,Other authorized families,Non-neuronal and Non-neural,sea_ad_pfc_a9_rna_final_2026,sea_ad_pfc_a9_rna_final_2026,10Xv3.1,DFC,0.00024993751562109475,0.0009765625,0.5239458670218786,0.017589239321454175,0.3084514955679576,0.3214604755242666,False,True,False,False,LEDGER RARE / RNA NOT RARE,True
00596a0e437508808ffd89db14d94a7b74bbf0b1e41f7d3be309e5a5004f3f7d,ee3027c99e5878bf1b078814a76a2ae2ced76a4b403894137c50216fff50c9bc,Other authorized families,Non-neuronal and Non-neural,sea_ad_fi_rna_final_2026,sea_ad_fi_rna_final_2026,10xMulti,FI,0.00024993751562109475,0.0009765625,0.6480612874031066,0.015740127119829528,0.18191261092821753,0.16882885098457334,True,False,False,False,RNA RARE / LEDGER NOT RARE,True
00435d3b3a67b380ae6531c70ed6deb8f100ad449175d3e15ea496d843cc95f8,5286945a3f7846adccc0fc057fb4dc2bbe507186dee7aea26fd77970098e0f55,Other authorized families,Non-neuronal and Non-neural,sea_ad_fi_rna_final_2026,sea_ad_fi_rna_final_2026,10xMulti,FI,0.00024993751562109475,0.0009765625,0.7130471587181091,0.015920158388435746,0.23420747319857282,0.21874201893806455,True,False,False,False,RNA RARE / LEDGER NOT RARE,True
01b5151039dc4e63c2530a0044d7fc8aa2de11dadedd610b8c150b4ca12b6423,9f2864b656be6b789ba6f47602206aad1fdc7d089be7bd77bc606ba615e8e9f9,Other authorized families,Non-neuronal and Non-neural,sea_ad_hip_rna_final_2026,sea_ad_hip_rna_final_2026,10xMulti,HIP,0.00024993751562109475,0.0009765625,0.608160337805748,0.016544289482202545,0.16799870928128557,0.16304303010304766,True,False,False,False,RNA RARE / LEDGER NOT RARE,True
01ac6688cf43f4b032ffa775ca567665804b93347a76e31d65c4ec26e20a314a,ce1d2afa1288bbbfbb833c52d0cf66f60d098adf72a826cd03bd3e19cce25248,Other authorized families,Non-neuronal and Non-neural,sea_ad_mec_rna_final_2026,sea_ad_mec_rna_final_2026,10Xv3.1,MEC,0.00024993751562109475,0.0009765625,0.6098796019951502,0.016785578779827115,0.23172164956728614,0.22453623612721763,True,False,False,False,RNA RARE / LEDGER NOT RARE,True
007f32b7ab84f36c5a30af72e878f58728763ccda5eb79cfd6787d3cfa4e7246,d5e4b8fd77ff5fff0a81ae789804eef6bb53d0231387e1e722f5d189bed9e358,Other authorized families,Non-neuronal and Non-neural,sea_ad_mec_rna_final_2026,sea_ad_mec_rna_final_2026,10Xv3.1,MEC,0.00024993751562109475,0.0009765625,0.5713987489541372,0.017281404483371787,0.2575069705645243,0.25534032980600996,False,True,False,False,LEDGER RARE / RNA NOT RARE,True
00900b0d726cc7f2f3fc40ae21482536d566b0200a7d2f5b9f9a6a94b5175fea,3aec5a6c60e9fcc5b6bc2d4b449ba0b5c9985417b33d49dbcebcc74e8725f736,Other authorized families,Non-neuronal and Non-neural,sea_ad_mec_rna_final_2026,sea_ad_mec_rna_final_2026,10Xv3.1,MEC,0.00024993751562109475,0.0009765625,0.6024385273456574,0.016410202306224253,0.23560638229052222,0.24433162411053977,True,False,False,False,RNA RARE / LEDGER NOT RARE,True
005c8562848457912dc0325c91f225c724251cec1365948a600e518841e970a4,971923dfe58522e19960d6b11830eb8dab6d2d28d3b9af47a35078eb1dc819eb,Other authorized families,Non-neuronal and Non-neural,HVS,HVS::7b96819c-598c-47a1-9cea-f410fc0c37fa,10x 3' v3,neocortex,0.00024993751562109475,0.0009765625,0.48244577248891196,0.016972754852911387,0.300524914264679,0.29740407069524133,False,True,False,False,LEDGER RARE / RNA NOT RARE,True
0c781fc100c4aea9ed60dccf8951aadab1190818ecd9ba1000aa9a197c30b497,18304017f996dea8d94d5b82b883f525047a7803b005dd7f277f42311226469f,Other authorized families,Non-neuronal and Non-neural,HVS,HVS::7b96819c-598c-47a1-9cea-f410fc0c37fa,10x 3' v3,neocortex,0.00024993751562109475,0.0009765625,0.5269726991653443,0.01756077133082312,0.3236175755659739,0.3181299467881521,False,True,False,False,LEDGER RARE / RNA NOT RARE,True
0e6209f6d9e16dfe9f9ea14e9b685c4f54aa947706832c963b1bd84c87092b15,6b8629f0c62a5246c8e9f5651132c8e675699b376531416ff8fffe0e820b11b4,Other authorized families,Non-neuronal and Non-neural,HVS,HVS::900faaa3-adec-4fd9-81b0-1e90a2ab256f,10x 3' v3,neocortex,0.00024993751562109475,0.0009765625,0.29469607273737586,0.010810216006712503,0.8667612346510092,0.8774839961280425,False,False,True,True,PCA RARE ONLY,True
7296bbe06f7caae250da849bb1d4b2c27494482e98456432f593daa860a1025a,bb8c7f8e67104adcd382dae1604af4afc33130ca60e837f78dd315bc3e12f830,Other authorized families,Non-neuronal and Non-neural,HVS,HVS::900faaa3-adec-4fd9-81b0-1e90a2ab256f,10x 3' v3,neocortex,0.00024993751562109475,0.0009765625,0.5668393512566885,0.01712558075993298,0.3694454530874888,0.34755896528561914,False,True,False,False,LEDGER RARE / RNA NOT RARE,True
112927aa60b841c7e622519ad416305da0cddb78f1900a81c394cc9cf9fdad2b,55522efcc7969a75c216f03f976f24e39f2881d74d964f20b0447564f350d53d,Other authorized families,Non-neuronal and Non-neural,HVS,HVS::900faaa3-adec-4fd9-81b0-1e90a2ab256f,10x 3' v3,neocortex,0.00024993751562109475,0.0009765625,0.29957918326059974,0.010623537657015403,0.891710310180982,0.9020865355307857,False,False,True,True,PCA RARE ONLY,True
bd40d7a6a11635c022e68fe5d72211f67746f1db270062e0be769f3b39b34492,981c9647f4cffba96dc4da552aac23b8bc800aff6fd9fb4e4edf8eebd53387b9,Other authorized families,Non-neuronal and Non-neural,HVS,HVS::900faaa3-adec-4fd9-81b0-1e90a2ab256f,10x 3' v3,neocortex,0.00024993751562109475,0.0009765625,0.5865750670433044,0.016793422400709468,0.32880521217981973,0.29357916315396626,False,True,False,False,LEDGER RARE / RNA NOT RARE,True
8a8c382ee462884762d62d76c6ec2fc72697fb2b8f298f35bb04b9516dd0c861,ea652396dca4c629848747392abe35fd394ace09ade1ec46bfb5e89207c3d65a,Other authorized families,Non-neuronal and Non-neural,HVS,HVS::900faaa3-adec-4fd9-81b0-1e90a2ab256f,10x 3' v3,neocortex,0.00024993751562109475,0.0009765625,0.5431774576505025,0.016830841911563144,0.3337899426619212,0.3093569993972778,False,True,False,False,LEDGER RARE / RNA NOT RARE,True
83090f6fb3d1995cfa147ea2cf6061bd5ae1f8416cfcd4c2f138534095e4b845,18304017f996dea8d94d5b82b883f525047a7803b005dd7f277f42311226469f,Other authorized families,Non-neuronal and Non-neural,HVS,HVS::900faaa3-adec-4fd9-81b0-1e90a2ab256f,10x 3' v3,neocortex,0.00024993751562109475,0.0009765625,0.3109169582525889,0.011168393445859959,0.8261164364715418,0.8279681565860907,False,False,True,True,PCA RARE ONLY,True
ae02b3ca0013396d381de62cf024448d406e9ad80de0ac6b4598d4efd8ba0e27,5cd264db4709d1f2e7665cde0dd23d870472c6b1cc98707a336cab55c3e2696b,Other authorized families,Non-neuronal and Non-neural,HVS,HVS::900faaa3-adec-4fd9-81b0-1e90a2ab256f,10x 3' v3,neocortex,0.00024993751562109475,0.0009765625,0.3145198583602905,0.01059923892787562,0.580418406923612,0.5990437189737956,False,False,True,True,PCA RARE ONLY,True
021f7792b95e4b0767b7e1fd77fff6931fb23e29850512430732b27a8d7a29d7,d8ebd2856212ce94ca5df295a610977852265c2d2207a6848b2cf82ee10370a3,Other authorized families,Non-neuronal and Non-neural,sea_ad_itg_rna_final_2026,sea_ad_itg_rna_final_2026,10xV3.1_HT,ITG,0.00024993751562109475,0.0009765625,0.624203822016716,0.016784293432036024,0.1769363145033519,0.17339091499646508,True,False,False,False,RNA RARE / LEDGER NOT RARE,True
02eaeb10a3e0171b4341ebfe0610ae914fa2c2a4b62b28a88606ca87240b064a,ea393f00d6ffceea8678dc609cd3e9aa761abd63fa879480d6c4a38d7edfc2ec,Other authorized families,Non-neuronal and Non-neural,sea_ad_ang_rna_final_2026,sea_ad_ang_rna_final_2026,10xMulti,AnG,0.00024993751562109475,0.0009765625,0.7175377974907557,0.014053609320834881,0.19577695329984024,0.18814761042594907,True,False,False,False,RNA RARE / LEDGER NOT RARE,True
0081b8259a421101f9010cc0c193d7db3414c2de88f7e355ea7379fd50b95b50,a909833dd8cce2194a40d4534236a5533977c225f175f8e4e80f157118f545be,Other authorized families,Non-neuronal and Non-neural,sea_ad_ang_rna_final_2026,sea_ad_ang_rna_final_2026,10xMulti,AnG,0.00024993751562109475,0.0009765625,0.5892537166674932,0.016164216585702218,0.16037641167640682,0.14715629418691,True,False,False,False,RNA RARE / LEDGER NOT RARE,True
0133abcfd41070d052640121951f1db83809c7b55c323d623824a9679b4cec01,ee3027c99e5878bf1b078814a76a2ae2ced76a4b403894137c50216fff50c9bc,Other authorized families,Non-neuronal and Non-neural,sea_ad_ang_rna_final_2026,sea_ad_ang_rna_final_2026,10xMulti,AnG,0.00024993751562109475,0.0009765625,0.6094838509956996,0.014888694263804902,0.2387729704380035,0.2404068966706594,True,False,False,False,RNA RARE / LEDGER NOT RARE,True
0047348a3ff14b207c2756702577c6ea1728f2935bc108edd638bee0e42a5f01,d8ebd2856212ce94ca5df295a610977852265c2d2207a6848b2cf82ee10370a3,Pericyte / mural,VLMCSubclass,sea_ad_caudate_rna_all_2025,sea_ad_caudate_rna_all_2025,UNKNOWN / NOT PROVIDED,Human CaH,0.00024993751562109475,0.006535947712418301,0.5725619663794835,0.017315287101782983,0.27772531112035115,0.283545176188151,False,True,False,False,LEDGER RARE / RNA NOT RARE,True
0088a5947eeee566b16a87d1d4e782344bc894c5f198e62af40017ea9cfefead,707639a6a7026f8e69e417ea07e07fc2f1d4aae070b4335e5ef72993c33044f5,Pericyte / mural,VLMCSubclass,sea_ad_caudate_rna_all_2025,sea_ad_caudate_rna_all_2025,UNKNOWN / NOT PROVIDED,Human CaH,0.00024993751562109475,0.006535947712418301,0.15220050017038977,0.005056854351311868,0.6724181294441223,0.713478365043799,False,False,True,True,PCA RARE ONLY,True
018170118705ee9bf0fc5391ae579a58c0f0c42adc61ec416811a1a1fa511003,512a7eeb655df573d8e2388bb5909aac8995be0f056fb2238e45afdc3806ccad,Pericyte / mural,VLMCSubclass,sea_ad_caudate_rna_all_2025,sea_ad_caudate_rna_all_2025,UNKNOWN / NOT PROVIDED,Human CaH,0.00024993751562109475,0.006535947712418301,0.5141485790411631,0.01704857474874444,0.27219682931900024,0.2794615467389424,False,True,False,False,LEDGER RARE / RNA NOT RARE,True
00e2e988fc47970d8ab9f265176bae7f31b83905a49308767c74113b845fca2c,eac353b98e1103ccdbb965e633f341d51e9db1275d69797b9b7c9522352c50ad,Pericyte / mural,VLMCSubclass,sea_ad_caudate_rna_all_2025,sea_ad_caudate_rna_all_2025,UNKNOWN / NOT PROVIDED,Human CaH,0.00024993751562109475,0.006535947712418301,0.6763626724481583,0.014881320326206815,0.2630687077840169,0.2662326176961263,True,False,False,False,RNA RARE / LEDGER NOT RARE,True
003abb3ca96325c66110ab78354fa6606438e7bad693858180e1ae2aaa35d46d,d8ebd2856212ce94ca5df295a610977852265c2d2207a6848b2cf82ee10370a3,Pericyte / mural,VLMCSubclass,sea_ad_caudate_rna_all_2025,sea_ad_caudate_rna_all_2025,UNKNOWN / NOT PROVIDED,Human CaH,0.00024993751562109475,0.006535947712418301,0.6540635764598847,0.01599796520479735,0.2520560363928477,0.2480603774388631,True,False,False,False,RNA RARE / LEDGER NOT RARE,True
0019d13a4d806368298bf62f4af1c57cb315d67904ef6c6b76a4b30a4be93132,b3e56745ed546036161e390e631c53c37d700673929a73e1cb7c82e05fa4aa16,Pericyte / mural,VLMCSubclass,sea_ad_caudate_rna_all_2025,sea_ad_caudate_rna_all_2025,UNKNOWN / NOT PROVIDED,Human CaH,0.00024993751562109475,0.006535947712418301,0.3368299881617228,0.012674541089681801,0.663962259888649,0.6906111826499304,False,False,True,False,PCA RARE ONLY,True
