fixture,fixture_role,cells,genes,donors,fit_cells_half_1,fit_cells_half_2,evaluated_prefix,ordinary_basis_median_canonical_correlation,weighted_basis_median_canonical_correlation,ordinary_projected_state_similarity,weighted_projected_state_similarity,raw_informative_mean_factor_r2,ordinary_pca_mean_factor_r2,weighted_basis_mean_factor_r2,ordinary_effective_rank,weighted_effective_rank,ordinary_relative_eigengap_at_prefix,ordinary_top_singular_values,classification
stability_calibration,method_independent_stability_calibration,768,4096,12,262,250,9,0.7998701333999634,0.8223467469215393,0.9969405733136681,0.997129851491558,0.8101733260684543,0.7172579981404348,0.7294713029584963,8.197486451354711,8.20948902101564,0.052052241333355134,62.214871|36.617796|35.138127|30.130785|25.230426|20.610967|19.820296|17.676818|16.7567,STABILITY MACHINERY VALID AT THIS PREFIX
overlapping_programs,unchanged_hard_fixture_sample_size_diagnostic,192,37346,12,67,61,16,0.019234899431467056,0.0226952712982893,0.5171695526986824,0.5632281866012103,0.4433015651173062,0.15835438185914516,0.20596843929730707,15.70382925987262,15.009866848631924,0.005730687944833943,119.33894|67.340471|64.972545|64.14716|63.224584|62.601914|62.413493|62.26037|61.908367|61.391697|61.091619|60.83738|60.229705|60.080308|59.624555|59.282866,AUDIT / FIXTURE LIMITATION
overlapping_programs,unchanged_hard_fixture_sample_size_diagnostic,384,37346,12,124,132,16,0.020298097282648087,0.04439728707075119,0.362817384575083,0.4792113390178703,0.5546587970521715,0.18327401328400306,0.31008387692402267,15.337048376144276,14.497469324631703,0.002150706003824662,111.42109|55.62623|49.562573|45.35515|45.180269|44.579126|44.303995|44.146881|43.672478|43.541826|43.480671|43.361354|43.229596|43.154886|43.023345|42.930815,AUDIT / FIXTURE LIMITATION
overlapping_programs,unchanged_hard_fixture_sample_size_diagnostic,768,37346,12,251,261,16,0.02163705602288246,0.0862453505396843,0.2762967738625032,0.6267763997911819,0.600783195760515,0.23573060778450244,0.394471272380707,14.682383998331742,13.293476895167307,0.0018211297008547901,114.09734|46.410217|44.885514|34.203362|33.937281|33.86444|33.645054|33.294634|33.100245|32.946539|32.772077|32.658938|32.531941|32.486703|32.323653|32.264787,AUDIT / FIXTURE LIMITATION
rare_tail_difficult,unchanged_hard_fixture_sample_size_diagnostic,192,37346,12,64,64,16,0.01870977319777012,0.028469784185290337,0.4828479958883801,0.5293289824894863,0.4467136263847351,0.11229234896789245,0.1720013899285484,15.522848399105065,14.596799680245823,0.005784956701872778,142.79538|70.110298|67.356314|65.943008|65.603669|65.301729|64.696538|64.366953|63.685217|62.912871|62.654664|62.44277|62.244962|61.563572|61.373625|61.018581,AUDIT / FIXTURE LIMITATION
rare_tail_difficult,unchanged_hard_fixture_sample_size_diagnostic,384,37346,12,134,122,16,0.022616364061832428,0.05137690156698227,0.37855488363732837,0.5332059951639041,0.4720006850030687,0.14261267719626025,0.2627964534010813,14.924606725913593,13.55500739495797,0.003953004520850482,141.92374|55.934608|55.541801|46.727086|46.382028|46.247762|45.931748|45.607017|45.493934|45.117596|45.001143|44.947759|44.667749|44.589553|44.455933|44.280199,AUDIT / FIXTURE LIMITATION
rare_tail_difficult,unchanged_hard_fixture_sample_size_diagnostic,768,37346,12,259,253,16,0.024899300187826157,0.15277180075645447,0.27509274731481237,0.7485643928130787,0.55020096566942,0.21773325753932682,0.38875625498147565,14.072207917979746,12.375395628358326,0.003053036345725271,139.96413|53.458023|47.341448|35.794575|35.282779|33.18999|33.047289|33.000851|32.845664|32.58294|32.413688|32.371597|32.326731|32.259952|32.094508|31.996522,AUDIT / FIXTURE LIMITATION
