contextual_mean_factor_r2,contextual_median_factor_r2,retention_ratio,step,tokenizer_mean_factor_r2,tokenizer_median_factor_r2
0.7505210041999817,0.7500036358833313,1.0020574895396623,0,0.7489799857139587,0.7484269738197327
0.7505210041999817,0.7500036358833313,1.0020574895396623,25,0.7489799857139587,0.7484269738197327
0.7505210041999817,0.7500036358833313,1.0020574895396623,50,0.7489799857139587,0.7484269738197327
0.7505210041999817,0.7500036358833313,1.0020574895396623,100,0.7489799857139587,0.7484269738197327
0.7505210041999817,0.7500036358833313,1.0020574895396623,150,0.7489799857139587,0.7484269738197327
