amplitude_maximum,amplitude_mean,amplitude_median,amplitude_minimum,amplitude_p05,amplitude_p90,amplitude_p95,amplitude_p99,condition,mean_correlated_energy,median_effective_rank,nll_minus_diagonalized,panel,rank,view
0.014895801432430744,0.014369120470291818,0.014329221099615097,0.0141086271032691,0.014218498952686787,0.014553239569067955,0.014609784819185734,0.014780733734369278,RANDOM_40,1.5089626685949042e-06,30.781341552734375,1.1920928955078125e-06,P40,12,0
0.013837620615959167,0.013342034260858782,0.013311021961271763,0.013105999678373337,0.013156959787011147,0.013519230298697948,0.0135717848315835,0.013784042559564114,RANDOM_40,1.5089626685949042e-06,30.781341552734375,1.1920928955078125e-06,P40,13,0
0.013837620615959167,0.013306727493727522,0.013259469531476498,0.01305523794144392,0.013156959787011147,0.013466876931488514,0.0135717848315835,0.013730671256780624,RANDOM_40,1.5089626685949042e-06,30.781341552734375,1.1920928955078125e-06,P40,14,0
0.017393164336681366,0.016815469278299133,0.016797328367829323,0.01653905212879181,0.016603250056505203,0.017059603706002235,0.017125803977251053,0.01732593961060047,RANDOM_40,1.5089626685949042e-06,30.781341552734375,1.1920928955078125e-06,P40,15,0
0.01800994761288166,0.017407520146662137,0.017393164336681366,0.017125803977251053,0.017192261293530464,0.017596397548913956,0.017722912505269046,0.017871038988232613,RANDOM_40,1.5089626685949042e-06,30.781341552734375,1.1920928955078125e-06,P40,16,0
0.014666548930108547,0.01412923666612187,0.0141086271032691,0.013891404494643211,0.013945396989583969,0.014329221099615097,0.014384902082383633,0.014553239569067955,RANDOM_40,1.5089626685949042e-06,30.781341552734375,1.1920928955078125e-06,P40,17,0
0.015484612435102463,0.014947953338378284,0.014895801432430744,0.014723531901836395,0.014780733734369278,0.015128610655665398,0.015187375247478485,0.015424706973135471,RANDOM_40,1.5089626685949042e-06,30.781341552734375,1.1920928955078125e-06,P40,18,0
0.015544747933745384,0.014968281137953454,0.014953668229281902,0.014723531901836395,0.014780733734369278,0.015187375247478485,0.015246366150677204,0.015424706973135471,RANDOM_40,1.5089626685949042e-06,30.781341552734375,1.1920928955078125e-06,P40,19,0
0.014609784819185734,0.01404838964845112,0.01399959810078144,0.013784042559564114,0.013891404494643211,0.014218498952686787,0.01432090094313025,0.014496911317110062,RANDOM_40,1.5089626685949042e-06,30.781341552734375,1.1920928955078125e-06,P40,20,0
0.018290985375642776,0.017664862127276137,0.01766466163098812,0.017393164336681366,0.017460651695728302,0.017871038988232613,0.017940359190106392,0.018149929121136665,RANDOM_40,1.5089626685949042e-06,30.781341552734375,1.1920928955078125e-06,P40,21,0
0.013677503913640976,0.01316178307570226,0.013156959787011147,0.012954294681549072,0.013004668056964874,0.013362773694097996,0.013414724729955196,0.0135717848315835,RANDOM_40,1.5089626685949042e-06,30.781341552734375,1.1920928955078125e-06,P40,22,0
0.023111216723918915,0.022389459305486525,0.02236482873558998,0.022064466029405594,0.02214987389743328,0.022625496610999107,0.022713053971529007,0.022977733984589577,RANDOM_40,1.5089626685949042e-06,30.781341552734375,1.1920928955078125e-06,P40,23,0
0.01857636868953705,0.01795773354751873,0.017940359190106392,0.01766466163098812,0.017733192071318626,0.018185090273618698,0.01825561933219433,0.018468836322426796,RANDOM_40,1.5089626685949042e-06,30.781341552734375,1.1920928955078125e-06,P40,24,0
0.013784042559564114,0.013295585836203827,0.013259469531476498,0.01305523794144392,0.013105999678373337,0.013466876931488514,0.013519230298697948,0.013730671256780624,RANDOM_40,1.5089626685949042e-06,30.781341552734375,1.1920928955078125e-06,P40,25,0
0.015972241759300232,0.0154237095366625,0.015424706973135471,0.015187375247478485,0.015246366150677204,0.015605117194354534,0.01566571742296219,0.015910465270280838,RANDOM_40,1.5089626685949042e-06,30.781341552734375,1.1920928955078125e-06,P40,26,0
0.015484612435102463,0.014943141854018904,0.014895801432430744,0.014666548930108547,0.014780733734369278,0.015128610655665398,0.015187375247478485,0.015365030616521835,RANDOM_40,1.5089626685949042e-06,30.781341552734375,1.1920928955078125e-06,P40,27,0
0.012854129076004028,0.012386053571390221,0.012364725582301617,0.012174191884696484,0.012221550568938255,0.0125582255423069,0.012607069686055183,0.012804335914552212,RANDOM_40,1.5089626685949042e-06,30.781341552734375,1.1920928955078125e-06,P40,28,0
0.01807980425655842,0.017459539387346013,0.017460651695728302,0.017192261293530464,0.01725897379219532,0.01766466163098812,0.017733192071318626,0.017940359190106392,RANDOM_40,1.5089626685949042e-06,30.781341552734375,1.1920928955078125e-06,P40,29,0
0.016603250056505203,0.01603574541695707,0.016034256666898727,0.015787620097398758,0.015848923474550247,0.01622173748910427,0.01628471352159977,0.016475100070238113,RANDOM_40,1.5089626685949042e-06,30.781341552734375,1.1920928955078125e-06,P40,30,0
0.018149929121136665,0.017465736953454325,0.017460651695728302,0.017192261293530464,0.01725897379219532,0.01766466163098812,0.017801983281970024,0.01800994761288166,RANDOM_40,1.5089626685949042e-06,30.781341552734375,1.1920928955078125e-06,P40,31,0
0.01566571742296219,0.015092464693225338,0.015070071443915367,0.014838157221674919,0.014895801432430744,0.01530558429658413,0.015365030616521835,0.015544747933745384,RANDOM_40,1.5154170114328736e-06,30.78191375732422,7.152557373046875e-07,P40,0,1
0.015365030616521835,0.014835390988082509,0.014838157221674919,0.014609784819185734,0.014666548930108547,0.015011758543550968,0.015070071443915367,0.01530558429658413,RANDOM_40,1.5154170114328736e-06,30.78191375732422,7.152557373046875e-07,P40,1,1
0.013519230298697948,0.013003193973418092,0.013004668056964874,0.012754732742905617,0.012854129076004028,0.013156959787011147,0.013259469531476498,0.013414724729955196,RANDOM_40,1.5154170114328736e-06,30.78191375732422,7.152557373046875e-07,P40,2,1
0.014440799131989479,0.013938016347310622,0.013891404494643211,0.013677503913640976,0.013784042559564114,0.0141086271032691,0.014163456857204437,0.014384902082383633,RANDOM_40,1.5154170114328736e-06,30.78191375732422,7.152557373046875e-07,P40,3,1
0.01825561933219433,0.01763047804524831,0.017596397548913956,0.01732593961060047,0.017460651695728302,0.017871038988232613,0.017940359190106392,0.018149929121136665,RANDOM_40,1.5154170114328736e-06,30.78191375732422,7.152557373046875e-07,P40,4,1
0.014163456857204437,0.01361828933659126,0.0135717848315835,0.013362773694097996,0.013466876931488514,0.013784042559564114,0.013837620615959167,0.014054006896913052,RANDOM_40,1.5154170114328736e-06,30.78191375732422,7.152557373046875e-07,P40,5,1
0.014553239569067955,0.014009434838044399,0.01399959810078144,0.013784042559564114,0.013837620615959167,0.014218498952686787,0.014273753389716148,0.014440799131989479,RANDOM_40,1.5154170114328736e-06,30.78191375732422,7.152557373046875e-07,P40,6,1
0.014273753389716148,0.013741103022766765,0.013730671256780624,0.013519230298697948,0.0135717848315835,0.013945396989583969,0.01399959810078144,0.014163456857204437,RANDOM_40,1.5154170114328736e-06,30.78191375732422,7.152557373046875e-07,P40,7,1
0.014953668229281902,0.01440884061412362,0.014384902082383633,0.014163456857204437,0.014218498952686787,0.014609784819185734,0.014666548930108547,0.014838157221674919,RANDOM_40,1.5154170114328736e-06,30.78191375732422,7.152557373046875e-07,P40,8,1
0.014329221099615097,0.013834486146151903,0.013837620615959167,0.0135717848315835,0.013677503913640976,0.01399959810078144,0.014054006896913052,0.014273753389716148,RANDOM_40,1.5154170114328736e-06,30.78191375732422,7.152557373046875e-07,P40,9,1
0.013519230298697948,0.013001208663808939,0.013004668056964874,0.012754732742905617,0.012854129076004028,0.013156959787011147,0.013208115473389626,0.013414724729955196,RANDOM_40,1.5154170114328736e-06,30.78191375732422,7.152557373046875e-07,P40,10,1
0.014838157221674919,0.014327545571177325,0.014329221099615097,0.0141086271032691,0.014163456857204437,0.014496911317110062,0.014553239569067955,0.014780733734369278,RANDOM_40,1.5154170114328736e-06,30.78191375732422,7.152557373046875e-07,P40,11,1
0.014895801432430744,0.014385393247721368,0.014384902082383633,0.014163456857204437,0.014218498952686787,0.014553239569067955,0.014609784819185734,0.014838157221674919,RANDOM_40,1.5154170114328736e-06,30.78191375732422,7.152557373046875e-07,P40,12,1
0.013891404494643211,0.013358214978325123,0.013311021961271763,0.013105999678373337,0.013208115473389626,0.013519230298697948,0.0135717848315835,0.013784042559564114,RANDOM_40,1.5154170114328736e-06,30.78191375732422,7.152557373046875e-07,P40,13,1
0.013837620615959167,0.013321643604285782,0.013311021961271763,0.013105999678373337,0.013156959787011147,0.013519230298697948,0.0135717848315835,0.013730671256780624,RANDOM_40,1.5154170114328736e-06,30.78191375732422,7.152557373046875e-07,P40,14,1
0.017393164336681366,0.01683344780212792,0.016797328367829323,0.01653905212879181,0.016667693853378296,0.017059603706002235,0.017125803977251053,0.01732593961060047,RANDOM_40,1.5154170114328736e-06,30.78191375732422,7.152557373046875e-07,P40,15,1
0.01800994761288166,0.017424889887479367,0.017393164336681366,0.017125803977251053,0.017192261293530464,0.01766466163098812,0.017733192071318626,0.017940359190106392,RANDOM_40,1.5154170114328736e-06,30.78191375732422,7.152557373046875e-07,P40,16,1
0.014666548930108547,0.014146571796118224,0.0141086271032691,0.013891404494643211,0.01399959810078144,0.014329221099615097,0.014384902082383633,0.014553239569067955,RANDOM_40,1.5154170114328736e-06,30.78191375732422,7.152557373046875e-07,P40,17,1
0.015484612435102463,0.014964316964324098,0.014953668229281902,0.014723531901836395,0.014780733734369278,0.015187375247478485,0.015246366150677204,0.015424706973135471,RANDOM_40,1.5154170114328736e-06,30.78191375732422,7.152557373046875e-07,P40,18,1
0.015544747933745384,0.014982614058681065,0.014953668229281902,0.014723531901836395,0.014780733734369278,0.015187375247478485,0.015246366150677204,0.015424706973135471,RANDOM_40,1.5154170114328736e-06,30.78191375732422,7.152557373046875e-07,P40,19,1
0.014609784819185734,0.014064252534808475,0.014054006896913052,0.013837620615959167,0.013891404494643211,0.014273753389716148,0.014329221099615097,0.014496911317110062,RANDOM_40,1.5154170114328736e-06,30.78191375732422,7.152557373046875e-07,P40,20,1
0.018290985375642776,0.017682761699688854,0.01766466163098812,0.017393164336681366,0.017460651695728302,0.017871038988232613,0.017940359190106392,0.018185090273618698,RANDOM_40,1.5154170114328736e-06,30.78191375732422,7.152557373046875e-07,P40,21,1
0.013677503913640976,0.013176203441616963,0.013156959787011147,0.012954294681549072,0.013004668056964874,0.013362773694097996,0.013414724729955196,0.0135717848315835,RANDOM_40,1.5154170114328736e-06,30.78191375732422,7.152557373046875e-07,P40,22,1
0.023111216723918915,0.022411048050344107,0.02236482873558998,0.022064466029405594,0.02219270169734955,0.0226692333817482,0.02275695651769638,0.022977733984589577,RANDOM_40,1.5154170114328736e-06,30.78191375732422,7.152557373046875e-07,P40,23,1
0.018612349405884743,0.017976758012082428,0.017940359190106392,0.01766466163098812,0.017801983281970024,0.018185090273618698,0.01825561933219433,0.018468836322426796,RANDOM_40,1.5154170114328736e-06,30.78191375732422,7.152557373046875e-07,P40,24,1
0.013837620615959167,0.013311758729287249,0.013311021961271763,0.01305523794144392,0.013156959787011147,0.013466876931488514,0.0135717848315835,0.013730671256780624,RANDOM_40,1.5154170114328736e-06,30.78191375732422,7.152557373046875e-07,P40,25,1
0.015972241759300232,0.015440002537616238,0.015424706973135471,0.015187375247478485,0.015246366150677204,0.01566571742296219,0.015726549550890923,0.015910465270280838,RANDOM_40,1.5154170114328736e-06,30.78191375732422,7.152557373046875e-07,P40,26,1
0.015484612435102463,0.014959950230149843,0.014953668229281902,0.014723531901836395,0.014780733734369278,0.015128610655665398,0.015187375247478485,0.015424706973135471,RANDOM_40,1.5154170114328736e-06,30.78191375732422,7.152557373046875e-07,P40,27,1
0.012904115952551365,0.012401678814967454,0.012364725582301617,0.012174191884696484,0.012221550568938255,0.0125582255423069,0.012607069686055183,0.012804335914552212,RANDOM_40,1.5154170114328736e-06,30.78191375732422,7.152557373046875e-07,P40,28,1
0.01807980425655842,0.017478224111982854,0.017460651695728302,0.017192261293530464,0.01725897379219532,0.01766466163098812,0.017733192071318626,0.01800994761288166,RANDOM_40,1.5154170114328736e-06,30.78191375732422,7.152557373046875e-07,P40,29,1
0.016603250056505203,0.01605268207822519,0.016034256666898727,0.015787620097398758,0.015848923474550247,0.01628471352159977,0.016347933560609818,0.01653905212879181,RANDOM_40,1.5154170114328736e-06,30.78191375732422,7.152557373046875e-07,P40,30,1
0.018149929121136665,0.017484295924077742,0.017460651695728302,0.017192261293530464,0.01725897379219532,0.017733192071318626,0.017801983281970024,0.01800994761288166,RANDOM_40,1.5154170114328736e-06,30.78191375732422,7.152557373046875e-07,P40,31,1
0.01566571742296219,0.015080316620696976,0.015070071443915367,0.014838157221674919,0.014895801432430744,0.01530558429658413,0.015365030616521835,0.015530916769057511,RANDOM_40,1.5102391444088425e-06,30.781423568725586,7.152557373046875e-07,P40,0,2
0.015365030616521835,0.014821135564488941,0.014780733734369278,0.014553239569067955,0.014666548930108547,0.015011758543550968,0.015070071443915367,0.015246366150677204,RANDOM_40,1.5102391444088425e-06,30.781423568725586,7.152557373046875e-07,P40,1,2
0.013466876931488514,0.0129907305836241,0.012954294681549072,0.012754732742905617,0.012804335914552212,0.013156959787011147,0.013208115473389626,0.013402775991708039,RANDOM_40,1.5102391444088425e-06,30.781423568725586,7.152557373046875e-07,P40,2,2
0.014440799131989479,0.01392551475782966,0.013891404494643211,0.013677503913640976,0.013730671256780624,0.0141086271032691,0.014163456857204437,0.014329221099615097,RANDOM_40,1.5102391444088425e-06,30.781423568725586,7.152557373046875e-07,P40,3,2
0.0182203222066164,0.017615075719731976,0.017596397548913956,0.01732593961060047,0.017393164336681366,0.017801983281970024,0.017929961159825317,0.01807980425655842,RANDOM_40,1.5102391444088425e-06,30.781423568725586,7.152557373046875e-07,P40,4,2
0.0141086271032691,0.01360586141981912,0.0135717848315835,0.013362773694097996,0.013414724729955196,0.013784042559564114,0.013837620615959167,0.01399959810078144,RANDOM_40,1.5102391444088425e-06,30.781423568725586,7.152557373046875e-07,P40,5,2
0.014496911317110062,0.01399692637642147,0.01399959810078144,0.013730671256780624,0.013837620615959167,0.014163456857204437,0.014273753389716148,0.014427942810580133,RANDOM_40,1.5102391444088425e-06,30.781423568725586,7.152557373046875e-07,P40,6,2
0.014273753389716148,0.013728886362514459,0.013730671256780624,0.013466876931488514,0.0135717848315835,0.013891404494643211,0.01399959810078144,0.014150846013799309,RANDOM_40,1.5102391444088425e-06,30.781423568725586,7.152557373046875e-07,P40,7,2
0.014953668229281902,0.014396916082660027,0.014384902082383633,0.014163456857204437,0.014218498952686787,0.014609784819185734,0.014666548930108547,0.01482494981959462,RANDOM_40,1.5102391444088425e-06,30.781423568725586,7.152557373046875e-07,P40,8,2
0.014329221099615097,0.013821082538925111,0.013784042559564114,0.0135717848315835,0.013677503913640976,0.01399959810078144,0.014054006896913052,0.014218498952686787,RANDOM_40,1.5102391444088425e-06,30.781423568725586,7.152557373046875e-07,P40,9,2
0.013466876931488514,0.012988307079467631,0.012954294681549072,0.012754732742905617,0.012804335914552212,0.013156959787011147,0.013208115473389626,0.013362773694097996,RANDOM_40,1.5102391444088425e-06,30.781423568725586,7.152557373046875e-07,P40,10,2
0.014838157221674919,0.014313287512777606,0.014273753389716148,0.014054006896913052,0.014163456857204437,0.014496911317110062,0.014553239569067955,0.014723531901836395,RANDOM_40,1.5102391444088425e-06,30.781423568725586,7.152557373046875e-07,P40,11,2
0.014895801432430744,0.014371079529155395,0.014329221099615097,0.0141086271032691,0.014218498952686787,0.014553239569067955,0.014609784819185734,0.014780733734369278,RANDOM_40,1.5102391444088425e-06,30.781423568725586,7.152557373046875e-07,P40,12,2
0.013837620615959167,0.013345416186893999,0.013311021961271763,0.013105999678373337,0.013156959787011147,0.013519230298697948,0.0135717848315835,0.013730671256780624,RANDOM_40,1.5102391444088425e-06,30.781423568725586,7.152557373046875e-07,P40,13,2
0.013837620615959167,0.01331000368190871,0.013311021961271763,0.01305523794144392,0.013156959787011147,0.013466876931488514,0.0135717848315835,0.013718442767858505,RANDOM_40,1.5102391444088425e-06,30.781423568725586,7.152557373046875e-07,P40,14,2
0.017393164336681366,0.01682023912871955,0.016797328367829323,0.01653905212879181,0.016603250056505203,0.017059603706002235,0.017125803977251053,0.017310537472367285,RANDOM_40,1.5102391444088425e-06,30.781423568725586,7.152557373046875e-07,P40,15,2
0.01800994761288166,0.01741029348158918,0.017393164336681366,0.017125803977251053,0.017192261293530464,0.017596397548913956,0.017733192071318626,0.017871038988232613,RANDOM_40,1.5102391444088425e-06,30.781423568725586,7.152557373046875e-07,P40,16,2
0.014666548930108547,0.014134062119410373,0.0141086271032691,0.013891404494643211,0.013945396989583969,0.014329221099615097,0.014384902082383633,0.014553239569067955,RANDOM_40,1.5102391444088425e-06,30.781423568725586,7.152557373046875e-07,P40,17,2
0.015484612435102463,0.01495038310167729,0.014953668229281902,0.014723531901836395,0.014780733734369278,0.015128610655665398,0.015187375247478485,0.015365030616521835,RANDOM_40,1.5102391444088425e-06,30.781423568725586,7.152557373046875e-07,P40,18,2
0.015484612435102463,0.014971350262385386,0.014953668229281902,0.014723531901836395,0.014780733734369278,0.015187375247478485,0.015246366150677204,0.015410981411114334,RANDOM_40,1.5102391444088425e-06,30.781423568725586,7.152557373046875e-07,P40,19,2
0.014553239569067955,0.01405195450388419,0.014054006896913052,0.013837620615959167,0.013891404494643211,0.014218498952686787,0.01432090094313025,0.014484005514532326,RANDOM_40,1.5102391444088425e-06,30.781423568725586,7.152557373046875e-07,P40,20,2
0.018290985375642776,0.0176679279502423,0.01766466163098812,0.017393164336681366,0.017460651695728302,0.017871038988232613,0.017940359190106392,0.018149929121136665,RANDOM_40,1.5102391444088425e-06,30.781423568725586,7.152557373046875e-07,P40,21,2
0.013677503913640976,0.013164233629140654,0.013156959787011147,0.012954294681549072,0.013004668056964874,0.013362773694097996,0.013414724729955196,0.0135717848315835,RANDOM_40,1.5102391444088425e-06,30.781423568725586,7.152557373046875e-07,P40,22,2
0.023111216723918915,0.022394067869754508,0.02236482873558998,0.022064466029405594,0.02214987389743328,0.0226692333817482,0.02275037113577127,0.02296753915026784,RANDOM_40,1.5102391444088425e-06,30.781423568725586,7.152557373046875e-07,P40,23,2
0.01857636868953705,0.017962448193429736,0.017940359190106392,0.01766466163098812,0.017733192071318626,0.018185090273618698,0.01825561933219433,0.018460623733699322,RANDOM_40,1.5102391444088425e-06,30.781423568725586,7.152557373046875e-07,P40,24,2
0.013784042559564114,0.013298303339979611,0.013259469531476498,0.01305523794144392,0.013156959787011147,0.013466876931488514,0.013519230298697948,0.013677503913640976,RANDOM_40,1.5102391444088425e-06,30.781423568725586,7.152557373046875e-07,P40,25,2
0.015972241759300232,0.015426629526700708,0.015424706973135471,0.015187375247478485,0.015246366150677204,0.015605117194354534,0.01566571742296219,0.0158963106572628,RANDOM_40,1.5102391444088425e-06,30.781423568725586,7.152557373046875e-07,P40,26,2
0.015484612435102463,0.014946020960451278,0.014895801432430744,0.014723531901836395,0.014780733734369278,0.015128610655665398,0.015187375247478485,0.015365030616521835,RANDOM_40,1.5102391444088425e-06,30.781423568725586,7.152557373046875e-07,P40,27,2
0.012854129076004028,0.01238966415712639,0.012364725582301617,0.012174191884696484,0.012221550568938255,0.0125582255423069,0.012607069686055183,0.012754732742905617,RANDOM_40,1.5102391444088425e-06,30.781423568725586,7.152557373046875e-07,P40,28,2
0.01807980425655842,0.0174629000157438,0.017460651695728302,0.017192261293530464,0.01725897379219532,0.01766466163098812,0.017733192071318626,0.017940359190106392,RANDOM_40,1.5102391444088425e-06,30.781423568725586,7.152557373046875e-07,P40,29,2
0.016603250056505203,0.016038659952755552,0.016034256666898727,0.015787620097398758,0.015848923474550247,0.01622173748910427,0.01628471352159977,0.016475100070238113,RANDOM_40,1.5102391444088425e-06,30.781423568725586,7.152557373046875e-07,P40,30,2
0.01807980425655842,0.017469778198574204,0.017460651695728302,0.017192261293530464,0.01725897379219532,0.01771263293921948,0.017801983281970024,0.017993942275643347,RANDOM_40,1.5102391444088425e-06,30.781423568725586,7.152557373046875e-07,P40,31,2
0.01566571742296219,0.015088587866557646,0.015070071443915367,0.014838157221674919,0.014895801432430744,0.01530558429658413,0.015365030616521835,0.015544747933745384,RANDOM_40,1.5136769206947065e-06,30.781835556030273,6.556510925292969e-07,P40,0,3
0.015365030616521835,0.014830331369921623,0.014780733734369278,0.014609784819185734,0.014666548930108547,0.015011758543550968,0.015070071443915367,0.015291964123025536,RANDOM_40,1.5136769206947065e-06,30.781835556030273,6.556510925292969e-07,P40,1,3
0.013519230298697948,0.012999249501262966,0.012954294681549072,0.012754732742905617,0.012854129076004028,0.013156959787011147,0.013251766422763463,0.013414724729955196,RANDOM_40,1.5136769206947065e-06,30.781835556030273,6.556510925292969e-07,P40,2,3
0.014440799131989479,0.013934318420069758,0.013891404494643211,0.013677503913640976,0.013784042559564114,0.0141086271032691,0.014163456857204437,0.014384902082383633,RANDOM_40,1.5136769206947065e-06,30.781835556030273,6.556510925292969e-07,P40,3,3
0.01825561933219433,0.01762492307352659,0.017596397548913956,0.01732593961060047,0.017393164336681366,0.017871038988232613,0.017940359190106392,0.018149929121136665,RANDOM_40,1.5136769206947065e-06,30.781835556030273,6.556510925292969e-07,P40,4,3
0.014163456857204437,0.013613947627163725,0.0135717848315835,0.013362773694097996,0.013466876931488514,0.013784042559564114,0.013837620615959167,0.014054006896913052,RANDOM_40,1.5136769206947065e-06,30.781835556030273,6.556510925292969e-07,P40,5,3
0.014553239569067955,0.014005722921865527,0.01399959810078144,0.013784042559564114,0.013837620615959167,0.014218498952686787,0.014273753389716148,0.014440799131989479,RANDOM_40,1.5136769206947065e-06,30.781835556030273,6.556510925292969e-07,P40,6,3
0.014273753389716148,0.013737099468926317,0.013730671256780624,0.013519230298697948,0.0135717848315835,0.013945396989583969,0.01399959810078144,0.014163456857204437,RANDOM_40,1.5136769206947065e-06,30.781835556030273,6.556510925292969e-07,P40,7,3
0.014953668229281902,0.014404870037651563,0.014384902082383633,0.014163456857204437,0.014218498952686787,0.014609784819185734,0.014666548930108547,0.014838157221674919,RANDOM_40,1.5136769206947065e-06,30.781835556030273,6.556510925292969e-07,P40,8,3
0.014329221099615097,0.013829654770233901,0.013784042559564114,0.0135717848315835,0.013677503913640976,0.01399959810078144,0.014054006896913052,0.014273753389716148,RANDOM_40,1.5136769206947065e-06,30.781835556030273,6.556510925292969e-07,P40,9,3
0.013519230298697948,0.012996668500818487,0.012954294681549072,0.012754732742905617,0.012854129076004028,0.013156959787011147,0.013208115473389626,0.013414724729955196,RANDOM_40,1.5136769206947065e-06,30.781835556030273,6.556510925292969e-07,P40,10,3
0.014838157221674919,0.014322058153993567,0.014273753389716148,0.014054006896913052,0.014163456857204437,0.014496911317110062,0.014553239569067955,0.014780733734369278,RANDOM_40,1.5136769206947065e-06,30.781835556030273,6.556510925292969e-07,P40,11,3
0.014895801432430744,0.014380644923221553,0.014329221099615097,0.014163456857204437,0.014218498952686787,0.014553239569067955,0.014609784819185734,0.014838157221674919,RANDOM_40,1.5136769206947065e-06,30.781835556030273,6.556510925292969e-07,P40,12,3
0.013891404494643211,0.013353500918128702,0.013311021961271763,0.013105999678373337,0.013208115473389626,0.013519230298697948,0.0135717848315835,0.013784042559564114,RANDOM_40,1.5136769206947065e-06,30.781835556030273,6.556510925292969e-07,P40,13,3
0.013837620615959167,0.013317765109604807,0.013311021961271763,0.013105999678373337,0.013156959787011147,0.013519230298697948,0.0135717848315835,0.013730671256780624,RANDOM_40,1.5136769206947065e-06,30.781835556030273,6.556510925292969e-07,P40,14,3
0.017460651695728302,0.01682951799739385,0.016797328367829323,0.01653905212879181,0.016603250056505203,0.017059603706002235,0.017125803977251053,0.01732593961060047,RANDOM_40,1.5136769206947065e-06,30.781835556030273,6.556510925292969e-07,P40,15,3
0.01800994761288166,0.017420674725144636,0.017393164336681366,0.017125803977251053,0.017192261293530464,0.01766466163098812,0.017733192071318626,0.017940359190106392,RANDOM_40,1.5136769206947065e-06,30.781835556030273,6.556510925292969e-07,P40,16,3
0.014666548930108547,0.014142676724986813,0.0141086271032691,0.013891404494643211,0.013945396989583969,0.014329221099615097,0.014384902082383633,0.014596779411658644,RANDOM_40,1.5136769206947065e-06,30.781835556030273,6.556510925292969e-07,P40,17,3
0.015544747933745384,0.014959273054955702,0.014953668229281902,0.014723531901836395,0.014780733734369278,0.015128610655665398,0.01523751751519739,0.015424706973135471,RANDOM_40,1.5136769206947065e-06,30.781835556030273,6.556510925292969e-07,P40,18,3
0.015544747933745384,0.01498034777250723,0.014953668229281902,0.014723531901836395,0.014780733734369278,0.015187375247478485,0.015246366150677204,0.015424706973135471,RANDOM_40,1.5136769206947065e-06,30.781835556030273,6.556510925292969e-07,P40,19,3
