baseline_effective_rank,baseline_ema,baseline_jepa_diagnostic_loss,baseline_known_factor_heldout_mean_r2,baseline_online_effective_rank,baseline_online_known_factor_heldout_mean_r2,baseline_online_top_singular_energy_fraction,baseline_slot_cosine,baseline_slot_variance,baseline_top_singular_energy_fraction,difference_test_minus_baseline_effective_rank,difference_test_minus_baseline_jepa_diagnostic_loss,difference_test_minus_baseline_known_factor_heldout_mean_r2,difference_test_minus_baseline_online_effective_rank,difference_test_minus_baseline_online_known_factor_heldout_mean_r2,difference_test_minus_baseline_online_top_singular_energy_fraction,difference_test_minus_baseline_slot_cosine,difference_test_minus_baseline_slot_variance,difference_test_minus_baseline_top_singular_energy_fraction,fixture,optimizer_step,seed,test_effective_rank,test_ema,test_jepa_diagnostic_loss,test_known_factor_heldout_mean_r2,test_online_effective_rank,test_online_known_factor_heldout_mean_r2,test_online_top_singular_energy_fraction,test_slot_cosine,test_slot_variance,test_top_singular_energy_fraction
6.433205604553223,0.99925,0.0004066896544827614,-0.24402239154281755,5.458398818969727,-0.200489548220852,0.9862669110298157,0.9938962459564209,0.0058493586257100105,0.9813113212585449,-0.17676401138305664,-3.372763967490755e-05,-0.01270844295769527,0.20653104782104492,-0.030678119058442227,-0.0008978843688964844,0.0008856654167175293,-0.0008476106449961662,0.0010156631469726562,balanced_multifactor,200,8114003,6.256441593170166,0.996,0.00037296201480785385,-0.2567308345005128,5.6649298667907715,-0.23116766727929422,0.9853690266609192,0.9947819113731384,0.005001747980713844,0.9823269844055176
6.346531867980957,0.99925,0.0003035584359167842,-0.20919313127278621,5.169590950012207,-0.19045936505934885,0.9874194264411926,0.9939265847206116,0.005820112768560648,0.981741726398468,-0.35326147079467773,-1.7770194972399622e-05,0.00511040793468695,0.15966224670410156,-0.004456144187529404,-0.0005924105644226074,0.0010277032852172852,-0.0009838039986789227,0.0018769502639770508,balanced_multifactor,300,8114003,5.993270397186279,0.996,0.0002857882409443846,-0.20408272333809926,5.329253196716309,-0.19491550924687825,0.98682701587677,0.9949542880058289,0.004836308769881725,0.9836186766624451
6.1206536293029785,0.99925,0.00021020526583015453,-0.24973756510543182,4.752930164337158,-0.1684898650206319,0.9890098571777344,0.9939339756965637,0.005812195595353842,0.9827908873558044,-0.6640949249267578,-1.1172307495144196e-05,0.025061581733603427,0.0714883804321289,-0.012201331074879251,-7.957220077514648e-05,0.0011966824531555176,-0.0011466494761407375,0.0033368468284606934,balanced_multifactor,500,8114003,5.456558704376221,0.996,0.00019903295833501033,-0.2246759833718284,4.824418544769287,-0.18069119609551115,0.9889302849769592,0.9951306581497192,0.004665546119213104,0.9861277341842651
3.053772449493408,0.99925,0.2977498434484005,-0.08709429905395069,3.053772449493408,-0.08709429905395069,0.9919574856758118,0.9903442859649658,0.009253330528736115,0.9919574856758118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,balanced_multifactor,0,8114004,3.053772449493408,0.996,0.2977498434484005,-0.08709429905395069,3.053772449493408,-0.08709429905395069,0.9919574856758118,0.9903442859649658,0.009253330528736115,0.9919574856758118
3.0552563667297363,0.99925,0.009520539781078696,-0.08538925788888582,3.0301432609558105,-0.10119082198468482,0.9935443997383118,0.9903668165206909,0.009231867268681526,0.991969645023346,-0.003810882568359375,-0.0006862713489681482,0.008165196136582786,0.0011970996856689453,-0.008980082052653784,-6.377696990966797e-06,9.989738464355469e-05,-9.514018893241882e-05,3.141164779663086e-05,balanced_multifactor,20,8114004,3.051445484161377,0.996,0.008834268432110548,-0.07722406175230304,3.0313403606414795,-0.1101709040373386,0.9935380220413208,0.9904667139053345,0.009136727079749107,0.9920010566711426
3.049567461013794,0.99925,0.00228965756832622,-0.08235476856618489,2.8181753158569336,-0.09970798209462517,0.9942243695259094,0.9904796481132507,0.009123900905251503,0.9920145869255066,-0.013375282287597656,-0.00022736439132131636,-0.007925180950014557,0.011314868927001953,-0.02293221002836837,-1.901388168334961e-05,0.0005448460578918457,-0.0005204305052757263,0.00021570920944213867,balanced_multifactor,50,8114004,3.0361921787261963,0.996,0.0020622931770049036,-0.09027994951619944,2.8294901847839355,-0.12264019212299354,0.9942053556442261,0.9910244941711426,0.008603470399975777,0.9922302961349487
3.0349340438842773,0.99925,0.00112355659075547,-0.08376306016197801,2.6351606845855713,-0.03412269203759731,0.9940166473388672,0.9906346201896667,0.008975779637694359,0.9920889139175415,-0.05800437927246094,-0.00014429834845941514,0.0032510015227633082,0.03271365165710449,-0.032496696868667574,0.00013047456741333008,0.0010741353034973145,-0.0010260306298732758,0.0005068182945251465,balanced_multifactor,100,8114004,2.9769296646118164,0.996,0.000979258242296055,-0.0805120586392147,2.667874336242676,-0.06661938890626488,0.9941471219062805,0.9917087554931641,0.007949749007821083,0.9925957322120667
3.0008394718170166,0.99925,0.0006786055455449969,-0.08801135517540581,2.5903313159942627,-0.041244966342379924,0.9939219951629639,0.9907810091972351,0.008835901506245136,0.9922229647636414,-0.14241576194763184,-7.614251808263361e-05,0.0175226255901528,0.012046337127685547,-0.008261527212096914,0.0003203749656677246,0.0015696883201599121,-0.0014983783476054668,0.0008959174156188965,balanced_multifactor,200,8114004,2.8584237098693848,0.996,0.0006024630274623632,-0.07048872958525301,2.6023776531219482,-0.04950649355447684,0.9942423701286316,0.992350697517395,0.007337523158639669,0.9931188821792603
2.9648361206054688,0.99925,0.0005036865986767225,-0.08043103704071702,2.5441813468933105,-0.03480655384253372,0.994065523147583,0.9908359050750732,0.008783708326518536,0.9923561215400696,-0.2063148021697998,-5.3931897127768025e-05,0.021917976013457047,-0.0014662742614746094,-0.007035578319734219,0.00039571523666381836,0.0018512606620788574,-0.0017675012350082397,0.00117570161819458,balanced_multifactor,300,8114004,2.758521318435669,0.996,0.00044975470154895447,-0.05851306102725998,2.542715072631836,-0.04184213216226794,0.9944612383842468,0.9926871657371521,0.007016207091510296,0.9935318231582642
2.8867602348327637,0.99925,0.00036499870839179493,-0.07417905258273873,2.4473705291748047,-0.011654763879722314,0.9943898916244507,0.9908667206764221,0.008754318580031395,0.9926338195800781,-0.2866241931915283,-3.6370624002302065e-05,0.029782321189252628,-0.007140398025512695,-0.01965059099797003,0.00047850608825683594,0.0021882057189941406,-0.002091958187520504,0.001542210578918457,balanced_multifactor,500,8114004,2.6001360416412354,0.996,0.00032862808438949287,-0.0443967313934861,2.440230131149292,-0.03130535487769234,0.9948683977127075,0.9930549263954163,0.006662360392510891,0.9941760301589966
4.238304615020752,0.99925,0.21218675933778286,-0.05981687032132521,4.238304615020752,-0.05981687032132521,0.9874186515808105,0.9891177415847778,0.010428786277770996,0.9874186515808105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,balanced_multifactor,0,8114005,4.238304615020752,0.996,0.21218675933778286,-0.05981687032132521,4.238304615020752,-0.05981687032132521,0.9874186515808105,0.9891177415847778,0.010428786277770996,0.9874186515808105
4.236913681030273,0.99925,0.007981302100233734,-0.06985188137396886,4.184687614440918,-0.08042395322490355,0.9890974760055542,0.9891380667686462,0.01040929276496172,0.9874208569526672,-0.00037097930908203125,-0.0004328687791712582,0.020755466849241636,-0.0006322860717773438,0.007480619254786908,4.76837158203125e-07,9.322166442871094e-05,-8.911546319723129e-05,3.7789344787597656e-05,balanced_multifactor,20,8114005,4.236542701721191,0.996,0.0075484333210624754,-0.049096414524727225,4.184055328369141,-0.07294333397011664,0.9890979528427124,0.989231288433075,0.010320177301764488,0.9874586462974548
