cross_cell_std,effective_rank,fixture,median_pairwise_distance,optimizer_step,representation,seed,top_singular_energy_fraction,top_singular_l1_fraction
0.08575884997844696,33.32746124267578,balanced_multifactor,4.664434432983398,200,target_pca160,8114001,0.9642049074172974,0.39392998814582825
0.12107714265584946,55.791988372802734,balanced_multifactor,4.593235969543457,300,online_masked_pca160,8114001,0.9296165108680725,0.28114914894104004
0.06726393848657608,85.02821350097656,balanced_multifactor,4.681831359863281,300,target_final_flattened,8114001,0.9522814750671387,0.27469366788864136
0.0827532485127449,31.98771858215332,balanced_multifactor,4.600726127624512,300,target_pca160,8114001,0.966394305229187,0.40323498845100403
0.11128976196050644,52.160457611083984,balanced_multifactor,4.527333736419678,500,online_masked_pca160,8114001,0.941972553730011,0.30104726552963257
0.06568922102451324,78.02534484863281,balanced_multifactor,4.559825420379639,500,target_final_flattened,8114001,0.9588541984558105,0.29332950711250305
0.07714236527681351,29.05582046508789,balanced_multifactor,4.493121147155762,500,target_pca160,8114001,0.9706534147262573,0.42444297671318054
0.14161449670791626,69.91832733154297,balanced_multifactor,4.494985103607178,0,online_masked_pca160,8114002,0.8826018571853638,0.222935289144516
0.06119488179683685,92.5273666381836,balanced_multifactor,4.102680206298828,0,target_final_flattened,8114002,0.9462457895278931,0.25650450587272644
0.07909746468067169,36.07774353027344,balanced_multifactor,4.011956691741943,0,target_pca160,8114002,0.9631021022796631,0.3789530098438263
0.11767546832561493,69.09337615966797,balanced_multifactor,3.7277936935424805,20,online_masked_pca160,8114002,0.8881414532661438,0.2272232174873352
0.06078094616532326,92.42263793945312,balanced_multifactor,4.0725178718566895,20,target_final_flattened,8114002,0.946340024471283,0.2567324638366699
0.07855658233165741,36.063140869140625,balanced_multifactor,3.9836182594299316,20,target_pca160,8114002,0.963142454624176,0.37906724214553833
0.12439201772212982,66.55680084228516,balanced_multifactor,4.0265421867370605,50,online_masked_pca160,8114002,0.895813524723053,0.23609288036823273
0.06028338521718979,92.29012298583984,balanced_multifactor,4.040936470031738,50,target_final_flattened,8114002,0.9466512799263,0.2571476399898529
0.07781562209129333,35.998199462890625,balanced_multifactor,3.9556188583374023,50,target_pca160,8114002,0.9633901715278625,0.3795973062515259
0.12327218055725098,65.13438415527344,balanced_multifactor,4.052187442779541,100,online_masked_pca160,8114002,0.9029367566108704,0.24272361397743225
0.059808049350976944,91.57864379882812,balanced_multifactor,4.009854316711426,100,target_final_flattened,8114002,0.947677493095398,0.2590322196483612
0.07676064968109131,35.64488220214844,balanced_multifactor,3.924180507659912,100,target_pca160,8114002,0.9641236662864685,0.38199201226234436
0.11720214039087296,61.72825241088867,balanced_multifactor,4.018661975860596,200,online_masked_pca160,8114002,0.916763424873352,0.2581476867198944
0.05930405855178833,88.48883056640625,balanced_multifactor,3.967738389968872,200,target_final_flattened,8114002,0.9512456655502319,0.266864150762558
0.07436708360910416,34.2037239074707,balanced_multifactor,3.888465166091919,200,target_pca160,8114002,0.9664981365203857,0.3915064036846161
0.11046530306339264,58.93659973144531,balanced_multifactor,3.947909355163574,300,online_masked_pca160,8114002,0.9280368685722351,0.2721484303474426
0.059056274592876434,84.28063201904297,balanced_multifactor,3.9345641136169434,300,target_final_flattened,8114002,0.9555054306983948,0.27765974402427673
0.0718485563993454,32.298187255859375,balanced_multifactor,3.8651463985443115,300,target_pca160,8114002,0.9692620038986206,0.40433797240257263
0.10166169703006744,54.020076751708984,balanced_multifactor,3.901562213897705,500,online_masked_pca160,8114002,0.9416631460189819,0.29526662826538086
0.05851412191987038,75.84182739257812,balanced_multifactor,3.881476879119873,500,target_final_flattened,8114002,0.962863028049469,0.3003881871700287
0.06724114716053009,28.642982482910156,balanced_multifactor,3.8244690895080566,500,target_pca160,8114002,0.9739352464675903,0.43030884861946106
0.1158805638551712,78.81220245361328,balanced_multifactor,3.266531467437744,0,online_masked_pca160,8114003,0.8205659985542297,0.18529896438121796
0.042686961591243744,115.39847564697266,balanced_multifactor,2.9229583740234375,0,target_final_flattened,8114003,0.9099391102790833,0.20464998483657837
0.06497590243816376,46.93225860595703,balanced_multifactor,2.816845178604126,0,target_pca160,8114003,0.9388529062271118,0.31562724709510803
0.09604569524526596,79.5674057006836,balanced_multifactor,2.7146716117858887,20,online_masked_pca160,8114003,0.8212054371833801,0.18408285081386566
0.04249744117259979,115.45406341552734,balanced_multifactor,2.911101818084717,20,target_final_flattened,8114003,0.9098795056343079,0.20455443859100342
0.06471438705921173,46.959739685058594,balanced_multifactor,2.803953170776367,20,target_pca160,8114003,0.9388195276260376,0.3154972493648529
0.0991024523973465,78.669189453125,balanced_multifactor,2.8619565963745117,50,online_masked_pca160,8114003,0.8322737216949463,0.18876798450946808
0.041912805289030075,115.63874816894531,balanced_multifactor,2.8737804889678955,50,target_final_flattened,8114003,0.9096499681472778,0.2042141705751419
0.06388354301452637,47.050086975097656,balanced_multifactor,2.76674222946167,50,target_pca160,8114003,0.9386953711509705,0.31506404280662537
0.0981064960360527,77.77780151367188,balanced_multifactor,2.8418004512786865,100,online_masked_pca160,8114003,0.8384674787521362,0.1926746815443039
0.04122602939605713,115.68209838867188,balanced_multifactor,2.8297200202941895,100,target_final_flattened,8114003,0.9097445607185364,0.20418377220630646
0.06282256543636322,47.064056396484375,balanced_multifactor,2.7234997749328613,100,target_pca160,8114003,0.9387794137001038,0.31500542163848877
0.0945076122879982,75.04106903076172,balanced_multifactor,2.82828426361084,200,online_masked_pca160,8114003,0.8556824326515198,0.20303981006145477
0.04031214863061905,114.14027404785156,balanced_multifactor,2.767378807067871,200,target_final_flattened,8114003,0.912785530090332,0.20744939148426056
0.06070592999458313,46.29594421386719,balanced_multifactor,2.6642844676971436,200,target_pca160,8114003,0.9407781958580017,0.31910568475723267
0.09103522449731827,71.79505920410156,balanced_multifactor,2.835303783416748,300,online_masked_pca160,8114003,0.874076783657074,0.2161945104598999
0.039789073169231415,111.07498931884766,balanced_multifactor,2.7256758213043213,300,target_final_flattened,8114003,0.918228268623352,0.2139141857624054
0.058595962822437286,44.73628234863281,balanced_multifactor,2.6310746669769287,300,target_pca160,8114003,0.9443048238754272,0.32731887698173523
0.08428796380758286,67.66358184814453,balanced_multifactor,2.7494378089904785,500,online_masked_pca160,8114003,0.8918623924255371,0.2322537750005722
0.03917635977268219,103.25840759277344,balanced_multifactor,2.664203405380249,500,target_final_flattened,8114003,0.9303203225135803,0.23081010580062866
0.054551493376493454,40.85661315917969,balanced_multifactor,2.5872364044189453,500,target_pca160,8114003,0.9520706534385681,0.34841108322143555
0.14522258937358856,55.8863525390625,balanced_multifactor,5.33251428604126,0,online_masked_pca160,8114004,0.9272887110710144,0.2791374623775482
0.07516130805015564,62.03196334838867,balanced_multifactor,5.056386947631836,0,target_final_flattened,8114004,0.9664697647094727,0.3351110517978668
0.08355014026165009,24.66921043395996,balanced_multifactor,5.0071187019348145,0,target_pca160,8114004,0.9735860228538513,0.4543873965740204
0.11642112582921982,55.9094352722168,balanced_multifactor,4.187549114227295,20,online_masked_pca160,8114004,0.9276538491249084,0.27912774682044983
0.07458298653364182,62.08555221557617,balanced_multifactor,5.012638568878174,20,target_final_flattened,8114004,0.9664589166641235,0.334958553314209
0.08292199671268463,24.684566497802734,balanced_multifactor,4.9642558097839355,20,target_pca160,8114004,0.9735879898071289,0.4542740285396576
0.12606748938560486,51.92959976196289,balanced_multifactor,4.775959491729736,50,online_masked_pca160,8114004,0.9395486116409302,0.298862487077713
0.07366491109132767,62.07655334472656,balanced_multifactor,4.951626300811768,50,target_final_flattened,8114004,0.9666619896888733,0.3351738452911377
0.08179817348718643,24.645095825195312,balanced_multifactor,4.902768611907959,50,target_pca160,8114004,0.9737924933433533,0.4547772705554962
0.12860418856143951,50.65956115722656,balanced_multifactor,4.891952991485596,100,online_masked_pca160,8114004,0.9407541155815125,0.30401164293289185
0.07323722541332245,61.666969299316406,balanced_multifactor,4.9300150871276855,100,target_final_flattened,8114004,0.9672647714614868,0.3368357717990875
0.08088214695453644,24.393980026245117,balanced_multifactor,4.881393909454346,100,target_pca160,8114004,0.9743219614028931,0.45714545249938965
0.12425333261489868,48.9000129699707,balanced_multifactor,4.884352207183838,200,online_masked_pca160,8114004,0.9460150599479675,0.31362488865852356
0.07286028563976288,60.20996856689453,balanced_multifactor,4.905848979949951,200,target_final_flattened,8114004,0.9686404466629028,0.34207725524902344
0.07928095012903214,23.68672752380371,balanced_multifactor,4.860257148742676,200,target_pca160,8114004,0.9754131436347961,0.4634944200515747
0.11899352073669434,47.47367477416992,balanced_multifactor,4.835990905761719,300,online_masked_pca160,8114004,0.9500628709793091,0.32154327630996704
0.07258611172437668,58.31007766723633,balanced_multifactor,4.87509822845459,300,target_final_flattened,8114004,0.9700555205345154,0.34870320558547974
0.07754693925380707,22.868518829345703,balanced_multifactor,4.833456516265869,300,target_pca160,8114004,0.9764502048492432,0.47079065442085266
0.10949945449829102,44.54732894897461,balanced_multifactor,4.71896505355835,500,online_masked_pca160,8114004,0.9555695056915283,0.3369623124599457
0.071722611784935,54.515384674072266,balanced_multifactor,4.786080360412598,500,target_final_flattened,8114004,0.97249436378479,0.3621431291103363
0.07399700582027435,21.395063400268555,balanced_multifactor,4.750205993652344,500,target_pca160,8114004,0.9781491160392761,0.48438531160354614
0.15182358026504517,61.28582763671875,balanced_multifactor,5.354418754577637,0,online_masked_pca160,8114005,0.9146655201911926,0.2586590051651001
0.07649059593677521,77.49962615966797,balanced_multifactor,5.064090251922607,0,target_final_flattened,8114005,0.9546646475791931,0.2910889983177185
0.09039485454559326,30.04652976989746,balanced_multifactor,4.990128517150879,0,target_pca160,8114005,0.9660295248031616,0.414140909910202
0.12877628207206726,60.81315994262695,balanced_multifactor,4.458705425262451,20,online_masked_pca160,8114005,0.9143859148025513,0.25956854224205017
0.07615986466407776,77.46379089355469,balanced_multifactor,5.043172836303711,20,target_final_flattened,8114005,0.9547340273857117,0.2912118136882782
0.08995691686868668,30.02864646911621,balanced_multifactor,4.968130588531494,20,target_pca160,8114005,0.9660874009132385,0.4143005609512329
0.13782653212547302,57.21686935424805,balanced_multifactor,4.975806713104248,50,online_masked_pca160,8114005,0.926690399646759,0.27590376138687134
0.07559115439653397,77.34600830078125,balanced_multifactor,5.011560440063477,50,target_final_flattened,8114005,0.9550677537918091,0.2916836738586426
0.08916066586971283,29.956510543823242,balanced_multifactor,4.93977165222168,50,target_pca160,8114005,0.9663989543914795,0.41502031683921814
0.1368250697851181,55.56761169433594,balanced_multifactor,5.030311584472656,100,online_masked_pca160,8114005,0.9310360550880432,0.2834892272949219
0.07519999146461487,76.68926239013672,balanced_multifactor,5.0014801025390625,100,target_final_flattened,8114005,0.9559720754623413,0.2937118113040924
0.08829541504383087,29.611282348632812,balanced_multifactor,4.928440570831299,100,target_pca160,8114005,0.9671211242675781,0.4176972210407257
0.1309613138437271,52.862300872802734,balanced_multifactor,4.98499870300293,200,online_masked_pca160,8114005,0.9379432797431946,0.29586169123649597
0.07467258721590042,74.08605194091797,balanced_multifactor,4.9892425537109375,200,target_final_flattened,8114005,0.9585782885551453,0.3012204170227051
0.08631858229637146,28.469757080078125,balanced_multifactor,4.919449806213379,200,target_pca160,8114005,0.968987762928009,0.42632120847702026
0.1245051845908165,50.429344177246094,balanced_multifactor,4.9424309730529785,300,online_masked_pca160,8114005,0.944715142250061,0.3086709678173065
0.0742194727063179,70.72367858886719,balanced_multifactor,4.971975326538086,300,target_final_flattened,8114005,0.9615053534507751,0.3110191226005554
0.08405394852161407,27.058198928833008,balanced_multifactor,4.907695293426514,300,target_pca160,8114005,0.9710028171539307,0.43714389204978943
0.11466000229120255,46.50347900390625,balanced_multifactor,4.939939975738525,500,online_masked_pca160,8114005,0.9527943730354309,0.3283970057964325
0.07307136803865433,63.990509033203125,balanced_multifactor,4.91441011428833,500,target_final_flattened,8114005,0.966647207736969,0.3315827548503876
0.07944338023662567,24.36006736755371,balanced_multifactor,4.862814903259277,500,target_pca160,8114005,0.9744707942008972,0.4589294195175171
0.15398788452148438,64.53998565673828,dominant_axis_multifactor,5.706782817840576,0,online_masked_pca160,8114001,0.9007014632225037,0.24270284175872803
0.07300206273794174,88.87320709228516,dominant_axis_multifactor,5.447701930999756,0,target_final_flattened,8114001,0.9484183192253113,0.26445692777633667
0.09258921444416046,33.79889678955078,dominant_axis_multifactor,5.354493141174316,0,target_pca160,8114001,0.9639269709587097,0.3904516398906708
0.1230061873793602,64.21725463867188,dominant_axis_multifactor,4.516901969909668,20,online_masked_pca160,8114001,0.9015781879425049,0.24369779229164124
0.07255898416042328,88.95529174804688,dominant_axis_multifactor,5.415872097015381,20,target_final_flattened,8114001,0.9483293890953064,0.2642516791820526
0.09207578748464584,33.84491729736328,dominant_axis_multifactor,5.321969985961914,20,target_pca160,8114001,0.9638594388961792,0.39014825224876404
0.13418182730674744,61.64909362792969,dominant_axis_multifactor,5.044907569885254,50,online_masked_pca160,8114001,0.9109423160552979,0.25461724400520325
0.07164964824914932,89.09002685546875,dominant_axis_multifactor,5.351178169250488,50,target_final_flattened,8114001,0.948344349861145,0.26403793692588806
0.09094260632991791,33.89305114746094,dominant_axis_multifactor,5.260270118713379,50,target_pca160,8114001,0.963907778263092,0.3899562358856201
0.13365821540355682,60.574398040771484,dominant_axis_multifactor,5.14889669418335,100,online_masked_pca160,8114001,0.9171193242073059,0.26056182384490967
0.07085736840963364,88.8438491821289,dominant_axis_multifactor,5.296349048614502,100,target_final_flattened,8114001,0.948918879032135,0.2648877203464508
0.08958015590906143,33.699459075927734,dominant_axis_multifactor,5.206841468811035,100,target_pca160,8114001,0.964379608631134,0.39136484265327454
0.1285509616136551,57.48182678222656,dominant_axis_multifactor,5.084865570068359,200,online_masked_pca160,8114001,0.9259313941001892,0.27353835105895996
0.06961889564990997,86.88192749023438,dominant_axis_multifactor,5.202917098999023,200,target_final_flattened,8114001,0.9513306021690369,0.2701036036014557
0.08662260323762894,32.77878189086914,dominant_axis_multifactor,5.1206159591674805,200,target_pca160,8114001,0.9660335183143616,0.39779922366142273
0.12331366539001465,54.968910217285156,dominant_axis_multifactor,5.055740833282471,300,online_masked_pca160,8114001,0.9325814247131348,0.2852393090724945
0.0686662569642067,83.79044342041016,dominant_axis_multifactor,5.125945091247559,300,target_final_flattened,8114001,0.954550564289093,0.27817681431770325
0.08352963626384735,31.40199089050293,dominant_axis_multifactor,5.051079273223877,300,target_pca160,8114001,0.9681490063667297,0.4073776304721832
0.11285017430782318,51.156497955322266,dominant_axis_multifactor,4.950202465057373,500,online_masked_pca160,8114001,0.9442384839057922,0.3051874339580536
0.0669746920466423,76.920654296875,dominant_axis_multifactor,4.996931552886963,500,target_final_flattened,8114001,0.9608063101768494,0.2966979444026947
0.07787437736988068,28.552204132080078,dominant_axis_multifactor,4.932744026184082,500,target_pca160,8114001,0.9721751809120178,0.4282711148262024
0.14398497343063354,69.63249206542969,dominant_axis_multifactor,4.846259117126465,0,online_masked_pca160,8114002,0.8813116550445557,0.22270914912223816
0.06273339688777924,91.73436737060547,dominant_axis_multifactor,4.544135570526123,0,target_final_flattened,8114002,0.9474532604217529,0.25792762637138367
0.08104784786701202,35.905975341796875,dominant_axis_multifactor,4.462761878967285,0,target_pca160,8114002,0.963742196559906,0.3790946304798126
0.12004599720239639,68.98871612548828,dominant_axis_multifactor,4.0514960289001465,20,online_masked_pca160,8114002,0.8872451782226562,0.22679780423641205
0.06230797618627548,91.63993072509766,dominant_axis_multifactor,4.51324987411499,20,target_final_flattened,8114002,0.9475216865539551,0.2581200897693634
0.08047914505004883,35.87807083129883,dominant_axis_multifactor,4.432039260864258,20,target_pca160,8114002,0.9637735486030579,0.37924155592918396
0.12619318068027496,65.88743591308594,dominant_axis_multifactor,4.395211219787598,50,online_masked_pca160,8114002,0.8988828659057617,0.23867501318454742
0.0618012435734272,91.51351165771484,dominant_axis_multifactor,4.477121353149414,50,target_final_flattened,8114002,0.9478334188461304,0.25853580236434937
0.07971331477165222,35.79179000854492,dominant_axis_multifactor,4.396483898162842,50,target_pca160,8114002,0.9640352129936218,0.37987297773361206
0.12526443600654602,64.24031829833984,dominant_axis_multifactor,4.471309185028076,100,online_masked_pca160,8114002,0.9078561663627625,0.246941477060318
0.061334263533353806,90.79316711425781,dominant_axis_multifactor,4.445487976074219,100,target_final_flattened,8114002,0.9488739371299744,0.26045936346054077
0.0786106064915657,35.43487548828125,dominant_axis_multifactor,4.364972114562988,100,target_pca160,8114002,0.9648019075393677,0.38234207034111023
0.11882251501083374,61.04005432128906,dominant_axis_multifactor,4.381625652313232,200,online_masked_pca160,8114002,0.9186446666717529,0.2605295181274414
0.06085895374417305,87.63774108886719,dominant_axis_multifactor,4.402568817138672,200,target_final_flattened,8114002,0.9524906873703003,0.2685067057609558
0.07619893550872803,33.97713851928711,dominant_axis_multifactor,4.328607082366943,200,target_pca160,8114002,0.9672362208366394,0.3920336365699768
0.11239117383956909,58.09604263305664,dominant_axis_multifactor,4.3802032470703125,300,online_masked_pca160,8114002,0.9294279217720032,0.27480581402778625
0.060574714094400406,83.50904083251953,dominant_axis_multifactor,4.372581481933594,300,target_final_flattened,8114002,0.9566567540168762,0.2791821360588074
0.07365265488624573,32.12083435058594,dominant_axis_multifactor,4.3071489334106445,300,target_pca160,8114002,0.9699674844741821,0.4046022593975067
0.10263605415821075,53.24679946899414,dominant_axis_multifactor,4.316129684448242,500,online_masked_pca160,8114002,0.9432874321937561,0.298300176858902
0.0599522739648819,75.23088836669922,dominant_axis_multifactor,4.322684288024902,500,target_final_flattened,8114002,0.9638465046882629,0.30161044001579285
0.0689428299665451,28.55224609375,dominant_axis_multifactor,4.267452239990234,500,target_pca160,8114002,0.974604606628418,0.4301089942455292
0.11699271202087402,78.56954193115234,dominant_axis_multifactor,3.542731285095215,0,online_masked_pca160,8114003,0.8249348402023315,0.18655747175216675
0.04353354126214981,113.9251708984375,dominant_axis_multifactor,3.2057323455810547,0,target_final_flattened,8114003,0.9129888415336609,0.20772415399551392
0.06543342769145966,46.07809829711914,dominant_axis_multifactor,3.1047749519348145,0,target_pca160,8114003,0.9407153725624084,0.31963080167770386
0.09629063308238983,78.3072738647461,dominant_axis_multifactor,2.946469783782959,20,online_masked_pca160,8114003,0.8331143260002136,0.18973830342292786
0.04333890229463577,113.97526550292969,dominant_axis_multifactor,3.1919021606445312,20,target_final_flattened,8114003,0.9129546284675598,0.20764805376529694
0.06514699757099152,46.095481872558594,dominant_axis_multifactor,3.091026782989502,20,target_pca160,8114003,0.9407075643539429,0.3195609450340271
0.09931936115026474,77.47095489501953,dominant_axis_multifactor,3.0706732273101807,50,online_masked_pca160,8114003,0.8361960649490356,0.19202706217765808
0.04274124652147293,114.1521987915039,dominant_axis_multifactor,3.1502938270568848,50,target_final_flattened,8114003,0.9127761721611023,0.20733092725276947
0.06431938707828522,46.197967529296875,dominant_axis_multifactor,3.0503251552581787,50,target_pca160,8114003,0.9406121969223022,0.3191027045249939
0.09809787571430206,77.0140151977539,dominant_axis_multifactor,3.060248374938965,100,online_masked_pca160,8114003,0.8452671766281128,0.19590510427951813
0.04204907268285751,114.18513488769531,dominant_axis_multifactor,3.101545572280884,100,target_final_flattened,8114003,0.9129892587661743,0.20737075805664062
0.0632665753364563,46.23249053955078,dominant_axis_multifactor,3.002990245819092,100,target_pca160,8114003,0.9407978057861328,0.31908851861953735
0.0955778956413269,74.3521499633789,dominant_axis_multifactor,3.0736634731292725,200,online_masked_pca160,8114003,0.8599494695663452,0.2058003544807434
0.04113135114312172,112.63640594482422,dominant_axis_multifactor,3.0322961807250977,200,target_final_flattened,8114003,0.9159708023071289,0.21067911386489868
0.06118496134877205,45.463932037353516,dominant_axis_multifactor,2.9404008388519287,200,target_pca160,8114003,0.9427544474601746,0.32318824529647827
0.09208740293979645,71.40692901611328,dominant_axis_multifactor,3.072335720062256,300,online_masked_pca160,8114003,0.8762842416763306,0.21789440512657166
0.04061169922351837,109.52780151367188,dominant_axis_multifactor,2.9911227226257324,300,target_final_flattened,8114003,0.9212363958358765,0.2172345221042633
0.059135157614946365,43.91132354736328,dominant_axis_multifactor,2.906543493270874,300,target_pca160,8114003,0.9461429119110107,0.33136096596717834
0.08595959842205048,67.32555389404297,dominant_axis_multifactor,3.014939308166504,500,online_masked_pca160,8114003,0.8938463926315308,0.23379023373126984
0.04004168137907982,101.69166564941406,dominant_axis_multifactor,2.9367027282714844,500,target_final_flattened,8114003,0.9328227639198303,0.23419907689094543
0.05524368956685066,40.19182586669922,dominant_axis_multifactor,2.868253231048584,500,target_pca160,8114003,0.9535351395606995,0.351881206035614
0.146624356508255,55.42584991455078,dominant_axis_multifactor,5.933005332946777,0,online_masked_pca160,8114004,0.9301919937133789,0.2818882167339325
0.076570525765419,61.92613220214844,dominant_axis_multifactor,5.630285263061523,0,target_final_flattened,8114004,0.9671115875244141,0.3348212242126465
0.0853855311870575,24.79203987121582,dominant_axis_multifactor,5.586577415466309,0,target_pca160,8114004,0.9740960001945496,0.45241299271583557
0.1174321174621582,55.550445556640625,dominant_axis_multifactor,4.615939617156982,20,online_masked_pca160,8114004,0.9292082190513611,0.28077614307403564
0.07598470151424408,61.98350143432617,dominant_axis_multifactor,5.582785606384277,20,target_final_flattened,8114004,0.9670822024345398,0.33463913202285767
0.08474048972129822,24.80662727355957,dominant_axis_multifactor,5.540947437286377,20,target_pca160,8114004,0.9740828275680542,0.4522855281829834
0.12832608819007874,51.146644592285156,dominant_axis_multifactor,5.274532794952393,50,online_masked_pca160,8114004,0.9414480328559875,0.3026287257671356
0.0750553235411644,61.96834182739258,dominant_axis_multifactor,5.514633655548096,50,target_final_flattened,8114004,0.967296838760376,0.3348984122276306
0.08359529078006744,24.767297744750977,dominant_axis_multifactor,5.471810340881348,50,target_pca160,8114004,0.9743008613586426,0.452842652797699
0.12825332581996918,50.54463577270508,dominant_axis_multifactor,5.345411777496338,100,online_masked_pca160,8114004,0.9427900910377502,0.3050399124622345
0.07462877780199051,61.525691986083984,dominant_axis_multifactor,5.488729953765869,100,target_final_flattened,8114004,0.9679640531539917,0.33673444390296936
0.08265834301710129,24.518503189086914,dominant_axis_multifactor,5.443171501159668,100,target_pca160,8114004,0.9748867750167847,0.4553348422050476
0.12450506538152695,48.689178466796875,dominant_axis_multifactor,5.393472671508789,200,online_masked_pca160,8114004,0.9480332732200623,0.3154512047767639
0.0742250308394432,60.022151947021484,dominant_axis_multifactor,5.459651470184326,200,target_final_flattened,8114004,0.9694539904594421,0.34225180745124817
0.08100466430187225,23.797544479370117,dominant_axis_multifactor,5.418234348297119,200,target_pca160,8114004,0.976080596446991,0.4619583487510681
0.11939327418804169,46.830692291259766,dominant_axis_multifactor,5.329217433929443,300,online_masked_pca160,8114004,0.9514871835708618,0.3246268630027771
0.07392481714487076,58.099754333496094,dominant_axis_multifactor,5.425638198852539,300,target_final_flattened,8114004,0.9709427356719971,0.3490561842918396
0.07919974625110626,22.95989990234375,dominant_axis_multifactor,5.385040283203125,300,target_pca160,8114004,0.977196991443634,0.4695218801498413
0.11029668152332306,44.271934509277344,dominant_axis_multifactor,5.209195613861084,500,online_masked_pca160,8114004,0.956139087677002,0.33809834718704224
0.0729665607213974,54.29285430908203,dominant_axis_multifactor,5.323276042938232,500,target_final_flattened,8114004,0.9734528660774231,0.3626941442489624
0.07543306797742844,21.43797492980957,dominant_axis_multifactor,5.287329196929932,500,target_pca160,8114004,0.9789817929267883,0.48358145356178284
0.15428782999515533,60.479469299316406,dominant_axis_multifactor,5.928045749664307,0,online_masked_pca160,8114005,0.9159165620803833,0.2608520984649658
0.07828270643949509,77.1734848022461,dominant_axis_multifactor,5.642865180969238,0,target_final_flattened,8114005,0.9545272588729858,0.29033103585243225
0.09307345747947693,29.979473114013672,dominant_axis_multifactor,5.574400901794434,0,target_pca160,8114005,0.9658253192901611,0.41208603978157043
0.13049118220806122,60.10867691040039,dominant_axis_multifactor,4.916275501251221,20,online_masked_pca160,8114005,0.9155328273773193,0.2615758776664734
0.07794249802827835,77.14044952392578,dominant_axis_multifactor,5.619863033294678,20,target_final_flattened,8114005,0.9545853137969971,0.2904379963874817
0.09263519942760468,29.9652099609375,dominant_axis_multifactor,5.550382137298584,20,target_pca160,8114005,0.9658728241920471,0.412212073802948
0.13961179554462433,56.601234436035156,dominant_axis_multifactor,5.438544273376465,50,online_masked_pca160,8114005,0.9281722903251648,0.2781292796134949
0.07736437767744064,77.02705383300781,dominant_axis_multifactor,5.584448337554932,50,target_final_flattened,8114005,0.9549709558486938,0.2909603416919708
0.0918089747428894,29.885507583618164,dominant_axis_multifactor,5.5138068199157715,50,target_pca160,8114005,0.9662259817123413,0.4130304455757141
0.13847678899765015,55.26961135864258,dominant_axis_multifactor,5.564455509185791,100,online_masked_pca160,8114005,0.9318457245826721,0.2843928635120392
0.0769607201218605,76.32594299316406,dominant_axis_multifactor,5.564863681793213,100,target_final_flattened,8114005,0.9560083746910095,0.2931957244873047
0.09085872024297714,29.530487060546875,dominant_axis_multifactor,5.497457504272461,100,target_pca160,8114005,0.9670612215995789,0.4159137010574341
0.1336793452501297,52.16116714477539,dominant_axis_multifactor,5.573507785797119,200,online_masked_pca160,8114005,0.9382585287094116,0.29766756296157837
0.07639160007238388,73.70462036132812,dominant_axis_multifactor,5.545663356781006,200,target_final_flattened,8114005,0.9587759375572205,0.3008977472782135
0.08869146555662155,28.390100479125977,dominant_axis_multifactor,5.479067802429199,200,target_pca160,8114005,0.9690709710121155,0.4247390627861023
0.12695316970348358,49.667945861816406,dominant_axis_multifactor,5.558867931365967,300,online_masked_pca160,8114005,0.9460077285766602,0.31162989139556885
0.07586833089590073,70.36043548583984,dominant_axis_multifactor,5.520448207855225,300,target_final_flattened,8114005,0.9618020057678223,0.3107640743255615
