condition,index,major_family,mean_biological_squared_error,panel_squared_energy_coverage,rho_with_biological_risk,type,view
RANDOM_STRUCTURAL_P60_V1,19,RANDOM_STRUCTURAL,,,-0.022106224671006203,synthetic_factor,1
RANDOM_STRUCTURAL_P60_V1,20,RANDOM_STRUCTURAL,,,0.05270989611744881,synthetic_factor,1
RANDOM_STRUCTURAL_P60_V1,21,RANDOM_STRUCTURAL,,,0.03680245950818062,synthetic_factor,1
RANDOM_STRUCTURAL_P60_V1,22,RANDOM_STRUCTURAL,,,0.005503913387656212,synthetic_factor,1
RANDOM_STRUCTURAL_P60_V1,23,RANDOM_STRUCTURAL,,,-0.05926676467061043,synthetic_factor,1
RANDOM_STRUCTURAL_P60_V1,24,RANDOM_STRUCTURAL,,,0.007484553847461939,synthetic_factor,1
RANDOM_STRUCTURAL_P60_V1,25,RANDOM_STRUCTURAL,,,-0.02960955537855625,synthetic_factor,1
RANDOM_STRUCTURAL_P60_V1,26,RANDOM_STRUCTURAL,,,0.07651280611753464,synthetic_factor,1
RANDOM_STRUCTURAL_P60_V1,27,RANDOM_STRUCTURAL,,,-0.08536475151777267,synthetic_factor,1
RANDOM_STRUCTURAL_P60_V1,28,RANDOM_STRUCTURAL,,,-0.05880925804376602,synthetic_factor,1
RANDOM_STRUCTURAL_P60_V1,29,RANDOM_STRUCTURAL,,,-0.01998297870159149,synthetic_factor,1
RANDOM_STRUCTURAL_P60_V1,30,RANDOM_STRUCTURAL,,,0.08341504633426666,synthetic_factor,1
RANDOM_STRUCTURAL_P60_V1,31,RANDOM_STRUCTURAL,,,0.025537677109241486,synthetic_factor,1
RANDOM_STRUCTURAL_P60_V1,0,RANDOM_STRUCTURAL,0.16715624928474426,0.6178064279601911,,reppca_coordinate,1
RANDOM_STRUCTURAL_P60_V1,1,RANDOM_STRUCTURAL,0.6276378631591797,0.601642534493446,,reppca_coordinate,1
RANDOM_STRUCTURAL_P60_V1,2,RANDOM_STRUCTURAL,0.20338928699493408,0.5845359607301888,,reppca_coordinate,1
RANDOM_STRUCTURAL_P60_V1,3,RANDOM_STRUCTURAL,0.17983022332191467,0.5813502646476568,,reppca_coordinate,1
RANDOM_STRUCTURAL_P60_V1,4,RANDOM_STRUCTURAL,0.18117772042751312,0.581509042583236,,reppca_coordinate,1
RANDOM_STRUCTURAL_P60_V1,5,RANDOM_STRUCTURAL,0.13553708791732788,0.6065183340644458,,reppca_coordinate,1
RANDOM_STRUCTURAL_P60_V1,6,RANDOM_STRUCTURAL,0.14667722582817078,0.6045333679132646,,reppca_coordinate,1
RANDOM_STRUCTURAL_P60_V1,7,RANDOM_STRUCTURAL,0.14643293619155884,0.6088693950497939,,reppca_coordinate,1
RANDOM_STRUCTURAL_P60_V1,8,RANDOM_STRUCTURAL,0.15742066502571106,0.5941526087798359,,reppca_coordinate,1
RANDOM_STRUCTURAL_P60_V1,9,RANDOM_STRUCTURAL,0.17976602911949158,0.5779889774336351,,reppca_coordinate,1
RANDOM_STRUCTURAL_P60_V1,10,RANDOM_STRUCTURAL,0.15779660642147064,0.592284589052118,,reppca_coordinate,1
RANDOM_STRUCTURAL_P60_V1,11,RANDOM_STRUCTURAL,0.1837712526321411,0.6008822160380841,,reppca_coordinate,1
RANDOM_STRUCTURAL_P60_V1,12,RANDOM_STRUCTURAL,0.1441604197025299,0.5940032342820629,,reppca_coordinate,1
RANDOM_STRUCTURAL_P60_V1,13,RANDOM_STRUCTURAL,0.14981476962566376,0.6072260360971813,,reppca_coordinate,1
RANDOM_STRUCTURAL_P60_V1,14,RANDOM_STRUCTURAL,0.13260293006896973,0.6084241503989823,,reppca_coordinate,1
RANDOM_STRUCTURAL_P60_V1,15,RANDOM_STRUCTURAL,0.1549159288406372,0.6010360660259102,,reppca_coordinate,1
RANDOM_STRUCTURAL_P60_V1,16,RANDOM_STRUCTURAL,0.15461301803588867,0.607530955984693,,reppca_coordinate,1
RANDOM_STRUCTURAL_P60_V1,17,RANDOM_STRUCTURAL,0.1686389297246933,0.5945165098779949,,reppca_coordinate,1
RANDOM_STRUCTURAL_P60_V1,18,RANDOM_STRUCTURAL,0.20333126187324524,0.5802605381959511,,reppca_coordinate,1
RANDOM_STRUCTURAL_P60_V1,19,RANDOM_STRUCTURAL,0.16392114758491516,0.5910756300332487,,reppca_coordinate,1
RANDOM_STRUCTURAL_P60_V1,20,RANDOM_STRUCTURAL,0.15849462151527405,0.6002053511306947,,reppca_coordinate,1
RANDOM_STRUCTURAL_P60_V1,21,RANDOM_STRUCTURAL,0.1478741317987442,0.6145347367426557,,reppca_coordinate,1
RANDOM_STRUCTURAL_P60_V1,22,RANDOM_STRUCTURAL,0.14899474382400513,0.6065398811195867,,reppca_coordinate,1
RANDOM_STRUCTURAL_P60_V1,23,RANDOM_STRUCTURAL,0.15266266465187073,0.6129677517755332,,reppca_coordinate,1
RANDOM_STRUCTURAL_P60_V1,24,RANDOM_STRUCTURAL,0.15850210189819336,0.609820918938432,,reppca_coordinate,1
RANDOM_STRUCTURAL_P60_V1,25,RANDOM_STRUCTURAL,0.13540956377983093,0.6089982674607947,,reppca_coordinate,1
RANDOM_STRUCTURAL_P60_V1,26,RANDOM_STRUCTURAL,0.13636580109596252,0.5918849363527836,,reppca_coordinate,1
RANDOM_STRUCTURAL_P60_V1,27,RANDOM_STRUCTURAL,0.15353122353553772,0.5921575819261968,,reppca_coordinate,1
RANDOM_STRUCTURAL_P60_V1,28,RANDOM_STRUCTURAL,0.1431981325149536,0.5794977142570347,,reppca_coordinate,1
RANDOM_STRUCTURAL_P60_V1,29,RANDOM_STRUCTURAL,0.11125555634498596,0.6109019840891449,,reppca_coordinate,1
RANDOM_STRUCTURAL_P60_V1,30,RANDOM_STRUCTURAL,0.12272340059280396,0.5882003755307517,,reppca_coordinate,1
RANDOM_STRUCTURAL_P60_V1,31,RANDOM_STRUCTURAL,0.11140485107898712,0.5987478727259404,,reppca_coordinate,1
RANDOM_STRUCTURAL_P60_V1,32,RANDOM_STRUCTURAL,0.04453638195991516,0.6354533211018694,,reppca_coordinate,1
RANDOM_STRUCTURAL_P60_V1,33,RANDOM_STRUCTURAL,0.05971759930253029,0.5938963209509979,,reppca_coordinate,1
RANDOM_STRUCTURAL_P60_V1,34,RANDOM_STRUCTURAL,0.050042957067489624,0.5867101558863617,,reppca_coordinate,1
RANDOM_STRUCTURAL_P60_V1,35,RANDOM_STRUCTURAL,0.16366079449653625,0.599177368581093,,reppca_coordinate,1
RANDOM_STRUCTURAL_P60_V1,36,RANDOM_STRUCTURAL,0.033575981855392456,0.5838126734096565,,reppca_coordinate,1
RANDOM_STRUCTURAL_P60_V1,37,RANDOM_STRUCTURAL,0.04692830145359039,0.6035304586417165,,reppca_coordinate,1
RANDOM_STRUCTURAL_P60_V1,38,RANDOM_STRUCTURAL,0.0704168826341629,0.6055512923555062,,reppca_coordinate,1
RANDOM_STRUCTURAL_P60_V1,39,RANDOM_STRUCTURAL,0.07690615952014923,0.596084011297848,,reppca_coordinate,1
RANDOM_STRUCTURAL_P60_V1,40,RANDOM_STRUCTURAL,0.03547610342502594,0.6040291827307166,,reppca_coordinate,1
RANDOM_STRUCTURAL_P60_V1,41,RANDOM_STRUCTURAL,0.03332715481519699,0.602024030914346,,reppca_coordinate,1
RANDOM_STRUCTURAL_P60_V1,42,RANDOM_STRUCTURAL,0.022397596389055252,0.6063357769486696,,reppca_coordinate,1
RANDOM_STRUCTURAL_P60_V1,43,RANDOM_STRUCTURAL,0.06879117339849472,0.6020342947233633,,reppca_coordinate,1
RANDOM_STRUCTURAL_P60_V1,44,RANDOM_STRUCTURAL,0.05335192754864693,0.6401318219770431,,reppca_coordinate,1
RANDOM_STRUCTURAL_P60_V1,45,RANDOM_STRUCTURAL,0.058177463710308075,0.5970384699516896,,reppca_coordinate,1
RANDOM_STRUCTURAL_P60_V1,46,RANDOM_STRUCTURAL,0.021324217319488525,0.6004442178744719,,reppca_coordinate,1
RANDOM_STRUCTURAL_P60_V1,47,RANDOM_STRUCTURAL,0.03754182904958725,0.5972978792740397,,reppca_coordinate,1
RANDOM_STRUCTURAL_P60_V1,48,RANDOM_STRUCTURAL,0.03561702370643616,0.5806302896335229,,reppca_coordinate,1
RANDOM_STRUCTURAL_P60_V1,49,RANDOM_STRUCTURAL,0.04861646890640259,0.5978122274661685,,reppca_coordinate,1
RANDOM_STRUCTURAL_P60_V1,50,RANDOM_STRUCTURAL,0.05198713392019272,0.6090706139923155,,reppca_coordinate,1
RANDOM_STRUCTURAL_P60_V1,51,RANDOM_STRUCTURAL,0.09800636768341064,0.6063821448196273,,reppca_coordinate,1
RANDOM_STRUCTURAL_P60_V1,52,RANDOM_STRUCTURAL,0.04230281338095665,0.5966024363867786,,reppca_coordinate,1
RANDOM_STRUCTURAL_P60_V1,53,RANDOM_STRUCTURAL,0.04012449085712433,0.6073251101973578,,reppca_coordinate,1
RANDOM_STRUCTURAL_P60_V1,54,RANDOM_STRUCTURAL,0.026286618784070015,0.607070829722512,,reppca_coordinate,1
RANDOM_STRUCTURAL_P60_V1,55,RANDOM_STRUCTURAL,0.028468061238527298,0.5992796721185625,,reppca_coordinate,1
RANDOM_STRUCTURAL_P60_V1,56,RANDOM_STRUCTURAL,0.06363730132579803,0.6007693787293023,,reppca_coordinate,1
RANDOM_STRUCTURAL_P60_V1,57,RANDOM_STRUCTURAL,0.04744395613670349,0.599709999259323,,reppca_coordinate,1
RANDOM_STRUCTURAL_P60_V1,58,RANDOM_STRUCTURAL,0.033161815255880356,0.5878239445664802,,reppca_coordinate,1
RANDOM_STRUCTURAL_P60_V1,59,RANDOM_STRUCTURAL,0.035456039011478424,0.6049425484158928,,reppca_coordinate,1
RANDOM_STRUCTURAL_P60_V1,60,RANDOM_STRUCTURAL,0.04751376062631607,0.6082256559774609,,reppca_coordinate,1
RANDOM_STRUCTURAL_P60_V1,61,RANDOM_STRUCTURAL,0.025894813239574432,0.5982582348111034,,reppca_coordinate,1
RANDOM_STRUCTURAL_P60_V1,62,RANDOM_STRUCTURAL,0.03925572335720062,0.5941355364941437,,reppca_coordinate,1
RANDOM_STRUCTURAL_P60_V1,63,RANDOM_STRUCTURAL,0.022355202585458755,0.606835419917175,,reppca_coordinate,1
RANDOM_STRUCTURAL_P60_V1,64,RANDOM_STRUCTURAL,0.05592005327343941,0.5993894770459588,,reppca_coordinate,1
RANDOM_STRUCTURAL_P60_V1,65,RANDOM_STRUCTURAL,0.0385870523750782,0.6179500839976296,,reppca_coordinate,1
RANDOM_STRUCTURAL_P60_V1,66,RANDOM_STRUCTURAL,0.03758637607097626,0.614462202395867,,reppca_coordinate,1
RANDOM_STRUCTURAL_P60_V1,67,RANDOM_STRUCTURAL,0.05484427511692047,0.601887999103603,,reppca_coordinate,1
RANDOM_STRUCTURAL_P60_V1,68,RANDOM_STRUCTURAL,0.025561369955539703,0.5831219661972017,,reppca_coordinate,1
RANDOM_STRUCTURAL_P60_V1,69,RANDOM_STRUCTURAL,0.018958773463964462,0.605401915997847,,reppca_coordinate,1
RANDOM_STRUCTURAL_P60_V1,70,RANDOM_STRUCTURAL,0.05036240816116333,0.5879612169661222,,reppca_coordinate,1
RANDOM_STRUCTURAL_P60_V1,71,RANDOM_STRUCTURAL,0.06217318773269653,0.5820903274972762,,reppca_coordinate,1
RANDOM_STRUCTURAL_P60_V1,72,RANDOM_STRUCTURAL,0.04668295010924339,0.5938236156171579,,reppca_coordinate,1
RANDOM_STRUCTURAL_P60_V1,73,RANDOM_STRUCTURAL,0.044350896030664444,0.6146770869339289,,reppca_coordinate,1
RANDOM_STRUCTURAL_P60_V1,74,RANDOM_STRUCTURAL,0.029411867260932922,0.619321168725574,,reppca_coordinate,1
RANDOM_STRUCTURAL_P60_V1,75,RANDOM_STRUCTURAL,0.09914697706699371,0.6074053280823437,,reppca_coordinate,1
RANDOM_STRUCTURAL_P60_V1,76,RANDOM_STRUCTURAL,0.056254006922245026,0.5965156091802277,,reppca_coordinate,1
RANDOM_STRUCTURAL_P60_V1,77,RANDOM_STRUCTURAL,0.04221244156360626,0.5917153269806822,,reppca_coordinate,1
RANDOM_STRUCTURAL_P60_V1,78,RANDOM_STRUCTURAL,0.03373587876558304,0.6122386126524538,,reppca_coordinate,1
RANDOM_STRUCTURAL_P60_V1,79,RANDOM_STRUCTURAL,0.04047815129160881,0.599166538226074,,reppca_coordinate,1
RANDOM_STRUCTURAL_P60_V1,80,RANDOM_STRUCTURAL,0.03158827871084213,0.594304765960376,,reppca_coordinate,1
RANDOM_STRUCTURAL_P60_V1,81,RANDOM_STRUCTURAL,0.04968030005693436,0.5919059128831236,,reppca_coordinate,1
RANDOM_STRUCTURAL_P60_V1,82,RANDOM_STRUCTURAL,0.027476506307721138,0.5863248809656095,,reppca_coordinate,1
RANDOM_STRUCTURAL_P60_V1,83,RANDOM_STRUCTURAL,0.03466479480266571,0.5959411779959769,,reppca_coordinate,1
RANDOM_STRUCTURAL_P60_V1,84,RANDOM_STRUCTURAL,0.0690431296825409,0.5971477153324505,,reppca_coordinate,1
RANDOM_STRUCTURAL_P60_V1,85,RANDOM_STRUCTURAL,0.046721845865249634,0.578834261991217,,reppca_coordinate,1
RANDOM_STRUCTURAL_P60_V1,86,RANDOM_STRUCTURAL,0.04557891562581062,0.6070461936544305,,reppca_coordinate,1
RANDOM_STRUCTURAL_P60_V1,87,RANDOM_STRUCTURAL,0.0500711053609848,0.5976726411984747,,reppca_coordinate,1
RANDOM_STRUCTURAL_P60_V1,88,RANDOM_STRUCTURAL,0.0314314104616642,0.5925996856563402,,reppca_coordinate,1
RANDOM_STRUCTURAL_P60_V1,89,RANDOM_STRUCTURAL,0.026333782821893692,0.5946987848071201,,reppca_coordinate,1
RANDOM_STRUCTURAL_P60_V1,90,RANDOM_STRUCTURAL,0.0601704940199852,0.5998055512058298,,reppca_coordinate,1
RANDOM_STRUCTURAL_P60_V1,91,RANDOM_STRUCTURAL,0.03395520895719528,0.6190447886575392,,reppca_coordinate,1
RANDOM_STRUCTURAL_P60_V1,92,RANDOM_STRUCTURAL,0.03825405612587929,0.6000003274074107,,reppca_coordinate,1
RANDOM_STRUCTURAL_P60_V1,93,RANDOM_STRUCTURAL,0.057906799018383026,0.5887491222450676,,reppca_coordinate,1
RANDOM_STRUCTURAL_P60_V1,94,RANDOM_STRUCTURAL,0.038888074457645416,0.6039942135098368,,reppca_coordinate,1
RANDOM_STRUCTURAL_P60_V1,95,RANDOM_STRUCTURAL,0.03682861477136612,0.6034805094581939,,reppca_coordinate,1
RANDOM_STRUCTURAL_P60_V1,96,RANDOM_STRUCTURAL,0.04183599725365639,0.6048081231432639,,reppca_coordinate,1
RANDOM_STRUCTURAL_P60_V1,97,RANDOM_STRUCTURAL,0.037015706300735474,0.5915419708535479,,reppca_coordinate,1
RANDOM_STRUCTURAL_P60_V1,98,RANDOM_STRUCTURAL,0.046473897993564606,0.6087774942936411,,reppca_coordinate,1
RANDOM_STRUCTURAL_P60_V1,99,RANDOM_STRUCTURAL,0.03809429705142975,0.6022721231499535,,reppca_coordinate,1
RANDOM_STRUCTURAL_P60_V1,100,RANDOM_STRUCTURAL,0.022956401109695435,0.5999769826672636,,reppca_coordinate,1
RANDOM_STRUCTURAL_P60_V1,101,RANDOM_STRUCTURAL,0.03615381568670273,0.5916500515183457,,reppca_coordinate,1
RANDOM_STRUCTURAL_P60_V1,102,RANDOM_STRUCTURAL,0.03606703132390976,0.6115591033425773,,reppca_coordinate,1
RANDOM_STRUCTURAL_P60_V1,103,RANDOM_STRUCTURAL,0.04954857379198074,0.5888071172361982,,reppca_coordinate,1
RANDOM_STRUCTURAL_P60_V1,104,RANDOM_STRUCTURAL,0.058950990438461304,0.6168328559402383,,reppca_coordinate,1
RANDOM_STRUCTURAL_P60_V1,105,RANDOM_STRUCTURAL,0.046266067773103714,0.6012841075060023,,reppca_coordinate,1
RANDOM_STRUCTURAL_P60_V1,106,RANDOM_STRUCTURAL,0.06632377952337265,0.5848639579897705,,reppca_coordinate,1
RANDOM_STRUCTURAL_P60_V1,107,RANDOM_STRUCTURAL,0.07588008791208267,0.5944378970923053,,reppca_coordinate,1
RANDOM_STRUCTURAL_P60_V1,108,RANDOM_STRUCTURAL,0.03173664212226868,0.5932911406780828,,reppca_coordinate,1
RANDOM_STRUCTURAL_P60_V1,109,RANDOM_STRUCTURAL,0.12613725662231445,0.5833818060376054,,reppca_coordinate,1
RANDOM_STRUCTURAL_P60_V1,110,RANDOM_STRUCTURAL,0.059408508241176605,0.5899304379734672,,reppca_coordinate,1
RANDOM_STRUCTURAL_P60_V1,111,RANDOM_STRUCTURAL,0.03347614407539368,0.6036826213252753,,reppca_coordinate,1
RANDOM_STRUCTURAL_P60_V1,112,RANDOM_STRUCTURAL,0.04688403010368347,0.6018683715412707,,reppca_coordinate,1
RANDOM_STRUCTURAL_P60_V1,113,RANDOM_STRUCTURAL,0.039882563054561615,0.6002386834845272,,reppca_coordinate,1
RANDOM_STRUCTURAL_P60_V1,114,RANDOM_STRUCTURAL,0.027322597801685333,0.589532401103417,,reppca_coordinate,1
RANDOM_STRUCTURAL_P60_V1,115,RANDOM_STRUCTURAL,0.02046268619596958,0.6365659264628813,,reppca_coordinate,1
RANDOM_STRUCTURAL_P60_V1,116,RANDOM_STRUCTURAL,0.0575469434261322,0.6050076251010581,,reppca_coordinate,1
RANDOM_STRUCTURAL_P60_V1,117,RANDOM_STRUCTURAL,0.030884213745594025,0.5903165530197175,,reppca_coordinate,1
RANDOM_STRUCTURAL_P60_V1,118,RANDOM_STRUCTURAL,0.05365137383341789,0.5979091683023798,,reppca_coordinate,1
RANDOM_STRUCTURAL_P60_V1,119,RANDOM_STRUCTURAL,0.03372935578227043,0.6186589067814361,,reppca_coordinate,1
RANDOM_STRUCTURAL_P60_V1,120,RANDOM_STRUCTURAL,0.028661299496889114,0.5982174750857537,,reppca_coordinate,1
RANDOM_STRUCTURAL_P60_V1,121,RANDOM_STRUCTURAL,0.041185859590768814,0.5869017156650131,,reppca_coordinate,1
RANDOM_STRUCTURAL_P60_V1,122,RANDOM_STRUCTURAL,0.08670809864997864,0.5941040267936372,,reppca_coordinate,1
RANDOM_STRUCTURAL_P60_V1,123,RANDOM_STRUCTURAL,0.025858188048005104,0.5906885111948202,,reppca_coordinate,1
RANDOM_STRUCTURAL_P60_V1,124,RANDOM_STRUCTURAL,0.05831427127122879,0.598076266842175,,reppca_coordinate,1
RANDOM_STRUCTURAL_P60_V1,125,RANDOM_STRUCTURAL,0.05232902616262436,0.5912672312046936,,reppca_coordinate,1
RANDOM_STRUCTURAL_P60_V1,126,RANDOM_STRUCTURAL,0.06503644585609436,0.6044981476425138,,reppca_coordinate,1
RANDOM_STRUCTURAL_P60_V1,127,RANDOM_STRUCTURAL,0.03163716197013855,0.5935264479597638,,reppca_coordinate,1
RANDOM_STRUCTURAL_P60_V1,128,RANDOM_STRUCTURAL,0.025747150182724,0.6075855104469083,,reppca_coordinate,1
RANDOM_STRUCTURAL_P60_V1,129,RANDOM_STRUCTURAL,0.1076643243432045,0.5894559245974456,,reppca_coordinate,1
RANDOM_STRUCTURAL_P60_V1,130,RANDOM_STRUCTURAL,0.03357285261154175,0.5917363617008718,,reppca_coordinate,1
RANDOM_STRUCTURAL_P60_V1,131,RANDOM_STRUCTURAL,0.020622750744223595,0.5861292202371623,,reppca_coordinate,1
RANDOM_STRUCTURAL_P60_V1,132,RANDOM_STRUCTURAL,0.13363304734230042,0.6081078738014529,,reppca_coordinate,1
RANDOM_STRUCTURAL_P60_V1,133,RANDOM_STRUCTURAL,0.13039618730545044,0.5949101302401691,,reppca_coordinate,1
RANDOM_STRUCTURAL_P60_V1,134,RANDOM_STRUCTURAL,0.04926854744553566,0.5911725355053162,,reppca_coordinate,1
RANDOM_STRUCTURAL_P60_V1,135,RANDOM_STRUCTURAL,0.07794661074876785,0.6038123510942396,,reppca_coordinate,1
RANDOM_STRUCTURAL_P60_V1,136,RANDOM_STRUCTURAL,0.031985003501176834,0.604236221774701,,reppca_coordinate,1
RANDOM_STRUCTURAL_P60_V1,137,RANDOM_STRUCTURAL,0.0984695553779602,0.6156569469905279,,reppca_coordinate,1
RANDOM_STRUCTURAL_P60_V1,138,RANDOM_STRUCTURAL,0.040598079562187195,0.6062989608759841,,reppca_coordinate,1
RANDOM_STRUCTURAL_P60_V1,139,RANDOM_STRUCTURAL,0.22498610615730286,0.595393928819234,,reppca_coordinate,1
RANDOM_STRUCTURAL_P60_V1,140,RANDOM_STRUCTURAL,0.02149824984371662,0.5926708066600938,,reppca_coordinate,1
RANDOM_STRUCTURAL_P60_V1,141,RANDOM_STRUCTURAL,0.03804206848144531,0.6038274690493144,,reppca_coordinate,1
RANDOM_STRUCTURAL_P60_V1,142,RANDOM_STRUCTURAL,0.039137549698352814,0.5904670646448517,,reppca_coordinate,1
RANDOM_STRUCTURAL_P60_V1,143,RANDOM_STRUCTURAL,0.047892019152641296,0.5977979510450392,,reppca_coordinate,1
RANDOM_STRUCTURAL_P60_V1,144,RANDOM_STRUCTURAL,0.05004597827792168,0.6014450190973937,,reppca_coordinate,1
RANDOM_STRUCTURAL_P60_V1,145,RANDOM_STRUCTURAL,0.06287762522697449,0.6136233035454735,,reppca_coordinate,1
RANDOM_STRUCTURAL_P60_V1,146,RANDOM_STRUCTURAL,0.03621397912502289,0.5956856967501054,,reppca_coordinate,1
RANDOM_STRUCTURAL_P60_V1,147,RANDOM_STRUCTURAL,0.030400853604078293,0.6165854126226363,,reppca_coordinate,1
RANDOM_STRUCTURAL_P60_V1,148,RANDOM_STRUCTURAL,0.02844659425318241,0.591350239324621,,reppca_coordinate,1
RANDOM_STRUCTURAL_P60_V1,149,RANDOM_STRUCTURAL,0.052983157336711884,0.5864667352455342,,reppca_coordinate,1
RANDOM_STRUCTURAL_P60_V1,150,RANDOM_STRUCTURAL,0.06822443753480911,0.5901628131556229,,reppca_coordinate,1
RANDOM_STRUCTURAL_P60_V1,151,RANDOM_STRUCTURAL,0.04120470583438873,0.5936075919836505,,reppca_coordinate,1
RANDOM_STRUCTURAL_P60_V1,152,RANDOM_STRUCTURAL,0.03295821696519852,0.6046743319347968,,reppca_coordinate,1
RANDOM_STRUCTURAL_P60_V1,153,RANDOM_STRUCTURAL,0.06407899409532547,0.598863898904405,,reppca_coordinate,1
RANDOM_STRUCTURAL_P60_V1,154,RANDOM_STRUCTURAL,0.02941422536969185,0.6018237701567496,,reppca_coordinate,1
RANDOM_STRUCTURAL_P60_V1,155,RANDOM_STRUCTURAL,0.04241843521595001,0.6004418528534944,,reppca_coordinate,1
RANDOM_STRUCTURAL_P60_V1,156,RANDOM_STRUCTURAL,0.05735555663704872,0.5887019960234782,,reppca_coordinate,1
RANDOM_STRUCTURAL_P60_V1,157,RANDOM_STRUCTURAL,0.0637633353471756,0.5919986343140972,,reppca_coordinate,1
RANDOM_STRUCTURAL_P60_V1,158,RANDOM_STRUCTURAL,0.0379815399646759,0.6043398788852636,,reppca_coordinate,1
RANDOM_STRUCTURAL_P60_V1,159,RANDOM_STRUCTURAL,0.033442363142967224,0.6046596421819195,,reppca_coordinate,1
RANDOM_STRUCTURAL_P60_V2,0,RANDOM_STRUCTURAL,,,0.02496475540101528,synthetic_factor,2
RANDOM_STRUCTURAL_P60_V2,1,RANDOM_STRUCTURAL,,,-0.07385383546352386,synthetic_factor,2
RANDOM_STRUCTURAL_P60_V2,2,RANDOM_STRUCTURAL,,,0.05433183163404465,synthetic_factor,2
RANDOM_STRUCTURAL_P60_V2,3,RANDOM_STRUCTURAL,,,-0.06800221651792526,synthetic_factor,2
RANDOM_STRUCTURAL_P60_V2,4,RANDOM_STRUCTURAL,,,-0.03262633457779884,synthetic_factor,2
RANDOM_STRUCTURAL_P60_V2,5,RANDOM_STRUCTURAL,,,0.16588479280471802,synthetic_factor,2
RANDOM_STRUCTURAL_P60_V2,6,RANDOM_STRUCTURAL,,,0.07203332334756851,synthetic_factor,2
RANDOM_STRUCTURAL_P60_V2,7,RANDOM_STRUCTURAL,,,-0.03000670112669468,synthetic_factor,2
RANDOM_STRUCTURAL_P60_V2,8,RANDOM_STRUCTURAL,,,0.12663418054580688,synthetic_factor,2
RANDOM_STRUCTURAL_P60_V2,9,RANDOM_STRUCTURAL,,,-0.0817953422665596,synthetic_factor,2
RANDOM_STRUCTURAL_P60_V2,10,RANDOM_STRUCTURAL,,,-0.13598376512527466,synthetic_factor,2
RANDOM_STRUCTURAL_P60_V2,11,RANDOM_STRUCTURAL,,,0.05000684782862663,synthetic_factor,2
RANDOM_STRUCTURAL_P60_V2,12,RANDOM_STRUCTURAL,,,-0.13783691823482513,synthetic_factor,2
RANDOM_STRUCTURAL_P60_V2,13,RANDOM_STRUCTURAL,,,0.06302983313798904,synthetic_factor,2
RANDOM_STRUCTURAL_P60_V2,14,RANDOM_STRUCTURAL,,,0.007756351958960295,synthetic_factor,2
RANDOM_STRUCTURAL_P60_V2,15,RANDOM_STRUCTURAL,,,-0.03681157901883125,synthetic_factor,2
RANDOM_STRUCTURAL_P60_V2,16,RANDOM_STRUCTURAL,,,-0.08973972499370575,synthetic_factor,2
RANDOM_STRUCTURAL_P60_V2,17,RANDOM_STRUCTURAL,,,-0.01417284645140171,synthetic_factor,2
RANDOM_STRUCTURAL_P60_V2,18,RANDOM_STRUCTURAL,,,-0.07167918235063553,synthetic_factor,2
RANDOM_STRUCTURAL_P60_V2,19,RANDOM_STRUCTURAL,,,-0.019200844690203667,synthetic_factor,2
RANDOM_STRUCTURAL_P60_V2,20,RANDOM_STRUCTURAL,,,-0.016648801043629646,synthetic_factor,2
RANDOM_STRUCTURAL_P60_V2,21,RANDOM_STRUCTURAL,,,-0.0067772530019283295,synthetic_factor,2
RANDOM_STRUCTURAL_P60_V2,22,RANDOM_STRUCTURAL,,,-0.0054938108660280704,synthetic_factor,2
RANDOM_STRUCTURAL_P60_V2,23,RANDOM_STRUCTURAL,,,0.012003556825220585,synthetic_factor,2
RANDOM_STRUCTURAL_P60_V2,24,RANDOM_STRUCTURAL,,,0.01599559187889099,synthetic_factor,2
RANDOM_STRUCTURAL_P60_V2,25,RANDOM_STRUCTURAL,,,-0.14401032030582428,synthetic_factor,2
RANDOM_STRUCTURAL_P60_V2,26,RANDOM_STRUCTURAL,,,0.055101364850997925,synthetic_factor,2
RANDOM_STRUCTURAL_P60_V2,27,RANDOM_STRUCTURAL,,,-0.013859830796718597,synthetic_factor,2
RANDOM_STRUCTURAL_P60_V2,28,RANDOM_STRUCTURAL,,,0.01902766339480877,synthetic_factor,2
RANDOM_STRUCTURAL_P60_V2,29,RANDOM_STRUCTURAL,,,-0.03470014035701752,synthetic_factor,2
RANDOM_STRUCTURAL_P60_V2,30,RANDOM_STRUCTURAL,,,-0.02535904198884964,synthetic_factor,2
RANDOM_STRUCTURAL_P60_V2,31,RANDOM_STRUCTURAL,,,0.032984498888254166,synthetic_factor,2
RANDOM_STRUCTURAL_P60_V2,0,RANDOM_STRUCTURAL,0.1809159368276596,0.6046788195283309,,reppca_coordinate,2
RANDOM_STRUCTURAL_P60_V2,1,RANDOM_STRUCTURAL,0.6253317594528198,0.6025887604729073,,reppca_coordinate,2
RANDOM_STRUCTURAL_P60_V2,2,RANDOM_STRUCTURAL,0.16827253997325897,0.6204731907131149,,reppca_coordinate,2
RANDOM_STRUCTURAL_P60_V2,3,RANDOM_STRUCTURAL,0.16114583611488342,0.6018049952387354,,reppca_coordinate,2
RANDOM_STRUCTURAL_P60_V2,4,RANDOM_STRUCTURAL,0.16428358852863312,0.6030252311452914,,reppca_coordinate,2
RANDOM_STRUCTURAL_P60_V2,5,RANDOM_STRUCTURAL,0.1317269206047058,0.6133319416153729,,reppca_coordinate,2
