belief_factor_r2,belief_minus_visible_factor_r2,calibration_regime,calibration_scale,coverage_1_96sigma,coverage_1sigma,family,gaussian_severe_fraction,joint_scale,measured_genes,median_logdet,median_trace,nll,panel,prior_nll,standardized_variance,uncertainty_error_spearman,variant,view,visible_factor_r2
0.9218270778656006,1.430511474609375e-06,ordinary_raw,1.0,1.0,1.0,COHERENT_STRUCTURAL,0.26875001192092896,0.0036599484737962484,4096,-230.481689453125,38.32911682128906,0.20060700178146362,FULL,0.40792375802993774,4.25538128183689e-05,-0.9987571239471436,CONDITIONAL_ONLY_SCALAR,1,0.921825647354126
0.9021586179733276,1.6689300537109375e-06,ordinary_raw,1.0,0.99871826171875,0.9478698968887329,COHERENT_STRUCTURAL,0.0,0.2555893361568451,3277,-226.02145385742188,39.45735168457031,0.34051182866096497,P80,0.5002635717391968,0.19096550345420837,0.1161145493388176,RAW,1,0.9021569490432739
0.9021586179733276,1.6689300537109375e-06,historical_total_scalar,0.39422914385795593,0.976544201374054,0.810333251953125,COHERENT_STRUCTURAL,0.0,0.6483268141746521,3277,-374.9531555175781,15.555238723754883,0.07146908342838287,P80,0.5002635717391968,0.48440226912498474,0.11610939353704453,HISTORICAL_TOTAL_SCALAR,1,0.9021569490432739
0.9021586179733276,1.6689300537109375e-06,conditional_only_scalar,0.7467898660886485,0.9964599609375,0.9337707757949829,COHERENT_STRUCTURAL,0.0,0.29639923572540283,3277,-240.9725341796875,36.086570739746094,0.3141753375530243,P80,0.5002635717391968,0.22427162528038025,0.1161046028137207,CONDITIONAL_ONLY_SCALAR,1,0.9021569490432739
0.8586348295211792,2.2649765014648438e-06,ordinary_raw,1.0,0.9839111566543579,0.911395251750946,COHERENT_STRUCTURAL,0.0,0.42373955249786377,2458,-219.91513061523438,41.06777572631836,0.4436655044555664,P60,0.5863458514213562,0.3081924021244049,0.0656217485666275,RAW,1,0.8586325645446777
0.8586348295211792,2.2649765014648438e-06,historical_total_scalar,0.39422914385795593,0.9457153081893921,0.759204089641571,COHERENT_STRUCTURAL,0.0,1.074855923652649,2458,-368.8467712402344,16.190113067626953,0.3038122355937958,P60,0.5863458514213562,0.78175950050354,0.06566046923398972,HISTORICAL_TOTAL_SCALAR,1,0.8586325645446777
0.8586348295211792,2.2649765014648438e-06,conditional_only_scalar,0.7467898660886485,0.9765990972518921,0.894543468952179,COHERENT_STRUCTURAL,0.0,0.5127416849136353,2458,-235.96002197265625,37.289222717285156,0.43800851702690125,P60,0.5863458514213562,0.3764362335205078,0.06565479189157486,CONDITIONAL_ONLY_SCALAR,1,0.8586325645446777
0.8023104667663574,3.039836883544922e-06,ordinary_raw,1.0,0.967254638671875,0.8954833745956421,COHERENT_STRUCTURAL,0.0062500000931322575,0.5899618864059448,1638,-211.06932067871094,43.554534912109375,0.5544100403785706,P40,0.669994056224823,0.43748465180397034,0.07518350332975388,RAW,1,0.8023074269294739
0.8023104667663574,3.039836883544922e-06,historical_total_scalar,0.39422914385795593,0.923541247844696,0.773834228515625,COHERENT_STRUCTURAL,0.0062500000931322575,1.4964948892593384,1638,-360.0009765625,17.170467376708984,0.5422650575637817,P40,0.669994056224823,1.1097217798233032,0.07518648356199265,HISTORICAL_TOTAL_SCALAR,1,0.8023074269294739
0.8023104667663574,3.039836883544922e-06,conditional_only_scalar,0.7467898660886485,0.9564758539199829,0.880871593952179,COHERENT_STRUCTURAL,0.0062500000931322575,0.739302396774292,1638,-228.65518188476562,39.146305084228516,0.5741096138954163,P40,0.669994056224823,0.5499740242958069,0.07518158853054047,CONDITIONAL_ONLY_SCALAR,1,0.8023074269294739
