belief_factor_r2,belief_minus_visible_factor_r2,calibration_regime,calibration_scale,coverage_1_96sigma,coverage_1sigma,family,gaussian_severe_fraction,joint_scale,median_logdet,median_trace,nll,prior_nll,standardized_variance,uncertainty_error_spearman,variant,view,visible_factor_r2
0.8851677179336548,7.152557373046875e-07,ordinary_raw,1.0,0.952532947063446,0.7022949457168579,RANDOM_40,0.0,0.9645301103591919,-232.90997314453125,37.97322082519531,0.6734428405761719,0.6964492201805115,0.9576549530029297,0.9276190996170044,RAW,0,0.8851670026779175
0.8845432996749878,8.344650268554688e-07,ordinary_raw,1.0,0.9504028558731079,0.701983630657196,RANDOM_40,0.0,0.9741067290306091,-232.9044189453125,37.974639892578125,0.6782437562942505,0.7008012533187866,0.9678623080253601,0.9341417551040649,RAW,1,0.8845424652099609
0.8830772638320923,-5.364418029785156e-07,ordinary_raw,1.0,0.951824963092804,0.701519787311554,RANDOM_40,0.0,0.9648507237434387,-232.91500854492188,37.97193908691406,0.6735893487930298,0.6952082514762878,0.9597285985946655,0.931279182434082,RAW,2,0.8830778002738953
0.8836187124252319,5.364418029785156e-07,ordinary_raw,1.0,0.949462890625,0.6971985101699829,RANDOM_40,0.0,0.9887164831161499,-232.9093017578125,37.973392486572266,0.6855406761169434,0.7062727808952332,0.9802852869033813,0.9379645586013794,RAW,3,0.883618175983429
0.8583899736404419,1.7881393432617188e-06,ordinary_raw,1.0,0.9369446039199829,0.6771911382675171,COEXPRESSION_BLOCK_40,0.0,1.1148056983947754,-219.9191436767578,41.06671142578125,0.7891799211502075,0.832267165184021,1.0907851457595825,0.9469103217124939,RAW,0,0.8583881855010986
0.8612123131752014,2.384185791015625e-06,ordinary_raw,1.0,0.93670654296875,0.678485095500946,COEXPRESSION_BLOCK_40,0.0,1.1136353015899658,-219.9157257080078,41.06761169433594,0.7886039018630981,0.8313646912574768,1.0899326801300049,0.9475911259651184,RAW,1,0.8612099289894104
0.8618602752685547,1.9669532775878906e-06,ordinary_raw,1.0,0.9375060796737671,0.6768127679824829,COEXPRESSION_BLOCK_40,0.0,1.115272045135498,-219.91648864746094,41.067413330078125,0.789414644241333,0.8323335647583008,1.0915030241012573,0.9476850628852844,RAW,2,0.8618583083152771
0.8590511679649353,3.039836883544922e-06,ordinary_raw,1.0,0.9364563226699829,0.676605224609375,COEXPRESSION_BLOCK_40,0.0,1.1216497421264648,-219.90760803222656,41.06977081298828,0.7926379442214966,0.8339808583259583,1.0975620746612549,0.9444214105606079,RAW,3,0.8590481281280518
