amplitude_maximum,amplitude_mean,amplitude_median,amplitude_minimum,amplitude_p05,amplitude_p90,amplitude_p95,amplitude_p99,family,mean_correlated_energy,median_correlated_rank,panel,rank,view
0.01766466163098812,0.017026861554768402,0.016993656754493713,0.016732385382056236,0.016797328367829323,0.01725897379219532,0.01732593961060047,0.017528394237160683,RANDOM_STRUCTURAL,4.929511487716809e-05,21.538188934326172,FULL,13,0
0.023561716079711914,0.022859265100123594,0.022845014929771423,0.02253827638924122,0.022625496610999107,0.023111216723918915,0.023200631141662598,0.0234709270298481,RANDOM_STRUCTURAL,4.929511487716809e-05,21.538188934326172,FULL,14,0
0.028026828542351723,0.027240243540290976,0.02722855843603611,0.02686374820768833,0.0269674863666296,0.02754514105618,0.02765147015452385,0.027919074520468712,RANDOM_STRUCTURAL,4.929511487716809e-05,21.538188934326172,FULL,15,0
0.022713053971529007,0.02202693808612821,0.021979382261633873,0.02168414182960987,0.02176809310913086,0.022278599441051483,0.02236482873558998,0.022625496610999107,RANDOM_STRUCTURAL,4.929511487716809e-05,21.538188934326172,FULL,16,0
0.0234709270298481,0.02274146445961378,0.022713053971529007,0.02240806445479393,0.022494789212942123,0.02302214317023754,0.023111216723918915,0.023370111230760812,RANDOM_STRUCTURAL,4.929511487716809e-05,21.538188934326172,FULL,17,0
0.018504612147808075,0.01789774841927283,0.017871038988232613,0.017596397548913956,0.01766466163098812,0.018149929121136665,0.018215037416666743,0.018424933105707166,RANDOM_STRUCTURAL,4.929511487716809e-05,21.538188934326172,FULL,18,0
0.02360723912715912,0.0228835203415656,0.022845014929771423,0.02253827638924122,0.022625496610999107,0.023155881091952324,0.023245465010404587,0.0234709270298481,RANDOM_STRUCTURAL,4.929511487716809e-05,21.538188934326172,FULL,19,0
0.02168414182960987,0.0209661920198414,0.020942840725183487,0.02062147483229637,0.020741412416100502,0.021228095516562462,0.02131030149757862,0.021558811888098717,RANDOM_STRUCTURAL,4.929511487716809e-05,21.538188934326172,FULL,20,0
0.05744177848100662,0.05628106124640908,0.056254539638757706,0.055722806602716446,0.05593491345643997,0.056683480739593506,0.05679120868444443,0.057224124670028687,RANDOM_STRUCTURAL,4.929511487716809e-05,21.538188934326172,FULL,21,0
0.015187375247478485,0.014640408558989293,0.014609784819185734,0.014384902082383633,0.014440799131989479,0.014838157221674919,0.014895801432430744,0.015070071443915367,RANDOM_STRUCTURAL,4.929511487716809e-05,21.538188934326172,FULL,22,0
0.053136616945266724,0.05203509677448892,0.05193711444735527,0.05154317989945412,0.05164138972759247,0.052433669567108154,0.05261857230216264,0.05293484032154083,RANDOM_STRUCTURAL,4.929511487716809e-05,21.538188934326172,FULL,23,0
0.06279438734054565,0.06172950072141248,0.06173330545425415,0.061151351779699326,0.06138348579406738,0.062202729284763336,0.06232063099741936,0.06267562508583069,RANDOM_STRUCTURAL,4.929511487716809e-05,21.538188934326172,FULL,24,0
0.018829692155122757,0.018197846360635594,0.018185090273618698,0.017871038988232613,0.01800994761288166,0.01843312941491604,0.018504612147808075,0.018720708787441254,RANDOM_STRUCTURAL,4.929511487716809e-05,21.538188934326172,FULL,25,0
0.03509729355573654,0.03414198638711241,0.03410105034708977,0.033710382878780365,0.033840112388134,0.03449616581201553,0.03462887555360794,0.03489578142762184,RANDOM_STRUCTURAL,4.929511487716809e-05,21.538188934326172,FULL,26,0
0.027333686128258705,0.026546957886239397,0.02650376223027706,0.026198992505669594,0.02630019560456276,0.02686374820768833,0.026915568858385086,0.027216503024101255,RANDOM_STRUCTURAL,4.929511487716809e-05,21.538188934326172,FULL,27,0
0.017733192071318626,0.017157741449409514,0.017125803977251053,0.016862519085407257,0.016927963122725487,0.017393164336681366,0.017460651695728302,0.01766466163098812,RANDOM_STRUCTURAL,4.929511487716809e-05,21.538188934326172,FULL,28,0
0.038334086537361145,0.03736830408524838,0.03731914237141609,0.03689228743314743,0.037034034729003906,0.03775085136294365,0.03782327473163605,0.038187455385923386,RANDOM_STRUCTURAL,4.929511487716809e-05,21.538188934326172,FULL,29,0
0.022977733984589577,0.022241727143409662,0.02219270169734955,0.021894624456763268,0.021979382261633873,0.022494789212942123,0.02258184365928173,0.022845014929771423,RANDOM_STRUCTURAL,4.929511487716809e-05,21.538188934326172,FULL,30,0
0.032815854996442795,0.03186871793150203,0.03182211145758629,0.031457144767045975,0.031578339636325836,0.03219124674797058,0.032315224409103394,0.03262723609805107,RANDOM_STRUCTURAL,4.929511487716809e-05,21.538188934326172,FULL,31,0
0.05955003574490547,0.05844149054973968,0.0584312304854393,0.05787951126694679,0.057989452034235,0.05887628346681595,0.058988057076931,0.05941132463514805,RANDOM_STRUCTURAL,4.79424161312636e-05,21.437868118286133,P80,0,0
0.017596397548913956,0.017062162261936464,0.017059603706002235,0.016797328367829323,0.016862519085407257,0.01725897379219532,0.01732593961060047,0.017528394237160683,RANDOM_STRUCTURAL,4.79424161312636e-05,21.437868118286133,P80,1,0
0.02210712991654873,0.021457659067891655,0.021434199064970016,0.021146204322576523,0.021228095516562462,0.021713496744632722,0.02176809310913086,0.022021884098649025,RANDOM_STRUCTURAL,4.79424161312636e-05,21.437868118286133,P80,2,0
0.018684519454836845,0.018103076290572062,0.01807980425655842,0.017801983281970024,0.017871038988232613,0.018326420336961746,0.018397493287920952,0.018604073841124773,RANDOM_STRUCTURAL,4.79424161312636e-05,21.437868118286133,P80,3,0
0.03169999271631241,0.030900232421117835,0.030857998877763748,0.03050391934812069,0.030621498823165894,0.031216120347380638,0.03127620741724968,0.031578339636325836,RANDOM_STRUCTURAL,4.79424161312636e-05,21.437868118286133,P80,4,0
0.031336408108472824,0.03049694535184244,0.030445296317338943,0.03009588085114956,0.030211912468075752,0.03079870715737343,0.03091740421950817,0.03120232731103897,RANDOM_STRUCTURAL,4.79424161312636e-05,21.437868118286133,P80,5,0
0.019534669816493988,0.018917533087005722,0.018902698531746864,0.018612349405884743,0.018720708787441254,0.019160430878400803,0.01922912979498505,0.019421644508838654,RANDOM_STRUCTURAL,4.79424161312636e-05,21.437868118286133,P80,6,0
0.02912718430161476,0.02835739398142323,0.028298016637563705,0.027972901239991188,0.028080860152840614,0.028626853600144386,0.028737301006913185,0.029015259817242622,RANDOM_STRUCTURAL,4.79424161312636e-05,21.437868118286133,P80,7,0
0.021979382261633873,0.021321384352631867,0.02131030149757862,0.021023953333497047,0.02110537514090538,0.021558811888098717,0.021642284467816353,0.021884904727339744,RANDOM_STRUCTURAL,4.79424161312636e-05,21.437868118286133,P80,8,0
0.020423108711838722,0.019803554749159957,0.0197626780718565,0.019496921449899673,0.019578172452747823,0.020032020285725594,0.020109638571739197,0.02033525275066495,RANDOM_STRUCTURAL,4.79424161312636e-05,21.437868118286133,P80,9,0
0.019421644508838654,0.018835945515093044,0.018793294206261635,0.018540455028414726,0.018612349405884743,0.019049549475312233,0.019123399630188942,0.019346654415130615,RANDOM_STRUCTURAL,4.79424161312636e-05,21.437868118286133,P80,10,0
0.02329038456082344,0.022616568279772764,0.02258184365928173,0.022278599441051483,0.02236482873558998,0.022889170795679092,0.022933408617973328,0.023190338630229235,RANDOM_STRUCTURAL,4.79424161312636e-05,21.437868118286133,P80,11,0
0.020502226427197456,0.019880865989762242,0.019839264452457428,0.019572488963603973,0.019648345187306404,0.020109638571739197,0.020187556743621826,0.020414035879075528,RANDOM_STRUCTURAL,4.79424161312636e-05,21.437868118286133,P80,12,0
0.017393164336681366,0.01680134546950285,0.016797328367829323,0.01653905212879181,0.016603250056505203,0.016993656754493713,0.017059603706002235,0.01725897379219532,RANDOM_STRUCTURAL,4.79424161312636e-05,21.437868118286133,P80,13,0
0.023245465010404587,0.022586888408113737,0.02253827638924122,0.022278599441051483,0.02236482873558998,0.022845014929771423,0.022933408617973328,0.023155881091952324,RANDOM_STRUCTURAL,4.79424161312636e-05,21.437868118286133,P80,14,0
0.027704788371920586,0.026951242438371992,0.026915568858385086,0.026606125757098198,0.026708880439400673,0.02722855843603611,0.027333686128258705,0.02759825624525547,RANDOM_STRUCTURAL,4.79424161312636e-05,21.437868118286133,P80,15,0
0.02240806445479393,0.021769086062704446,0.021726077422499657,0.021434199064970016,0.021558811888098717,0.022021884098649025,0.02210712991654873,0.02232167311012745,RANDOM_STRUCTURAL,4.79424161312636e-05,21.437868118286133,P80,16,0
0.023155881091952324,0.022475725863841944,0.022451385855674744,0.02214987389743328,0.022235609591007233,0.022713053971529007,0.02280094288289547,0.02305640421807766,RANDOM_STRUCTURAL,4.79424161312636e-05,21.437868118286133,P80,17,0
0.0182203222066164,0.01766005134959414,0.01766466163098812,0.017393164336681366,0.017460651695728302,0.017871038988232613,0.017940359190106392,0.018149929121136665,RANDOM_STRUCTURAL,4.79424161312636e-05,21.437868118286133,P80,18,0
0.02329038456082344,0.022613112540057045,0.02258184365928173,0.022278599441051483,0.02236482873558998,0.022845014929771423,0.022933408617973328,0.023190338630229235,RANDOM_STRUCTURAL,4.79424161312636e-05,21.437868118286133,P80,19,0
0.02135152369737625,0.020709206430183258,0.020661380141973495,0.02038366161286831,0.02046856814995408,0.020942840725183487,0.021023953333497047,0.021269159391522408,RANDOM_STRUCTURAL,4.79424161312636e-05,21.437868118286133,P80,20,0
0.05700726434588432,0.05592522269580513,0.0558287613093853,0.0554061122238636,0.0555114820599556,0.05636148154735565,0.05646861344575882,0.05679120868444443,RANDOM_STRUCTURAL,4.79424161312636e-05,21.437868118286133,P80,21,0
0.014953668229281902,0.014429578818635491,0.014384902082383633,0.014163456857204437,0.014273753389716148,0.014609784819185734,0.014666548930108547,0.014838157221674919,RANDOM_STRUCTURAL,4.79424161312636e-05,21.437868118286133,P80,22,0
0.05273381620645523,0.051681559340067906,0.05164138972759247,0.051152151077985764,0.05134730413556099,0.05203605815768242,0.05223449692130089,0.052533529698848724,RANDOM_STRUCTURAL,4.79424161312636e-05,21.437868118286133,P80,23,0
0.06243874505162239,0.061343448356637964,0.06126731261610985,0.060804739594459534,0.06093739382922649,0.06173330545425415,0.06185034662485123,0.062202729284763336,RANDOM_STRUCTURAL,4.79424161312636e-05,21.437868118286133,P80,24,0
0.018540455028414726,0.017962077718038927,0.017940359190106392,0.01766466163098812,0.017733192071318626,0.018185090273618698,0.01825561933219433,0.018460623733699322,RANDOM_STRUCTURAL,4.79424161312636e-05,21.437868118286133,P80,25,0
0.03469541296362877,0.03383217007285566,0.03377518430352211,0.03338818997144699,0.03351670503616333,0.034166593104600906,0.034232258796691895,0.03456245735287666,RANDOM_STRUCTURAL,4.79424161312636e-05,21.437868118286133,P80,26,0
0.0269674863666296,0.026257205468937173,0.026198992505669594,0.025897681713104248,0.025997739285230637,0.02655489556491375,0.026606125757098198,0.02686374820768833,RANDOM_STRUCTURAL,4.79424161312636e-05,21.437868118286133,P80,27,0
0.017460651695728302,0.016926656406212715,0.016927963122725487,0.016667693853378296,0.016732385382056236,0.017125803977251053,0.017192261293530464,0.017393164336681366,RANDOM_STRUCTURAL,4.79424161312636e-05,21.437868118286133,P80,28,0
0.03789583966135979,0.03703764982856228,0.036963094025850296,0.036610379815101624,0.03675106540322304,0.037390757352113724,0.0374625027179718,0.0378066173568368,RANDOM_STRUCTURAL,4.79424161312636e-05,21.437868118286133,P80,29,0
0.0226692333817482,0.021983343049214454,0.021936964243650436,0.021642284467816353,0.02176809310913086,0.022235609591007233,0.02232167311012745,0.02253827638924122,RANDOM_STRUCTURAL,4.79424161312636e-05,21.437868118286133,P80,30,0
0.03243967890739441,0.031548783746984554,0.03151768445968628,0.031156150624155998,0.03127620741724968,0.031883347779512405,0.031944695860147476,0.03230095326900482,RANDOM_STRUCTURAL,4.79424161312636e-05,21.437868118286133,P80,31,0
0.05932462215423584,0.05819983038600185,0.05809959024190903,0.057660240679979324,0.057769775390625,0.05865335091948509,0.05876471474766731,0.059100039303302765,RANDOM_STRUCTURAL,4.700293720816262e-05,21.35918617248535,P60,0,0
0.017460651695728302,0.01689276919569238,0.016862519085407257,0.016667693853378296,0.016732385382056236,0.017059603706002235,0.017125803977251053,0.01732593961060047,RANDOM_STRUCTURAL,4.700293720816262e-05,21.35918617248535,P60,1,0
0.021894624456763268,0.02127255287086882,0.021228095516562462,0.02098335698246956,0.021064624190330505,0.02151719480752945,0.02160050719976425,0.021800506860017776,RANDOM_STRUCTURAL,4.700293720816262e-05,21.35918617248535,P60,2,0
0.018468836322426796,0.017924661489814753,0.017871038988232613,0.01766466163098812,0.017733192071318626,0.018149929121136665,0.018185090273618698,0.018389311973005532,RANDOM_STRUCTURAL,4.700293720816262e-05,21.35918617248535,P60,3,0
0.031457144767045975,0.03067978004764882,0.030621498823165894,0.030328383669257164,0.03038678504526615,0.030976923182606697,0.031036553904414177,0.031336408108472824,RANDOM_STRUCTURAL,4.700293720816262e-05,21.35918617248535,P60,4,0
0.03109629638493061,0.03029149454960134,0.03027009405195713,0.02992265857756138,0.030038030818104744,0.03056265227496624,0.0306804571300745,0.030963233821094036,RANDOM_STRUCTURAL,4.700293720816262e-05,21.35918617248535,P60,5,0
0.01930926740169525,0.01874164997752814,0.018720708787441254,0.018468836322426796,0.018540455028414726,0.0189393050968647,0.019012732431292534,0.019226155970245597,RANDOM_STRUCTURAL,4.700293720816262e-05,21.35918617248535,P60,6,0
0.028903760015964508,0.028155614956631325,0.028134996071457863,0.027811730280518532,0.027919074520468712,0.02840721234679222,0.028516823425889015,0.02879268303513527,RANDOM_STRUCTURAL,4.700293720816262e-05,21.35918617248535,P60,7,0
0.02176809310913086,0.021130890836502658,0.02110537514090538,0.02082175202667713,0.020902400836348534,0.02135152369737625,0.021434199064970016,0.021642284467816353,RANDOM_STRUCTURAL,4.700293720816262e-05,21.35918617248535,P60,8,0
0.020187556743621826,0.01961262796612573,0.019572488963603973,0.019346654415130615,0.019421644508838654,0.019839264452457428,0.019916143268346786,0.020100703686475752,RANDOM_STRUCTURAL,4.700293720816262e-05,21.35918617248535,P60,9,0
0.019234705716371536,0.018657929162145592,0.01864839904010296,0.018397493287920952,0.018468836322426796,0.01886616088449955,0.0189393050968647,0.019123399630188942,RANDOM_STRUCTURAL,4.700293720816262e-05,21.35918617248535,P60,10,0
0.02306663803756237,0.022421069010306383,0.02240806445479393,0.02210712991654873,0.02219270169734955,0.0226692333817482,0.02275695651769638,0.02296753915026784,RANDOM_STRUCTURAL,4.700293720816262e-05,21.35918617248535,P60,11,0
0.02030499465763569,0.01969429277778545,0.019686384126544,0.019421644508838654,0.019496921449899673,0.019916143268346786,0.01999332197010517,0.020187556743621826,RANDOM_STRUCTURAL,4.700293720816262e-05,21.35918617248535,P60,12,0
0.017192261293530464,0.01663886528876901,0.016603250056505203,0.016411393880844116,0.016475100070238113,0.016862519085407257,0.016927963122725487,0.017110577914863822,RANDOM_STRUCTURAL,4.700293720816262e-05,21.35918617248535,P60,13,0
0.02302214317023754,0.02239066583570093,0.02236482873558998,0.02210712991654873,0.02219270169734955,0.022625496610999107,0.022713053971529007,0.022923233918845654,RANDOM_STRUCTURAL,4.700293720816262e-05,21.35918617248535,P60,14,0
0.02749212644994259,0.026742420475784456,0.026708880439400673,0.026401784271001816,0.02650376223027706,0.027019502595067024,0.0271238312125206,0.027333686128258705,RANDOM_STRUCTURAL,4.700293720816262e-05,21.35918617248535,P60,15,0
0.022235609591007233,0.02158323035655485,0.021558811888098717,0.021269159391522408,0.02135152369737625,0.02181018888950348,0.021894624456763268,0.02210712991654873,RANDOM_STRUCTURAL,4.700293720816262e-05,21.35918617248535,P60,16,0
0.022933408617973328,0.022285546709099435,0.022235609591007233,0.021979382261633873,0.022064466029405594,0.02253827638924122,0.022625496610999107,0.022834878358989952,RANDOM_STRUCTURAL,4.700293720816262e-05,21.35918617248535,P60,17,0
0.01800994761288166,0.017489632238721242,0.017460651695728302,0.01725897379219532,0.01732593961060047,0.01766466163098812,0.017733192071318626,0.017940359190106392,RANDOM_STRUCTURAL,4.700293720816262e-05,21.35918617248535,P60,18,0
0.02306663803756237,0.02241692000279727,0.02240806445479393,0.02210712991654873,0.02219270169734955,0.0226692333817482,0.02275037113577127,0.02296753915026784,RANDOM_STRUCTURAL,4.700293720816262e-05,21.35918617248535,P60,19,0
0.021146204322576523,0.020525364987406647,0.020502226427197456,0.020226625725626945,0.02030499465763569,0.020741412416100502,0.02082175202667713,0.02105526989325881,RANDOM_STRUCTURAL,4.700293720816262e-05,21.35918617248535,P60,20,0
0.056683480739593506,0.055676827068964485,0.05561704561114311,0.05519596114754677,0.055300939828157425,0.056041259318590164,0.056147802621126175,0.056551257036626335,RANDOM_STRUCTURAL,4.700293720816262e-05,21.35918617248535,P60,21,0
0.014780733734369278,0.01427662518563011,0.014273753389716148,0.014054006896913052,0.0141086271032691,0.014440799131989479,0.014496911317110062,0.014666548930108547,RANDOM_STRUCTURAL,4.700293720816262e-05,21.35918617248535,P60,22,0
0.052433669567108154,0.05143001337273745,0.05134730413556099,0.05095772445201874,0.05105484649538994,0.051838357001543045,0.05193711444735527,0.05223449692130089,RANDOM_STRUCTURAL,4.700293720816262e-05,21.35918617248535,P60,23,0
0.06208505481481552,0.0610683583872742,0.06103559955954552,0.060574717819690704,0.060689616948366165,0.06149987876415253,0.06161648407578468,0.061940623223781584,RANDOM_STRUCTURAL,4.700293720816262e-05,21.35918617248535,P60,24,0
0.018361922353506088,0.0177913673906005,0.017801983281970024,0.017528394237160683,0.017596397548913956,0.01800994761288166,0.01807980425655842,0.01825561933219433,RANDOM_STRUCTURAL,4.700293720816262e-05,21.35918617248535,P60,25,0
0.03443000093102455,0.033613964482356096,0.033581141382455826,0.033196330070495605,0.033324114978313446,0.033905163407325745,0.03403563052415848,0.03429805114865303,RANDOM_STRUCTURAL,4.700293720816262e-05,21.35918617248535,P60,26,0
0.0267604049295187,0.02604927091670106,0.025997739285230637,0.025698712095618248,0.0257980078458786,0.02630019560456276,0.026401784271001816,0.02664564901962876,RANDOM_STRUCTURAL,4.700293720816262e-05,21.35918617248535,P60,27,0
0.01732593961060047,0.01675993226308492,0.016732385382056236,0.016475100070238113,0.016603250056505203,0.016927963122725487,0.016993656754493713,0.017192261293530464,RANDOM_STRUCTURAL,4.700293720816262e-05,21.35918617248535,P60,28,0
0.037678562104701996,0.03679634214131511,0.03675106540322304,0.036400336772203445,0.036540232598781586,0.03710511326789856,0.0372476652264595,0.03751785565167665,RANDOM_STRUCTURAL,4.700293720816262e-05,21.35918617248535,P60,29,0
0.022451385855674744,0.021796946808535722,0.02176809310913086,0.0214756578207016,0.021558811888098717,0.022021884098649025,0.02210712991654873,0.02232167311012745,RANDOM_STRUCTURAL,4.700293720816262e-05,21.35918617248535,P60,30,0
0.0321294330060482,0.031316480668465374,0.03127620741724968,0.03091740421950817,0.031036553904414177,0.031639110296964645,0.03169999271631241,0.0320061556994915,RANDOM_STRUCTURAL,4.700293720816262e-05,21.35918617248535,P60,31,0
0.059100039303302765,0.05804599279144895,0.057989452034235,0.057550910860300064,0.057660240679979324,0.0584312304854393,0.05854218825697899,0.05887628346681595,RANDOM_STRUCTURAL,4.639304461306892e-05,21.304401397705078,P40,0,0
0.01732593961060047,0.016773221464973176,0.016732385382056236,0.01653905212879181,0.016603250056505203,0.016993656754493713,0.017059603706002235,0.017192261293530464,RANDOM_STRUCTURAL,4.639304461306892e-05,21.304401397705078,P40,1,0
0.02176809310913086,0.021147381126866094,0.02110537514090538,0.020862039178609848,0.020942840725183487,0.021380432695150376,0.021434199064970016,0.021642284467816353,RANDOM_STRUCTURAL,4.639304461306892e-05,21.304401397705078,P40,2,0
0.018361922353506088,0.017804944911404164,0.017801983281970024,0.017528394237160683,0.017596397548913956,0.01800994761288166,0.01807980425655842,0.01825561933219433,RANDOM_STRUCTURAL,4.639304461306892e-05,21.304401397705078,P40,3,0
0.03127620741724968,0.030531982320098905,0.03050391934812069,0.030153842642903328,0.03027009405195713,0.03079870715737343,0.03091740421950817,0.031156150624155998,RANDOM_STRUCTURAL,4.639304461306892e-05,21.304401397705078,P40,4,0
0.03091740421950817,0.03015698102353781,0.03009588085114956,0.029807724058628082,0.02992265857756138,0.030445296317338943,0.03056265227496624,0.03079870715737343,RANDOM_STRUCTURAL,4.639304461306892e-05,21.304401397705078,P40,5,0
0.019197532907128334,0.0186241904648341,0.018612349405884743,0.018361922353506088,0.01843312941491604,0.018829692155122757,0.018902698531746864,0.019086439162492752,RANDOM_STRUCTURAL,4.639304461306892e-05,21.304401397705078,P40,6,0
0.028737301006913185,0.0280231783981435,0.027972901239991188,0.02765147015452385,0.02775820903480053,0.028298016637563705,0.02840721234679222,0.028626853600144386,RANDOM_STRUCTURAL,4.639304461306892e-05,21.304401397705078,P40,7,0
0.02160050719976425,0.021001234072173247,0.02098335698246956,0.02070135623216629,0.020781544968485832,0.021228095516562462,0.02131030149757862,0.0214756578207016,RANDOM_STRUCTURAL,4.639304461306892e-05,21.304401397705078,P40,8,0
0.020070791244506836,0.019480488346744096,0.01945924572646618,0.019197532907128334,0.01927194930613041,0.019686384126544,0.0197626780718565,0.01995469629764557,RANDOM_STRUCTURAL,4.639304461306892e-05,21.304401397705078,P40,9,0
0.019086439162492752,0.018535804976636427,0.018504612147808075,0.018290985375642776,0.018361922353506088,0.018720708787441254,0.018829692155122757,0.018975984305143356,RANDOM_STRUCTURAL,4.639304461306892e-05,21.304401397705078,P40,10,0
0.022933408617973328,0.022289046819423675,0.022278599441051483,0.021979382261633873,0.022064466029405594,0.02252523023635149,0.02258184365928173,0.02280094288289547,RANDOM_STRUCTURAL,4.639304461306892e-05,21.304401397705078,P40,11,0
0.020148560404777527,0.019566560924431542,0.019534669816493988,0.01930926740169525,0.0193841140717268,0.0197626780718565,0.019839264452457428,0.020032020285725594,RANDOM_STRUCTURAL,4.639304461306892e-05,21.304401397705078,P40,12,0
0.017059603706002235,0.016528288631889154,0.016475100070238113,0.01628471352159977,0.016347933560609818,0.016732385382056236,0.016797328367829323,0.016927963122725487,RANDOM_STRUCTURAL,4.639304461306892e-05,21.304401397705078,P40,13,0
0.022889170795679092,0.022256605381699046,0.022235609591007233,0.021979382261633873,0.022064466029405594,0.022494789212942123,0.02258184365928173,0.02275695651769638,RANDOM_STRUCTURAL,4.639304461306892e-05,21.304401397705078,P40,14,0
0.027333686128258705,0.02660241802186647,0.02655489556491375,0.02624954655766487,0.02635093964636326,0.02686374820768833,0.0269674863666296,0.02717614360153675,RANDOM_STRUCTURAL,4.639304461306892e-05,21.304401397705078,P40,15,0
0.022064466029405594,0.021458682071170188,0.021434199064970016,0.021187111735343933,0.021269159391522408,0.02168414182960987,0.02176809310913086,0.02196962611749768,RANDOM_STRUCTURAL,4.639304461306892e-05,21.304401397705078,P40,16,0
0.02280094288289547,0.022156781884405063,0.02214987389743328,0.021852364763617516,0.021936964243650436,0.022395093739032746,0.022494789212942123,0.0226692333817482,RANDOM_STRUCTURAL,4.639304461306892e-05,21.304401397705078,P40,17,0
0.017940359190106392,0.017370501891491585,0.01732593961060047,0.017125803977251053,0.017192261293530464,0.017596397548913956,0.01766466163098812,0.017801983281970024,RANDOM_STRUCTURAL,4.639304461306892e-05,21.304401397705078,P40,18,0
0.022889170795679092,0.02228344958348316,0.022235609591007233,0.021979382261633873,0.022064466029405594,0.022494789212942123,0.02258184365928173,0.02280094288289547,RANDOM_STRUCTURAL,4.639304461306892e-05,21.304401397705078,P40,19,0
0.021023953333497047,0.020401846208187635,0.02038366161286831,0.020109638571739197,0.020187556743621826,0.02062147483229637,0.02070135623216629,0.020902400836348534,RANDOM_STRUCTURAL,4.639304461306892e-05,21.304401397705078,P40,20,0
0.05646861344575882,0.05551608055611723,0.0555114820599556,0.054986581206321716,0.05519596114754677,0.05590306781232358,0.056041259318590164,0.05636148154735565,RANDOM_STRUCTURAL,4.639304461306892e-05,21.304401397705078,P40,21,0
0.014666548930108547,0.01417340934767708,0.014163456857204437,0.013945396989583969,0.01399959810078144,0.014329221099615097,0.014384902082383633,0.014553239569067955,RANDOM_STRUCTURAL,4.639304461306892e-05,21.304401397705078,P40,22,0
0.05223449692130089,0.051266531307192054,0.05124963819980621,0.050764016807079315,0.05095772445201874,0.05164138972759247,0.05173978582024574,0.05203605815768242,RANDOM_STRUCTURAL,4.639304461306892e-05,21.304401397705078,P40,23,0
0.06185034662485123,0.060882827136083506,0.060804739594459534,0.06046002358198166,0.060574717819690704,0.06126731261610985,0.06138348579406738,0.06173330545425415,RANDOM_STRUCTURAL,4.639304461306892e-05,21.304401397705078,P40,24,0
0.0182203222066164,0.0176799047512759,0.01766466163098812,0.017393164336681366,0.017528394237160683,0.017871038988232613,0.017940359190106392,0.018149929121136665,RANDOM_STRUCTURAL,4.639304461306892e-05,21.304401397705078,P40,25,0
