basis,holdout_type,holdout_id,heldout_matrices,status,shared_label_count,n_queries,n_queries_excluded_incompatible_label,balanced_accuracy,macro_f1,neighbor_purity,median_nearest_support_distance,median_canonical_correlation,reference_norm_median,query_norm_median,median_norm_shift,mean_coordinate_variance_ratio
BALANCED_PCA160,technology,10Xv3.1,3,identifiable_shared_label_vocabulary,3,384,0,1.0,1.0,0.9996527777777778,0.2426597625017166,0.9981365203857422,20.452972412109375,20.95533561706543,0.5023632049560547,0.7757121324539185
BALANCED_PCA160,technology,10x 3' v3,24,identifiable_shared_label_vocabulary,3,3072,0,0.9939236111111112,0.9939937594396637,0.9916666666666667,0.39934077858924866,0.8268671035766602,20.836301803588867,22.2989444732666,1.4626426696777344,0.7095173597335815
BALANCED_PCA160,technology,10xMulti,4,identifiable_shared_label_vocabulary,3,512,0,0.9839211734408241,0.9833622401021352,0.9782552083333333,0.2841997444629669,0.9958773255348206,20.256065368652344,21.836429595947266,1.5803642272949219,1.04933762550354
BALANCED_PCA160,technology,10xV3.1_HT,3,identifiable_shared_label_vocabulary,3,384,0,0.9985935302390999,0.9969312121711923,0.995138888888889,0.25874951481819153,0.9984222650527954,20.676021575927734,20.677932739257812,0.001911163330078125,0.6985288262367249
BALANCED_REP160,technology,10Xv3.1,3,identifiable_shared_label_vocabulary,3,384,0,1.0,1.0,0.998263888888889,0.2541159987449646,0.9977560043334961,19.935958862304688,20.523895263671875,0.5879364013671875,0.6547285318374634
BALANCED_REP160,technology,10x 3' v3,24,identifiable_shared_label_vocabulary,3,3072,0,0.9936342592592594,0.993704661431399,0.9915581597222222,0.31870710849761963,0.8481462001800537,20.869327545166016,19.87093734741211,-0.9983901977539062,0.7376967668533325
BALANCED_REP160,technology,10xMulti,4,identifiable_shared_label_vocabulary,3,512,0,0.9824655693651326,0.9815886812782509,0.9776041666666667,0.3025757372379303,0.9957934617996216,19.669334411621094,21.219329833984375,1.5499954223632812,0.8477533459663391
BALANCED_REP160,technology,10xV3.1_HT,3,identifiable_shared_label_vocabulary,3,384,0,0.9985935302390999,0.9971447407306372,0.9944444444444445,0.26471126079559326,0.998039960861206,20.21388816833496,20.173606872558594,-0.04028129577636719,0.6059600114822388
