factor_prediction_correlation_mean,factor_prediction_correlation_median,factor_prediction_mean_absolute_discrepancy,intersection,mismatched_cell_median_J,pair,panel_a_median_trace,panel_a_size,panel_b_median_trace,panel_b_size,same_below_mismatch_median_fraction,same_cell_belief_cosine,same_cell_compatibility_pass,same_cell_median_J,union,union_coordinate_reduction_fraction,union_median_trace,union_reduction_pass
0.8974277973175049,0.8928152322769165,0.22468435764312744,820,1.5364331007003784,0,37.561309814453125,2458,37.55498123168945,2458,0.9765625,0.4070676267147064,True,0.8104497790336609,4096,1.0,35.31232452392578,True
0.9020674824714661,0.9010076522827148,0.21618753671646118,820,1.5288927555084229,1,37.560020446777344,2458,37.56101608276367,2458,0.978515625,0.41394299268722534,True,0.8054124116897583,4096,1.0,35.31232452392578,True
0.90108323097229,0.9009430408477783,0.21905621886253357,820,1.534141182899475,2,37.56049346923828,2458,37.558624267578125,2458,0.97265625,0.4104982316493988,True,0.8222211003303528,4096,1.0,35.31232452392578,True
0.9011962413787842,0.903218686580658,0.21851690113544464,820,1.520313024520874,3,37.56023406982422,2458,37.561222076416016,2458,0.9765625,0.404816597700119,True,0.8130952715873718,4096,1.0,35.31232452392578,True
