cumulative_positive_correlated_energy,eigenvalue,family,positive_index,selected_by_architecture_rank,selected_by_r_star,view
0.9688807462576525,0.2329280454706266,RANDOM_40,37,False,False,0
0.9733471309713944,0.21896509417058507,RANDOM_40,38,False,False,0
0.9768478876998274,0.19385534956195125,RANDOM_40,39,False,False,0
0.9801494168338647,0.1882584120224292,RANDOM_40,40,False,False,0
0.9831038586083521,0.1780879528898954,RANDOM_40,41,False,False,0
0.9856639964333177,0.1657786112347307,RANDOM_40,42,False,False,0
0.9876819820724578,0.14718239298577523,RANDOM_40,43,False,False,0
0.9895422299450645,0.14131303773980983,RANDOM_40,44,False,False,0
0.9911109932033043,0.12977036574768389,RANDOM_40,45,False,False,0
0.992643860230822,0.12827707996082519,RANDOM_40,46,False,False,0
0.9938445162563277,0.11352882065671853,RANDOM_40,47,False,False,0
0.9949848408164857,0.11063971875830668,RANDOM_40,48,False,False,0
0.9960842968474258,0.1086389994064846,RANDOM_40,49,False,False,0
0.9967621951098943,0.08530590297994285,RANDOM_40,50,False,False,0
0.9973553664676036,0.07979706356768948,RANDOM_40,51,False,False,0
0.9978691076393196,0.07426240503057864,RANDOM_40,52,False,False,0
0.9983117035699766,0.06892877056310187,RANDOM_40,53,False,False,0
0.9986665899545887,0.06172221356433231,RANDOM_40,54,False,False,0
0.9989688644425792,0.05696361875631785,RANDOM_40,55,False,False,0
0.9992504174524465,0.054976477669465396,RANDOM_40,56,False,False,0
0.9994583789366626,0.04724852749267929,RANDOM_40,57,False,False,0
0.9996220454353614,0.04191569966579386,RANDOM_40,58,False,False,0
0.9997397018209012,0.03553894860048915,RANDOM_40,59,False,False,0
0.9998211036184539,0.029560639265596527,RANDOM_40,60,False,False,0
0.9998867594280487,0.026548097534222184,RANDOM_40,61,False,False,0
0.9999425365005895,0.024469476735606822,RANDOM_40,62,False,False,0
0.9999696623464677,0.0170642996594669,RANDOM_40,63,False,False,0
0.9999903887279978,0.014916212720711837,RANDOM_40,64,False,False,0
0.9999968940033591,0.008356600995417804,RANDOM_40,65,False,False,0
0.9999993003045246,0.0050824347851983745,RANDOM_40,66,False,False,0
1.0,0.0027406359912707477,RANDOM_40,67,False,False,0
0.08111893980191165,0.9425682707752117,RANDOM_40,1,True,True,1
0.14560510073137575,0.8403978731270116,RANDOM_40,2,True,True,1
0.20478164442714045,0.8050567231016902,RANDOM_40,3,True,True,1
0.26068613376454575,0.7824832065849703,RANDOM_40,4,True,True,1
0.31514276796340196,0.7722840775858256,RANDOM_40,5,True,True,1
0.36794851671119744,0.760487860235655,RANDOM_40,6,True,True,1
0.41806333083398667,0.7408576081839704,RANDOM_40,7,True,True,1
0.462387693672456,0.6967435130023725,RANDOM_40,8,True,True,1
0.5049305791465749,0.682598224904526,RANDOM_40,9,True,True,1
0.5457100476913153,0.6683015433034776,RANDOM_40,10,False,False,1
0.5827431473650768,0.636864022082482,RANDOM_40,11,False,False,1
0.6148137806237172,0.5926597738900631,RANDOM_40,12,False,False,1
0.6447800159373499,0.5728854285492331,RANDOM_40,13,False,False,1
0.6743503017002804,0.5690880209586052,RANDOM_40,14,False,False,1
0.7017967755888427,0.5482706047551615,RANDOM_40,15,False,False,1
0.7281018639420864,0.5367493975721278,RANDOM_40,16,False,False,1
0.7514391993467502,0.5055653688920576,RANDOM_40,17,False,False,1
0.7738634302412337,0.4955762231373266,RANDOM_40,18,False,False,1
0.7932860174556241,0.46121691164620365,RANDOM_40,19,False,False,1
0.8107192733035511,0.4369592477930763,RANDOM_40,20,False,False,1
0.8267302290289072,0.4187552949781918,RANDOM_40,21,False,False,1
0.8418879438339081,0.40744458373753717,RANDOM_40,22,False,False,1
0.8554280981112504,0.38509110713914185,RANDOM_40,23,False,False,1
0.8685283684653259,0.378784162684287,RANDOM_40,24,False,False,1
0.8808990287655051,0.36808500357691587,RANDOM_40,25,False,False,1
0.8921833884035241,0.35155246114994787,RANDOM_40,26,False,False,1
0.9034498524501007,0.35127359129478397,RANDOM_40,27,False,False,1
0.9140970739488559,0.3414835815484515,RANDOM_40,28,False,False,1
0.9226449497144008,0.30597136502083067,RANDOM_40,29,False,False,1
0.9304784942354115,0.2929077355025441,RANDOM_40,30,False,False,1
0.9379410779479884,0.2858882401141471,RANDOM_40,31,False,False,1
0.9450725606835435,0.27947412225549156,RANDOM_40,32,False,False,1
0.9514422023072419,0.2641248007082267,RANDOM_40,33,False,False,1
0.9576988371574302,0.26177133506738404,RANDOM_40,34,False,False,1
0.9627093257696839,0.234256539216907,RANDOM_40,35,False,False,1
0.9673073580004883,0.22440766603644174,RANDOM_40,36,False,False,1
0.9712849514424923,0.20871894875919636,RANDOM_40,37,False,False,1
0.9747348567728082,0.19438165348522074,RANDOM_40,38,False,False,1
0.9777701524895105,0.18232750446310675,RANDOM_40,39,False,False,1
0.9805806170934563,0.17544489798094068,RANDOM_40,40,False,False,1
0.9832203787693378,0.1700333232239266,RANDOM_40,41,False,False,1
0.9854388992935258,0.15587749168093815,RANDOM_40,42,False,False,1
0.9873704570838792,0.14544725738745395,RANDOM_40,43,False,False,1
0.989268926930176,0.14419610685208992,RANDOM_40,44,False,False,1
0.9910204655585257,0.1385037534985797,RANDOM_40,45,False,False,1
0.9925016457803738,0.127366623388995,RANDOM_40,46,False,False,1
0.9938036001146573,0.1194124363100949,RANDOM_40,47,False,False,1
0.9948005686371543,0.10449425319445609,RANDOM_40,48,False,False,1
0.9956940834804898,0.0989242050580126,RANDOM_40,49,False,False,1
0.9964801186743405,0.09278391189618779,RANDOM_40,50,False,False,1
0.9972179552643935,0.08989422187524669,RANDOM_40,51,False,False,1
0.9978366342192607,0.08231601826369152,RANDOM_40,52,False,False,1
0.9983376680539761,0.07407731125309937,RANDOM_40,53,False,False,1
0.9987948844246595,0.07076403184004328,RANDOM_40,54,False,False,1
0.9991723342447855,0.06429560609326004,RANDOM_40,55,False,False,1
0.9994470680505387,0.05485392828328499,RANDOM_40,56,False,False,1
0.999620066532275,0.04352841255672982,RANDOM_40,57,False,False,1
0.9997528303415285,0.03813217132346,RANDOM_40,58,False,False,1
0.9998450541382147,0.03178141153092584,RANDOM_40,59,False,False,1
0.9998979460525156,0.02406835042711751,RANDOM_40,60,False,False,1
0.9999443410847376,0.02254173934287485,RANDOM_40,61,False,False,1
0.9999695082186929,0.0166023117132807,RANDOM_40,62,False,False,1
0.9999841179582286,0.012649487200147342,RANDOM_40,63,False,False,1
0.9999926856913771,0.009686896264830365,RANDOM_40,64,False,False,1
0.9999989646682234,0.008292703238360644,RANDOM_40,65,False,False,1
1.0,0.0033673747812008174,RANDOM_40,66,False,False,1
0.08713050964421662,0.9660462338808173,RANDOM_40,1,True,True,2
0.15829672913308165,0.8730713408790889,RANDOM_40,2,True,True,2
0.222035440189058,0.8262556133718155,RANDOM_40,3,True,True,2
0.28103691338843123,0.7949580516421888,RANDOM_40,4,True,True,2
0.3311879721560273,0.732913696316539,RANDOM_40,5,True,True,2
0.3789384519898728,0.715157429353046,RANDOM_40,6,True,True,2
0.4229429791043127,0.686533072990314,RANDOM_40,7,True,True,2
0.4634577397889585,0.65874817274213,RANDOM_40,8,True,True,2
0.5029081197907335,0.6500374530867123,RANDOM_40,9,True,True,2
0.5391744701351585,0.6232534782985671,RANDOM_40,10,False,False,2
0.5742117841721771,0.6126016856103297,RANDOM_40,11,False,False,2
0.6072646322085357,0.5950003593947988,RANDOM_40,12,False,False,2
0.6355189017012928,0.5501166963073493,RANDOM_40,13,False,False,2
0.6625375555781681,0.5379533774468591,RANDOM_40,14,False,False,2
0.6872993359185823,0.5149958364446175,RANDOM_40,15,False,False,2
0.7103314815690518,0.49668378695430854,RANDOM_40,16,False,False,2
0.7328154576818925,0.49073760857385745,RANDOM_40,17,False,False,2
0.7530518691168184,0.46556415441892884,RANDOM_40,18,False,False,2
0.7727663980179607,0.4595216592702033,RANDOM_40,19,False,False,2
0.791811736206247,0.45165531886439186,RANDOM_40,20,False,False,2
0.8093954222046801,0.43397803040380795,RANDOM_40,21,False,False,2
0.8254762628914671,0.4150182160837975,RANDOM_40,22,False,False,2
0.8408126972010262,0.4052984883705552,RANDOM_40,23,False,False,2
0.855654028283824,0.39870273180968435,RANDOM_40,24,False,False,2
0.8690742786931306,0.37913431554807053,RANDOM_40,25,False,False,2
0.8813548131345155,0.3626781721864955,RANDOM_40,26,False,False,2
0.8932246989489693,0.35656281944034635,RANDOM_40,27,False,False,2
0.9038020319325165,0.33658973944032256,RANDOM_40,28,False,False,2
0.9138660465282483,0.3283208122898447,RANDOM_40,29,False,False,2
0.9225772184050189,0.305457699032016,RANDOM_40,30,False,False,2
0.9308006512388329,0.2967832315672134,RANDOM_40,31,False,False,2
0.9380903476785326,0.279426445602696,RANDOM_40,32,False,False,2
0.9450414460227845,0.2728597651979006,RANDOM_40,33,False,False,2
0.9518340200189875,0.269730447985335,RANDOM_40,34,False,False,2
0.9575659812260606,0.24777894864385588,RANDOM_40,35,False,False,2
0.9628104744717383,0.23700884278323356,RANDOM_40,36,False,False,2
0.9674913099826691,0.22391050762191278,RANDOM_40,37,False,False,2
0.9715290399288963,0.20796077106632097,RANDOM_40,38,False,False,2
0.9751391794186033,0.19664131776382046,RANDOM_40,39,False,False,2
0.9783218560476071,0.18463287915776297,RANDOM_40,40,False,False,2
0.9811021590693674,0.17256743760182758,RANDOM_40,41,False,False,2
0.9835207975285413,0.16095269828196948,RANDOM_40,42,False,False,2
0.9857209207541409,0.15350986417833082,RANDOM_40,43,False,False,2
0.9876502479639733,0.1437526069181126,RANDOM_40,44,False,False,2
0.9894359439561123,0.13829820601491633,RANDOM_40,45,False,False,2
0.9911481199683184,0.13542130316494358,RANDOM_40,46,False,False,2
0.9925939059629638,0.12444137217907303,RANDOM_40,47,False,False,2
0.9938514925363467,0.11605977668447555,RANDOM_40,48,False,False,2
0.9949033683101657,0.10614389274577873,RANDOM_40,49,False,False,2
0.9958076176717761,0.0984140013842005,RANDOM_40,50,False,False,2
0.9966686243893249,0.09603201785810699,RANDOM_40,51,False,False,2
0.9974633101569471,0.0922593737142027,RANDOM_40,52,False,False,2
0.9980807945361181,0.08132531841165778,RANDOM_40,53,False,False,2
0.9985850493884302,0.07349162115377504,RANDOM_40,54,False,False,2
0.9988693397763017,0.05518154712283401,RANDOM_40,55,False,False,2
0.9991347880496272,0.05332154650738371,RANDOM_40,56,False,False,2
0.9993788112967195,0.05112441899335722,RANDOM_40,57,False,False,2
0.9995451816251694,0.042213437770979044,RANDOM_40,58,False,False,2
0.9996827083793566,0.03838012467638638,RANDOM_40,59,False,False,2
0.9997910172625207,0.034060014098406546,RANDOM_40,60,False,False,2
0.9998881832036429,0.03226040500584692,RANDOM_40,61,False,False,2
0.9999471533932729,0.025132115489801994,RANDOM_40,62,False,False,2
0.9999793378587343,0.018566751929914495,RANDOM_40,63,False,False,2
0.9999977353358115,0.014037569511905898,RANDOM_40,64,False,False,2
0.9999999319139202,0.004850495546209028,RANDOM_40,65,False,False,2
1.0,0.0008539686923291017,RANDOM_40,66,False,False,2
0.09652794584182524,1.0372457670073245,RANDOM_40,1,True,True,3
0.16371285907294325,0.8653484483911514,RANDOM_40,2,True,True,3
0.22835778547614372,0.8488332080186906,RANDOM_40,3,True,True,3
0.28734403753677895,0.8108313653897078,RANDOM_40,4,True,True,3
0.3404815169297604,0.7695832625350684,RANDOM_40,5,True,True,3
0.38824403017573295,0.7296233506390544,RANDOM_40,6,True,True,3
0.4334339333530387,0.7097016981758262,RANDOM_40,7,True,True,3
0.4758091955712162,0.687244603545398,RANDOM_40,8,True,True,3
0.5136532551721945,0.6494623772928053,RANDOM_40,9,True,True,3
0.5487124034212297,0.6251090974740106,RANDOM_40,10,False,False,3
0.5816569482106471,0.6059640987943916,RANDOM_40,11,False,False,3
0.6117115329136769,0.5787759874757328,RANDOM_40,12,False,False,3
0.6403511382614467,0.5649872581982034,RANDOM_40,13,False,False,3
0.6678511871311499,0.5536328762255026,RANDOM_40,14,False,False,3
0.6924684972712317,0.5238119929014734,RANDOM_40,15,False,False,3
0.7162787825698668,0.5151544297341649,RANDOM_40,16,False,False,3
0.7388474463353982,0.5015428715781175,RANDOM_40,17,False,False,3
0.7593469345175721,0.47799862573925966,RANDOM_40,18,False,False,3
0.7785296539537012,0.46239190934232743,RANDOM_40,19,False,False,3
0.7964570009550397,0.4470057929410507,RANDOM_40,20,False,False,3
0.8139795146387183,0.4419298561833667,RANDOM_40,21,False,False,3
0.8303651059937481,0.4273524507181469,RANDOM_40,22,False,False,3
0.8455912894259937,0.4119558436370932,RANDOM_40,23,False,False,3
0.859594856247566,0.39507038266012073,RANDOM_40,24,False,False,3
0.8721760745478152,0.3744695320516147,RANDOM_40,25,False,False,3
0.8840585348722119,0.3639220124472473,RANDOM_40,26,False,False,3
0.8950676698358683,0.35029322435614396,RANDOM_40,27,False,False,3
0.9057868686109364,0.3456497930862624,RANDOM_40,28,False,False,3
0.9156422686392598,0.3314303438799698,RANDOM_40,29,False,False,3
0.9247047418886382,0.3178180127786541,RANDOM_40,30,False,False,3
0.9327809328117781,0.3000256792215553,RANDOM_40,31,False,False,3
0.940010116222434,0.28385709943196036,RANDOM_40,32,False,False,3
0.9467540445682664,0.2741647480062352,RANDOM_40,33,False,False,3
0.9530575331996819,0.2650608741782649,RANDOM_40,34,False,False,3
0.9592475070617063,0.2626633909074122,RANDOM_40,35,False,False,3
0.9642007598530001,0.2349634906339081,RANDOM_40,36,False,False,3
0.9685627077968069,0.22049329025788988,RANDOM_40,37,False,False,3
0.9723157845423419,0.20452615864571094,RANDOM_40,38,False,False,3
0.9758384377394678,0.19814817815927782,RANDOM_40,39,False,False,3
0.9791112508372322,0.19099224836097228,RANDOM_40,40,False,False,3
0.9820728812898923,0.18168562721750797,RANDOM_40,41,False,False,3
0.9847873735686451,0.17393999142570088,RANDOM_40,42,False,False,3
0.9871823446505384,0.16338240173769875,RANDOM_40,43,False,False,3
0.9891475431447,0.14799885325249634,RANDOM_40,44,False,False,3
0.9906364345357285,0.12882099473536612,RANDOM_40,45,False,False,3
0.9920891893101769,0.1272480965716222,RANDOM_40,46,False,False,3
0.9934467891586369,0.12301017303664565,RANDOM_40,47,False,False,3
0.9946151178341478,0.11411366584340792,RANDOM_40,48,False,False,3
0.9956617577939434,0.10800747042284498,RANDOM_40,49,False,False,3
0.996531875485324,0.09847911531057753,RANDOM_40,50,False,False,3
0.9973197877258984,0.09371175316149749,RANDOM_40,51,False,False,3
0.9979368527302225,0.08293170562791115,RANDOM_40,52,False,False,3
0.9984274072899917,0.07394329467732959,RANDOM_40,53,False,False,3
0.9988643766125203,0.0697879776284427,RANDOM_40,54,False,False,3
0.999123641145093,0.05375596885427989,RANDOM_40,55,False,False,3
0.9993240359746244,0.047260509027356075,RANDOM_40,56,False,False,3
0.9995182107844408,0.046521272255633996,RANDOM_40,57,False,False,3
0.9996734704816045,0.041599154754156605,RANDOM_40,58,False,False,3
0.9997902457197605,0.03607700859194055,RANDOM_40,59,False,False,3
0.9998791963389752,0.03148687984322804,RANDOM_40,60,False,False,3
0.9999399702894647,0.026026386376977594,RANDOM_40,61,False,False,3
0.9999693350734008,0.01809124869721549,RANDOM_40,62,False,False,3
0.9999865508057898,0.013852172481312437,RANDOM_40,63,False,False,3
0.9999954938774914,0.009983860297509603,RANDOM_40,64,False,False,3
0.9999997813359748,0.006912817679587315,RANDOM_40,65,False,False,3
1.0,0.0015611470337237774,RANDOM_40,66,False,False,3
0.465743737385849,5.311058120831422,COEXPRESSION_BLOCK_40,1,True,True,0
0.5343257955871246,2.0380404499120437,COEXPRESSION_BLOCK_40,2,True,True,0
0.5943993801856838,1.9074331042433954,COEXPRESSION_BLOCK_40,3,True,True,0
0.6491935439763983,1.8216909212495238,COEXPRESSION_BLOCK_40,4,True,True,0
0.6922155367495493,1.6141831281467427,COEXPRESSION_BLOCK_40,5,True,False,0
0.7308445790988471,1.5295529395491125,COEXPRESSION_BLOCK_40,6,True,False,0
0.7626617298544239,1.3881557137401705,COEXPRESSION_BLOCK_40,7,True,False,0
0.7914475467448422,1.320373566777851,COEXPRESSION_BLOCK_40,8,True,False,0
0.8175445958505088,1.2571967322908824,COEXPRESSION_BLOCK_40,9,True,False,0
0.8407124435338463,1.1845417893875008,COEXPRESSION_BLOCK_40,10,False,False,0
0.8567955509577854,0.9869440281105959,COEXPRESSION_BLOCK_40,11,False,False,0
0.8726038390621647,0.9784755167639709,COEXPRESSION_BLOCK_40,12,False,False,0
0.8869307657585213,0.9315025788349772,COEXPRESSION_BLOCK_40,13,False,False,0
0.8994646464722831,0.8712651055114468,COEXPRESSION_BLOCK_40,14,False,False,0
0.9108347996697447,0.8298329977785635,COEXPRESSION_BLOCK_40,15,False,False,0
0.9208647535396979,0.7793939135114631,COEXPRESSION_BLOCK_40,16,False,False,0
0.9301000782736034,0.7478829415770326,COEXPRESSION_BLOCK_40,17,False,False,0
0.937967456941912,0.6902756746463663,COEXPRESSION_BLOCK_40,18,False,False,0
0.9447131852357769,0.6391782148030049,COEXPRESSION_BLOCK_40,19,False,False,0
0.9509477980439973,0.614486414803993,COEXPRESSION_BLOCK_40,20,False,False,0
0.9566443850738738,0.5873742594882485,COEXPRESSION_BLOCK_40,21,False,False,0
0.961243631462662,0.5277775103954543,COEXPRESSION_BLOCK_40,22,False,False,0
0.9657057336275808,0.5198491007024404,COEXPRESSION_BLOCK_40,23,False,False,0
0.9695716827579884,0.4838777022808451,COEXPRESSION_BLOCK_40,24,False,False,0
0.9730993960627932,0.462225800943315,COEXPRESSION_BLOCK_40,25,False,False,0
0.9760368361703062,0.42178589499886354,COEXPRESSION_BLOCK_40,26,False,False,0
0.9788092136493661,0.40976392704764847,COEXPRESSION_BLOCK_40,27,False,False,0
0.9814681181616111,0.4012905315414679,COEXPRESSION_BLOCK_40,28,False,False,0
0.9838113572054792,0.37671753847175615,COEXPRESSION_BLOCK_40,29,False,False,0
0.9857819201483136,0.345463920955192,COEXPRESSION_BLOCK_40,30,False,False,0
0.987583851472917,0.330351786447157,COEXPRESSION_BLOCK_40,31,False,False,0
0.9893225172532866,0.32450066822862367,COEXPRESSION_BLOCK_40,32,False,False,0
0.9907846166256061,0.2975746883840353,COEXPRESSION_BLOCK_40,33,False,False,0
0.992063498033657,0.27830607026670634,COEXPRESSION_BLOCK_40,34,False,False,0
0.9932037281813805,0.26278695458681817,COEXPRESSION_BLOCK_40,35,False,False,0
0.994226556108109,0.24889079262565736,COEXPRESSION_BLOCK_40,36,False,False,0
0.9952211218478484,0.2454281024216604,COEXPRESSION_BLOCK_40,37,False,False,0
0.9959186789033571,0.2055405006532245,COEXPRESSION_BLOCK_40,38,False,False,0
0.9965531044448517,0.19601886566603627,COEXPRESSION_BLOCK_40,39,False,False,0
0.9971474480422362,0.18972577540169305,COEXPRESSION_BLOCK_40,40,False,False,0
0.9977252368002394,0.1870648051553037,COEXPRESSION_BLOCK_40,41,False,False,0
0.9981883563743817,0.1674765904385404,COEXPRESSION_BLOCK_40,42,False,False,0
0.9985939846324277,0.1567370409298787,COEXPRESSION_BLOCK_40,43,False,False,0
0.998908956974347,0.13811592359418232,COEXPRESSION_BLOCK_40,44,False,False,0
0.9992045574915643,0.13380123959711576,COEXPRESSION_BLOCK_40,45,False,False,0
0.9994163685112343,0.11326137185398119,COEXPRESSION_BLOCK_40,46,False,False,0
0.9996044628276876,0.10673217966524312,COEXPRESSION_BLOCK_40,47,False,False,0
0.9997394429783214,0.09041541840666886,COEXPRESSION_BLOCK_40,48,False,False,0
0.9998303843131231,0.07421440404028751,COEXPRESSION_BLOCK_40,49,False,False,0
0.9998921242765402,0.06114919245507148,COEXPRESSION_BLOCK_40,50,False,False,0
0.9999418401346023,0.05487253344418938,COEXPRESSION_BLOCK_40,51,False,False,0
0.9999736428841697,0.04388740241752646,COEXPRESSION_BLOCK_40,52,False,False,0
0.9999928921406809,0.0341440097748951,COEXPRESSION_BLOCK_40,53,False,False,0
0.9999963798532508,0.014533756692067487,COEXPRESSION_BLOCK_40,54,False,False,0
0.999998831284048,0.012184770707060833,COEXPRESSION_BLOCK_40,55,False,False,0
1.0,0.008413215786324243,COEXPRESSION_BLOCK_40,56,False,False,0
0.1522987801341335,2.4600796875512647,COEXPRESSION_BLOCK_40,1,True,True,1
0.2649008133448603,2.115310274963945,COEXPRESSION_BLOCK_40,2,True,True,1
0.35986282083141624,1.9425665503346647,COEXPRESSION_BLOCK_40,3,True,True,1
0.4394601888745899,1.7784854500876977,COEXPRESSION_BLOCK_40,4,True,True,1
0.5044902097711861,1.6075256431905136,COEXPRESSION_BLOCK_40,5,True,True,1
0.560184936824984,1.4876747869822489,COEXPRESSION_BLOCK_40,6,True,False,1
0.6097331123573877,1.403184557384919,COEXPRESSION_BLOCK_40,7,True,False,1
0.6518888077188478,1.2942825366959376,COEXPRESSION_BLOCK_40,8,True,False,1
0.6923030654373515,1.2672674089749956,COEXPRESSION_BLOCK_40,9,True,False,1
0.7261516676556469,1.1597685625416565,COEXPRESSION_BLOCK_40,10,False,False,1
0.7575656204392569,1.117280595160746,COEXPRESSION_BLOCK_40,11,False,False,1
0.7871460352413333,1.0841842465675278,COEXPRESSION_BLOCK_40,12,False,False,1
0.8147169252779863,1.0467099577096166,COEXPRESSION_BLOCK_40,13,False,False,1
0.8353084061124395,0.9045753579609375,COEXPRESSION_BLOCK_40,14,False,False,1
0.8532509541906215,0.8443898846241493,COEXPRESSION_BLOCK_40,15,False,False,1
0.8685094401823216,0.7786758119214457,COEXPRESSION_BLOCK_40,16,False,False,1
0.883429437819312,0.7699904520160259,COEXPRESSION_BLOCK_40,17,False,False,1
0.8958261516162662,0.7018660733698638,COEXPRESSION_BLOCK_40,18,False,False,1
0.9071372624497477,0.670430234744984,COEXPRESSION_BLOCK_40,19,False,False,1
0.9167818828131006,0.6190753778733646,COEXPRESSION_BLOCK_40,20,False,False,1
0.925614349059462,0.5924367024246115,COEXPRESSION_BLOCK_40,21,False,False,1
0.9337327603149342,0.5679845030644182,COEXPRESSION_BLOCK_40,22,False,False,1
0.9416181143628767,0.5597725032662414,COEXPRESSION_BLOCK_40,23,False,False,1
0.9477397648734377,0.4932138102959803,COEXPRESSION_BLOCK_40,24,False,False,1
0.9534349308715935,0.47572300798578226,COEXPRESSION_BLOCK_40,25,False,False,1
0.9586972607793488,0.45728820381919566,COEXPRESSION_BLOCK_40,26,False,False,1
0.9635040999722798,0.43704963261551477,COEXPRESSION_BLOCK_40,27,False,False,1
0.9680759202815384,0.4262314966150934,COEXPRESSION_BLOCK_40,28,False,False,1
0.9722410800639576,0.40683358330510977,COEXPRESSION_BLOCK_40,29,False,False,1
0.9758855403329578,0.38055512298103605,COEXPRESSION_BLOCK_40,30,False,False,1
0.9789567725702494,0.34934721996800683,COEXPRESSION_BLOCK_40,31,False,False,1
0.9817030358422258,0.33034827784088383,COEXPRESSION_BLOCK_40,32,False,False,1
0.9841160839788331,0.3096591771905368,COEXPRESSION_BLOCK_40,33,False,False,1
0.9861579865843039,0.2848514761367932,COEXPRESSION_BLOCK_40,34,False,False,1
0.9881313601536648,0.28003068082530913,COEXPRESSION_BLOCK_40,35,False,False,1
0.9899053494299072,0.2655072948099416,COEXPRESSION_BLOCK_40,36,False,False,1
0.9915204408981685,0.25333752549343835,COEXPRESSION_BLOCK_40,37,False,False,1
0.9930038177329802,0.24278771569119847,COEXPRESSION_BLOCK_40,38,False,False,1
0.994281154666161,0.2252961122566029,COEXPRESSION_BLOCK_40,39,False,False,1
0.9952684571175876,0.1980733607456349,COEXPRESSION_BLOCK_40,40,False,False,1
0.996185547266807,0.19090046093049662,COEXPRESSION_BLOCK_40,41,False,False,1
0.9969274680690383,0.17170373282697796,COEXPRESSION_BLOCK_40,42,False,False,1
0.9975453995543436,0.156700767956461,COEXPRESSION_BLOCK_40,43,False,False,1
0.9981122690279858,0.15008679995603758,COEXPRESSION_BLOCK_40,44,False,False,1
0.9985668837801637,0.13440725912762522,COEXPRESSION_BLOCK_40,45,False,False,1
0.9989862755872031,0.12909544942264609,COEXPRESSION_BLOCK_40,46,False,False,1
0.9992408543188336,0.10058009046888447,COEXPRESSION_BLOCK_40,47,False,False,1
0.9994633813644608,0.09403561381625751,COEXPRESSION_BLOCK_40,48,False,False,1
0.9996549931190198,0.08725936265272206,COEXPRESSION_BLOCK_40,49,False,False,1
0.9997867393925647,0.07235526404399563,COEXPRESSION_BLOCK_40,50,False,False,1
0.999882047179591,0.061541085956836855,COEXPRESSION_BLOCK_40,51,False,False,1
0.9999430190184282,0.04922272005718894,COEXPRESSION_BLOCK_40,52,False,False,1
0.9999800464279286,0.03835858933441757,COEXPRESSION_BLOCK_40,53,False,False,1
0.9999900926909187,0.01998035655962686,COEXPRESSION_BLOCK_40,54,False,False,1
0.9999952686135447,0.014341509022884414,COEXPRESSION_BLOCK_40,55,False,False,1
0.9999999453769586,0.013632442136968934,COEXPRESSION_BLOCK_40,56,False,False,1
1.0,0.0014732922427706787,COEXPRESSION_BLOCK_40,57,False,False,1
0.16097970880515375,2.5126939829759323,COEXPRESSION_BLOCK_40,1,True,True,2
0.2738216660322835,2.1037267836001847,COEXPRESSION_BLOCK_40,2,True,True,2
