best_count_completed_r2,best_count_predictor,best_expected_completed_r2,best_expected_predictor,factor,family,full_lambda_pca_r2,hidden_loading_fraction,hidden_reporter_fraction,identifiability_class,identifiability_ratio,view,visible_lambda_r2,visible_loading_fraction,visible_reporter_fraction,visible_x_a_r2
0.8206096887588501,ridge_count,0.9997988343238831,ridge_expected,31,RANDOM_40,0.9997992515563965,0.3759191036224365,0.375,HIGHLY_IDENTIFIABLE,0.8207744579538339,1,0.9997884035110474,0.6240809559822083,0.625,0.859645426273346
0.820202648639679,ridge_count,0.9997885823249817,ridge_expected,0,RANDOM_40,0.9997884631156921,0.36491596698760986,0.3660714328289032,HIGHLY_IDENTIFIABLE,0.8203761884625467,2,0.9997720122337341,0.6350840330123901,0.6339285969734192,0.8595831990242004
0.8659926652908325,ridge_count,0.9997323751449585,ridge_expected,1,RANDOM_40,0.9997314810752869,0.4009797275066376,0.4017857015132904,HIGHLY_IDENTIFIABLE,0.8662252631670575,2,0.9997380971908569,0.59902024269104,0.5982142686843872,0.9063037037849426
0.8235797882080078,ridge_count,0.9997727870941162,ridge_expected,2,RANDOM_40,0.9997715950012207,0.3667488098144531,0.3660714328289032,HIGHLY_IDENTIFIABLE,0.8237679409235489,2,0.9997642040252686,0.6332511901855469,0.6339285969734192,0.852651059627533
0.8451473116874695,ridge_count,0.999763011932373,ridge_expected,3,RANDOM_40,0.9997634887695312,0.4205600917339325,0.4196428656578064,HIGHLY_IDENTIFIABLE,0.8453472458047482,2,0.9997671246528625,0.5794399976730347,0.5803571343421936,0.8826272487640381
0.881665050983429,ridge_count,0.9997811317443848,ridge_expected,4,RANDOM_40,0.9997805953025818,0.3821924328804016,0.3839285671710968,HIGHLY_IDENTIFIABLE,0.8818585348884418,2,0.9997727274894714,0.6178076863288879,0.6160714030265808,0.9106559157371521
0.7983017563819885,ridge_count,0.9998486042022705,ridge_expected,5,RANDOM_40,0.9998483657836914,0.4114075303077698,0.4107142984867096,HIGHLY_IDENTIFIABLE,0.7984228246012798,2,0.999824583530426,0.588592529296875,0.5892857313156128,0.8584048748016357
0.8491392135620117,ridge_count,0.999764084815979,ridge_expected,6,RANDOM_40,0.9997641444206238,0.37541213631629944,0.375,HIGHLY_IDENTIFIABLE,0.8493395350301334,2,0.9997649788856506,0.624587893486023,0.625,0.8827114105224609
0.8952587842941284,ridge_count,0.9998030066490173,ridge_expected,7,RANDOM_40,0.9998029470443726,0.36761710047721863,0.3660714328289032,HIGHLY_IDENTIFIABLE,0.8954352324532563,2,0.9998093247413635,0.6323828101158142,0.6339285969734192,0.9193917512893677
0.8132115006446838,ridge_count,0.9998478889465332,ridge_expected,8,RANDOM_40,0.999847412109375,0.37083908915519714,0.3705357015132904,HIGHLY_IDENTIFIABLE,0.8133356058091444,2,0.999860405921936,0.6291608810424805,0.6294642686843872,0.8576597571372986
0.8318997621536255,ridge_count,0.9998421669006348,ridge_expected,9,RANDOM_40,0.9998424053192139,0.44627130031585693,0.4464285671710968,HIGHLY_IDENTIFIABLE,0.8320308857954767,2,0.9998407959938049,0.5537286996841431,0.5535714030265808,0.8836050033569336
0.8393346071243286,ridge_count,0.9998166561126709,ridge_expected,10,RANDOM_40,0.9998140335083008,0.3862476348876953,0.3883928656578064,HIGHLY_IDENTIFIABLE,0.839490724269135,2,0.9998336434364319,0.6137524247169495,0.6116071343421936,0.8871493339538574
0.8583411574363708,ridge_count,0.9997931718826294,ridge_expected,11,RANDOM_40,0.999800980091095,0.4242461025714874,0.4241071343421936,HIGHLY_IDENTIFIABLE,0.8585120184200706,2,0.999753475189209,0.5757538676261902,0.5758928656578064,0.8836103677749634
0.7928169965744019,ridge_count,0.9996504187583923,ridge_expected,12,RANDOM_40,0.9996496438980103,0.3802085816860199,0.3794642984867096,HIGHLY_IDENTIFIABLE,0.79309486219883,2,0.9996922612190247,0.6197914481163025,0.6205357313156128,0.8277630805969238
0.7751009464263916,ridge_count,0.9997336864471436,ridge_expected,13,RANDOM_40,0.9997358918190002,0.45101842284202576,0.4508928656578064,HIGHLY_IDENTIFIABLE,0.7753057110074445,2,0.9996706247329712,0.5489816665649414,0.5491071343421936,0.8492431044578552
0.8050329685211182,ridge_count,0.9997267127037048,ridge_expected,14,RANDOM_40,0.9997243285179138,0.3941461443901062,0.3928571343421936,HIGHLY_IDENTIFIABLE,0.8052549543478404,2,0.9996881484985352,0.6058539152145386,0.6071428656578064,0.8615361452102661
0.8047939538955688,ridge_count,0.9997759461402893,ridge_expected,15,RANDOM_40,0.9997764825820923,0.38568994402885437,0.3839285671710968,HIGHLY_IDENTIFIABLE,0.8049738795786154,2,0.9997842907905579,0.6143100261688232,0.6160714030265808,0.8659670352935791
0.7991387844085693,ridge_count,0.99988853931427,ridge_expected,16,RANDOM_40,0.9998874664306641,0.4214877188205719,0.4196428656578064,HIGHLY_IDENTIFIABLE,0.7992287244696498,2,0.9998976588249207,0.5785123109817505,0.5803571343421936,0.8744736909866333
0.8249467611312866,ridge_count,0.9998635649681091,ridge_expected,17,RANDOM_40,0.9998626112937927,0.42721593379974365,0.4285714328289032,HIGHLY_IDENTIFIABLE,0.8250601150730398,2,0.9998537302017212,0.5727840662002563,0.5714285969734192,0.8681790232658386
0.7936837673187256,ridge_count,0.9997349381446838,ridge_expected,18,RANDOM_40,0.9997345805168152,0.4207392632961273,0.4196428656578064,HIGHLY_IDENTIFIABLE,0.7938944823819427,2,0.999760091304779,0.5792607665061951,0.5803571343421936,0.8583772778511047
0.8288236856460571,ridge_count,0.9998610615730286,ridge_expected,19,RANDOM_40,0.9998594522476196,0.3842936158180237,0.3839285671710968,HIGHLY_IDENTIFIABLE,0.8289401913268059,2,0.9998672008514404,0.6157065033912659,0.6160714030265808,0.8841007947921753
0.8203043341636658,ridge_count,0.9998332858085632,ridge_expected,20,RANDOM_40,0.9998365044593811,0.44149282574653625,0.4419642984867096,HIGHLY_IDENTIFIABLE,0.8204384721952219,2,0.9998095631599426,0.5585072636604309,0.5580357313156128,0.8651891350746155
0.8194975256919861,ridge_count,0.999785304069519,ridge_expected,21,RANDOM_40,0.9997851252555847,0.42138904333114624,0.4241071343421936,HIGHLY_IDENTIFIABLE,0.819673652858648,2,0.9997877478599548,0.5786109566688538,0.5758928656578064,0.8601333498954773
0.8095534443855286,ridge_count,0.9997548460960388,ridge_expected,22,RANDOM_40,0.9997543096542358,0.37877634167671204,0.3794642984867096,HIGHLY_IDENTIFIABLE,0.809752392730882,2,0.9997389912605286,0.6212236285209656,0.6205357313156128,0.866150438785553
0.8093152046203613,ridge_count,0.9998310208320618,ridge_expected,23,RANDOM_40,0.9998298287391663,0.40867042541503906,0.4107142984867096,HIGHLY_IDENTIFIABLE,0.8094529502494908,2,0.9998294115066528,0.5913296341896057,0.5892857313156128,0.8524082899093628
0.8320667743682861,ridge_count,0.9998234510421753,ridge_expected,24,RANDOM_40,0.9998230934143066,0.4640294909477234,0.4642857015132904,HIGHLY_IDENTIFIABLE,0.832213998505328,2,0.9998080730438232,0.5359706282615662,0.5357142686843872,0.9040191173553467
0.8560177087783813,ridge_count,0.9997516870498657,ridge_expected,25,RANDOM_40,0.9997522830963135,0.36645933985710144,0.3660714328289032,HIGHLY_IDENTIFIABLE,0.8562298113760995,2,0.9997416734695435,0.6335407495498657,0.6339285969734192,0.8920081257820129
0.8122978806495667,ridge_count,0.999750018119812,ridge_expected,26,RANDOM_40,0.9997506737709045,0.38351115584373474,0.3839285671710968,HIGHLY_IDENTIFIABLE,0.8125004583249792,2,0.9997443556785583,0.6164887547492981,0.6160714030265808,0.8673974275588989
