basis,coordinate,eigenvalue,median_axis_stability,p10_axis_stability,relative_eigengap_to_next,near_degenerate,technology_eta_squared,dataset_id_eta_squared,matrix_id_eta_squared,tissue_eta_squared,broad_cell_class_eta_squared,donor_id_eta_squared,countsplit_reliability,biological_evidence_response_auc,measurement_depth_response_auc
BALANCED_PCA160,13,9.458137512207031,0.8834749162197113,0.724273955821991,0.19238057767341535,False,0.0174265504041898,0.020609351256916927,0.5694567508111958,0.020609351256916923,0.025002222542110996,0.14550583264189848,0.9580688367137555,1.9354512380022526,0.27712819196878824
BALANCED_PCA160,14,7.638575553894043,0.9752149283885956,0.9316287755966186,0.03909426743592429,False,0.031079801021212067,0.05013830900590148,0.5254339222710741,0.05013830900590149,0.014091022022361491,0.06892482618265104,0.9444201903946404,1.399681595061004,0.35878978510542464
BALANCED_PCA160,15,7.339951038360596,0.9729891419410706,0.9303657174110412,0.09007572471448536,False,0.0303409391061766,0.03859249749736632,0.4041362239420088,0.03859249749736632,0.03505801415268051,0.06946824529963551,0.9522214850080029,1.3949894272412153,0.42027778252183157
BALANCED_PCA160,16,6.678799629211426,0.9964736998081207,0.9937521874904632,0.04785713847141083,False,0.398796058744994,0.40082837226807067,0.6465512842195212,0.40082837226807055,0.48979345708939415,0.044014517068425615,0.9080377255995756,1.256570031711241,0.12494043754931125
BALANCED_PCA160,17,6.359171390533447,0.9964938461780548,0.9938978254795074,0.1594434795232117,False,0.0159307573083516,0.019636630921164914,0.6507382871793043,0.01963663092116491,0.026307960396923492,0.033265587715750805,0.8928399505967631,1.2919004324823902,0.2201060220120578
BALANCED_PCA160,18,5.345242977142334,0.9990107119083405,0.9986875593662262,0.15084657719187705,False,0.11003194201439957,0.14880842821306062,0.6109600049859981,0.1488084282130606,0.10064065752305791,0.021213912168659636,0.915841981531225,1.1467175373807852,0.11803098104751877
BALANCED_PCA160,19,4.538931369781494,0.9763849973678589,0.9475726544857025,0.019020616926724916,False,0.035776985870914,0.04294759342607633,0.5209782379223702,0.04294759342607634,0.0073922374046599786,0.08440821568601774,0.9086461279842295,0.9029284862853489,0.14584802393478133
BALANCED_PCA160,20,4.4525980949401855,0.9911313951015472,0.95482537150383,0.035097333144137655,False,0.11341563689084752,0.13627755040343362,0.5978924433164865,0.13627755040343364,0.12015921822897875,0.029763086285174913,0.8874456702027416,0.9273431865291739,0.11433505718337579
BALANCED_PCA160,21,4.296323776245117,0.9757692515850067,0.9703236997127533,0.06517637427741751,False,0.031145325979174555,0.0725438953955221,0.2280856635138369,0.07254389539552211,0.031017245703243348,0.23101472961418115,0.9279885984113074,0.838560478441041,0.382997609642593
BALANCED_PCA160,22,4.016304969787598,0.9860639870166779,0.9044360637664794,0.035292174741849563,False,0.008508983771190717,0.016980345797583746,0.48165483845977386,0.01698034579758375,0.00787445696873712,0.07317090429557656,0.8776703414466509,0.8195947881581317,0.11410777473873977
BALANCED_PCA160,23,3.874560832977295,0.9864464998245239,0.9087463617324829,0.053565097126432044,False,0.014360810752248373,0.016542635507554835,0.5551798505763266,0.016542635507554835,0.010854404723999836,0.03024675745099093,0.8150691481201795,0.790117762123983,0.11974809378282063
BALANCED_PCA160,24,3.6670196056365967,0.9945596158504486,0.9911218345165252,0.06840561109631975,False,0.019598238629829675,0.05694811906529358,0.5785656459360901,0.05694811906529359,0.0019894818181025067,0.0198991353150736,0.8973820192047112,0.7760006241759356,0.10105214017029437
BALANCED_PCA160,25,3.41617488861084,0.9965285956859589,0.9947064340114593,0.061925357588622824,False,0.04213465332932875,0.09378541237035519,0.5476511798264757,0.09378541237035516,0.018825621351083104,0.019595018344440662,0.9128198348321638,0.7697054895003466,0.1432282625206022
BALANCED_PCA160,26,3.20462703704834,0.9923225343227386,0.9905170977115632,0.05911415515602053,False,0.03774980829396968,0.0835678238626395,0.5282809473207307,0.0835678238626395,0.006036274759762006,0.03468445403308145,0.857648191629723,0.7981364482910562,0.12046151215973723
BALANCED_PCA160,27,3.015188217163086,0.9810552000999451,0.9494708716869354,0.044473636267599176,False,0.023029872695086426,0.06701024181131444,0.3095771930718334,0.06701024181131444,0.010437084700144653,0.21740005769287968,0.8976541478313597,0.6580927906558163,0.09518894258912447
BALANCED_PCA160,28,2.881091833114624,0.9621293544769287,0.9324934720993042,0.04602523548359735,False,0.012238247046946996,0.041991111921772094,0.20771911332041273,0.041991111921772094,0.004264700385142651,0.4785786137265725,0.9152621720081843,0.6700370643443374,0.13652035580081348
BALANCED_PCA160,29,2.7484889030456543,0.9853417277336121,0.9549715340137481,0.09481550916299604,False,0.02275040521896911,0.057019561441550154,0.43197877848724836,0.05701956144155016,0.006593394660966028,0.19530867097187785,0.8872610189808692,0.6399292191594236,0.10034270234690566
BALANCED_PCA160,30,2.487889528274536,0.9691189229488373,0.907732367515564,0.008062700737376695,True,0.009232732610638405,0.05401302890021653,0.262738590706976,0.05401302890021653,0.011093920558531785,0.09564858923150894,0.8815141812872624,0.5609206988321249,0.1046713627971864
BALANCED_PCA160,31,2.4678304195404053,0.9628584980964661,0.905562835931778,0.05062501745028974,False,0.02406669730656817,0.0417814417539524,0.13787169518634293,0.0417814417539524,0.017521829338497462,0.21294769558560042,0.8608259158080894,0.5670072514357027,0.11609715500768895
BALANCED_PCA160,32,2.3428964614868164,0.982118159532547,0.9693105697631836,0.021131149242583053,False,0.0044371052385831665,0.00951236904515717,0.33975607109637984,0.009512369045157171,0.0019689192625302132,0.01778085806541754,0.8475337157887298,0.5639113485451217,0.09588689853100933
BALANCED_PCA160,33,2.2933883666992188,0.9699531495571136,0.91751349568367,0.04113089614403242,False,0.010339293660931228,0.015792388022142882,0.13373997019945105,0.01579238802214288,0.007273895135546206,0.22083660948153652,0.8670777418941499,0.47729318135730714,0.4110770610988968
BALANCED_PCA160,34,2.199059247970581,0.9815514981746674,0.9468186497688293,0.05159438535579084,False,0.005721042726082512,0.04856551443444789,0.3453236362924787,0.0485655144344479,0.008136282059783857,0.05250130700372034,0.8621976446575216,0.549590674265207,0.13430712833845368
BALANCED_PCA160,35,2.0856001377105713,0.9876076281070709,0.9677344560623169,0.06721766473955665,False,0.013915416216987496,0.024947800003466344,0.21103340502403417,0.02494780000346634,0.018909528072407356,0.0757314307637062,0.7717756791690938,0.4547246106486561,0.11417029084340255
BALANCED_PCA160,36,1.945410966873169,0.9506648182868958,0.8537576258182525,0.011314156436952834,False,0.010240369376474797,0.04181366989884702,0.27167627209083306,0.041813669898847015,0.007338101986981853,0.07441430036863138,0.8516981964081991,0.4516767340402052,0.10913382643613863
BALANCED_PCA160,37,1.9234002828598022,0.9509269595146179,0.8361079275608063,0.08306848409674308,False,0.027427462904935217,0.08454304934597294,0.2239751667393704,0.08454304934597294,0.012343910958017524,0.045491073924445354,0.8373665180748129,0.4536156460746509,0.10474991565570235
BALANCED_PCA160,38,1.7636263370513916,0.9472899734973907,0.781382268667221,0.010356169272500283,False,0.008614158027248167,0.014141986718520886,0.07144361317803825,0.014141986718520886,0.020325266883644576,0.05512454733756918,0.7727093939485659,0.43400253925681587,0.14922827922338103
BALANCED_PCA160,39,1.7453619241714478,0.8884837329387665,0.722947633266449,0.027410197158598874,False,0.008222376324072151,0.017020562669463026,0.13473853181573406,0.017020562669463023,0.008219987951555702,0.07711346248089433,0.8355426487132297,0.4539330778540428,0.13228917072087318
BALANCED_PCA160,40,1.6975212097167969,0.9620174765586853,0.8924835979938507,0.06544230834054315,False,0.005652838808114825,0.028925748094904863,0.1114792472365388,0.028925748094904852,0.007462983661152106,0.06462585037753449,0.8206877676948419,0.46383505202055736,0.10013473102137342
BALANCED_PCA160,41,1.5864315032958984,0.9660283327102661,0.9193723917007446,0.043093332467685486,False,0.002025444433807122,0.01674279533688223,0.08405884526099171,0.016742795336882228,0.002027720201731341,0.03861052190434241,0.7812401919876512,0.3938139047758417,0.10641695957100537
BALANCED_PCA160,42,1.5180668830871582,0.9750001430511475,0.8955411314964294,0.03998141108054141,False,0.005175764332153704,0.03246233755365202,0.11734375737646792,0.03246233755365202,0.0053566605867519925,0.07887827965775016,0.7896836247332562,0.39190997083466417,0.10139125632122159
BALANCED_PCA160,43,1.4573724269866943,0.9511185884475708,0.8323771476745605,0.028775510771655497,False,0.001906101441919434,0.006889903202507251,0.04644703971362024,0.006889903202507251,0.004494132247956572,0.09366719187043254,0.7919458815935391,0.3596145988338704,0.18805072056258926
BALANCED_PCA160,44,1.415435791015625,0.9523016810417175,0.8373011767864227,0.025025822130829434,False,0.010595469785729972,0.019194376287616877,0.06748153743111636,0.019194376287616877,0.015922843189324267,0.16539986135169596,0.7839649454299357,0.3286846108010415,0.12608955722599705
BALANCED_PCA160,45,1.380013346672058,0.9696039259433746,0.936909806728363,0.038495935391263135,False,0.004671579061012877,0.02560522848917429,0.043298103633768154,0.02560522848917429,0.004166077238684947,0.08135842379870388,0.7752392627822188,0.393791890840281,0.10524654259400754
BALANCED_PCA160,46,1.3268884420394897,0.9402557611465454,0.7689146220684051,0.010053053941482993,False,0.004787467833192052,0.020904878480795197,0.044585621766562514,0.020904878480795194,0.0055650030154856004,0.08629345288887035,0.7731016479817017,0.3188899448969469,0.11122643744197881
BALANCED_PCA160,47,1.3135491609573364,0.8798967897891998,0.7237276256084442,0.018229671719795778,False,0.01739895822071793,0.023245503057456054,0.08782814162264853,0.02324550305745605,0.02072099962939888,0.1217570080449196,0.7883474385535956,0.41949673626160383,0.1513974181757981
BALANCED_PCA160,48,1.289603590965271,0.8940724730491638,0.7091430425643921,0.018015379767329923,False,0.002183952740828428,0.01375436510811246,0.06895963716504652,0.013754365108112461,0.006967204949838801,0.05613301921431222,0.7755415334968185,0.35069370036946707,0.1420805783709511
BALANCED_PCA160,49,1.2663708925247192,0.900975227355957,0.7695145010948181,0.01355632057681151,False,0.003293975655990107,0.02439085258027902,0.07381339491528038,0.024390852580279027,0.00649290389581056,0.04566541998816069,0.753367520086894,0.32302114648436,0.1014940422513367
BALANCED_PCA160,50,1.2492035627365112,0.9175722897052765,0.7565960586071014,0.02202798547467769,False,0.004290570724504351,0.030080666862476402,0.06273038108599603,0.030080666862476402,0.0034810978065138052,0.05862977713258832,0.7633670953578955,0.3274197714662177,0.13212109973796435
BALANCED_PCA160,51,1.2216861248016357,0.946203887462616,0.913508516550064,0.08333757796212152,False,0.0029462992558514293,0.04133021842962525,0.09413294077259864,0.04133021842962525,0.007902436826339992,0.06563490450189013,0.7578872809634027,0.3368368022195781,0.1247405106227638
BALANCED_PCA160,52,1.1198737621307373,0.9496003687381744,0.6994474709033967,0.00394680452220321,True,0.005560628107354673,0.014191034171110653,0.050966320312873244,0.014191034171110655,0.007816549008420787,0.13270507708019674,0.7519746099917465,0.27839785182022886,0.10632272717905128
BALANCED_PCA160,53,1.115453839302063,0.9446560144424438,0.7098414242267609,0.03008056444808517,False,0.010272889594427724,0.026350288566877267,0.07495538431003534,0.026350288566877267,0.017480049980744455,0.048098281294284395,0.7369961082614293,0.32576159532184334,0.10392802900363071
BALANCED_PCA160,54,1.0819003582000732,0.9452990293502808,0.7919439613819123,0.014895481728116524,False,0.011090355689761196,0.023531230815730803,0.05683123899617741,0.023531230815730803,0.012693565548658458,0.06482397243591159,0.7194651706170861,0.29134833526075055,0.10800631569388013
BALANCED_PCA160,55,1.0657849311828613,0.9084997475147247,0.7616675853729248,0.03998835853041882,False,0.005636925662336848,0.010924060461435976,0.09917306868725867,0.010924060461435976,0.009955045832052553,0.06845957530469829,0.7168832730814727,0.298990050936134,0.1052544593920983
BALANCED_PCA160,56,1.0231659412384033,0.9480957388877869,0.8055904924869537,0.010956737657897564,False,0.004611198265090276,0.010151613198236945,0.052073048278530674,0.010151613198236945,0.0070277490308034325,0.0595455613677574,0.7355927702441496,0.3363136906384021,0.10453919027996664
BALANCED_PCA160,57,1.0119553804397583,0.8901073932647705,0.7588518798351288,0.012402494693951405,False,0.006456533848761613,0.0458539305714541,0.07817273330493879,0.04585393057145411,0.0068369217146053065,0.04310196021233183,0.7146564588698587,0.3039179009023461,0.10167169061605819
BALANCED_PCA160,58,0.9994046092033386,0.8922094106674194,0.7622884452342987,0.015814481428562992,False,0.0047436381160109444,0.017821451940907642,0.04910686970412402,0.017821451940907642,0.004745779529169019,0.05242712444606064,0.7155401666168248,0.27924417370104526,0.11351166309193811
BALANCED_PCA160,59,0.9835995435714722,0.8405223190784454,0.7369716584682464,0.01873874913329013,False,0.004915620918326803,0.01649067775329555,0.07242227287173542,0.016490677753295553,0.0075658187455003335,0.08639124652381168,0.7344597284917683,0.29560538173344836,0.10034149740951963
BALANCED_PCA160,60,0.9651681184768677,0.8912775814533234,0.6553876042366028,0.02854361379854817,False,0.003462202664958156,0.012254783665438064,0.06857060015699251,0.012254783665438064,0.009528815262365348,0.0433040233721211,0.7018730819128075,0.2938827212434445,0.10883705347724675
BALANCED_PCA160,61,0.9376187324523926,0.88493213057518,0.6670951187610626,0.011703280580208093,False,0.0038793547506389067,0.01148375298006563,0.03590193553493274,0.011483752980065631,0.004051419310099513,0.12893737194990373,0.7142413777470683,0.2921170985378125,0.10565961487332565
BALANCED_PCA160,62,0.9266455173492432,0.8229011297225952,0.697974693775177,0.0075791822896579125,True,0.0020605241521923705,0.01798631154794926,0.06117352210231399,0.01798631154794926,0.008174159060222402,0.0840718976887776,0.7106055855836393,0.26633588384010914,0.10243507031635898
BALANCED_PCA160,63,0.9196223020553589,0.7666081488132477,0.7016183614730835,0.008806443989909197,True,0.001721649904227745,0.004495438712866337,0.028016989627410838,0.004495438712866337,0.004716743237392661,0.05510385942058098,0.6892307129909621,0.2837189636503859,0.10989935361754356
BALANCED_PCA160,64,0.911523699760437,0.8071072995662689,0.6427758932113647,0.01732066595914556,False,0.007409255613219185,0.01829257318810388,0.04478589159870279,0.018292573188103883,0.008696422314811134,0.03066578775742846,0.7080650818988763,0.293818095750714,0.10122953999477129
BALANCED_PCA160,65,0.895735502243042,0.8081908226013184,0.6520776569843292,0.0020192377562126248,True,0.0008560960544859995,0.001659418503380276,0.039486783845785314,0.0016594185033802756,0.011987890659629368,0.04991792254835798,0.677482673666321,0.28228788193213356,0.10232350507026747
BALANCED_PCA160,66,0.8939267992973328,0.8296103775501251,0.6141122102737426,0.01852322667828986,False,0.006015590676298641,0.008151497294412143,0.06658916519382145,0.008151497294412145,0.01397011143514411,0.06193623514186845,0.7039130747066875,0.2773345858583237,0.10149394414555798
BALANCED_PCA160,67,0.8773683905601501,0.8537524938583374,0.7649162292480469,0.007341812208169419,True,0.0008680256300440625,0.008616561465924797,0.055235050815692445,0.008616561465924797,0.00638902059072027,0.046837323773141114,0.6986557248653043,0.3083690207193069,0.10299170663994221
BALANCED_PCA160,68,0.8709269165992737,0.7720029652118683,0.6993132293224334,0.028192077747951662,False,0.0034642391504476227,0.011939866000360538,0.028331162009332972,0.01193986600036054,0.003482998286567165,0.03394417221102553,0.6891714712519801,0.2859849537981658,0.10123023320920765
BALANCED_PCA160,69,0.8463736772537231,0.9107425808906555,0.7533675789833069,0.02583213531125874,False,0.003913715012934997,0.00918364456987822,0.04848026732618054,0.009183644569878222,0.009777509836174996,0.07651247511177747,0.6723528973716026,0.2972918220123312,0.12363186384835798
BALANCED_PCA160,70,0.8245100378990173,0.9026059508323669,0.7363785147666931,0.014978548010938782,False,0.0017422781776546483,0.005599691407521538,0.0338907090738164,0.005599691407521539,0.005137097162009563,0.07050986353069379,0.6620289804334717,0.25416157942577655,0.11079829430349897
BALANCED_PCA160,71,0.812160074710846,0.7784367501735687,0.671930342912674,0.008126944612732404,True,0.011253398216245002,0.020942490504001758,0.051977492410427935,0.020942490504001758,0.004202429454704734,0.06711972393056401,0.6632825271858063,0.26358102462256217,0.10540856963941932
BALANCED_PCA160,72,0.8055596947669983,0.8327044546604156,0.7504079222679139,0.024434465609410667,False,0.003629220615748545,0.007700209528968032,0.045675269591792675,0.007700209528968034,0.009169769109654792,0.06205075881351673,0.6771453606203993,0.26301292870713117,0.11221734227405655
BALANCED_PCA160,73,0.7858762741088867,0.8142558336257935,0.7772272109985352,0.012712046948550515,False,0.004706657811693002,0.00806941458669485,0.026223500879311617,0.00806941458669485,0.013789014025421823,0.07952563119225892,0.6297937821964974,0.24726108542852201,0.11080338999616086
BALANCED_PCA160,74,0.7758861780166626,0.8368166983127594,0.7989237070083618,0.008689957371817771,True,0.0021304402113778414,0.006473462274710771,0.025160546427437862,0.006473462274710772,0.007110707262705512,0.042681452809806654,0.6461904741402897,0.2747748345343821,0.10206140743684955
BALANCED_PCA160,75,0.7691437602043152,0.7729098200798035,0.6436466991901397,0.005788474368322418,True,0.0057151395729280316,0.010389552861200713,0.03367264775905386,0.010389552861200715,0.02712557967934306,0.04946695333349718,0.6371105881748608,0.23003654047435224,0.10527816029369003
BALANCED_PCA160,76,0.7646915912628174,0.7519011199474335,0.6303994059562683,0.014738262035095028,False,0.004944769262067364,0.016941877128926853,0.044747924180957896,0.016941877128926853,0.01386385800835731,0.06218442655391347,0.637645666904526,0.2668255958809793,0.10227980133236592
BALANCED_PCA160,77,0.7534213662147522,0.7801836431026459,0.6123282432556152,0.0033877325664324926,True,0.002115620401123789,0.0071574479079286255,0.021723355236402012,0.0071574479079286255,0.012586726397850237,0.048262709477262106,0.654590880300395,0.2749397460319707,0.10211446173101042
BALANCED_PCA160,78,0.7508689761161804,0.74976846575737,0.6819390475749969,0.011411558063427075,False,0.0008555061391092566,0.012666170040615052,0.029495784759060017,0.012666170040615054,0.0014915507310046552,0.06369974364265168,0.6475215362666356,0.2448444199024138,0.10353163817975049
BALANCED_PCA160,79,0.7423003911972046,0.8643710613250732,0.8116975247859954,0.023741232950695752,False,0.0031485159924605046,0.009379155336643866,0.04956002509333828,0.009379155336643866,0.004303060339930049,0.061548235046580586,0.653677637204567,0.23917515865115044,0.10655832759221084
BALANCED_PCA160,80,0.7246772646903992,0.8932969570159912,0.6111627757549286,0.006467064213414846,True,0.0033912087765500492,0.014225403963866868,0.026263865038081407,0.014225403963866866,0.005201093472773694,0.031092770779615083,0.6089023964895545,0.24681865989698085,0.10318333862232976
BALANCED_PCA160,81,0.7199907302856445,0.8086062371730804,0.6160929799079895,0.006461806176445266,True,0.0014098774060275665,0.005843571795893753,0.02388872302209422,0.005843571795893753,0.013766675347255496,0.056462983965667096,0.6230688774739935,0.22103514353125647,0.12039582557109599
BALANCED_PCA160,82,0.7153382897377014,0.743683785200119,0.5382960647344589,0.01353818746752979,False,0.0013467589898169354,0.006310958904815065,0.019129257404836897,0.006310958904815066,0.034733004803459075,0.04487705094420364,0.6257076506441183,0.2546436764584631,0.09978157241130248
BALANCED_PCA160,83,0.7056539058685303,0.68040931224823,0.6106878101825715,0.0101471351918606,False,0.004532776627801946,0.006705124018082546,0.035409160837546944,0.006705124018082547,0.013765161590072444,0.03871634702451357,0.5665568626847937,0.22947414059503893,0.10569108306339735
BALANCED_PCA160,84,0.6984935402870178,0.754868894815445,0.45219633579254154,0.010369170776097199,False,0.005132790641145665,0.010278145829074837,0.019817725259699076,0.010278145829074837,0.030732369697168537,0.04583479913032654,0.5590466521462502,0.24979005332831034,0.10698099915882468
BALANCED_PCA160,85,0.691250741481781,0.8131562173366547,0.6634652853012085,0.00510154852916589,True,0.002479940265769829,0.007877230916802654,0.028136840117351698,0.007877230916802655,0.003713186456934971,0.025938686912930747,0.6151301411238422,0.23414470671367554,0.10031012906175521
BALANCED_PCA160,86,0.6877242922782898,0.7488250136375427,0.6676468908786773,0.007287942320481043,True,0.003896477666408097,0.011091930751587816,0.03986163430104661,0.01109193075158782,0.010072260650475156,0.07355538634070966,0.5927868492771465,0.22220623446112586,0.1074043218460348
BALANCED_PCA160,87,0.682712197303772,0.7377785742282867,0.5840325117111206,0.005854106989604514,True,0.002199708900081308,0.005695161688755941,0.019500922351060653,0.005695161688755941,0.003952386011510778,0.039596641346233245,0.5965190363827114,0.22462514751178764,0.10381043208245601
BALANCED_PCA160,88,0.6787155270576477,0.7222908139228821,0.6100403249263764,0.009003546777246985,True,0.016950416837374346,0.01962366746400234,0.027054659756005812,0.019623667464002348,0.009701704282485207,0.039801002606021756,0.5998645645514193,0.24055598895067107,0.10338606704802562
BALANCED_PCA160,89,0.6726046800613403,0.7602740526199341,0.5416010648012162,0.010705366348015328,False,0.0009268458937820413,0.002820500379430799,0.019653129474102957,0.002820500379430799,0.0074867610870232365,0.047330800233938305,0.59445006729589,0.2164908191655038,0.10682831550689621
BALANCED_PCA160,90,0.665404200553894,0.7423086762428284,0.42566829919815063,0.00833770019250011,True,0.0012485169998351154,0.0063827470155851124,0.016718525217061842,0.0063827470155851124,0.0028226521742533576,0.060247309420463004,0.5796337914155039,0.24768541880057204,0.10611090479263413
BALANCED_PCA160,91,0.6598562598228455,0.7104438841342926,0.598730954527855,0.009014546791754088,True,0.0004969861451945639,0.009191061785385951,0.01868312384488621,0.009191061785385951,0.003607854926421746,0.040980045522760536,0.5808176752343239,0.2250029883658085,0.10490408892575134
BALANCED_PCA160,92,0.6539079546928406,0.6613294184207916,0.5388178139925003,0.00709285732841541,True,0.0027262425194175223,0.010493570391444777,0.02084953832559815,0.010493570391444778,0.00523125612797384,0.03458944832252782,0.5815013695203338,0.22702580945981754,0.10386862047663373
BALANCED_PCA160,93,0.6492698788642883,0.5712231695652008,0.48228053748607635,0.00030689599805966086,True,0.0001927129840396375,0.007684614195457824,0.023381414628514164,0.007684614195457825,0.008468523281293225,0.04504824587788748,0.5601913420349177,0.22904955256835763,0.10676717417663895
BALANCED_PCA160,94,0.6490706205368042,0.6394379436969757,0.5146323353052139,0.010765686667221325,False,0.002721626564733621,0.0033481867274378586,0.026942874196563132,0.0033481867274378577,0.012757875784624279,0.06006853113096579,0.5932846474124618,0.22580991538450015,0.10400055667075019
BALANCED_PCA160,95,0.642082929611206,0.6958662271499634,0.6101683437824249,0.005057107242198648,True,0.006929135676473726,0.013783194491714378,0.027050283168618454,0.013783194491714374,0.02097232731115575,0.058955191529726114,0.5758747456299669,0.20716269464854514,0.10914939314372735
BALANCED_PCA160,96,0.6388358473777771,0.7498785853385925,0.6786248505115509,0.01057624511249279,False,0.0012881743952720041,0.004156141795240037,0.016958560371549344,0.004156141795240038,0.003480459963126372,0.04002388718427885,0.5684398005937545,0.21950757224114556,0.10949168311263847
BALANCED_PCA160,97,0.6320793628692627,0.7027511298656464,0.5227283060550689,0.004259216719794895,True,0.002176340448406868,0.003043402666342863,0.012988384886996638,0.0030434026663428617,0.002958934584343616,0.03371820870088653,0.5601101872636226,0.23382676176262918,0.11044811451898164
BALANCED_PCA160,98,0.6293871998786926,0.7660781145095825,0.5523948550224305,0.009867260010426763,True,0.0012486916430661887,0.0021499662037924292,0.014414514901083756,0.002149966203792429,0.005737454724333334,0.0371971918725813,0.5633716997432985,0.22663521319629473,0.11675438110897733
BALANCED_PCA160,99,0.6231768727302551,0.676915317773819,0.5823394894599915,0.005542997710320049,True,0.00628798340871579,0.01054605162022376,0.024549987570220266,0.010546051620223762,0.0034305643725661738,0.03582259927467687,0.5545051367778024,0.21633975554725304,0.11000353355646236
BALANCED_PCA160,100,0.6197226047515869,0.6104220151901245,0.5130823969841003,0.007783330544126219,True,0.0024813761206703153,0.007263467558615531,0.014074662632708422,0.007263467558615531,0.029419818552896444,0.04693727135258668,0.5351873656699793,0.22602900322010838,0.10680074103098983
BALANCED_PCA160,101,0.6148990988731384,0.7684780657291412,0.5148942410945893,0.009651720893983742,True,0.0015199536540579566,0.004599882280795563,0.013359061558212837,0.004599882280795563,0.02242615750925478,0.047335609000853374,0.5494860016055299,0.21895829416399457,0.1129803798749991
BALANCED_PCA160,102,0.6089642643928528,0.5979870855808258,0.5137988179922104,0.004503889455769829,True,0.0012404856719312424,0.013873513241556628,0.02203895451607839,0.013873513241556626,0.010380136101413412,0.03903193787964697,0.5253874137353017,0.19544198781564054,0.11016910387034942
BALANCED_PCA160,103,0.6062215566635132,0.5954715013504028,0.5341183990240097,0.004904082409192672,True,0.0018003379046350161,0.003911208649565309,0.010659672006336891,0.00391120864956531,0.009631492428716956,0.02771844563614022,0.5272902810038159,0.21260161208404355,0.11080430297038726
