architecture_rank,diagonal_mahalanobis_mean,diagonal_minus_lrd_nll,diagonal_nll_per_dimension,family,full_mahalanobis_mean,full_nll_per_dimension,lrd_mahalanobis_mean,lrd_nll_per_dimension,maximum_severe_non_gaussian_fraction,median_oof_to_in_sample_variance_ratio,one_96_sigma_coverage,one_sigma_coverage,oof_offdiag_energy_fraction,positive_correlated_eigenvalues,rank_star,rank_star_energy,rank_target_reached,standardized_variance_median,view
9,76.8384359895538,0.005547470815030839,0.7832544914257078,RANDOM_40,97.92657330129295,0.761828107284763,79.16998798043042,0.777707020610677,0.0,64.59451456662217,0.9914306640625,0.8562744140625,0.22151665186997835,67,10,0.5332126412572203,True,0.48285864522796795,0
9,76.53328809462096,0.005812444584594059,0.7785796306656037,RANDOM_40,97.85907291706953,0.7555990611143005,79.00631777952289,0.7727671860810096,0.0,63.970740266321144,0.99158935546875,0.8586059570312501,0.22724887406862634,66,9,0.504930579146575,True,0.4745278396080538,1
9,75.43637713990164,0.006076435902038213,0.7818366811400612,RANDOM_40,95.90855155946191,0.7577693477593527,77.73980338924287,0.775760245238023,0.0,64.38123003401019,0.9918090820312501,0.8598876953125001,0.2210431954596872,66,9,0.5029081197907335,True,0.46766613280887015,2
9,73.95444269853135,0.006967679132370004,0.7816088237087729,RANDOM_40,94.01771512534174,0.7554599553608408,76.22882516488279,0.774641144576403,0.0,64.79138714551063,0.9928466796875001,0.8633911132812501,0.2229972163524932,66,9,0.5136532551721945,True,0.4686947205336191,3
9,75.92882933760052,0.06100577065446838,0.9447529444832792,COEXPRESSION_BLOCK_40,96.90524398821529,0.7470350431667329,77.6832118609141,0.8837471738288107,0.0,64.30097998342188,0.991943359375,0.8588500976562501,0.4616975139283379,56,4,0.6491935439763982,True,0.47153403294732976,0
9,74.89049451290273,0.048132686673421264,0.9320526800759997,COEXPRESSION_BLOCK_40,96.19044856696928,0.73063699568703,76.12991042544763,0.8839199934025785,0.0,64.41620429964502,0.9926635742187501,0.86126708984375,0.3936921276520339,57,5,0.5044902097711862,True,0.46630004476289877,1
9,75.68308174474457,0.04291829705970385,0.9327372295583956,COEXPRESSION_BLOCK_40,97.91097231374312,0.7319925930050083,77.69745545976909,0.8898189324986917,0.0,64.43948839448572,0.9925048828125,0.8585083007812501,0.38451381846619365,57,5,0.5063305121057242,True,0.46843715246715556,2
9,74.7836204089869,0.05253839370998604,0.9387731150307952,COEXPRESSION_BLOCK_40,96.12006152738087,0.7393030362784732,76.19364055693292,0.8862347213208093,0.0,64.45328194177314,0.9925048828125,0.8615966796875001,0.4105434452829729,57,5,0.5516508179504206,True,0.4614599459264245,3
