Fast Graph-JEPA Stage A training log
args={'h5ad': 'data/processed/sea_ad_mtg_microglia_pvm_all_hvg3k_expanded_modules.h5ad', 'edge_csv': 'results/tables/ablation_edge_sets/no_graph_identity_edges_v1.csv', 'annotation_csv': 'results/tables/jepa_v2_translational_actionability_matrix.csv', 'out_dir': 'results/models/ablation_no_graph_stage_a_v1', 'log_dir': 'runs/v2_2_topology_dropout_full_e50_fast', 'epochs': 50, 'checkpoint_every': 5, 'batch_size': 128, 'hidden_dim': 128, 'latent_dim': 128, 'gene_embed_dim': 32, 'n_layers': 2, 'dropout': 0.1, 'ema_decay': 0.9995, 'ema_start_decay': 0.992, 'ema_warmup_epochs': 10, 'mask_fraction': 0.5, 'mask_start_fraction': 0.2, 'mask_warmup_epochs': 10, 'random_gene_dropout': 0.15, 'module_dropout_prob': 0.1, 'external_mask_files': [], 'external_mask_prob': 0.25, 'edge_dropout': 0.1, 'variance_weight': 0.2, 'variance_gamma': 0.02, 'covariance_weight': 0.05, 'lr': 0.0002, 'weight_decay': 0.0001, 'gradient_clip_val': 1.0, 'use_node_annotations': False, 'max_cells': 0, 'num_workers': 0, 'device': 'auto', 'seed': 7, 'history_csv': 'results/tables/ablation_no_graph_stage_a_v1_history.csv', 'log_file': 'results/logs/ablation_no_graph_stage_a_v1.log'}
n_module_masks=15 n_external_masks=0
epoch=001 loss=0.067274 alignment=0.060564 variance=0.008640 covariance=0.099624 mask=0.200 ema=0.99200 eff_dims=8.61 top_sv=0.359 mean_std=0.1168 sec=50.1 cells_s=798.1
epoch=022 loss=0.007583 alignment=0.000064 variance=0.008729 covariance=0.115457 mask=0.500 ema=0.99950 eff_dims=55.76 top_sv=0.165 mean_std=0.0019 sec=56.5 cells_s=708.0
epoch=023 loss=0.008002 alignment=0.000065 variance=0.008673 covariance=0.124043 mask=0.500 ema=0.99950 eff_dims=48.67 top_sv=0.216 mean_std=0.0023 sec=56.5 cells_s=708.5
epoch=024 loss=0.008478 alignment=0.000067 variance=0.008611 covariance=0.133772 mask=0.500 ema=0.99950 eff_dims=44.10 top_sv=0.241 mean_std=0.0025 sec=56.4 cells_s=708.9
epoch=025 loss=0.009019 alignment=0.000069 variance=0.008542 covariance=0.144840 mask=0.500 ema=0.99950 eff_dims=36.54 top_sv=0.302 mean_std=0.0031 sec=56.4 cells_s=708.7
epoch=026 loss=0.009605 alignment=0.000071 variance=0.008467 covariance=0.156805 mask=0.500 ema=0.99950 eff_dims=33.09 top_sv=0.328 mean_std=0.0033 sec=56.4 cells_s=709.5
epoch=027 loss=0.010282 alignment=0.000074 variance=0.008385 covariance=0.170628 mask=0.500 ema=0.99950 eff_dims=28.15 top_sv=0.368 mean_std=0.0037 sec=56.5 cells_s=708.4
epoch=028 loss=0.011054 alignment=0.000076 variance=0.008295 covariance=0.186373 mask=0.500 ema=0.99950 eff_dims=20.11 top_sv=0.456 mean_std=0.0049 sec=56.4 cells_s=708.7
epoch=029 loss=0.011945 alignment=0.000079 variance=0.008196 covariance=0.204529 mask=0.500 ema=0.99950 eff_dims=15.89 top_sv=0.513 mean_std=0.0057 sec=56.4 cells_s=708.9
epoch=030 loss=0.012963 alignment=0.000085 variance=0.008088 covariance=0.225198 mask=0.500 ema=0.99950 eff_dims=18.14 top_sv=0.475 mean_std=0.0050 sec=56.5 cells_s=708.6
epoch=031 loss=0.014178 alignment=0.000089 variance=0.007967 covariance=0.249907 mask=0.500 ema=0.99950 eff_dims=15.70 top_sv=0.507 mean_std=0.0053 sec=56.4 cells_s=709.2
epoch=032 loss=0.015618 alignment=0.000092 variance=0.007830 covariance=0.279183 mask=0.500 ema=0.99950 eff_dims=11.84 top_sv=0.571 mean_std=0.0062 sec=56.5 cells_s=708.2
epoch=033 loss=0.017279 alignment=0.000100 variance=0.007681 covariance=0.312852 mask=0.500 ema=0.99950 eff_dims=13.01 top_sv=0.544 mean_std=0.0056 sec=56.5 cells_s=708.2
epoch=034 loss=0.019233 alignment=0.000104 variance=0.007523 covariance=0.352491 mask=0.500 ema=0.99950 eff_dims=10.82 top_sv=0.583 mean_std=0.0060 sec=56.5 cells_s=707.8
epoch=035 loss=0.021530 alignment=0.000109 variance=0.007352 covariance=0.398997 mask=0.500 ema=0.99950 eff_dims=10.45 top_sv=0.586 mean_std=0.0058 sec=56.5 cells_s=708.5
epoch=036 loss=0.024148 alignment=0.000112 variance=0.007182 covariance=0.451985 mask=0.500 ema=0.99950 eff_dims=10.30 top_sv=0.586 mean_std=0.0056 sec=56.7 cells_s=705.8
epoch=037 loss=0.027043 alignment=0.000115 variance=0.007020 covariance=0.510485 mask=0.500 ema=0.99950 eff_dims=11.78 top_sv=0.548 mean_std=0.0047 sec=56.7 cells_s=706.0
epoch=038 loss=0.030251 alignment=0.000110 variance=0.006864 covariance=0.575362 mask=0.500 ema=0.99950 eff_dims=12.25 top_sv=0.534 mean_std=0.0042 sec=56.6 cells_s=706.5
epoch=039 loss=0.033556 alignment=0.000114 variance=0.006727 covariance=0.641950 mask=0.500 ema=0.99950 eff_dims=15.60 top_sv=0.464 mean_std=0.0031 sec=56.7 cells_s=706.0
epoch=040 loss=0.037000 alignment=0.000109 variance=0.006610 covariance=0.711385 mask=0.500 ema=0.99950 eff_dims=19.31 top_sv=0.394 mean_std=0.0023 sec=56.6 cells_s=706.2
epoch=041 loss=0.040385 alignment=0.000104 variance=0.006505 covariance=0.779603 mask=0.500 ema=0.99950 eff_dims=20.51 top_sv=0.368 mean_std=0.0020 sec=56.7 cells_s=705.7
epoch=042 loss=0.043675 alignment=0.000102 variance=0.006412 covariance=0.845820 mask=0.500 ema=0.99950 eff_dims=25.58 top_sv=0.293 mean_std=0.0015 sec=56.6 cells_s=706.5
epoch=043 loss=0.046782 alignment=0.000104 variance=0.006339 covariance=0.908208 mask=0.500 ema=0.99950 eff_dims=29.94 top_sv=0.213 mean_std=0.0012 sec=56.8 cells_s=704.0
epoch=044 loss=0.049695 alignment=0.000098 variance=0.006282 covariance=0.966829 mask=0.500 ema=0.99950 eff_dims=27.64 top_sv=0.250 mean_std=0.0012 sec=56.6 cells_s=706.9
epoch=045 loss=0.052429 alignment=0.000096 variance=0.006234 covariance=1.021721 mask=0.500 ema=0.99950 eff_dims=28.58 top_sv=0.224 mean_std=0.0011 sec=56.5 cells_s=707.6
epoch=046 loss=0.055000 alignment=0.000096 variance=0.006194 covariance=1.073298 mask=0.500 ema=0.99950 eff_dims=30.62 top_sv=0.211 mean_std=0.0010 sec=56.6 cells_s=706.8
epoch=047 loss=0.057379 alignment=0.000093 variance=0.006161 covariance=1.121089 mask=0.500 ema=0.99950 eff_dims=31.91 top_sv=0.224 mean_std=0.0009 sec=56.6 cells_s=706.4
epoch=048 loss=0.059492 alignment=0.000092 variance=0.006136 covariance=1.163446 mask=0.500 ema=0.99950 eff_dims=33.74 top_sv=0.237 mean_std=0.0008 sec=56.7 cells_s=706.0
epoch=049 loss=0.061514 alignment=0.000091 variance=0.006113 covariance=1.203988 mask=0.500 ema=0.99950 eff_dims=30.99 top_sv=0.235 mean_std=0.0009 sec=56.6 cells_s=706.3
epoch=050 loss=0.063477 alignment=0.000092 variance=0.006092 covariance=1.243329 mask=0.500 ema=0.99950 eff_dims=30.82 top_sv=0.240 mean_std=0.0009 sec=56.7 cells_s=705.7
Wrote results\models\ablation_no_graph_stage_a_v1\fast_graph_jepa.pt
